0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132
-1.7765323,-1.7759969,-1.7761514,-1.7760613,-1.7784262,-1.7821647,-1.848687,-2.8522043,-2.8394074,-1.810764,-1.8019203,-2.9064517,-2.9252343,-3.1351745,-3.1117702,-2.911323,-2.2111974,-1.7680546,-1.5939708,-1.2585843,-1.1704661,-1.3620614,-1.8258555,-1.8154545,-1.5418077,-1.2977496,-1.3474653,-1.3177826,-1.0055711,-0.3622761,0.44618103,2.2897115,3.5638328,5.5664186,7.5782776,9.153932,9.524511,9.37695,8.92741,8.315505,7.1797643,5.94055,4.4544783,3.2754445,2.4586582,2.1101613,2.311432,2.426223,2.1792343,1.3685558,0.765516,0.16584992,-0.31831443,-0.68190014,-0.8844322,-0.6669843,-0.65041435,-0.75748485,-0.7703475,-0.9748616,-1.2727604,-1.3906115,-1.4762619,-1.6356306,-1.7939991,-1.8487493,-2.0517373,-2.3437343,-2.5112028,-2.594058,-2.647858,-2.7498124,-2.7788074,-2.7275944,-2.8333197,-2.9152503,-3.0030963,-2.136326,-1.4586084,-1.2061298,-1.0483305,-1.095278,-1.2068568,-1.5704744,-2.013717,-2.2148032,-2.204059,-2.1036484,-1.8981053,-1.3283304,-0.9038752,-0.84039146,-0.7920477,-0.79380447,-1.2200489,-1.7218947,-2.032058,-1.9824747,-1.6794257,-1.3443887,-0.4601735,0.49219087,2.027514,4.24564,5.6723223,7.0133443,8.372669,9.309354,9.682787,9.563911,8.954582,7.7681465,5.505733,2.103159,0.7140316,0.674664,0.6452273,0.6165978,0.4829408,0.54567105,0.45862225,0.53963923,0.35152394,0.046392053,-0.2349582,-0.51990646,-0.75935566,-0.8763334,-0.9563564,-1.2169437,-1.3167574,-1.5529895,-1.6526868
-2.9343889,-2.934459,-2.9353285,-2.9363155,-2.9357715,-2.9367054,-2.9291675,-3.9474316,-2.678787,-2.9413335,-2.9448392,-1.8740503,-1.3587143,-0.83380926,-0.35029644,0.055243015,-0.0345214,-0.43921825,-0.60687554,-0.48623648,-0.5808649,-0.44466215,-0.20373148,-0.013293944,-0.07803522,-0.38727862,-0.4856397,-0.5380219,-0.6451907,-0.8465527,-1.1303738,-1.4688413,-1.7098763,-2.1863637,-2.6768503,-3.1153975,-3.3008263,-3.3722506,-3.2403026,-2.8931866,-2.4043603,-2.1140776,-1.84589,-1.7079016,-1.68511,-1.7644846,-1.9304917,-2.1477156,-2.1618946,-2.1204758,-2.1735687,-2.2351897,-2.610466,-2.7941017,-2.9462337,-2.8083382,-2.6592662,-2.42948,-2.2197356,-1.9038886,-1.240337,-0.58147585,-0.2856458,0.010273822,0.40312937,0.6546736,0.89244497,1.1028016,1.1422496,1.1605425,1.1960701,1.2118711,1.1856312,0.95621717,0.5423634,0.36715293,-0.041518778,-1.0511336,-2.0386858,-2.385669,-2.6195974,-2.8919897,-2.9763155,-3.039983,-3.1485612,-2.9471214,-2.773737,-2.7108164,-2.5823772,-2.0737298,-1.8515658,-2.0165086,-2.1802502,-1.9329065,-1.481081,-1.2743574,-1.2644479,-1.4292299,-1.6427677,-1.7255431,-1.8354979,-1.8787019,-2.0530827,-2.4616985,-2.7774405,-3.136023,-3.3685718,-3.3541808,-3.343465,-3.4167373,-3.0390522,-2.6187978,-2.0693274,-1.5205057,-1.1415291,-0.98628134,-0.8383674,-0.8550156,-0.818374,-0.72879624,-1.0300124,-1.084404,-1.3875287,-1.5769193,-1.8633208,-2.084093,-2.301115,-2.3202376,-2.4820268,-2.7031116,-2.7248092,-2.6917229,-2.6866608
-2.719921,-2.7194452,-2.7172756,-2.7159896,-2.7166204,-2.7175741,-2.7624009,-2.7182462,-2.621951,-2.7246578,-2.7191393,-3.4422798,-2.9817028,-2.5493188,-2.1080146,-1.5838507,-1.4323729,-1.5279975,-1.5630732,-0.65565515,-0.21749288,0.28436583,0.60371065,0.9648119,1.0197918,1.0030007,1.1404312,1.4077327,1.6176617,1.8408778,1.8848958,2.0855217,2.1468687,1.8560345,1.426223,0.5979118,-0.22550099,-0.6814549,-0.75531644,-0.15770969,0.60009784,0.9976258,1.3986313,1.5993817,1.6294355,1.3739898,1.027888,0.35621834,-0.33739787,-0.9615891,-1.4196881,-1.7181604,-2.227998,-2.3906376,-2.480315,-2.2477806,-2.063747,-1.772973,-1.4529932,-1.1992148,-0.87824255,-0.17857361,0.6524735,1.2926176,1.8833869,2.5731816,3.3930542,4.1056833,4.370619,4.432129,4.4145937,4.4094524,4.4190674,3.986762,3.055582,2.2820208,1.0111561,-0.85533893,-1.9965172,-2.2852166,-2.4671519,-2.539616,-2.5550754,-2.3575845,-2.107394,-1.7805986,-1.7624782,-1.6974471,-1.8107854,-1.4819703,-0.3993629,0.4162979,0.29266956,0.51422584,0.9544653,1.6508335,2.124745,2.2434986,2.1562119,2.077409,2.0910044,2.2201765,2.351671,2.4219127,2.4885771,2.413574,2.2201233,1.2189431,-0.32634443,-0.9689813,-1.0112493,-0.6153973,0.013439525,0.36696857,0.6031637,1.0981566,1.5323279,1.8615307,1.9757192,2.2214022,1.9358025,1.9654123,1.5919256,1.2570102,0.69206,0.18178807,-0.23426366,-0.48453084,-0.8443692,-1.1002835,-1.1378537,-1.2150369,-1.2486655
-3.1639328,-3.16406,-3.1641083,-3.1642451,-3.163468,-3.164207,-3.193594,-3.4273844,-3.0312703,-3.172308,-3.16568,-2.5804634,-2.428751,-2.4176774,-2.4670408,-2.1944127,-2.2316864,-2.4494233,-2.5395608,-2.2856581,-1.7504538,-0.9199412,-0.117653884,0.50951624,0.638588,0.72149223,0.9083528,1.0742371,1.1985493,1.394712,1.2473692,0.8938815,0.42303038,-0.53567314,-1.5361667,-2.8136983,-3.6443596,-3.663714,-3.1531565,-2.274252,-1.2420722,-0.65641403,0.059070185,0.5411962,0.5739585,0.2612865,-0.18798824,-0.9551313,-1.5988755,-1.7937474,-1.8291004,-1.7416167,-1.7632508,-1.5977292,-1.2944987,-0.8294285,-0.62278306,-0.4431334,-0.23634633,-0.1314384,0.740747,2.7402964,4.3990097,6.187028,7.786681,9.009715,9.626894,9.974136,10.075407,10.114124,10.098575,10.10424,10.057341,9.870646,9.451193,8.685587,7.016992,2.6481214,-0.41323608,-1.4493748,-1.9203069,-2.2444568,-2.4136097,-2.2600427,-2.1182091,-1.7315496,-1.7085402,-1.554121,-1.4043235,-1.0588022,-0.009905361,-0.58766574,-1.4598347,-1.4127719,-0.8500903,-0.23656964,0.25663835,0.35608703,0.3868238,0.42281574,0.52159786,0.7762168,0.8357683,0.6331346,0.34132576,-0.20468825,-1.0203601,-2.2933319,-3.1747637,-2.9353347,-2.5380073,-1.7737494,-0.647892,0.17847793,0.052475836,-0.31647414,-0.63436675,-1.0821643,-1.208946,-1.236829,-1.5738709,-1.7558657,-1.7860135,-1.8198459,-1.9747345,-2.0021052,-1.9885485,-1.916978,-1.8952949,-1.8721666,-1.788151,-1.6708244,-2.0575442
-0.26731545,-0.2676399,-0.27070135,-0.27300248,-0.2729861,-0.27613616,-0.3236425,-2.9870057,-2.5035543,-0.31480116,-0.30510342,-2.9018106,-2.6756504,-2.238747,-1.9178419,-1.6943429,-1.9625709,-2.1765425,-2.2702875,-1.6165303,-1.1336011,-0.87412393,-0.50044274,-0.27555376,-0.19781935,-0.13826218,-0.14157635,-0.0055648685,0.07652289,0.37923878,0.55660576,0.4354011,0.16149738,-0.11230439,-0.55891985,-1.0002967,-1.3485906,-1.5967146,-1.2423558,-0.10722265,1.2109687,2.0398126,2.4933844,2.4409473,2.0967166,1.6527843,1.2669113,0.5679534,-0.13720709,-0.7272747,-0.9505257,-1.1302965,-1.5061337,-1.6196864,-1.7578652,-2.0907872,-2.1920724,-2.175895,-2.1990447,-1.8468401,-1.0403,0.4109909,1.4626305,2.6564915,3.1300988,3.2917192,3.618382,3.937426,4.210128,4.346544,4.5375266,4.6518507,4.400139,4.228821,3.5043573,2.9016793,2.2271552,1.5586131,0.5066587,-0.0830754,-0.6737576,-1.0597967,-1.2275894,-1.1892573,-1.1849895,-1.5226836,-1.5735285,-1.59654,-1.4784558,-1.2228379,-0.9617679,-1.084556,-1.6951429,-1.4777853,-0.9476507,-0.4854644,-0.23046198,-0.11434767,-0.22408122,-0.38348627,-0.4161582,-0.22662532,-0.047218114,0.009564728,0.030740589,0.0187895,-0.15517816,-0.7215008,-1.4215931,-1.7567855,-1.1746835,-0.22558102,0.3467915,0.41302675,0.616805,0.822033,0.9163381,1.135,1.3088491,1.3401992,0.99451774,1.0238404,1.1194308,1.1742511,1.1735204,1.2348667,1.102384,1.0876276,0.7121452,0.30281204,0.1071488,-0.113235824,-0.059564393
1.8401965,1.8399186,1.8382373,1.8373802,1.8370788,1.8356314,1.8052399,-0.0023254529,0.91685736,1.8222249,1.8294113,-0.17690325,0.36428106,0.2483122,-0.012669011,0.02594767,0.23282805,0.59705245,1.0294077,1.0364118,1.6097955,3.0995886,4.2641277,4.991999,5.56024,5.878134,5.717151,5.3520403,4.784403,4.2946525,3.5930014,1.8466846,0.745908,-0.26971936,-0.9572045,-1.3257217,-1.1488976,-0.6720932,-0.18980174,-0.32044214,-0.66840124,-0.8394842,-1.0797606,-1.1892148,-1.2240674,-1.1567677,-1.0662752,-0.9783777,-0.95808935,-0.83410436,-0.6922736,-0.45474517,0.039419144,0.20492035,0.47339383,0.7803029,0.6964058,0.49097914,0.16590708,-0.43349206,-1.0112765,-1.7370775,-2.0097675,-2.2374501,-2.1007252,-1.55179,-1.2118454,-1.0896316,-1.0535928,-1.0290146,-1.0242404,-1.0925472,-1.2908394,-1.5363493,-1.843713,-1.8667781,-1.9130908,-1.5138474,-0.5578682,-0.15861103,0.083532706,0.31053507,0.2705207,0.19371313,-0.30061263,-0.742239,-0.8963876,-0.9018254,-1.1069784,-1.8447024,-2.3745232,-1.9975957,-1.2439805,-0.6369378,-0.32935783,-0.103482276,-0.0126386285,0.15654269,0.4047502,0.40524703,0.36759117,0.21831584,-0.21584657,-0.90224123,-1.4047043,-1.8780386,-2.177673,-1.910332,-1.0783851,-0.7465669,-0.7973598,-0.89954317,-1.0822531,-1.5234562,-1.3858322,-1.0875951,-0.70262295,-0.0812213,0.1398347,0.25051633,0.76093173,1.2804897,1.4935368,1.3285489,1.0515448,0.79237175,0.655501,0.5929923,0.6962882,0.81649935,0.9209831,1.1286575,0.9759685
1.0205333,1.0197933,1.0146604,1.012242,1.0118394,1.0071219,0.96076834,-0.8494155,-1.491149,0.97957194,0.9873352,-1.2812647,-1.6724293,-1.8055923,-1.8240582,-1.8669512,-1.7540592,-1.5678833,-1.3336307,-1.6544626,-1.9707489,-2.3349807,-2.644834,-2.705798,-2.5552592,-2.4780915,-2.5201445,-2.424755,-2.3367405,-2.2506707,-2.255103,-2.0423565,-1.8013616,-1.3815719,-1.0194381,-0.5728141,0.0647611,0.23460282,0.22514421,-0.20999002,-1.1056806,-1.5966417,-2.0985324,-2.555655,-2.731318,-2.5779262,-2.231296,-1.6868169,-1.3122128,-1.1383613,-1.0604326,-1.0866578,-1.1988708,-1.357899,-1.4600866,-1.4712971,-1.4362855,-1.2934284,-1.1717712,-0.879336,-0.724132,-0.8528913,-1.3715198,-1.873306,-2.1411107,-2.1924498,-2.2817755,-2.4119353,-2.4880571,-2.5507307,-2.5960836,-2.7033339,-2.9467077,-2.98593,-2.6343994,-2.339797,-1.6628114,-0.80291605,-0.04920184,-0.019911677,-0.148344,-0.58942294,-0.8362857,-1.0890743,-0.9135918,-0.79674053,-0.71866137,-0.70913863,-0.62237614,-0.86197066,-1.1354768,-1.8985868,-2.0475903,-2.2397594,-2.3285937,-2.5660853,-2.7346897,-2.7004771,-2.6793337,-2.569466,-2.5164237,-2.410182,-2.2644331,-1.9496074,-1.6475155,-1.2271848,-0.7631069,-0.1383081,0.75948256,1.2396832,0.8729429,0.113480404,-1.1412116,-2.2616363,-2.344592,-2.0354671,-1.7010775,-1.1408471,-1.0719178,-0.9169942,-0.58917725,-0.42129135,-0.08476276,0.22081128,0.44741258,0.683215,0.70712805,0.551396,0.10675068,-0.088585526,-0.085533775,-0.29655278,-0.33319068
0.59350455,0.5943143,0.59943944,0.6013969,0.6027983,0.6086553,0.7281187,1.170446,4.409334,0.6600731,0.63500065,0.5306595,0.34736037,-0.25340956,-0.4852979,-0.6349797,0.41786268,1.4304004,1.792967,1.4562135,0.6850965,-0.25250876,-0.8522943,-1.2333454,-1.2494421,-1.3544719,-1.69216,-2.126943,-2.480422,-2.8331714,-3.141562,-3.431994,-3.3377156,-3.0624006,-2.630596,-2.025847,-1.6284688,-1.4403082,-1.7263206,-2.2965922,-2.510776,-2.477553,-2.1811175,-1.4335766,-0.566466,0.89977497,2.0665848,3.760975,5.162643,6.2955995,7.1185007,7.83243,8.787281,9.1392765,9.68791,10.438564,10.667541,10.769425,10.668213,10.127424,9.081189,6.409982,3.0096927,0.25986817,-0.7036037,-0.98181117,-1.0016291,-0.84339434,-0.6667919,-0.5596905,-0.38701394,0.059737593,1.2935095,2.9458807,5.2875504,6.758932,8.16912,9.175173,9.1401005,8.916682,8.875161,8.875262,8.851978,8.756371,8.461882,8.294048,8.383364,8.48268,8.355795,7.455635,4.946509,2.2080076,1.7980442,0.78871834,-0.034035563,-0.896842,-1.4865074,-1.8285013,-1.7707438,-1.7742382,-2.0627828,-2.6115737,-2.934121,-3.0738974,-3.0793881,-2.98227,-2.7142453,-1.9655827,-1.3723967,-1.4821718,-2.0033646,-2.4422586,-2.7167404,-2.8592348,-2.83598,-2.6600118,-2.396236,-2.2283351,-2.193108,-2.0325916,-1.7850631,-1.729771,-1.8681691,-1.9309549,-1.90572,-1.7909865,-1.7351366,-1.683162,-1.4778515,-1.3893754,-1.3864205,-1.2364827,-1.0615189
-3.2831736,-3.283224,-3.2834094,-3.2840261,-3.2844038,-3.284504,-3.2577925,-2.025998,-1.109719,-3.266818,-3.2742763,-0.6024833,-0.89411336,-1.0979297,-1.2065438,-1.4821141,-1.4402068,-1.1552984,-1.078189,-1.3956095,-1.7776151,-2.3984728,-2.717609,-2.8577685,-2.9071286,-3.073174,-3.2376256,-3.4759269,-3.735536,-4.019069,-4.249254,-4.3578153,-4.2179484,-3.9200845,-3.5386758,-3.3462617,-3.237112,-3.1990945,-3.4562807,-3.9074888,-4.1317606,-4.1201677,-4.195381,-4.256306,-4.1585107,-3.790368,-3.4538097,-2.8774076,-2.3081212,-1.9447165,-1.5989957,-1.3470817,-0.9175626,-0.7395185,-0.2595322,0.19047455,0.3216567,0.3310746,0.17947377,-0.4096539,-0.8847655,-1.5504243,-2.5097017,-2.9502668,-2.5844336,-1.8150833,-1.4578139,-1.4686451,-1.5440553,-1.5813673,-1.5800209,-1.5781496,-1.524193,-1.1246922,-0.37797314,-0.09201883,0.13756202,-0.19638546,-0.44825822,-0.54793346,-0.5066292,-0.6433023,-0.92486864,-1.2212123,-1.2933738,-1.4218518,-1.2461901,-1.2338055,-1.0671328,-1.5407746,-2.4487178,-3.423791,-3.5440106,-3.737905,-3.8117476,-4.0145426,-4.1998005,-4.2736974,-4.288574,-4.305768,-4.416809,-4.4494286,-4.4799576,-4.446474,-4.3442388,-4.092316,-3.7742496,-3.4301016,-3.1247222,-3.4036689,-3.8562963,-4.1305428,-4.095078,-3.8885984,-3.9430754,-4.014762,-4.0611725,-4.2125225,-4.197295,-4.0666604,-4.0815587,-4.1067567,-4.3100348,-4.440416,-4.5494366,-4.5808883,-4.5959506,-4.5769,-4.598426,-4.6148367,-4.5807753,-4.4137516,-4.2675714
-0.95023817,-0.9508226,-0.9540609,-0.9563968,-0.9565578,-0.9602907,-1.005327,-2.6004565,-2.3837004,-0.9657537,-0.95889413,-0.8080082,-0.2216046,-0.19922787,0.43558425,2.1546128,5.947865,7.6457963,7.951708,8.095052,7.529647,6.5590086,5.1475544,3.2093523,2.051198,1.1591834,0.61382735,-0.042321153,-0.41798323,-0.706282,-0.7442476,-0.64021,-0.12131499,0.53261405,1.0250475,1.2760473,1.3032116,1.2191945,1.1584132,1.1795721,1.2207407,1.0030214,0.3143491,-0.46707243,-0.99296653,-1.742029,-2.151167,-2.5308857,-2.4899974,-2.1502764,-1.9637184,-1.7809896,-1.4707259,-1.3779783,-1.2957925,-1.0523466,-1.0252093,-1.071852,-1.0156047,-1.0103047,-1.0426136,-1.343041,-0.82635653,-0.19869667,0.32056522,0.25762582,-0.09183052,-0.42474985,-0.6444526,-0.77843153,-0.90130126,-1.0954629,-1.2575853,-1.5686213,-2.386178,-2.94804,-3.3978353,-2.870458,-2.0608296,-1.768867,-1.7538838,-1.8227417,-1.9268517,-2.0108702,-2.3968115,-2.2944336,-2.208582,-2.1430154,-1.9446399,-1.8988128,-1.9854367,-1.0453727,-0.41927475,0.08280176,-0.17469653,-0.43779618,-1.2832177,-1.9312439,-2.2533092,-2.521751,-2.5520678,-2.539269,-2.393199,-2.0663986,-1.5788019,-1.0448815,-0.23511255,0.49102324,0.86887306,0.8300265,1.1463597,1.3644431,1.1599394,0.3678932,0.08115241,0.20539033,0.2293931,0.12700969,0.06953031,0.025720552,-0.07131608,-0.113886215,-0.51941997,-0.9430931,-1.2262115,-1.5704852,-1.6247609,-1.6357749,-1.7215798,-1.5128417,-1.2933416,-1.1843345,-1.2739532
-1.9917881,-1.991473,-1.9886428,-1.9867338,-1.9875487,-1.9859421,-1.9977603,-1.2524886,-1.7981617,-1.9804856,-1.972426,-0.8764546,-0.7536613,-0.59787554,-0.7674845,-0.9451296,-1.3297065,-1.7625667,-2.1076627,-2.233732,-1.9490297,-1.2435989,-0.4838407,0.46750653,0.87433743,1.2763337,1.6980361,1.9713726,1.9447191,1.6730866,1.4228046,0.9884255,0.49278742,-0.15129134,-0.8408707,-1.8402317,-2.653087,-2.9118307,-2.8580103,-2.3916123,-1.808006,-1.4702407,-0.9108457,-0.3891064,-0.20855013,-0.17809552,-0.41504264,-0.91328615,-1.4405084,-1.826196,-2.127083,-2.3371482,-2.6290941,-2.6404076,-2.5030808,-2.2424684,-2.1227431,-2.1234233,-1.8967083,-1.4919679,-1.3260695,-1.5220464,-1.5305356,-1.2430832,-1.1997944,-1.3549885,-1.1712189,-0.73373955,-0.47045374,-0.2952803,-0.19398704,-0.022415012,0.023156762,-0.1509127,-0.51928246,-0.83936805,-1.2498232,-2.4371724,-2.7383125,-2.6861436,-2.6912968,-2.577295,-2.426552,-2.0207086,-1.3464534,-1.1650679,-1.2366297,-1.2985402,-1.1533442,-1.1494765,-1.3507721,-1.0344893,-1.0233065,-0.6799229,0.05517,0.66655844,1.6017358,2.2185822,2.6137314,2.9984965,3.1380913,3.1769094,2.979497,2.4814713,1.8352525,1.0747896,0.0063908286,-1.4090772,-2.643777,-2.7488723,-2.653733,-2.394305,-1.7709266,-1.0284027,-1.1626936,-1.4674075,-1.7772517,-2.0931025,-2.0864162,-2.1669073,-2.3227575,-2.4458666,-2.5163567,-2.499343,-2.3858385,-2.3199987,-2.277011,-2.230612,-2.059552,-1.9313875,-1.9146568,-1.8629507,-1.8999333
-4.528403,-4.529072,-4.534053,-4.5373135,-4.53821,-4.543827,-4.5997825,-5.1973944,-4.649863,-4.562043,-4.5536394,-3.5055046,-3.412581,-3.5678725,-3.6167092,-3.556901,-2.956389,-2.6611714,-2.7935817,-3.5090547,-3.7721164,-3.7225766,-3.702744,-3.5257082,-3.454659,-3.5680926,-3.6517868,-3.7492955,-3.9249332,-4.1568475,-4.419177,-4.3781786,-4.1901064,-3.9692771,-3.8565636,-4.0759807,-4.001794,-3.9560707,-4.086113,-4.309304,-4.4443793,-4.490955,-4.780845,-5.1541104,-5.3923063,-5.5498657,-5.5487833,-5.5051317,-5.4446497,-5.4278574,-5.316594,-5.153623,-4.82317,-4.716557,-4.364623,-3.6700134,-3.499989,-3.5073662,-3.3456979,-3.1765914,-3.1041012,-3.4917164,-3.9716556,-3.9996188,-3.676583,-3.3324733,-3.1709158,-3.1497164,-3.2212229,-3.2417874,-3.260355,-3.3040547,-3.4311557,-3.543153,-3.6782722,-3.8476095,-4.170491,-4.8574343,-5.0304775,-5.0007057,-4.9185586,-4.975813,-5.077041,-5.174204,-5.115823,-5.031834,-4.8423595,-4.759111,-4.4476337,-4.4401174,-4.8726487,-5.1642923,-5.1482015,-4.8752627,-4.652319,-4.6600537,-4.809247,-4.8611536,-4.9089527,-4.8579574,-4.878811,-4.7932262,-4.727932,-4.620403,-4.485502,-4.3172665,-4.2786126,-4.2913227,-3.9780183,-4.049594,-4.2631664,-4.3680525,-4.64473,-4.897807,-4.9213505,-4.821218,-4.6726837,-4.584728,-4.58284,-4.4813585,-4.580763,-4.583,-4.823719,-5.023773,-5.235982,-5.412345,-5.58482,-5.6826715,-5.9312134,-6.060046,-6.0221553,-6.0804205,-6.092315
0.76907766,0.76911426,0.77006876,0.7704821,0.77052104,0.7729239,0.8516555,6.949378,5.8247557,0.8103447,0.7924161,9.8209505,9.906467,9.725342,9.5395775,9.231388,8.511645,7.378247,6.2618775,3.3291337,1.4015678,0.13507219,0.081925154,0.32973063,0.48253664,0.520927,0.19305073,-0.35442552,-0.7140056,-1.0369418,-1.1039205,-1.2512448,-1.2091103,-0.6830913,0.24327525,1.252553,1.5060828,1.3919684,0.8106587,-0.042682588,-0.90842545,-1.3035538,-1.4419744,-1.4449794,-1.2939703,-0.9810593,-0.75729084,-0.43491045,-0.523463,-0.6292277,-0.47628182,-0.30479825,0.44902664,0.81434715,1.3525474,1.8135324,1.9472733,1.7238395,1.8319678,1.9813032,1.3717483,0.35702798,-0.28915596,-1.1117079,-1.4526428,-1.4856418,-1.4391828,-1.5034398,-1.5735197,-1.600638,-1.6378944,-1.7164807,-1.6495605,-1.3421859,-0.4538729,0.11227605,0.2538436,0.47571725,1.1007645,1.3217497,1.7966211,2.0206447,2.0570633,2.0663118,2.6624398,3.1156034,3.3353567,3.379529,3.7635896,3.5535,2.2806692,1.2113541,1.2619689,0.5760988,-0.18636367,-0.79580903,-0.933553,-0.9360285,-0.75070715,-0.68568134,-0.77212715,-1.086416,-1.3320568,-1.3040367,-1.0100497,-0.42242882,0.46315753,1.5434994,1.9352694,1.7603755,1.3287246,0.4111281,-0.5492436,-1.1953838,-1.0743111,-1.094206,-1.0568502,-1.0806066,-1.0466267,-0.9602907,-0.8297399,-0.9934409,-1.1053363,-1.068411,-0.92516696,-0.7687163,-0.56772673,-0.49242944,-0.050660193,0.24707368,0.24704358,0.4490999,0.52412397
-1.685563,-1.6859503,-1.6869943,-1.688914,-1.6895851,-1.6901,-1.7299087,-2.9548967,-2.627355,-1.7157357,-1.6994817,-1.7746824,-1.4890091,-1.4180665,-1.6489205,-1.6527257,-1.7293813,-1.5170674,-1.1041048,0.8285001,3.4791565,5.50737,6.4557705,7.1743994,7.3159957,7.556492,7.996414,8.375115,8.644579,8.725926,8.778164,8.971997,8.763057,8.169216,6.954603,4.106283,0.6270915,-1.0145404,-1.8401992,-1.6960082,-1.5037067,-1.7178378,-1.6220614,-1.2465528,-1.0288314,-0.90881824,-0.9309411,-1.0846281,-1.2906661,-1.2947407,-1.2942276,-1.3148133,-1.5254351,-1.5668619,-1.4119234,-1.1355656,-0.99094254,-0.94338965,-1.0529248,-1.3081238,-1.5244236,-0.97198427,-0.606821,-0.20407128,-0.025097504,-5.90086e-05,0.25005347,0.65870804,0.8938358,1.0391006,1.1636624,1.28726,1.1761757,0.8904026,0.78627557,0.72131085,0.5900456,-0.11117475,-0.3345687,-0.533009,-0.7908404,-0.8191365,-0.77870905,-0.72891617,-0.61448735,-0.7579105,-1.0631185,-1.1676335,-1.2380987,-1.412185,-0.8678143,1.5804884,3.3361673,6.0148716,8.212046,9.270597,9.782402,9.971212,9.872145,9.760513,9.691522,9.688319,9.538443,9.123355,8.758419,8.2381735,6.7327623,3.4278653,-0.25861487,-1.3513432,-0.89862764,0.4774803,1.8029021,1.8232324,0.67620134,-0.2554317,-0.95442116,-1.5361661,-1.6005113,-1.7135491,-1.9545243,-2.179576,-2.2177453,-2.1439602,-2.0837855,-1.8625748,-1.671426,-1.4944332,-1.0727394,-0.96005714,-1.081961,-1.0056355,-1.2856758
-2.568169,-2.5687351,-2.57205,-2.5741289,-2.5749795,-2.579011,-2.6213784,-3.0769303,-2.8221648,-2.5897698,-2.5791705,-1.077791,-0.8764925,-0.9505388,-1.0360658,-1.0675695,-0.46301544,0.26601747,0.4494731,-0.075329185,-0.30499506,-0.24364054,-0.34989917,-0.31352347,-0.3249523,-0.54742855,-0.7140271,-0.9832262,-1.2663075,-1.706625,-2.0552602,-2.4126098,-2.5059257,-2.5239875,-2.424562,-2.399507,-2.2148278,-2.019316,-2.1099465,-2.4225261,-2.724669,-2.9430423,-3.2182121,-3.5191622,-3.6998105,-3.8973072,-4.029694,-4.1857886,-4.175536,-3.9131994,-3.7012548,-3.472364,-3.098311,-2.9264388,-2.5835977,-2.2430167,-2.1771815,-2.275624,-2.0384412,-1.4688365,-1.060216,-1.6254992,-1.9698799,-1.7302475,-1.4409025,-1.1864364,-1.1979214,-1.3931715,-1.6047792,-1.7042918,-1.809222,-1.9777398,-2.2239895,-2.4531581,-2.6154845,-2.6336386,-2.6032014,-2.7544222,-2.7191963,-2.6556454,-2.6501956,-2.8023982,-2.908584,-2.855252,-2.825457,-2.8188558,-2.6877804,-2.6631026,-2.3723645,-2.2383318,-2.7565866,-2.115172,-1.542681,-1.2023034,-1.1794236,-1.298522,-1.395433,-1.4626172,-1.415569,-1.4184191,-1.6264534,-1.8261623,-2.0720818,-2.3502498,-2.4854712,-2.593956,-2.7001653,-2.666943,-2.3455062,-2.339837,-2.4782786,-2.6206293,-2.5571198,-2.5249295,-2.8541803,-3.020334,-3.137053,-3.2542229,-3.2690234,-3.2553897,-3.2523417,-3.348587,-3.5153456,-3.615694,-3.6226754,-3.6585836,-3.5967836,-3.5174558,-3.3613257,-3.189926,-3.076888,-3.0891402,-3.1123056
