0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
-1.678468,-1.6784022,-1.6787304,-1.6791912,-1.6787026,-1.6797669,-1.6802547,-2.4870162,-1.6726625,-1.059702,-0.652227,-0.4211048,-0.37105316,-0.5524462,-0.97423613,-1.6062706,-1.9437518,-2.0832438,-2.1467078,-2.1839528,-2.2155414,-2.1481314,-1.8832289,-1.1598712,-0.02009501,0.3539005,0.7596034,1.1280117,0.7591366,0.5942632,0.43950182,0.6000472,0.6183989,0.42078394,-0.029655576,-0.51746756,-0.82612336,-0.91366446,-0.6042502,0.38854307,1.4508631,1.1856947,1.5103202,2.3221078,1.5166216,0.21697368,0.26901558,0.4915722,0.71023357,0.085372925,-0.6876784,-1.4262093,-2.06913,-2.1379106,-0.6463795,0.859992,1.3168122,1.492596,1.0380744,0.057256445,-0.5289687,-0.9218433,-0.604813,0.12726185,0.43450606,0.9355555,1.4496943,1.835619,1.9575384,1.8317826,1.478405,0.8814403,-0.07000475,-0.8394534,-1.3962913,-1.6658069,-1.8295064,-1.9102473,-1.9901872,-2.0287383,-2.1679485,-2.1903555,-2.039648,-1.5686344,-1.0376673,-0.27499676,-0.089733884,-0.25385058,-0.69033676,-1.2590148,-1.7257199,-2.1081486,-2.402142,-2.650215,-2.833833,-2.936973,-2.9259295,-2.8370209,-2.686052,-2.5230234,-2.4021978,-2.3083014,-2.2483082,-2.2703717,-2.273838,-2.2781515,-2.3392239,-2.4678106,-2.5270014,-2.6055822,-2.6997166,-2.7958636,-2.8600273,-2.8547242,-2.7811692,-2.690726,-1.714374,-1.7054592,-1.687656,-1.6806359
-4.460888,-4.461449,-4.462364,-4.462987,-4.4613657,-4.462282,-4.463369,-4.4116845,-3.8554456,-3.6798463,-3.7947946,-3.9381008,-4.1798983,-4.2981253,-4.233433,-4.15724,-3.687757,-3.469375,-3.2335677,-3.005434,-2.958917,-3.0744004,-3.3482537,-3.6339502,-3.2657146,-2.441296,-1.57048,-1.080117,-1.1208177,-1.6520269,-1.4807969,-1.0704466,-0.8154044,-0.6271546,-0.75546306,-1.0064044,-1.0120109,-1.0873636,-1.3255877,-1.7192798,-1.9216703,-1.8732958,-2.2835882,-2.6779084,-2.6333423,-2.4910626,-2.641194,-2.8977063,-3.123154,-3.0035007,-2.4178557,-1.8158535,-1.583099,-1.1342313,-1.4304845,-1.9259602,-2.56596,-3.3271875,-3.2009444,-1.998358,-0.98893064,-0.7012162,-1.2361127,-1.7814751,-1.8102273,-2.3888626,-2.802883,-2.9717531,-2.942153,-2.533511,-2.2643058,-2.0882542,-1.8052139,-1.6460025,-1.5626781,-1.5123448,-1.4660867,-1.4910715,-1.4779756,-1.4794631,-1.5470202,-1.6302056,-1.8413537,-1.9189929,-1.8440535,-1.5259606,-1.3416604,-1.0971107,-1.039897,-1.2748836,-1.6900251,-2.1043055,-2.355149,-2.489954,-2.6020575,-2.7129772,-2.901391,-3.0813913,-3.2446547,-3.4246771,-3.5372868,-3.7452288,-4.097774,-4.3463335,-4.4923983,-4.6127315,-4.75279,-4.9186754,-4.998474,-5.0464916,-4.999893,-4.8983884,-4.704762,-4.6417365,-4.6124263,-4.588068,-4.5063057,-4.490697,-4.468712,-4.4613338
-3.920556,-3.920642,-3.919686,-3.9183507,-3.9186409,-3.9167852,-3.9147441,-0.72441995,-0.886331,-1.0670295,-1.4581953,-1.822628,-2.1303964,-2.0576253,-2.1618214,-1.7076967,-0.4193251,0.4857335,0.8671266,1.0299749,0.9938401,0.8115574,0.8479595,0.8910489,0.89631605,0.8122118,0.755449,0.5521531,0.42163324,0.12136673,0.1564963,0.10007828,0.027239889,0.059153676,0.05989799,0.24614999,0.51625735,0.5478754,0.3051364,-0.51705146,-1.3949522,-1.5043092,-1.6827444,-2.147888,-2.3943272,-2.6143105,-2.7728715,-2.951868,-3.2243981,-3.3370914,-2.7810364,-2.086086,-1.135462,0.48131713,0.7477231,0.2508183,-0.16060008,-0.5687504,-0.95091283,-0.61627954,-0.28766108,0.31157625,0.25688016,-0.15389709,-0.29220155,-0.8787553,-1.4637983,-1.7720065,-1.8835907,-1.6949123,-1.2049801,-0.6296049,0.027063414,0.3558798,0.5798666,0.77927107,0.95754874,1.0809059,1.2250217,1.319174,1.3620104,1.2652969,0.69948864,0.42078102,0.78402764,1.3346682,1.494659,1.619668,1.7719257,1.7857442,1.5143683,1.2373195,0.97260296,0.71121347,0.5001741,0.2756951,0.04489623,-0.19247486,-0.3502071,-0.49026418,-0.5734652,-0.73288393,-1.0570388,-1.2605168,-1.3302132,-1.4225225,-1.5498059,-1.7790211,-1.9759338,-2.1679575,-2.293473,-2.4296286,-2.5787263,-2.708806,-2.4526317,-2.3046577,-3.904902,-3.9013543,-3.9133148,-3.9191236
-1.2563488,-1.2566929,-1.2563322,-1.2555875,-1.2560096,-1.2551842,-1.254348,-1.8050524,-2.0088768,-1.826628,-1.7601302,-1.8063996,-1.7489719,-1.55943,-1.3296524,-0.76034915,0.26884317,0.9244318,1.4647658,1.705043,1.7190495,1.63514,1.4309447,0.956478,0.49942267,0.4460174,0.08181251,-0.43614554,-0.7140942,-0.89098954,-0.7612344,-0.3158567,0.15912768,0.54459095,0.7175013,1.2544532,1.7489793,2.068532,2.0444684,1.6997087,1.3404891,1.0240449,-0.01068902,-0.6638035,-0.6708785,-0.6464133,-0.9913451,-1.4073248,-1.912726,-2.4509802,-2.4226632,-1.9629785,-0.93465096,0.27363342,0.037721932,-0.39748624,-0.7178515,-1.225395,-1.1943231,-0.32382244,0.27671212,0.6794153,0.4579714,-0.2473194,-0.43637282,-1.0076218,-1.5343843,-1.6519053,-1.5527977,-1.0088804,-0.08540047,1.295896,2.4276876,3.0727444,3.5967298,3.8341682,3.9531198,4.0344725,4.0867944,4.0874557,4.02936,3.8557968,3.193738,2.3221674,1.7040424,0.8716033,0.71210843,0.83756244,1.0542684,1.2148643,1.3522553,1.4894434,1.4986647,1.3947303,1.2741716,1.0970352,0.91263497,0.7108671,0.4810204,0.24415942,0.045082778,-0.21006691,-0.55859077,-0.7813132,-0.9564603,-1.1549438,-1.2698216,-1.4379575,-1.5238074,-1.5231738,-1.3923671,-1.2069771,-0.87378883,-0.47584307,-0.25050083,-0.16744047,-1.1779242,-1.1980039,-1.2406394,-1.2531552
1.6019818,1.6013595,1.6008852,1.6006656,1.6015636,1.6020262,1.6021926,-1.5818677,-0.84835875,-0.5588841,-0.6545723,-0.9224713,-1.025791,-0.9589261,-0.5764661,-0.19600213,-0.27460182,-0.7774638,-1.1421059,-1.3182662,-1.38066,-1.4411639,-1.3164974,-1.2852315,-1.8345708,-2.25762,-2.3596141,-2.3380961,-2.0021834,-1.7436442,-1.0804617,-0.5364492,-0.23461121,-0.17712855,-0.28413898,-0.24656683,-0.014542222,0.049096584,-0.1151098,-0.6773799,-1.2863693,-1.1041613,-0.8911697,-1.0350485,-0.22774473,0.4384106,0.3460735,0.26288724,0.90334976,2.2689736,4.583828,7.5768127,9.226659,10.377195,10.165787,8.949123,6.3200045,1.9707569,-0.2366765,0.060933083,0.84953153,1.0160013,0.486188,-0.23708472,-0.8181511,-1.5247477,-1.999353,-2.2275465,-2.2855384,-1.7761279,-1.03172,-0.5507493,-0.1434263,-0.08834189,0.033786118,0.06386751,0.15771368,0.11729643,0.1359464,0.12860522,0.08066252,-0.08597681,-0.39299566,-0.5371402,-0.83158755,-0.90046954,-0.6061964,-0.08673525,0.13754806,0.17443715,0.11162004,0.2052455,0.40704763,0.5519375,0.63045084,0.85382664,0.93361604,1.0063653,1.0243173,0.8892925,0.7291943,0.61159325,0.50887364,0.39020282,0.2841945,0.10455972,-0.06840056,-0.11988051,-0.117507204,-0.08258382,0.13341303,0.6419631,1.3133591,1.5643167,1.5955367,1.4508736,1.6095369,1.6108427,1.6054759,1.6028184
1.2046089,1.2046788,1.2045258,1.2041646,1.2046978,1.2039989,1.2035613,0.618774,-0.59846205,-1.0653571,-0.66496956,-0.17807487,0.00031165965,-0.13599521,-0.4304664,-1.1278428,-1.3630601,-1.2521877,-0.98940563,-0.87467796,-0.8066503,-0.8411187,-1.1258738,-1.8025177,-2.558156,-3.1381545,-2.6940596,-2.2456894,-2.2187965,-1.9338737,-1.0607479,-0.6102426,-0.43836996,-0.15697579,0.028193947,0.0034878703,-0.14833158,-0.492052,-0.81181824,-1.0031548,-0.9007553,-1.1379296,-1.4810781,-1.2657036,-1.3570807,-1.1975639,-0.8459493,-0.54600966,0.08444737,0.5901396,0.5013089,0.13469389,-0.018841848,-0.90903497,-1.384013,-1.0744278,-0.6747614,-0.59941447,-0.6453651,-1.4453542,-1.5402732,-1.9359962,-2.619753,-3.0093734,-2.7221594,-2.2279758,-2.0636206,-1.9775003,-1.9865139,-2.4118319,-3.224869,-3.518913,-3.3148665,-2.9481544,-2.5381613,-2.2526352,-2.108462,-2.0063827,-1.9236116,-1.8612851,-1.7660141,-1.7224483,-1.6428738,-1.5189054,-1.2152201,-0.9230547,-0.8729526,-0.91263705,-0.86392874,-0.7071828,-0.5707603,-0.46427625,-0.3899001,-0.5320702,-0.74669814,-0.9548301,-1.1251305,-1.3497703,-1.5130193,-1.6588291,-1.796296,-1.9758387,-2.0451899,-1.9280701,-1.942728,-1.9541476,-2.1061487,-2.2941475,-2.339506,-2.2798443,-2.128842,-1.9835355,-1.6036942,-0.7724916,-0.08266729,0.11450675,1.1642325,1.171119,1.1926711,1.2025268
1.6038294,1.6040995,1.6036067,1.6027036,1.6028894,1.601064,1.5996952,-1.0494984,-0.7262602,-0.39168596,-0.41331568,-0.65100396,-0.74377966,-0.81757486,-0.9706923,-1.1923995,-1.6894947,-1.9893374,-1.9681853,-1.9113928,-1.888515,-1.82947,-1.7124681,-1.3821052,-0.6942109,-0.39407036,0.013587236,0.7622694,1.5618179,2.0538068,1.5786752,1.0123596,0.6038087,0.10742332,-0.5849431,-1.1432618,-1.5099247,-1.8810966,-1.9726505,-1.6231,-1.0416802,-0.83759093,-0.41039738,0.37235415,-0.05658883,-0.40761006,-0.27189374,-0.036516458,-0.020118982,-0.3115568,-0.9759253,-1.1773036,-1.2827806,-1.3019276,-0.5056988,0.36669847,-0.0037858654,-0.32105935,-0.23385727,-0.59730995,-1.5348184,-1.7676423,-1.2067974,-0.38577378,0.10445003,-0.24827915,-0.2968356,-0.17060858,-0.04302427,-0.082145095,-0.31400603,-0.84041965,-1.4717153,-1.9026504,-1.9737179,-1.9764307,-2.0015187,-2.0265489,-2.0730457,-2.0792246,-2.0396695,-1.9008927,-1.5877222,-1.3222685,-1.2998128,-1.224891,-1.3266165,-1.7494425,-2.0544503,-2.2075953,-2.1948314,-2.1255083,-1.9864558,-1.8099308,-1.6213727,-1.4232092,-1.1618272,-0.86868894,-0.53188366,-0.17919555,0.12552644,0.50183666,1.0868757,1.4774196,1.6927196,1.8306248,1.7367314,1.677726,1.6264801,1.574261,1.3793372,1.2492526,0.88901687,0.4651152,0.21338874,0.08653015,1.552962,1.5651776,1.5939735,1.6024156
0.69810134,0.69841003,0.69776136,0.69702846,0.6970334,0.6955999,0.6931009,-0.35668096,-0.7718055,-1.1381081,-1.2315285,-1.2793388,-1.4683148,-1.738896,-1.9604058,-1.8657212,-1.4968282,-1.1526053,-0.9565985,-0.7980712,-0.68268263,-0.6960302,-1.078409,-1.4986837,-1.651531,-2.0331225,-2.3382058,-2.184013,-2.0899103,-2.252514,-2.6346636,-2.73272,-2.7862544,-2.802948,-2.6159735,-2.4685044,-2.2908666,-1.9824185,-1.8094304,-1.3007528,-0.5375242,-0.39932966,-0.93995667,-0.8792168,-0.30599096,0.101445764,0.30723426,0.27251622,-0.0070344806,-0.6517109,-1.092808,-0.5981756,-0.5111544,-1.69027,-2.3929775,-2.279759,-1.4991957,-0.51593876,-0.094900705,-0.53018403,-1.0738559,-1.5272782,-1.495786,-1.1604332,-1.1733952,-1.0903527,-1.2437454,-1.2591939,-1.467303,-2.0427487,-2.7046914,-3.2710354,-3.694855,-3.7473075,-3.5270402,-3.3587046,-3.2825994,-3.1563234,-3.0447016,-2.9157953,-2.5898585,-2.0546777,-1.2253833,-0.73813576,-0.4010738,-0.4872572,-0.65215683,-1.0015459,-1.2845162,-1.4655838,-1.5531918,-1.7012784,-1.8129764,-1.8615627,-1.8915305,-1.9675112,-1.996801,-1.978653,-1.9555104,-1.9252197,-1.8816627,-1.7581676,-1.5231605,-1.2663043,-1.078694,-0.7765386,-0.61585855,-0.41224825,-0.32093585,-0.21358877,-0.1510464,-0.1604348,-0.041522685,0.3447134,0.4295823,0.4742065,0.7176222,0.70361483,0.69574016,0.6988618
-2.7100441,-2.709745,-2.7097707,-2.710126,-2.7104173,-2.7108314,-2.711659,-2.6681895,-2.7051206,-2.7253404,-2.9419918,-3.2215614,-3.363177,-3.3117642,-3.2827072,-2.7809963,-2.0126104,-1.751867,-1.7544544,-1.7438343,-1.730967,-1.8100824,-2.0498343,-2.2036276,-2.1550064,-2.6169949,-3.4040446,-3.4575338,-3.5279884,-3.8493314,-4.301261,-4.373955,-4.251819,-3.8177717,-3.2893257,-3.1801662,-3.0655746,-2.925558,-2.838408,-2.4142551,-1.653414,-1.4701989,-1.8869814,-1.4345074,-0.7823945,-0.34277993,0.2390623,0.6988028,1.0849102,1.0427585,0.25347137,0.008528246,-0.58808017,-2.390171,-2.7751136,-2.39322,-2.416976,-2.284101,-2.1086173,-2.470346,-2.9098253,-3.5028694,-3.453275,-2.8766913,-2.7511876,-2.9815943,-3.3183594,-3.3088546,-3.3240404,-3.577972,-3.8998148,-3.9375277,-3.7661152,-3.988574,-4.073015,-4.057686,-4.048128,-4.002939,-3.9873748,-3.9731727,-3.8991485,-3.714519,-3.3876731,-3.2480998,-3.048102,-2.9429657,-2.9304514,-2.976647,-3.096714,-3.2593403,-3.3657222,-3.4377687,-3.4025946,-3.33616,-3.2650132,-3.2881675,-3.3533435,-3.3853142,-3.3956413,-3.3925629,-3.3158805,-3.226346,-3.0384872,-2.8450017,-2.7142797,-2.4968183,-2.3416667,-2.157625,-2.0674307,-2.0532959,-2.0826716,-2.163439,-2.2081828,-2.1542368,-2.4132206,-2.4470944,-2.6992335,-2.7103858,-2.7118392,-2.710317
-0.73228145,-0.73220575,-0.73208463,-0.7323026,-0.7325111,-0.7328369,-0.7327881,-1.9128164,-1.8236545,-1.56636,-1.0836208,-0.6685158,-0.32364306,-0.28000888,-0.53224313,-1.3295853,-2.1016989,-2.6738217,-3.0477896,-3.184868,-3.2487516,-3.2579308,-3.0475683,-2.6617389,-2.284568,-2.151866,-1.8849847,-1.435401,-1.3872209,-1.8173542,-2.1802874,-2.331755,-2.276782,-1.9074603,-1.5610727,-1.701781,-1.8319644,-1.8954374,-1.797485,-1.5389464,-1.1559896,-1.3551707,-1.5647811,-1.1861107,-1.4597828,-1.6467582,-1.6615921,-1.6987731,-1.5980177,-1.2888818,-1.3104179,-1.583078,-1.5870438,-2.111378,-2.0801392,-1.3467013,-0.4895967,0.12828967,0.26093882,-0.5182954,-1.0457683,-2.1320996,-2.7845247,-2.469835,-1.8603852,-1.2120553,-0.64413685,-0.44431356,-0.34417123,-0.37962246,-1.1232486,-1.7928942,-1.7753298,-1.7168851,-2.0109584,-2.160493,-2.2267346,-2.2579904,-2.3086672,-2.3662524,-2.5039802,-2.5717816,-2.459427,-2.153211,-1.0619534,1.8046985,2.6252103,3.1984215,3.323956,3.1370142,2.6849833,1.6747582,0.5161868,-0.3761863,-1.335782,-2.1851568,-2.647668,-2.8652463,-2.9591975,-3.0557752,-3.1314235,-3.2661295,-3.4018984,-3.4937868,-3.5225887,-3.6331458,-3.7391047,-3.8232207,-3.819491,-3.6970143,-3.5779612,-3.347605,-2.7870617,-2.1419826,-1.9321047,-1.8922961,-0.70756257,-0.7145537,-0.7284542,-0.73113406
-0.35905862,-0.35799697,-0.35681245,-0.3561878,-0.35958022,-0.3584211,-0.35931093,-2.7063437,-2.796216,-2.7220433,-2.6616514,-2.2822218,-1.376401,-0.17562895,1.3956147,5.4108324,8.605606,10.180558,11.049291,11.441623,11.547705,11.588959,11.563623,11.273294,9.825303,6.687958,1.942091,-0.41643485,-0.8376396,-0.6463084,0.015523598,0.41892123,0.45279944,0.2387771,-0.024506923,0.3551258,0.7611395,1.0199372,0.99345326,0.7169529,0.41541886,0.55451447,0.332498,-0.7557415,-1.1592572,-1.3780259,-2.0891836,-2.5166364,-3.0131211,-3.153396,-2.7535636,-2.3677742,-2.0234196,-1.4367847,-1.8773844,-2.431065,-2.371821,-1.9078965,-1.4454637,-1.251436,-1.4000508,-1.696635,-2.145444,-2.7462554,-3.076577,-3.1580305,-2.8588665,-2.5376828,-2.1009212,-1.6092978,-0.60863775,1.2390842,3.1566405,4.1942143,4.7310114,4.9187965,4.9737377,4.961723,4.9585133,4.8781667,4.705125,4.249977,3.1409023,1.7710024,0.6239047,-0.090064526,-0.13415998,0.6292429,1.8049603,3.6157744,5.251728,6.5504246,7.34741,7.6694202,7.9277625,8.093404,8.181505,8.189596,8.086214,8.019914,7.9667964,7.8330526,7.666497,7.535287,7.4541035,7.5041666,7.665901,7.716282,7.691657,7.5802326,7.4501657,7.00959,5.8497367,4.107526,2.5704377,1.9599149,-0.26725078,-0.30700678,-0.3445017,-0.3558715
-4.340294,-4.34004,-4.3406267,-4.3417907,-4.341522,-4.343234,-4.3451395,-5.625287,-4.862295,-4.4886427,-4.376622,-4.258748,-3.9696481,-3.6885223,-3.68118,-3.5963404,-3.2419195,-2.988337,-2.7605712,-2.6088388,-2.5988815,-2.7004714,-2.8004444,-2.8057127,-2.5431836,-3.3502102,-4.536596,-4.5320807,-4.2273927,-4.1133733,-4.132285,-4.0428433,-3.8546562,-3.4583359,-3.1554964,-3.2080228,-3.2450638,-3.33287,-3.370596,-3.229888,-2.9577353,-3.1399722,-3.8609405,-3.7250261,-3.632976,-3.52156,-3.3620236,-3.1316695,-2.873113,-2.69463,-2.9430501,-3.0720491,-3.4135127,-4.03955,-3.7664223,-3.0266473,-3.3926914,-3.7854269,-3.5509944,-3.405627,-3.646389,-4.2110534,-4.396546,-4.220781,-4.0522203,-4.1748285,-4.1983624,-4.0662236,-3.8926497,-3.84458,-3.8933768,-3.816781,-3.6059659,-3.7448416,-3.8714578,-3.9825249,-4.060187,-4.1399393,-4.2115254,-4.271213,-4.3523874,-4.3856826,-4.280518,-4.0830927,-3.783254,-3.263533,-3.235269,-3.5143113,-3.7952523,-4.0763044,-4.247468,-4.312865,-4.2350016,-4.216306,-4.2076316,-4.2213173,-4.2616396,-4.2728724,-4.257639,-4.199895,-4.070202,-3.9801183,-3.846696,-3.7687888,-3.703506,-3.5585258,-3.502844,-3.4705822,-3.470274,-3.5164137,-3.6352801,-3.868688,-4.332489,-4.7446017,-5.2201138,-5.379649,-4.379398,-4.37429,-4.3490653,-4.340971
0.2874918,0.28771865,0.28708184,0.28632897,0.28637683,0.28529477,0.28400075,-0.20388746,-1.4478897,-1.6550823,-0.9250466,-0.3555357,-0.0787444,0.10296715,0.02074135,0.052317128,-0.04294686,0.18310195,0.28174585,0.20542032,0.15542893,0.15773612,0.047404528,-0.08190216,-0.48750564,-1.0659373,-1.2537261,-1.4661115,-1.5943182,-0.9278299,-0.6714227,-0.69707733,-0.883399,-0.8121063,-0.7876624,-1.287532,-1.6870315,-1.736747,-1.6284604,-1.1654246,-0.60416335,-0.68237746,0.55634373,4.472092,7.814551,9.162338,10.108187,10.417791,10.632834,10.803828,10.557886,9.687246,7.498169,3.013967,0.46748257,-0.48682594,-0.40428928,0.53495705,0.77200335,0.28782213,0.18413205,0.1596767,0.82575846,1.3649833,0.8956637,0.48783487,0.5444824,0.6379144,0.55471754,0.08323634,-0.40872788,-0.9765177,-1.5587249,-1.8814139,-1.9084469,-1.7804314,-1.6787603,-1.5629942,-1.4796817,-1.4152865,-1.2272787,-0.8643139,-0.39963746,-0.17335737,0.110418126,-0.14779001,-0.3376553,-0.73445,-1.0866807,-1.380544,-1.5052171,-1.5545876,-1.5378392,-1.4583637,-1.3250655,-1.1375232,-0.98231167,-0.79678535,-0.60869575,-0.4470466,-0.3210714,-0.21102223,0.046133667,0.28726715,0.40786627,0.60295916,0.7497219,0.9509115,1.0770609,1.1218235,1.0792322,0.9812922,0.7789068,0.71356845,0.57819045,0.4316886,0.27290285,0.26979682,0.27998847,0.28590405
-3.0068197,-3.006742,-3.0063388,-3.005499,-3.0064557,-3.0060852,-3.0052423,-1.8854234,-1.4305627,-1.3260822,-1.09533,-1.0009841,-0.72042954,-0.41003597,0.012817837,0.81978315,1.4814068,2.1685324,2.7418232,2.9704354,3.0128372,2.9558344,2.8301778,2.12618,1.1027387,0.016870767,-1.0859029,-1.4004253,-1.0635722,-0.34159613,0.9302038,1.8643334,2.2832716,2.5671334,3.3111296,4.5252786,5.117217,5.340286,5.348377,5.0766044,4.2572107,3.452638,2.179849,0.029362677,-1.2486112,-1.3863239,-1.7532444,-2.040041,-2.3166842,-1.9457886,-0.80024517,0.18242854,0.4376415,0.6344719,0.18490788,-0.116194725,-0.17397398,-0.48500106,-0.3888538,0.2935149,0.47880462,0.36517027,-0.23228875,-1.4891988,-2.2356536,-2.7854304,-2.5763717,-2.227614,-1.7151396,-0.948477,0.36249468,1.615874,2.3217864,2.658141,3.0177774,3.2659128,3.4279437,3.4422245,3.5239816,3.5900202,3.742494,3.7006612,3.429348,2.9155083,1.9884698,1.1762533,1.0271633,1.4042213,1.8226478,2.098464,2.0977707,2.0865202,2.2353964,2.3929048,2.5582643,2.6998317,2.738843,2.655887,2.4276896,2.2325754,2.0863957,1.825034,1.4163499,1.0913855,0.82056576,0.5982138,0.40855858,0.048704535,-0.20605412,-0.5149481,-0.6737937,-0.9455177,-1.3151302,-1.537936,-1.7400644,-1.848238,-2.9742084,-2.980164,-2.9975052,-3.0054607
-2.5255914,-2.5254445,-2.5255985,-2.5259426,-2.5253263,-2.5256624,-2.525537,-2.0115085,-1.0388539,-0.69648117,-0.30839464,0.09776514,0.17309189,0.041769475,-0.1288174,-0.8876443,-1.5515604,-1.8463143,-2.0163786,-2.139729,-2.2669683,-2.494031,-2.7824943,-3.0852203,-2.975865,-2.6981544,-2.6892297,-2.318892,-2.1372633,-1.9379914,-1.6289755,-1.4638073,-1.389303,-1.3689212,-1.4457424,-1.6749916,-1.8575332,-2.012672,-2.093698,-2.0828867,-1.8582389,-1.6882414,-1.8321391,-2.2935762,-2.429934,-2.1446724,-2.1017041,-1.921669,-1.3903751,-0.03366269,0.9251851,0.08762446,-0.99301374,-1.6510648,-1.5757763,-1.2399973,-1.2705718,-1.4547911,-1.3972955,-1.9714793,-2.2190065,-2.6505015,-3.0511603,-3.2534037,-3.2525465,-2.8972208,-2.2111967,-1.8247424,-1.5235987,-1.4413371,-1.799672,-2.1290362,-2.158372,-2.2138758,-2.2742505,-2.3481236,-2.413701,-2.484501,-2.5238137,-2.5557852,-2.5862923,-2.6590137,-2.6583385,-2.5171206,-2.1118422,-1.4481579,-1.2996581,-1.2436756,-1.3363429,-1.4369661,-1.3493663,-1.0628895,-0.64215654,-0.41129184,-0.31152079,-0.36831015,-0.6006994,-0.8277341,-0.9675966,-1.0847644,-1.1314272,-1.274154,-1.469166,-1.5810059,-1.6683557,-1.7359648,-1.8189381,-2.0098197,-2.124774,-2.2470336,-2.3515177,-2.5582328,-2.9340212,-3.0013576,-2.9197137,-2.8425956,-2.5722427,-2.5579798,-2.5313063,-2.5252647
1.3100646,1.3098959,1.3098588,1.309555,1.3095465,1.3086057,1.3083522,-0.50181943,0.076132715,0.9036166,1.4105867,1.3995258,1.4048817,1.5518659,2.03661,2.5496562,2.1460958,1.9233074,2.266859,2.4873273,2.5456018,2.5245333,2.482022,2.1071048,1.1170807,0.8312353,0.056146327,-0.58995533,-0.24930008,0.38278398,1.3088405,1.5288441,1.6013954,1.3699553,1.3700094,1.9945048,2.3992841,2.5224593,2.1455479,1.3274682,0.45080763,0.77370524,1.5549388,1.3821261,1.2072617,1.2704782,1.1744514,0.9158442,0.53920096,0.7215965,1.7791215,2.1897435,2.4954433,3.7688465,3.472056,2.3253298,1.8775842,2.224736,3.6098099,7.465163,9.453016,10.407582,10.118999,9.000249,8.118395,6.467452,3.7859273,2.2196593,1.5803664,2.1558263,3.502339,4.213126,4.0140305,4.1597586,4.6804667,5.0221415,5.2232533,5.309287,5.355363,5.3324656,5.2920504,5.1398296,4.838848,4.588574,4.162284,3.077477,2.8781767,3.112718,3.388278,3.3560705,3.1223946,3.0137134,3.1409857,3.3556302,3.615477,3.8579059,3.9245667,3.937746,3.8784032,3.7548823,3.6572154,3.5141616,3.3007402,3.1418297,3.017702,2.8653564,2.6846457,2.3772652,2.2201319,1.993917,1.8510523,1.646012,1.0919383,0.7473526,0.8116342,0.99523413,1.2539487,1.2770892,1.3057526,1.3090036
-0.84409946,-0.8443332,-0.845755,-0.8473256,-0.8459364,-0.8479317,-0.85053957,-2.8928776,-1.9564283,-1.3026237,-0.8084821,-0.3264222,-0.038413316,-0.25252694,-0.6164081,-1.309162,-1.9551759,-2.393297,-2.4788196,-2.5085814,-2.5372562,-2.4384313,-2.1307719,-1.301541,0.17280176,1.2858646,2.1419706,2.5878806,1.8692353,1.2699674,0.3671346,0.12177464,0.2557671,0.6019167,0.8460195,-0.0014907122,-0.87933934,-1.4353664,-1.5255694,-1.218635,-1.086135,-1.7824591,-2.179975,-1.4097793,-0.9057857,-1.1955001,-1.0497236,-1.0487235,-1.168211,-1.6178411,-2.1705766,-2.1681428,-2.0123348,-2.1131954,-1.197306,-0.6335354,-0.636622,-0.07918063,0.09415135,-0.43637258,-0.020812929,0.76045114,2.5532784,5.872613,7.3938494,8.211216,8.781579,9.065452,9.311226,9.331461,9.046013,8.562212,7.5130205,5.9642415,3.9980621,2.687109,1.8484051,1.2888454,0.7501631,0.36027387,-0.4375277,-1.1130886,-1.4779363,-1.2048196,-0.84864295,-0.1744883,-0.0774395,-0.49905998,-1.0705341,-1.689495,-2.0872505,-2.4221876,-2.8047884,-3.1245756,-3.463559,-3.7113795,-3.7498264,-3.6796365,-3.61444,-3.503155,-3.398573,-3.3511195,-3.3356369,-3.4146092,-3.4014492,-3.3794203,-3.336801,-3.2929668,-3.251624,-3.1731772,-3.1552126,-3.1070065,-2.8820584,-2.719406,-2.928425,-2.9645438,-0.8926556,-0.8718446,-0.8483766,-0.8430426
