0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117
-2.5579448,-2.5637379,-2.5547132,-1.3778942,-2.467824,-1.0509274,-1.0450951,-0.9475887,-1.3833759,-1.4829143,-1.5011817,-1.3760757,-1.0289731,-0.9515054,-0.83786255,-0.7462605,-1.1192412,-1.0923903,-1.1185708,-1.1292616,-1.2632811,-1.4566503,-1.4654055,-1.3222281,-1.2815493,-1.1382339,-1.0567665,-1.1921693,-1.3719631,-1.194733,-1.1457548,-0.9888386,-1.1404598,-1.1837094,-0.9326396,-0.9098327,-0.9410311,-0.7809933,-0.66505826,-0.6588104,-0.60388315,-0.52741075,-0.4512605,-0.3337276,-0.19947669,-0.17457588,-0.16768958,0.09834868,0.28239387,-0.06285843,-0.25862217,0.06455335,0.60976034,0.9075172,0.6769427,0.2861273,-0.06183809,-0.39669168,-0.88250566,-1.3775616,-1.207281,-0.9503336,-1.2490808,-1.3133072,-1.1402472,-1.4965926,-1.9321122,-2.3141866,-2.387339,-2.2219248,-1.8701124,-1.3937001,-0.48727614,0.034547538,-0.07164113,-0.18648703,-0.041736662,-0.12472142,0.025200754,0.07122117,-0.27803862,-0.6450909,-1.0751166,-0.9773139,-1.1082827,-1.2588859,-1.120095,-0.6946192,-0.29165208,-0.000565961,0.45764977,0.5013979,0.36744314,0.11423656,-0.18618289,-0.41946104,-0.57105684,-0.70566845,-0.83966196,-1.1179322,-1.2707351,-1.3520402,-1.3666918,-1.2072022,-1.0377386,-0.89554644,-1.1333923,-1.4582307,-1.7125129,-2.572804,-2.8052797,-2.9978628,-3.1380577,-3.2766118,-3.4235194,-3.25614,-2.476716,-3.4304178
-3.7616563,-3.7920523,-3.7797048,-4.7113905,-3.681068,-4.460335,-4.341668,-3.3692803,-2.4457893,-2.362512,-2.2962081,-2.2122931,-2.3299432,-2.297194,-2.1439433,-1.8412406,-0.60578865,0.36623633,0.7568802,1.0278496,0.9723228,0.9012579,0.6834645,0.30181634,-0.011362523,-0.51030624,-0.930417,-1.1403681,-2.2084947,-2.5098543,-2.4312088,-2.1640058,-0.70292753,0.878658,1.0148096,1.2127128,1.5537465,1.7214732,1.7363652,1.8172765,1.6618356,1.4533252,1.1979413,0.7390511,0.39060524,0.23446009,0.4342482,1.0344491,1.3756199,-0.1051673,-1.1089876,-0.97181946,-0.5393149,-0.26028425,0.10007295,0.8359498,1.9968754,3.0154037,3.6590862,3.3624883,2.212608,0.3128468,-0.8416844,-1.3266239,-1.4416456,-1.1129261,-0.149275,0.60910094,0.60423654,0.18716848,-0.37909362,-0.8727488,-1.6543622,-2.2231748,-2.6742167,-2.7311118,-2.4957376,-2.4021187,-2.853699,-2.950243,-2.6946027,-2.1890655,-0.9551478,0.4163075,0.7273478,0.8193052,0.76100963,0.7576674,0.64160997,0.65476173,0.54655397,0.5437295,0.46067813,0.29625055,0.03220433,-0.33524552,-0.69789743,-1.0795854,-1.4157509,-1.6750642,-1.84282,-1.9335049,-1.9979326,-2.0372,-2.0028396,-1.9823523,-2.747527,-3.5601432,-3.9431448,-4.1630397,-4.3347387,-4.335647,-4.3384533,-4.2345223,-4.1033998,-3.9373593,-3.6820536,-3.8681822
-2.6469254,-2.6411433,-2.615808,-3.2698617,-2.6524925,-2.6841013,-2.4542832,-1.5148976,-0.629389,-0.76914316,-0.915659,-0.94950604,-1.1140071,-1.0386298,-1.0005343,-0.9893546,-0.29279482,0.2869736,0.9724947,1.4687616,1.5979996,1.6987648,1.7528794,1.5335126,1.180501,0.24707311,-0.97700024,-1.5375681,-2.1990716,-1.6406193,-1.2256409,-0.60690093,2.7965815,6.7122955,8.814877,10.784747,11.670965,11.750099,11.619888,11.443176,11.048511,10.547075,9.985359,9.040784,7.072918,4.8671303,3.2524781,1.605619,0.654575,-0.41366,-1.6701272,-2.3533287,-2.6946633,-2.8108287,-2.4620738,-1.6194019,-0.5997815,0.055861484,0.68185544,1.4453924,1.6295118,0.8288109,-0.42327866,-1.4579418,-1.8806802,-1.6287433,-0.7410908,0.23444538,0.7599753,0.9354824,0.920268,0.64851004,-0.086327314,-1.0203891,-1.9955887,-2.3661618,-2.4961276,-2.341908,-2.3637128,-2.2836843,-1.9251527,-1.3761914,-0.44335002,0.99464726,2.0220675,2.5530407,2.6644576,2.6654766,2.630525,2.6168885,2.5465922,2.6547828,2.6296742,2.484869,2.0523944,1.4599135,0.7854508,0.15753725,-0.22245677,-0.41627184,-0.45725214,-0.4574595,-0.51594293,-0.6827398,-0.8820577,-1.2057469,-1.6079088,-1.8898072,-2.3601046,-2.7985072,-3.0293038,-2.9850078,-2.9330623,-2.8053765,-2.6821935,-2.7498784,-2.6534345,-2.414781
-2.6962144,-2.6651921,-2.6779935,-2.8388748,-2.7911985,-2.8814006,-2.835656,-2.4486716,-1.8311548,-2.0790377,-2.3091464,-2.627241,-2.7019804,-2.5239053,-2.486928,-2.552575,-2.0669637,-1.3320417,-0.84326065,-0.521199,-0.55585486,-0.57103217,-0.79486895,-1.3148507,-1.6521883,-2.198811,-2.8239946,-3.1181383,-2.9464297,-2.5730839,-2.5211375,-2.5969071,-1.6624029,-0.41572672,0.55685353,1.8270068,2.4094908,2.4176006,2.356344,2.205501,1.8484547,1.3704078,0.88574505,0.3593327,-0.045316458,-0.18702245,-0.4233675,-0.7517822,-0.79701364,-0.94657075,-1.4330642,-1.308337,-1.0639352,-1.0720851,-1.4838784,-1.7440451,-1.7796569,-1.5404036,-1.0851483,-0.710989,-0.9474849,-2.0202484,-2.9724226,-3.20326,-3.1081634,-2.5790954,-1.6422441,-0.8072054,-0.43892917,-0.43904826,-0.74090475,-1.1569363,-2.0150843,-2.8761866,-3.1888776,-3.071112,-2.8422356,-2.4343112,-2.850706,-3.2475722,-3.4600692,-3.6236014,-3.3171387,-1.9519193,-0.8927629,-0.60088885,-0.6474006,-0.863467,-1.1442242,-1.2796316,-1.6240536,-1.6894017,-1.8168168,-1.7872622,-1.8328223,-1.8816717,-1.8866735,-1.8186395,-1.7209945,-1.5127627,-1.4887527,-1.5072882,-1.5743623,-1.7588685,-2.079831,-2.7191622,-3.1802115,-3.0613952,-2.7915483,-2.3767834,-2.3970218,-2.3655984,-2.3990092,-2.2704475,-2.088507,-2.28293,-2.7841372,-2.425214
-1.04968,-1.044977,-1.0390279,-0.7547581,-1.0595057,-0.6471248,-0.6563755,-0.5069498,-0.5692906,-1.1116637,-1.3143799,-1.4648592,-1.6731586,-1.6955476,-1.7933588,-2.0744445,-2.005419,-1.6337001,-1.2490038,-1.064234,-1.127743,-1.0756445,-1.0515668,-1.2296609,-1.5967374,-2.189394,-1.9298816,-1.551289,-1.7839059,-1.9706385,-2.074411,-2.1508994,-2.040725,-1.873642,-1.4167387,-1.0252461,-0.9979476,-1.0968375,-1.274511,-1.4106835,-1.6771533,-1.9009742,-1.9540322,-1.8621587,-1.4014162,-0.7338028,-0.22384737,-0.11361424,-0.5637612,-0.9145833,-0.5701256,-0.51921135,-0.83796835,-1.1744266,-1.6262836,-1.6884706,-1.1300663,-0.30982387,0.5867358,1.167554,0.882536,-0.18231164,-0.93181753,-1.3683033,-1.3856285,-0.992277,-0.15117377,0.7210067,1.2215539,1.3152485,1.2269468,0.9969125,0.5389565,-0.31262487,-1.1615487,-1.3334725,-1.5463946,-1.7574012,-1.9559681,-1.9426278,-1.824051,-1.7566326,-1.5647589,-1.0222341,-0.8034441,-0.7132597,-0.7424839,-0.7703655,-0.9464099,-0.8838946,-0.88668483,-1.0287659,-1.090034,-1.0062201,-0.9204898,-0.86798763,-0.7052525,-0.62333834,-0.5954666,-0.59055746,-0.6643404,-0.76465625,-0.8847548,-1.0364528,-1.0374155,-0.672027,-0.57392937,-1.0461535,-1.3612492,-1.5997527,-1.602725,-1.6600039,-1.6697576,-1.6566756,-1.6476462,-1.6394751,-1.0569506,-1.659708
4.642943,4.6115894,4.6005225,5.2893925,4.7516565,6.2779264,6.7100387,8.25971,9.789446,10.331092,10.613952,10.565695,10.65943,10.793832,10.963104,11.07201,10.092667,6.9635115,4.3002567,2.4784539,1.492954,0.7166806,0.2243455,-0.059053898,-0.07501565,-0.0010957047,-0.040598854,-0.17787121,-0.09870222,0.11777302,0.31596446,0.6513113,-0.15154852,-1.4939529,-1.9558609,-2.2368648,-2.1947155,-2.1658661,-2.178465,-2.1075218,-1.978863,-1.762013,-1.5689484,-1.3217094,-1.2515342,-1.3587967,-1.424168,-0.9768394,-0.3043165,-0.13131686,-0.011392474,0.4367625,0.8727144,1.0726423,1.1648593,0.801506,0.35985154,0.18317865,0.05471906,-0.29570532,-0.53031373,-0.4578091,-0.29095727,-0.030858524,0.41451034,0.48341572,0.03771723,-0.12279055,-0.28049,-0.5088772,-0.8107729,-1.035876,-1.2300042,-1.2104805,-0.9325329,-0.77787614,-0.6634928,-0.44128674,-0.108722806,0.48108184,0.680839,0.7875771,0.41400796,-0.4198962,-0.8340372,-0.88078165,-0.89331996,-0.91785413,-0.85489047,-0.8166638,-0.7493429,-0.7293051,-0.6103269,-0.48712498,-0.3181167,-0.15269567,-0.11013264,-0.14616017,-0.19477607,-0.29212067,-0.40264034,-0.5914928,-0.8363775,-1.1614393,-1.3774247,-1.5542109,-0.90064317,-0.06097886,0.75854695,1.6729076,1.8060335,1.750113,1.598336,1.5621034,1.6484873,2.024438,4.7449155,1.482944
-0.8841444,-0.86430323,-0.86032623,1.5571359,-0.8405521,0.80887187,0.51015913,-0.38631538,-1.314226,-1.4373767,-1.4409914,-1.404135,-1.2524145,-1.3021604,-1.2355564,-0.8214288,-0.4833966,-0.82083017,-1.5538149,-1.6632833,-1.7294625,-1.885901,-1.9213364,-1.5827585,-1.1573154,-0.42274347,0.093501724,-0.41110265,-0.7256783,-0.9512109,-1.0947969,-1.0615819,-1.1086664,-0.8566406,-0.4355231,-0.6780089,-1.0127585,-1.0914887,-1.1177053,-1.1074542,-1.1200042,-1.0914237,-1.1256739,-1.2117889,-1.2603483,-1.3613995,-1.1659741,-0.5503767,0.3114211,1.2918522,2.7034545,3.7193968,3.871573,3.4180267,2.4080276,1.0357916,-0.52097636,-1.5952594,-2.5698576,-3.286021,-3.2334063,-2.3225148,-1.3102312,-0.7855817,-0.953614,-1.5075939,-2.3075361,-3.096294,-3.1440775,-2.876392,-2.4114022,-1.9650929,-1.029968,-0.33146405,-0.09006211,0.084634185,0.21916017,0.8179554,1.3333238,1.911825,1.9113026,1.5595632,0.63893294,-0.63295704,-1.5916167,-1.8869771,-1.9411945,-1.7603774,-1.3494616,-1.063664,-0.742315,-0.723982,-0.86996317,-0.9104043,-0.8800297,-0.7614138,-0.5926166,-0.5229211,-0.47875124,-0.5566864,-0.6038896,-0.69529146,-0.7996568,-0.84961766,-0.76945525,-0.69660795,-0.74641544,-0.7017478,-0.43879288,-0.42074108,-0.41946447,-0.5707808,-0.72086614,-1.0865629,-1.4956539,-1.551234,-0.8469999,-1.9174421
1.5521327,1.5405838,1.5423056,0.08412933,1.5621237,0.056034975,0.008922294,-0.29433745,-0.11214997,0.38525122,0.6196592,0.86871296,1.2334745,1.2935262,1.3761222,1.5440145,1.3152199,-0.13900487,-1.4577243,-2.133437,-2.3761659,-2.5586658,-2.6195393,-2.4972918,-2.241127,-1.520226,-0.7731383,-0.68637097,-0.4022206,-0.31802845,-0.3114806,-0.28677493,-0.46077415,-0.2705342,-0.28310248,-1.0180533,-1.5117253,-1.5383074,-1.4083135,-1.3053789,-1.1354978,-0.9817295,-0.95702547,-1.0219426,-1.3090162,-1.6731949,-1.9403493,-1.8709949,-1.5135672,-0.8832724,-0.5536782,-0.89152926,-1.1638174,-1.372689,-1.4580071,-1.6793056,-1.8446914,-1.8488693,-1.9272976,-2.2678325,-2.4106836,-1.7675705,-0.65819055,-0.13660245,-0.2497006,-0.856267,-1.7274513,-2.2369947,-2.4982176,-2.5783975,-2.5665836,-2.4839678,-2.3945985,-2.0045428,-1.6143565,-1.6180556,-1.8441001,-1.7418323,-1.0420045,-0.5348721,-0.5750403,-0.71546704,-1.4459506,-2.623785,-3.158253,-3.1502528,-3.0156739,-2.9185357,-2.758819,-2.6878448,-2.5574355,-2.37573,-2.2679253,-2.2673116,-2.1923404,-2.0836523,-1.9974422,-1.92963,-1.9709252,-2.0391455,-1.9853253,-1.9091071,-1.7511519,-1.4481132,-1.097232,-0.559003,-0.12400301,0.019149393,0.3927319,1.1014327,1.4017265,1.5365772,1.5622323,1.630328,1.6577368,1.6616305,1.5652635,1.8772471
-1.7757994,-1.7792913,-1.7905403,-2.203734,-1.7573763,-2.63498,-2.7296367,-2.8587518,-2.7725894,-2.569079,-2.6254215,-2.6085186,-2.3871622,-2.3992367,-2.2639477,-1.976366,-1.6067878,-1.2282288,-1.9260523,-2.3510146,-2.6466143,-2.8404336,-2.8482456,-2.6882381,-2.3728538,-1.7119365,-0.7034863,-0.3001902,-0.24096434,-0.49512815,-0.8184973,-1.0303371,-1.6244364,-1.0376654,-0.33570525,-1.1148369,-2.0961714,-2.3933969,-2.4181685,-2.3227034,-2.1574662,-1.9811772,-1.9070301,-1.8756878,-2.159123,-2.5602658,-2.8253896,-2.778,-2.4904225,-2.2872608,-2.0224142,-1.7778633,-1.5482744,-1.5509974,-1.3021574,-0.9856601,-0.7603226,-0.68912625,-0.8622454,-1.4451201,-1.8811386,-1.5343866,-1.0543449,-1.2408253,-1.4729052,-1.8511887,-2.3282702,-2.507141,-2.7096663,-3.0500836,-3.2887022,-3.3334537,-3.2435875,-2.991786,-2.9091425,-2.9941428,-3.4079046,-3.7543378,-3.5368042,-2.6990495,-2.3712525,-2.2856092,-2.428865,-2.491347,-2.8354611,-2.9921932,-2.99298,-2.9035935,-2.868544,-2.8267717,-2.7565722,-2.701932,-2.6683033,-2.7277465,-2.7336564,-2.6320887,-2.4491324,-2.1984882,-2.087246,-2.0134048,-1.9560993,-1.9510155,-1.9268396,-1.8677909,-1.7470832,-1.8204072,-2.05796,-2.3455005,-2.3315973,-2.3618717,-2.4008255,-2.3309765,-2.336135,-2.3749714,-2.5746586,-2.2587123,-1.7603939,-2.3897038
-1.1980078,-1.2400649,-1.2098155,-1.6553271,-1.1194816,-0.8575872,-0.5096836,0.29054174,1.5436972,2.1392467,2.4172034,2.4082446,2.7090235,2.932069,3.1525924,3.0900035,2.494934,1.3706516,1.2765708,1.0852649,0.8315033,0.30648875,-0.24296048,-0.7771694,-1.0144603,-1.2107666,-1.1205583,-0.80472314,-0.99334157,-1.120823,-1.0801696,-1.0190225,-0.9677946,-1.5033326,-1.4938409,-1.024084,-0.88924885,-0.6516702,-0.48863477,-0.4139224,-0.3151585,-0.25729018,-0.2102997,-0.2057245,-0.30612475,-0.5806829,-0.9152492,-1.405837,-1.3852743,-1.0763191,-1.0514567,-0.84425306,-0.54119563,-0.36197448,-0.31915873,-0.40217486,-0.41922235,-0.38748378,-0.48166895,-0.86291414,-0.78820217,-0.3781649,-0.073660314,0.08483583,-0.08736795,-0.3578022,-0.50271046,-0.6995674,-1.1621276,-1.6280769,-2.0067263,-2.2265577,-2.4603906,-2.5232253,-2.273818,-2.0551028,-1.4158671,-0.5832775,-0.095413946,0.20036292,0.15723372,0.14403188,0.020480394,-0.20919406,-0.5151406,-0.6749456,-0.6861354,-0.5276819,-0.36455858,-0.122145355,0.40009755,0.58884495,0.75531256,0.53894335,0.09528276,-0.32350212,-0.6821929,-0.9221984,-1.0025681,-1.0827496,-1.157319,-1.2349455,-1.345269,-1.4579663,-1.5587593,-2.0561411,-2.1697607,-1.8720058,-1.6261983,-1.4569895,-1.6697984,-1.7504399,-1.8353553,-1.7607946,-1.6651776,-1.5955088,-1.113328,-1.8545105
-2.859743,-2.8423338,-2.875298,-1.7570194,-2.902623,-2.548778,-2.7043614,-2.903248,-2.5759304,-2.4830337,-2.3855176,-2.3923206,-2.4436674,-2.3025186,-2.1318257,-1.7597761,-0.8380047,-0.18704891,-0.0933294,-0.14049523,-0.3489191,-0.41841856,-0.41378224,-0.6102997,-0.80867666,-1.388046,-2.060012,-2.2871268,-1.9545603,-1.8491199,-1.7886289,-1.9826444,-2.023063,-1.3340349,-0.83841693,-0.8096022,-0.90761375,-1.1298076,-1.2894926,-1.3588916,-1.3578185,-1.2966394,-1.1477625,-0.90437686,-0.6510068,-0.35225007,-0.29903322,-0.6593979,-1.517164,-1.8862623,-1.5915629,-1.0622993,-0.9967268,-1.1040146,-1.4449155,-1.7459663,-1.6815675,-1.4632677,-1.0755831,-0.5659732,-0.5328914,-0.8457529,-1.4693879,-2.0440655,-2.1332836,-1.7789879,-1.3193326,-0.89268535,-0.43109125,-0.15241617,-0.030470751,-0.21361747,-0.5774646,-1.2847323,-1.9830992,-2.259891,-2.5156994,-2.7137148,-2.5619602,-1.9833792,-1.645399,-1.3062361,-0.7373186,0.17138302,1.1066202,1.4260148,1.3900561,0.9916919,0.56133306,0.28021678,-0.2212879,-0.5368291,-0.7741339,-0.7407516,-0.6722008,-0.5047231,-0.19509614,0.20044988,0.49999145,0.8073628,0.79596955,0.60645187,0.34866294,-0.047703713,-0.46054584,-1.2020189,-2.2705076,-2.7445183,-2.8609414,-3.075917,-3.1358702,-3.126707,-3.140973,-3.0316978,-2.6938124,-2.5940309,-2.9007092,-2.2061992
-5.2872887,-5.320549,-5.299802,-5.082636,-5.1464057,-5.029622,-5.047423,-4.7595553,-4.4529414,-4.21555,-4.072118,-4.037778,-3.9047654,-3.7838502,-3.4172778,-2.7809153,-2.069247,-1.8198568,-2.3093696,-2.6648088,-3.1907425,-3.650991,-3.8917458,-4.08287,-4.067687,-3.895268,-3.4115477,-3.2144413,-3.2438302,-3.3827753,-3.5073872,-3.64209,-3.975203,-3.3480706,-2.7147164,-3.013977,-3.3055968,-3.2838185,-3.16963,-3.0175123,-2.8586714,-2.7049146,-2.6372828,-2.6614513,-3.018909,-3.401517,-3.5241756,-3.3007994,-3.058117,-3.0168881,-2.454265,-1.4791344,-0.7598388,-0.44640267,-0.22899832,-0.3548802,-0.60388607,-0.82319736,-1.2727776,-2.210946,-3.034768,-3.5968275,-3.2233462,-2.7102823,-2.6281662,-3.0201664,-3.6186376,-4.3092637,-4.636984,-4.94447,-5.173836,-5.286474,-5.2796755,-5.265137,-5.280696,-5.312092,-5.240549,-4.9031925,-4.293247,-3.175237,-2.8439715,-2.5757322,-2.4045243,-2.3043861,-2.6210291,-2.817293,-2.9359653,-2.9240263,-2.8881989,-2.7909088,-2.7663846,-2.8413801,-3.0182657,-3.1424553,-3.2318654,-3.2326634,-3.2167544,-3.3088481,-3.5036707,-3.7721114,-3.9879308,-4.2695293,-4.549928,-4.822213,-4.932971,-5.3282137,-5.9919577,-6.1690645,-6.182987,-6.286482,-6.2990713,-6.2978325,-6.3738337,-6.483238,-6.6578035,-6.392536,-5.149848,-6.5433407
2.0863755,2.0983677,2.0803044,0.69260824,2.123697,0.6224966,0.4321767,-0.5859624,-0.8239403,-0.3930618,-0.44790024,-0.29394326,0.054090228,0.28444996,0.7624507,1.1610551,0.7762118,0.10994762,-0.38820547,-0.29785922,0.1133872,0.4035976,0.85580474,1.8749384,2.9177904,4.494148,6.6324544,8.393896,11.056583,11.510275,11.642176,11.636065,11.274647,10.226218,8.760248,5.9088726,2.997097,1.623316,0.8507643,0.37528262,0.012451321,-0.2544676,-0.5350342,-0.82494825,-0.9176552,-1.0666119,-1.3169234,-1.4464144,-1.7490677,-1.6513587,-0.557264,-0.024729311,0.21427494,-0.11078942,-0.45444834,-0.8155042,-0.9544916,-0.7514168,-0.38779384,0.04840687,1.2370176,4.8176923,7.630682,9.192132,9.905211,9.643021,8.588622,6.9204946,5.311011,3.7259974,2.5544138,2.053786,1.6210611,1.3966018,1.2173626,1.0981175,0.7654972,0.8652522,1.6259975,2.060798,1.9490232,1.5320113,0.2892624,-0.6512327,-0.8330693,-0.9297784,-0.78472424,-0.525691,-0.23957899,-0.23684122,-0.090048224,-0.023959905,0.04715658,-0.061992034,-0.077653214,-0.043767564,0.020723462,0.27016205,0.5841007,1.0947992,1.6837757,2.5100286,3.6754332,5.3031454,6.721487,8.0742655,8.966397,9.286251,8.678377,6.8378906,5.3846054,4.7226276,4.227783,4.026438,3.8679106,3.1043806,2.1098695,2.8643656
-1.6798964,-1.6846704,-1.6874423,-1.5942553,-1.6963334,-2.378351,-2.3999965,-2.151372,-1.4754882,-1.2205728,-1.0214629,-1.1473081,-1.4143537,-1.2648703,-1.085055,-0.9516206,-0.4305036,-0.33635718,-0.22778465,-0.21267894,-0.329774,-0.25143945,-0.21444894,-0.495917,-0.7998621,-1.3575537,-1.6983417,-1.70019,-1.6376704,-1.5802026,-1.4640517,-1.7818322,-2.0480947,-1.8031235,-1.889205,-1.7191582,-1.3337815,-1.4106121,-1.5466398,-1.6883652,-2.0351198,-2.3865848,-2.5221941,-2.4136825,-2.0436406,-1.5100095,-1.190669,-1.1298137,-0.6413047,-0.19074933,-0.1911236,-0.5299812,-0.8093198,-1.0282959,-1.1522157,-0.7958248,-0.1655637,0.3665759,0.72844106,0.9550562,0.6064238,-0.45006904,-1.3159739,-1.6865088,-1.7583685,-1.4050276,-1.0038775,-0.5640945,-0.300118,-0.36388293,-0.6640363,-1.0370175,-1.6859791,-2.5053604,-2.7585123,-2.7100697,-2.2670472,-1.6823322,-1.6210512,-1.4287117,-1.2635574,-1.1784633,-0.85619456,-0.09129386,0.7276819,1.1276892,1.2742382,1.1487579,0.87825793,0.75409573,0.4418074,0.22360729,0.03800697,0.21600294,0.5268822,0.80503064,0.9335532,0.84530836,0.6999024,0.6195085,0.47389737,0.33320788,0.22275159,0.066706866,-0.1410738,-0.63196206,-1.6749831,-2.158759,-2.3081574,-2.0782492,-2.0362532,-2.0450726,-1.9200549,-1.7277272,-1.3247871,-0.93287826,-1.6901743,-0.5145682
-2.2718334,-2.3197942,-2.3020968,-2.7980223,-2.1581702,-2.6433206,-2.572662,-2.1641529,-1.7687837,-1.4604099,-1.3305616,-1.1364813,-1.0481316,-0.77964413,-0.18995,0.5054901,1.4408394,2.0506856,2.464819,2.318729,1.7790773,1.257242,0.86779565,0.2157286,-0.17429194,-0.58806807,-0.672491,-0.21283871,-0.9370462,-1.4953169,-1.6724784,-1.8699253,-2.184925,-1.9490435,-1.7109413,-1.7562971,-1.8994328,-1.9434779,-1.9374864,-1.8483415,-1.7720548,-1.6918954,-1.6065979,-1.528397,-1.4928577,-1.5914663,-1.6212853,-1.4691286,-1.0597723,0.010739952,2.6262245,5.854355,8.050386,9.799464,11.5420265,12.221722,11.627203,10.4657955,8.506966,5.4942846,2.8924422,0.74442893,-0.22368497,-0.22727925,-0.15855354,-0.4272949,-1.04047,-1.5227135,-1.5524211,-1.699044,-1.9247243,-2.117922,-2.2877567,-2.498011,-2.7264132,-2.8653862,-2.7245288,-2.3143196,-1.483748,-0.3476271,0.16374367,0.66846526,1.2454693,1.5533106,1.5448065,1.4412544,1.3384972,1.2266223,0.94156253,0.7555719,0.43536898,0.25706154,0.07551634,-0.18837115,-0.49104065,-0.64272124,-0.71649957,-0.71508634,-0.7558283,-0.78327155,-0.8742143,-1.0881037,-1.3909272,-1.8220162,-2.1841557,-2.861753,-3.542796,-3.5622392,-3.411557,-3.177699,-3.132561,-3.0880601,-3.0821319,-3.0020752,-2.8323479,-2.414263,-2.1545718,-2.4688993
-0.0026606172,-0.028079793,-0.025397629,-1.4407803,0.034468457,-1.6804208,-1.3987145,-0.27267477,0.8589548,0.64947283,0.37425077,0.091924846,-0.0384392,0.19435512,0.437949,0.13097286,0.07020378,0.24969685,0.73190325,0.98783135,1.2811252,1.6113975,1.7486417,1.6855409,1.5355583,1.3301747,1.3844619,1.6233964,1.3620245,1.3113765,1.7101448,2.0766747,2.7034264,1.8168283,0.61698604,1.4268582,2.8200178,3.095333,2.951016,2.651921,2.194169,1.6445768,1.1423717,0.58905023,0.31917846,0.47795552,0.37475288,-0.28859752,-0.91668034,-0.96868443,-0.76045996,-1.0515296,-1.5120264,-1.8514519,-2.3150935,-2.0551376,-1.2389538,-0.46079308,0.5673129,1.8399662,2.4075913,2.250046,2.01111,2.0374346,2.6579401,4.3664384,6.665794,8.202627,8.848907,9.228994,9.355808,9.31271,9.0770235,8.675871,8.073677,7.772564,7.263645,5.1391125,2.0157404,0.09197363,-0.03803019,-0.08351622,0.1213056,0.8704759,1.8689241,2.4253254,2.6439874,2.7769809,2.683988,2.7154644,2.6582994,2.6375573,2.753459,2.97775,3.1398325,3.1277242,3.0463576,2.8695679,2.867239,3.0632074,3.1701198,3.2745323,3.2413924,3.008645,2.645404,2.2054079,1.5121974,1.1686511,0.4169784,-0.2997785,-0.44544122,-0.53935343,-0.7149588,-0.78305095,-0.711467,-0.92932504,0.03522238,-0.72861314
-3.3486078,-3.3864508,-3.3516326,-2.682339,-3.1843004,-1.9211111,-1.7453449,-0.8794697,-0.5791932,-0.5160468,-0.5906856,-0.6952747,-0.6840781,-0.83655995,-1.1334993,-1.4612467,-2.402216,-2.9308724,-2.952551,-3.1079454,-3.2909205,-3.5438433,-3.6525328,-3.6077232,-3.575615,-3.2129185,-2.6175485,-1.968841,-0.83574533,-0.6618304,-0.66710496,-0.7794542,-1.3299055,-1.8500471,-1.5359676,-1.279638,-1.4347296,-1.3355064,-1.2301227,-1.2252678,-1.2213899,-1.2447963,-1.2579298,-1.2306476,-1.0521078,-1.0497601,-1.1799726,-1.1954648,-1.1985012,-1.5722542,-1.6623397,-0.8770152,0.022723742,0.6612728,0.73368204,0.019991178,-0.9581179,-1.74428,-2.5769544,-3.5313692,-3.8168535,-3.551741,-2.8522925,-2.1579816,-1.7351109,-1.8841887,-2.1600907,-2.6461859,-3.2031007,-3.546184,-3.6172776,-3.4937546,-3.0881786,-2.514048,-2.061899,-1.9426963,-1.2823596,-0.47267866,0.13572627,0.45967782,0.03803402,-0.31169513,-0.5508164,-1.0356853,-1.7915244,-2.4620218,-2.9169679,-3.0864415,-3.0001664,-2.9246516,-2.7712781,-2.7596076,-2.839715,-2.9993875,-3.1809509,-3.324867,-3.3837976,-3.4182053,-3.3964329,-3.4764318,-3.5421126,-3.5703797,-3.5620446,-3.4238472,-3.1684532,-2.921493,-2.5148296,-1.9374962,-1.9939089,-2.580326,-2.8110943,-2.9238436,-2.9713292,-2.9641252,-3.0844488,-3.267876,-3.1841893,-3.1108906
