0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122
-2.6717365,-2.647132,-2.5759666,-2.503511,-2.51021,-2.3637066,-2.2044537,-2.2089365,-2.0723805,-1.8541436,-1.9883298,-2.096005,-1.9963651,-1.5639513,-1.3665544,-1.4056185,-1.6585758,-2.0066528,-2.238915,-2.2379413,-2.0036645,-1.648282,-1.2935656,-0.8342701,-0.42512256,-0.37158275,-0.3666309,-0.30075732,-0.29917023,-0.29957092,-0.35977936,-0.22943231,0.14108984,0.09738468,-0.2768129,-0.47374386,-0.61558735,-0.710837,-0.7960689,-0.86629564,-0.90257275,-0.90344363,-0.8006661,-0.82385594,-1.0735779,-1.7253809,-2.0111065,-2.0313613,-2.115204,-1.9762309,-1.6689615,-1.5939095,-1.6200665,-1.8099837,-2.134206,-2.1570444,-1.3796405,-0.6446168,-0.36610252,-0.40510872,-0.49581856,-0.43496928,-0.53196645,-1.0366747,-2.731175,-3.52934,-3.2474985,-2.6278205,-2.107222,-1.495611,-0.9871459,-0.6705327,-0.48214537,-0.1423783,0.041244254,0.0994097,0.32801926,0.37782907,0.25835428,0.1278468,-0.38272792,-0.7070235,-0.6472586,-0.5539556,-0.48478237,-0.5946674,-0.90731126,-1.2937509,-1.6960859,-2.4073846,-2.910271,-3.063079,-3.0748975,-3.055287,-3.0396051,-2.8718662,-2.582851,-2.081967,-1.7041285,-1.135047,-0.84535635,-0.85276204,-0.9959276,-1.07104,-1.166353,-1.1934843,-1.1965437,-1.1898701,-1.2685828,-1.362665,-1.5297195,-1.6389147,-1.8419617,-2.1799374,-2.2730145,-2.3385363,-2.3002558,-2.1837158,-2.3176994,-2.066942,-2.3185344,-2.3176582,-2.3176556
-3.922861,-3.763269,-3.5898843,-3.3821237,-3.4343615,-3.2625775,-2.9573448,-2.5275898,-2.2573078,-2.10365,-1.7685462,-1.5604954,-1.1099473,-0.18924445,0.066293955,0.29500753,0.51697755,0.78704965,0.9058935,1.0361584,1.0370175,0.65243226,0.27969456,-0.22190447,-0.84815925,-1.438143,-1.9098816,-2.258416,-2.0211082,-1.6444983,-1.2415161,-0.86312294,-0.090804115,0.6302529,0.83517575,0.81400955,0.7392912,0.6719323,0.5369282,0.42468202,0.3833878,0.3658528,0.3673488,0.3857576,0.433815,0.616222,0.6863694,0.5457559,0.39717722,0.23354904,-0.11084929,-1.0928417,-2.2577758,-3.036312,-3.4765854,-3.6896472,-3.831411,-3.7533405,-3.4777546,-3.4343562,-3.550148,-3.6910505,-3.7793708,-3.6199617,-2.42934,-1.0224179,-0.59558225,-0.8575646,-1.278018,-1.6572347,-1.9458473,-2.2348433,-2.4871097,-2.7979836,-3.0364866,-3.126771,-3.5097685,-3.1831913,-2.6630445,-2.2452333,-1.3913856,-1.3664308,-1.5503309,-1.6082634,-1.5555753,-1.4314184,-1.3075074,-1.1590238,-0.98695797,-0.85699826,-0.8897113,-1.0270905,-1.2239059,-1.3654344,-1.6988096,-1.9852138,-2.4906223,-3.1059332,-3.288495,-3.285491,-3.2711382,-3.1967034,-3.1816015,-3.2471156,-3.263277,-3.3108544,-3.4014065,-3.5232975,-3.7248049,-3.8090563,-3.9833262,-4.1345625,-4.135565,-4.133714,-4.11714,-4.0745783,-4.0817385,-4.086543,-3.5203495,-3.92879,-3.6244645,-3.5208077,-3.5200038
-3.1017227,-2.7126482,-2.405522,-2.1084247,-1.997478,-1.6759247,-1.4288893,-1.2273881,-1.0415304,-0.8651513,-0.5530832,-0.40595546,-0.19063213,0.40640694,0.67403257,0.59092855,0.2990082,-0.072439075,-0.44128785,-0.51244974,-0.46714953,-0.4842766,-0.5218554,-0.56763375,-0.62914157,-0.63015956,-0.54953766,-0.05231422,1.5960338,3.1092076,4.449115,6.230524,8.822805,10.849519,11.55987,11.691477,11.736488,11.725367,11.618002,11.448671,11.291367,11.155598,10.974988,10.772845,10.43504,8.998334,6.9870386,4.233296,1.6418872,0.48925146,-0.12616006,-0.56225556,-0.92831266,-1.3490556,-1.5950196,-1.9761562,-2.8460386,-3.141821,-2.9281936,-2.8269682,-2.910379,-3.1107838,-3.2485616,-3.2154796,-2.0832272,0.25996608,1.6074061,1.8451432,1.6256602,0.9561459,0.21936369,-0.04971859,-0.26140928,-0.4411887,-0.86908215,-1.8888814,-2.6907082,-2.545113,-1.8638699,-1.3612366,-0.84516966,-0.78109825,-0.34157264,0.21375036,0.41839433,0.37114826,0.3473428,0.32633743,0.36825454,0.23980747,0.1315464,0.032811925,-0.04003668,-0.062120095,-0.16319753,-0.30011058,-0.74868065,-1.5535606,-2.2049294,-2.687646,-2.7677913,-2.7053063,-2.5934777,-2.5457401,-2.4779286,-2.473186,-2.5093572,-2.598007,-2.7403858,-2.6962714,-2.7060943,-2.6191103,-2.4699464,-2.0421958,-1.8406216,-1.8182341,-1.9114151,-2.090844,-3.5320399,-2.137127,-3.5021958,-3.5318682,-3.5319772
-2.8840504,-2.6120148,-2.55575,-2.4657779,-2.3214436,-2.4403088,-2.4583745,-2.2377725,-2.1083183,-2.1261544,-2.1825,-2.1503363,-1.868496,-1.0075083,-0.5750306,-0.19340548,0.07037431,0.37720603,0.4405749,0.3326319,0.025289863,-0.6089673,-1.2793711,-2.0234008,-2.4548945,-2.3886938,-2.2567935,-2.1098297,-1.8357378,-1.5771749,-1.1619442,-0.81040406,-0.1369933,1.0700865,1.8097184,1.9982066,1.9758464,1.8438023,1.6589062,1.3710823,1.1603147,1.0544425,0.5424472,0.21207717,0.009457916,-0.24040797,-0.5858195,-0.8124378,-0.69250774,-0.70542127,-0.9623404,-1.1142665,-1.2580816,-1.4940946,-1.7252793,-2.1144586,-2.8375442,-2.662526,-2.3420758,-2.271672,-2.3721828,-2.5607295,-2.6100726,-2.391285,-0.058200866,2.3662574,3.1012325,3.105362,2.938068,2.0551023,0.5686729,-0.391495,-0.75126165,-1.1153444,-1.4400711,-2.0805192,-2.3905358,-2.1344166,-1.7201917,-1.3566175,-1.0571808,-1.1678224,-1.1023515,-0.97153306,-0.76482457,-0.5424863,-0.30989584,-0.041704416,0.2269715,0.72661895,1.0614443,1.0578561,0.97291195,0.89736384,0.6565822,0.31752816,-0.4460705,-2.0947816,-3.0470347,-3.3836122,-3.1849709,-2.9802568,-2.8603916,-2.9186509,-2.9092817,-2.9761755,-3.0698965,-3.192751,-3.2751112,-3.2035198,-3.201812,-3.1975484,-2.934599,-2.3675778,-2.483208,-2.9647691,-3.282846,-3.6566086,-3.4462137,-3.9619274,-3.46609,-3.446395,-3.446124
-0.99669474,-1.1830394,-1.1599896,-1.0857198,-0.90376717,-0.258146,0.1613341,0.05263792,0.10644178,0.0818737,0.6357212,1.1153835,2.0746508,4.0173416,4.3730845,5.227358,6.2152977,7.079975,7.694266,8.042249,8.3804655,8.548982,8.554202,8.095796,7.4291496,6.608305,5.536783,3.8006773,3.1332872,2.3938994,2.3358846,2.4801886,2.1950252,1.3015211,0.33052045,-0.2445437,-0.70431453,-1.0027153,-1.2500005,-1.3288467,-1.3570111,-1.188076,-0.8317233,-0.70867217,-0.741434,-0.46002677,-0.2622437,-0.1712366,-0.26831508,-0.42727238,-0.583359,-0.81113863,-1.1037264,-1.329158,-1.6197064,-1.7955608,-2.306275,-2.5807345,-2.5436032,-2.8746066,-3.1775777,-3.5896761,-3.805633,-3.74393,-2.4418683,-0.7820656,-0.01786998,-0.15014261,-0.45808116,-0.7468046,-1.1249797,-1.5932899,-1.9177773,-2.1432626,-2.4438355,-2.798762,-2.8983936,-2.4910119,-2.2415159,-2.1852045,-1.882111,-1.9753692,-1.7864355,-1.5247824,-1.2596092,-1.1417992,-1.1605027,-1.1579766,-1.1751455,-1.1178951,-0.8618097,-0.6521869,-0.57240844,-0.48590714,-0.48423192,-0.52303666,-0.73088783,-1.2040752,-1.6958447,-2.0999875,-2.3586397,-2.4265594,-2.3271272,-2.3097568,-2.2894444,-2.2830966,-2.2952795,-2.3619454,-2.4357958,-2.4751534,-2.5126088,-2.3430414,-1.7794693,-1.0374706,-0.5254326,-0.19565432,-0.08741926,0.0058535784,1.7203021,0.2568553,1.5101088,1.7191687,1.7208706
3.6351128,3.3946311,3.1432807,2.7713277,2.5886576,2.0106373,1.7056079,1.8378079,2.1227741,2.19839,1.5207644,1.1743816,0.9773154,0.6539955,0.52003616,0.38615423,0.32627273,0.19423354,-0.09806774,-0.49764034,-0.97458905,-1.2724949,-1.4116606,-1.2678995,-0.9258323,-0.6096916,-0.4835738,-0.43961716,-0.65020853,-0.92832744,-1.3656458,-1.695406,-2.0483541,-2.3747535,-2.3276565,-2.2187011,-2.1196537,-2.08164,-2.0109997,-1.844526,-1.6371181,-1.4780605,-1.1674428,-0.95670235,-0.7713498,-0.59873897,-0.38621902,-0.20330517,-0.050971746,-0.1818655,-0.7241782,-0.67539763,-0.26955563,-0.24156737,-0.5529059,-1.17907,-1.3226197,-0.919272,-0.69460106,-0.47573218,-0.1675943,0.2726603,0.5251698,0.31503755,-1.2051803,-1.8160353,-1.9504075,-2.3077219,-2.6122286,-2.6932268,-2.1989276,-1.6487981,-1.3599335,-1.2468551,-1.3383415,-1.8813379,-1.7478149,-1.5053341,-1.6641068,-1.7325728,-1.9508834,-2.0715723,-1.9774606,-2.0247827,-1.9453378,-1.7030835,-1.5020322,-1.3242594,-1.1085877,-1.0474489,-1.0242109,-1.0898203,-1.1631023,-1.2567285,-1.5465494,-1.8874612,-2.358845,-3.3496542,-3.5260665,-2.6977844,-1.9045902,-1.2561374,-1.0995284,-1.0779014,-1.0542067,-0.9704112,-0.911919,-0.86211514,-0.5217258,-0.24379386,-0.15353718,-0.103068024,-0.08362518,0.16658965,0.24748614,0.8983856,1.3118968,1.7839876,2.4803135,2.1850462,2.527362,2.4805474,2.4801512
0.4228711,0.14505608,-0.057182975,-0.17013046,-0.40488836,-0.8882878,-1.2354175,-1.4426353,-1.6931119,-2.0309148,-2.3734279,-2.4754934,-2.5055299,-2.4606962,-2.3778431,-2.2373133,-2.10421,-1.9474924,-1.7741575,-1.7222553,-1.6139088,-1.423217,-1.1747637,-0.9414301,-0.9586185,-1.0598116,-1.096314,-1.0234166,-0.92046684,-0.97593576,-0.9175345,-0.89479125,-1.084983,-1.3900102,-1.5393476,-1.6193949,-1.659013,-1.689802,-1.7073588,-1.6874877,-1.7166352,-1.9073772,-1.7788494,-1.6286771,-1.460459,-1.2570987,-1.0158496,-0.9553544,-1.3276455,-1.6965802,-1.9459947,-1.6979921,-0.70316225,0.36921245,1.2158844,1.3966192,1.5786988,2.5163288,3.2554598,3.4356494,3.0974724,2.7239995,2.2700763,1.8195164,0.28298897,-1.569553,-2.9816952,-3.3938718,-3.3468661,-3.1840026,-2.6780434,-2.045158,-1.6621554,-1.2939912,-0.8623976,-0.955711,-1.2806996,-1.5520858,-1.8656311,-1.9600863,-1.6725428,-1.5479288,-1.7992327,-1.9196974,-1.7475173,-1.7399545,-1.7985576,-1.881396,-1.8567095,-2.0043373,-2.0838368,-1.9238079,-1.574569,-1.328376,-0.55145484,0.43609938,1.9233229,3.525454,4.0941,5.347783,6.1483107,6.519946,6.596374,6.621518,6.6091967,6.647974,6.693202,6.673217,6.550685,6.4247403,6.343604,6.0778823,5.4444304,3.8891113,2.1825259,1.0456426,0.95317763,1.0352018,1.3617045,0.6659631,1.4066191,1.3620158,1.3614335
-0.24424423,-0.40889916,-0.3966543,-0.36311126,-0.37771663,-0.48548457,-0.8037263,-1.1326634,-1.1508393,-1.0636015,-1.0890024,-1.318141,-1.4789594,-1.6990814,-1.7040632,-1.7590725,-1.8059816,-1.8279991,-1.6247337,-1.0666926,-0.27352417,0.24423818,0.514974,0.94486004,1.0063081,0.8497428,0.8527442,0.9837532,0.6717787,0.28756315,-0.21607801,-0.5760268,-0.23001601,-0.20647687,-0.73893976,-0.86432636,-0.8474668,-0.88270175,-0.8080916,-0.7248619,-0.5027803,-0.40921563,-0.4058071,-0.3916967,-0.52129096,-0.88542396,-1.2239081,-1.7281528,-1.8670695,-1.8522933,-1.6338297,-0.9920036,-0.2215701,0.5478234,1.1660366,1.2885762,1.3115256,1.1560972,0.80399424,0.67753863,0.85665107,1.2006526,1.3550897,1.0517371,-0.325754,-1.5605645,-2.492045,-2.702311,-2.5214047,-2.1039753,-1.6633483,-1.41856,-1.1517706,-0.8386401,-0.036699295,1.1878874,1.8034481,1.6676852,1.5430527,1.3658586,1.2003098,1.2213387,0.45291844,-0.79640335,-1.2769543,-1.5185505,-1.7590404,-1.8601328,-1.869962,-1.9374814,-2.0591912,-2.109756,-2.0985985,-2.1023345,-2.0298278,-1.7856915,-1.2479275,-0.31058097,-0.08235221,0.05159732,0.08414057,0.160579,0.12254366,0.11168223,0.122925684,0.093490265,0.022681253,0.03860294,0.11063315,0.26480243,0.32262596,0.42876765,0.51331306,0.6828855,0.94177985,1.3953604,1.5332506,1.8627152,1.7218691,2.2270536,1.7659907,1.7223566,1.7218397
-1.724469,-1.8598468,-1.973469,-2.0207472,-1.9560752,-2.0127344,-2.286328,-2.3427901,-2.3215058,-2.4113936,-2.50915,-2.677658,-2.973342,-3.3136802,-3.3519268,-3.3736491,-3.4032469,-3.557234,-3.8130822,-3.9983473,-4.1442623,-4.1941314,-4.12648,-3.9418898,-3.845643,-3.9880948,-4.250515,-4.383353,-4.5134583,-4.622533,-4.6530256,-4.406485,-3.4305644,-2.8430462,-2.6059952,-2.4109027,-2.2161074,-2.0923433,-1.9351597,-1.7461765,-1.5979054,-1.5310969,-1.4469409,-1.4567271,-1.5760086,-1.7780799,-1.7871338,-1.6803226,-1.3493582,-1.2815874,-1.5872144,-2.0465155,-2.3555586,-2.173223,-1.8469217,-1.2542053,-0.18125162,0.6386043,1.1487057,1.4484284,1.5521951,1.5911174,1.568476,1.2132435,-0.68335843,-1.9310981,-3.1892705,-3.8011346,-4.0272675,-4.158957,-4.2024817,-4.170125,-4.00171,-3.7117696,-2.9027896,-1.439613,-0.69099987,-0.83312184,-1.2451549,-1.474434,-1.611467,-1.7178563,-2.2709477,-2.8892407,-3.0984864,-3.301014,-3.5734346,-3.819962,-4.0477686,-4.2689953,-4.4420376,-4.4879336,-4.486424,-4.4888988,-4.3761067,-4.138789,-3.5914276,-1.9769036,-0.84100664,0.30221546,0.7871791,1.0162176,0.9545855,0.7883731,0.661303,0.5269042,0.39696002,0.22754511,0.018117994,-0.22858743,-0.63992804,-1.1110111,-1.3513194,-1.8642578,-2.2645047,-2.294228,-2.4087782,-2.2887487,-2.412589,-2.1377108,-2.4218428,-2.4125407,-2.4125276
2.7906814,4.3426147,5.097618,5.8176155,6.2819843,7.2883787,8.69522,9.6573715,10.231636,10.484058,10.318106,10.070887,9.790482,9.443082,9.398403,9.048013,8.585736,7.9283667,6.9153557,5.879986,4.174972,2.1608605,0.7634543,-0.39686173,-1.2126621,-1.3521676,-1.1488369,-0.7640469,-0.29918802,-0.25230917,-0.48120502,-0.73433816,-0.6523062,-0.4574579,-0.16371045,0.02525419,0.30023,0.64734334,1.0768989,1.6575694,1.8648037,1.9006307,1.8720253,1.8742901,1.6489232,0.3930235,-0.81420076,-1.7749654,-2.134058,-2.2262158,-1.9038839,-1.2226509,-1.4882276,-2.006216,-2.581469,-2.9890838,-3.1496468,-3.2279387,-3.0106184,-2.794239,-2.6449404,-2.255155,-1.8209091,-1.4499086,-1.4642084,-1.6433132,-2.3599484,-2.7841344,-2.9477582,-2.7775254,-2.2428064,-1.4804773,-1.1440935,-0.9595716,-1.1669402,-1.7253984,-1.9507196,-1.948028,-2.0341475,-1.9182854,-1.7799714,-1.6266971,-0.6159932,0.48087448,1.1489962,1.3029518,1.2235513,0.8138339,0.33819014,-0.17186308,-0.7531202,-1.1584876,-1.4471425,-1.6187292,-1.9998372,-2.368157,-2.7358344,-3.2331262,-3.0901222,-2.8149748,-2.5259926,-2.3355093,-2.3473904,-2.3652651,-2.420661,-2.4088979,-2.4264877,-2.4299357,-2.3986573,-2.4203124,-2.6070678,-2.883007,-2.9287932,-2.749117,-2.6323018,-2.388455,-2.2323275,-2.2372708,1.62884,-2.2909179,1.2910947,1.6268075,1.6297401
-1.7735312,-1.7520381,-1.8169128,-1.7442219,-1.3512827,-1.2360159,-1.0755576,-0.98134303,-1.192573,-1.3861587,-1.4637276,-1.4373614,-1.7229681,-2.1855032,-2.2630908,-2.3088493,-2.283405,-2.2130232,-2.1471405,-2.1339688,-2.2083082,-2.1819112,-2.203772,-2.252019,-2.1443467,-1.9401404,-1.7594962,-1.5188894,-1.1373906,-0.76339364,-0.44307184,-0.24168253,-0.012020439,0.32928842,0.55967003,0.5669758,0.45404303,0.33713707,0.10355194,-0.2501433,-0.5484658,-0.7435098,-1.2308112,-1.5582817,-1.6501722,-1.3505485,-0.82141095,-0.39699417,-0.1602883,-0.14817414,-0.4581806,-1.2483816,-1.7815704,-1.9305888,-1.9076068,-1.9057646,-2.142672,-2.3701708,-2.2735057,-2.0816975,-2.1234114,-2.330535,-2.5066278,-2.4800978,-0.9916539,0.9733056,2.0602846,1.9945507,1.6561637,1.0414169,0.001058124,-0.86465305,-1.2785943,-1.5955824,-1.8938067,-1.9140775,-1.9690535,-1.8230009,-1.6205052,-1.606561,-1.7085645,-1.6358659,-1.6234078,-1.4097673,-1.4040236,-1.2771426,-0.94501674,-0.42630476,0.15085356,1.3062582,2.6521754,3.3294945,3.5512156,3.5245838,3.642967,3.6663072,3.5756507,2.9184573,1.6595271,-0.41166264,-1.5347979,-1.9045452,-1.874315,-1.8504663,-1.8029542,-1.8443526,-1.8525257,-1.900302,-1.9500749,-2.084785,-2.0702116,-1.9226689,-1.7302296,-1.3860329,-1.0969338,-1.1591258,-1.4064056,-1.6804572,-2.8584237,-1.7601438,-2.8286047,-2.8581889,-2.8584397
-4.324039,-4.217864,-4.205599,-4.080106,-3.914908,-4.0748825,-4.153694,-3.9941158,-4.010595,-4.197102,-4.4516993,-4.522693,-4.572062,-4.434394,-4.2856607,-4.217999,-4.1730275,-4.2215843,-4.388176,-4.472868,-4.523877,-4.5156507,-4.364562,-4.009168,-3.6939805,-3.6377137,-3.7915967,-3.7989597,-3.5802255,-3.5964115,-3.5580895,-3.2916436,-2.5206666,-2.0271697,-1.9773942,-2.021586,-2.124528,-2.2242534,-2.391796,-2.5693603,-2.6747115,-2.7242184,-2.881339,-3.094026,-3.335233,-3.660417,-3.7548923,-3.720063,-3.4352012,-3.1025271,-3.1624937,-3.703299,-4.0158544,-3.963431,-3.8077016,-3.5356655,-2.6854322,-1.9473104,-1.4903418,-1.3239357,-1.4777198,-1.699549,-1.9508307,-2.3443975,-3.8676875,-4.807686,-5.475479,-5.794549,-5.8565054,-5.7526093,-5.599452,-5.376504,-5.2563767,-5.0765433,-4.771158,-4.239649,-3.8795667,-3.7384138,-3.7364216,-3.5878472,-3.4657621,-3.8869588,-4.5455174,-4.64326,-4.460784,-4.5229263,-4.717827,-4.900764,-5.030116,-5.1946216,-5.248892,-5.226398,-5.1576385,-5.1332145,-4.977908,-4.7283077,-4.183546,-2.822463,-1.9829389,-1.0898808,-0.60930586,-0.323709,-0.37205806,-0.55715156,-0.71187806,-0.8690296,-0.9871719,-1.1764061,-1.4606133,-1.7924783,-2.2833538,-2.9246325,-3.4114797,-4.338039,-5.202978,-5.5729647,-5.6585064,-5.566924,-4.402395,-5.4995832,-4.486848,-4.4028454,-4.4022136
0.73437786,0.3012377,0.17138475,-0.08465041,-0.23328616,-0.30849415,-0.619262,-0.8784927,-0.75208616,-0.5502439,-0.26404354,-0.17327553,-0.2351448,-0.59941673,-0.8951088,-1.0446442,-1.1287434,-1.2644857,-1.4043562,-1.5841858,-1.6987572,-1.5357075,-1.3804982,-1.1655506,-1.0632696,-1.008666,-0.5840075,0.2261053,0.3819996,0.25723922,-0.18249223,-0.63270354,-0.95265424,-1.1554303,-1.2237558,-1.1722302,-1.0116698,-0.84818435,-0.63678133,-0.44402254,-0.4939992,-0.69312644,-0.54220957,-0.38863286,-0.26565832,-0.4162236,-0.60376793,-0.7334452,-0.6551312,-0.6264939,-0.51758194,-0.26812392,0.21410453,0.7897321,1.171839,1.2825903,1.4003868,1.648458,1.6587682,2.0399172,2.3130326,2.829606,3.2488382,3.2392879,1.1425834,-0.9927796,-1.7952509,-1.842627,-1.7217277,-1.6182114,-1.3447242,-0.8660745,-0.29531085,0.35083842,1.5310141,3.1876469,3.7523067,3.379827,2.9530215,2.6101952,2.1510684,2.2534974,1.9932334,0.99399537,0.19986315,-0.42147076,-0.9586247,-1.3929572,-1.6697176,-1.9577212,-2.0607376,-1.9869343,-1.8427784,-1.7137401,-1.5199018,-1.2055795,-0.66052395,0.20146367,0.68575186,1.5516055,2.221362,2.5756814,2.551857,2.475908,2.4096563,2.4231179,2.461053,2.4645524,2.5140648,2.4959128,2.4484935,2.1359723,1.9513512,1.7118146,1.8512697,1.8946278,1.8296796,1.6464713,0.04761651,1.4172411,0.15472561,0.04811178,0.047243193
-1.5710286,-1.7068288,-1.8720089,-2.0120108,-1.9412456,-1.9463432,-1.4770991,-1.128432,-1.1007594,-1.1888592,-1.2503369,-1.273354,-1.2639854,-1.1103479,-0.99828744,-0.8502528,-0.62595665,-0.27396527,-0.058251202,-0.09068383,-0.27310637,-0.38322884,-0.5533342,-0.9600869,-1.0240381,-0.936457,-0.9069301,-0.8918562,-0.58695453,-0.36553234,-0.2773891,-0.18845752,-0.5099417,-0.6154799,-0.38015878,-0.3401337,-0.43466967,-0.5774871,-0.8171339,-1.061686,-1.1910408,-1.0324278,-0.8219598,-0.66518664,-0.3133257,0.570646,0.790128,0.437442,0.035247132,-0.27832726,-0.41957408,-0.9590144,-1.3631401,-1.4401585,-1.2785811,-0.7461777,-0.50454175,-0.3715947,-0.18396033,-0.082038574,0.046474546,0.16086979,0.33413175,0.8815707,4.2220364,5.907005,6.4367323,6.461815,6.3690104,5.9330626,3.8925295,1.3449028,0.001965493,-1.0976996,-1.8171161,-2.036699,-1.705372,-1.2657247,-0.9473885,-0.84918344,-1.0913467,-1.194486,-1.1171207,-0.58934677,0.025196835,1.0237082,2.0519478,3.3307314,4.3299236,5.195256,5.645361,5.7844133,5.840527,5.8527546,5.742857,5.6779594,5.5421705,4.1382847,2.418632,0.35530633,-0.5262569,-0.7221818,-0.656865,-0.6820023,-0.6203706,-0.65158236,-0.6185869,-0.660588,-0.74885726,-0.9796057,-1.0598723,-1.2299652,-1.5549463,-1.4529334,-1.0660225,-1.2299714,-1.5055056,-1.6262589,-2.3441947,-1.9399914,-2.3508213,-2.3442824,-2.3442073
-1.5276508,-1.3827565,-1.3106632,-1.1195301,-0.8256488,-0.77171725,-0.5624643,-0.121898085,-0.05060017,-0.18356973,-0.48191768,-0.5716697,-0.89616674,-1.4107649,-1.5345708,-1.5820224,-1.602707,-1.6745083,-1.7441397,-1.7603645,-1.8333517,-1.8360169,-1.7117631,-1.4018853,-1.0144725,-0.893157,-0.9867575,-1.0594056,-1.0666223,-1.1126615,-1.3317897,-1.6442075,-1.4776529,-1.0258782,-0.71219444,-0.6431774,-0.6671013,-0.6808361,-0.73704356,-0.7969828,-0.7735702,-0.71945786,-1.1637071,-1.6381993,-2.0069017,-2.1891496,-1.8928843,-1.0868614,0.02596134,0.6122686,0.59279364,-0.09029037,-1.1980224,-1.7295609,-1.9465852,-1.6637528,-1.2978671,-1.299265,-1.4129075,-1.472209,-1.493676,-1.4114673,-1.312897,-1.2234342,-1.5069464,-1.8873596,-2.1331365,-2.5043468,-2.7809682,-2.7002544,-2.3740604,-2.205602,-2.2936587,-2.6574025,-3.0831585,-3.029709,-2.378851,-1.8898627,-1.7878978,-1.6101661,-1.3663394,-1.7975726,-2.2070792,-1.6845886,-1.3492193,-1.3375046,-1.3933725,-1.4665627,-1.4786816,-1.1664321,-0.8224062,-0.76502466,-0.82393444,-0.8899963,-1.1132839,-1.5223881,-1.9883561,-2.2311625,-2.3352404,-2.2615628,-2.025703,-1.7244548,-1.6540438,-1.692944,-1.7262175,-1.786489,-1.8124831,-1.8873372,-1.9117517,-2.0253844,-2.230915,-2.5311894,-2.6472821,-2.723618,-2.776502,-2.6382961,-2.6049237,-2.5596485,-1.95345,-2.5700488,-2.053498,-1.9541084,-1.9531679
-1.1304846,-1.2035246,-1.1165228,-0.91185737,-0.9481193,-0.327011,0.49763018,0.7878102,1.0029876,1.2903643,1.9990076,2.4499984,2.8664105,3.3147936,3.4495583,3.376521,3.1616035,3.136567,3.2854538,3.447787,3.641704,3.6656199,3.420296,2.8172302,2.3191864,1.9481032,1.4933562,0.80783993,0.36577117,0.1854915,-0.07708079,-0.43571636,-1.0155815,-0.69475365,-0.15660578,0.0836426,0.22404563,0.23972656,0.14700726,0.012284681,-0.19399297,-0.10594219,0.11172484,0.116735876,0.08810915,0.3589741,0.41030708,0.45735615,0.68971384,0.63638395,0.7314515,0.5233222,0.19140935,-0.097355746,-0.18090662,0.14362478,0.87903786,1.3155079,1.2674644,1.1370707,1.2007246,1.35426,1.7211914,3.0376186,5.944023,6.4008007,6.5901675,6.641088,6.698291,6.4547977,5.879944,4.2494373,2.6383228,1.1811001,0.40693694,0.07311006,-0.07635225,0.21912974,0.76934695,1.1733142,2.0712047,2.2189121,2.6388478,2.9285676,2.9484105,3.4234653,3.893803,4.4774933,4.7799525,5.2303963,5.8119736,6.148859,6.3874426,6.5369987,6.6663113,6.638274,6.4220533,6.2384806,6.3328137,5.2343264,3.7254238,2.447158,2.13989,2.0937836,2.1014826,2.1881008,2.2362704,2.3473377,2.3934216,2.127489,1.9700654,1.6371639,1.3152622,1.2265873,1.32673,1.0494254,0.83471006,0.47566634,0.4543858,0.25925267,0.44968906,0.45446083,0.45441315
-2.6829286,-2.4505253,-2.274494,-2.1237733,-2.0107377,-1.6422626,-1.093575,-0.70960987,-0.5399214,-0.2812425,-0.35345376,-0.42739514,-0.394438,-0.4324857,-0.40266144,-0.4489668,-0.58421034,-0.66548187,-0.7189287,-0.6988176,-0.6431401,-0.67639667,-0.70866454,-0.59354573,-0.4698735,-0.47898814,-0.41310835,-0.13425784,0.0035455525,0.03270541,-0.12770538,-0.24418545,-0.069607995,-0.11253713,-0.603292,-0.8729609,-1.0415063,-1.1542132,-1.3281605,-1.6103039,-1.877767,-1.9911754,-2.2344656,-2.38021,-2.5729315,-3.057109,-3.3180075,-3.438993,-3.5332322,-3.5657156,-3.6448526,-3.549275,-3.5715122,-3.528012,-3.697542,-3.8408966,-3.908196,-3.9375064,-3.7003155,-3.3300319,-3.3220077,-3.2661886,-3.2117624,-3.3321824,-3.9620225,-3.8147001,-3.503971,-3.1376057,-2.6180258,-1.6730839,-0.63949287,0.374129,1.0109018,1.7793624,2.1585283,2.5916717,3.195085,3.556999,3.319773,3.0627985,2.0329547,1.4067779,0.9289722,0.1836125,-0.18633291,-0.6234569,-1.2042816,-1.785705,-2.3554726,-3.034073,-3.4569755,-3.6246657,-3.7472897,-3.7768204,-3.813268,-3.8276095,-3.7992187,-3.7547743,-3.4077287,-3.067093,-2.7195866,-2.6086745,-2.6930385,-2.7721696,-2.8703668,-2.9238744,-2.964758,-2.9553695,-3.048204,-3.1248033,-3.1986263,-3.1683915,-3.1000295,-3.099356,-3.0929074,-3.121933,-3.0430608,-3.1890507,-2.1472988,-3.3882742,-2.2309883,-2.147613,-2.1470346
