0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144
-1.977916,-2.1461859,-2.1682332,-1.9285126,-1.4660863,-1.0466412,-0.72766507,-0.4453557,-0.34786028,-0.18387318,0.065007836,0.2127939,0.33875382,0.2036846,-0.4038057,-1.3294871,-2.1930912,-2.302455,-1.9839497,-1.769248,-1.593769,-1.5793898,-1.7018328,-1.8173552,-1.839499,-1.6846354,-1.6378775,-1.6436098,-1.6741178,-1.7715235,-1.9182699,-1.9912786,-1.94316,-1.5561033,-0.7483666,0.3985812,0.62713456,0.694573,0.45828277,0.1674272,0.11431002,0.41456902,0.8122101,0.75803906,-0.26270264,-1.4342129,-2.5110755,-2.9962225,-3.1257167,-3.2092752,-3.328314,-3.3331234,-3.1921687,-2.955923,-2.6786506,-2.19516,-1.670082,-1.2794113,-1.1614584,-1.1715846,-1.0750865,-1.0680684,-1.213539,-1.3677613,-1.5937003,-1.9626911,-2.2436965,-1.9813666,-1.4906583,-0.7139977,-0.34374428,-0.86373436,-2.0615416,-2.741286,-2.8494549,-2.806764,-2.6927986,-2.5440874,-2.3421226,-2.1671934,-1.7954708,-1.2458087,-0.6518608,-0.62797016,-0.73165655,-0.78897,-0.7161401,-0.7124427,-0.9015083,-1.0867752,-1.3584542,-1.579709,-1.6559124,-1.8136629,-1.9603001,-2.0604613,-2.098064,-2.051278,-1.9908597,-1.7694609,-1.394967,-1.0668888,-1.0356648,-1.2008793,-1.0139974,-0.3865197,-0.26728746,-0.4507934,-0.3293224,-0.005621627,0.03494571,-0.26958355,-0.6288582,-1.0627058,-1.2852223,-1.4165223,-1.4474056,-1.4379113,-1.4645531,-1.4826608,-1.4506922,-1.4325304,-1.420685,-1.3853861,-1.2402027,-1.1340392,-0.974779,-0.49342826,-0.31428465,-0.571202,-0.836232,-1.0713528,-1.4088494,-1.5845051,-1.7571886,-1.9239447,-2.0609105,-2.1195865,-2.0806193,-2.1869211,-2.0506876,-1.2780552,-1.277976,-1.2776262,-1.2782322
-3.5899663,-3.4830348,-3.2992015,-3.18681,-2.9427865,-2.954137,-2.9062464,-2.6435013,-2.415646,-2.2190144,-2.0505714,-1.8402615,-1.6483891,-1.1102157,-0.34868595,0.20443517,0.6364154,0.24153344,-0.27716765,-0.74881244,-1.5480882,-2.2894092,-2.7097101,-2.842813,-2.2593186,-2.2128255,-2.2526221,-2.1176312,-1.9125156,-1.7651321,-1.6135919,-1.4625151,-1.4810858,-1.6423594,-1.8084086,-1.7507548,-1.7559378,-1.5310535,-1.3117687,-1.3825989,-1.7047526,-1.9644299,-1.9823205,-1.7764163,-1.2665569,-0.90336233,-0.591936,-0.38763735,-0.38234594,-0.43442634,-0.605924,-0.7300421,-0.9277704,-1.4476349,-2.003518,-3.1750994,-4.467998,-5.0256023,-5.4793158,-5.1707697,-4.683363,-4.2856665,-4.120207,-4.1085176,-4.2148046,-4.6879697,-4.4740515,-4.4265604,-4.172481,-3.7108097,-3.5378518,-2.930237,-1.7968314,-1.6044099,-1.8228495,-1.8016963,-1.7825825,-1.8860725,-1.9423397,-1.9821422,-2.2673955,-2.9285216,-3.7629254,-3.7960143,-3.62712,-3.3647666,-2.759561,-2.2987888,-2.107782,-1.9756197,-1.9087337,-1.8459308,-1.789271,-1.5913916,-1.4848154,-1.4218731,-1.4312384,-1.4717387,-1.5483482,-1.8589256,-2.247544,-2.5293906,-2.7027574,-2.8191462,-2.9440753,-2.9435205,-2.6666405,-2.4738383,-2.5121675,-2.6642988,-2.7182631,-2.652194,-2.6325662,-2.71503,-2.7786388,-2.868364,-2.951709,-3.0381813,-3.096673,-3.1946478,-3.2943468,-3.39258,-3.5090287,-3.6235824,-3.8194218,-3.9131591,-4.023688,-4.2616506,-4.2823668,-4.341023,-4.3602943,-4.16355,-4.111974,-4.0454206,-3.8976843,-3.8142276,-3.6634998,-3.562295,-3.405911,-3.3856795,-3.4482706,-3.111209,-3.1111026,-3.110694,-3.1114142
-2.7646348,-2.5963824,-2.4042792,-2.148055,-1.5186915,-0.91507787,-0.7716285,-0.8724674,-0.9231552,-0.9398608,-1.1221199,-1.1962585,-1.0328044,-0.63753194,-0.026680104,0.6457392,0.94128203,0.60223746,0.15813145,-0.13253254,-0.28380558,-0.39471024,-0.4260717,-0.5109548,-0.55073565,-1.027884,-1.2004077,-0.8941538,-0.48738444,-0.051774725,0.5621191,1.0382369,1.1882393,1.108108,0.603812,0.15946235,-0.19728787,-0.1984016,-0.1327361,-0.044008337,0.04540283,0.06668846,-0.021456614,-0.1138738,0.22617327,0.8322455,1.4309477,1.7665763,1.8660339,1.8504827,1.8574048,1.8931426,1.8134862,1.422268,0.90234256,0.03514093,-1.2093619,-2.0277634,-2.6912332,-2.7443128,-2.5482965,-2.3136575,-2.158309,-2.1860256,-2.3026223,-2.4875684,-2.2942028,-1.9729245,-1.4508369,-1.185998,-1.0622758,-0.4774701,0.9232884,2.8136435,3.4628475,3.5129125,3.3295736,2.96351,2.598535,2.3342915,1.7974453,1.2258976,0.026492625,-1.2160394,-1.5549375,-1.427991,-0.70701116,-0.20767012,-0.02471307,0.09896901,0.27678382,0.8194885,1.1799033,1.5850402,1.7865777,1.913961,1.9088118,1.7442381,1.6137435,1.1063657,0.38304618,-0.47049865,-0.7855454,-0.66752464,-0.7132679,-0.9435364,-0.9657686,-0.77703637,-0.56897473,-0.21496177,0.09564179,0.5525975,0.9205277,1.2786508,1.280311,1.1512679,1.0532572,0.967224,0.9051761,0.8349031,0.7638656,0.7034787,0.61250675,0.5564854,0.41522604,0.27065134,0.109406516,-0.27317762,-0.7156497,-1.3316706,-1.6779907,-1.9659307,-2.0919852,-2.1819472,-2.2670407,-2.490722,-2.3529336,-2.34429,-2.1991866,-1.9456302,-1.7448533,-3.4030726,-3.4032028,-3.403853,-3.4027143
-2.3004384,-2.0772107,-1.718293,-1.4798758,-1.2368566,-1.4813641,-1.5187466,-1.4653974,-1.4098643,-1.4190463,-1.5263487,-1.672094,-1.6723156,-1.0108092,-0.018677235,1.2836356,2.0716302,1.6412449,0.6849381,-0.017197661,-0.69217324,-1.1627482,-1.2992165,-1.2475718,-1.2625014,-1.7748516,-2.1290889,-1.9078873,-1.5501106,-1.1648631,-0.6045245,-0.19694771,-0.0711608,-0.21366379,-0.7577832,-1.3857726,-1.7102798,-1.7801859,-1.7580104,-1.7275908,-1.758716,-1.7530134,-1.7773206,-1.3024976,-0.29539385,0.4640698,1.1748903,1.5914793,1.7569926,1.7676878,1.850168,1.8802438,1.7828957,1.4303105,0.83397424,-1.1265204,-3.2708097,-3.557963,-3.6729288,-3.335069,-3.1657205,-3.057185,-2.9904387,-3.047875,-3.28167,-3.8270593,-3.8059125,-2.6883059,-1.9517491,-0.94545925,0.19503006,2.4961815,6.731818,8.524082,8.521808,8.19382,7.80161,7.5896883,7.045369,6.3734474,4.788867,2.5432339,-0.41182524,-1.6611485,-1.5458491,-1.1944865,-0.5098627,0.17376758,0.47911438,0.6027916,0.53075796,0.35325336,0.28708962,0.5431117,0.87002516,1.0182002,1.0179589,1.0685973,1.2362146,1.0299593,0.7532475,0.3420009,-0.037542347,-0.30930018,-0.9200413,-1.7559762,-2.156148,-2.5879304,-2.5466263,-1.4689424,-0.5269514,0.51709473,1.0952333,1.3673921,1.4163189,1.4133195,1.4121226,1.3911278,1.4051932,1.3824797,1.2957293,1.1833014,1.0437255,0.89394975,0.5961711,0.42939895,0.22632086,-0.31595087,-0.8284876,-1.4428674,-1.9825475,-2.4078703,-2.5248032,-2.4862123,-2.38185,-2.1772823,-1.4622643,-1.3847339,-0.9991859,-0.60043037,-0.7295656,-2.2281191,-2.2282476,-2.2290392,-2.227813
1.3908279,1.5535667,1.7290235,1.4245507,1.0842123,0.5948594,-0.3535876,-0.9916304,-1.2961702,-1.5001372,-2.1023598,-2.5430198,-2.4242861,-2.0706024,-1.5430235,-0.8201167,-0.38489527,-1.0711625,-1.5976573,-1.4123431,-0.43406478,0.6374652,1.3031572,2.468236,4.088208,4.56757,4.107465,3.4485161,2.9379587,2.3847106,1.8430305,1.5578284,1.2601955,0.7052465,-0.18559176,-0.93589014,-1.3531053,-1.5444665,-1.6105576,-1.4848597,-1.4193852,-1.1480185,-0.6312249,0.5285269,1.6445154,2.3754256,2.9168124,3.1326704,3.123796,3.0232677,2.773314,2.7266383,2.7077942,2.0337524,1.473352,0.69112325,-0.6027694,-1.6403794,-2.2287111,-2.5359292,-2.4322455,-2.372756,-2.3061786,-2.3769727,-2.547114,-2.9535346,-2.5291047,-1.3473569,-0.7871627,-1.0271444,-1.3608321,-1.4968174,-1.2427206,-1.1253597,-1.0911576,-1.154599,-1.217142,-1.2800522,-1.434428,-1.5471213,-1.7257615,-2.2652442,-3.0282903,-3.7446437,-3.930746,-3.9205399,-3.535788,-2.979038,-2.5344243,-2.13684,-1.5560672,-0.7886127,-0.43587342,-0.12105054,0.031932414,0.14888072,0.16917375,0.2096518,0.12696525,-0.028338075,0.037168294,0.52378166,1.1498878,1.1952262,0.5901606,-0.48145726,-0.9129733,-0.88063514,-0.7225572,-0.20604175,-0.11604169,-0.21838936,-0.38255775,-0.6715588,-0.9189716,-1.0973314,-1.184044,-1.2210711,-1.3023404,-1.437134,-1.5429229,-1.6762047,-1.8090686,-1.9004656,-1.7608347,-1.5927411,-1.3565341,-1.2570949,-1.1402706,-1.1957262,-1.2500482,-1.3724737,-1.4574788,-1.5536487,-1.7582309,-1.8337268,-1.6352999,-1.7381319,-1.6449112,-1.4434215,-1.2933546,0.33565262,0.33571023,0.3359081,0.3356246
2.341398,2.3021648,2.0017328,1.7515862,1.3765832,1.0131158,0.7258086,0.54092187,0.36547858,0.38019553,0.52570575,0.005111724,-0.56925327,-1.4350286,-2.1011872,-2.1225052,-2.0514874,-2.2396793,-2.502144,-2.626457,-2.495987,-2.2469482,-2.1194394,-1.9465233,-1.5431128,-0.72005033,-0.16267689,-0.19656417,-0.43707383,-0.6315941,-0.7267784,-0.77870905,-0.8418092,-1.1081796,-1.4540268,-1.431391,-1.2160977,-1.1448475,-1.1257269,-1.059819,-0.8221217,-0.47848207,-0.15827778,-0.27733743,-0.7612498,-1.2045987,-1.2901714,-1.4447349,-1.6215348,-1.8138977,-1.9276849,-2.0211205,-2.213944,-2.5104296,-2.8133888,-3.105802,-2.7960298,-2.5766068,-2.310091,-1.6548452,-1.190939,-0.6388894,-0.27933407,-0.033731543,0.07299815,-0.41797918,-1.6556666,-2.0259466,-1.708389,-0.8416332,-0.40403306,-0.15172207,-0.7299088,-1.2736039,-1.518986,-1.6668653,-1.8321556,-1.8499076,-1.9144553,-2.0396132,-2.1868396,-2.298037,-2.0815043,-1.891898,-1.4961536,-1.159319,-1.027453,-1.0967813,-1.0419068,-0.8804561,-0.64948654,-0.5272772,-0.45818043,-0.45097327,-0.4691259,-0.61285716,-0.86301845,-1.0500084,-1.2480978,-1.4254906,-1.4937363,-1.3210475,-1.0704505,-0.9493989,-0.7549027,-0.048052475,0.53822416,0.017432928,-0.8147048,-1.4919178,-1.3413638,-0.99495935,-0.7688824,-0.5876908,-0.5210029,-0.46637833,-0.43892884,-0.4120392,-0.402608,-0.4535749,-0.50848967,-0.6017657,-0.649521,-0.7365298,-1.0584967,-1.2829198,-1.6083431,-2.2597165,-2.5828261,-2.4408674,-2.1949358,-1.3239452,-0.9354061,-0.8374455,-0.89266294,-0.936542,-0.77121115,-0.5667535,-0.43314582,-0.36503404,-0.4225126,1.4553617,1.4554713,1.4558274,1.4552135
-0.3014115,-0.56491685,-0.7205664,-0.483718,-0.21516535,0.041430563,-0.20530133,-0.4598046,-0.49088106,-0.5920789,-1.0183036,-1.2279427,-1.1136665,-1.0994153,-1.4976956,-2.5295372,-3.3282347,-3.2683864,-2.9585795,-2.7861953,-2.642417,-2.548894,-2.39165,-2.1486723,-1.7653294,-1.44332,-1.5448537,-1.7727671,-2.0650375,-2.403756,-2.7525067,-3.001247,-3.1923156,-3.2662907,-2.8893738,-2.3855925,-2.0513883,-2.1683884,-2.26882,-2.2912803,-2.1437151,-1.7638726,-1.506157,-1.6161466,-2.017851,-2.0366354,-2.262055,-2.633483,-2.8562596,-2.9951525,-3.106778,-3.1592312,-3.1510763,-3.039957,-2.6606057,-1.3757786,0.33530068,1.2562337,2.3900566,2.9771845,3.171186,3.5694664,3.8515224,3.8829746,3.7590623,3.3579044,2.2461185,0.080860496,-1.0388143,-1.470968,-1.0086576,-1.0055875,-1.2260616,-2.5727527,-2.9423316,-2.8671415,-2.769007,-2.6787128,-2.5643687,-2.4453866,-2.3825042,-2.3146484,-1.8262299,-0.92166805,-0.5600239,-0.54233027,-0.8835618,-1.2432122,-1.4779848,-1.6158762,-1.7905456,-2.119892,-2.342587,-2.6351502,-2.7804766,-2.8239963,-2.8128176,-2.7627726,-2.7169175,-2.4065266,-1.8772037,-1.1703461,-1.0077198,-1.275311,-1.437674,-1.3865597,-1.1836143,-0.9607605,-0.91996515,-1.111598,-1.3990263,-1.8733258,-2.2857246,-2.5584288,-2.580612,-2.5548391,-2.518137,-2.4544058,-2.4020872,-2.310006,-2.1847954,-2.065961,-1.9582722,-1.8719876,-1.7149673,-1.6519248,-1.5080336,-0.87301725,-0.2873667,0.25529847,0.5961617,0.7552366,1.134158,1.2760404,1.3106072,1.0457871,0.48634523,0.16406257,-0.095644206,-0.093513995,0.087035805,1.4247468,1.4248462,1.4253669,1.4245019
-0.58191663,-0.48781073,-0.66838646,-0.9590515,-1.2718807,-1.4677669,-1.4045609,-1.6255633,-2.0800989,-2.3074503,-2.095754,-1.7462698,-1.7923446,-1.9628344,-2.0270298,-1.9532548,-1.6075954,-0.985026,-0.7312686,-0.7935905,-0.8800853,-0.85431916,-0.696677,-0.5542876,-0.34590933,-0.26661283,-0.45850274,-0.7109372,-0.89710057,-0.9478479,-0.9854101,-1.048142,-0.8735241,-0.57295805,-0.097776264,0.3673574,0.53028226,0.50159967,-0.2478383,-0.73314416,-0.8800417,-0.8591252,-0.94154876,-1.518478,-2.259316,-2.6374543,-2.6994298,-2.6262512,-2.533965,-2.4406645,-2.387154,-2.3783722,-2.316083,-1.9074403,-1.3537039,-0.13088948,0.991865,1.0456935,0.7421601,0.29698014,0.2415514,0.27660903,0.22466512,0.19496101,0.1966488,0.11852848,-0.0019966066,-0.60354394,-1.4802036,-1.7622116,-1.5876524,-1.8430359,-2.3043144,-2.295149,-1.6906941,-1.2441728,-0.7847902,-0.29574883,0.1154623,0.35708284,0.5875182,0.7377406,0.53804,0.38319278,0.31276527,-0.13674659,-0.6537758,-0.94772613,-1.0687487,-1.1627852,-1.2444783,-1.4969134,-1.6026092,-1.604604,-1.4870808,-1.3344429,-1.1021557,-0.8086599,-0.39631218,0.2111894,0.9081903,1.4001431,1.3146778,0.9940798,0.83700675,1.656476,1.8382931,1.5005927,1.247242,1.0647116,1.1158537,1.0368257,0.76680684,0.3369203,0.17887034,0.008731931,-0.16091897,-0.26963782,-0.3908673,-0.6597058,-0.8077638,-0.83179444,-0.82549256,-0.8608171,-1.2615511,-1.4530549,-1.6727365,-1.9313214,-2.001977,-2.0331764,-1.9721673,-1.5905266,-1.4026766,-1.2488163,-1.1138413,-0.95930207,-1.111358,-1.1721389,-1.0912715,-1.147057,-1.041096,0.22222115,0.22231556,0.22265251,0.22204414
-3.8352404,-3.961802,-4.145994,-4.2820826,-4.267905,-4.2055883,-4.0879526,-3.7284775,-3.6743903,-3.7952383,-3.8190496,-3.6843944,-3.5260115,-3.2813978,-2.946176,-3.2873876,-3.5032067,-2.7907877,-2.136467,-2.0715542,-2.42839,-2.774452,-2.9327497,-2.9916515,-2.8432693,-2.5951738,-2.7299585,-2.9543796,-3.108375,-3.20571,-3.3383832,-3.490659,-3.6518307,-3.9151313,-3.8995,-3.6176147,-3.2964914,-3.1213472,-3.258695,-3.3367949,-3.4087958,-3.4766092,-3.5965977,-3.930574,-4.0795565,-3.9710555,-3.9251764,-3.8890994,-3.8584592,-3.825489,-3.7335708,-3.6639464,-3.5965981,-3.369051,-3.0137267,-1.7534052,0.30326036,0.97664064,1.1094539,0.89845,0.736269,0.74359214,0.76861197,0.6755626,0.42152628,-0.16494557,-0.6478871,-1.9936708,-2.979619,-3.6429403,-3.5658855,-3.4224882,-2.9410663,-2.4258108,-2.364818,-2.3299966,-2.215871,-1.9309239,-1.6127186,-1.3929737,-1.1832619,-1.294605,-1.4411758,-1.578923,-1.7518704,-2.210318,-2.475821,-2.4680893,-2.3823211,-2.2570882,-2.181513,-2.321183,-2.527884,-2.7416177,-2.8792856,-3.002986,-3.1195264,-3.17731,-3.198208,-3.1483712,-2.9460104,-2.610467,-2.4740596,-2.7466373,-3.060566,-2.7939117,-2.6285791,-2.8582644,-3.1094885,-3.1591187,-3.0824575,-3.1646059,-3.2661946,-3.343573,-3.305986,-3.24932,-3.1932,-3.1682143,-3.1193218,-3.038122,-2.928947,-2.84249,-2.7659318,-2.7252264,-2.778984,-2.796383,-2.8044498,-2.6608794,-2.721448,-3.1436174,-3.4897194,-3.693625,-3.703722,-3.6102715,-3.5036855,-3.3694851,-3.4332273,-3.5451825,-3.521876,-3.551131,-3.4720101,-2.945372,-2.9453664,-2.945324,-2.9454422
-0.58467925,-0.38817018,-0.19275069,0.03662522,0.3050804,0.108506486,-0.2933228,-0.26635155,-0.07687774,0.16846797,0.7445439,1.0773263,1.2503277,1.1685493,1.024431,0.79501057,-0.38527635,-1.6368344,-2.0322418,-2.191495,-2.4323547,-2.48941,-2.433366,-2.2714233,-1.9607971,-1.1479466,-0.46056867,-0.21026638,-0.19630656,-0.317106,-0.647114,-0.91836405,-1.1162696,-1.1765525,-0.9888474,-0.54198444,-0.3252935,0.01825805,0.3593034,0.21769601,0.17010224,0.270554,0.31827277,0.19217998,-0.25122964,-0.8550662,-1.3081497,-1.7324123,-1.863327,-2.0040953,-2.158978,-2.2337666,-2.3321471,-2.603156,-2.9184194,-3.2577038,-3.1987987,-3.1371145,-3.060059,-2.7223237,-2.6026838,-2.5509121,-2.60455,-2.6081674,-2.4870057,-2.0741715,-1.801604,-2.4727929,-1.9712269,-0.75340724,-0.30614334,-0.49161997,-1.1708598,-1.5335348,-1.8960962,-2.1605778,-2.1938288,-2.2131538,-2.3036327,-2.4305544,-2.6632707,-2.8652086,-2.7889905,-1.9262946,-1.2030876,-0.6007868,-0.35327676,-0.26445657,-0.10325414,0.08317121,0.25106996,0.26544115,0.17845042,-0.008972672,-0.2965198,-0.66701937,-1.0551736,-1.4046421,-1.6274462,-1.718031,-1.6805013,-1.6505117,-1.7982645,-1.8824344,-1.816915,-1.3465922,-1.0420253,-1.0665002,-1.223542,-0.9811518,-0.7801782,-0.68011904,-0.9211819,-1.4651486,-1.7576246,-1.9816178,-2.108564,-2.1581888,-2.2377722,-2.3632448,-2.468846,-2.5218332,-2.5712738,-2.5642183,-2.5195827,-2.5450473,-2.5505536,-2.5264125,-2.5104303,-2.2708309,-2.1855762,-1.7930868,-1.6489704,-1.6533428,-1.6956832,-1.9071977,-1.7743917,-1.569725,-1.5461451,-1.8440441,-2.0268602,-1.2349935,-1.23493,-1.2348096,-1.2350924
-2.5550308,-2.640178,-2.88615,-3.0136132,-3.0563638,-2.7198203,-2.0324218,-1.8453197,-1.7606128,-1.8692261,-1.9130361,-1.9410117,-1.8952248,-1.654415,-1.5322273,-1.4922638,-1.4714129,-1.5121837,-1.5851818,-1.5459667,-1.5155399,-1.6457345,-1.7925032,-1.8813314,-2.2793665,-2.6401155,-2.1088443,-1.3340957,-0.7478899,-0.12917948,0.5892328,1.0745913,1.4717083,1.6556661,1.3503325,0.65044755,0.094588324,-0.27376068,-0.49703622,-0.62573993,-0.89682305,-1.4233683,-1.7157464,-1.240229,-0.17943196,1.1053987,2.6131976,3.667897,3.955327,4.0402265,4.2130356,4.280591,4.3301177,4.2657237,4.030077,3.3069074,1.3860381,0.089439,-0.887514,-2.0129476,-2.5772943,-2.7968593,-2.7536004,-2.7738073,-2.9184303,-3.3770447,-3.2903523,-2.8782895,-2.1802711,-1.9936845,-2.2175765,-2.0249143,-1.6275185,-1.0090877,-0.6390059,-0.673831,-0.9084159,-1.2867947,-1.6567664,-1.8966469,-2.1430132,-2.201454,-2.0939407,-1.6054585,-1.5113444,-1.3364192,-1.0358269,-0.80873644,-0.75228316,-0.77621865,-0.71839637,-0.5742115,-0.4941276,-0.44036335,-0.4084228,-0.3881055,-0.31618032,-0.25652316,-0.28637648,-0.5774222,-1.1035386,-1.5280936,-1.666994,-1.7292666,-1.7275343,-1.508435,-0.8401768,0.76368195,4.2225714,7.535781,9.008282,9.988281,10.631458,11.106387,11.218041,11.279499,11.302003,11.293396,11.30574,11.367825,11.450401,11.49972,11.506855,11.4601,11.18483,10.97472,10.64559,9.660387,8.297279,6.3226633,4.221023,0.5738824,-0.4199197,-0.9088577,-1.220446,-1.1991633,-1.3767153,-1.5247949,-1.6682513,-1.5464724,-1.6027808,-2.7964869,-2.796733,-2.797927,-2.7961078
-4.9320364,-5.0981684,-5.179765,-4.9788136,-4.58363,-4.213299,-4.0493793,-3.8828635,-3.7870402,-3.8715408,-4.077304,-4.112812,-3.9230347,-3.5501616,-3.4194841,-4.124731,-5.302118,-5.606721,-5.315842,-5.2528877,-5.419225,-5.7667723,-6.0133023,-6.070182,-5.7308474,-5.484339,-5.2302437,-5.0364156,-4.9473443,-4.9145055,-4.9219885,-4.9392753,-5.0364137,-5.265012,-5.317481,-5.110365,-4.9622493,-4.9058566,-4.972282,-5.0772104,-5.1169515,-5.0196276,-4.894785,-4.8995233,-5.005226,-4.9490395,-4.8857365,-4.888031,-4.988882,-5.0925655,-5.144695,-5.172405,-5.2457314,-5.4149647,-5.4952464,-5.090011,-4.135001,-3.6675954,-3.4164875,-3.4043941,-3.3397512,-3.0829086,-2.9364476,-2.9776711,-3.2305765,-3.6754253,-3.8108068,-4.9993625,-5.0816493,-4.483739,-3.8868494,-3.5177584,-3.4230561,-3.7206907,-4.1981797,-4.394862,-4.4943423,-4.493046,-4.3735566,-4.310025,-4.430055,-4.869011,-5.137185,-4.8117323,-4.746891,-4.8301015,-4.815069,-4.714907,-4.685137,-4.654748,-4.676802,-4.7666216,-4.872134,-4.990465,-5.102517,-5.1928754,-5.2536173,-5.245299,-5.222568,-5.1286783,-4.782676,-4.213142,-3.880766,-3.898078,-3.8839376,-3.2173152,-2.5606236,-2.3798065,-1.9733984,-1.6117876,-1.4102224,-1.5765955,-1.9308035,-2.4433544,-2.663731,-2.8026028,-2.852478,-2.886929,-2.887042,-2.8783062,-2.8143983,-2.7691016,-2.7441554,-2.7103548,-2.7686286,-2.8284202,-2.8993995,-2.8677077,-3.0608313,-3.6150503,-4.167068,-4.7976265,-4.836349,-4.8452244,-4.8094487,-4.8176575,-5.002249,-5.068665,-5.252864,-5.390902,-5.3585806,-4.404864,-4.4048314,-4.4047117,-4.4050713
-1.0311365,-0.9532801,-1.0145755,-1.083716,-1.223402,-1.4338182,-1.4042761,-1.4355721,-1.5078721,-1.433549,-1.0523665,-0.5795616,-0.34212676,-0.4960609,-0.5139955,-0.38327134,1.6286421,5.250746,7.6453524,8.667809,9.34056,9.4151325,9.20256,8.615459,7.3218327,4.8903737,2.116421,0.40548408,-0.3258976,-0.7286262,-1.054526,-1.2116386,-1.1206356,-0.85306567,-0.49709132,-0.29385933,-0.2804405,-0.2194195,-0.32169884,-0.3441964,-0.13747859,0.17076346,0.38738745,-0.16200404,-1.1909797,-1.64994,-1.6435935,-1.1529158,-0.6995108,-0.2406919,0.2128806,0.5790207,1.2601595,2.5891297,3.9350486,5.8793807,7.221796,7.8127527,8.078005,7.7849407,7.196847,6.337942,5.6289864,5.4394746,5.316746,4.891468,3.8023763,2.237623,0.840737,0.10990654,0.063773766,-0.25653887,-0.9789542,-0.27664196,1.0647509,2.0228891,3.2979093,4.6316204,5.6929874,6.430466,7.4017143,8.006273,8.294058,7.920386,6.7473454,4.6053324,2.0250888,0.63292074,0.12007212,-0.19047345,-0.52706575,-0.87500715,-0.9970559,-1.0830183,-1.0689323,-0.9824743,-0.8127624,-0.6025207,-0.31730726,-0.05944185,0.13734445,0.14722309,0.0048024654,-0.05099882,0.31775537,1.227392,1.4150702,0.9209955,0.17562045,-0.8362843,-1.4923685,-2.1612785,-2.3599343,-2.2429612,-2.1074843,-1.9472295,-1.8112923,-1.7057748,-1.6709914,-1.6113923,-1.5447447,-1.5004387,-1.423295,-1.3845838,-1.348117,-1.306777,-1.2748193,-1.1349458,-1.1319351,-1.2260944,-1.1563951,-0.76319724,-0.8608937,-0.96157414,-1.0964642,-1.137804,-1.4389273,-1.5965433,-1.5675393,-1.5748085,-1.5394517,-1.2703644,-1.270272,-1.2696679,-1.2705529
-1.1531893,-1.3986936,-1.7761211,-1.8865811,-1.9576519,-1.9811265,-1.8751676,-1.8689938,-1.8200831,-1.882487,-1.9059083,-2.1018846,-2.0522692,-1.8583608,-1.6495053,-0.5609768,0.73986053,0.9865217,0.21393654,-0.18816766,-0.64795727,-1.0938792,-1.3048234,-1.0518086,-0.7854063,-0.72526854,-0.1024127,0.60100067,1.1014336,1.5379573,2.0259101,2.3457222,2.5224118,2.3483267,1.6508131,0.7175157,0.14706111,-0.16519189,-0.15260296,-0.13348311,0.0035198033,0.5194009,1.4190959,3.6980653,6.2074137,7.4034243,7.903304,7.999633,7.982699,7.91928,7.927601,7.8314114,7.6537027,7.5204334,7.212469,5.807531,3.798072,3.3703382,2.979193,2.3353996,1.7207892,1.136467,0.8298244,0.5688574,0.12853369,-0.76936847,-1.4873896,-0.95808375,-0.25609958,-0.56071675,-0.7064184,-0.38355726,0.21227995,1.256668,1.8336229,1.8550144,1.4438155,0.9547984,0.42273736,-0.09560789,-1.0585794,-1.9637146,-2.3567681,-2.3335023,-1.9987907,-1.5539731,-1.0532281,-0.595945,-0.31347024,-0.10210985,0.082008615,0.2363496,0.30052212,0.3898595,0.38222504,0.33870775,0.28270382,0.16812597,-0.08059927,-0.43505076,-0.83654505,-1.1546773,-1.2667518,-1.3340282,-1.4550338,-1.6130748,-1.3710575,-0.94164115,0.014887139,1.372059,2.149677,2.7861652,3.0777605,3.1176238,3.114179,3.2001858,3.2972403,3.3059802,3.3449254,3.3607776,3.335663,3.2434487,3.1371517,3.0591958,3.02661,3.022574,2.9297252,2.2527196,1.4992622,0.5281529,-0.2179451,-1.1588832,-1.4019312,-1.6202699,-1.7559156,-1.6625044,-1.3745364,-1.264682,-1.1356227,-0.91475713,-0.9635217,-2.1130462,-2.1131396,-2.1138067,-2.1128325
