0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141
-1.0696194,-1.069911,-1.0719452,-1.0756766,-1.0776455,-2.4033113,-2.4156206,-2.41184,-1.8757482,-1.6829598,-1.5216277,-1.3953906,-1.5260172,-1.7287672,-1.614579,-1.6887262,-2.3321214,-2.5896833,-2.2406204,-2.0258055,-2.3580782,-1.8461013,-1.6090772,-1.5574646,-1.5538969,-1.5548599,-1.5752493,-1.5154195,-1.3987032,-1.3552129,-1.4269035,-1.4402678,-1.3697107,-1.2416344,-1.0399085,-0.68433326,-0.13799354,0.38461635,0.67099607,0.6745237,0.7210204,0.5612154,0.5993324,0.2671672,-0.16662133,-0.36998263,-0.47252935,-0.30382186,0.3780272,2.9770687,7.138361,9.492981,11.2560005,11.802856,11.477216,10.607832,9.7486925,8.535272,6.515767,3.1942382,1.0698504,-0.06349543,-0.7046443,-1.3957958,-1.6669617,-0.9730269,-0.21144125,0.19100332,0.2420893,-0.24836569,-0.5990956,-1.0369499,-1.471148,-1.6760113,-1.5341649,-1.0302672,0.018996296,0.7253664,0.6175345,0.70146936,0.5847443,0.67534536,0.4135095,-0.13326904,-0.85691756,-1.2839379,-1.5365263,-1.6836568,-1.6834898,-1.4025859,-0.7512229,0.9236222,3.636519,6.6890078,8.798007,10.009871,10.833363,10.965442,10.690593,10.408962,10.031586,9.192062,7.8100467,5.6745076,3.713964,1.8418443,-0.060941696,-0.9640628,-0.95381856,-1.0652034,-1.06807,-1.0353503,-1.081932,-1.3293209,-1.3935907,-1.3711848,-1.2387793,-0.98326004,-0.95556134,-0.9574772,-0.8369982,-0.7426157,-0.721604,-0.71632755,-0.70682925,-0.6615443,-0.61212814,-0.61781186,-0.6713171,-0.63648397,-0.5347526,-0.43223915,-0.28231925,-0.25230324,-0.43567547,-0.77865624,-1.2262414,-1.5212262,-1.5595638,-1.7530887,-1.9091177,-1.0683715
-3.3160028,-3.3176203,-3.31963,-3.3262107,-3.3309097,-3.370199,-3.384804,-3.319279,-2.974444,-2.955817,-3.249022,-3.1495519,-2.7081692,-2.4643717,-2.4404287,-2.447629,-2.1964536,-1.6798618,-1.3003441,-1.4199398,-1.0902022,-0.80583537,-0.99679536,-1.2620113,-1.4459796,-1.495564,-1.4997962,-1.4346945,-1.4979544,-1.5985913,-1.502533,-1.2075359,-0.92370695,-0.6878979,-0.52605474,-0.11998804,0.3436116,0.59970427,0.4227224,-0.44869775,-1.2906355,-1.3773613,-0.9814237,-0.18311837,0.3914999,0.26024854,-0.32334054,-0.6583914,-0.9506302,-1.4743681,-1.313875,-1.0398854,-1.4699721,-2.2652693,-2.8781009,-3.0951996,-3.0956025,-3.098434,-3.0808125,-2.8872693,-2.5396109,-2.4235194,-2.5737627,-2.6139047,-2.5801451,-2.7485409,-3.197543,-3.917365,-4.2278566,-3.632242,-2.5281062,-1.253031,-0.9801575,-1.2664989,-1.7096386,-2.0527577,-2.471574,-2.6423392,-2.768346,-2.943976,-2.7456286,-2.393573,-2.3677812,-2.364943,-2.086288,-1.798614,-1.6583116,-1.508679,-1.4133592,-1.3729541,-1.3985164,-1.6407819,-1.977076,-2.1476486,-2.3030176,-2.4659822,-2.3330112,-2.6112704,-3.0537677,-2.893568,-2.2883286,-1.628408,-1.2942861,-1.3010241,-0.982299,-0.28532648,0.23026508,-0.24752688,-1.5406896,-2.3187208,-2.927395,-3.257695,-3.026676,-2.8851004,-2.9203434,-2.81162,-2.501786,-1.8733814,-1.447535,-1.1572974,-0.78472257,-0.58559364,-0.43446073,-0.40681574,-0.4379872,-0.52133346,-0.58350027,-0.6640227,-0.71957827,-0.77440095,-0.7618668,-0.68306077,-0.7043282,-0.95433986,-1.2950526,-1.7241044,-2.238865,-2.4967818,-2.5783124,-2.894787,-3.1864395,-3.3078344
-3.289378,-3.289396,-3.2895842,-3.292719,-3.2990975,-1.7770765,-1.6816988,-1.4992344,-1.396689,-1.6464281,-2.351941,-2.6096394,-2.1975446,-1.9345706,-1.987168,-1.9994373,-2.1115901,-1.5851641,-1.1326423,-0.98279905,-0.46188098,0.3550819,0.25312907,-0.14621729,-0.3141633,-0.48028904,-0.66625255,-0.8238739,-0.9670485,-0.60563314,0.20409432,1.1932423,1.9042592,2.4224358,2.711543,3.299943,3.982575,4.3873625,4.1196394,2.6714675,1.2115257,0.29326573,0.02281703,-0.17945844,-0.16806307,-0.17031616,-0.020334959,0.07102147,0.091471076,-0.35881653,-0.934258,-1.1939406,-1.3561752,-1.5169313,-1.5122234,-1.4258661,-1.4960027,-1.4829545,-1.454059,-1.67104,-2.1279461,-2.862882,-3.2468972,-2.977877,-2.8167582,-2.8089442,-2.7531748,-2.686665,-2.5105891,-2.0011759,-1.2629533,0.27694336,1.8702229,2.4196339,2.4613945,2.2266524,1.5132062,0.41029716,0.26896644,0.28320828,0.39715058,0.37256953,0.5280831,0.28752044,0.32289833,0.7786007,1.1810155,1.6257281,1.819442,1.7831999,1.6290407,1.2929645,0.64611137,-0.120797545,-0.5704023,-0.4681296,-0.49449608,-1.1446968,-1.8431422,-1.8574231,-1.3281118,-1.2169944,-1.5278261,-1.5350175,-0.8634678,-0.3408652,-0.11493455,-0.22517647,-0.7067155,-1.2302184,-2.0462713,-2.8964205,-2.89358,-2.3316245,-1.6893734,-0.5672983,0.82158065,2.7043447,4.7206373,6.2698646,7.8749847,8.871235,9.644351,10.213058,10.476112,10.667189,10.842738,10.864224,10.853332,10.693472,10.226439,9.736346,8.349859,6.595272,4.682317,2.1794326,-0.30801857,-1.0335135,-1.1708913,-1.4548991,-1.8644335,-3.2877681
-3.2795153,-3.2782664,-3.2747045,-3.267877,-3.263774,-2.2156022,-2.076017,-1.7435595,-1.6609111,-1.2138754,-1.0135449,-0.4452393,-0.43669853,0.26846132,0.614558,1.6728501,3.7863212,6.535207,8.519076,9.295061,9.494948,8.904888,7.6113925,6.312095,5.559109,5.120855,4.4905577,3.6283815,2.8702013,2.4586215,2.505269,2.502622,2.3660808,2.0037074,1.4759638,1.1613666,0.8742842,0.28742567,-0.45726067,-1.3049127,-1.963515,-1.9526496,-1.7505436,-1.261341,-0.9806113,-0.9272671,-0.8605555,-0.68924165,-0.51265055,-0.4999236,-0.9372611,-1.220833,-1.670507,-2.089503,-2.2517776,-2.3295815,-2.409634,-2.4065356,-2.4224281,-2.3805413,-1.9411054,-1.2671789,-0.24049062,0.59559613,0.9807452,0.32583562,-0.9593364,-1.8940858,-1.8910902,-1.0356262,0.17935729,1.8536549,2.6624675,2.7945287,2.3297863,1.5986397,0.3595193,-0.9911659,-1.3344314,-1.517703,-1.5638273,-1.5312021,-1.3297642,-0.8641643,-0.32019576,-0.08034408,-0.06434727,0.14977562,0.31660396,0.3294279,0.33612534,0.2456874,0.011459887,-0.11861375,-0.21523885,-0.517806,-1.2575446,-2.2881482,-2.6245651,-2.183528,-1.5866424,-1.5711709,-2.2040148,-2.4881122,-2.2751222,-1.8453313,-1.021804,-0.5516951,-0.98963934,-1.2781545,-1.6164511,-1.824017,-1.8755453,-1.8202986,-1.6779408,-1.4129221,-1.1071303,-0.6996996,-0.2793253,0.06329599,0.4770454,0.8545262,1.1856489,1.4143635,1.4513203,1.3882012,1.3883302,1.3605987,1.2837828,1.1330488,0.8293512,0.382765,-0.34179685,-0.8509972,-1.1756989,-1.4097333,-1.8397148,-1.9792025,-2.0188422,-2.0339298,-1.9711515,-3.285144
-1.5323904,-1.5329709,-1.5336664,-1.537482,-1.5422943,-1.7993224,-1.6221495,-1.3394974,-1.2222059,-0.8968687,-1.0936093,-1.4013133,-1.1112906,-1.050324,-1.447811,-1.4731909,-1.1714066,-0.7880467,0.12614486,1.9300208,3.9239979,4.7097235,5.240732,5.6441317,5.589799,5.50626,5.396763,5.171725,4.7472205,3.9305718,3.2063627,2.8222003,2.7068858,2.6824005,2.9826283,2.8335524,2.0493999,0.69869626,-0.12357226,-1.1650066,-1.7832294,-1.5914515,-1.44668,-1.3674841,-1.6916947,-2.167819,-2.2906044,-2.2092154,-2.2088432,-2.311923,-2.681742,-2.4850466,-1.9850252,-1.7375139,-1.6857798,-2.0009475,-2.457673,-2.7794025,-3.062489,-3.1709561,-2.7089987,-2.1251163,-1.4195868,-0.8518826,-0.76027083,-1.1144305,-1.2955934,-1.8381047,-2.2786589,-1.6459409,-0.7944578,0.64062476,1.6034806,2.0602562,2.228486,2.1691103,1.6696373,-0.45322877,-1.641883,-1.9548714,-1.7011354,-1.5450124,-1.1954429,-0.5561247,-0.28118193,-0.29777527,-0.19786958,-0.047911525,0.09357238,0.1812113,0.32886547,0.49708816,0.688211,0.8116547,0.6947621,-0.13576283,-0.7245678,-1.3320855,-1.8443892,-1.7571467,-1.3104541,-1.012392,-0.51212347,-0.21030134,0.16286187,0.007928491,-0.24168536,-0.84150344,-1.1571616,-0.7032555,-0.41895664,-0.9430833,-1.3631309,-1.6059353,-1.5964901,-1.60301,-1.6971238,-1.7675467,-1.6595639,-1.4822507,-1.3033874,-1.0629232,-0.8400049,-0.7344563,-0.7648369,-0.9118911,-0.9556749,-1.0972815,-1.184926,-1.2798392,-1.3066175,-1.270908,-1.438934,-1.8978031,-2.3944135,-2.7799141,-2.9977589,-2.8318813,-2.6712267,-2.681858,-2.5778518,-1.5293236
1.4725542,1.4683814,1.4625902,1.4492872,1.4406946,0.30145347,0.31744918,0.46308714,0.16210392,-0.294049,-0.05610878,0.058500037,-0.22666897,-0.4755319,-0.6426439,-0.7376551,-1.1010733,-1.4041088,-1.6404343,-1.5572436,-1.262239,-0.9918758,-0.6382433,-0.39452365,-0.3050442,-0.17567739,-0.06640375,-0.02640073,-0.14422348,-0.35443687,-0.5670847,-0.84390986,-1.0270928,-1.2152843,-1.4122977,-1.6712152,-1.9791445,-2.1381125,-1.9279848,-1.3863869,-0.7167483,-0.42366114,-0.36634994,-0.19923922,-0.12148661,0.25684658,0.5792755,0.75430816,0.7345422,-0.045646537,-1.234096,-2.0051064,-2.2607722,-2.0138361,-1.6555055,-1.3232846,-0.9251395,-0.4750685,0.0997421,0.8237162,0.50861955,-0.0224019,-0.31401587,-0.67983174,-0.93669057,-1.3100348,-0.7751728,0.084524885,1.0166597,1.5065529,1.1566588,0.033064682,-0.63356745,-0.6823017,-0.8259413,-1.0012977,-1.1337625,-0.33728042,0.118324816,0.009107888,-0.35088748,-0.6638542,-0.7256857,-0.9493046,-0.8967164,-0.727393,-0.61596936,-0.5311984,-0.5304171,-0.53643703,-0.6215058,-0.8352137,-1.1786749,-1.5666196,-1.99592,-2.2005227,-2.2312503,-1.9582244,-1.4913542,-1.3953195,-1.4639058,-1.8556001,-2.3040469,-2.3754942,-1.8092784,-0.6751219,0.17719011,-0.020910382,-0.014642805,0.30367646,1.3197184,5.214423,7.9605465,9.533699,10.391324,10.981575,11.339987,11.353393,10.809881,10.00469,9.070081,8.1591,7.0682383,5.8921833,5.1419086,4.380806,3.350513,2.333883,1.1552866,-0.37560827,-1.4345937,-1.9800929,-2.072501,-1.706734,-1.1713846,-0.5113872,-0.26232898,-0.27128482,-0.29207218,-0.39610168,-0.37256435,1.4833872
1.3504434,1.3484206,1.3432143,1.3318799,1.322252,-1.5685167,-1.7656956,-2.0857344,-2.5013514,-2.7388644,-2.343246,-1.6516738,-1.6029325,-1.8804317,-1.6894292,-1.7299097,-1.725899,-1.4980776,-1.6764051,-1.9927415,-2.309649,-2.1825047,-1.8028705,-1.5104287,-1.3562241,-1.2147219,-1.1176089,-1.0271652,-1.0295177,-1.1419233,-1.2971448,-1.4853058,-1.7024646,-1.7985959,-1.7694544,-1.6665034,-1.4557034,-1.1446705,-0.7911796,-0.2903997,0.17459396,0.41283506,0.2960729,-0.19344255,-0.5563755,-0.7580505,-0.85617197,-0.9981344,-1.1808075,-1.3243812,-1.2384953,-0.701446,1.1037912,3.4584715,5.300496,7.4192166,8.80478,9.921549,10.980082,11.510111,10.566944,8.678654,5.9416637,2.9028945,1.4722041,0.6901258,0.3160871,0.38264245,0.7376061,0.8195766,0.56388265,-0.56887054,-2.2588987,-2.8056216,-2.8136892,-2.4876351,-1.8329036,-0.8744233,-0.36934477,-0.13651915,-0.20089757,-0.24077965,-0.49460053,-0.8286827,-1.012072,-1.1969053,-1.2933593,-1.4926983,-1.6799445,-1.8055918,-1.9529144,-2.0554972,-1.7795424,-1.0561178,-0.23932356,0.078801155,0.10977045,0.3735119,1.0452123,1.3123748,1.2673333,0.83363616,0.47394,-0.11558225,-0.45500708,-0.47611988,-1.1269032,-1.9754153,-1.9997649,-1.7832892,-1.3747064,-0.75574124,-0.38261563,-0.29776317,-0.44314826,-0.81877995,-1.1229333,-1.3246312,-1.462679,-1.6972375,-1.8150887,-1.9349139,-2.1404583,-2.2907994,-2.3661401,-2.3619163,-2.2422433,-2.1352959,-2.017014,-1.7060256,-1.3420721,-0.8609512,-0.4026136,-0.20474038,-0.04294035,0.20611268,0.815453,0.64982545,0.59046453,0.5695381,0.4596569,1.3578498
0.5687016,0.5704125,0.57310575,0.5814309,0.59018683,4.953367,4.745207,5.535325,7.6578445,8.695512,9.709393,10.48209,10.752848,10.647273,10.900008,10.824236,10.553349,9.442774,7.7629323,5.6685014,3.7447083,0.78565985,-0.6918777,-0.96696955,-1.1356353,-1.21983,-1.1807948,-1.1309754,-1.1225196,-1.237167,-1.3777674,-1.4757426,-1.496589,-1.4916533,-1.5012054,-1.3676615,-1.0622905,-0.6570718,-0.39686614,-0.15372336,-0.11991431,-0.21918434,-0.17146796,-0.48262158,-0.8594279,-1.2916193,-1.8189297,-2.133929,-2.2934833,-2.2114246,-1.8433504,-1.7608273,-1.7731131,-1.6936193,-1.7214158,-1.8105581,-1.7521503,-1.7249278,-1.7695385,-1.8735753,-2.117466,-2.2060795,-2.458087,-2.454239,-2.361019,-2.2299595,-2.285193,-2.324714,-2.2211456,-2.345563,-2.4526424,-2.439813,-2.1312206,-1.9768924,-1.8153706,-1.794241,-1.7207986,-1.5683355,-1.5183723,-1.497514,-1.58838,-1.4480686,-1.5628724,-1.7656602,-1.4222912,-1.074281,-1.059741,-1.2548261,-1.4784666,-1.6703178,-1.888496,-2.0303564,-1.9358845,-1.7158859,-1.7853372,-1.8467232,-1.5879889,-1.1770177,-1.0976439,-2.0744991,-2.465855,-1.9862342,-1.1003811,-0.7259994,-0.70687336,-0.1973424,-0.16214693,-0.5091804,-0.5995726,-0.66245544,-0.7760642,-0.5717769,-0.4408225,-0.54059863,-0.6056648,-0.7060672,-0.6267142,-0.66040325,-0.66122216,-0.7312398,-0.76157,-0.8755295,-1.1313435,-1.3832952,-1.5444858,-1.6490879,-1.7752159,-1.8289857,-1.9457026,-1.9871964,-1.8643826,-1.7850543,-1.703121,-1.568517,-1.5126538,-1.469994,-1.4949678,-1.590272,-1.5380154,-1.3003845,-1.1080925,0.5630672
-2.9779413,-2.978505,-2.9799423,-2.981665,-2.9797416,-2.0904021,-2.2443123,-2.2702622,-1.7516587,-1.2032183,0.006874576,0.8935617,0.67459273,0.64313364,0.9520575,0.71849453,0.325351,-0.18774867,-0.16887331,-0.2414352,-1.0375693,-2.0267038,-2.4236088,-2.598468,-2.7814357,-2.8793962,-2.9235804,-2.9929988,-3.0795088,-3.1205661,-3.0691895,-2.983325,-2.8839946,-2.7836337,-2.6808877,-2.5117195,-2.2779343,-1.9357138,-1.8142283,-2.0390902,-2.2557318,-2.3787725,-2.327994,-2.383448,-2.5730476,-2.5859957,-2.8461907,-3.0864997,-3.2315338,-3.1556888,-2.5299437,-2.2345276,-2.5188181,-2.8114557,-3.0080187,-3.1420789,-2.9877849,-2.9594233,-3.0001607,-2.9665442,-3.0689597,-2.7514586,-2.6399126,-2.7365644,-2.7538362,-2.7260766,-3.0721831,-3.333766,-3.4658997,-3.675127,-3.7849088,-3.9006908,-4.05787,-4.137108,-4.130358,-4.053587,-3.7401104,-3.2751231,-3.2946184,-3.3544571,-3.319903,-3.1563387,-3.1350126,-2.963926,-2.41018,-2.0505526,-2.171822,-2.479807,-2.78437,-2.993362,-3.2111325,-3.3775687,-3.324563,-3.0602977,-2.933637,-3.1670332,-3.292715,-3.428944,-3.7072778,-4.436319,-4.438776,-3.6902506,-2.309846,-1.9463215,-2.1547916,-2.4218767,-3.2578783,-3.5084958,-2.628994,-2.3848145,-2.4142637,-2.0630832,-1.7338502,-2.0026097,-2.4724631,-2.8422403,-2.9301167,-2.8367262,-2.704526,-2.6816585,-2.4354844,-2.4030082,-2.579073,-2.7568793,-2.8457537,-2.8441892,-2.8264928,-2.752479,-2.692869,-2.5467758,-2.3513246,-2.2369962,-2.4635866,-2.8979273,-3.3285005,-3.6950283,-3.9078119,-4.005397,-4.0013423,-3.8615322,-3.7407134,-2.9759765
-0.9550199,-0.95778567,-0.9619962,-0.97495806,-0.9839655,-3.067415,-3.0972335,-2.8266478,-2.165533,-2.0708714,-2.031105,-1.7452348,-1.7234325,-1.7186308,-1.4495975,-0.784003,-0.1437935,0.24725251,0.3206106,0.2070902,0.04381317,-0.8878301,-1.2726142,-1.3047564,-1.2638328,-1.2707441,-1.2563206,-1.2964966,-1.3742068,-1.4062052,-1.3902879,-1.3723669,-1.3433044,-1.3317392,-1.2975509,-1.2029475,-1.0473341,-0.9293834,-0.6610964,-0.18368585,0.5898107,1.0853257,1.310472,1.3222234,0.48163468,-0.4183025,-1.1919636,-1.5776678,-1.7700193,-1.7933882,-1.4892457,-1.3020189,-1.2181737,-1.1956843,-1.2775137,-1.4013736,-1.6209633,-1.78355,-1.6190379,-0.9083517,-0.69467574,-0.71961516,-1.2051879,-1.8069551,-2.312348,-2.8626492,-2.1964746,-1.4383662,-0.69303113,-0.6768417,-0.94959474,-1.071827,-1.2482202,-1.5558696,-1.8483934,-1.8879374,-1.7563515,-0.69302905,-0.02762635,0.21399087,0.3512971,0.6763822,0.7597706,0.79787344,0.6313086,0.3423278,-0.04153116,-0.41239583,-0.8409627,-1.087806,-1.4294411,-1.7379427,-1.754254,-1.3751296,-1.1690806,-1.0793222,-1.0379912,-1.1891737,-1.3250155,-0.74167436,-0.26296753,0.11394616,-0.2167348,-0.4059317,0.01860036,0.03991817,-0.7188416,-1.399271,-1.2209296,-1.1321642,-0.90613616,-0.222101,0.19216032,0.118532814,0.24823447,0.6776725,1.1844877,1.7530532,1.5709372,1.1762745,0.6933736,0.33335632,0.029506758,-0.24627656,-0.43676853,-0.6104993,-0.85211253,-1.0512385,-1.325907,-1.6538281,-1.8067826,-1.8199478,-1.470083,-0.98858714,-0.61328936,-0.3243591,-0.44204405,-0.5123937,-0.28766313,-0.5716151,-0.8615749,-0.9436696
-2.4119587,-2.4105527,-2.4084702,-2.4038959,-2.399994,-1.9881084,-1.9255328,-1.5817392,-1.1585598,-1.1075965,-1.5266252,-1.5192366,-1.5115068,-1.3041993,-1.348336,-1.345954,-1.0217173,-0.6878122,-0.49289683,-0.15742525,0.11467999,-0.017030895,-0.24573216,-0.504362,-0.6547404,-0.77535367,-0.9167268,-1.0318221,-1.0414317,-0.96548903,-0.99229443,-1.1284977,-1.222575,-1.3325977,-1.4194999,-1.7478268,-2.0648398,-2.210314,-2.378859,-2.281346,-2.2556052,-2.4550042,-2.6301255,-2.566925,-2.020976,-0.91243136,0.40982974,1.2992649,1.8868072,2.0762708,1.0558119,-0.06149043,-1.2786571,-2.003602,-2.1103747,-1.8048017,-1.6696913,-1.6456366,-1.8238332,-2.2054257,-2.090475,-1.7186437,-1.2496662,-0.8883285,-0.9244798,-1.7253048,-2.385564,-2.4480271,-2.6369379,-2.7381482,-2.8847613,-2.664307,-1.8995044,-1.1395228,-0.69611293,-0.65134037,-1.0737506,-1.876663,-2.251819,-2.2991035,-2.1538444,-2.2102208,-1.9805366,-1.7704681,-1.4753823,-1.0607945,-0.6705096,-0.14172326,0.3828544,0.7429406,1.1618825,1.3792993,1.0305073,0.2035752,-0.81884,-1.6791177,-2.4366112,-2.9064198,-2.6743202,-2.0546298,-1.6313846,-1.3735344,-1.4283955,-1.5657738,-2.007588,-2.430694,-1.7575363,-0.02807054,1.0341136,1.2289777,1.182989,0.4723601,-0.4558072,-0.8720303,-1.177484,-1.4783273,-1.7372683,-1.8856747,-1.8210851,-1.7148981,-1.522637,-1.4775863,-1.4331048,-1.3439355,-1.2941924,-1.2836137,-1.2324694,-1.1216164,-0.9024428,-0.64622235,-0.44096488,-0.39619467,-0.5668157,-0.72806984,-0.711125,-0.85239816,-0.8333219,-0.6752933,-0.94374025,-1.3192264,-1.5953755,-2.416687
-4.336692,-4.3388777,-4.3433495,-4.354388,-4.3614826,-5.959743,-6.0724635,-6.065504,-5.712435,-5.595892,-4.8792267,-3.8631413,-3.8562298,-3.8073835,-3.3459911,-3.2028558,-3.1775842,-3.027211,-2.9781551,-3.2771256,-3.665378,-3.7498522,-3.8066168,-3.9314408,-4.040689,-4.104995,-4.123944,-4.1007094,-4.174972,-4.295013,-4.3326244,-4.27149,-4.1660404,-4.070291,-3.9017253,-3.6179233,-3.2687926,-2.9964504,-2.927981,-3.195838,-3.3633435,-3.5047536,-3.4954562,-3.6450067,-3.886816,-3.910358,-4.089703,-4.1970186,-4.2470856,-4.1845093,-3.894415,-3.8767784,-3.9469585,-3.4512768,-2.7997577,-1.7661512,-0.9458068,-0.61278296,-0.5892098,-0.8276651,-1.4636177,-1.7113237,-2.4267883,-3.4995325,-3.9666157,-4.1020184,-4.4118943,-4.52701,-4.1451883,-3.7971072,-3.6385198,-3.960473,-4.8741245,-5.3635283,-5.6614337,-5.778757,-5.7271366,-5.242872,-4.8689327,-4.697122,-4.49895,-4.1869984,-4.1333876,-4.242686,-4.1120257,-4.015666,-4.1176496,-4.270273,-4.380288,-4.392849,-4.385378,-4.3568497,-4.1054983,-3.560194,-3.2350492,-3.4531393,-3.7079277,-3.9311566,-3.740813,-3.4830098,-2.9063578,-2.3293352,-2.1100502,-2.5906034,-2.9645796,-3.37962,-4.1804447,-4.3503585,-3.7100592,-3.6874018,-3.6719694,-3.1597996,-2.8491406,-3.082582,-3.544167,-3.9171457,-3.9556966,-3.677068,-3.3994663,-3.3109965,-3.053799,-3.0080624,-3.167051,-3.3829622,-3.5617003,-3.709571,-3.7767875,-3.8364186,-3.833736,-3.7666397,-3.6692653,-3.5341177,-3.5683198,-3.8693614,-4.1382637,-4.3688293,-4.4193316,-4.506737,-4.571636,-4.8295207,-4.9915166,-4.3276453
-0.7990837,-0.79898053,-0.7999067,-0.79959023,-0.7991124,1.1006739,0.9621267,0.90054584,0.80864364,1.1286448,1.9643309,2.6567738,2.328464,1.8966997,1.9239122,1.993301,1.8416551,1.2105162,0.5872917,0.37473476,-0.18887126,-0.9616027,-0.32380247,0.4326498,0.77551275,1.014336,1.0987465,0.99785185,0.8620379,0.51723564,0.04051046,-0.4642952,-0.6948365,-0.8200999,-0.784564,-0.88492936,-0.7585565,-0.29543045,-0.015492976,0.34921905,0.6970637,1.0434865,0.97742915,0.38855085,-0.3519507,-0.8219894,-0.9099198,-0.79409295,-0.7064909,-0.41628274,0.17130312,0.60113245,1.1009002,1.2613788,1.0994501,0.635823,0.500527,0.6216128,0.8118229,1.0860815,0.8440669,0.3617767,-0.03579177,-0.0131425485,0.06368641,0.42921662,0.9257221,1.4555135,1.7142339,1.1243751,0.369709,-0.06996818,-0.016013414,-0.04497361,0.117661655,0.33238205,0.55054015,0.13661492,0.5735613,0.96543944,0.95600414,0.8174075,0.581364,-0.10955925,-0.60512024,-0.82353,-0.8835416,-0.9602994,-1.0564827,-1.1071332,-1.1527202,-1.0268247,-0.6673426,-0.3735162,-0.23997891,-0.23146266,0.20163792,1.2426902,1.7703911,1.2285635,0.47255468,-0.14623117,-0.23970066,-0.041965857,-0.35992846,-0.094209194,-0.58380264,-1.2654924,-0.6419151,-0.0073385537,0.48533612,0.77337503,0.84643805,0.6571582,0.45612338,0.2590523,0.12303879,-0.030377522,-0.36291432,-0.5806957,-0.58391285,-0.6470869,-0.7744422,-0.900242,-0.936051,-0.8880937,-0.8565862,-0.79037464,-0.812515,-0.7779977,-0.678851,-0.69100285,-0.8781057,-1.0869608,-1.3175914,-1.6323209,-1.7704799,-1.8997175,-2.0400112,-1.6805122,-1.3132658,-0.7972914
-1.9464809,-1.9459114,-1.9443555,-1.9414225,-1.937889,-1.9380817,-1.8247743,-1.6400964,-1.0763106,-0.41508034,-0.07043967,0.544981,0.69225335,1.0737594,0.9213727,0.77302563,1.4381411,2.417366,3.388584,4.276532,4.6999083,4.262144,3.221382,2.4907646,2.0697594,1.8161536,1.5214597,1.2038839,1.002734,0.90576655,0.77422905,0.35728502,-0.00197936,-0.4022079,-0.8035431,-1.3985955,-2.2356565,-3.2195325,-3.697095,-3.5623674,-2.9903688,-2.4186454,-2.1252534,-1.1974665,-0.03825763,0.602719,0.8394309,1.3339083,1.762776,1.9156044,1.0451164,0.29618478,-0.35176563,-0.63163507,-0.33816218,0.13814807,0.18653175,-0.08472751,-0.4883002,-0.9623457,-0.7608526,-0.58338857,-0.23163533,0.020022549,-0.01977498,-0.4953243,-0.7239249,-1.1908339,-1.986341,-2.12871,-2.2744205,-1.6350069,-0.66432893,-0.12583634,0.03362575,-0.43316978,-1.619926,-3.065981,-3.0461671,-2.758246,-2.3596456,-1.6543045,-0.9601743,-0.006966315,0.44298798,0.5663474,0.8440474,1.2575381,1.7354338,2.092518,2.4257467,2.6686964,2.661796,2.036786,1.1371353,0.36415237,-0.63877654,-1.7415582,-1.5975047,-1.0653919,-0.74461246,-0.6547965,-0.90233916,-1.053466,-1.1510139,-1.178256,0.22494176,0.7617928,0.29178238,0.09637454,-0.12152779,-0.6464714,-0.80552924,-0.31649485,0.18190071,0.708699,1.0678113,1.3286338,1.9762385,2.128878,2.050572,1.8790618,1.6925533,1.4623686,1.2076473,0.832765,0.5584216,0.17035285,-0.08767099,-0.519712,-0.992417,-1.3553882,-1.6527896,-1.789864,-1.6683208,-1.4544737,-1.1900365,-0.9185294,-1.1573586,-1.5240715,-1.5530697,-1.9496313
