0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108
-3.3230631,-3.3557398,-3.2477746,-3.064846,-2.709242,-2.423058,-2.3037517,-2.280216,-2.2644758,-2.1225922,-2.0323324,-1.8423225,-1.5279461,-1.522332,-1.714164,-1.8941112,-2.1739078,-2.539608,-2.4536443,-1.9045098,-1.3416188,-1.0869905,-1.0122757,-1.0369895,-1.0898485,-0.9422633,-0.9358532,-0.9882733,-1.0596613,-1.5298462,-1.7226555,-1.5615444,-1.7016325,-1.825091,-1.8965693,-1.9427259,-2.0460525,-2.0862226,-2.0896876,-2.144077,-2.1811125,-2.0347037,-2.1165285,-2.1154754,-1.7264405,-1.4035082,-1.1295419,-0.93397605,-0.81396425,-0.67581004,-0.25802365,0.19924256,0.08286494,-0.48983505,-0.70034003,-1.1666327,-1.8795712,-2.0944166,-1.501436,-1.1596668,-1.3214808,-1.0918438,-1.0824013,-1.1796705,-1.3466833,-1.0274875,-0.8142678,-0.47073418,-0.41063073,-0.8240868,-0.9903761,-1.0456523,-1.1692035,-1.0559573,-0.8879043,-0.8908566,-0.99098533,-1.0910143,-1.1330749,-1.1801629,-1.2010031,-1.3025213,-1.4151435,-1.5620248,-1.6659821,-1.7533348,-1.8841418,-1.983763,-2.077601,-2.127011,-2.0730257,-1.9480641,-1.8669126,-1.800869,-1.9941676,-2.2313495,-2.4506977,-2.6852355,-2.8455424,-2.7549627,-2.6193275,-2.5679083,-2.4624667,-2.485567,-2.4660366,-2.4201791,-2.427842,-1.7921429,-1.7918768
-3.3494136,-3.0657148,-2.822445,-2.6658368,-2.7198503,-2.9731393,-3.1508806,-3.28897,-3.23049,-2.9094174,-2.499906,-2.1662204,-1.889549,-0.8430979,0.4924575,2.0391974,3.5332007,4.5945983,5.0836296,4.9054947,3.8053217,2.345722,0.6692664,-0.73562795,-1.1745117,-1.259328,-0.94593203,-0.11326736,1.166563,2.3871517,1.8973814,1.0414338,-0.043858796,-1.149632,-1.7563134,-2.1251414,-2.7658286,-3.0858603,-3.30518,-3.2446914,-2.6885304,-2.1805294,-2.0355558,-1.8071818,-1.8469207,-1.9084914,-1.9532065,-1.7930933,-1.4911352,-0.98418,-0.41183752,0.015507773,-0.11163956,-1.0356284,-1.3704975,-1.2632494,-1.0451035,-1.1429037,-2.003865,-3.0217466,-3.2071443,-3.0889077,-3.1124618,-2.8944166,-2.3250928,-1.7993041,-1.7065767,-1.8046094,-2.0773208,-2.1722183,-2.069116,-1.8942373,-1.7018061,-1.6621075,-1.6496748,-1.5549369,-1.3889867,-1.2582704,-1.1124818,-1.0306028,-0.9970988,-0.9373472,-0.890403,-0.8568687,-0.8272203,-0.803765,-0.81670856,-0.8652668,-0.9715395,-1.13097,-1.2955436,-1.6703908,-2.1086714,-2.4697561,-2.5363467,-2.4185996,-2.395248,-2.438761,-2.1839607,-2.165574,-2.3238199,-2.4428513,-2.7802434,-3.0878267,-3.3044083,-3.4077778,-3.532709,-2.9502919,-2.9502373
-1.4461138,-1.470661,-1.2338803,-0.74566436,-0.4701705,-0.48511136,-0.67288876,-0.85165673,-0.86385673,-0.6701592,-0.3903248,-0.22781697,-0.26919782,0.06231457,0.2118316,0.045053214,-0.18189007,-0.087289125,-0.029074341,-0.38225532,-0.8007511,-1.0113113,-1.3431817,-1.7567215,-2.0302901,-2.109165,-1.7710629,-1.0778666,-0.090241134,1.281182,1.8817596,1.4977984,0.37320158,-0.8486078,-1.4505014,-1.6639533,-1.9202095,-1.9880621,-2.0319932,-2.016136,-1.7904477,-1.359194,-0.5234938,0.34747368,0.86219376,0.90084434,0.83906573,1.156811,1.684311,2.605597,2.9368753,2.2985182,1.0760168,0.35936484,0.48505747,0.6348624,0.9187405,0.5123639,-0.6207233,-1.6967214,-2.2057843,-2.475522,-2.403112,-2.0519829,-1.2778769,-0.7789509,-0.596353,-0.48531562,-0.6051627,-0.5636007,-0.5206963,-0.46814153,-0.50009036,-0.5983867,-0.70949614,-0.6387137,-0.367603,-0.024142556,0.23016113,0.53251,0.6333737,0.71571654,0.7610079,0.9024763,0.9478191,1.0284326,1.1349995,1.2061315,1.1661153,1.0770459,1.0570548,1.1917953,1.087394,0.73350513,0.3069537,0.0049954355,-0.1673887,-0.28457728,0.18459341,0.5543505,0.7345356,0.6955266,0.32589954,-0.14561176,-0.38282,-0.51849854,-0.65352124,-2.3289385,-2.3291283
-1.4080431,-1.0440564,-0.6602127,-0.3512638,-0.32359344,-0.67599887,-0.9560379,-1.1886107,-1.3957906,-1.3714218,-1.1819618,-1.1204238,-1.3412329,-1.3996015,-1.3533316,-1.3328606,-1.288501,-1.0399777,-0.9127844,-1.252449,-1.6792147,-1.8426423,-1.9553217,-1.8482218,-1.652378,-1.8702402,-2.1910973,-2.3135262,-1.8520954,-0.6409097,-0.46877897,-1.2286408,-2.150754,-2.67552,-2.5810022,-2.5355473,-2.4373238,-2.276681,-2.2669501,-2.1998143,-1.9606903,-1.4800819,-0.8002418,-0.39763507,-0.28640592,-0.21243703,0.015779316,0.5380621,0.9991852,1.4320643,1.1848264,0.23507889,-0.27209234,-0.22869459,-0.065702245,0.10049808,0.33635616,0.0075654984,-0.89583653,-1.6014785,-1.664583,-1.9709089,-1.750398,-1.3218766,-1.2450584,-1.6137576,-1.8869954,-2.41461,-2.8793912,-2.9154637,-2.623927,-2.360643,-1.821814,-1.601083,-1.6437459,-1.6546069,-1.3868452,-0.9161736,-0.6371249,-0.23120503,-0.13201079,0.006827727,0.052584313,0.3072035,0.37495673,0.4837647,0.6327145,0.7644802,0.7827594,0.51683354,0.25143725,-0.11607976,-0.4786305,-0.8329306,-0.83463335,-0.38512287,0.05968167,0.5396722,0.884722,0.7026373,0.44323146,0.2298559,-0.45354173,-1.1436183,-1.4748217,-1.6746137,-1.787174,-2.5914955,-2.5918798
0.41695604,0.35504147,0.3394159,0.43957222,0.37162563,0.19224846,0.07593808,-0.08164564,-0.2514435,-0.29087353,-0.26778513,-0.28946608,-0.44892272,-0.33644396,0.13418868,0.5228104,0.93649256,1.2188687,1.4015303,1.3019431,1.0683572,0.51505315,-0.3424708,-1.2717174,-1.703251,-2.211431,-2.5243974,-2.4161172,-1.7491834,-0.20888612,0.35355932,-0.16177784,-0.6646023,-1.181191,-1.6487687,-2.0333872,-2.4038181,-2.5288935,-2.5593352,-2.3099265,-1.9906498,-1.3244898,-0.8171307,-0.67412555,-1.1843493,-1.4327312,-1.4961852,-1.2783611,-0.99798954,-0.8998531,-1.2856764,-2.0890684,-2.826045,-3.447553,-3.5803401,-3.3956664,-3.0792873,-2.3941493,-1.3981831,-1.1081375,-1.6313567,-1.8842106,-1.7435014,-1.5983937,-0.9967545,-0.4839335,-0.41828516,-0.5478491,-0.56437933,-0.47991908,-0.47140515,-0.3507144,0.15660447,0.6776374,0.9912844,1.1854258,1.288728,1.2655746,1.2979283,1.2328115,1.2588322,1.3107663,1.3340187,1.2433974,1.216497,1.1981378,1.0965775,1.0262368,0.9524277,0.76691633,0.5974976,0.24881211,0.16787645,0.24850976,0.5418446,0.9051385,0.98011136,0.9334925,0.76209605,0.72735447,0.39509994,0.32891613,0.0325187,-0.29381418,-0.38976747,-0.46934113,-0.4827984,-0.14152168,-0.14165026
3.0671146,3.0139565,2.7007296,2.4488223,2.4371872,2.4115322,2.5004263,2.4228435,1.9647857,1.6563351,1.8373313,2.0394204,1.8614724,0.7880306,-0.2606315,-0.9096134,-1.2161671,-1.183034,-1.2040668,-0.9035678,-0.37428707,-0.119873986,-0.13964798,-0.15400314,0.07334025,0.8180001,1.6394153,1.7192444,1.2369827,0.21474448,-0.67963177,-0.95219004,-1.1230421,-0.83982015,-0.530534,-0.43631268,-0.31535652,-0.34903663,-0.32273746,-0.32801753,-0.56840193,-0.73582065,-0.5687853,-0.35657096,-0.0062439144,0.11664146,0.22900549,0.39450854,0.46440864,0.27774632,-0.22466344,-0.56166947,-0.54486126,-0.5089886,-0.27691588,-0.21732214,-0.14933842,0.16258007,0.42916322,1.8770487,4.8236074,7.245201,7.451374,7.1088457,7.31686,7.846992,7.685835,6.92074,5.126808,2.820848,1.8833569,1.580626,1.1533262,0.8471726,0.59819907,0.37378275,0.22472417,0.32273105,0.33387303,0.5311816,0.6229276,0.64077926,0.5801767,0.6150101,0.61047065,0.6607897,0.72923696,0.8343425,0.9340663,0.8416822,0.9266822,1.2640685,1.2647401,1.080428,0.88898957,0.8438032,0.95526814,1.1917735,1.3777263,1.417436,1.5304401,1.6230237,1.9290903,2.2507837,2.3134854,2.3569322,2.312865,2.1167564,2.1168027
-1.9620707,-1.6474105,-1.3689725,-1.1577636,-0.69055974,-0.4659491,-0.5318671,-0.71593225,-1.1928902,-1.6122606,-1.989914,-2.3052063,-2.343613,-2.386463,-2.359173,-2.3119102,-2.2544413,-2.31364,-2.3228717,-2.106341,-1.8859473,-1.6588035,-1.3206191,-1.0759072,-0.8259027,-0.5932985,-0.76979506,-1.3032157,-2.111998,-3.027258,-3.058225,-2.373649,-1.3042376,-0.9465486,-1.0899588,-1.4555304,-1.6870549,-1.8382332,-1.9606218,-2.2289271,-2.4561357,-2.0864632,-1.9537591,-2.2417235,-2.1659625,-1.8415546,-1.4491823,-1.2021459,-1.2191389,-1.4717169,-1.4742479,-1.4072931,-1.5583913,-1.720532,-1.6577507,-1.8857975,-2.3004603,-2.4564264,-2.0859416,-2.038811,-2.1245959,-1.8104169,-1.4234126,-1.3611066,-2.0136325,-2.3953323,-2.549913,-2.3431792,-1.8322749,-1.6805036,-1.8394592,-1.9669884,-2.1284783,-1.9911754,-1.7044894,-1.5319352,-1.543282,-1.724503,-1.84971,-2.0065174,-2.0674872,-2.1684825,-2.264747,-2.3775816,-2.4568255,-2.5405722,-2.6468318,-2.7234478,-2.8269553,-2.8856184,-2.9088893,-2.7362218,-2.388955,-1.7184777,-1.8011907,-1.9934638,-2.0528946,-2.0338614,-2.1697574,-2.4487727,-2.5391142,-2.539352,-2.474673,-2.2792902,-2.1816468,-2.1262286,-2.0869818,-0.24957132,-0.24922666
-0.997914,-1.2789338,-1.5886854,-1.8518955,-1.9154737,-1.7553546,-1.521079,-1.3703859,-1.3400253,-1.5111508,-1.5906206,-1.5689099,-1.2830088,-1.3005433,-1.4173083,-1.4156395,-1.417711,-1.61872,-1.8331298,-1.7768674,-1.6210132,-1.3884513,-1.0977597,-0.64300907,-0.2513478,0.09440978,0.22966567,0.008936148,-0.39202142,-1.3419051,-1.6664094,-1.2342947,-0.54788685,-0.014114946,0.04452786,0.087777644,-0.054211378,-0.36044186,-0.5038945,-0.61354303,-0.501686,-0.12477955,-0.59659946,-0.999022,-1.0626326,-1.005704,-0.9801561,-1.120052,-1.2818975,-1.5217438,-1.4137607,-1.0893753,-0.20513442,0.53422225,0.45441368,0.046387255,-0.52012825,-1.160408,-1.458599,-1.4037269,-1.1708722,-1.1844461,-1.5128913,-1.9929562,-2.1260316,-1.6940619,-1.4887412,-1.1611654,-0.87671757,-0.9026491,-1.0230863,-1.0622447,-1.1181655,-1.0397652,-0.84662294,-0.743658,-0.8654849,-1.056699,-1.1501138,-1.2622796,-1.2475523,-1.2693193,-1.2778286,-1.4012256,-1.4555,-1.5128815,-1.5959154,-1.7081997,-1.759495,-1.7970898,-1.8091887,-1.808933,-1.4946637,-0.81432915,0.0190821,0.12780634,-0.12283255,-0.16839203,-0.19509418,-0.042538345,-0.015821457,-0.0072910264,0.06728364,0.2909751,0.38918337,0.4962637,0.49826658,0.17562488,0.17558128
-2.537224,-2.514567,-2.5084815,-2.6163511,-2.5587573,-2.429913,-2.3740146,-2.4419098,-2.4691489,-2.571598,-2.8040442,-2.989099,-2.9403684,-2.9827757,-2.8290362,-2.5684056,-2.34959,-2.3138542,-2.3751016,-2.3365781,-2.475457,-2.6254907,-2.5464654,-2.3195791,-2.056791,-1.5981274,-1.2075461,-1.0663819,-0.9977001,-1.4366267,-1.8783855,-1.5487416,-0.7875397,-0.484831,-0.9073965,-1.1893077,-1.5738342,-2.0185053,-2.327333,-2.5177338,-2.4387436,-1.5780115,-1.7633755,-2.2804542,-2.7315917,-2.7826405,-2.6715717,-2.584548,-2.5676217,-2.7123058,-2.7820487,-2.6147525,-2.5133777,-2.7658172,-3.1379976,-3.342946,-3.486032,-3.0632646,-2.634427,-2.992823,-3.143896,-3.015453,-2.9465277,-2.67316,-2.6298292,-2.7623134,-2.8457599,-2.7238925,-2.4848075,-2.5059195,-2.6577272,-2.7507548,-2.7006083,-2.3064394,-1.8689963,-1.564262,-1.5954828,-1.8014317,-1.9194043,-2.0857816,-2.1236968,-2.1856413,-2.2490144,-2.419818,-2.5034819,-2.609733,-2.7785745,-2.945016,-3.1043627,-3.347385,-3.4777946,-3.519254,-3.3471546,-3.0153198,-2.5341835,-2.5061717,-2.8746696,-3.0363789,-3.0568073,-2.987164,-2.9690533,-3.0182755,-3.0735269,-2.9601936,-2.935298,-2.9213724,-2.9128077,-3.2478364,-3.2477555
2.9370947,4.7360706,6.116683,6.870563,7.3490477,7.39758,7.1854887,7.219021,8.097345,9.322548,10.146959,10.721818,11.165983,11.1740265,10.498763,9.510888,7.909767,5.6409755,2.8894835,1.0675585,0.10038045,-0.413887,-0.7856686,-0.7771219,-0.58320946,-0.41845524,-0.68072265,-1.1133516,-1.1974133,-1.5062095,-2.6599057,-3.2948465,-3.5280704,-3.082644,-2.5304136,-2.1457102,-1.7602514,-1.7066953,-1.6125696,-1.3537886,-0.97250295,-0.8382225,-1.0526909,-1.2920984,-0.98897034,-0.5743099,-0.23000316,-0.06907596,-0.19911543,-0.60967046,-1.278371,-1.3815798,-0.8505821,0.02281703,-0.034332275,-0.51776505,-1.1567559,-1.4424264,-1.5775341,-1.3135695,-0.5362308,1.675703,3.9937515,6.776204,9.009289,9.77412,10.136681,10.881608,11.678019,11.984459,12.16254,12.23257,11.99984,11.335412,10.47241,9.261711,8.197618,7.2352104,6.5680656,5.724013,5.416934,5.1642866,4.8640985,4.0422935,3.6872551,3.2122135,2.6041636,1.8120348,1.1393872,0.36975783,0.00068636984,-0.55577075,-1.2544057,-1.6017699,-1.9965354,-1.979425,-1.4435331,-0.23003726,0.9181392,0.61846477,0.33546507,0.37323964,-0.022640243,-0.3993892,-0.5637026,-0.68061924,-0.83508784,-0.08501215,-0.085065596
-1.1549838,-1.1620682,-1.146197,-1.2749598,-1.4030329,-1.4430292,-1.4404944,-1.3803921,-1.0468149,-0.8769847,-0.904931,-1.0731804,-1.4752551,-1.6510421,-1.6815008,-1.6156998,-1.4530486,-1.1516799,-0.6026089,-0.56112623,-0.78106004,-0.89973783,-0.86151373,-0.5390452,-0.0033166409,0.4740161,0.67606103,0.49592996,0.111314505,0.058475614,0.0316792,-0.06349386,-0.41414565,-1.0514121,-1.5828862,-1.7284181,-1.7080684,-1.6849136,-1.566531,-1.083647,-0.42688617,0.18371548,0.71679693,1.2262747,1.232451,0.8531613,0.45341057,-0.022139594,-0.2542872,-0.31310663,-0.46266326,-0.42864203,-0.58490425,-0.6613412,-0.7370088,-0.38594055,0.18027747,1.1532227,1.7565427,1.9463888,1.9563569,0.6443955,0.14639747,0.29213902,-0.51736295,-1.5861058,-1.822532,-1.8303304,-1.8237371,-1.6193441,-1.3280692,-1.2421981,-1.1895354,-1.400446,-1.6385759,-1.6300867,-1.4846412,-1.3808787,-1.3305833,-1.3085878,-1.3619941,-1.3418245,-1.2465713,-1.0659513,-0.9338126,-0.8313215,-0.6366737,-0.35134572,-0.1534136,-0.031578243,-0.031561762,-0.06807774,-0.23429048,-0.49636808,-0.9553811,-1.3744875,-1.6777471,-1.8546053,-1.8728746,-2.0252678,-2.1008015,-2.1272976,-2.1320856,-2.205442,-2.177005,-2.1869707,-2.1078122,-2.9704044,-2.9707088
-5.2268467,-4.7196207,-4.3648033,-4.284657,-4.0436673,-3.8756282,-3.93708,-4.1661506,-4.4265556,-4.521727,-4.5803714,-4.631153,-4.547242,-4.640133,-4.6066127,-4.365674,-4.0896187,-3.9662752,-3.9451208,-3.8917387,-3.8423061,-3.9422302,-4.0331078,-4.0217104,-3.5624352,-2.6927128,-2.1054463,-2.0582855,-2.0809145,-2.4783201,-3.693663,-4.186021,-4.377823,-4.5812473,-4.628144,-4.515243,-4.683389,-4.9585314,-5.058637,-4.936847,-4.5156755,-3.5526452,-3.310975,-3.4046013,-3.3301334,-3.1729608,-2.9153004,-2.7597306,-2.7487924,-3.0174947,-3.3920553,-3.56075,-3.834268,-4.3948236,-4.892269,-5.070635,-5.231077,-4.7428856,-4.0304346,-4.0704527,-3.9406323,-3.593274,-3.6735735,-3.8461776,-4.3096137,-4.399891,-4.2928658,-3.8049884,-3.3719218,-3.4765344,-3.6342747,-3.6290224,-3.6398818,-3.4335098,-3.1828136,-3.031416,-3.124961,-3.3704824,-3.5065622,-3.6957726,-3.767939,-3.8372073,-3.9130502,-4.0663805,-4.1332865,-4.215686,-4.372116,-4.5059667,-4.6823773,-4.9415755,-5.1176233,-5.414281,-5.6475534,-5.647481,-5.7883654,-5.9348125,-6.1435714,-6.1742783,-6.07831,-6.201436,-6.2126036,-6.2057486,-6.211746,-6.080983,-6.04482,-6.0208473,-5.984727,-5.0474653,-5.04736
0.04028976,-0.48978356,-0.9009539,-1.2101928,-1.3149766,-1.1664987,-0.9428472,-0.7983509,-0.7390699,-0.7984118,-0.7752017,-0.6329335,-0.23287216,0.08081828,0.29640856,0.28650826,0.00081944466,-0.70963347,-1.1155883,-0.80507386,-0.20753461,0.3268251,0.92625624,1.2973171,1.5324872,1.316798,0.9375755,0.62338275,0.5385766,0.16010046,1.3934325,3.1626558,5.3556786,6.968419,8.084131,9.155742,10.087866,10.390404,10.529006,10.556114,9.856939,8.4286785,5.8810005,3.649272,1.3471847,0.25437137,-0.55218714,-1.0260391,-1.3331193,-1.6571059,-1.6777785,-1.7118083,-1.4584169,-0.89475507,-0.538975,-0.5908354,-0.7739201,-0.84838235,-0.4919835,-0.20564455,-0.27600166,-0.1706388,0.034070894,0.3654796,1.0111369,1.3032186,1.3941635,1.4143543,1.1839559,0.78068286,0.46143806,0.16360214,-0.29521668,-0.46316,-0.36037266,-0.10788243,-0.046005875,-0.08408106,-0.120242015,-0.14438593,-0.12997492,-0.20896514,-0.21916838,-0.26667464,-0.2611378,-0.25366664,-0.22138318,-0.20273744,-0.16786635,-0.092444405,0.04502994,0.3763082,0.49853665,0.6092996,0.46959296,0.009592831,-0.47807184,-0.7381544,-0.9956661,-1.0951248,-1.012813,-0.987861,-0.70567745,-0.6114217,-0.50520575,-0.4118907,-0.42118132,-0.46607143,-0.46560895
-1.8534114,-2.3221712,-2.5767193,-2.6089163,-2.6997507,-2.725521,-2.6123536,-2.3910413,-1.8545341,-1.4821467,-1.2064483,-0.9556593,-1.1547306,-1.5280882,-1.6905017,-1.4794767,-1.0379575,-0.45127988,-0.18283361,-0.43510652,-0.6269154,-0.7732682,-1.0578241,-1.2069066,-1.0294731,-0.8012817,-0.39639154,0.088963926,0.6134094,1.2791102,1.2536793,0.65388,-0.017358929,-0.6547519,-0.8137491,-0.6787263,0.024293542,0.82665676,1.8170991,3.8941255,6.883581,9.441735,11.200277,12.040039,12.236788,11.566047,10.544729,9.326555,8.053944,5.8063583,2.6586761,0.74650884,-0.8090167,-1.5233735,-1.3710074,-0.8682882,-0.30926085,0.081303716,0.571027,1.3221546,1.3651484,0.13179731,-0.6307989,-0.8690405,-0.7477216,-0.7551055,-0.8052231,-0.7888026,-0.6495535,-0.47886807,-0.24411035,-0.045270845,0.32262686,0.4443649,0.27050346,-0.12759359,-0.27139482,-0.30119956,-0.30828923,-0.4518761,-0.47253457,-0.4066481,-0.25420582,-0.17954738,-0.075100794,-0.015262246,-0.00065653026,-0.04432492,-0.074987516,-0.12288504,-0.2902298,-0.8431063,-1.1473174,-1.5393947,-1.8584006,-1.8749695,-1.8670466,-1.8741987,-1.9418218,-2.1523283,-2.339563,-2.3685622,-2.3760283,-2.3121438,-2.1681104,-2.1707482,-2.0146718,-2.1892035,-2.1893792
-2.227728,-1.9915676,-1.916499,-1.8823986,-1.8456355,-1.7336054,-1.6994003,-1.7746882,-1.9915538,-2.2129004,-2.3254194,-2.3552303,-2.4354646,-2.6661613,-2.6788058,-2.3859274,-1.852665,-1.139577,-0.1860162,1.5083205,3.9174457,5.634815,7.039371,8.312135,9.490622,10.915817,11.916351,11.67279,10.42582,7.760083,4.006599,2.0475147,0.20568806,-1.0608683,-1.3686665,-1.5096515,-1.8158901,-2.0789335,-2.1184752,-1.9547436,-1.6616918,-1.2784224,-1.356839,-1.5116035,-1.6853848,-1.6192857,-1.4568281,-1.4189148,-1.4692286,-1.7527727,-2.3123336,-2.592981,-2.4872894,-2.1400106,-2.0058389,-1.8792647,-1.9148602,-1.65274,-1.1939199,-1.0196967,-0.785296,-0.8476944,-1.1246552,-1.2609489,-1.6925685,-1.9793177,-2.0558982,-1.9562495,-1.7885337,-1.9503162,-2.0460815,-2.0396366,-2.0127141,-1.8149807,-1.5511234,-1.198852,-1.0496815,-1.0310818,-1.0428005,-1.077297,-1.0995011,-1.1026144,-1.1072733,-1.1413608,-1.1512929,-1.17459,-1.2250353,-1.2545507,-1.3217506,-1.398019,-1.417445,-1.5155914,-1.7505811,-1.8303107,-2.0729492,-2.2239678,-2.1891541,-1.9909347,-1.9397755,-2.1772847,-2.2651467,-2.2888796,-2.2851202,-2.2651973,-2.231398,-2.267088,-2.2620568,-1.4167974,-1.4167194
0.30899894,0.42826834,0.59342235,0.6549116,0.53838944,0.3411459,0.3352315,0.6572727,1.5568044,2.471678,2.9485066,3.2685547,3.7169237,5.3636627,6.770152,7.4029346,7.3737316,6.790312,5.9016495,4.19674,2.0446439,0.4754439,-0.53066105,-0.89665055,-0.7792918,-0.70790887,-0.68897986,-0.33026806,0.45175442,1.8867354,3.0672445,3.1443977,2.9561415,2.9583774,2.9055095,2.5324574,2.0173206,2.0486917,1.9030637,1.662338,1.539006,0.63836145,0.58473754,0.87663054,0.5346923,0.10368541,-0.16461833,-0.0067650676,0.22611204,0.52905786,0.6363165,0.45526594,0.25299424,-0.17934996,-0.0013640821,0.89955753,1.7137262,1.6479119,0.89234746,0.86747015,1.2278733,1.1494925,0.819345,0.5343832,0.7685282,0.8465731,0.95880127,1.3816594,1.6818461,2.3191633,2.4975133,2.594142,2.796662,2.41768,1.9558868,1.728716,2.0510678,2.473209,2.6696246,2.8919458,2.8876352,2.9387352,2.9788299,3.1096954,3.1412053,3.1783502,3.253948,3.337764,3.3787541,3.3224468,3.244947,2.8911548,2.5998793,2.1372678,1.6953151,1.6686103,1.648721,1.5891254,1.957978,2.3040156,2.2856236,2.1862702,1.941256,1.5321066,1.323396,1.2131605,0.9864886,0.95480317,0.9545847
-2.3980358,-1.9241443,-1.5179213,-1.1583419,-0.9989697,-1.0357147,-1.0873909,-1.1227375,-1.1086026,-0.9325573,-0.72952867,-0.47808087,-0.063733816,0.1238575,-0.08357966,-0.1797415,-0.3275572,-0.88213503,-1.5470461,-1.7027286,-1.6967767,-1.7726662,-1.7826791,-1.5644567,-1.2381043,-0.9273396,-1.0799024,-1.5053158,-2.1530452,-3.2811108,-4.3220673,-4.619897,-4.651535,-4.1481166,-3.100975,-1.9652041,-1.1365123,-0.62778604,-0.36553296,-0.18767856,-0.2932313,-0.5719069,-1.2789998,-2.013604,-2.2723742,-2.123899,-1.8689286,-1.6609963,-1.5249385,-1.3365601,-0.7965419,-0.21400096,0.26004142,0.38129234,0.2562058,0.028402638,-0.35379368,-0.4257105,-0.007250622,-0.01800622,-0.37878335,-0.33695626,-0.32457915,-0.335345,-0.50271225,-0.4488415,-0.34992984,-0.14175755,-0.1077337,-0.31985813,-0.31152892,-0.28002787,-0.22916025,0.12061167,0.56376326,0.77894735,0.6220641,0.38890105,0.23264295,-0.01098299,-0.07816231,-0.14750373,-0.2171107,-0.45651427,-0.5591145,-0.68554014,-0.88038784,-1.1145198,-1.2598466,-1.362039,-1.4530082,-1.8810382,-2.317018,-2.5894344,-2.8397198,-2.85453,-2.6316442,-2.3513155,-2.3803923,-2.5899625,-2.6916542,-2.7066536,-2.8768396,-3.1279008,-3.2304678,-3.2440155,-3.3464174,-1.8151463,-1.8149652
-2.4225569,-2.672959,-2.8555942,-2.8354633,-2.7735736,-2.7065208,-2.6167815,-2.5269194,-2.3468885,-2.395772,-2.3898056,-2.2210352,-1.8638033,-2.121188,-2.4007854,-2.6699905,-2.9334533,-2.9943833,-2.9295416,-2.6012487,-2.2046218,-1.990949,-1.8310246,-1.7041742,-1.6388345,-1.2491059,-0.8871778,-1.0664353,-1.5308425,-2.539825,-2.8360932,-2.3619075,-1.5237143,-0.37614486,0.10783875,0.33102962,0.13592896,-0.123592734,-0.24112466,-0.41799676,-0.5780564,-0.6359179,-1.2438601,-1.6588482,-1.4724535,-1.1945398,-1.0054582,-1.0112646,-1.1008805,-1.3267221,-1.2918227,-0.70993173,0.38706812,1.147471,0.93388885,0.25683036,-0.5539493,-1.1010599,-1.0139502,-1.0292766,-1.2710159,-1.4829012,-1.9907134,-2.3090985,-2.17283,-1.732036,-1.5790129,-1.3556397,-1.4897358,-2.017988,-2.264635,-2.4066477,-2.6636105,-2.6492136,-2.4810822,-2.2763662,-2.2686996,-2.3204198,-2.3430467,-2.3508804,-2.3686519,-2.4115686,-2.4506688,-2.496642,-2.5310745,-2.5678635,-2.6402225,-2.727766,-2.762271,-2.8826096,-2.950004,-3.0353339,-2.9690547,-2.749584,-2.3257163,-2.237834,-2.2183537,-2.1596851,-2.138145,-2.0393126,-2.071627,-2.0953465,-2.1082473,-2.1583817,-2.2382007,-2.2134228,-2.3024445,-2.423966,-2.4238453
-3.5562127,-3.6874752,-3.6480556,-3.5972104,-3.3653293,-3.039484,-2.8815894,-2.7830706,-2.5701246,-2.4249506,-2.380865,-2.2627716,-2.11305,-2.7158973,-3.371795,-3.7295573,-3.9820077,-4.0491614,-4.082572,-3.9991355,-3.7089167,-3.480586,-3.271456,-3.0955212,-2.9778843,-2.6783485,-2.5074084,-2.5492554,-2.5847306,-2.8886247,-3.0429204,-2.692029,-2.1254623,-1.7074401,-1.7193229,-1.5610981,-1.3793969,-1.566842,-1.6155488,-1.7023872,-1.7948016,-1.4413197,-1.5317945,-1.845392,-1.8457947,-1.7448566,-1.667885,-1.8178045,-2.0478463,-2.3637187,-2.4292881,-1.9210097,-1.2705933,-0.96295285,-1.069062,-1.494372,-2.1425638,-2.5334983,-2.4400244,-2.845013,-3.1690378,-3.0095196,-2.9205675,-2.8695936,-2.6542878,-2.4879222,-2.3494294,-1.8012732,-1.245391,-1.3222404,-1.5022984,-1.6263108,-1.9215102,-2.163931,-2.3137968,-2.538044,-2.7231398,-2.9013257,-2.9645786,-3.074502,-3.0679705,-3.0851982,-3.080042,-3.1117814,-3.1305041,-3.1563115,-3.2178726,-3.2838855,-3.3677492,-3.4950633,-3.5286744,-3.4642842,-3.320976,-3.0371728,-2.7166255,-2.5961838,-2.5503542,-2.604146,-2.6823893,-2.566597,-2.42388,-2.3981895,-2.407204,-2.3818913,-2.3727908,-2.332573,-2.338329,-2.1275616,-2.127556
