0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
-1.8907595,-1.7394085,-1.4511392,-0.9268272,-0.39833823,-0.16380885,0.0007350743,0.05446127,0.17608637,0.3478407,0.84249276,1.2020009,1.0912747,0.9096633,0.85534966,0.73835003,0.06835275,-0.72421384,-1.3127011,-1.585705,-1.7038932,-1.7700541,-1.8334268,-2.0662384,-2.1766624,-2.0698428,-2.0154526,-1.7727735,-1.4565933,-1.0213145,-0.4053526,-0.03921041,-0.61031884,-1.2536818,-1.6505535,-1.5174996,-1.6515688,-1.8519007,-2.0027878,-1.9781059,-2.0350933,-2.4338884,-2.8958826,-3.2344453,-2.8944201,-2.724862,-2.4165864,-2.0998232,-2.006287,-1.9265461,-1.8199656,-1.804581,-1.641006,-1.0722406,-0.06282157,0.94783044,1.6383814,1.5774517,1.0199763,0.8086546,1.061632,1.4990354,1.358318,0.9088265,0.25922948,-0.21145828,-0.27012584,-0.45301178,-0.6830877,-0.7555769,-0.8046862,-1.164757,-1.5594187,-1.8405501,-2.230792,-2.397136,-2.5400615,-2.5933337,-2.625658,-2.6452487,-2.6981387,-2.753744,-2.7476392,-2.7537317,-2.7357063,-2.7117333,-2.6543593,-2.6196384,-2.513545,-2.38313,-2.2828496,-2.2084212,-2.192375,-2.2262292,-2.1872802,-1.8411415,-1.1126549,-0.39098608,-0.20293105,-0.20428658,-0.18980063,-0.32067508,-0.7411368,-1.4113022,-2.262549,-2.5541961,-2.4901597,-2.297966,-2.4276602,-2.5947404,-2.6585166,-2.8929458,-2.983634,-3.0264006,-3.0304265,-3.033328,-2.910612,-2.765498,-1.504731,-1.5044048
-3.9072807,-3.7623615,-3.7847302,-3.551047,-3.1042688,-2.8534298,-2.7711053,-2.8644981,-2.9272814,-3.0136642,-3.214036,-3.3266091,-3.2318368,-3.072503,-2.9048696,-2.6719806,-2.3217313,-2.1366594,-2.0746162,-2.0907402,-2.2126844,-2.326329,-2.385035,-2.403439,-2.1701982,-1.907048,-1.5570526,-1.3456016,-1.0109832,-0.97049737,-1.0086576,-1.4228702,-2.101756,-2.8483114,-3.485627,-3.665388,-3.7257843,-3.6637392,-3.6560082,-3.600883,-3.3638353,-2.6165495,-1.3217517,-0.22557527,-0.23683973,-0.0033352524,0.7962649,1.0486732,1.1805146,1.2112138,1.14279,1.0423687,0.8293619,0.4748614,-0.040183555,-0.74603343,-1.5864446,-2.075461,-1.8416988,-1.0784742,-0.76862615,-0.8682381,-1.3295029,-1.6620259,-1.9145582,-2.2279284,-2.4756393,-2.7971003,-2.7685328,-2.6787622,-2.6050391,-2.6628225,-2.5561974,-2.3238149,-1.9630339,-1.7764428,-1.6627347,-1.5148243,-1.457162,-1.419064,-1.3998325,-1.3555007,-1.3004471,-1.2766758,-1.2216617,-1.114439,-1.0175983,-0.9342581,-0.8799448,-0.8392542,-0.8788217,-0.90862596,-0.96940684,-0.9144659,-0.97514427,-1.3858984,-2.2889373,-3.3977857,-3.9054117,-4.2049656,-4.3923717,-4.5146832,-4.574994,-4.4714017,-3.9749002,-3.623795,-3.4901338,-3.4361122,-3.5282483,-3.5069542,-3.4765162,-3.441062,-3.486823,-3.6010408,-3.719225,-3.747606,-3.8278186,-4.06432,-3.8284748,-3.8281865
-1.0861717,-0.8053736,-0.68950236,-0.37056,-0.2014466,-0.3041792,-0.5522505,-0.7633848,-0.75087935,-0.75633144,-1.0491867,-1.4306874,-1.5745268,-1.6413518,-1.6467482,-1.6245153,-1.6071793,-1.4951466,-1.2883817,-1.1473535,-1.1683218,-1.2365445,-1.2483544,-1.1231079,-0.4162869,0.18313487,0.99144375,1.6871024,2.2256546,2.1353676,1.9687262,0.9435916,-0.32433152,-1.1816896,-1.8217797,-2.3081472,-2.661397,-2.5579307,-2.5012445,-2.4183798,-1.6373485,0.15848258,2.5701132,5.474536,7.4502974,8.975019,9.839548,10.067841,10.171524,10.255839,10.331646,10.329343,10.245753,9.973534,9.295794,7.453822,5.015475,2.520163,1.2759625,0.9629642,0.67697686,0.31828487,-0.37838018,-0.65440613,-0.670333,-0.7341727,-0.79446983,-0.59302014,-0.49231082,-0.4867641,-0.4241409,-0.47682768,-0.43037254,-0.34346926,-0.14448157,0.17350598,0.57403713,0.8115329,0.9826337,1.0943277,1.1313819,1.1755189,1.240612,1.2952375,1.4135628,1.5673473,1.7106063,1.7871779,1.8257892,1.7826986,1.6602901,1.482796,1.270524,1.1698741,1.0398836,0.796685,0.20387314,-0.7805409,-1.1156912,-1.3978505,-1.4484704,-1.4741478,-1.5131041,-1.4950268,-1.1124879,-0.89950776,-0.6558268,-0.4029174,-0.46915826,-0.48695824,-0.36406663,-0.36149955,-0.39127606,-0.41585287,-0.35648662,-0.32234305,-0.46595025,-0.74416995,-2.6610813,-2.6611733
-2.2904782,-2.3242114,-2.3708677,-2.367354,-2.0923307,-1.9113783,-1.9731486,-2.044563,-2.0423508,-2.0836225,-2.2060695,-2.2673905,-2.2322779,-2.2246082,-1.9939766,-1.368542,-0.25625968,0.61063933,1.0188862,1.2241381,1.2737124,1.2647835,1.3174217,1.5191453,2.1951675,2.7539186,3.2737403,3.455338,3.4184277,2.4335732,1.0493736,-0.61034065,-1.7388443,-2.189643,-2.128188,-2.070785,-2.072173,-2.281598,-2.279649,-2.5039463,-2.509223,-2.0422,-1.3760716,0.11864381,1.5396802,2.8298283,4.007585,4.1926246,4.1901097,4.1510406,4.085702,3.9835198,3.579167,2.6322613,1.3151767,-0.20783356,-1.1899412,-1.6529444,-1.4289532,-0.897165,-0.8484919,-1.2558485,-1.7638146,-1.7990193,-1.4554608,-1.2743084,-1.3334345,-1.2393601,-1.0901766,-1.0208933,-0.7107097,-0.09902333,0.49515653,0.8693391,1.2445436,1.4065309,1.7208288,1.9562962,2.1581068,2.354114,2.4756331,2.5652478,2.5906782,2.5713985,2.5598822,2.491484,2.402697,2.3767066,2.302644,2.0880806,1.9197919,1.8530695,1.8856447,1.9971378,2.0177233,1.8798076,1.1171372,-0.5373094,-1.398783,-1.883651,-2.2322536,-2.3116145,-2.3305178,-2.1646733,-1.861499,-1.7819188,-1.853516,-1.8169181,-1.6577917,-1.4749697,-1.1573557,-0.64977884,-0.44626182,-0.31422463,-0.29418802,-0.4344433,-0.58431697,-0.7914804,-2.412561,-2.4131575
0.61353916,0.6435968,0.28766134,0.11772095,-0.117474236,-0.46428227,-0.80776334,-1.0763823,-1.2258078,-1.361159,-1.6251055,-1.8986275,-2.0053413,-1.9052806,-1.4813635,-1.0266678,-0.56677127,-0.295619,-0.13892591,-0.03917539,0.0024718046,-0.02235365,0.051715136,0.15591758,0.02886206,-0.101032734,-0.14429131,-0.30452505,-0.005462274,0.042673033,-0.4144042,-1.3877625,-2.2452075,-2.2353292,-2.208733,-2.6044886,-2.9267678,-3.1262813,-3.2791417,-3.3271618,-3.2986212,-3.1404448,-2.614874,-1.7666047,-0.97135603,0.02760242,0.6551745,0.7748215,0.74252063,0.8394478,0.82916915,0.8704373,0.94373715,1.0179151,0.841072,0.37432256,-0.29073703,-1.0241774,-0.5818263,0.4231181,0.53515863,-0.14474608,-1.1115301,-1.4336578,-1.5868196,-1.7828314,-2.1418777,-2.2443013,-2.0447772,-2.026394,-1.8041937,-1.3199389,-0.8325141,-0.5840685,-0.26993105,-0.13265726,-0.0857369,-0.14052284,-0.20973551,-0.2373538,-0.2489222,-0.26143253,-0.20175964,-0.1742545,-0.15727329,-0.14333168,-0.0999842,-0.02900371,0.04731369,0.09420335,0.1477429,0.26852298,0.37329578,0.46603763,0.4726864,0.40440562,0.3426563,-0.09083561,-0.5360492,-0.99112105,-1.2385411,-1.361022,-1.5052748,-1.3230462,-0.86353046,-0.5228983,-0.37568462,-0.31801167,-0.14148112,0.15054347,0.27738047,0.30163625,0.22300033,0.14621693,0.22691639,0.27916825,0.12890562,-0.018460497,0.23328707,0.23305592
0.81717765,0.7555261,0.6690222,0.084477514,-0.60869795,-0.41602132,-0.20482346,-0.21365714,-0.40532595,-0.42772368,-0.24929342,-0.05585715,0.15836239,0.19880947,-0.10508722,-0.616335,-0.93640405,-0.94983625,-0.8583857,-0.75429416,-0.63533914,-0.5154152,-0.52085125,-0.63052833,-0.85287964,-1.0797452,-1.2592661,-1.463991,-1.7282358,-1.8604213,-1.544807,-0.8382648,-0.5064944,-0.36942667,-0.24034245,-0.21768084,-0.08881798,-0.2635011,-0.34247392,-0.26296812,0.015191942,0.07193351,-0.8543229,-1.6110148,-1.8269744,-1.9138914,-1.7683679,-1.6923261,-1.7249734,-1.7210732,-1.741499,-1.820553,-1.8403395,-1.8104558,-1.8169093,-1.4461765,-0.9747609,-0.46362,-0.40397304,-0.7892914,-0.8943956,-0.9603388,-0.7628044,-0.7350378,-0.56576043,-0.18903974,-0.15465312,-0.18130572,-0.2639169,-0.34793043,-0.4590184,-0.42989197,-0.321272,-0.16746527,0.07048041,0.19733989,0.24360238,0.18175836,0.122496866,0.0947881,0.1403273,0.14450043,0.06645755,-0.005398996,-0.073825546,-0.17596188,-0.28370416,-0.32767373,-0.32007533,-0.33682275,-0.3620693,-0.37747476,-0.40960133,-0.5603358,-0.83937246,-1.1729333,-1.7891661,-1.5061243,-0.7800121,-0.19097489,0.14205526,0.24914898,0.48494253,0.7576082,0.6541358,0.32683542,0.13951404,0.11810383,-0.26810285,-0.6968515,-0.84236705,-0.5901102,-0.31821334,-0.051570527,0.040974393,-0.019025203,0.0999967,0.22019473,0.27327174,0.2734623
-1.2919921,-1.3388598,-1.1532228,-0.86174655,-0.6185263,-0.7440678,-0.8127962,-0.7871914,-0.8072146,-0.7236868,-0.772753,-0.74747026,-0.57701457,-0.59214747,-0.63799644,-0.9201434,-1.4045873,-1.8326063,-2.0408523,-2.0528088,-1.9023297,-1.6868302,-1.4891999,-0.94573426,-0.63311017,-0.49845695,-0.85710174,-1.125726,-1.3047202,-1.0302336,-0.78436863,-0.18156192,0.28841054,0.3860077,0.04888229,-0.5549061,-0.6193686,-0.28037184,-0.29197788,-0.44928288,-0.960577,-1.6996541,-2.1441562,-2.2244835,-2.0788448,-2.2806525,-2.5726743,-2.6088765,-2.6439347,-2.6302843,-2.6495562,-2.7277184,-2.8146477,-2.5299873,-1.7456509,-0.9383185,-0.73323715,-0.8211802,-0.7520614,-1.0035764,-1.0728145,-0.47287452,0.9278263,1.5247824,1.3414333,0.8528023,0.60287786,0.16162997,-0.29016936,-0.4821986,-0.85981464,-1.2683651,-1.8921816,-2.2695436,-2.5938165,-2.6280613,-2.635323,-2.6286092,-2.5980818,-2.6256342,-2.6696146,-2.686462,-2.7029903,-2.7094216,-2.7379975,-2.754376,-2.7877712,-2.7634225,-2.7063258,-2.6468549,-2.5588078,-2.4767146,-2.4523559,-2.4632368,-2.3567743,-2.071795,-1.6569638,-1.2272898,-0.8497554,-0.39291507,0.0635328,0.45012456,1.0173895,1.6511569,1.4827583,1.1798635,0.6755945,-0.13839209,-0.4319687,-0.59959793,-0.9640279,-1.4841828,-1.7763355,-2.109171,-2.179296,-2.1283436,-2.1079657,-1.7683289,0.25062138,0.2508991
1.0238597,0.8748675,0.6277645,0.09760715,-0.07645225,0.17611948,0.5174967,0.8923279,0.96689427,0.974224,1.0530826,1.2139523,1.1565276,1.0864737,0.80077624,0.2686242,-0.56916994,-1.1531124,-1.3392224,-1.342286,-1.1679593,-0.95035595,-0.8120412,-0.85006136,-1.3761234,-1.7323892,-1.9213042,-1.9534286,-2.1872544,-2.1168168,-1.2470186,0.19387949,1.6277503,1.9666672,1.6896179,1.8179641,1.7879374,1.4866885,1.3850938,1.4933021,1.6532865,1.4161222,0.56689173,-0.09143104,-0.3662731,-1.1759541,-1.9068047,-1.9222999,-1.8542105,-1.7966073,-1.6943147,-1.7003505,-1.8073628,-1.8469024,-1.5370882,-0.43737438,0.5763227,0.9891184,0.42070493,-0.55575407,-0.9402975,-0.7784436,-0.5378416,-0.53984374,-0.7079324,-0.941585,-1.1619556,-1.4557359,-1.6291019,-1.6197019,-1.7856405,-1.9001431,-1.8495007,-1.7031269,-1.4172218,-1.352448,-1.4846134,-1.5563443,-1.5802228,-1.6061487,-1.5524886,-1.4949511,-1.5418077,-1.5587258,-1.526112,-1.4828608,-1.4398159,-1.4384855,-1.4152799,-1.3894827,-1.3733743,-1.3536346,-1.3744779,-1.5114393,-1.7844243,-1.971725,-2.1410308,-2.077099,-2.0677564,-1.9238197,-1.674226,-1.4363327,-1.0408603,-1.0499701,-1.3577019,-1.475296,-1.5642978,-1.6069225,-1.3617005,-1.135123,-0.8839206,-0.6676137,-0.57193667,-0.6096399,-0.71697605,-0.6842809,-0.59250873,-0.41525993,0.3463986,0.34671518
-2.7665348,-2.8520498,-2.8906806,-3.1442103,-3.334654,-3.454198,-3.3779812,-3.2734122,-3.3008256,-3.3441405,-3.2555127,-2.9336257,-2.6537907,-2.5767405,-2.5658126,-2.6423635,-2.923916,-3.2348082,-3.4315896,-3.5338254,-3.5844367,-3.5657191,-3.586856,-3.7034774,-4.06611,-4.153288,-4.1372156,-4.093172,-4.0854106,-4.0764446,-3.6790967,-2.544918,-1.1545545,-0.8525592,-1.0059735,-0.60549396,0.2853489,0.26487315,0.111091934,0.24479222,0.2570462,0.16382569,0.25783807,0.052796714,-0.12514852,-1.3794374,-2.6987288,-2.9201293,-2.9051409,-2.9011693,-2.9039207,-3.005169,-3.2339325,-3.4108179,-3.1749692,-2.5995946,-2.295273,-2.3654368,-2.6337357,-3.0880685,-3.2307158,-3.1340175,-2.8631158,-2.8141108,-3.0430374,-3.3291373,-3.3474355,-3.4746852,-3.587251,-3.5270867,-3.598629,-3.6157227,-3.433433,-3.1464849,-2.7327182,-2.6956708,-2.8724093,-2.9575224,-3.0420165,-3.1255288,-3.116755,-3.0852737,-3.076087,-3.084795,-3.0827622,-3.0570683,-3.0389955,-3.0233464,-3.0039332,-3.0138547,-3.035582,-3.0992293,-3.2345464,-3.350966,-3.4790225,-3.493182,-3.2808275,-3.1273394,-3.4899163,-3.7421324,-3.8447652,-3.8922307,-3.868792,-3.8090355,-3.834099,-3.8247242,-3.822887,-3.9302387,-3.9359765,-3.9121308,-3.7442064,-3.4463696,-3.2230396,-3.061905,-3.1294448,-3.2550468,-3.1329546,-2.971101,-3.4599123,-3.4598353
-2.0545917,-1.9388225,-1.652234,-0.88541794,-0.40053806,0.08612585,0.119708605,-0.008679718,-0.00045005977,0.12219635,0.5427364,0.73922884,0.9939486,1.0663208,0.96753603,0.61037153,-0.17432654,-1.018397,-1.585515,-1.8198128,-1.8536651,-1.7994955,-1.6966562,-1.4052701,-0.10761966,1.2274921,1.9090805,2.2616324,1.8721339,0.8162181,-0.45342952,-1.4082549,-1.6564373,-1.5966059,-1.5240881,-1.4156163,-1.5560204,-1.7286894,-2.0677743,-2.2428107,-2.2389085,-2.0572963,-1.819125,-1.8128982,-1.3553632,-0.4463721,-0.0813514,-0.097045064,-0.09351668,-0.12933564,-0.053181916,-0.024062753,-0.0548895,-0.14879903,-0.35937616,-0.70472956,-0.51649916,-0.10296203,-0.19748735,-0.6765442,-1.0551083,-1.5678003,-1.953758,-2.1133413,-1.9805825,-1.3179758,-0.5980107,-0.033982918,0.14147586,0.19022855,0.4766298,0.48662058,0.75561357,0.9607646,0.9318474,0.7373869,0.42610103,0.26322213,0.11820893,-0.039011016,-0.13971235,-0.22116555,-0.19150029,-0.18909477,-0.26576343,-0.3768979,-0.55289733,-0.7901267,-0.9982791,-1.1775532,-1.3699768,-1.5557051,-1.7067001,-1.8287325,-1.9901311,-2.2187448,-2.3108232,-1.3164914,-0.55430734,-0.35480416,-0.25138813,-0.30542034,-0.4244688,-0.6943798,-1.4125571,-1.7731018,-1.9726663,-2.0714254,-2.4023056,-2.6583698,-2.7739058,-2.6016169,-2.5156522,-2.5219157,-2.5390723,-2.6349988,-2.6777904,-2.7495265,-0.6781123,-0.67809695
-0.69892013,-1.0019948,-1.4144958,-1.5662955,-1.1276414,-0.73140395,-0.7435898,-0.56704223,-0.32020807,-0.107291296,0.53214633,0.8978767,1.6857845,2.8847938,4.7877474,6.820468,8.489581,9.322493,9.735563,9.875009,9.889137,9.825899,9.712274,9.570405,9.059033,8.020674,6.579002,5.047141,3.3244786,2.1797628,0.6161432,-0.73188514,-1.5374726,-1.946977,-1.9330237,-1.9765456,-1.9645808,-2.043965,-1.9662879,-1.9705942,-1.9406347,-1.8411602,-1.7620554,-1.189925,-0.8163667,-0.6656602,-0.25898206,-0.28068382,-0.3721521,-0.4960759,-0.6974025,-0.8271735,-1.0382599,-1.4679248,-1.8953283,-2.3795934,-2.5936458,-2.3093638,-1.8142023,-1.5849755,-1.7795465,-2.3407035,-2.7464917,-2.8183494,-2.6764555,-2.5606298,-2.4321125,-2.2817345,-2.039693,-1.9414183,-1.8109523,-1.6564713,-1.5093229,-1.4042954,-1.0908856,-0.6559173,-0.010604888,0.32937443,0.48411292,0.61336344,0.6512592,0.65375257,0.6392476,0.6135413,0.59523463,0.58101606,0.56276685,0.5855929,0.53362435,0.40781632,0.26084626,-0.033693075,-0.3537444,-0.53812164,-0.733292,-1.1185237,-1.5053743,-2.4178934,-2.4715424,-2.2107797,-2.0408187,-2.0297961,-2.1110086,-2.0228033,-1.9136095,-1.91668,-1.8840799,-1.6785121,-1.6822288,-1.6741145,-1.691325,-1.6594197,-1.6678604,-1.6126814,-1.6129594,-1.579419,-1.6647165,-1.8924254,-3.0497332,-3.0497284
-5.2415953,-5.203785,-5.028716,-4.750903,-4.6816435,-4.8319826,-4.8588915,-4.8573604,-4.8456755,-4.746485,-4.522654,-4.2107277,-3.731699,-3.4147363,-3.1119342,-2.8621047,-2.8401115,-3.0730138,-3.256982,-3.3671424,-3.4709039,-3.5114937,-3.5749154,-3.5550132,-3.5689423,-3.5728455,-3.8214598,-4.039199,-4.3219185,-4.643495,-4.8537846,-4.905375,-5.0406313,-5.4175653,-5.7387314,-5.165393,-4.133954,-4.0084257,-4.0320754,-3.794987,-3.716351,-3.7086635,-3.6162918,-3.5949683,-3.429528,-3.8775482,-3.885673,-3.6680756,-3.5543985,-3.5063033,-3.4989524,-3.594943,-3.760611,-3.8950121,-3.8210435,-3.750263,-3.8110452,-4.03629,-4.023914,-4.240595,-4.604863,-4.9863663,-4.8838825,-4.9070363,-5.1956763,-5.453507,-5.395876,-5.42341,-5.460904,-5.4144907,-5.4508414,-5.5922356,-5.728119,-5.6962166,-5.548542,-5.4303465,-5.358681,-5.281824,-5.2697864,-5.2958035,-5.297093,-5.2841597,-5.2484174,-5.253871,-5.2498326,-5.2254395,-5.2092648,-5.151703,-5.066801,-4.9568253,-4.8793716,-4.817609,-4.8592253,-4.880637,-4.9466205,-4.9402666,-4.567441,-4.204082,-4.1834445,-4.15596,-4.043169,-4.0076013,-3.9126124,-3.7862988,-3.950355,-4.097234,-4.1947284,-4.382768,-4.646593,-4.857333,-5.0723023,-5.240001,-5.3028555,-5.4738503,-5.7665176,-5.9358277,-5.9143696,-5.878602,-4.951494,-4.951296
0.005572796,-0.052260935,-0.09002566,-0.69930166,-1.3890071,-1.073994,-0.6295592,-0.22196263,-0.029758751,0.015996367,0.48079494,1.0343598,1.0615726,0.78458226,0.239673,-0.40673667,-1.1196465,-1.4120066,-1.5039815,-1.4392817,-1.2041054,-0.98184204,-0.84724694,-0.82920295,-1.2817976,-1.5016465,-1.475306,-1.2476096,-0.9872116,-0.2608415,1.1041982,3.3512259,5.4990997,6.652389,7.582856,8.474082,9.387907,9.762879,9.88547,9.948327,9.9496,10.020655,9.757398,8.855377,7.46326,4.9825406,1.4972374,0.40000775,0.055424266,-0.10505268,-0.2749457,-0.41795543,-0.6204355,-0.8651524,-0.554736,0.15550297,0.6569293,1.209216,1.2315431,0.6916437,0.44505566,0.54835796,0.4100221,0.34922192,0.3712172,0.4440307,0.71240044,0.74102885,0.54030806,0.49538547,0.23625216,-0.31579253,-0.9178593,-1.266742,-1.5759302,-1.7903405,-1.9522693,-1.9581745,-1.8996534,-1.8551831,-1.8189647,-1.8041799,-1.800277,-1.7784612,-1.6951709,-1.5928166,-1.3805726,-1.2419249,-1.0359497,-0.7938541,-0.6131972,-0.44141883,-0.3722944,-0.44274455,-0.5071344,-0.47638005,-0.38498563,0.041435957,0.3529183,0.6492414,0.9896524,1.0748217,1.0097063,0.5280811,-0.40672028,-0.72373927,-0.8382249,-0.896509,-0.7012364,-0.61050636,-0.56817925,-0.47592747,-0.1820179,0.35183206,0.4566319,0.31919217,0.44720665,0.3809744,-0.32337362,-0.3229481
-1.2957066,-1.3797638,-1.6040974,-1.6791694,-1.3582643,-0.95166373,-0.84357387,-0.74614227,-0.681421,-0.6129697,-0.40753582,-0.2971463,-0.06728807,0.27628434,1.2744868,2.4909897,3.7574508,4.585101,5.0383625,5.2060275,5.173093,5.048556,4.9655795,4.7968454,4.3455563,3.6471157,3.0135622,2.2125466,1.3216794,0.6923209,-0.20426816,-1.0343835,-1.7763491,-2.137617,-2.136315,-2.0296288,-1.5108576,-1.3525693,-1.1156027,-1.1076081,-0.9506867,-0.45943454,0.085621655,1.2101836,1.5041366,1.7350377,1.7944254,1.3628905,1.0692629,0.787601,0.39444283,0.2283018,-0.11938375,-0.7426009,-1.249681,-1.5197463,-1.7166975,-1.7109957,-0.9510512,-0.17267309,-0.38993388,-1.2203536,-2.1335373,-2.4670837,-2.6589441,-2.7182374,-2.7544737,-2.5547755,-2.1784728,-1.9494123,-1.2965951,-0.3490404,0.29589102,0.5764853,0.8251662,0.99782825,1.1347203,1.2090925,1.1551142,1.1254417,1.0897006,1.062784,0.99571174,0.9476625,0.84624517,0.72140396,0.53322256,0.40108275,0.21824184,0.03605193,-0.090236835,-0.20089155,-0.2591807,-0.20903797,-0.1951512,-0.4978607,-0.6365365,-1.5767174,-1.9707899,-1.9820784,-1.8745475,-1.7819623,-1.6587906,-1.5672932,-1.283212,-1.2065641,-1.314434,-1.4925857,-1.50041,-1.119108,-0.5942882,-0.024247415,0.21612838,0.4041369,0.67443657,0.647765,0.31057316,-0.1959711,-2.0210152,-2.0217223
-2.3887453,-2.224451,-1.9884638,-1.5696443,-1.5202439,-1.8725934,-1.9536104,-2.1144128,-2.2330236,-2.2182012,-2.114891,-1.8300153,-1.4523263,-1.2616892,-1.1901606,-1.0827119,-0.91220254,-0.888749,-0.9468001,-1.0139408,-1.0961884,-1.1327233,-1.2045581,-1.3294377,-1.4451287,-1.608812,-1.9800277,-2.3324022,-2.611199,-2.8648083,-3.3207574,-3.7868052,-3.8434856,-3.6973534,-3.36695,-2.9227972,-2.4493146,-2.5309398,-2.5996046,-2.5179033,-2.4878957,-2.3697977,-2.0480719,-1.8774955,-1.8251667,-1.8130419,-1.7169564,-1.7094618,-1.6798763,-1.6781025,-1.7005498,-1.725491,-1.8070457,-2.0646772,-2.3656855,-2.6459768,-2.4738178,-2.2154276,-2.198414,-2.3810172,-2.4778953,-2.7835479,-3.035326,-3.1836677,-3.3041396,-3.1628773,-2.8174262,-2.530808,-2.2609587,-2.1218655,-2.1368003,-2.1541734,-2.1538246,-2.1002703,-2.071487,-2.0591464,-2.0108442,-1.9750216,-1.997025,-2.0472732,-2.0125575,-1.989701,-1.9666923,-1.9901195,-2.035667,-2.0796292,-2.149082,-2.1862228,-2.184727,-2.0872111,-2.0060027,-1.9377406,-1.9498678,-1.9191909,-2.0189648,-2.464812,-2.6546965,-2.6338248,-2.3455472,-2.0398755,-1.8103034,-1.7110126,-1.5368907,-1.475724,-1.5962657,-1.9228343,-2.1055486,-2.2193084,-2.4672468,-2.7096245,-2.7522702,-2.7412424,-2.7563884,-2.7592697,-2.8835363,-2.9309516,-2.9868302,-3.0976567,-2.1284454,-2.1283808
0.3880201,0.48788998,0.42878386,0.46871987,0.5633849,0.9369339,1.0684999,1.1090208,1.2537376,1.239575,1.1960784,0.9303082,1.0872157,1.2477479,1.5256606,1.4651026,1.5383097,1.8941263,2.211812,2.3730512,2.4677243,2.4739902,2.504316,2.5567827,2.2937217,1.8985299,1.8072829,2.0158138,2.3300617,2.1709027,1.3741442,0.19896068,-0.49045837,-0.11659856,0.6120462,0.45455962,0.38278475,0.47649157,0.72761714,0.8408584,0.7880684,0.8345823,0.995822,0.50121474,0.104411535,1.0811653,2.5281305,2.9103222,3.005003,3.0426917,2.99751,3.0447824,3.0402997,2.663454,1.8125088,1.1655775,1.4074072,3.0100873,5.432877,7.671723,8.197385,7.909257,6.9484577,6.56007,6.3860044,5.870504,5.1788216,4.0764904,3.4632354,3.277367,3.0427728,2.4547467,1.8931286,1.6275935,1.5609999,1.9376476,2.57158,3.0254602,3.3952792,3.5867302,3.6965334,3.7870727,3.890635,4.00917,4.244275,4.494793,4.9178643,5.2880707,5.751148,6.3157997,6.8074694,7.4423637,7.928437,8.262297,8.583544,8.723856,8.646537,7.3121357,4.737025,3.2377453,2.0862732,1.610147,1.5760435,1.8813324,2.3475318,2.745779,2.7647395,2.4831886,2.0366547,1.9640337,1.7463055,1.755108,1.6594362,1.3807325,1.3485111,1.4097284,1.2356104,1.003806,0.83896637,0.83872116
-2.8546658,-2.6245425,-2.1033986,-0.7908385,0.09398936,0.2917946,0.51421344,0.5065422,0.4782648,0.46525893,0.65339524,0.8341384,0.5591566,0.28696734,-0.17109936,-0.45213532,-0.90097755,-1.4696143,-1.9941173,-2.2974887,-2.5290506,-2.6960754,-2.8203003,-3.0759203,-3.066824,-2.9463422,-2.938377,-2.8314607,-2.8674736,-2.8079557,-2.4225123,-2.2632647,-2.5299292,-2.762507,-2.6183515,-1.6967657,-1.2626917,-1.3835683,-1.4279447,-1.3658946,-1.5119468,-1.8902903,-2.4280965,-2.877802,-2.4119453,-2.2313967,-2.5053651,-2.429758,-2.427643,-2.4516058,-2.401475,-2.3885465,-2.414439,-2.2987182,-1.8662052,-1.4273562,-1.1660213,-0.92226267,-1.1737014,-1.4664111,-1.5937772,-1.6840292,-2.0559525,-2.3241687,-2.4301987,-2.119186,-1.6692828,-1.3657601,-1.4124131,-1.4777204,-1.5941277,-1.8477917,-2.0767915,-2.153411,-2.2871668,-2.3905747,-2.5646672,-2.6531546,-2.7484312,-2.8247201,-2.8800306,-2.9149547,-2.9174736,-2.9375536,-2.9503756,-2.9748323,-3.0095334,-3.024146,-3.0093873,-2.9515154,-2.923132,-2.9674582,-3.084504,-3.2110806,-3.2742796,-3.20577,-3.0026648,-2.2960787,-1.8891709,-1.729001,-1.5754819,-1.6074159,-1.9047995,-2.5259595,-3.3683033,-3.5996327,-3.479034,-3.1596584,-3.1292424,-3.1853416,-3.107388,-3.0678222,-3.04569,-3.0852213,-3.2457318,-3.4110622,-3.4227319,-3.486678,-1.2589102,-1.2582829
