0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138
-2.0577352,-1.9986824,-1.9410061,-1.9282396,-1.8711045,-1.8141272,-1.7052879,-1.7782769,-1.6682601,-1.5981709,-1.4938115,-1.3899215,-1.2585548,-1.1126289,-0.94076675,-0.9102377,-1.2490128,-1.3730187,-1.226321,-0.76879966,-0.45584244,-0.1276994,-0.023191452,-0.4629517,-0.7850063,-1.0300757,-1.7189435,-2.0429718,-1.7026123,-1.1642795,-1.4601537,-1.6318562,-1.2426784,-1.1291704,-1.102922,-1.1491342,-1.1410592,-1.1071993,-1.1468617,-1.2838448,-1.3935058,-1.5712883,-1.829035,-1.5408573,-0.34618962,0.5836426,0.41368532,0.1547496,0.21277931,0.16031969,0.30802268,0.025972933,-0.63067704,-1.2411116,-1.9910414,-2.1389155,-2.1875522,-2.1384785,-2.0378883,-1.824861,-1.5904497,-1.2861171,-1.1104002,-0.9800749,-0.9659852,-0.97973883,-1.2034241,-1.4035653,-1.0364473,-0.15190384,0.32432187,0.5066417,-0.5906088,-1.0500317,-0.87802076,-0.6890863,-0.59767234,-0.89896697,-1.1252859,-1.4602443,-1.5814404,-1.4852402,-1.2074041,-0.9654248,-0.70433444,-0.93621284,-1.3636947,-1.6045898,-1.4003316,-1.267919,-0.9886395,-0.75442725,-0.6406213,-0.6671245,-0.6689655,-0.6688995,-0.7362468,-0.8392421,-0.9954466,-1.0090082,-0.93170935,-0.6628921,-0.61263573,-0.83611524,-1.0273216,-0.8946966,-0.65616345,-0.47475863,-0.3796034,-0.36578244,-0.4549476,-0.6474673,-0.91323864,-1.1182523,-1.3462394,-1.5695875,-1.743459,-1.8456767,-1.8262563,-1.737986,-1.7379763,-1.8459154,-1.9425173,-1.8304975,-1.5859846,-1.329447,-1.2488093,-1.2007285,-1.6637875,-2.2772472,-2.8704836,-2.9811788,-2.9918513,-2.7435968,-2.6177251,-2.55491,-2.1039588,-2.1038547,-2.1040199
-4.2423444,-4.2731404,-4.285485,-4.288344,-4.3338547,-4.2109013,-4.2042923,-3.817193,-3.5709004,-2.728735,-1.7566507,-1.4852647,-1.3658196,-1.3997993,-1.3879158,-1.3399112,-1.059778,-0.8261487,-0.8087039,-1.0852673,-0.77599764,-0.6547115,-0.595395,-0.19026026,-0.10601401,-0.030111343,0.5143731,1.1795142,1.2410272,0.6905185,-0.092255056,-0.8194674,-1.8480983,-2.1260877,-2.2007394,-2.3447924,-2.578815,-2.7206917,-2.4979064,-2.194204,-1.8955584,-1.7719996,-1.6113422,-1.4956175,-1.4881699,-1.3379085,-1.3902649,-1.6900826,-1.7825649,-1.5715814,-1.2617198,-0.88888633,-0.6367823,-0.6103196,-0.32634866,-0.23635194,-0.33486003,-0.3879781,-0.3048312,-0.29433763,-0.3195024,-0.3454362,-0.33692735,-0.53253305,-0.6845816,-0.7340045,-0.7761817,-0.9962016,-1.6193018,-2.6362712,-3.5768504,-4.170687,-4.436832,-4.0136194,-3.7638273,-3.2865717,-2.646373,-2.4066257,-2.398663,-2.5500274,-2.8625488,-3.1132648,-3.4084477,-3.5156317,-3.2704613,-2.739162,-1.7007328,-0.7737303,0.08120522,0.4984977,0.44744462,0.29081908,-0.010569543,-0.26715177,-0.12514177,0.2242207,0.6433835,1.304796,2.2819657,2.32368,1.8089108,1.225563,0.22984746,-0.84242284,-1.55597,-1.9726822,-2.0489466,-1.8265152,-1.3803358,-1.0071275,-0.43942538,-0.063565,0.14863458,0.15088338,-0.13742515,-0.41237038,-0.7450385,-1.1485046,-1.4859649,-1.8583832,-2.0972233,-2.2373676,-2.2449138,-2.2966323,-2.5627737,-3.1732981,-3.9818454,-4.284447,-4.097247,-3.8966012,-3.8325953,-3.797018,-3.8060696,-3.80695,-3.8445609,-3.83043,-3.8482213,-3.8482728,-3.8482187
-2.9144437,-2.7494771,-2.5623946,-2.497217,-2.3120928,-2.2345877,-2.3498225,-2.3282807,-2.2514591,-1.7227339,-1.1907233,-0.9723692,-0.46826294,-0.32031074,-0.26315057,-0.2958097,-0.37278178,-0.36867,-0.19225565,0.18794893,0.80045927,1.1201286,1.4920812,1.6762016,1.5650321,1.7817658,2.2860203,2.4086998,1.5632782,0.389949,-0.23940444,-0.23192856,-0.8536046,-1.0780294,-1.2824641,-1.6588824,-2.0184007,-2.2978928,-2.2248068,-1.9548998,-1.1347755,-0.26798746,0.7486681,1.7241999,2.0647955,1.5393118,0.93933034,0.94696397,0.8418575,0.95221716,0.91807985,1.047815,1.6642964,2.4868731,3.4920607,4.065802,4.143381,4.1419764,4.0425024,3.8842797,3.7751493,3.662959,3.497793,3.1317458,2.927168,2.7553887,2.7125702,2.4688325,1.7511454,0.24982151,-0.95820415,-1.3085169,-1.1055925,-1.4210488,-2.4063272,-2.4969442,-2.1442604,-1.9973955,-1.9426996,-2.1325927,-2.3096995,-2.4592404,-2.6317089,-2.6707723,-2.3127408,-2.0544555,-1.5266995,-1.0837395,-0.38959983,0.36977258,0.40576607,0.003382478,-0.53210557,-0.9562405,-0.96726555,-0.78224254,-0.6018171,-0.31585065,0.28029424,0.8489546,1.0876613,1.0185,0.45927882,-0.29994637,-0.67650807,-1.0913575,-1.3230679,-1.2852182,-1.0945635,-0.9550235,-0.7635669,-0.62164605,-0.52797186,-0.47066993,-0.53865206,-0.5458396,-0.67332375,-0.8308192,-0.9623655,-1.2098527,-1.3838997,-1.4758619,-1.4458851,-1.4620446,-1.6477065,-1.9203058,-1.8192629,-2.0331337,-2.3418016,-2.5354629,-2.338004,-2.1968508,-2.0809305,-1.9381508,-2.03252,-1.9653445,-3.1516886,-3.1517284,-3.1516373
-2.5790322,-2.3624692,-2.2324362,-2.3094096,-2.116402,-1.8016915,-1.8506868,-1.4384711,-1.2580007,-0.11299199,0.49275774,0.42767543,0.59724796,0.5050496,0.500739,0.55043924,1.0249171,1.2600728,0.8472166,0.224767,0.42920208,1.1775742,1.5963025,2.052274,1.6456485,1.0090562,0.7859505,1.0141766,0.85464615,0.030134827,-0.9894892,-1.6623192,-2.268776,-2.372686,-2.5155623,-2.7755055,-3.0566175,-3.1040647,-2.8095045,-2.4596865,-1.6636463,-0.81294084,0.1912979,0.87673396,0.5565774,0.18050191,-0.14303082,-0.31079808,-0.27909178,0.07926774,0.59691393,1.45631,1.7571096,1.4361567,1.536157,1.8610942,2.0916033,2.32691,2.6176486,2.625896,2.501564,2.2269304,2.0403433,1.7691054,1.6445069,1.516413,1.484986,1.449775,1.0888414,-0.09023833,-1.5573274,-2.1424344,-2.3109303,-2.7080767,-3.3059726,-3.3318224,-3.188528,-3.1619396,-3.1714149,-3.495132,-3.758451,-4.0510254,-4.265176,-4.1880445,-3.7933493,-3.718069,-3.784492,-3.4762983,-2.7364378,-1.6680586,-1.7281363,-2.0774126,-2.234669,-2.1562574,-1.9871517,-1.9477402,-1.9667057,-1.9042851,-1.5905206,-1.4357059,-1.4326646,-1.6369109,-2.0859795,-2.2136977,-2.1975846,-2.3736753,-2.4987464,-2.596368,-2.6949368,-2.532725,-2.1097667,-1.5209241,-1.0821561,-0.7072617,-0.47481775,-0.31704068,-0.3163648,-0.32337728,-0.36661297,-0.4051555,-0.4156622,-0.48815808,-0.550475,-0.7631153,-1.4099619,-2.2544696,-2.896341,-3.1073313,-2.800655,-2.2116992,-1.9950619,-1.980917,-2.0021558,-2.2523837,-2.3114023,-2.3275578,-2.893847,-2.8939557,-2.893802
-1.4477702,-1.3657973,-1.1757146,-1.0746077,-0.8451525,-0.80219036,-0.85099244,-0.05786694,0.19485898,0.7388241,0.8998256,0.6546011,0.46323872,0.33276534,0.06620865,-0.20848688,-0.20666568,0.15591377,0.93306136,1.2872018,0.84226274,-0.6445678,-1.9895012,-1.8139727,-0.8689348,0.20941809,1.4246128,1.8501256,1.2012612,0.49528652,0.8104554,0.66062385,-0.86538756,-1.315982,-1.4790076,-1.5647259,-1.6877337,-1.8053236,-1.3459973,-0.80588055,-0.12490225,0.3892572,0.67021555,0.6778813,0.19264694,-0.29178178,-0.2383569,-0.36236078,-0.3087297,0.048298657,0.6214183,1.0017805,0.90147245,0.4250788,0.13180405,0.0015449524,-0.07539585,-0.06922352,0.028181255,-0.06859234,-0.12117201,-0.11339107,0.006281674,0.10132721,0.1742352,0.3326918,0.5361166,0.54249,0.43110588,0.35707787,-0.25210452,-0.51669884,-0.49875927,-0.7675247,-1.9360273,-2.250432,-2.2658901,-2.160954,-2.1612835,-2.3653116,-2.4753795,-2.3382514,-2.2313695,-2.1402676,-2.007059,-1.904402,-1.5209243,-1.0432193,0.027282238,0.743912,0.42539108,-0.10226621,-0.72535986,-1.226732,-1.2443812,-1.0666783,-0.85136247,-0.34683236,0.42250937,0.92873013,1.057943,1.0854865,0.64380026,-0.043070525,-0.38431138,-0.56019914,-0.74540734,-0.93313694,-1.0506387,-0.8647953,-0.42742327,0.08071933,0.4791352,0.7000252,0.5919267,0.36248282,0.072546184,-0.22106993,-0.40413332,-0.56405413,-0.64353955,-0.74289083,-0.8036778,-0.8903896,-1.039277,-1.143108,-1.2493355,-1.4453804,-1.5501901,-1.6148655,-1.8410623,-1.9474912,-2.0076673,-2.0939515,-2.0448732,-1.9715381,-0.66580737,-0.6657675,-0.6658207
4.390718,4.5372753,4.667692,4.539874,4.8263216,5.330274,5.5949783,7.192739,8.038371,9.963307,11.5401325,12.083048,12.101268,11.974001,11.8344345,11.74284,11.201075,9.668777,6.738839,1.042672,-1.1251866,-1.2464479,-1.3526697,-2.1559672,-2.5572116,-2.1160336,-1.1837289,-1.12773,-1.633692,-1.8671889,-1.0652416,-0.2524438,0.5218633,0.87034035,1.0674562,1.2525308,1.557256,2.0959015,1.7006171,0.9320296,0.39743286,0.24924707,0.053955793,-0.2722197,-0.82865256,-1.0663774,-0.9247728,-0.43133312,-0.15501878,-0.21531451,-0.39556035,-0.5496893,-0.6877764,-0.76885206,-0.8263872,-0.8532603,-0.858933,-0.93182516,-1.021493,-1.158617,-1.2147344,-1.2014166,-1.0994878,-0.9323463,-0.7039391,-0.58068943,-0.72904587,-1.1521227,-1.6782753,-1.5328647,-0.67357177,-0.34312093,-0.81770754,-1.389368,-1.0941269,-0.52914065,-0.57952607,-0.6643554,-0.90613425,-1.2316343,-1.5563164,-1.381748,-1.0224379,-0.7465992,0.10500592,0.98143244,1.4090352,1.1269927,0.3530115,-0.19966441,-0.22506869,-0.2368228,-0.26472166,0.041044086,0.44671568,0.6538419,0.6952902,0.754013,0.62076366,0.17351902,-0.19955437,-0.446986,-0.50710845,-0.31495985,-0.2803244,0.0017868653,0.3464892,0.39311436,0.25512663,-0.031716317,-0.50935173,-0.7384338,-0.78542125,-0.79506177,-0.810098,-0.86488074,-0.9219627,-1.0274156,-1.1411763,-1.2510624,-1.3332236,-1.4710108,-1.5966251,-1.7424908,-1.8256979,-1.6717877,-1.1282852,-0.05069697,0.7205911,1.5338649,1.8928244,1.8848182,1.7757647,1.8982692,1.963023,1.9953088,2.7519345,2.7519603,2.7519026
-0.47855717,-0.45813003,-0.56373304,-0.5766452,-0.44352105,-0.6042732,-0.51847184,-0.8804007,-1.0194458,-1.5663671,-2.2446494,-2.392819,-2.5889049,-2.605968,-2.5658252,-2.2160034,-1.6682681,-1.6315546,-1.906127,-2.1064131,-2.058237,-1.5300808,-1.1826837,-1.2912349,-1.4158194,-1.9581094,-2.6855695,-2.6108465,-1.9893034,-0.90974134,-0.71218854,-0.71630204,-0.30272523,-0.108923964,0.18590184,0.37775618,0.2891687,-0.15506619,-1.026764,-1.6509073,-2.4628463,-3.2068233,-3.4563127,-3.0119555,-2.28227,-1.4501781,-0.53385663,-0.3883041,-0.37027246,-0.60702956,-0.5858402,-0.9846725,-1.3400339,-1.644129,-2.0642283,-2.313211,-2.4641154,-2.5310802,-2.540186,-2.296643,-2.0670023,-1.8514996,-1.7683876,-1.6596072,-1.7334762,-1.8494127,-2.050202,-2.0828147,-1.9095933,-1.4402294,-0.6186734,0.85736763,2.2837968,2.2260714,3.4700274,4.526553,5.044387,4.8338227,4.723503,4.65374,4.4542294,4.223987,3.7781096,2.8530357,1.7000229,1.0688071,0.28001747,-0.11544472,-0.62727064,-1.332634,-1.34466,-0.99155426,-0.71169484,-0.5387008,-0.58221203,-0.76648116,-1.0451682,-1.3949492,-1.8019054,-2.1450806,-2.154295,-1.9236417,-1.4701626,-1.3281646,-1.3830442,-1.229736,-1.046972,-1.0206261,-1.0248843,-1.156606,-1.4707131,-1.838469,-2.2089148,-2.4680634,-2.6418638,-2.7329855,-2.7083068,-2.6261592,-2.5077705,-2.3900557,-2.3129754,-2.1741972,-2.0793395,-1.88382,-1.4618306,-1.0271664,-0.79351544,-0.31524616,-0.303806,-0.62185556,-1.1254641,-1.5183628,-1.7606342,-1.9536653,-1.9407899,-2.0263083,-0.5718141,-0.5716753,-0.5719086
0.6144397,0.43988147,0.33426335,0.3345353,0.18578172,0.20023794,0.367711,-0.19425374,-0.6100139,-1.493178,-1.0227796,-0.71542037,-0.45929748,-0.19487643,0.01671192,0.04949367,0.051171377,-0.18124852,-0.7839347,-1.2783141,-1.1876279,-1.1132727,-1.2769461,-1.8712047,-2.2262359,-2.0496993,-1.5074067,-1.0818737,-0.760582,0.11933336,0.8635879,2.0218427,3.6207297,4.0131173,4.1270256,3.8771834,3.6433878,3.2460713,2.3496635,1.8351182,1.1608127,0.24859461,-0.56753325,-1.2241108,-1.5224687,-1.6884409,-1.8764259,-1.75064,-1.6100197,-1.6854956,-1.8108598,-2.001056,-2.0722919,-2.1513095,-2.1838987,-2.1894746,-2.1501985,-2.143902,-2.0568032,-1.9655087,-1.9105744,-1.8353711,-1.7979355,-1.7169011,-1.6846089,-1.6913624,-1.8941952,-2.1773424,-2.4746537,-2.7069864,-2.3252406,-1.8407834,-1.8612089,-1.7516444,-1.0674083,-0.5992036,-0.86822796,-1.1027151,-1.1789829,-1.0223641,-0.66065407,-0.5902806,-0.62954634,-0.74122185,-0.68147933,-0.45690465,-0.35908738,-0.8334831,-1.77422,-2.529366,-2.0516863,-1.6560411,-1.4670811,-1.3848057,-1.2932475,-1.228148,-1.1315167,-1.0307008,-0.7986839,-0.41486508,-0.14447647,0.34583223,1.4213324,2.2629013,2.0520225,1.5471066,1.0795062,0.5081324,-0.14760041,-0.2624696,-0.15834805,-0.10525629,-0.0058582723,0.099304646,0.26527283,0.21219924,0.09878504,-0.086108565,-0.26869988,-0.31943876,-0.36530608,-0.4003817,-0.5409489,-0.5700037,-0.5269848,-0.58658,-0.7245233,-0.6101185,-0.16740856,0.4083797,0.99187636,1.2924578,1.4596771,1.536043,1.4503255,1.443313,1.1273689,1.1273183,1.1273863
-2.582127,-2.681602,-2.8161001,-2.8686028,-3.0682306,-3.1056724,-3.0634384,-2.9948545,-2.7743359,-2.537586,-2.429338,-2.4602532,-2.4752598,-2.4861693,-2.4591446,-2.390575,-2.208497,-1.9305992,-2.2060535,-2.7464898,-3.0817227,-3.6900496,-3.78827,-3.7206318,-3.3609424,-3.0731199,-2.4416432,-0.43468916,2.3595161,6.516142,9.081589,10.420011,11.907015,12.112571,12.103411,11.989069,11.68345,10.9558115,9.500785,8.169945,6.1436787,3.5083067,-0.017326683,-2.583487,-3.2998362,-3.4744344,-3.4883542,-3.4960985,-3.3341079,-3.1897259,-2.9610708,-2.901455,-2.7360678,-2.7705278,-3.0789447,-3.4228475,-3.5653338,-3.6379716,-3.6678665,-3.7465725,-3.8473759,-3.9184628,-3.9750938,-4.0015993,-4.0048614,-3.9972014,-4.1046233,-4.233204,-4.3444386,-4.227122,-3.9174328,-3.0601294,-1.9781768,-1.0600752,-0.4578098,-0.065585196,-0.17000586,-0.2986105,-0.36637235,-0.5324954,-0.64965725,-1.087182,-1.5348849,-2.0255117,-2.3314874,-2.2757227,-2.2362165,-2.3230312,-2.4011447,-2.4500299,-1.7213943,-1.3894689,-1.2680132,-1.3260255,-1.3032184,-1.2310414,-1.1995561,-1.1642501,-1.2187206,-1.7260518,-2.1093774,-2.304063,-2.289599,-2.4767847,-3.1418672,-3.4758046,-3.4581609,-3.531818,-3.6085167,-3.5475879,-3.488782,-3.5454402,-3.5329947,-3.5674152,-3.5513597,-3.4506376,-3.3283224,-3.173846,-3.0811977,-2.9837842,-2.9206052,-2.8090603,-2.7461681,-2.5835385,-2.341935,-2.2554595,-2.3060296,-2.6271362,-2.6256652,-2.6834002,-2.6991124,-2.5394232,-2.5003428,-2.2900562,-2.3285084,-2.359967,-3.0903363,-3.0903482,-3.0903416
-1.7841432,-1.6731056,-1.6898954,-1.850966,-1.8845203,-1.7062852,-1.4861834,-0.565734,-0.26211882,0.61985326,1.2166862,1.122725,0.7738955,0.6787015,0.79365647,1.003825,1.0984998,0.7858794,0.33709055,-0.5600632,-0.7923902,-0.23244555,0.45636386,0.43309325,0.14365864,0.03695911,-0.5550571,-1.3240803,-1.5903864,-1.7898034,-0.8695139,-0.013175368,0.190449,0.21621418,0.15830603,0.020017087,0.06886536,0.4281596,0.9391307,1.1689751,1.5823258,1.6615751,1.0004437,-0.096915215,-0.6801458,-0.8440255,-0.7241913,-0.3075198,0.16096175,0.42578715,0.5843452,0.85640913,0.675563,0.024865344,-0.80629885,-1.161291,-1.3149476,-1.2795699,-1.1399324,-0.8138031,-0.4886158,-0.14874192,0.07571882,0.25640056,0.31933093,0.34220117,0.05544415,-0.54230416,-1.0366979,-1.1230597,-0.44890392,-0.6222847,-1.1672972,-1.6993184,-2.157947,-2.373752,-2.929907,-3.4004428,-3.6431155,-3.8567765,-3.7522182,-3.307158,-2.954335,-2.2943206,-1.2341814,-0.7191403,-0.38709888,-0.56817293,-0.5484776,-0.4671566,-0.539642,-0.7302546,-0.9485384,-1.0273963,-1.0194753,-0.9106065,-0.8855462,-0.9307972,-1.2480583,-1.9164419,-2.2185025,-2.312391,-2.385076,-2.2497184,-2.0761044,-1.7531538,-1.3052049,-0.9032801,-0.5424079,-0.40855792,-0.5755169,-0.81871814,-1.0440596,-1.3243208,-1.6388069,-1.832258,-1.9499867,-2.035797,-2.0550096,-2.054026,-2.0641665,-2.1515927,-2.1887867,-2.313641,-2.6373422,-2.9418201,-3.0889533,-2.6595578,-2.2889495,-1.7889686,-1.7141821,-1.845047,-1.9188182,-2.0013144,-1.9657747,-1.9648252,-1.2287346,-1.2287633,-1.228728
-1.3657266,-1.2227329,-1.1722342,-1.2147149,-1.5456134,-2.0403376,-2.2571359,-2.2593334,-2.4082048,-1.9888862,-1.5433245,-1.2286144,-0.96297884,-0.9746708,-1.0032725,-1.1662222,-1.4498625,-1.669497,-1.9547166,-1.5123994,-1.0955976,-0.7923199,-0.37923664,-0.069029585,-0.37520808,-0.93280035,-1.2347242,-1.0956522,-1.0779191,-1.2204481,-1.5831611,-1.8979492,-1.9339838,-1.8286566,-1.8727219,-1.8554054,-1.9528947,-2.199292,-2.4416327,-2.4051557,-2.0555665,-1.5688164,-1.050331,-0.62791026,-0.72511095,-1.0673742,-1.4976346,-1.3415055,-1.3216972,-1.3408868,-1.3774896,-1.4796815,-1.4531308,-0.94697,0.24800847,1.0163493,1.4298068,1.5054529,1.3888409,0.96966934,0.46937865,-0.10165715,-0.4946568,-0.91018206,-1.1327233,-1.4260902,-1.7224625,-1.7160051,-1.5830097,-1.6642538,-2.2977614,-2.616494,-2.1539943,-1.6766267,-2.5861955,-2.7986183,-2.1365523,-1.8076701,-1.7052691,-1.7966733,-1.9418119,-2.1952863,-2.2425597,-1.9374187,-1.5359745,-1.2418121,-0.85946107,-0.41752392,0.04629284,0.83185434,0.86809564,0.5568658,0.2661346,-0.064745605,-0.4583192,-0.7381588,-0.98357177,-1.2559593,-1.3715494,-1.2199606,-1.1553754,-1.2500448,-1.4772516,-1.568687,-1.441241,-1.4777274,-1.6867718,-1.7522595,-1.7231437,-1.5802869,-1.0436884,-0.5346863,-0.2207104,-0.054332584,-0.042721704,0.008348465,-0.055481873,-0.16238178,-0.22549003,-0.39892197,-0.5478295,-0.6009509,-0.57195795,-0.6506827,-0.79507077,-1.1227101,-1.5752656,-2.2536237,-2.48015,-2.7411017,-2.7934694,-2.7344878,-2.6719918,-2.5679648,-2.5374727,-2.4385097,-3.6013103,-3.6013494,-3.6012793
-5.8442993,-5.8652325,-5.898535,-5.978076,-5.988256,-5.8320627,-5.7041807,-5.1897154,-4.8503795,-4.2629285,-3.966488,-3.731275,-3.6498864,-3.6114917,-3.358068,-3.0638273,-2.6391864,-2.383645,-2.6155665,-3.1361203,-3.499258,-3.791217,-3.6808846,-3.468048,-3.294191,-3.4185436,-3.6315114,-3.2353983,-2.5429053,-1.9591132,-2.4024978,-2.8379405,-2.0556264,-1.7924123,-1.7131153,-1.6758786,-1.8233951,-2.1963625,-2.45648,-2.6267967,-2.8975766,-3.6079981,-4.5600805,-5.0791197,-4.9485855,-4.629539,-4.1058335,-3.7343554,-3.375302,-3.2358394,-3.132039,-3.347721,-3.4459245,-3.660492,-3.691468,-3.751461,-3.8665097,-3.9392552,-3.9118333,-3.8668432,-3.8439574,-3.8020673,-3.778434,-3.8059459,-3.80975,-3.828577,-4.008828,-4.2318034,-4.5656695,-5.037422,-5.1889052,-4.7194185,-4.0833836,-3.3164513,-2.9034002,-2.5016441,-2.4344406,-2.6788917,-2.9493904,-3.3816128,-3.696104,-4.0279255,-4.2790675,-4.1943665,-3.7507234,-3.4454732,-3.1208818,-3.008256,-2.822557,-2.5921896,-1.879595,-1.5818875,-1.5603364,-1.6413648,-1.6472449,-1.555472,-1.5334098,-1.5423055,-1.6975572,-2.27878,-2.5920196,-2.7168157,-2.7766051,-2.8391657,-3.1922302,-3.164441,-2.9871237,-2.8788276,-2.759905,-2.7771327,-2.778067,-2.8667083,-2.9600172,-3.2607737,-3.7764397,-4.1226797,-4.439972,-4.815712,-5.042985,-5.265838,-5.4133306,-5.4954777,-5.524189,-5.517887,-5.5443425,-5.695116,-5.912525,-5.8846006,-5.845069,-6.027824,-6.2815733,-6.322917,-6.417763,-6.2928357,-6.304119,-6.323661,-5.7457476,-5.7457523,-5.745779
1.5082157,1.0935098,0.8727986,0.85919416,0.53543425,0.39740756,0.46653265,-0.069886416,-0.45673376,-1.0971824,-0.4657588,0.0070661604,0.1663658,0.2318084,0.25783816,0.19768155,0.13770424,0.070053436,-0.35267028,-0.6436375,-0.83567315,-1.1144007,-1.0974604,-1.5334566,-1.9309475,-2.1272998,-1.9511538,-1.3660619,-0.432588,0.6284621,0.54818064,0.9116148,2.162756,2.707197,2.7425642,2.7504306,2.7728448,2.9556515,2.6140523,1.9170566,0.9962411,0.5130095,0.03954114,-0.21379644,-0.17157996,-0.18681142,-0.30768213,-0.36119938,-0.5100886,-0.62252647,-0.47359955,-0.834664,-1.2783878,-1.2928295,-1.1698145,-0.95634663,-0.75296617,-0.64079905,-0.54701054,-0.44349688,-0.40737706,-0.4199506,-0.53164214,-0.60930276,-0.67762625,-0.7338045,-0.7622958,-0.8423202,-0.9908576,-0.6845505,0.7784778,2.4760847,2.9624913,2.2717602,2.7612362,3.0652032,2.9650416,2.8465497,2.911094,3.122765,3.186099,2.9583378,2.7533464,2.6017752,2.318983,2.1135056,1.7399044,1.4001932,0.8384233,-0.013063535,-0.035818808,0.3404516,0.6058904,0.5425025,0.367069,0.26971266,0.1829623,0.22279747,0.22716165,-0.012143128,-0.3479419,-0.43443635,-0.10068338,0.20516662,0.48769897,1.1001245,1.4626238,1.4460722,1.0476818,0.59656644,-0.05789818,-0.43106574,-0.562598,-0.38102028,0.38783294,1.11071,1.9642437,3.1220872,4.022406,4.8788195,5.3365107,5.701506,5.7534194,6.218277,7.3395586,8.374292,9.287524,9.645745,9.239827,7.890775,5.778972,4.63146,4.049959,2.8005319,2.5782437,2.304693,1.8446995,1.8448274,1.8446587
-1.2326939,-1.4096167,-1.3868153,-1.3257093,-1.599731,-2.160241,-2.4690588,-2.3123136,-2.0624585,-0.87706906,0.1057781,0.6092509,0.84122694,0.8111853,0.7396879,0.47681126,0.2984158,0.3065203,0.525821,1.0000058,0.7425186,-0.34043533,-1.0376483,-1.0497642,-0.969186,-0.9482498,-0.56096554,-0.3163541,-0.36658698,-0.74460596,-1.2893498,-1.5752738,-2.1833222,-2.2873728,-2.383854,-2.4642012,-2.677126,-2.632185,-2.1352792,-1.2801743,-0.014751345,0.57918185,1.1370978,1.6320927,1.0845752,-0.03650465,-0.9885416,-0.54175186,-0.23818147,0.06272188,0.75512564,1.5235977,2.147849,2.5086312,2.833818,2.9598184,2.9518282,2.795907,2.4573197,2.0344348,1.6678948,1.2672477,0.99694705,0.7062206,0.545644,0.5602981,0.9219196,1.3976376,1.9351946,1.5485661,-0.105219424,-1.0768769,-0.9940345,-0.6150099,-1.1310115,-1.25383,-1.2355454,-1.1219997,-1.1579038,-1.4987196,-1.9045221,-2.044706,-1.9752328,-1.6241076,-1.3489718,-1.3162236,-1.5425003,-1.5345129,-1.4739559,-0.9464034,-0.7113584,-0.8006127,-0.91053367,-0.74282956,-0.59812576,-0.5683769,-0.46565646,-0.39258128,-0.33031845,-0.27280283,-0.18165404,-0.28293306,-0.7287867,-0.80547976,-0.5726825,-0.42797124,-0.36252975,-0.26236245,0.016264219,0.7154094,2.7380624,4.8528805,6.163724,7.1564074,7.8750477,8.312431,8.418413,8.452454,8.398818,8.309076,8.263135,8.151506,8.071907,7.7750206,6.8177705,4.978876,1.9744691,-0.70909214,-1.641798,-2.1917326,-2.1876154,-2.2152154,-2.1191368,-1.9154685,-1.7798823,-1.7360773,-2.0475047,-2.0476084,-2.0474699
