0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148
-2.2777722,-2.166716,-1.8957973,-1.6762382,-1.601446,-1.6412209,-1.6531315,-1.7852912,-1.7498679,-1.7981799,-1.7240756,-1.5765879,-1.3897264,-1.3047376,-1.3938735,-1.5003995,-1.6447331,-1.631787,-1.4812891,-1.0219215,-0.38784125,-0.21589723,-0.5705589,-0.97112626,-1.2541775,-1.3329092,-1.6109269,-1.7706819,-1.7828578,-1.7816889,-1.7309121,-1.6336149,-1.6158854,-1.6453258,-1.8952794,-2.1312292,-2.2985106,-2.4243884,-2.0884438,-1.6266729,-1.3458323,-1.1705723,-1.0238562,-1.1470437,-1.3126941,-1.5039085,-1.7084637,-1.6068393,-1.4813242,-1.420022,-1.3661754,-1.2058015,-0.8642744,-0.82158065,-0.743994,-0.7118566,-0.6700438,-0.62319005,-0.80132926,-1.1741171,-1.3646817,-1.3981822,-1.4149449,-1.3765559,-1.2863998,-1.0838869,-1.0743729,-1.3572555,-1.7065737,-1.624048,-1.5759691,-1.4606063,-1.2846342,-1.2010145,-1.1146959,-1.0904217,-1.1598133,-1.6338978,-2.5282714,-2.9634264,-2.6693769,-2.0139294,-1.6049001,-1.5117042,-1.7222189,-2.2907267,-2.3314872,-2.0000443,-1.8734932,-1.83862,-1.7362528,-1.4921979,-1.1095731,-1.2617887,-1.6721663,-1.8249292,-1.6430001,-1.385062,-1.1773324,-0.96815926,-0.84140545,-0.68649244,-0.78659904,-1.1627927,-1.3739064,-1.2837452,-1.2990093,-1.7114553,-2.0469012,-2.111677,-2.3849695,-2.2178426,-1.7720617,-1.3178104,-0.99635875,-0.580608,-0.30161878,-0.41442466,-0.74566084,-1.055021,-1.726055,-2.1691244,-2.4204483,-2.8889532,-3.1630073,-2.8750014,-2.0925689,-1.238467,-0.7133274,-0.44790626,-0.51484066,-0.6275319,-0.6946672,-0.742358,-0.82214195,-0.9021409,-0.9564359,-1.0702956,-1.1142035,-1.3757087,-1.6158826,-1.825129,-1.8636279,-1.7006207,-1.8838072,-2.0071414,-1.5753585,-1.5752351,-1.5746833
-4.6535254,-4.71863,-4.880113,-4.801486,-4.613817,-4.2826395,-4.062236,-3.7112808,-3.3511827,-2.9967656,-2.8411558,-2.7575927,-2.6687286,-2.4709308,-2.3309245,-2.302856,-2.3181114,-2.151902,-2.0354605,-1.9440961,-2.068539,-2.4028587,-2.7932558,-3.0233033,-3.2580454,-3.2947047,-3.527131,-3.7222495,-3.8168201,-3.838585,-3.7100935,-3.6458137,-3.562248,-3.4350793,-3.2209373,-3.1292205,-3.0160477,-2.7932448,-2.4350228,-2.078605,-1.6539154,-1.3447138,-1.078924,-0.8959375,-0.64182633,-0.28301507,0.032292563,0.06776067,-0.031473808,-0.13218251,-0.2797681,-0.48617095,-0.50102645,-0.56052583,-0.48834175,-0.27013132,0.105845034,0.69606704,1.4302361,1.7772033,1.4297671,1.1548319,0.8755202,0.47570488,0.15692103,-0.03105706,-0.3354731,-0.8298465,-1.6551071,-2.2072258,-2.1326728,-2.0522804,-1.867285,-1.7543988,-1.5702784,-1.2663494,-0.98766327,-0.05368352,1.0766438,1.4069239,1.2065358,0.71012205,-0.107242815,-1.7696676,-3.451325,-4.0540695,-4.523444,-4.6143394,-4.626007,-4.5746813,-4.502251,-4.3152986,-4.038389,-3.6363242,-3.058812,-2.8691235,-2.8146868,-2.8606179,-3.2032018,-3.3047688,-2.9176068,-2.3237374,-2.1309786,-1.8186256,-0.895008,0.18940464,1.5314221,3.4397435,5.7985272,7.055886,7.3349895,7.2943597,7.1671796,6.698822,5.2073665,2.344277,0.42150095,-1.3303695,-1.6540248,-1.627613,-1.0321829,-0.80033076,-0.50211877,-0.7714752,-1.0932753,-1.519305,-2.121899,-2.796668,-3.1756077,-3.4868066,-3.778916,-4.039505,-4.167195,-4.2675357,-4.4905686,-4.528007,-4.4921145,-4.38044,-4.376384,-4.5021987,-4.5006557,-4.5637226,-4.565613,-4.4946213,-4.464576,-4.3365865,-4.1779165,-4.177744,-4.1774683
-2.4685748,-2.3329346,-2.070529,-1.7414231,-1.5081302,-1.1561897,-0.93520474,-0.8155749,-0.9417969,-0.9016415,-0.8696795,-0.8428596,-0.7886945,-0.5897363,-0.13220271,0.23560138,0.7614113,1.300468,1.7464637,2.0194044,1.9456272,1.3384211,0.51550543,-0.5060785,-1.1716337,-1.6871316,-2.1576567,-2.357583,-2.4734151,-2.5128596,-2.3489094,-2.2265947,-2.0951233,-2.0928864,-1.9724576,-1.6844575,-1.1870654,-0.24999997,0.45348865,0.6948573,0.99446094,1.268152,1.4426446,1.4957569,1.5208278,1.5824208,1.5892134,1.397577,1.1873641,1.0079966,0.71572286,0.3192798,-0.13713574,-0.23608348,-0.42682424,-0.468694,-0.4944087,-0.33789757,-0.07960789,0.51832783,0.70473266,0.80321705,0.8875629,0.94508517,1.000325,0.9446063,0.54397565,0.1359359,0.035746805,-0.019616641,-0.20211422,-0.31840336,-0.33429956,-0.35338062,-0.39502335,-0.33037344,-0.2786315,-0.036352977,0.2980768,0.50364935,0.33878866,-0.33511895,-1.1331284,-2.0332022,-2.6782868,-2.988011,-3.0428283,-2.926303,-2.7518215,-2.6777158,-2.7103517,-2.7580779,-2.750629,-2.6382294,-2.418602,-2.2827108,-2.22164,-2.2876697,-2.524025,-2.5649562,-2.4164565,-2.1862428,-2.1141224,-1.9770168,-1.7901503,-1.5961657,-1.288513,-0.5088982,1.0120014,2.4474432,3.6230488,3.945962,3.7460718,2.6306264,1.053216,-0.7863511,-1.7196937,-2.4653695,-2.6490228,-2.6014585,-2.4105935,-2.2079308,-1.7129593,-0.40636456,0.8023604,1.5137949,1.3130248,0.75792426,0.2705551,-0.110304356,-0.35575747,-0.4643289,-0.5624683,-0.61949646,-0.946189,-0.9352086,-0.9966215,-0.9077021,-0.793707,-1.0270488,-1.1278389,-1.461838,-1.5635129,-1.9714392,-2.0611978,-2.112883,-3.7355554,-3.7353873,-3.7352915
-2.5093212,-2.4761755,-2.3200126,-2.2217188,-2.210242,-2.052929,-1.8457808,-1.41225,-1.0767776,-0.68848675,-0.54993296,-0.42859957,-0.26007098,-0.03986208,0.2454541,0.40142712,0.7353065,1.3189037,1.6056215,1.1271385,-0.18450055,-1.3584076,-2.292378,-2.9417877,-2.5422497,-2.3202834,-2.1436827,-2.1687627,-2.229143,-2.2191808,-1.9293561,-1.7298648,-1.4416716,-1.3548908,-1.1820024,-0.58661425,0.15127212,0.8168049,1.2207986,1.654826,2.1508486,2.391496,2.2559867,2.0988483,1.7855306,1.4036872,1.0784837,0.7315505,0.4240821,0.05935222,-0.36353016,-0.7770719,-1.4347762,-1.5129073,-1.6429627,-1.9194666,-2.2116184,-2.2041585,-2.044887,-1.7313749,-1.6341085,-1.5064688,-1.443402,-1.487633,-1.560008,-1.6324039,-1.725487,-1.8011342,-1.8052409,-1.5563891,-1.4504788,-1.4719864,-1.5081396,-1.5042729,-1.3464375,-1.0903494,-0.7192233,0.037392497,0.77088,1.06839,0.6974195,-0.2868916,-2.1188998,-3.5083652,-3.6649647,-3.2388206,-2.9749832,-2.971033,-2.8983731,-2.8196602,-2.8621473,-3.0335107,-3.173523,-2.9272962,-2.6230168,-2.465556,-2.499826,-2.6057665,-2.5929556,-2.4255424,-1.9779058,-1.6406686,-1.6047769,-1.4681907,-1.484925,-1.5565288,-1.3112911,-0.5421107,0.941785,1.9979894,2.7256775,2.8907418,2.5170026,1.0881649,-0.79352,-2.0909004,-2.357088,-2.1718316,-1.854384,-1.5880115,-0.92332256,-0.27321064,0.62154824,2.2173824,3.0247645,3.1177268,2.2226634,0.47841245,-0.7248458,-1.4512587,-1.8942188,-2.2630663,-2.4185748,-2.4525225,-2.7351642,-2.7383595,-2.7735634,-2.8089468,-2.8576102,-3.1112123,-3.0075061,-2.8951492,-2.8609443,-2.9168549,-2.7884831,-2.589775,-3.7740996,-3.7742286,-3.7746725
-1.2149649,-1.2172658,-1.1441542,-1.0547721,-0.9620429,-0.75529766,-0.7436549,-0.84989727,-1.0055895,-0.99269885,-1.0084049,-1.0416268,-1.1613297,-1.3354602,-1.403978,-1.564562,-1.66939,-1.5185443,-1.1981837,-0.94056094,-1.1148415,-1.9013371,-2.7436304,-2.6337435,-2.125769,-2.1188612,-2.0262644,-2.0649133,-2.2010827,-2.2022014,-1.9968863,-1.7584329,-1.4719348,-1.336608,-1.2112285,-0.8363489,-0.38992658,0.073571086,0.045132786,-0.061202615,0.048334926,0.282147,0.59537405,0.93856966,1.2251917,1.2476248,0.94917417,0.65110165,0.52466834,0.424001,0.15290171,-0.4376734,-1.4590869,-1.6830513,-1.9296615,-2.0323772,-1.7628555,-1.2207103,-0.5531467,-0.2478275,-0.33073083,-0.3686328,-0.42416036,-0.51610637,-0.6359733,-0.67264026,-0.66760254,-0.7643208,-1.1721885,-1.4996493,-1.4150527,-1.4898698,-1.6355,-1.7023119,-1.6791931,-1.501927,-1.1958197,-0.5148772,-0.017969131,-0.048222423,-0.6546344,-1.219392,-1.2687455,-1.3172467,-1.9935234,-1.8788013,-1.7066131,-1.6232566,-1.5828475,-1.6801031,-2.0296168,-2.4424965,-2.721104,-2.35442,-1.8911617,-1.709162,-1.6506982,-1.4985952,-1.5965335,-1.7443119,-1.7603879,-1.7000027,-1.6234795,-1.4296994,-1.3546214,-1.2214572,-1.1303813,-0.78354526,0.38838658,1.7355224,2.5905771,2.6039975,2.223445,1.3269109,0.30653244,-1.0270381,-1.5772597,-2.0123665,-2.152928,-1.9524016,-1.6591241,-1.480001,-1.0641648,-0.24150145,0.44729894,0.7850444,0.6264709,0.5207467,0.155406,-0.11337439,-0.2156658,-0.26214844,-0.3762704,-0.39050114,-0.7191154,-0.78618157,-0.6702714,-0.2279398,-0.12122688,-0.02075456,-0.07386665,-0.5441665,-0.9905622,-1.5883038,-1.8529499,-2.2954772,-0.5926904,-0.59242827,-0.5920487
2.68695,2.670646,2.1567478,1.479409,1.0158308,0.63113225,0.490088,0.3297126,0.5444826,0.9239758,0.911824,0.8507016,0.7995478,0.31243902,-0.29078943,-0.6389279,-1.0741177,-1.3923265,-1.6533135,-1.650338,-1.2556318,-0.60718626,-0.15970293,0.045791246,0.16570683,-0.0015685931,-0.31653315,-0.37310243,-0.38942227,-0.42403162,-0.35335305,-0.27852857,-0.1478057,-0.05302025,0.08386171,0.1608855,0.06612211,-0.017625988,-0.14944029,-0.2798339,-0.3552302,-0.3280127,-0.1776351,0.05357424,0.34845316,0.5453361,0.5067933,0.453561,0.43555215,0.40422463,0.32765538,0.25393152,0.20906109,0.116187885,0.31708947,0.36035994,0.13604754,0.021980613,0.42236066,0.96252376,1.2915766,1.3715115,1.3853837,1.2340596,1.1366085,1.1862026,1.4739038,2.0921485,2.6306934,2.082129,1.5408311,1.1387137,0.9025197,0.76873803,0.581982,0.17843527,-0.37617913,-1.2448539,-1.2806064,-1.2354449,-1.6217209,-1.7947533,-1.5269909,-0.60010815,0.24623813,0.29646513,-0.94662523,-1.6443604,-1.9258269,-2.0846884,-2.0172284,-1.8369923,-1.5089308,-1.4347019,-1.724529,-2.0877032,-2.0360124,-1.6839647,-0.81645966,-0.070616364,0.5233098,0.47080523,0.356776,0.31512552,0.11098167,0.01935111,-0.1495108,-1.0257562,-1.9503598,-2.190684,-2.4359264,-2.6303515,-2.6437724,-2.2816627,-1.6525433,-0.80925685,-0.13241364,0.54216945,0.648041,0.64781314,0.19710132,-0.13271786,-0.8411072,-1.5277061,-1.7811717,-2.096913,-2.4883447,-2.362722,-1.9610846,-1.648994,-1.4263251,-1.3587765,-1.3121119,-1.3254611,-1.231399,-1.192276,-1.1354924,-1.2508836,-1.4047425,-1.6093904,-1.5440178,-1.1902981,-0.94119394,-0.30398223,-0.094612025,0.31500345,1.693083,1.6930997,1.6932636
-0.20322815,-0.24901623,-0.2918342,-0.41869643,-0.6345136,-1.063783,-1.2407222,-1.4758561,-1.6594449,-1.7437272,-1.7076452,-1.6199952,-1.573159,-1.5155946,-1.4993628,-1.2740588,-0.8475226,-0.74364614,-0.8863391,-0.93259764,-0.8056454,-0.5076681,-0.17120984,-0.24905452,-0.85744625,-1.2977016,-1.352881,-1.075248,-0.6753545,-0.56953204,-1.2156135,-1.6970341,-2.104282,-2.1863751,-2.1365368,-1.9579823,-1.8449419,-2.0323298,-2.0918946,-2.1176624,-2.1932569,-2.2739906,-2.2052922,-2.156406,-2.0196722,-1.7647389,-1.6794798,-1.6444004,-1.7066283,-1.7903318,-1.8459544,-1.8273493,-1.5613801,-1.3758259,-1.2562636,-1.2697084,-1.3818817,-1.5927211,-1.8007884,-2.0559845,-2.076273,-2.0266285,-1.9096389,-1.7215508,-1.4705781,-1.3108474,-1.3047296,-1.4685867,-2.0023148,-2.1565404,-1.9091613,-1.6762547,-1.5208474,-1.4788729,-1.377625,-1.2897584,-1.2413143,-1.7340972,-2.6638494,-3.0913548,-2.9374838,-2.2638257,-1.3045131,-0.5047536,0.012702137,0.05760339,0.40280992,0.6819683,0.91345394,1.5235609,1.7855872,2.2404492,3.108491,3.2798874,2.498324,2.13183,1.9733113,1.2934972,0.38355863,-0.25244358,-1.1485636,-1.6269202,-1.6234269,-1.5512388,-1.5359318,-1.7607898,-1.8340793,-2.1614904,-2.766178,-3.3730521,-3.5549867,-3.4549732,-3.3571782,-3.0643287,-2.73023,-2.1823993,-1.585348,-1.4484446,-1.6793553,-1.7422867,-2.1454637,-2.5198557,-2.983551,-3.85306,-3.9667869,-3.3258004,-2.467871,-1.9141256,-1.5863844,-1.2661974,-0.8923645,-0.57572174,-0.46336746,-0.40254882,-0.18588413,-0.1058641,-0.28330627,-0.36614984,-0.14393687,0.085672334,0.14156014,-0.21528652,-0.409468,-0.6817345,-0.86281604,-1.0401962,-0.10457017,-0.104541145,-0.10432695
0.71921974,0.37159258,-0.2781762,-0.49228212,-0.5109213,-0.52614915,-0.66904867,-0.9352264,-0.8025818,-0.7034476,-0.64196473,-0.6203199,-0.7484234,-1.1332209,-1.6775944,-1.9302611,-2.3230968,-2.6668906,-2.8749657,-2.7926435,-2.2009306,-1.2083956,-0.22329631,0.30831286,-0.09022558,-0.052509367,-0.33098948,-0.4177968,-0.4604498,-0.5912317,-0.61564803,-0.66728425,-0.70467436,-0.5856945,-0.30617988,-0.3198152,-0.68403244,-1.227155,-1.5036165,-1.4551871,-1.4918717,-1.5532173,-1.5662832,-1.6292499,-1.7135799,-1.7405498,-1.7635748,-1.7309241,-1.6482468,-1.4712534,-1.1649566,-0.9466178,-0.8140155,-0.94079864,-0.9470041,-0.95833015,-1.0943007,-1.2151217,-1.2597997,-1.427563,-1.6226162,-1.7894908,-1.8555052,-1.9298658,-2.029985,-2.0617213,-2.0284038,-1.8576663,-1.6627333,-1.7499728,-1.8273387,-1.8680968,-1.7948219,-1.7112263,-1.697882,-1.7316663,-1.8492564,-1.8585601,-1.8353237,-1.7303107,-1.4423641,-1.2693719,-1.1104754,-0.5900078,-0.036765605,0.14788508,-0.038249016,-0.34251413,-0.4940247,-0.46707517,-0.2940127,0.1042763,0.62758577,0.8261553,1.6790148,3.0942636,4.930095,6.502818,7.514886,8.058874,8.353067,8.664138,8.747473,8.71542,8.659924,8.561659,8.234331,7.4365215,6.237467,4.482467,2.1037061,1.3445864,2.1905274,4.8496127,6.655446,7.796049,8.136844,8.172919,8.091307,8.001826,7.379857,6.772291,6.0507674,4.4439287,1.9351823,-0.5897727,-1.9008963,-2.025176,-1.7312535,-1.6141667,-1.6998765,-1.7382795,-1.6596297,-1.49371,-1.2848464,-1.3660853,-1.2694292,-1.062721,-0.9898588,-0.44369477,-0.109428406,0.15762842,0.3549133,1.0479753,1.1359645,1.7860111,2.4166446,2.4158995,2.413943
-2.5332851,-2.6653218,-2.9282584,-3.137266,-3.2537632,-3.3745518,-3.5165374,-3.6246843,-3.5511131,-3.4047937,-3.329505,-3.288786,-3.3637586,-3.6843443,-4.1190286,-4.381628,-4.6307764,-4.547393,-4.3853884,-4.3089633,-4.0615644,-3.4860315,-2.7775931,-2.3274589,-2.624786,-2.35924,-1.6356335,-1.2629502,-1.1018131,-1.0496116,-1.15746,-1.4495845,-1.8853202,-2.2859912,-2.2073486,-1.9304254,-1.9431653,-2.3529618,-2.6393318,-2.5097327,-2.4370265,-2.4477606,-2.5583239,-2.698408,-2.815958,-2.721002,-2.3776267,-1.9846516,-1.7538341,-1.5537047,-1.3292199,-1.177795,-1.0512712,-1.2481185,-1.3277884,-1.2371098,-1.1354308,-1.0392467,-1.1253798,-1.6308414,-1.9821458,-2.2878919,-2.5819685,-2.8041081,-2.8532908,-2.8268285,-2.7257276,-2.4814065,-2.3447073,-2.608643,-2.7783947,-2.8810706,-2.9214454,-2.8646593,-2.8878276,-2.9342895,-2.9442205,-2.957055,-3.2187548,-3.359431,-2.8881016,-2.2363818,-1.280161,-0.4498624,-0.41084397,-0.7138648,-0.84956336,-0.6490612,-0.55610585,-0.32285294,-0.28808534,-0.08823404,0.18996154,-0.10012956,-0.3914795,-0.35201523,0.307513,0.9324486,1.4113574,1.773079,2.0807667,2.1595545,2.1947303,2.0975897,2.0240853,1.7922779,1.4101713,0.83773494,-0.115783304,-1.1719003,-2.2570078,-2.5359063,-2.185676,-0.6982405,0.85358495,2.1500118,2.936632,3.165386,2.943386,2.969608,2.3782368,1.7698859,1.0850837,-0.45083073,-2.0394285,-3.266912,-3.9667315,-4.3380647,-4.204687,-4.1185484,-4.1952143,-4.187579,-4.1496544,-4.124447,-3.9930975,-4.04749,-4.028043,-3.9346247,-3.9505553,-3.7346423,-3.5766137,-3.3396137,-3.1496491,-2.656594,-2.4836545,-2.0106993,-2.2199724,-2.220385,-2.221273
-2.4051456,-2.20025,-1.9042847,-1.5887051,-1.3010213,-0.9310255,-0.7474824,-0.39752576,0.044399403,0.44346252,0.6921253,0.8214349,0.9570296,0.93104863,1.0864674,1.4590049,1.9926003,2.095979,1.7217124,1.2363474,0.52021056,-0.097899005,-0.5378428,-0.87908316,-0.90380645,-0.97850275,-1.1137152,-1.5272659,-1.8872823,-2.1283278,-2.2046552,-2.1886744,-1.9333786,-1.3632429,-0.57236356,-0.14891088,0.095357925,0.20740086,0.33814698,0.36303115,0.3938487,0.4281345,0.3742937,0.20212238,-0.1845747,-0.6641567,-0.9803313,-1.0444967,-1.059025,-1.1507399,-1.2835546,-1.2331676,-0.9615259,-0.87085116,-0.7181854,-0.6807204,-0.7140053,-0.6201957,-0.5354549,-0.49958873,-0.25047487,0.1251646,0.5550684,1.3524078,2.469376,3.9103823,5.699023,7.584261,9.604624,10.844023,11.125445,11.286332,11.424837,11.452757,11.397236,11.088288,10.396014,8.550508,5.6578555,2.5171635,0.3020905,-0.9513885,-1.8132794,-1.7894126,-2.0253973,-2.1770082,-2.453848,-2.3563757,-2.1840482,-2.3062923,-2.2872024,-2.3787298,-2.3871334,-2.7518196,-3.2962046,-3.7484243,-4.0304747,-3.5802987,-3.0165858,-2.199736,-1.2043768,-0.58824015,-0.5981428,-0.7262219,-0.50448865,-0.024867356,0.73608726,1.0399711,0.7749049,0.25828743,-0.5908891,-1.2789468,-2.0445642,-2.7487803,-2.4483051,-1.8175424,-1.258323,-0.7230963,-0.48193115,-0.59359986,-0.48002657,-0.5182048,-0.5542923,-1.1452725,-1.6522365,-2.3177433,-3.001671,-2.9723153,-2.6403222,-2.4384,-2.4147122,-2.372443,-2.3613915,-2.442065,-2.5408006,-2.5277236,-2.4650612,-2.5589147,-2.6763592,-3.2044098,-3.5264022,-3.8118358,-3.7575963,-3.5512834,-3.4922001,-3.5154355,-2.1222432,-2.1219223,-2.1211169
-1.2629997,-1.3287063,-1.2917521,-0.88920015,-0.41797674,0.16214767,0.69426095,2.5510187,4.2407007,5.2319117,5.45402,5.5038743,5.6575813,6.047283,6.1429825,5.8353095,4.9788404,3.876339,2.4940543,1.0247381,-0.09977797,-0.8952012,-1.4810658,-2.0479312,-2.1838121,-2.1725543,-1.9778595,-1.985768,-2.103886,-2.0433903,-1.6379687,-1.2436978,-0.88028044,-0.7079052,-0.7690966,-0.7656147,-0.62283516,-0.31712547,-0.09395253,-0.067733586,-0.1600086,-0.35408226,-0.7795088,-1.0130658,-1.1055201,-0.99408704,-0.57816577,-0.16524634,0.21721259,0.626529,0.9913821,1.1418631,0.7513821,0.56491137,0.20440954,-0.23237035,-0.7771158,-1.0622228,-1.0337961,-0.5077555,-0.20837228,-0.112665385,-0.12161523,-0.35704768,-0.83042395,-1.3868675,-1.8892686,-2.1193304,-1.9119292,-1.4894695,-1.3420111,-1.2400014,-1.2797008,-1.3434557,-1.4591011,-1.6401529,-1.7429504,-1.8574238,-1.8184359,-1.604034,-1.6406022,-1.7974371,-2.193282,-2.7509844,-2.8302937,-2.677641,-2.3864543,-2.1974351,-2.0353374,-1.9364272,-1.9140427,-2.134641,-2.5356169,-2.3844674,-1.6803298,-1.2934892,-1.5946265,-1.9625008,-2.4392571,-2.6531408,-2.5408523,-2.3711934,-2.3780556,-2.4079118,-2.512747,-2.710247,-2.8829103,-2.58583,-2.2289062,-1.621092,-0.768174,-0.578159,-0.8897961,-1.8886375,-2.8482766,-3.4167418,-3.420507,-2.9357066,-2.5963783,-2.4234462,-2.1297865,-1.6460834,-1.0423303,0.28534868,1.295727,1.8213267,1.6774876,0.8154578,-0.0020017922,-0.28467077,-0.26091778,-0.40562794,-0.48960644,-0.45968038,-0.4438051,-0.44863546,-0.54514843,-0.66116816,-0.59876084,-0.96455353,-1.1752468,-1.48578,-1.5654471,-1.8794428,-1.8990335,-1.9422183,-2.9582257,-2.9581327,-2.9579284
-5.8291836,-5.767434,-5.7991805,-5.856019,-5.87487,-5.957649,-5.98335,-5.749441,-5.239056,-4.709993,-4.504359,-4.3748064,-4.3118095,-4.375025,-4.636054,-4.835184,-5.038142,-5.0472436,-5.083836,-5.192789,-5.1775556,-5.1696754,-5.2868237,-5.470785,-5.7918653,-5.6118193,-5.0714517,-4.6738577,-4.530767,-4.4303265,-4.3924236,-4.3982897,-4.4311566,-4.453533,-4.308926,-4.146406,-4.1365895,-4.3035297,-4.025439,-3.5651288,-3.2671528,-3.155,-3.1654403,-3.2655127,-3.308499,-3.220311,-2.9998317,-2.712621,-2.48389,-2.2611005,-2.0764632,-1.9882964,-1.8222582,-1.923246,-1.9163973,-1.8574438,-1.865131,-1.7343241,-1.6332619,-2.047584,-2.4463289,-2.6526806,-2.7690413,-2.836201,-2.8411636,-2.80338,-2.7186568,-2.6131365,-2.6494324,-3.0337572,-3.1757302,-3.2801673,-3.3326735,-3.381456,-3.4900079,-3.6260571,-3.759862,-4.0725894,-4.83215,-5.522455,-5.7338543,-5.552553,-5.2841544,-5.0689373,-5.125677,-5.3648686,-5.4401693,-5.176111,-5.0240273,-4.743963,-4.501604,-4.195356,-3.6662009,-3.7458887,-4.0904293,-4.2235346,-4.2629976,-4.219173,-4.178137,-3.7770267,-3.18322,-2.7553687,-2.699192,-2.8866735,-2.913827,-2.6951025,-2.311125,-2.288216,-2.7001057,-3.345416,-3.8147254,-3.9137535,-4.014481,-3.856536,-3.4968405,-2.7886672,-2.1903102,-1.8889449,-1.8778421,-1.9188395,-2.3558788,-2.8802073,-3.3954554,-4.6192536,-5.3032627,-5.5100737,-5.496392,-5.369336,-5.0210185,-4.739087,-4.646973,-4.5871754,-4.5768065,-4.6143436,-4.5677266,-4.6168647,-4.64316,-4.7352905,-4.7616487,-5.0252,-5.236206,-5.669039,-5.694661,-5.472855,-5.3808184,-5.2461243,-4.8826356,-4.8825836,-4.882285
1.44593,1.2240963,0.8220687,0.45614833,0.10944995,-0.23927465,-0.5484226,-1.3688763,-1.8696057,-1.623403,-1.3773488,-1.2231802,-1.022013,-0.7879712,-0.53401065,-0.19800276,0.21383597,0.14791901,0.110415354,0.39889318,1.2835865,2.7420042,4.437282,6.6309147,7.8277225,8.762196,9.8922825,10.561462,10.776197,10.940793,11.175753,11.179379,10.887271,10.223984,9.321735,8.344077,6.840167,4.171835,1.2122604,-0.07219818,-0.65720695,-0.81140244,-0.78913975,-0.7989745,-0.8602948,-0.9616158,-1.0501705,-1.0035172,-1.0062592,-1.0056229,-0.9297167,-0.7959742,-0.5417087,-0.58948356,-0.60996246,-0.54256976,-0.29754305,-0.008279979,0.2538748,0.43783307,0.55317926,0.45706645,0.30417636,0.2032,0.24093637,0.35025483,0.45488226,0.47230634,-0.06746203,-0.42456746,-0.53622246,-0.53752327,-0.4751125,-0.3941391,-0.4044549,-0.39259022,-0.32494497,-0.40345266,-0.36087248,0.7372758,3.586328,6.022031,8.2436695,9.319107,9.426477,9.031938,8.685301,8.633558,8.521937,8.299472,7.875218,7.4341364,6.4315953,4.658048,3.2043571,2.128811,1.5542452,1.0312339,1.1816168,1.4218808,1.6330094,1.69758,1.6250267,1.4110825,1.320198,1.26194,1.1283963,0.59305906,-0.6918541,-1.4794178,-2.1243336,-2.2151494,-1.7696862,-1.026091,-0.6340107,0.18979326,1.066687,1.5906574,1.8594067,1.9318216,1.450916,1.1103035,0.4943348,-0.542776,-1.4233092,-1.813446,-1.5404681,-0.91487485,-0.33284977,-0.07416633,-0.06491858,0.048212036,0.12833938,0.22979061,0.36841238,0.3020087,0.24206746,0.32262534,0.4543753,0.888185,1.0870116,1.3438705,1.4013739,1.5918837,1.5041225,1.3395998,0.7300908,0.7297767,0.72927976
