0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130
-1.4877894,-1.5737872,-1.6216271,-1.6892073,-1.674628,-1.6418059,-1.7026428,-1.6935136,-1.711512,-1.569085,-0.89843917,-0.7631534,-0.31709075,-0.08587453,-0.16108909,-0.3785102,-0.5069901,-1.146924,-1.9355717,-2.0807335,-1.3962615,-0.90254724,-1.1438082,-1.1909801,-1.0780425,-1.2703254,-1.5777054,-1.8344342,-2.149221,-2.3780642,-2.2269301,-1.7035427,-1.585943,-1.5029414,-1.5440782,-1.5824841,-1.585963,-1.5760498,-1.6555111,-1.7843021,-1.9156923,-1.8766679,-1.8735816,-1.8906653,-1.8510429,-1.8239073,-1.7892269,-1.7219458,-1.6990501,-1.6452755,-1.5704178,-1.4470072,-1.3217316,-1.2399483,-1.1789095,-1.1092325,-0.9767591,-0.81597453,-0.604367,-0.5206209,-0.4567011,-0.47584015,-0.3964355,-0.031127855,0.08143046,-0.05959443,-0.087549075,-0.34916118,-0.6299778,-0.71277785,-0.75751805,-0.8332095,-0.956408,-1.0581404,-1.1012974,-1.23207,-1.4529383,-1.5584342,-1.3946196,-0.82355255,-0.15314265,0.36873883,0.13474473,-0.10005303,-0.2600094,-0.39094287,-0.7214909,-0.83449596,-0.81509906,-0.52522576,-0.3963131,-0.58731425,-1.1229815,-1.717144,-2.0607908,-2.2182913,-2.3258421,-2.3424816,-2.3615332,-2.386068,-2.403339,-2.371854,-2.344699,-2.3844485,-2.4201849,-2.441375,-2.3799727,-2.300242,-2.2136364,-2.1640716,-1.7914743,-0.74196476,0.15689543,0.48606604,0.3667608,-0.22522089,-0.3810837,-0.39101166,-0.25738224,-0.9132111,-1.5656831,-2.1493297,-2.2020068,-2.0943365,-2.1552238,-2.1066728,-2.0452383,-1.7379164,-1.7370775,-1.7369546,-1.7369566
-4.2947836,-4.3233213,-4.325816,-4.3282747,-4.3660398,-4.3665395,-4.364529,-4.2972555,-4.343074,-4.102499,-3.4378896,-2.8834696,-2.9565713,-3.0322251,-3.040426,-2.9886596,-2.5807266,-2.5051684,-2.829609,-3.7687294,-4.2379165,-4.040427,-3.2597003,-2.319089,-1.2598253,-0.77680063,-0.67895144,-0.7220039,-0.7561067,-0.8164458,-1.0086987,-1.3938916,-1.3310338,-1.3125465,-1.25339,-1.1050929,-0.82797956,-0.53801155,-0.46903622,-0.4514809,-0.4167791,-0.43993697,-0.5340538,-0.5780188,-0.5837339,-0.6117865,-0.590626,-0.60294765,-0.63337135,-0.654102,-0.6653392,-0.7036507,-0.6957685,-0.7084463,-0.88670707,-1.0032245,-1.1282446,-1.2954398,-1.6034852,-1.7358975,-1.8471563,-2.2283664,-2.506544,-2.6059282,-2.3761954,-1.7338439,-1.1524203,0.5610849,3.4685097,5.222985,6.5768323,7.6818504,8.380692,8.632942,8.7791,8.942682,9.095568,9.117999,8.949553,8.080493,3.3493004,-1.6048137,-2.3491907,-2.528082,-2.0495017,-2.1188025,-2.2950816,-2.4444723,-2.7283049,-2.9074998,-3.005672,-2.9890537,-2.7517204,-2.539033,-2.37355,-2.166369,-1.9947102,-1.9288265,-1.9098272,-1.9030809,-1.8787985,-1.8767811,-1.8970115,-1.8691318,-1.8609698,-1.9027293,-2.017091,-2.1049094,-2.2025678,-2.2956429,-2.6783974,-3.4781847,-4.894479,-5.1121635,-4.9938006,-5.047098,-5.0740294,-4.926873,-4.840427,-4.81839,-4.7317753,-4.4790907,-4.474942,-4.5533686,-4.58997,-4.5264764,-4.582171,-3.9632218,-3.9612627,-3.960811,-3.9608445
-1.6255189,-1.6788477,-1.5823107,-1.5106418,-1.2721484,-1.1752481,-0.981632,-0.85461026,-0.55954814,-0.1414696,0.12442356,-0.06888971,-0.49312407,-0.7508027,-0.6170696,-0.70828605,-0.7232049,-0.84058356,-1.1107421,-1.565979,-1.9801097,-1.9550058,-1.1671093,-0.3034529,0.37713376,0.21342176,-0.06530613,-0.3745076,-0.68475246,-1.059083,-1.1850666,-1.0772913,-0.80285966,-0.5321323,-0.26041204,0.101412624,0.6703815,1.3608125,1.7580568,2.150352,2.752858,2.9859912,3.1175315,3.093811,2.9986885,2.8906786,2.8064141,2.7261074,2.6662927,2.59066,2.4747343,2.2953732,2.0544758,1.6829482,1.2518054,1.1924243,1.2994015,1.2810848,0.88641286,0.64277893,0.61759245,0.31719577,-0.17226416,-0.49541825,-0.7131104,-0.72755075,-0.5653965,-0.40058112,-0.031103969,0.15857817,0.33915648,0.6636055,0.94459856,1.0355092,1.0510027,1.1068461,1.2678688,1.3299055,0.9626218,0.28699285,-0.75038517,-1.2913039,-1.1318822,-1.1769915,-1.4059981,-1.2751763,-1.2017365,-1.1949079,-1.4041855,-1.522172,-1.5249906,-1.5651047,-1.7282971,-1.5408666,-1.1411347,-0.87644243,-0.7449588,-0.7175812,-0.7199789,-0.7365006,-0.7405364,-0.77117276,-0.76836866,-0.7849964,-0.8671039,-0.9068296,-0.9784282,-1.0253296,-1.0693738,-1.0962145,-1.3912454,-1.9229283,-2.5751588,-2.3738766,-2.2833505,-2.1540356,-2.1032677,-1.8005466,-1.7164416,-2.094537,-2.4602952,-2.301176,-2.3313484,-2.3247476,-2.3178487,-2.162468,-2.1809857,-2.5760217,-2.5773065,-2.5774226,-2.5774307
-2.8488579,-2.7992525,-2.7411883,-2.6695335,-2.5920377,-2.6293116,-2.6447456,-2.6785483,-2.5544033,-2.3330112,-1.8216645,-1.264314,-1.4013984,-1.6484703,-1.689869,-1.4721357,-0.86427027,-0.16174442,0.5067935,0.15254599,-0.56647563,-1.2061012,-1.3053324,-0.78363025,0.12009844,0.6413555,0.85610324,0.8735972,0.8655727,0.68608534,0.28903008,-0.19794653,0.17561431,0.6707891,1.1183267,1.582643,2.098929,2.5425951,2.75939,2.9842014,3.3101373,3.544775,3.776688,3.8357537,3.8532686,3.8344421,3.792635,3.790381,3.826714,3.8613687,3.8468513,3.9160151,3.9682958,3.8125744,3.3953447,2.7656188,1.9346852,0.9683157,-0.054169964,-0.71262646,-1.0892603,-1.4244292,-1.5325811,-1.6495087,-1.6960033,-1.4942596,-1.477104,-1.8085501,-1.8423365,-1.7424257,-1.5385892,-1.2456483,-0.8839223,-0.7143178,-0.6396651,-0.47903213,-0.24322593,-0.21496299,-0.53091764,-1.1917847,-2.2971041,-2.8302083,-2.789837,-2.4418163,-1.625164,-1.103795,-1.1357065,-1.0123682,-0.9216271,-0.93066394,-0.7213816,-0.35437003,0.48813528,0.9444811,1.1845387,1.3407519,1.4250977,1.4259361,1.3589785,1.3429296,1.38831,1.4237807,1.4468753,1.46395,1.4568539,1.5059669,1.510768,1.4072394,1.2985779,1.1248018,0.7354454,-0.041681945,-1.8721216,-2.9252622,-3.030155,-3.0102825,-3.0373487,-2.853687,-2.7663345,-2.672492,-2.3170004,-1.8383977,-1.7080617,-1.8782387,-1.8727034,-1.9009413,-1.9066968,-1.9340396,-1.9354203,-1.9355258,-1.9355528
-1.5307844,-1.5606186,-1.6623561,-1.6883221,-1.8513322,-1.8987108,-1.9502097,-1.9730661,-1.8170931,-1.1856691,-0.8346918,-0.95667875,-1.188728,-1.5499508,-1.6064028,-1.5188205,-1.353308,-1.2663931,-0.5464249,0.036735952,-0.12060353,0.4250852,1.5439401,3.0373745,4.9633365,6.412835,7.312091,7.8119345,8.384691,9.173826,10.084877,10.414051,10.340059,10.1669035,9.871386,9.452826,8.840661,7.786588,6.8406153,5.875184,4.257144,3.3451483,2.0824025,1.1878113,0.8252921,0.44661495,0.33939558,0.27183992,0.26804504,0.20882343,0.14000176,0.040441256,0.06637262,0.22131786,0.30799386,0.41528684,0.4716947,0.27056384,-0.13115057,-0.36563754,-0.6164482,-0.80922115,-0.7241348,-1.0250713,-1.570478,-1.7912091,-1.746916,-1.7419548,-1.2771748,-0.7268463,-0.137737,0.53977466,0.957257,1.0595269,1.0442812,1.0049939,1.0302298,0.9163823,0.47962713,-0.1790379,-1.1060338,-1.5298773,-1.5324423,-1.3738625,-1.5352335,-2.0696824,-2.153044,-1.9863244,-1.9441618,-2.261672,-2.2822351,-1.854582,-1.2991188,-1.2145051,-1.2239385,-1.2416453,-1.24914,-1.2675061,-1.2091875,-1.1262251,-1.0740671,-1.0192425,-0.9908086,-0.9402331,-0.8936386,-0.77256453,-0.66657794,-0.6702464,-0.64655614,-0.676103,-0.64465904,-0.38455707,-0.15842348,-0.92202556,-1.0460572,-1.1056356,-1.3301744,-1.2607399,-1.1843101,-1.4412336,-1.5214324,-1.1042796,-1.1067863,-1.551815,-1.6331677,-1.8966757,-1.8815379,-1.3815238,-1.3801942,-1.3798769,-1.3799293
2.5291648,2.570613,2.5743318,2.5726116,2.5318658,2.4915786,2.5610926,2.5622141,2.4876077,1.477257,0.2622931,0.7377924,1.2857383,1.4697421,1.275312,0.41724283,-0.33147898,-0.37891114,-0.16293742,-0.6212395,-0.97559035,-0.79525167,-0.34858382,-0.084236994,0.14440161,0.011366531,-0.15342823,-0.24683249,-0.33807683,-0.36565554,-0.3428641,-0.27437872,-0.22070666,-0.25080967,-0.3941377,-0.55184823,-0.5991125,-0.5927259,-0.560243,-0.5987068,-0.7051274,-0.7843952,-0.8576145,-0.8481868,-0.84014606,-0.85930383,-0.8395358,-0.8258052,-0.8131288,-0.8006853,-0.8326361,-0.8989671,-1.057767,-1.2930394,-1.5105566,-1.4700475,-1.2252446,-0.9009814,-0.6385198,-0.5180023,-0.3278207,-0.21106406,-0.4724387,-0.5475831,-0.21412817,0.26826733,0.1719467,-0.08295571,-0.6186303,-0.9085481,-0.8774002,-0.6496754,-0.34990442,-0.19153044,-0.1770203,-0.30569285,-0.61706376,-0.9837572,-1.5406648,-2.1035318,-1.9649377,-1.4697773,-1.3994067,-1.3587315,-1.4287128,-1.3546038,-1.1598151,-1.0776433,-0.9300936,-0.7389366,-0.4635749,-0.47558284,-0.3791527,-0.54233634,-0.57965744,-0.32678905,0.031608284,0.22083041,0.26199996,0.2669971,0.3172012,0.33264536,0.32838982,0.35239017,0.39449927,0.427568,0.42977658,0.3918955,0.37267208,0.20085043,-0.31901336,-1.0985227,-0.8789896,-0.1456503,0.0675682,0.2143676,0.30033624,0.04476148,-0.09096603,-0.33329442,-0.3236609,-0.33743483,-0.0272929,0.36799785,0.7547904,0.8594066,0.798028,1.1762127,1.1767542,1.1768726,1.1768405
-0.8865758,-0.90615976,-1.0015558,-1.0760739,-1.1318676,-1.1960511,-1.3616306,-1.4255567,-1.5143893,-1.5261608,-1.4994991,-2.156667,-1.9011294,-1.7153746,-1.7357798,-1.6763902,-1.7475811,-1.9987686,-2.1349878,-1.2809124,-0.43013003,-0.29216993,-1.1502109,-2.1247702,-2.733852,-2.7719152,-2.5685906,-2.3314137,-2.142744,-1.8912766,-1.4910474,-0.6976521,-0.62125814,-0.53679943,-0.69797784,-0.9937058,-1.4759076,-1.9470475,-2.1786554,-2.2997255,-2.3351796,-2.250574,-2.0358086,-1.8492303,-1.7398703,-1.6801026,-1.6571293,-1.6357123,-1.5761662,-1.5182713,-1.463969,-1.4001718,-1.3137181,-1.2316844,-1.1331828,-1.0584985,-1.0488694,-0.9964261,-0.8678888,-0.9007344,-0.87729156,-0.8079667,-0.6036685,-0.48062164,-0.44882017,-0.5118773,-0.6476745,-1.088426,-1.6288576,-1.9961613,-2.1607409,-2.3263485,-2.4019225,-2.3774304,-2.2853985,-2.1115932,-2.013124,-1.9275594,-1.5963038,-0.875882,0.11529145,0.88442504,0.81822455,0.5725938,-0.08139256,-0.6216712,-0.563752,-0.64830774,-0.84854424,-0.94256556,-1.1665169,-1.3898792,-1.7007568,-1.9924525,-2.2161055,-2.3338783,-2.4313488,-2.4577198,-2.448701,-2.4407763,-2.4690604,-2.4674792,-2.468029,-2.4658313,-2.4550183,-2.4881067,-2.4279103,-2.3617268,-2.3268905,-2.2824783,-2.132322,-1.6326771,-1.0743834,-0.46936065,0.0059244633,0.27722058,0.5933951,0.035380304,0.1932424,0.73627985,0.55696154,0.13613647,-0.36229685,-0.7046727,-1.0707209,-1.2065145,-1.2166797,-1.0752727,-1.07445,-1.0743988,-1.0744132
-0.3199636,-0.14450783,-0.047188476,0.06849693,0.2184912,0.25154543,0.3504563,0.4440536,0.490011,-0.0138625875,-0.30046952,-0.041257977,0.2790199,0.47346252,0.3860399,0.50528294,0.16597077,-0.21133633,-0.91114366,-1.7234778,-1.9323878,-2.0843544,-2.0627193,-2.0828786,-2.1437232,-2.2032604,-2.266391,-2.2623372,-2.2073226,-1.9797356,-1.8402019,-1.4885046,-1.4607494,-1.4169452,-1.3354466,-1.2334588,-1.2121487,-1.062201,-0.9806609,-0.9474289,-1.0103683,-0.992935,-0.8512003,-0.7305264,-0.6402849,-0.46120495,-0.41138244,-0.4114982,-0.4188669,-0.40777454,-0.33733845,-0.3281103,-0.30382237,-0.18210669,0.043619603,0.11718267,0.12779978,0.41931382,0.6215019,0.65177417,0.67256325,0.42277077,0.00896886,0.2722168,0.9371289,1.2614256,1.3212632,1.3384428,0.86553365,0.6696036,0.6830148,0.65815175,0.5612115,0.29381466,0.025933653,-0.46626487,-1.0015326,-1.3029191,-1.4444268,-1.6404366,-1.3319793,-1.3510783,-1.4103546,-1.5664124,-1.8009348,-2.161488,-2.2116227,-2.0697303,-1.6186333,-1.0463654,-0.7204076,-0.8170922,-1.2304424,-1.6906347,-1.9930153,-2.109821,-2.1375082,-2.1073751,-2.136891,-2.1642647,-2.1699848,-2.1761508,-2.195182,-2.1798491,-2.2016735,-2.2663827,-2.30088,-2.2781868,-2.3064728,-2.3012857,-2.2768307,-2.2557888,-2.102449,-1.6064763,-1.6254053,-1.8345125,-1.8309337,-1.9844241,-2.0523791,-1.635806,-1.3393022,-1.4772452,-1.2001344,-0.89330137,-0.60134053,-0.4647908,-0.5125818,-0.2698396,-0.2681539,-0.26780704,-0.26782498
-2.922571,-2.7903266,-2.7202501,-2.6886067,-2.6231565,-2.619092,-2.6287332,-2.6732216,-2.7668924,-2.962554,-2.9709039,-2.8198452,-2.5009882,-2.291859,-2.3874993,-2.3065643,-2.324905,-2.6462479,-3.1274443,-2.910925,-2.1788836,-1.7775376,-2.0094843,-2.44806,-2.9951525,-3.1343627,-3.2332191,-3.3325858,-3.4874506,-3.8098698,-4.130561,-4.1630096,-4.054115,-3.9249225,-3.8011281,-3.6222038,-3.3860252,-3.1318197,-3.1245894,-3.1812263,-3.1941361,-3.1919706,-3.1500416,-3.0930598,-3.0536232,-2.96901,-2.922948,-2.9272122,-2.950175,-2.9549346,-2.9337213,-3.0147872,-3.2409515,-3.5394886,-3.8961232,-4.1408653,-4.2831993,-4.190512,-3.936177,-3.772768,-3.711862,-4.048292,-4.5316057,-4.4320917,-3.7696693,-3.3632255,-3.3070083,-3.2332842,-3.3400295,-3.2304149,-3.0769675,-3.053925,-3.1073582,-3.1518362,-3.1911874,-3.2559109,-3.3450289,-3.397225,-3.3974156,-3.3060992,-3.3591495,-3.8221529,-3.8287337,-3.793488,-3.4726424,-3.4198139,-3.4908068,-3.4930801,-3.4600272,-3.3454342,-3.2910566,-3.3301642,-3.2535439,-3.1885505,-3.4402401,-3.6157556,-3.745511,-3.7796378,-3.816317,-3.8396888,-3.8506622,-3.8766067,-3.948411,-3.9527378,-3.9572868,-4.0007234,-4.06057,-4.0644627,-4.0642014,-4.0377326,-3.9404306,-3.5901017,-3.5957663,-3.588334,-3.5724518,-3.7281075,-3.7341921,-3.826179,-3.9454083,-4.097929,-3.8849769,-3.9005485,-3.578911,-3.199205,-3.0031056,-2.9564996,-2.9979987,-3.478064,-3.4791644,-3.479526,-3.4794617
-2.0317686,-2.0928853,-2.1253197,-2.126996,-2.1602037,-2.1592357,-1.9424398,-1.8008915,-1.6161969,-1.2861879,-0.22145815,1.5017713,2.029229,2.2528706,2.2171018,1.6460199,0.7125045,0.099262275,0.3125882,2.5992386,5.5176897,8.403896,10.040386,10.743609,10.613649,9.956563,9.291168,8.712677,7.8774357,6.145403,3.290009,-0.11968737,-0.66882163,-1.0468509,-1.2971723,-1.3657821,-1.264663,-1.1157506,-1.0019631,-0.9528109,-0.9054848,-0.8461062,-0.8227556,-0.8232906,-0.77866083,-0.7432355,-0.71686983,-0.6847265,-0.6708963,-0.6257954,-0.5504248,-0.3851996,-0.22366068,-0.23847015,-0.41467187,-0.7587744,-1.2203147,-1.7154784,-2.0082603,-1.9829721,-1.7878792,-1.6263855,-1.6250217,-1.4368643,-0.96934515,-0.590437,-0.39702505,-0.08139338,0.03654389,-0.039269924,-0.050215364,-0.0904178,-0.31256685,-0.50327027,-0.5988716,-0.76802915,-0.995738,-1.3009406,-1.8175389,-2.4228795,-2.3957567,-1.8673072,-1.4656587,-1.2212813,-1.1749188,-1.3081651,-1.5155759,-1.6632016,-1.7328999,-1.5990646,-1.4001582,-1.4379122,-1.4025545,-1.7317953,-2.345743,-2.7775698,-2.9410682,-2.9803019,-3.0041897,-3.0190234,-2.9962862,-2.9871788,-2.9718926,-2.947648,-2.9268456,-2.9151783,-2.907556,-2.9223764,-2.8828692,-2.8520813,-2.7317832,-2.5613983,-1.3952893,-0.6471524,-0.7967477,-1.1239698,-1.1848115,-1.0958195,-1.0614845,-1.6586928,-1.90534,-2.0737164,-2.221119,-2.2970276,-2.4680533,-2.4035578,-2.4722571,-1.2859211,-1.2862515,-1.2865288,-1.286497
-1.3515772,-1.363643,-1.3126857,-1.312583,-1.3009503,-1.3123871,-1.2812448,-1.3669829,-1.3090615,-0.79102254,-0.6694882,-0.14584528,0.286635,0.5610073,1.7535523,6.267996,9.380837,10.403636,11.075645,10.844892,9.776606,7.719305,5.086037,2.6196487,-0.22536397,-0.891038,-1.0183002,-1.0372784,-1.0241041,-1.0494517,-1.0001861,-1.06956,-1.0727122,-0.99711883,-0.9859808,-1.0150579,-1.1027865,-1.2050916,-1.2964518,-1.3631456,-1.2696272,-1.2720008,-1.3090559,-1.3215308,-1.3747339,-1.4296435,-1.4562483,-1.4954848,-1.517853,-1.5321555,-1.6125433,-1.7655678,-1.910805,-1.938679,-1.6754253,-1.3659196,-1.1472325,-0.94097954,-0.80061597,-0.80211514,-0.87288094,-0.88690984,-1.1313243,-1.3989953,-1.4958668,-1.5110177,-1.7068887,-1.9873886,-1.8065674,-1.5413536,-1.361196,-1.2019384,-1.180236,-1.1950644,-1.1792138,-1.063021,-0.8766854,-0.7744339,-0.9281588,-1.5519142,-2.3635364,-1.9655328,-1.2807689,-0.4153358,0.28957626,0.47313106,0.50119376,0.35317367,0.14580122,-0.07301618,-0.28625053,-0.17876504,0.12159562,1.0102457,1.7219815,1.9318123,1.8937438,1.8295636,1.73853,1.693029,1.6573871,1.5679691,1.4501612,1.439387,1.449992,1.4512568,1.2912757,1.1514726,1.0147114,0.8727496,0.44113356,0.07599367,-0.69097316,-1.7625997,-1.9295783,-1.5264863,-1.5324993,-1.2674589,-1.3919551,-2.037479,-2.1949112,-2.2008264,-2.2086847,-2.3550165,-2.2517629,-2.3270288,-2.3318865,-2.9124444,-2.9140005,-2.9142835,-2.9142497
-5.422008,-5.366462,-5.3670607,-5.392499,-5.353896,-5.31427,-5.280889,-5.2935166,-5.322308,-5.1299267,-4.9857874,-5.146441,-4.710358,-4.3473206,-4.1699796,-3.728365,-3.0615778,-3.2183063,-3.5564055,-3.3961558,-2.7672615,-2.6261876,-3.250793,-3.7542195,-4.1541033,-4.203668,-4.222606,-4.2540917,-4.299442,-4.476865,-4.739661,-4.864676,-4.7477016,-4.5733438,-4.5006456,-4.433256,-4.356397,-4.291901,-4.352971,-4.44818,-4.411791,-4.3188868,-4.2436066,-4.1711235,-4.0964828,-4.0467205,-3.983407,-3.952865,-3.95256,-3.9240923,-3.8792462,-3.8551846,-3.9020214,-4.0179515,-4.180571,-4.242833,-4.2491717,-4.1262426,-3.8775196,-3.7156467,-3.5934587,-3.6913104,-3.9650974,-3.8828926,-3.2204394,-2.7229404,-2.714723,-2.6930227,-2.6341112,-2.5539792,-2.4727998,-2.6056046,-3.0143595,-3.355211,-3.5077853,-3.62465,-3.7115622,-3.8123007,-4.0201287,-4.154577,-4.670417,-4.7719173,-4.8503675,-4.754225,-4.2435074,-4.347169,-4.5234594,-4.690615,-4.9652863,-4.9800124,-4.9729605,-4.910714,-4.6629634,-4.575745,-4.694851,-4.7729616,-4.8123636,-4.80786,-4.8220773,-4.82846,-4.817153,-4.8549504,-4.9442554,-4.941661,-4.909654,-4.8882275,-4.913625,-4.9136972,-4.8926005,-4.8611984,-4.795214,-4.4187655,-4.389179,-4.4425397,-4.417486,-4.51044,-4.414197,-4.401256,-4.461992,-4.8505073,-4.9350224,-5.11346,-5.233828,-5.290806,-5.453508,-5.5449376,-5.544097,-5.3932166,-5.3936677,-5.3940268,-5.393955
0.28165284,0.25778598,0.3244923,0.29424095,0.3496961,0.36016148,0.34846267,0.32108662,0.28162986,-0.30448046,-0.7374673,-0.049743444,0.37014323,0.6214304,0.23104966,-0.60383177,-1.0284905,-1.1335194,-0.93346345,-0.028981358,0.5633664,0.63060164,0.49663872,-0.1183299,-0.9769903,-1.4080548,-1.5437543,-1.4986985,-1.3852003,-1.1624743,-0.84650165,-0.51955605,-0.5346682,-0.54974014,-0.54368323,-0.63216966,-0.8912833,-1.2393228,-1.4204962,-1.4842336,-1.5610211,-1.5700556,-1.5175693,-1.4766005,-1.4965792,-1.3871543,-1.3571522,-1.2806578,-1.2741249,-1.289409,-1.2327385,-1.1563673,-1.1664147,-1.1701013,-1.0559297,-0.99798274,-0.92375743,-0.7144228,-0.38871008,-0.14915529,-0.014033958,0.2575217,0.787431,1.3037214,1.6723417,1.7437544,1.7837884,1.5315523,0.32807508,-0.53917557,-1.2134573,-1.7597365,-2.0102384,-2.0342681,-2.0734365,-2.1886206,-2.3428106,-2.2679625,-1.5527418,-0.71880865,-0.5078484,-0.32159883,-0.45415726,-0.7594535,-1.1926612,-1.2005985,-1.0366502,-0.9369049,-0.7980082,-0.51928806,-0.2812239,-0.46104884,-1.0608829,-1.7059649,-1.9205823,-1.8536862,-1.5933481,-1.4318362,-1.3967009,-1.4448156,-1.4692919,-1.4518969,-1.4355044,-1.4939473,-1.5731506,-1.6740751,-1.658097,-1.5439165,-1.4577441,-1.4070994,-1.1208767,-0.27788723,0.93214464,1.3603992,1.1663368,0.87851065,0.70687056,0.4846593,0.47158346,0.41338322,0.22403508,-0.13946581,-0.15166977,0.004995644,0.035277545,-0.039073765,-0.044711143,-0.97903585,-0.9763153,-0.975347,-0.9754868
-2.113396,-2.175035,-2.1996112,-2.203449,-2.2268953,-2.284368,-2.3398967,-2.458929,-2.3225694,-1.7850463,-1.0443442,-0.3671971,-0.24005713,-0.20599267,0.22476783,1.4097359,2.661419,3.4492521,3.8878417,2.6125293,1.0084006,-0.6019918,-1.236778,-1.0562298,-0.09676585,0.6582769,1.1026307,1.3806188,1.6872531,1.9295387,1.7928162,0.78908384,0.49164337,0.31757718,0.22771747,0.18698557,0.08222714,0.13038878,0.27931005,0.33941823,0.30735135,0.25257587,0.07828276,-0.12115711,-0.21727057,-0.3643855,-0.46025467,-0.49004894,-0.45997605,-0.4897585,-0.5957177,-0.76057136,-0.9217369,-1.0534197,-0.9675495,-0.9017511,-0.96648526,-1.1367073,-1.4444674,-1.6299276,-1.740679,-1.7640877,-1.6650208,-1.6969744,-1.7040062,-1.5743321,-1.7730182,-1.972075,-1.5425569,-0.943293,-0.36456713,0.22885974,0.69686264,0.9274238,1.0536929,1.2270255,1.4715801,1.5340421,1.2993736,0.52091515,-0.8319324,-1.0659759,-0.9225061,-0.7301471,-0.59909457,0.045176744,0.43755525,0.9622737,1.4138682,1.6236784,2.3084638,4.17418,7.452986,9.283093,10.061058,10.328467,10.3661375,10.361676,10.370159,10.375338,10.37524,10.365559,10.319536,10.322056,10.316385,10.306041,10.297028,10.2993145,10.275794,10.274945,10.0891485,9.272347,5.8975453,0.8238593,-0.22434509,-0.7166669,-1.281988,-1.1112883,-1.2354534,-2.2117527,-2.330133,-2.1353083,-2.048335,-2.056909,-1.9229951,-2.1546478,-2.0402122,-2.5518188,-2.5550725,-2.5558937,-2.55579
-2.5225887,-2.611105,-2.6123996,-2.6405072,-2.6431928,-2.5774393,-2.3818486,-2.3477635,-2.2643757,-1.822944,-1.8048551,-1.7752625,-1.6447958,-1.4884324,-1.5648382,-1.5777501,-1.3450361,-1.3074797,-1.5215256,-2.033381,-2.150985,-2.2846575,-2.6649487,-2.747141,-2.520684,-2.3670783,-2.2715502,-2.1680005,-2.0510042,-1.9315729,-1.9767283,-2.0860815,-2.0253067,-1.9055865,-1.8177623,-1.7133944,-1.5872066,-1.4939628,-1.5165796,-1.6257033,-1.6850072,-1.7129463,-1.7594076,-1.7395986,-1.6795468,-1.6704634,-1.5827636,-1.5401292,-1.5269451,-1.4677677,-1.445406,-1.533349,-1.8309522,-2.2462547,-2.7315588,-2.954556,-3.011585,-2.877794,-2.4860177,-2.2043343,-1.8488348,-1.2109265,-1.0958834,-1.1880195,-0.7958751,-0.26454502,-0.12659633,0.4733001,1.0331385,1.2236127,1.1392357,0.9227614,0.5566327,0.23189938,0.06180861,-0.11553085,-0.30036706,-0.40018424,-0.6472566,-1.1091708,-2.2923365,-2.334567,-1.9900004,-1.453795,-0.64693844,-0.6214177,-0.69919693,-0.9216847,-1.1576045,-1.0816834,-1.062241,-1.1261696,-1.3836763,-1.6771281,-2.1053352,-2.3507586,-2.426704,-2.3803418,-2.3747952,-2.392213,-2.398993,-2.467928,-2.5656986,-2.5746617,-2.5201905,-2.5579982,-2.6797085,-2.7395217,-2.7722492,-2.8142257,-2.9722905,-2.9490538,-2.4526908,-2.2411647,-2.2017913,-1.9945129,-1.9260359,-1.8723655,-2.076004,-2.4828565,-2.5134096,-2.7033787,-2.7737532,-2.7411366,-2.7891927,-2.767088,-2.7949743,-2.5656476,-2.566967,-2.5675678,-2.567458
