0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136
-1.2464826,-1.201125,-1.1683701,-1.2376348,-1.6190815,-1.7141528,-1.7922081,-1.9192097,-1.9567757,-1.8941497,-1.8160111,-1.7098514,-1.6004617,-1.2994468,-1.2186545,-1.2849107,-1.4304116,-1.5560639,-1.5858583,-1.5952306,-1.1770688,-0.7141754,-0.11656745,-0.27124634,-1.1688945,-1.4259207,-1.8161725,-2.214601,-2.0787234,-1.8064668,-1.6281737,-1.6790569,-1.5712817,-1.2880993,-1.2137061,-1.3509436,-1.3354902,-1.4273646,-1.5197849,-1.5409217,-1.5837512,-1.1116138,-0.1275805,0.13001078,0.1624397,0.037588328,-0.18947019,-0.89521164,-1.6076413,-2.1083672,-2.4583673,-2.5910978,-2.5145872,-2.3202882,-1.9671724,-1.6028928,-1.2655914,-0.92951214,-0.7833924,-0.6839151,-0.72554356,-0.9812557,-1.5374061,-1.4764471,-0.52391994,-0.053931385,0.22977147,-0.37917536,-0.6607939,-0.40959367,-0.27420655,-0.600412,-0.8569957,-1.3716441,-1.5702275,-1.285276,-0.8940639,-0.9752568,-1.5182757,-1.7858115,-1.6621046,-1.6073585,-1.0626976,-0.73494124,-0.5545686,-0.46200478,-0.55326915,-0.6444419,-0.730781,-0.6535556,-0.6412573,-0.89202833,-1.4502734,-1.6375227,-1.4527316,-1.1688474,-0.9584888,-0.6371944,-0.09721437,0.44072965,0.49626222,0.37373775,0.1224771,-0.060962975,-0.14273566,-0.2827031,-0.27786475,-0.33162084,-0.5871078,-0.6282947,-0.6931951,-0.77903396,-1.0919361,-1.2702756,-1.3370656,-1.1388321,-1.2875584,-1.0046937,-0.9982186,-1.2665768,-1.8954605,-1.927948,-1.9039521,-1.7137041,-1.4378555,-1.3861076,-1.5697076,-1.5850458,-1.9070007,-2.0346456,-2.0138915,-2.4627993,-2.4184394,-2.6655982,-1.6072576,-1.607265,-1.6072996
-3.514389,-3.5250168,-3.5174174,-3.3912973,-2.64361,-1.9948683,-1.7179439,-1.468908,-1.4962358,-1.5256121,-1.3730052,-1.2105436,-1.0776633,-1.0475874,-0.7678627,-0.53079444,-0.5948036,-0.81686115,-1.1622605,-1.4616594,-1.4422139,-1.7097874,-2.6038926,-2.1514678,-1.0018398,-0.28549233,0.23342273,0.9393924,0.949742,0.4590688,-0.3760813,-1.823055,-2.852601,-3.421535,-3.4299169,-3.251958,-2.9904556,-2.622075,-2.028584,-1.6748699,-1.4091357,-1.4803159,-1.5643754,-1.8659165,-1.9740723,-1.7147306,-1.3662084,-0.954581,-0.6227907,-0.42709923,-0.17204022,-0.0014097355,-0.15803798,-0.30220753,-0.40554494,-0.5126929,-0.5578952,-0.59862393,-0.65933037,-0.78009427,-0.80347186,-0.57743776,-0.4257186,-0.99441177,-2.3645372,-3.563634,-4.1710486,-4.35711,-3.88051,-3.7132063,-3.262166,-2.793048,-2.784262,-3.1714296,-3.5589976,-3.852328,-3.670984,-3.1902444,-2.208336,-1.1649396,-0.3021519,0.3137343,0.35507149,0.34887487,0.28018728,0.29774678,0.52543104,1.0560284,1.8649454,1.9979887,1.9906304,1.9168303,1.5771625,1.2812864,0.62631977,-0.31975073,-1.12445,-1.4788967,-1.3917369,-1.12512,-0.739983,-0.34699887,0.06383149,0.2783375,0.2830315,0.22826591,0.13722111,0.11677818,0.031603187,-0.25004452,-0.40198338,-0.5612111,-0.50507015,-0.76162404,-1.133104,-1.6859772,-2.6597896,-3.4989035,-3.647635,-3.6494546,-3.2928648,-3.2438097,-3.136912,-3.0944908,-3.2768211,-3.3915877,-3.4263372,-3.402989,-3.3476677,-3.2616372,-3.3939626,-3.1873314,-3.1127753,-3.0002377,-3.7023969,-3.702404,-3.7023878
-2.8292022,-2.7936914,-2.773578,-2.5327353,-1.4416026,-0.6081353,-0.4919274,-0.2945668,0.104331344,0.22969113,0.2856387,0.35885787,0.33694765,0.27002627,0.5861461,0.84888566,1.0790412,1.3128549,1.5032046,1.5392013,1.3787082,0.79747677,-0.3712529,-0.20179664,0.2109984,0.99703467,2.0681524,2.7605798,2.3490639,1.2366594,0.21154165,-0.44467115,-0.9151628,-1.5772958,-2.023966,-2.1952877,-2.200994,-1.9487687,-0.8653151,0.693442,1.9162441,2.4076998,2.220151,1.5550119,1.6924295,1.9408998,1.9737375,2.0210712,2.4230695,2.772271,3.2426186,3.6576333,3.713059,3.510857,3.4709961,3.55512,3.5743334,3.5350351,3.4391634,3.2965646,3.2060432,3.3296993,3.3344176,2.717143,1.0756394,-0.36166012,-0.8257554,-0.81880283,-1.2110777,-2.1931608,-2.3209827,-2.040511,-2.1046975,-2.4594197,-2.592753,-2.723044,-2.3956654,-2.0669813,-1.7548836,-1.1151421,-0.48829138,0.4581224,0.77876866,0.5808512,0.41728348,0.31459868,0.29580864,0.42930782,0.9475767,1.2202944,1.3440969,1.4329406,1.4712073,1.457033,1.2377284,0.3796518,-0.42330804,-0.7973703,-1.0679575,-1.2339334,-1.100321,-0.8307824,-0.48520356,-0.28146505,-0.26759577,-0.22385785,-0.18753184,-0.21465273,-0.26067215,-0.39670703,-0.43754444,-0.49164492,-0.4001051,-0.48512506,-0.6547927,-0.9590329,-1.5065442,-1.877828,-2.4774497,-2.7221944,-2.5541804,-2.3441935,-2.361611,-2.3587518,-2.542686,-2.6356442,-2.7032766,-2.6120853,-2.2289033,-1.9627063,-2.0874145,-2.1244013,-2.1760347,-2.0549242,-4.0870795,-4.087075,-4.087061
-2.6354222,-2.6053495,-2.4988115,-1.9499284,-0.2126199,0.7318897,0.7055229,0.80141526,1.2854925,1.4294379,1.5534889,1.6696174,1.7558578,1.5510647,1.8255191,2.2146707,2.4851832,2.523441,2.3988862,2.267115,1.7187738,0.6467912,-0.43921196,-0.29772162,0.62341505,0.7804736,0.728773,0.9248229,0.72563326,0.28335914,-0.660225,-2.1881645,-2.7478874,-2.9742286,-2.7766905,-2.4423738,-2.2693255,-1.9510782,-1.1366992,0.026061997,0.9831358,1.1340686,0.6210195,0.14707786,0.46085918,1.0391718,1.8987567,2.7058167,2.9813614,2.7918053,2.482682,2.4670815,2.5236874,2.5133266,2.4841762,2.4558823,2.2766914,2.0416975,1.9628494,1.8743505,1.8783144,2.0727892,2.324116,1.9974345,0.5795178,-1.0747919,-1.804093,-2.3926039,-2.9188488,-3.4224143,-3.2990007,-3.1255274,-3.1742778,-3.4390845,-3.714459,-3.7902617,-3.7576733,-3.8321443,-3.8632393,-3.3488622,-2.560935,-1.2849598,-1.4304798,-1.8340672,-2.069552,-2.0944736,-2.143592,-2.009835,-1.8384495,-1.9242134,-1.9255412,-1.8664114,-1.5854379,-1.4642652,-1.5752592,-2.0724776,-2.2909167,-2.4048405,-2.5695152,-2.6722646,-2.5711503,-2.1895015,-1.6766232,-1.3492856,-1.1581283,-1.0686587,-1.0610709,-0.9816164,-0.81338805,-0.77153426,-0.76938164,-0.82986754,-0.651343,-0.73733383,-1.1349957,-1.7237937,-2.8987534,-3.4603763,-3.4032726,-2.8537555,-2.0120063,-1.6657977,-1.7726885,-1.8809454,-2.0422797,-2.0923417,-2.051178,-2.101616,-1.9252379,-1.5393991,-1.6531774,-1.7877707,-2.1961627,-2.2671537,-3.4058442,-3.4058428,-3.405809
-0.8141006,-0.7833141,-0.776549,-0.46058565,0.4493639,0.7573143,0.84748214,1.0089186,1.0762041,1.0778159,1.1090486,1.093523,1.0932412,0.84978896,0.9540852,1.2807817,1.4431059,1.4278741,1.2050718,0.91755706,0.68549615,-0.56153774,-2.7513807,-2.9833083,-1.8232607,-0.46021146,0.5975516,1.2377084,0.90656644,0.18942672,-0.23618552,-0.73770744,-1.2672621,-1.913893,-2.0263286,-1.6976228,-1.4208536,-1.0688126,-0.42349604,0.19396582,0.55700946,0.5312039,0.22917268,-0.25455886,-0.42107272,-0.26694706,0.2860265,0.60565555,0.5282193,0.4263455,0.36279565,0.25766164,0.14527339,0.20224243,0.230474,0.07802737,-0.08716026,-0.17399749,-0.17809701,-0.23662284,-0.14726606,0.07055357,0.109665245,-0.03266263,-0.22060774,-0.61729026,-0.9774076,-1.1177825,-1.4760516,-2.5066,-2.8243017,-2.4963038,-2.3397007,-2.4673028,-2.5109258,-2.3635144,-2.2160244,-2.123247,-1.6142612,-0.8813627,0.2605621,1.259446,1.2702944,0.88678616,0.65965307,0.45228016,0.17937574,0.27929145,0.670747,0.7554187,1.0035722,1.2276524,1.3772459,1.4410844,1.2727233,0.7994636,0.16009353,-0.16738912,-0.4162475,-0.5952341,-0.4089898,0.011965491,0.47065386,0.84965086,1.0649048,1.1389761,1.0794528,1.0020105,0.7519448,0.40678874,0.22139572,-0.006534636,-0.069746256,-0.31019038,-0.49693924,-0.7027654,-0.7908991,-1.2261484,-1.790942,-1.8875339,-1.3598155,-1.1849399,-1.1953076,-0.9966045,-0.8271629,-0.5365859,-0.43581048,-0.66447306,-0.94057935,-0.7464896,-0.5451411,-0.23601954,-0.4553049,-0.3825933,0.09773475,0.09772947,0.097755685
7.390244,7.3650327,7.484564,7.9323406,9.084759,9.784226,10.088276,9.951031,9.620361,9.5943365,9.792656,9.899908,9.931484,10.167481,9.415261,8.260807,6.7541947,4.985261,2.7974014,0.50449353,-1.3349278,-1.4645891,-0.6785891,-0.7866993,-1.9478521,-2.503255,-1.9948062,-1.498986,-1.7232689,-1.8150778,-1.6664063,-1.034275,-0.46820176,-0.019357737,0.7173487,0.88803416,0.99537224,0.6927037,0.23011553,-0.075814426,-0.2924201,-0.5686223,-0.9599793,-0.7006095,-0.3648666,-0.4980721,-0.6583265,-1.0211447,-1.1820805,-1.0645007,-0.8399198,-0.902418,-1.0051037,-1.0748981,-1.1463227,-1.1330835,-1.1392605,-1.0971158,-1.0180057,-0.87273204,-0.7610073,-0.7412577,-0.9515928,-1.3997202,-1.5487695,-0.950037,-0.6538024,-1.233944,-1.7987554,-1.1750501,-0.49674273,-0.6988603,-1.1124233,-1.6830735,-1.8306805,-1.2679273,-0.43994826,0.41731238,1.1048443,0.9044002,0.413395,-0.13828605,-0.45021817,-0.5983424,-0.705067,-0.56713134,0.27061516,0.7560991,1.3104007,1.480797,1.3531232,1.1762705,0.5378891,0.046506584,-0.42939195,-0.5693059,-0.4810763,-0.3552116,-0.15519957,-0.026361972,-0.09376545,-0.2546481,-0.5144617,-0.6892548,-0.8275119,-1.0478363,-1.1340941,-1.2327914,-1.3573811,-1.3773233,-1.4517682,-1.548573,-1.5470495,-1.6471764,-1.9050773,-1.9677622,-1.6048659,-1.0535887,-0.5063946,-0.35551238,-0.2776999,-0.23278567,-0.32691997,-0.5445094,-0.8012308,-0.8512396,-0.67458916,-0.74080896,-0.28313738,0.0073304623,0.3277465,1.1003298,1.2684773,1.4973505,4.206977,4.206979,4.2069693
-0.05487881,0.024044435,0.036516834,-0.21591868,-1.3128736,-2.0820682,-2.2078533,-2.3412266,-2.4462214,-2.5389643,-2.8033726,-2.8936238,-2.9149563,-2.6834867,-2.0381155,-2.0462859,-2.2762651,-2.4535165,-2.5974717,-2.5668116,-2.094145,-1.2488316,-0.11472595,0.055288672,-0.64757276,-1.688406,-2.9948816,-3.6056118,-3.0260653,-2.0144491,-1.0006118,0.0092332475,0.45004547,0.83349955,0.89321315,0.004363999,-0.8050597,-1.6314359,-2.4793408,-3.0773258,-3.153765,-2.6572263,-1.9076514,-0.7989018,-0.8670814,-1.3029568,-1.7057524,-2.5162349,-3.0211182,-3.2101722,-3.3598187,-3.3844364,-3.3033943,-3.2183852,-2.9952383,-2.5770512,-2.275473,-2.080195,-1.9358976,-1.8953481,-1.9486293,-2.1198092,-2.3928761,-2.239484,-1.8390096,-0.98958766,0.49328429,2.1695418,2.1867929,3.560976,4.393147,4.5159554,4.857228,4.7927775,4.2590036,3.521142,2.0525212,0.79734886,-0.14475513,-0.7528164,-1.2446784,-2.0287457,-2.1549363,-1.9343584,-1.7353888,-1.5964423,-1.6116458,-1.7857385,-2.139111,-2.3621895,-2.4929185,-2.74982,-3.0861797,-3.110992,-2.7703967,-2.2042828,-1.916092,-1.7608588,-1.7208815,-1.695754,-1.8426816,-2.1400588,-2.4797375,-2.697632,-2.832016,-2.9997582,-3.0487711,-3.0419905,-3.0513024,-2.9293826,-2.8379157,-2.7438083,-2.8022294,-2.6960192,-2.374499,-1.9542291,-1.2529651,-0.68589926,-0.27878934,-0.34792936,-1.0519757,-1.8092498,-1.944354,-1.9618249,-1.6975245,-1.9707508,-2.3258357,-2.5008605,-2.6741128,-2.6859722,-2.71237,-2.5897534,-2.5662885,-2.4918737,0.1896193,0.18961266,0.18955556
-0.39357162,-0.4681923,-0.4609288,-0.86370456,-1.3064516,-1.0485052,-0.9960938,-1.13327,-1.0857635,-1.1107304,-1.0010384,-0.8729143,-0.7994178,-0.7790979,-1.3312025,-1.6588569,-1.7733872,-1.8207184,-1.8654256,-1.7269596,-1.4918725,-1.2811859,-0.9648774,-1.2706865,-2.18732,-2.2362826,-1.7681355,-1.302561,-0.85865736,-0.21196249,0.5245631,1.6263447,2.2184591,2.5143533,2.6558106,2.1160226,1.7211245,1.4460219,0.94935817,0.13512382,-0.6276715,-1.1772033,-1.5884538,-1.8506553,-1.9897822,-1.9646364,-2.2482824,-2.4561186,-2.4440627,-2.3875203,-2.4172478,-2.3960526,-2.3358603,-2.1885507,-1.9595369,-1.8485197,-1.777296,-1.7185576,-1.6663419,-1.621661,-1.7045901,-1.833034,-2.0848563,-2.4837518,-2.6223316,-2.2550683,-1.8360062,-1.675154,-1.3078711,-0.62411976,-0.3552025,-0.6652782,-0.9275573,-0.9114642,-0.7013239,-0.4251595,-0.13121171,0.23896721,0.11034861,-0.6909226,-1.7684563,-2.9467504,-2.9016929,-2.577058,-2.4227986,-2.501111,-2.3573904,-2.229585,-2.121824,-2.0489938,-2.013917,-1.6402792,-0.71834046,-0.40310368,0.19756977,1.1871057,1.7829573,1.3771675,0.98006856,0.8637439,0.505686,0.15091178,-0.16571867,-0.31494683,-0.36614,-0.3451826,-0.36372072,-0.502981,-0.6680609,-0.801668,-0.96742487,-1.021127,-1.1141777,-1.0873086,-0.9452878,-0.65845793,-0.5141735,-0.62792593,-0.06680456,-0.17271301,-0.75162315,-0.9502228,-1.2561448,-1.3226347,-1.4431167,-1.4251558,-1.1788578,-1.05183,-0.5056342,-0.4145205,-0.008658618,0.46595895,0.8822442,1.1690278,0.90499365,0.9049975,0.9050081
-2.8584466,-2.89979,-2.877617,-3.048446,-2.8758163,-2.7858717,-2.747356,-2.872801,-2.8702972,-2.9215436,-2.9042501,-2.822124,-2.7656114,-2.7285714,-2.7329955,-2.7507224,-2.8976688,-3.0444465,-3.1672382,-3.1088753,-2.9743397,-3.2985413,-3.6142886,-3.5329695,-3.6698437,-3.27955,-2.880491,-1.3145766,1.6757792,4.7426233,7.1351166,8.529293,9.277317,9.779255,10.09205,9.676738,8.874875,7.8662624,6.10954,3.0957656,0.19312978,-2.0502088,-2.9677856,-3.7055707,-3.7712991,-3.622991,-3.614269,-3.5638542,-3.5472717,-3.620677,-3.7628782,-3.9018416,-4.0079293,-4.088519,-4.109941,-4.1487036,-4.180558,-4.1348524,-4.098162,-4.1052,-4.1031075,-4.1056924,-4.1918426,-4.292027,-4.1149626,-3.7410288,-2.9547276,-1.6337593,-0.27030873,0.9612113,1.4696155,1.3766835,0.77150846,-0.019498587,-0.6062625,-1.139003,-1.4777428,-1.5543712,-1.7947271,-2.2017627,-2.5139222,-3.12227,-2.8174324,-2.5151622,-2.4369612,-2.4962745,-2.4379508,-2.2692916,-2.378651,-2.5935488,-2.7182174,-2.786253,-2.9151297,-2.9421854,-2.872624,-2.6330004,-2.5643492,-2.9871964,-3.241013,-3.306993,-3.4025536,-3.544959,-3.7030396,-3.8102,-3.9597776,-4.018822,-4.036664,-4.0994062,-4.0319476,-3.931402,-3.8175774,-3.6601436,-3.4110575,-3.1951077,-2.8575764,-2.4520144,-2.0471072,-1.7707086,-1.2557325,-1.1565442,-1.2714242,-1.5274069,-1.5762745,-1.5402055,-1.4151683,-1.725507,-2.0724554,-2.3783727,-2.6575234,-2.8259318,-3.0571127,-3.1131735,-2.9865308,-3.0434396,-2.9035194,-2.903521,-2.903532
-1.2263881,-1.2486992,-1.1895504,-0.9126946,-0.46302438,0.43091804,0.72928464,0.61033124,0.27253312,0.4432048,0.57984006,0.6355296,0.6851407,0.6640649,0.28808638,0.00037619472,-0.23086935,-0.50115645,-0.74551445,-1.1921678,-1.4204068,-0.97531545,0.08149565,0.46923202,0.20834267,-0.14740792,-0.42758107,-1.0046891,-1.3828918,-1.4135456,-1.4566326,-1.1640637,-0.88729215,-0.7991153,-0.68739766,-0.8112416,-0.46413165,-0.05358264,0.46805248,0.5549899,0.2432527,-0.3746584,-0.65531087,-0.2529065,0.14400622,0.5215313,0.6731682,0.97469044,0.95837945,0.6888382,0.10208537,-0.49275988,-0.7651954,-0.7720095,-0.5060923,-0.071492955,0.2996218,0.49238396,0.6760774,0.8426672,0.9984112,1.0533636,0.24665265,-0.6205043,-1.1401181,-0.6988009,-0.9379926,-1.5762877,-2.0368335,-2.5029168,-2.7673247,-3.350606,-3.7215195,-3.716988,-3.2040758,-2.6287389,-1.8255534,-1.2940596,-0.92676735,-0.8712371,-0.7076255,-0.61927223,-0.48017013,-0.37029272,-0.3906616,-0.26623183,0.002992481,0.18903321,0.70221734,0.96012163,0.8566147,0.35031012,-0.818597,-1.4066002,-1.9053931,-2.1369336,-2.0465934,-1.8682735,-1.5065227,-1.0274043,-0.82492286,-0.84333426,-0.92231494,-1.039106,-1.240628,-1.5266113,-1.6502895,-1.6786697,-1.8538733,-2.0536156,-2.1672537,-2.2571635,-2.249428,-2.3682337,-2.6387696,-2.858842,-2.8287659,-2.553792,-2.2500231,-2.1024394,-1.9665164,-2.2543168,-2.463338,-2.5738432,-2.7097573,-2.7226343,-2.6610322,-2.4543211,-1.4331334,-1.0686694,-1.1945721,-1.302911,-1.6382384,-1.7852426,-0.39282227,-0.39282212,-0.3928124
-1.8958778,-1.9589148,-2.0146096,-2.29254,-2.3377821,-2.1846876,-2.111814,-2.1277382,-2.06218,-2.015845,-1.7885165,-1.6119193,-1.5571458,-1.489378,-1.1258699,-0.922849,-0.78873575,-0.73040825,-0.7634592,-0.6890131,-1.0931053,-1.6860952,-1.344718,-0.78604776,-0.31766337,-0.40410596,-0.61991316,-0.6404385,-0.6564635,-0.8135222,-1.068937,-1.8329163,-2.2152088,-2.4629126,-2.4719744,-2.3964887,-2.4352007,-2.3966327,-2.076897,-1.4895713,-1.085534,-0.7593685,-0.8240139,-1.5581148,-1.5436727,-1.3081474,-1.1264966,-0.91664696,-0.45822808,0.03168106,0.74666715,1.4869927,1.8600833,1.8061199,1.3100357,0.62435985,-0.016808689,-0.5800052,-1.0275075,-1.3448087,-1.6139264,-1.9601167,-1.8094888,-1.4536728,-1.3099104,-1.7971148,-2.1415508,-2.1164486,-1.8376119,-2.601484,-2.5940642,-1.957326,-1.5988073,-1.2905939,-1.3584275,-1.620836,-1.6295191,-1.311887,-0.9343376,-0.45119816,0.024540067,0.86949235,0.8307844,0.38572547,0.052196085,-0.50320727,-0.80545455,-0.93000156,-1.1518152,-1.1365609,-1.0017184,-0.7025889,-0.27705413,-0.043911345,-0.05333911,-0.7323921,-1.2438093,-1.5696719,-1.7789434,-1.9161233,-1.745889,-1.393575,-0.9811727,-0.73033655,-0.68563914,-0.58414376,-0.572546,-0.63770753,-0.5755364,-0.6220109,-0.66928077,-0.7400348,-0.5322332,-0.47027764,-0.54531807,-0.6467677,-0.83036083,-1.4960105,-1.9267037,-1.7523177,-1.2356087,-0.8349613,-0.6810158,-0.9739057,-1.247334,-1.4567043,-1.5957562,-1.6956162,-2.2146628,-2.319476,-2.6039846,-2.9506755,-2.9064312,-2.8474483,-3.7101932,-3.7101893,-3.7101912
-5.138888,-5.148307,-5.077154,-5.0449977,-4.7573195,-4.619167,-4.455529,-4.459044,-4.5105495,-4.497516,-4.4574986,-4.288227,-4.1707864,-3.7194786,-3.1356368,-2.9392345,-3.0068822,-3.2381494,-3.5834703,-3.8686352,-4.0273647,-4.522682,-4.439584,-4.042592,-3.9655323,-3.8030958,-4.098588,-3.874508,-3.204733,-2.6179025,-2.7192383,-3.573398,-3.8029897,-3.3486767,-2.8883393,-3.151372,-3.3496923,-3.6088004,-3.7753515,-4.2613564,-4.888667,-5.124468,-4.8676424,-4.549974,-4.283445,-4.085523,-4.1949916,-4.617778,-4.75446,-4.819683,-4.763543,-4.666876,-4.6543665,-4.697932,-4.6563344,-4.530127,-4.4220867,-4.3007326,-4.2450414,-4.249631,-4.2847204,-4.349552,-4.587173,-4.8917394,-5.1454906,-5.158499,-4.663204,-3.9589179,-3.0146444,-2.173475,-1.7002332,-1.6821029,-2.001545,-2.7730427,-3.3860667,-3.6585546,-3.4964294,-3.348043,-3.277008,-3.372531,-3.385866,-3.4834826,-3.2860382,-3.0081987,-2.832836,-2.8767636,-2.75282,-2.5512507,-2.7090836,-2.9260368,-3.0092201,-3.0402517,-3.25077,-3.3297906,-3.3200336,-3.2166758,-3.0319052,-3.0709362,-2.9555829,-2.791768,-2.7457986,-2.873512,-3.0120895,-3.150327,-3.4565432,-3.8297124,-3.99521,-4.1760283,-4.524349,-4.831175,-5.100185,-5.315218,-5.3959103,-5.510689,-5.618985,-5.64285,-5.498027,-5.2519026,-4.7117076,-4.515396,-4.569687,-4.845157,-4.9553423,-5.0607524,-5.023937,-5.3468843,-5.6148653,-5.9043727,-6.2806025,-6.4378977,-6.6676116,-6.720104,-6.5973315,-6.615591,-4.914854,-4.91486,-4.914871
0.21290858,0.12855917,0.072778255,-0.30288142,-0.9329035,-0.854984,-0.86023504,-0.9416071,-0.94122183,-1.0278702,-0.94198304,-0.8419777,-0.78573895,-0.73725194,-0.9598815,-1.1902139,-1.2960609,-1.2894225,-1.2363052,-1.1803735,-0.96312785,-1.0290059,-0.5449357,-0.4592846,-1.1915529,-1.7284203,-1.7371548,-1.3624166,-0.62294877,0.025364637,0.77458006,1.6923866,2.7238052,3.520325,3.763805,3.5375803,3.4746623,3.1720812,2.2496834,0.9967568,0.28962457,0.016262934,-0.1357692,-0.31518814,-0.5881818,-0.860551,-1.2563207,-1.6381998,-1.7671412,-1.6770658,-1.5862005,-1.448687,-1.2542151,-1.0818214,-0.9624845,-0.9118204,-0.8650401,-0.7403818,-0.67328477,-0.67159814,-0.6799828,-0.6891172,-0.8052478,-0.8969567,-0.5027956,0.8837378,2.2851229,2.6648088,2.0959632,3.3305671,4.446352,4.92286,4.989084,5.3695393,5.7288246,5.591014,5.076588,4.472754,3.408009,2.1620202,1.2993141,-0.048376217,0.006616324,0.6506514,0.9832335,1.1868744,1.1523111,0.95646363,0.909323,1.0980932,0.92884105,0.54054135,-0.16585028,-0.41184175,-0.46162447,-0.04426633,0.3120721,0.484666,0.6628821,0.7102083,0.3146637,-0.2049526,-0.6828167,-0.8503059,-0.69626415,-0.34431458,-0.055410113,0.16132978,0.89038336,1.7418627,2.3882449,3.0627584,3.507111,4.2281246,5.4187293,6.7442894,8.527725,9.531616,10.118716,10.334972,10.460926,10.329197,10.286629,10.215671,10.141379,9.766542,9.345331,9.2544,8.410818,7.948888,7.1973934,6.14888,5.8637547,5.2993655,2.9459956,2.945993,2.9459763
-0.973294,-1.0206685,-1.0822635,-1.2596283,-1.026132,-0.55446327,-0.24600512,-0.0851202,0.051810265,0.17080137,0.5530625,0.6948737,0.7487895,0.61261,0.4148735,0.58098906,0.8472887,1.0651172,1.1296284,1.1665282,0.9109858,-0.5746921,-1.4206192,-1.1202217,-0.43267453,-0.1498155,-0.048830118,0.01840783,-0.16170448,-0.47373357,-0.6436899,-1.3884002,-1.4296037,-1.8631642,-1.8042903,-1.5238225,-1.3102183,-1.0147681,-0.28454837,0.49453107,0.669149,0.6818631,-0.23657697,-1.0506065,-0.33117932,0.09166643,0.89037824,1.870158,2.31602,2.664331,3.083257,3.1768389,3.0464637,2.7322304,2.2331336,1.7726748,1.4011017,1.0576224,0.6021637,0.28805718,0.32217294,0.78748447,1.8407283,2.7989864,2.6219544,0.908746,-0.17311837,-0.30506873,-0.17106381,-1.0524683,-1.4460964,-1.5237002,-1.6619103,-1.6925955,-1.7115796,-1.3985925,-1.2081783,-1.2060857,-1.2525864,-1.0205812,-0.66565406,0.13093956,0.22130063,-0.026869241,-0.4281131,-0.8712009,-0.83135927,-0.6316389,-0.541499,-0.51181245,-0.39015156,-0.10091742,0.55869436,0.80377823,0.8019567,0.36743575,0.14946802,0.4241848,0.92885727,1.3309603,2.3773212,3.5375729,4.6571436,5.398918,5.9851713,6.403398,6.552176,6.7528286,7.1897573,7.4193296,7.492988,7.439809,7.66982,7.5505905,7.0974727,6.2794266,4.053066,1.4297575,-0.09046686,-0.60951114,-0.64891857,-0.39300796,-0.58943707,-1.1006708,-1.4663317,-1.4750614,-1.5187254,-1.3460643,-2.2527752,-2.4274468,-2.412115,-2.6636124,-2.6690342,-2.613381,-2.5006166,-2.5006113,-2.5005727
-2.2558393,-2.2615929,-2.2474384,-2.0883265,-1.8679724,-1.7544894,-1.5594966,-1.6752855,-1.8741332,-1.8320913,-1.6839433,-1.4469109,-1.2296221,-0.94259465,-1.0270469,-1.1976343,-1.3900702,-1.6344182,-1.9441364,-2.2870827,-2.6082659,-2.6838741,-1.9373411,-1.3333025,-1.4205874,-2.2845926,-2.8634377,-2.7867577,-2.4391415,-2.1887357,-2.2656803,-2.6618268,-2.6740685,-2.4907625,-2.133535,-2.202818,-2.0993125,-2.1400914,-2.2234707,-2.479609,-2.6539693,-2.7579875,-2.726809,-2.0269003,-1.201955,-0.95857584,-1.2127852,-1.6967654,-1.9411691,-2.009848,-1.9330163,-1.799115,-1.7808638,-1.8704659,-2.1160567,-2.3033843,-2.347786,-2.3923488,-2.4121327,-2.452857,-2.6225352,-2.921183,-3.229741,-3.8053622,-3.9200606,-3.6090186,-3.612475,-3.628211,-2.7970734,-2.0808034,-1.5661285,-1.5438688,-1.7882627,-2.172952,-2.302044,-2.0818803,-1.1425284,-0.25625998,0.9010596,1.1755679,1.2337823,1.831146,4.057892,5.739133,6.865954,7.5939207,8.083569,8.310061,6.7971334,5.7197666,5.1404037,4.734474,3.759925,3.101479,2.2155242,1.4305315,1.6516628,2.0456042,3.0206242,3.5725398,3.4788818,3.3659134,3.1308117,2.821319,2.2364888,1.5568635,1.2901111,0.96523535,0.306545,-0.18881899,-0.66986895,-1.0135607,-1.2917054,-1.5948265,-2.014606,-2.3360486,-2.4451213,-2.2972112,-2.136373,-2.045825,-1.8558769,-1.8525681,-1.6985917,-1.761425,-1.8247008,-2.0157442,-2.080768,-2.2380335,-2.504038,-2.686166,-2.7725844,-2.8425078,-2.8882124,-2.9805446,-2.0929248,-2.0929189,-2.0929067
