0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180
-1.0112889,-1.0337577,-1.1196085,-1.1500275,-1.1493393,-1.15398,-1.0472252,-1.1746086,-1.1935841,-1.066967,-0.68822616,-0.35325396,0.025379062,0.3390702,0.13351287,-0.113642156,-0.39507988,-0.7956465,-1.3214083,-1.5464029,-1.2735847,-0.52490693,0.3723853,0.7502282,0.68942726,-0.7178627,-1.9002707,-1.7910802,-1.2792534,-0.08508903,0.67190886,0.3963622,0.29393056,0.10320456,-0.6454791,-0.9149755,-1.0089457,-1.0170238,-1.1265488,-1.4146371,-1.7889249,-2.2165315,-2.0519166,-2.2345452,-2.3315082,-2.3467953,-2.174559,-2.045577,-1.8253483,-1.5133361,-1.0826072,-0.5968034,-0.26949573,-0.068854645,0.3013453,0.68788743,0.31102234,-0.95156085,-1.6675273,-2.3972783,-2.5285807,-2.3588166,-2.0981095,-2.051386,-1.9603633,-1.6882727,-1.0836895,-1.0144341,-1.1435843,-1.2653682,-1.2871637,-1.4856272,-1.5963179,-1.3894975,-1.4341381,-1.7961216,-2.006049,-1.9970957,-1.9776343,-1.89376,-1.7269549,-1.622346,-1.2550892,-0.95598984,-1.2759297,-1.2873156,-1.2063258,-1.2800761,-1.3238143,-1.3887653,-1.2654281,-1.3172388,-1.1595025,-1.1682137,-1.1218588,-1.1215429,-1.1388156,-1.4795086,-2.088167,-2.3251574,-2.8387852,-3.2398322,-3.239925,-3.1456301,-3.0402007,-2.8029087,-2.4858353,-2.186523,-1.9689466,-1.5833676,-1.423795,-1.2837117,-1.1468375,-1.0721543,-1.2317722,-1.5185299,-1.9981409,-2.6632788,-2.748881,-2.7831016,-2.8857527,-2.829284,-2.5740929,-2.5277827,-2.467974,-2.4759173,-2.0403852,-1.5496608,-1.4276762,-1.2938575,-1.1472936,-1.2123283,-1.3882624,-1.4286388,-1.474151,-1.658921,-1.7876203,-1.7926409,-1.7058346,-1.6518593,-1.7955961,-1.8794059,-1.9087642,-1.7357141,-1.2302998,-0.19391757,0.4871483,0.2900197,0.11114196,0.3012976,0.39966697,0.17080837,0.059293568,-0.024260752,-0.1397037,-0.16536903,-0.2579952,-0.16703114,-0.18176067,-0.28273728,-0.46325052,-0.62269515,-0.76241726,-0.91869164,-1.0413765,-1.0479251,-1.1575849,-1.221679,-1.1252595,-0.9223563,-1.0210744,-1.2730572,-1.2399975,-1.3093462,-1.2824396,-1.1978008,-1.1895049,-1.074435,-1.0469055,-1.046934,-1.047061
-2.5842853,-2.6550105,-2.7023816,-2.7709944,-2.7480466,-2.6745625,-4.1229863,-2.6102839,-2.5824914,-2.5365033,-2.572109,-2.538518,-2.3908026,-2.0953856,-1.7942331,-0.48587704,0.8737277,2.367228,3.8577843,4.2633457,3.9038215,2.7116535,-0.6212708,-3.3335304,-3.6636977,-3.7279327,-3.4814858,-3.3287358,-3.508919,-3.9686747,-4.292332,-4.4010153,-4.2515326,-4.175338,-3.8630555,-3.5525472,-3.4012623,-3.2531052,-3.1213667,-2.8183005,-2.6211283,-1.6978135,-1.4856317,-1.6099013,-1.5662689,-1.6400746,-1.7112694,-1.7291028,-1.7057183,-1.6855696,-1.6674879,-1.7090259,-1.6069965,-1.4630547,-1.4268378,-1.3225592,-0.88933015,0.13182354,0.27536204,0.005044192,-0.54579675,-1.0437019,-1.541236,-2.0003073,-2.4343257,-2.8140337,-3.301807,-3.3189006,-3.2377303,-3.1353183,-2.8767638,-2.095845,-0.93923616,-0.16704658,0.20295748,0.44455466,0.5851884,0.62002724,0.681018,0.59679097,0.5052577,0.41783822,-0.13329385,-1.100131,-1.864312,-2.466957,-3.050685,-3.4162428,-3.5531788,-3.4442883,-3.3702643,-3.5912187,-3.4579167,-3.3996313,-3.3284554,-3.233747,-3.2165997,-2.8749778,-1.9659784,-1.5907141,-1.3956084,-1.1738362,-1.2788037,-1.467181,-1.675972,-2.0041907,-2.398261,-2.7285779,-2.9186006,-3.4582787,-3.9798093,-4.7163515,-5.024108,-4.9756083,-4.9661956,-5.0026064,-4.9214363,-4.6165876,-4.6121836,-4.434576,-4.081409,-3.8233948,-3.896531,-3.9020162,-3.748352,-3.5660796,-3.5206106,-3.5207024,-3.4644485,-3.4809062,-3.3749967,-2.9875877,-2.3652215,-2.0350926,-2.2207985,-2.2932765,-2.3176448,-2.504846,-2.554665,-2.6336966,-2.669961,-2.733816,-2.835119,-2.9902942,-3.2477257,-3.6850972,-4.243673,-4.430797,-4.7712936,-4.8563776,-4.62556,-4.313695,-4.0159574,-3.7904744,-3.6873403,-3.4805818,-3.32133,-3.3052526,-3.2326553,-3.1441088,-3.11564,-3.1702995,-3.2523773,-3.2692811,-3.2576945,-3.268508,-3.2992296,-3.446887,-3.5800629,-3.6717892,-3.7920027,-3.767183,-3.542107,-3.745187,-3.83486,-4.080267,-4.1375513,-4.148837,-4.12327,-4.1230545,-4.122985
-3.1250243,-2.9229608,-2.755135,-2.4670863,-2.2531486,-2.1951766,-4.022786,-2.2698784,-2.3375726,-2.4806206,-2.8212988,-3.0815861,-3.1951966,-3.1354694,-3.1487293,-2.6903968,-2.059325,-1.1487969,0.15735486,0.95181954,1.2511157,1.0823747,0.30917412,-0.82349885,-1.1738563,-0.7853956,-0.037038665,0.46285927,0.40409386,-0.123133056,-1.1569316,-2.167656,-2.4006772,-2.4972622,-2.7412426,-2.8538718,-2.712795,-2.5456803,-2.7189722,-3.133155,-3.4926229,-3.3093786,-1.9754379,-0.9780313,-0.34720945,0.070840195,0.31609073,0.47347963,0.6792015,0.77633095,0.983893,0.938305,0.8962934,0.99498177,1.0929228,1.3256335,1.339416,1.2035884,0.8453431,0.96859354,0.36816317,-0.5357671,-1.5513396,-2.2826324,-2.5812695,-2.723838,-2.842492,-2.6661792,-2.371746,-2.1086824,-1.1004994,0.64003193,3.3585663,6.2664795,8.293239,9.487905,9.741323,9.740206,9.726156,9.656453,9.620787,9.573658,9.184574,7.709656,5.936496,4.4688754,3.5265226,2.2783372,0.6494954,-0.5992531,-1.8999652,-2.6668954,-3.1096005,-3.2018478,-3.1490042,-3.2153716,-3.5146291,-3.946961,-4.0459843,-3.5178175,-2.4437633,-1.3942816,-0.96976995,-0.8425827,-0.7780607,-0.77499247,-0.9479399,-1.1750728,-1.3507621,-1.9940534,-2.9632988,-3.8411393,-3.907212,-3.8574567,-3.843058,-3.744429,-3.515881,-3.2423465,-3.1912317,-3.1161442,-2.8294082,-2.6484697,-2.7546792,-2.7840815,-2.8105705,-2.7928553,-2.8672457,-3.0445547,-3.023075,-3.0137572,-3.1326642,-3.4272723,-3.1390038,-2.709593,-2.436698,-1.8413773,-1.3976858,-1.3675665,-1.425594,-1.4767463,-1.5742035,-1.6054373,-1.6213627,-1.548666,-1.5712377,-1.7360058,-2.1764374,-2.409202,-2.6270938,-2.870724,-2.7916274,-2.4641652,-2.1810477,-1.9517858,-1.7829069,-1.409975,-1.21725,-1.0738996,-0.85639834,-0.6011599,-0.38658068,-0.35641664,-0.4679099,-0.47750956,-0.5488853,-0.6204396,-0.51407695,-0.61266786,-0.89652205,-1.0536165,-1.2482799,-1.2968724,-1.0639218,-1.4684918,-1.4477268,-1.5933324,-1.7354438,-1.8537116,-4.0229454,-4.023007,-4.0228953
-2.9929032,-2.7815228,-2.6049192,-2.4108093,-2.4350178,-2.4896946,-2.8075936,-2.5320797,-2.5048766,-2.6027603,-2.8255897,-2.9914284,-3.13102,-3.1985953,-3.2481184,-2.8299165,-2.0225322,-0.8975435,0.43526167,1.0494676,1.0441005,0.32934546,-1.1264694,-2.1896167,-2.153457,-1.2457503,-0.24244478,0.073128685,-0.26739675,-1.3096745,-2.7764482,-3.4984553,-3.3250484,-3.0736341,-2.575735,-2.2985325,-2.338659,-2.2854433,-2.3596923,-2.1983614,-1.7419038,0.4049815,2.4410985,2.5700507,2.827772,3.1209595,3.2835035,3.429171,3.517271,3.5934901,3.640802,3.5174797,3.390538,3.2417378,2.688107,2.072101,1.8599774,2.557385,2.597477,2.6448455,1.9082689,0.6427679,-0.748289,-1.4878362,-1.7547331,-1.8555331,-2.119802,-2.1664093,-2.0696785,-2.2453668,-2.3348346,-2.0218196,-0.610029,0.952628,1.6441092,2.201671,2.6834188,2.8187532,2.8818536,2.8806653,2.8556151,2.8266582,2.1162627,0.41532907,-1.4793347,-2.5378346,-2.7736611,-2.6505847,-2.7205992,-2.6740236,-2.3797746,-2.0754323,-2.0116642,-1.9533662,-2.1885676,-2.3577812,-2.4745946,-2.298562,-0.57188934,0.9743959,2.0929742,2.7274659,2.8926282,2.9497325,2.9405441,2.8653548,2.7010388,2.4946036,2.274879,1.7058234,0.6687963,-1.2015347,-2.3786762,-2.7788076,-2.8624847,-2.9075358,-2.638046,-2.5127954,-2.6794815,-2.8639824,-2.7689614,-2.5649688,-2.5888624,-2.479987,-2.420076,-2.464322,-2.4685185,-2.4789338,-2.3614655,-2.4813714,-2.7456732,-3.0214567,-2.8668842,-2.0589404,-1.5063169,-1.0910212,-0.8070815,-0.7876946,-0.83804464,-0.8262481,-0.77480644,-0.7250652,-0.72410625,-0.66839087,-0.7126902,-0.9043143,-1.519966,-2.0364428,-2.7393115,-3.0702796,-2.8698335,-2.3795657,-2.0473063,-1.8036318,-1.7342002,-1.705902,-1.6857513,-1.7487544,-1.6419594,-1.4261072,-1.3058217,-1.2645556,-1.194831,-0.9981927,-0.72707915,-0.8332361,-0.8585066,-1.0265145,-1.0632422,-1.2393544,-1.0449476,-1.0376081,-1.2508659,-1.3350388,-1.4161664,-1.715517,-1.8008742,-1.878974,-2.8078911,-2.8077517,-2.8076394
0.07470645,0.026359215,-0.0365794,-0.14968978,-0.22664401,-0.41079897,1.0259509,-0.66324437,-0.76227367,-1.0823948,-1.7732581,-2.1845317,-2.3281615,-2.2992,-2.0964823,-1.1210995,-0.06418918,1.1206775,2.343208,2.7803326,2.6118634,2.287544,1.9367895,1.623608,1.6675308,1.7815197,1.116123,0.34891975,-0.29020676,-0.622998,-1.1483269,-1.6984315,-1.8909413,-2.171415,-2.552619,-2.6264749,-2.5736446,-2.6442344,-2.8081553,-2.9724333,-3.0560238,-2.2238045,-1.0430709,-0.39556298,-0.1719625,-0.13640672,-0.25112227,-0.33391237,-0.35641384,-0.614712,-1.0310594,-1.266506,-1.158639,-1.0579436,-1.0671618,-1.2463012,-1.3172398,-0.8489633,-1.0727365,-1.2189996,-1.7617346,-2.201824,-2.1923056,-2.0255651,-2.0036457,-2.053432,-2.4263763,-2.635866,-2.633518,-2.5453217,-2.6386611,-2.3557343,-1.7346001,-1.0244317,0.3939083,1.388649,1.8090336,1.8156186,1.7514508,1.5473219,1.3394136,1.0347517,0.082880706,-0.56596327,-1.1618394,-1.213088,-1.1194531,-1.2178019,-1.4654458,-1.554986,-1.6762991,-2.0884428,-2.4139595,-2.5794766,-2.6445582,-2.723505,-2.9035964,-2.899499,-2.1904123,-1.1933379,0.03317511,0.43558908,0.34458172,0.1794684,-0.022135198,-0.3635052,-0.7471006,-1.0733398,-1.2348924,-1.4701198,-1.8120494,-2.2933161,-2.5413997,-2.803078,-2.9381728,-2.8722184,-2.7783904,-2.703257,-2.719018,-2.6300101,-2.3956423,-2.2260432,-2.1627614,-2.0191638,-1.8907945,-1.8203356,-2.0140834,-2.272789,-2.380187,-2.566564,-2.7757225,-2.6887217,-2.3278112,-1.8194343,-1.2970587,-0.41771424,-0.40497977,-0.7805195,-1.0045902,-1.1378876,-1.3102283,-1.4262273,-1.4505333,-1.365394,-1.4098438,-1.5575534,-1.5713292,-1.6327792,-1.5997609,-1.7841473,-1.7424153,-1.4388697,-1.2885467,-1.0740678,-0.8563602,-0.29973626,0.06972369,0.17909242,0.5429252,0.97607803,1.1005738,1.318572,1.6132324,1.9978797,2.1600463,2.3675299,2.0130246,1.8657507,2.0910916,1.8536017,1.9980886,2.2548735,2.1809788,2.2389176,2.0047355,1.458514,1.2021549,1.1175978,1.025648,1.0259509,1.0260423
2.54895,2.6006439,2.4655712,2.261673,2.1221514,2.1885257,1.8644152,2.2593129,2.0286536,1.5938685,1.2652539,1.3517642,1.4990959,1.2824872,0.8868736,0.5287801,0.4291286,0.4283225,-0.031409964,-0.56617403,-1.2713823,-2.045656,-2.4120626,-1.8402879,-1.5322962,-1.6977718,-1.7916245,-2.0606697,-2.1260352,-2.1025722,-1.9107621,-1.3323841,-0.73520505,-0.18814972,0.4724217,0.46226984,0.2897383,0.24013118,0.095613524,-0.22941567,-0.4406298,-1.6830909,-2.0351553,-1.62344,-1.492501,-1.3253554,-1.2569747,-1.2899714,-1.281534,-1.3159127,-1.319588,-1.445204,-1.5880967,-1.670841,-1.8173511,-1.8247848,-1.602331,-2.2024415,-2.2938442,-2.327375,-2.1734788,-1.9535446,-1.6512539,-1.1435753,-0.6406132,-0.056612357,0.7309354,1.1120771,1.0507449,0.9290743,0.6365053,-0.4628905,-1.5850205,-2.1715415,-2.328777,-2.0818954,-1.9798825,-1.9875556,-2.0665834,-2.1031313,-2.1548543,-2.2448373,-2.1768467,-1.9480281,-1.6783144,-1.3759093,-1.1451102,-0.40817586,0.15560943,0.20181285,0.33586678,0.5477849,0.75067854,0.5302053,0.23658091,0.04986812,-0.14355174,-0.546442,-1.420355,-1.6046832,-1.4324317,-1.3306965,-1.3295265,-1.4097437,-1.5891993,-1.9060555,-2.1719854,-2.3245099,-2.4527628,-2.6627111,-2.6646044,-2.356061,-2.0872269,-1.5860544,-1.2578318,-1.5137796,-1.7050819,-1.795035,-1.9229659,-1.9982355,-2.0117803,-1.431592,-0.16661611,0.7397521,1.2806134,1.5737169,1.7313418,1.965311,1.686904,1.571634,1.4302251,1.3276912,0.6959713,-0.33167827,-0.7495836,-1.0629076,-1.1599205,-1.2906466,-1.2867782,-1.30106,-1.2090461,-1.2128303,-1.2791287,-1.5633123,-1.8818508,-2.3735077,-3.0492167,-2.9794173,-2.4353952,-1.6013381,-0.6463865,-0.31643108,-0.18584523,-0.16146412,-0.18255326,-0.45751393,-0.69305646,-0.82303095,-1.0219002,-1.3057804,-1.5678947,-1.7049797,-1.6317077,-1.4919271,-1.3899101,-1.2111903,-1.2951722,-1.3421855,-1.2447977,-1.0851128,-0.6173384,-0.5038285,-0.80048084,-0.4451869,-0.35562694,-0.31747526,-0.0539881,-0.04553409,1.864375,1.8643723,1.8643754
-0.529751,-0.6842288,-0.74152416,-0.79885685,-0.9102273,-1.0578278,1.1747426,-1.2541536,-1.2703484,-1.2704191,-1.2597532,-1.145264,-1.092868,-1.0786324,-0.93689215,-1.3224106,-1.9454558,-2.5897198,-3.3206363,-3.5756953,-3.5289247,-2.9384332,-1.8123559,-1.058675,-1.2242495,-1.5870805,-2.0074346,-1.9612415,-1.6356276,-1.1733575,-0.7276657,-0.65262574,-1.0125166,-1.2975262,-1.4223169,-1.3690932,-1.3209381,-1.1234778,-1.203421,-1.464973,-1.8017261,-2.3540823,-2.8530436,-3.1122153,-3.2223496,-3.1912227,-3.0849729,-2.9854875,-2.845803,-2.6277463,-2.2062702,-1.8259153,-1.6165555,-1.5617031,-1.4457626,-1.1695766,-0.9297694,-1.4572825,-1.9030647,-2.033643,-1.752196,-1.3749021,-0.9293227,-0.76580876,-0.7492478,-0.7915673,-0.8177141,-0.7265822,-0.620167,-0.644184,-0.6358124,-0.8364856,-1.0417662,-1.3220847,-1.8309941,-2.107345,-2.1692078,-2.0156639,-1.8894596,-1.6166785,-1.2684288,-1.0196555,-0.10050325,2.220126,3.8470721,4.184418,3.9143014,2.8622384,1.7584994,0.49434346,-1.0924327,-1.5405176,-1.3740197,-1.1677862,-0.9864362,-0.7504894,-0.6025522,-0.96710205,-1.7205896,-2.2453153,-2.6646297,-2.9886742,-2.9160614,-2.789309,-2.6722248,-2.5233064,-2.3765469,-2.225729,-2.10408,-1.7228522,-1.0740811,-0.5342331,-0.44257772,-0.45435327,-0.49113578,-0.42025626,-0.5166165,-0.7775607,-0.5515886,-0.35773388,-0.4670292,-0.86822593,-1.0302373,-1.2472128,-1.4059086,-1.6022558,-1.8773639,-1.942702,-1.7852228,-1.735746,-1.4003876,-1.1723223,-1.3121257,-1.8559514,-2.2120602,-2.4448948,-2.2683384,-1.9869101,-1.9027421,-1.8575687,-1.8494828,-1.796583,-1.7546926,-1.6885303,-1.4878678,-1.0847182,-0.61140597,-0.42529672,-0.28426504,-0.12357467,-0.010141578,-0.039310217,-0.2574951,-0.25298464,-0.1449561,0.10029656,0.21133325,0.268735,0.040416833,-0.3637945,-0.62008744,-0.84837425,-1.0550433,-1.2618517,-1.2669374,-1.2153265,-1.1518544,-1.0974549,-0.89416087,-0.7747072,-0.7387624,-0.9530868,-1.3108741,-1.1038934,-1.0198543,-0.649364,-0.41539097,-0.41111326,1.175236,1.1750755,1.17489
1.8545933,1.6445897,1.4345983,1.2283304,1.1580356,0.96239245,1.0742575,0.59086394,0.37968412,0.09358063,0.11894466,0.5351205,0.95795965,1.1323113,1.0070083,0.625301,0.18591519,-0.41540504,-1.3873558,-1.9491553,-2.0221903,-1.8493419,-1.5806261,-1.3089303,-1.3578064,-1.7887348,-1.2217344,-0.40019912,0.63973486,2.6520762,4.8888416,6.463152,7.370826,8.009218,9.017526,9.368683,9.390388,9.474547,9.579922,9.661818,9.581602,8.515963,6.4596453,4.4460955,3.0285614,1.7701383,1.1225322,0.81839126,0.35252488,0.050659895,-0.34894425,-0.5568149,-0.7482452,-0.9540558,-1.0523226,-1.1712635,-1.3025026,-1.7100145,-0.99919206,-0.066458344,2.1550426,4.5516,6.40773,7.267368,7.9914455,8.821294,9.69577,10.154816,10.3363085,10.400101,10.356326,10.085651,9.872059,9.52016,7.7522435,4.693079,2.1978915,1.1388446,0.7002731,0.59098923,0.6585907,0.8062006,2.007448,3.7178292,4.9808006,5.410857,5.225974,5.9510303,6.7513156,7.693243,8.742758,8.878859,9.085353,9.127932,9.090149,9.042217,8.882093,8.610871,7.7201147,6.4600263,4.0672817,1.6633953,0.43134612,-0.11644775,-0.3711679,-0.5106085,-0.39051867,-0.19329649,-0.03922516,0.46773636,1.1891441,1.7112437,1.7812631,2.1610408,2.6325972,2.0617764,1.6416631,1.8239759,1.6485174,1.6090531,2.6173103,4.612769,6.3338447,6.967492,7.477274,7.9448986,8.540912,8.890112,9.14436,9.152769,9.285414,8.951361,8.430776,8.196012,7.4244757,5.249351,3.1019475,2.0283868,1.8875291,1.645309,1.570526,1.4215617,1.3328102,0.8290405,0.39298037,0.01990953,0.39197063,0.6543647,0.22620222,-0.07486594,-0.19200972,-0.6055991,-0.8714125,-1.0671923,-1.1686502,-1.4761064,-1.6279145,-1.7086641,-1.7815877,-1.8188763,-1.765425,-1.6848035,-1.5643337,-1.5192101,-1.4721367,-1.2598255,-1.2377366,-1.0721346,-1.0722823,-1.1382308,-1.0180738,-0.8231497,-0.8880318,-0.56102145,-0.4531672,-0.28766018,-0.09991109,-0.010183565,1.0737625,1.0739352,1.0741191
-2.2041755,-2.216989,-2.264338,-2.3627372,-2.4355087,-2.513131,-1.425311,-2.6672032,-2.7818139,-2.8936768,-2.932335,-2.570662,-2.1821916,-2.046781,-1.956332,-2.0087607,-2.2506204,-2.5444617,-2.9451287,-3.2531352,-3.3995175,-3.314681,-2.5780597,-1.5687157,-1.5002283,-1.9773474,-2.5392423,-2.7877517,-2.6406026,-1.7524714,-0.34419498,0.795007,1.2663088,1.6914079,2.2744203,2.606876,2.6243339,2.6812305,2.8455813,2.8457417,2.418027,1.9166124,0.8389536,-0.5767237,-1.3780408,-1.98424,-2.3010173,-2.4571998,-2.6165643,-2.7397556,-2.8654013,-2.8236384,-2.728763,-2.6620822,-2.647978,-2.880146,-2.8934178,-3.214799,-3.1647654,-3.341935,-2.6704526,-1.7584479,-0.6677979,-0.10114196,0.29317173,0.8090907,1.7213331,1.956882,2.0375452,2.0244915,1.8655148,1.3343596,0.8949007,0.69189954,0.05958251,-1.3202233,-2.2881727,-2.673616,-2.8526268,-2.9541135,-2.9862685,-2.9821432,-2.5206976,-1.3400221,0.0078009516,0.43653497,0.24661516,-0.1798569,-0.6021867,-0.63037795,0.2491391,1.2766525,2.1543605,2.513103,2.6930666,2.8457038,2.9048548,2.6170087,1.7647113,0.89782333,-0.69571555,-1.811781,-2.250744,-2.4144387,-2.4699252,-2.4485464,-2.29731,-2.0487747,-1.8630819,-1.2598968,-0.22703585,0.6490587,0.9784644,0.79555887,0.6400476,0.43456736,0.12866564,-0.32434714,-0.5147938,-0.62693036,-0.83494353,-0.8079704,-0.61879957,-0.5154359,-0.27556717,0.15934929,1.0014246,1.6076114,1.9364357,1.8809309,2.070982,1.6118743,0.9911568,0.36365807,-0.2729995,-1.2839609,-1.9778364,-2.2396379,-2.217682,-2.2469969,-2.23205,-2.2382252,-2.2695484,-2.4737072,-2.6314297,-2.5122428,-1.4777927,-0.78861487,-0.5628449,-0.8806598,-1.1501184,-1.6196464,-1.8862137,-2.0837336,-2.1202326,-2.362502,-2.447719,-2.525441,-2.6228402,-2.737636,-2.7647743,-2.7518983,-2.721468,-2.7245343,-2.7056587,-2.6810482,-2.6814384,-2.6352248,-2.6259253,-2.5892334,-2.639149,-2.5519218,-2.5810668,-2.462806,-2.481483,-2.4181595,-2.329537,-2.3240063,-1.4251997,-1.4251806,-1.425247
-1.2267876,-1.1831231,-1.1963063,-1.1519189,-1.0510336,-0.85888463,-0.6784859,-0.7652482,-0.88062,-1.1099304,-1.142693,-1.0019556,-0.76950055,-0.53896344,-0.62973297,-0.7044841,-0.73012745,-0.70516825,-0.8410806,-1.1446824,-1.5804478,-2.2149272,-2.4424586,-2.2890434,-2.1999102,-2.479201,-2.8621626,-3.283517,-3.5228457,-3.7881021,-3.8845382,-3.4469647,-3.051476,-2.6282086,-1.4419392,-1.3168802,-1.2936847,-1.2732352,-1.1924485,-0.86849,-0.7993787,-1.0213598,-1.2055514,-1.5651766,-1.8981307,-2.0876744,-2.1505365,-2.1075125,-2.083811,-1.8497379,-1.5562308,-1.222988,-0.9593154,-0.78466874,-0.56400895,-0.20283948,0.0141162425,-0.91286564,-1.2672418,-1.9187942,-2.8719118,-3.2979174,-3.0377831,-2.4534245,-2.13483,-1.8100936,-0.9577904,-0.47195208,-0.40254158,-0.2407679,0.29133624,0.9931978,1.0455167,0.10480839,-0.63911664,-1.1668153,-1.5999029,-1.8891677,-2.076308,-2.2893069,-2.4393349,-2.574213,-3.1109948,-3.9349608,-4.095292,-3.9965053,-4.0427103,-3.6958153,-3.1806269,-2.9093215,-2.3439322,-1.8918253,-1.3457054,-1.2793996,-1.3383372,-1.3279612,-1.2932631,-1.2656455,-1.7131684,-1.7546065,-1.627372,-1.9633727,-2.287286,-2.4936757,-2.6894593,-2.974906,-3.2608485,-3.4579844,-3.602274,-3.8582416,-4.012956,-3.974298,-3.6216097,-3.310031,-3.1370783,-2.9727745,-2.9799566,-3.1664233,-3.4378169,-3.600724,-3.7401328,-3.8855896,-3.3374135,-2.8668418,-2.4311688,-2.1150665,-1.6446656,-0.8884432,-0.7224518,-0.4236553,0.1852204,1.8846443,2.6986716,2.103903,1.2465155,0.13588908,-1.1020546,-1.626489,-1.6870162,-1.7559612,-1.829445,-1.9175844,-1.9877288,-2.1121697,-2.2795916,-2.507296,-2.9131536,-2.9566388,-2.5984826,-2.2638395,-1.842655,-1.6477553,-1.4791443,-1.4827025,-1.6541479,-1.8837047,-1.9779328,-2.0412474,-2.1361747,-2.3572865,-2.4897614,-2.5263424,-2.583108,-2.5074835,-2.3862586,-2.3459458,-2.2181783,-2.2749557,-2.3407848,-2.2202334,-2.1741233,-2.1419642,-2.0985246,-2.048183,-1.9135425,-1.9653329,-1.9473863,-2.0629187,-0.6780464,-0.6781938,-0.67836654
-3.4466753,-3.2399604,-3.0951726,-2.9366436,-2.8999891,-2.821544,-3.6158524,-2.589836,-2.3571916,-1.9800863,-1.555999,-1.2609648,-1.1143603,-1.1005502,-0.7650308,-0.3765601,-0.27129522,-0.12362021,0.16854507,0.26631135,0.105418935,-0.29814526,-0.02234003,0.33884963,0.8044735,2.8747454,4.4008656,4.9141397,4.93254,4.3621283,3.0354424,1.3793802,0.048954472,-0.85929567,-1.680479,-1.6938174,-1.7315822,-1.7343435,-1.6887448,-1.6139598,-1.3284262,-0.57285047,0.7111058,1.6618862,2.198062,2.480198,2.5002959,2.3772047,2.234396,1.8132231,1.2496431,0.766747,0.40708542,0.27545398,0.05363211,-0.48877573,-0.8584033,-0.7712693,-0.63026285,0.20015898,0.112523526,-0.4062325,-1.071029,-1.7541101,-2.2354484,-2.481487,-2.3674927,-1.9971058,-1.8032334,-1.6914458,-1.450449,-1.0737017,-0.5067745,0.23874453,0.9651332,1.2896512,1.3872473,1.272394,1.1706715,0.9034073,0.48731434,0.12282732,-0.5188563,-1.0284791,-1.3660177,-1.766195,-1.8662999,-1.9507993,-2.057506,-1.9828615,-1.8967167,-1.5334752,-1.5891023,-1.6299934,-1.7481544,-1.8238902,-1.830314,-1.603426,-0.5825684,0.40647212,1.6779591,2.796133,3.2565758,3.3558593,3.4044511,3.445642,3.3728306,3.290575,3.2070072,2.8551042,2.4495213,1.4602792,0.50417286,-0.3505589,-0.70494425,-0.774041,-0.59367746,-0.48881242,-0.570426,-0.835514,-1.1808175,-1.5676575,-1.8775978,-1.8736087,-1.8178439,-1.7303524,-1.5144639,-1.3172194,-1.2533345,-1.3524208,-1.4066312,-1.4012172,-0.9497092,0.16753674,1.1550626,2.3248477,2.9336343,3.2002013,3.1806893,3.2084346,3.3172507,3.4160666,3.487412,3.5344152,3.3807921,2.9614577,1.9905102,1.2185092,0.0062890053,-1.074168,-1.741712,-1.853963,-1.7509487,-1.770321,-1.8180107,-1.9876624,-2.058304,-2.1383173,-2.0610623,-1.8947423,-1.7200766,-1.6730906,-1.6442801,-1.6952281,-1.8554907,-2.08367,-2.0912662,-2.1002147,-2.265118,-2.3968587,-2.5956671,-2.5663433,-2.2477152,-2.4565008,-2.5086842,-2.5734565,-2.6729496,-2.6483417,-3.61627,-3.6160715,-3.615911
