0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153
-1.6642773,-1.6582584,-1.6816216,-0.7072792,-0.7047157,-1.7478207,-1.5778384,-1.3113267,-0.6949531,-0.017071992,0.36863855,0.5546825,0.79071915,0.8018968,0.5815306,0.45751527,0.18870622,-0.08208132,0.21618618,0.50262845,-0.5051284,-1.3611645,-1.4653356,-1.3453386,-0.97534233,-0.9375042,-1.3316188,-1.8918173,-1.2445003,-0.82404566,-0.92171216,-0.98868966,-0.56021106,-0.12480786,-0.45852628,-1.0681317,-0.75104284,-0.9663029,-1.2136598,-1.6248394,-1.788225,-1.9618475,-2.1253848,-2.1033285,-1.8021514,-1.3613784,-0.97835326,-0.74791193,-0.25633246,-0.19624974,-0.36326194,-0.52645236,-0.53830755,-0.5615118,-0.5272933,-0.44484955,-0.44531876,-0.527079,-0.8319311,-1.0781076,-1.0628788,-0.53056103,0.50885725,0.913371,0.76899207,0.657482,0.13698032,-0.29793727,-0.73923373,-0.9503397,-0.36709478,-0.071793914,-0.19895628,-0.21832632,-0.54302675,-0.9354741,-1.3020889,-1.3236619,-1.241015,-1.1845406,-1.1295707,-1.0889822,-1.0560595,-1.0124668,-0.9807492,-0.94898915,-0.99344355,-0.996212,-1.0564601,-1.2497491,-1.5496402,-1.7572656,-1.7292469,-1.291568,-0.815575,-0.635076,-0.57614464,-0.4261401,-0.09604961,-0.025486603,-0.026404306,-0.080879316,-0.09794846,-0.168092,-0.43838012,-0.6581593,-0.77665687,-0.64491373,-0.53794026,-0.5727045,-0.60225916,-0.6809757,-0.6615825,-0.56882775,-0.4693868,-0.60893995,-0.7239835,-0.8688184,-1.0128884,-0.9692769,-1.0657153,-1.2634141,-1.39498,-1.3962364,-1.2413332,-0.78829694,-0.25336203,-0.12942554,-0.12045711,-0.45956,-0.5543166,-0.36001116,-0.24080613,0.01429978,0.15249777,0.2707069,0.19218996,-0.18135363,-0.81128657,-1.0840843,-1.3022827,-1.4095182,-1.5031135,-1.5482525,-1.5456505,-1.5353721,-1.5649537,-1.6856711,-1.6893414,-1.626895,-1.671793,-0.7084009,-0.7044633,-0.7045109
-4.5441384,-4.5122795,-4.475093,-3.391911,-3.390092,-4.395132,-4.351041,-4.3394065,-4.0274076,-3.7001612,-3.4769526,-3.3011599,-3.268786,-3.2198625,-3.0291243,-1.9572229,-1.3185596,-1.5409501,-1.9227642,-2.3335166,-2.429285,-2.2614958,-2.1172135,-1.9872133,-1.6567813,-1.7469127,-1.8854272,-1.5987642,-1.6530559,-2.597109,-3.0466573,-3.1489623,-3.6121364,-4.164506,-3.7362385,-3.2709408,-3.0079103,-2.9298046,-2.6600487,-2.0654871,-2.007757,-2.120567,-1.8240734,-1.4495316,-0.98395544,-0.77751255,-1.0007316,-1.8362018,-2.482103,-2.674127,-2.6109319,-2.406645,-2.2079024,-2.1336632,-2.209377,-2.2326052,-2.3710973,-2.387448,-2.2929304,-2.1649685,-2.168929,-2.5674055,-2.6664457,-2.2443733,-2.3208637,-2.6717114,-2.725606,-2.8692381,-3.5509753,-4.3496504,-4.3376203,-4.323876,-4.240205,-4.0587444,-3.5858593,-2.6843958,-1.890423,-1.6222887,-1.5311866,-1.313829,-1.1438236,-0.99609494,-0.87580156,-0.79645205,-0.71156967,-0.62298495,-0.5972964,-0.6055573,-0.48335123,-0.27884775,-0.1464137,-0.17319265,-0.45951593,-1.0472903,-1.681256,-2.1314225,-2.3489313,-2.5342116,-2.729753,-2.867299,-2.633272,-2.3199003,-1.9673651,-1.5187826,-0.34642115,1.0896121,2.6487465,3.6455116,4.173723,4.456454,4.4437656,4.2241306,3.996645,3.5551596,3.2081532,3.040949,2.9725094,2.8811898,2.685789,2.383883,2.1735272,1.7709941,1.281562,0.51700574,-0.107907325,-0.85587394,-1.8234849,-2.6304803,-2.9389067,-3.316691,-3.6463065,-3.7732525,-3.8055305,-3.8997545,-4.016631,-3.9724574,-3.876955,-3.7529156,-3.5232003,-3.3215342,-3.2296054,-3.1319256,-3.040368,-2.9713466,-2.898939,-2.989517,-3.093536,-3.0485713,-3.0379663,-3.0820143,-3.034803,-3.3873518,-3.3893566,-3.3892884
-1.7414663,-1.636399,-1.5823684,-3.293379,-3.2971334,-1.2821934,-1.1291363,-1.0828846,-1.0242896,-0.7401347,-0.45034045,-0.74004316,-1.0877633,-1.3190256,-1.2789809,-0.5521973,0.2354458,0.95719177,0.9262924,-0.25081965,-1.4127295,-1.7381871,-1.6901602,-1.5200938,-1.2615789,-1.3446501,-1.4324256,-1.1967131,-0.82679045,-1.1208822,-1.502057,-1.4471242,-1.5100703,-1.5228164,-1.3372419,-0.999599,-0.9904766,-1.0033759,-1.0578893,-0.987927,-1.4501631,-1.6026744,-1.3687843,-1.2597797,-0.9320096,-0.8873968,-0.82417685,-0.70454574,-0.9032308,-1.3827055,-1.7891896,-1.7993836,-1.7670617,-1.6680899,-1.5019449,-1.1997774,-1.1021426,-1.1303817,-0.90341175,-0.6499021,-0.4489771,-0.7142247,-1.5464759,-2.121444,-2.0060046,-1.8486555,-1.562264,-1.3827952,-1.4786232,-1.349865,-1.3954506,-1.7990117,-2.033059,-1.990082,-1.7849355,-0.9962286,0.34977794,1.4751083,1.9907167,2.308701,2.4669793,2.5788927,2.7357304,2.8371515,2.9091063,2.9607863,2.6483417,2.363622,2.2040155,2.150253,1.8685479,1.6014694,1.3989259,0.91405475,0.27712253,-0.42802167,-0.8297592,-1.1336031,-1.715458,-2.3916092,-2.5904472,-2.712008,-2.6412234,-2.5176442,-2.2076347,-1.5747627,-0.65520114,0.09633753,0.5019077,0.9723344,1.4041704,1.5266246,1.5902945,1.5591171,1.4328318,1.4369888,1.410047,1.358566,1.3347921,1.196263,1.1628184,1.1247151,1.0656643,0.8814883,0.7258866,0.20699972,-0.8176086,-1.9150958,-2.0902925,-1.9938029,-1.9429567,-1.8287542,-1.8013544,-1.8652797,-2.0731287,-2.1110563,-2.2029207,-2.137058,-1.8797587,-1.3510938,-1.2543819,-1.1269231,-0.83954906,-0.7418901,-0.7194074,-0.8513932,-1.1290036,-1.2417247,-1.7717679,-1.8495182,-1.977822,-3.2949526,-3.2977896,-3.2977788
-2.1554198,-2.1157193,-2.1147833,-2.1261346,-2.1280446,-2.23745,-2.334034,-2.3495407,-2.3662198,-1.837572,-1.1808878,-1.0928535,-1.2197385,-1.3832538,-1.3110209,-0.83573556,-0.9151158,-0.7591393,-0.6245662,-1.2978541,-1.0902674,-0.59276295,-0.58769405,-0.5663356,-0.2905013,-0.11059205,-0.1419526,-0.0406878,-0.56545913,-1.0806804,-1.1465003,-1.0801655,-1.2028587,-1.4604931,-2.180102,-2.8398771,-2.7239265,-2.3413262,-2.1416225,-1.6781819,-1.962155,-2.0960557,-1.7562621,-1.536705,-1.3288953,-1.3946743,-1.5604374,-1.1541519,-1.0657756,-1.5395694,-2.1173286,-2.2779837,-2.3588552,-2.3996704,-2.608107,-2.6579614,-2.6503153,-2.4018471,-1.8964161,-1.2974229,-0.9308039,-1.2085806,-1.8005719,-1.8961227,-2.0292845,-2.0675607,-1.8740807,-1.733885,-1.8869175,-1.5836188,-1.3093555,-1.2579732,-1.166645,-0.8483498,-0.21316102,1.0546072,1.7865089,1.5160702,1.2566596,1.300238,1.348219,1.4021487,1.4482456,1.4763494,1.6064677,1.7387269,1.445491,1.1096519,1.1018271,1.3301752,1.6283025,1.8923786,2.0645077,1.7789683,1.0856988,0.11061674,-0.590197,-1.1164958,-1.9863122,-2.2918892,-2.3515913,-2.4873776,-2.6012788,-2.698875,-2.5740547,-1.911972,-0.7925479,0.2836584,0.8984853,1.4765116,1.7884508,1.8520598,1.7573628,1.5420837,1.3044641,1.4318452,1.4801304,1.4652584,1.3940536,1.1479496,1.0688012,0.86938095,0.6153766,0.028114751,-0.46286532,-1.3128718,-2.4958572,-3.2948823,-3.6327078,-3.6653948,-3.6363692,-3.498121,-3.4188204,-3.3900998,-3.4619174,-3.4495416,-3.2243605,-2.9879513,-2.6806211,-2.4775217,-2.4922624,-2.4948063,-2.371089,-2.2689261,-2.1112432,-2.1043043,-2.0614095,-1.7416258,-1.8527943,-1.8917478,-1.6304166,-2.123857,-2.1281698,-2.1280715
-1.7060856,-1.7096515,-1.6949115,0.98473996,0.9854933,-1.9204941,-1.7311323,-1.434876,-0.9635112,-0.48334274,-0.40991992,-1.0115079,-1.4487733,-1.8009837,-1.9947054,-1.3444101,-1.3254031,-1.3856823,-1.289228,-1.8895174,-2.5952168,-3.0001132,-2.6538203,-2.3386965,-2.1904304,-1.9823279,-1.8476083,-1.9293978,-1.2361238,-0.77175057,-1.4655578,-1.8043936,-2.3183637,-3.1298404,-2.3670063,-1.5501508,-1.4884341,-1.7890577,-1.9018635,-1.6272156,-1.2977557,-1.113236,-0.90504825,-0.82865834,-0.81060016,-1.0754592,-1.346549,-1.9205825,-2.0992107,-2.1891427,-2.2830582,-2.0624008,-1.8724439,-1.6907566,-1.6527936,-1.6691809,-1.7466681,-1.7538047,-1.8123605,-1.7784791,-1.8292189,-2.1995087,-2.7475543,-2.6651356,-2.7704885,-3.0530128,-3.0860105,-2.9107924,-2.8374677,-2.3215792,-1.567249,-1.1201248,-1.297829,-1.31675,-1.0014014,-0.40473896,-0.06943401,-0.67475,-1.0763445,-1.1401302,-1.1065065,-1.0350246,-0.89802516,-0.6433791,-0.24611223,0.17196608,0.5685176,0.84828883,0.9308479,0.9048736,0.86302406,0.68559015,0.4450594,-0.11741865,-0.5693216,-0.62325317,-0.9206512,-1.2718637,-1.4886945,-1.7415615,-1.7356973,-1.6318276,-1.5487349,-1.3097516,-0.14280173,1.8268025,4.492229,6.5046377,7.6752443,8.59038,9.188748,9.285372,9.340372,9.326473,9.358376,9.374427,9.373616,9.404144,9.376848,9.401503,9.412609,9.416836,9.4042225,9.285399,8.998743,8.515606,7.595732,5.6537876,3.761642,2.042388,0.5495328,-0.70113355,-1.4145181,-1.9483781,-2.1521807,-2.1332343,-2.0200899,-1.7800496,-1.3817196,-0.94233596,-0.763027,-0.49607325,-0.40031013,-0.4049789,-0.26362714,-0.13854708,0.09641604,0.47835863,0.87614644,0.890512,1.2507657,0.99663985,0.9871454,0.9873779
2.6825168,2.5869594,2.475489,1.2584513,1.2581136,2.2566025,1.9423115,1.8011205,0.98259664,0.3178748,0.19533072,0.676363,0.9694083,1.1316862,0.75096625,-0.47893786,-1.3303025,-2.0770788,-2.3360224,-2.3326805,-1.6908551,-1.3460793,-1.3298386,-1.249629,-0.83302236,-0.6015066,-0.52456945,-0.7066765,-0.7962773,-0.012990147,0.2917266,0.11720607,-0.37514865,-0.57679564,-0.75215584,-0.67823076,-0.53221637,0.029081538,0.52813673,0.2680243,-0.34591883,-0.35712495,-0.046434045,-0.024486542,-0.23201478,-0.31978726,-0.27947038,0.020272337,0.63142246,1.1974012,1.7672937,1.8329043,1.8089764,1.7073874,1.7770451,2.097868,2.5397499,3.3566303,4.1862845,4.2584977,3.0720532,1.2748008,-0.3547233,-1.0613301,-0.38116914,0.36169776,0.80556077,1.0145507,0.8552345,-0.26312175,-0.52407557,-0.18200028,0.4424664,0.6394242,0.6589743,0.33030555,-0.09854249,-0.056304507,-0.12320912,-0.110205375,-0.09180769,-0.22839865,-0.43754435,-0.77122325,-1.0900779,-1.3393977,-1.5437207,-1.5186155,-1.46645,-1.3473983,-1.202692,-1.2775571,-1.625922,-2.207359,-2.5500636,-2.634615,-2.472691,-2.2744045,-2.0940635,-0.97441363,-0.0054896474,0.5709688,0.8676274,1.0644794,1.1299665,0.90911895,0.3842015,0.050742805,-0.13361219,-0.20417708,-0.27204734,-0.36459878,-0.41330096,-0.4149807,-0.29383376,-0.2576527,-0.30496633,-0.38507795,-0.46025547,-0.42265618,-0.55283916,-0.8315542,-1.1040077,-1.5510607,-1.9463458,-2.3103166,-2.295285,-1.7702686,-1.2262468,-0.87922907,-0.7974251,-0.70203435,-0.6914974,-0.70295113,-0.7086909,-0.7281811,-0.58010113,-0.39396998,-0.28517252,-0.36488104,-0.5628276,-0.9176263,-1.0129642,-1.2865629,-1.4658415,-1.5900838,-1.444387,-1.0072455,-0.040487558,0.018625304,0.3065628,1.2518215,1.2572645,1.2571459
-1.3981334,-1.3848699,-1.4028225,0.16578105,0.1686649,-1.3671192,-1.1441315,-0.8688183,-0.39986596,-0.4775996,-1.2878909,-1.4307668,-1.0256692,-0.8375193,-0.69541824,-0.8015107,-1.7919106,-2.025087,-1.8129311,-1.1766953,-0.64275026,-0.28257614,-0.45048824,-0.6933782,-0.7681895,-0.7994959,-0.9271767,-1.2960038,-1.7545655,-2.4059353,-2.4606314,-2.4703248,-2.1286967,-1.3019266,-0.19903868,0.018543303,-0.16806486,-0.29224586,-0.32603914,-0.6837287,-0.7991114,-1.0120454,-1.221215,-1.3327808,-1.4556278,-1.369803,-1.1410072,-0.7799858,-0.3204478,0.08529112,0.332007,0.3790781,0.3774991,0.22008963,0.07120535,-0.14381398,-0.18203562,-0.23272665,-0.5857085,-0.7811382,-0.45226243,1.705559,5.9018555,9.303195,11.422979,12.146371,12.443662,12.558788,12.32506,10.221236,7.932564,5.1039667,1.1495692,0.77962136,0.29289353,0.020724416,-0.43335354,-1.2447937,-1.4645666,-1.4329679,-1.3273714,-1.1865038,-1.0568613,-0.90511394,-0.93207836,-1.1482437,-1.1727957,-1.1182134,-1.3045815,-1.5311275,-1.6709731,-1.6848276,-1.5003867,-0.64871323,0.20437096,0.426587,-0.034026682,-0.5692831,0.22368506,1.4340786,1.8983021,2.448079,2.6190248,2.3948276,1.3861856,0.4712625,-0.18130681,-0.55295765,-0.6651047,-0.8371129,-1.0210185,-1.0912802,-1.0929633,-1.0542456,-0.98931074,-1.111377,-1.134484,-1.2053041,-1.3009081,-1.2430563,-1.3057826,-1.3631526,-1.4231113,-1.440507,-1.3490281,-0.8808142,-0.26553264,0.09413695,0.09659088,0.08755875,0.23686123,0.46344766,0.5104611,0.7738069,0.983435,0.96874654,1.212883,1.3934499,1.2929554,0.589743,0.17917114,-0.25070143,-0.60349095,-0.6907191,-0.7433752,-0.6670891,-0.76715827,-1.2055186,-1.542282,-1.5247113,-1.5209967,0.16444084,0.16893393,0.16879535
-0.02197285,0.06952998,0.084911495,-0.3578666,-0.35629803,0.20675221,0.23164102,0.26178348,0.23309453,0.018730298,-0.09708108,0.19437581,0.46392775,0.62922317,0.4513079,-0.514103,-1.0630889,-1.0991153,-1.1798398,-0.98322505,-0.9276347,-0.874755,-0.9624802,-1.017101,-0.8687945,-0.9337472,-1.0150436,-1.4735997,-1.4697773,-1.1580782,-1.0357952,-1.2330005,-1.6994013,-1.8196514,-1.5363456,-0.58892727,0.17758791,-0.18906446,-0.67288285,-1.21855,-0.91565025,-0.7455509,-0.9581667,-1.0145309,-1.126935,-0.94849384,-0.6547437,-0.5727886,-0.71994025,-0.73096526,-0.6158088,-0.7068938,-0.6308088,-0.6038308,-0.47729337,-0.40144038,-0.24881342,-0.049893975,-0.2451592,-0.8775742,-1.466633,-1.8065277,-1.4295313,-0.9297133,-0.777219,-0.25866675,-0.40997607,-0.7679205,-1.2806572,-2.0001822,-2.3471346,-2.4341562,-1.9688053,-2.0441003,-2.2366414,-2.6892552,-2.6053014,-1.6398277,-1.0161775,-0.74444675,-0.6628946,-0.6776286,-0.7780647,-0.9435523,-1.192627,-1.4733319,-1.7429992,-1.9585603,-2.047186,-2.2124298,-2.3717432,-2.5936427,-2.862947,-2.874811,-2.5504124,-2.422708,-2.3708172,-2.0530558,-1.560874,-1.3563418,-0.94105625,-0.6749084,-0.74561566,-1.0258211,-1.4936116,-1.9581213,-2.300344,-2.3957827,-2.3495207,-2.3506093,-2.4484897,-2.5128667,-2.527729,-2.5561006,-2.4682262,-2.4403546,-2.3899355,-2.3779433,-2.4447591,-2.4583132,-2.537126,-2.6660595,-2.7600844,-2.8925436,-2.945484,-2.7693982,-2.337206,-1.5888668,-1.1133947,-0.910598,-0.74370295,-0.75557446,-0.799354,-0.74826175,-0.528104,-0.5135841,-0.5470106,-0.7346289,-0.9658643,-1.3406091,-1.187795,-1.2377934,-1.3785223,-1.378178,-1.3273857,-1.2333765,-1.221667,-1.3131568,-1.067472,-0.96228474,-0.93209696,-0.36128318,-0.35653582,-0.3566032
-2.9495077,-2.891753,-2.8699675,-2.9351842,-2.9327433,-2.8309855,-2.8597426,-2.8621397,-2.8137465,-2.722405,-2.5185542,-2.0484545,-1.8458327,-1.7254883,-1.829185,-2.5559773,-2.8184967,-2.953404,-2.8457375,-2.3520827,-2.5607285,-2.8040028,-2.8665347,-2.998191,-2.900281,-2.8041983,-2.7836652,-2.6800852,-1.6332614,-1.7871323,-2.1042054,-2.319824,-2.40582,-1.998378,-1.5427471,-1.3692405,-0.61478233,-0.5216731,-0.7434013,-1.1180542,-0.93593794,-1.1414843,-1.4381067,-1.5298154,-1.5854726,-1.5345867,-1.5513806,-1.9268936,-2.204831,-2.031767,-1.7589403,-1.5300562,-1.3681957,-1.3401531,-1.3815035,-1.4980904,-1.6421344,-1.7354995,-2.0323255,-2.4845839,-2.8655474,-2.790341,-2.0519648,-1.3351464,-1.1570904,-0.96030897,-1.1937685,-1.6103301,-2.0492048,-2.3353631,-2.116296,-2.2547636,-2.80332,-2.931251,-2.9742756,-2.9512844,-2.4201458,-1.6926348,-1.539388,-1.5121287,-1.5299187,-1.567357,-1.6639321,-1.8374779,-2.0481403,-2.26974,-2.55306,-2.8653803,-3.096037,-3.248728,-3.1905794,-2.9367442,-2.6830974,-2.0090303,-1.1785558,-0.74837565,-0.91351557,-1.0238307,-0.9459903,-0.32028607,0.38751078,0.8775172,1.0299768,0.86692894,0.763505,0.686174,0.72033817,0.36115885,-0.28091055,-1.2774389,-2.450826,-2.9739919,-3.2503686,-3.477646,-3.5102854,-3.5481327,-3.5565984,-3.5656252,-3.6077332,-3.609921,-3.6468024,-3.7291431,-3.785349,-3.8116431,-3.7419224,-3.512595,-3.368235,-3.1554358,-2.981757,-3.01421,-3.0873027,-3.2243142,-3.4604912,-3.634682,-3.5023499,-3.39738,-3.0481486,-2.8385243,-2.6693048,-3.3891978,-3.4940362,-3.7152336,-3.9102516,-3.9731975,-4.010154,-3.9893546,-3.9302354,-3.9647412,-3.8936043,-3.8457124,-3.809042,-2.9377475,-2.9327905,-2.9328341
-1.3025408,-1.2990274,-1.4298282,-0.8921913,-0.89214176,-1.4395603,-1.2968597,-0.99281096,-0.6036916,-0.38503265,0.07489905,0.71595967,1.0477474,1.2791322,1.0512402,0.27465832,-0.8837904,-2.3916326,-2.927188,-2.5398278,-1.5951264,-1.2003131,-0.8239234,-0.32576394,0.018284997,-0.008992758,-0.20807151,-0.9052825,-1.4985062,-1.8770111,-1.9207797,-1.8230972,-1.6497045,-1.1788943,-1.0449315,-1.1886559,-1.4082576,-1.1866543,-1.0224943,-0.964353,-1.746778,-2.100674,-2.264135,-2.2666092,-2.1447847,-1.6758474,-1.0411448,-0.2000265,0.30242205,0.13720709,-0.17328316,-0.36327523,-0.47223985,-0.63543403,-0.75959146,-0.6714521,-0.5524955,-0.40307173,-0.1898438,-0.08532834,-0.2330866,-0.7074853,-1.3001499,-1.2447972,-1.2820641,-1.2834818,-1.3883829,-1.4171414,-1.3262773,-0.7227677,-0.50093657,-0.44737843,-0.18607523,-0.058653325,-0.15375642,-0.61678493,-1.2217406,-1.5539942,-1.6691941,-1.7190528,-1.7317138,-1.688745,-1.607074,-1.4744081,-1.2676877,-0.93337023,-0.47839934,-0.17692912,-0.20089307,-0.29259753,-0.6017466,-1.2477541,-2.0231838,-2.98462,-3.443153,-3.4928136,-3.2041564,-2.6773624,-2.205281,-1.8831791,-1.6653762,-1.5898126,-1.5716215,-1.5251343,-1.4649546,-1.4776155,-1.4182844,-1.0817759,-0.821146,-0.87992156,-1.0246557,-1.1928917,-1.2576023,-1.2960448,-1.125045,-1.1936443,-1.2878813,-1.3694528,-1.5021677,-1.5057207,-1.6552202,-2.0223367,-2.3803258,-2.8918705,-3.3410223,-3.5304098,-3.2624602,-2.9306784,-2.7161713,-2.7062426,-2.614008,-2.2689548,-2.010124,-1.8661716,-1.9335635,-1.8580571,-1.8901924,-2.1628683,-2.6162136,-2.7327886,-3.0114279,-3.0875683,-3.2442026,-3.4268298,-3.4640305,-3.3525853,-3.1571207,-2.727788,-1.9938908,-1.9967468,-1.7210697,-0.8944043,-0.8922725,-0.89232534
-1.7093841,-1.7977101,-1.7995086,-2.3667245,-2.368019,-2.0573967,-2.200002,-2.1992905,-2.1437626,-1.6939135,-1.2578254,-1.1146678,-1.2826232,-1.4609091,-1.3707695,-1.1653788,-0.6398115,-0.3675245,-0.6144977,-1.2378026,-1.052751,-0.43940318,-0.5105778,-0.6805888,-0.7871167,-0.68549544,-0.6708276,-0.448251,0.85877496,1.8545117,2.4030948,2.6129704,2.628664,2.4768536,1.847334,0.4735734,-0.85978186,-1.2147937,-1.4458902,-1.2854556,-0.84536827,-0.45694828,-0.14527906,-0.039751515,-0.09405533,-0.35019782,-0.39813352,-0.69124526,-1.1679479,-1.3309417,-1.4856831,-1.429021,-1.5232676,-1.468403,-1.4550879,-1.5237453,-1.6680002,-1.9019511,-1.6829085,-1.4549214,-0.9934654,-0.6844845,-0.769626,-1.1116372,-2.2946584,-2.591107,-2.485253,-2.379984,-2.3827598,-1.9795128,-1.8776386,-1.7807145,-1.4749444,-1.4307096,-1.3621607,-1.4047222,-1.5806341,-1.3576523,-0.8557458,-0.4479853,-0.24598265,-0.19093011,-0.23513508,-0.32287127,-0.45617425,-0.553525,-0.65027565,-0.87995815,-0.8500159,-0.5632482,-0.1525792,0.30074412,0.73471904,0.67806166,0.3575368,-0.20370045,-0.78996253,-1.6513258,-1.9796891,-1.9726152,-1.9335091,-2.0084498,-2.010766,-2.0157614,-2.1388702,-2.233337,-2.2445683,-2.0369058,-1.9003208,-1.7665405,-1.718164,-1.7294633,-1.7777624,-1.9109348,-2.0731306,-1.9776397,-1.9589524,-1.903451,-1.8694817,-1.9666607,-1.939064,-1.8545991,-1.7358775,-1.5858166,-1.5284785,-1.8657359,-2.585441,-2.9107177,-2.5589652,-1.7041188,-1.2884581,-1.1466709,-1.2249591,-1.2933966,-1.4188125,-1.4873772,-1.4954481,-1.2579855,-0.84081316,-0.44468346,-0.22877733,-0.22320573,0.0046725795,0.0002791509,-0.16207287,-0.3247795,-0.5988662,-0.97413874,-1.6789984,-1.7128495,-1.8819479,-2.365949,-2.3682058,-2.3681421
-6.073432,-6.046436,-6.032668,-4.5525866,-4.5490675,-5.9285,-5.786441,-5.4416924,-5.0008307,-4.9667497,-5.1973963,-4.7460217,-4.2651486,-3.9639845,-3.8804603,-3.8808682,-4.1135116,-4.665524,-4.796135,-4.5907936,-4.4931197,-4.5007267,-4.5866327,-4.651236,-4.484881,-4.3182154,-4.4434643,-4.6235485,-3.553491,-3.4104643,-3.5903983,-3.7567992,-3.8809292,-3.8149202,-3.6435757,-3.8756156,-3.7231786,-3.580564,-3.7042227,-3.948814,-3.862862,-3.9374223,-3.874408,-3.7021122,-3.1995678,-2.6616578,-2.4062746,-2.7440844,-2.659905,-2.475256,-2.3011608,-2.0877724,-1.9750632,-2.0009336,-2.1228662,-2.3031487,-2.5834153,-2.9210644,-3.321738,-3.8122573,-4.117462,-3.7658083,-2.5546584,-1.9999263,-2.2461042,-1.7496697,-1.5216382,-1.5132682,-1.3797112,-1.179317,-1.5004383,-2.0716684,-3.0180252,-3.0377932,-2.9679732,-2.7884917,-2.4482236,-2.0422492,-1.9797246,-1.8815101,-1.8248651,-1.7830517,-1.804413,-1.9122134,-2.0825863,-2.306682,-2.6116853,-2.8929348,-3.0579505,-3.1739178,-3.2250872,-3.127557,-2.9323206,-2.1979427,-1.4773829,-1.3012464,-1.2570862,-1.3164018,-0.7706791,0.5503684,1.694613,2.6724076,3.1340399,3.1901414,3.1610081,3.1799824,2.9963727,2.4861407,1.8390155,0.79038924,-0.7177614,-1.5614152,-2.099802,-2.6608706,-2.9719157,-3.1586108,-3.2699342,-3.3600836,-3.533609,-3.664943,-3.7941618,-3.9897919,-4.145222,-4.3023987,-4.2998543,-4.113908,-3.961444,-3.966383,-3.8365505,-3.7420607,-3.7844713,-3.8445926,-4.061694,-4.171256,-4.166318,-4.1304092,-3.819269,-3.5992522,-3.6129987,-4.1759586,-4.540992,-4.9344907,-5.209646,-5.345173,-5.425007,-5.5147953,-5.6927977,-5.9294834,-6.1433516,-6.14421,-6.1383142,-4.551535,-4.5484586,-4.5484724
0.46807784,0.41777116,0.37976676,-0.21983442,-0.21812263,0.17710567,0.08451125,0.049138963,0.0122765,-0.2965639,-0.21375254,0.46139276,0.9195633,1.2002819,1.1283464,0.50074005,0.4529979,1.1250768,1.7710183,1.9222789,0.6397439,-0.35356128,-0.6883203,-1.0149019,-1.2343826,-1.2423635,-0.9300809,-0.78119093,-0.52879834,-0.32241917,0.10902664,0.5886414,2.0677454,5.3289967,8.723088,10.782698,12.013602,12.217405,11.974327,10.827614,9.2488,7.1216516,4.578703,3.118289,1.1573093,-0.0044769347,-0.043753535,0.22544864,0.3965739,0.4807608,0.41174513,0.10508606,-0.11563876,-0.24776246,-0.25396907,-0.2085264,-0.049834073,0.12758377,0.09461567,0.07612006,0.09805736,0.5510455,1.3598018,2.2645626,3.0765905,3.137438,2.577931,2.2007573,2.0389934,1.1176746,0.72026145,0.36145607,-0.07651964,-0.43553752,-0.9894483,-1.807967,-2.1669562,-1.4638133,-0.84751666,-0.5237183,-0.26884672,-0.1319843,0.0019996911,0.13957202,0.20185688,0.24357998,0.21208455,-0.116415635,-0.5324582,-0.82808894,-0.8450064,-0.8592765,-0.6852254,0.14226261,1.1898115,1.5496209,1.5430048,1.9162126,2.8821802,3.247734,3.3275485,3.2335334,3.07906,2.876783,2.292216,1.4516077,0.60922545,-0.12349811,-0.70797783,-1.3224506,-1.8515501,-2.0457683,-2.0374353,-1.9703155,-1.8375753,-1.8681047,-1.9019908,-1.9726012,-1.9592164,-1.8313963,-1.8241975,-1.8421623,-1.8138307,-1.563889,-1.2855599,-0.84710306,-0.23904365,0.9336132,1.5579627,1.7438096,1.8081269,1.6389425,1.5290396,1.6235783,1.9788756,2.0912597,2.3365207,2.4774122,2.4776866,2.0286534,1.9998457,1.9667332,1.8064156,1.6705058,1.7028747,1.9429843,2.1523921,2.0150864,2.1536994,2.224812,2.1148908,-0.22019401,-0.21800032,-0.21806324
