0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
-1.6222267,-1.5400556,-1.5470002,-2.2603471,-2.230144,-1.550839,-1.4912018,-2.4524446,-2.6758769,-2.3634057,-2.236433,-2.4933398,-2.6433427,-2.541861,-2.3637478,-2.182157,-1.7328787,-1.3090448,-0.8867697,-0.73892295,-0.7374987,-0.66347,-0.58471,-0.71682703,-1.1413836,-1.7654948,-1.7890465,-1.7470663,-1.7178117,-1.6699781,-1.6121058,-1.5889661,-1.5913799,-1.6704991,-1.6829507,-1.3757035,-0.84736145,-0.6065018,-0.42563826,0.29458523,0.33425513,-0.17629226,-0.59712005,-0.92297006,-1.4479605,-1.3347648,-0.99383605,-0.94726574,-1.0526645,-0.7050279,-0.5550238,-0.5204942,-0.6138855,-0.7416064,-0.9311563,-1.1130096,-1.1758497,-1.227841,-1.2204003,-1.155611,-0.9287389,-0.60155904,-0.4953196,-0.5668806,-0.28260806,-0.2662691,-0.85055804,-1.4924206,-1.4676266,-1.5537916,-1.7828108,-1.6187136,-1.4309214,-1.195635,-0.6865227,-0.4618594,-0.750748,-1.0330023,-1.3953342,-2.1964576,-2.5178478,-1.6309873,-0.6227514,-0.43487877,-0.07174423,0.22237438,-0.10553104,-0.71111155,-0.85553974,-1.0863968,-1.2504507,-1.0506756,-0.19910952,0.06284857,-0.24414094,-0.5466352,-0.58059245,-0.23523054,-0.057520106,-1.3398216,-1.8341628,-2.07928,-2.2324984,-2.2906995,-2.3091207,-2.334651,-2.3486843,-2.3321419,-2.3485653,-2.3823454,-2.5323453,-2.7661984,-3.0357685,-3.1614637,-3.0283468,-2.4719477,-1.5833254,-0.63110965,-0.4634028,-0.62379074,-0.58959925,-0.50946915,-0.57132596,-0.940962,-1.5220883,-1.7125287,-1.6788538,-1.5149455,-1.5874782,-1.5845495,-1.4842461,-1.4841865
-3.739843,-3.586298,-3.589763,-3.7076182,-3.7284834,-3.5753763,-3.4973729,-3.9840014,-4.1227283,-4.1428022,-3.891499,-3.5139122,-3.2769156,-3.1292553,-2.9603536,-2.9939156,-2.9103131,-2.6259434,-2.4711125,-2.516221,-2.7247102,-2.8213072,-2.8303885,-2.627546,-2.1604362,-1.3061838,-1.0284665,-1.2236966,-1.2348955,-1.1599052,-1.031883,-0.92371655,-0.8391701,-0.92592645,-1.1294143,-1.6482368,-2.3221388,-2.4881048,-2.717979,-2.8161812,-2.5181463,-1.8323097,-0.91198444,-0.30862296,0.30305237,0.09486469,-0.70961714,-1.3383001,-1.6448747,-1.3403227,-0.5879576,0.08949816,0.43065017,0.6644738,0.8742738,1.0971241,1.2941513,1.413203,1.5141621,1.4846629,1.3774295,1.0825958,0.3121681,-0.6873375,-2.0991037,-2.9011605,-3.0336034,-2.9800627,-2.8000033,-2.5978975,-2.5623999,-2.5130155,-2.4674792,-2.4322274,-2.0865564,-1.3747449,-0.88090837,-0.40369153,0.26407558,1.3515959,1.8329154,1.5539813,0.39938587,-1.2529907,-2.4888055,-3.0024657,-3.0183554,-2.5820289,-2.7770615,-3.2615294,-3.1818337,-2.900946,-2.613437,-2.204401,-1.6861813,-1.0089712,-0.6560672,-0.8355999,-1.0211685,-0.8928283,-0.8657859,-0.81388164,-0.77697897,-0.8378053,-0.9125982,-0.9402515,-0.9997598,-1.0690361,-1.1438707,-1.2752393,-1.4762795,-1.6672665,-1.8642431,-1.9756863,-2.1176279,-2.2422116,-2.229281,-2.5792034,-3.1651607,-3.6493397,-3.8574772,-3.821904,-3.9142137,-4.115433,-4.067631,-4.048502,-4.2726173,-4.57391,-4.558631,-4.5396323,-3.486165,-3.4860358
-1.8157717,-1.7270684,-1.7233266,-0.9670583,-1.028796,-1.7126228,-1.751892,-1.0239565,-0.9920805,-0.96035254,-0.8363332,-0.54382217,-0.41415128,-0.4628039,-0.45487988,-0.47777593,-0.5715077,-0.65945256,-0.8021339,-0.84513056,-0.9818392,-1.2006263,-1.1867297,-0.9386169,-0.5197787,0.8530752,1.4935509,1.5511178,1.5288435,1.4591056,1.4210583,1.4015669,1.4399608,1.5684133,1.7806869,1.7946621,1.0680206,0.84233636,0.87857926,0.71676385,0.091324195,0.14822431,0.34812984,0.646796,1.3353149,1.4608493,0.8736408,0.70187235,1.758281,3.1514707,5.8844557,8.526862,10.059877,10.860303,11.576715,12.072706,12.390947,12.47484,12.510319,12.498436,12.361208,11.497696,8.701599,5.769503,2.1627152,-0.042125493,-1.0376418,-1.1908935,-1.0722761,-0.91293657,-0.76403326,-0.59636647,-0.6851511,-0.9218301,-1.1802862,-0.6441086,-0.06791833,-0.03051883,0.07871854,0.24238247,0.47715077,0.010875367,-0.9184836,-1.7965071,-2.2519314,-2.33073,-2.1734262,-1.5393616,-1.6194032,-1.7955124,-1.5596521,-1.3989428,-1.2097125,-1.0964504,-0.7066548,-0.25565517,0.21201317,0.5634664,1.4460244,2.4779532,2.6655064,2.8022723,2.8763528,2.796413,2.6386425,2.5307531,2.4512758,2.4006183,2.3171918,2.1207533,1.8244705,1.4861838,0.9118286,0.4273599,-0.23899806,-0.9598781,-1.6179245,-1.622248,-1.2723212,-1.1787846,-1.1626976,-1.159543,-1.2838644,-1.6994982,-2.0776584,-2.1623008,-2.1297383,-2.238332,-2.193601,-2.0828156,-1.762826,-1.7627687
-2.0569682,-1.9208355,-1.9230707,-2.546002,-2.6261523,-1.9153936,-1.9000409,-2.3030891,-1.9452381,-1.6107912,-1.1815541,-0.72978675,-0.68165636,-0.9786215,-1.0761241,-1.1141297,-0.9832231,-0.7589588,-0.7628541,-0.961031,-1.1334469,-1.0434374,-0.7079436,-0.14325738,0.77230495,1.7941576,1.6921685,1.4579376,1.4610724,1.5638754,1.6550999,1.7450064,1.9219286,2.1949494,2.572143,3.0481946,2.8827124,2.427647,1.4091339,0.2976271,-0.27910143,-0.036425866,0.34792534,0.36230716,0.9756512,1.2303765,0.95813155,0.5232508,0.37629747,0.31420058,0.22815304,0.3173275,0.7141158,1.0822575,1.6283906,2.0925002,2.3705697,2.5577638,2.7379446,2.8643155,2.8827777,2.4206266,1.0361987,-0.336201,-1.5615635,-1.871691,-1.6721203,-1.4113679,-1.3203294,-1.1267039,-0.93330944,-1.2051544,-1.4417725,-1.6497917,-1.4897637,-0.856743,-0.2167514,0.42132217,1.1043867,2.1532168,2.736835,2.0316267,0.4193322,-0.899687,-1.7697712,-2.1080863,-1.7721412,-0.9350206,-0.9164977,-1.1316514,-1.0215235,-1.1812997,-1.2646897,-0.97835875,-0.48974648,0.24612084,1.1993223,2.6906524,4.0426235,5.0251703,5.245966,5.2963505,5.2862196,5.2520704,5.235125,5.170455,5.0906496,4.9811172,4.9356565,4.7313027,4.389544,4.085335,3.8729243,3.6853895,3.2443018,2.2938104,0.9440893,-0.9026276,-1.8393195,-2.156971,-2.2624452,-2.2754838,-2.398701,-2.5227566,-2.3554995,-2.0713034,-2.1255946,-2.4627318,-2.4403696,-2.5410666,-1.9000971,-1.900156
-0.47840685,-0.37486345,-0.37905106,-0.19361004,-0.028989378,-0.3598776,-0.29132274,-0.41887534,-0.7264663,-0.96554446,-0.78187394,-0.5268289,-0.4316636,-0.3951928,-0.1891197,-0.2760312,-0.40453598,-0.37758157,-0.36536324,-0.49427494,-0.67977864,-0.89285314,-0.8783958,-0.65491295,-0.22015636,0.27743232,0.1236114,-0.15000406,-0.22585925,-0.18726873,-0.057914972,0.07022625,0.15340906,0.14162692,0.05782944,0.24340865,0.37156036,0.58061916,0.09478074,-1.0083692,-1.5477588,-1.1368705,-0.034137875,0.6091769,1.0992272,1.1306223,0.34484345,-0.022620797,-0.2848006,-0.69750774,-1.0900937,-0.9100178,-0.26198953,0.0299038,0.3803944,0.6421976,0.8015454,0.71566975,0.7418553,0.61257356,0.40803295,-0.03469968,-0.51250845,-0.7286065,-1.4451506,-1.5394198,-1.423355,-1.1917045,-1.0626762,-1.003343,-0.94811076,-0.8625117,-0.9049118,-1.2229564,-1.791769,-1.5658906,-1.1280477,-0.5859121,0.22049394,0.87036747,0.6728809,0.6012623,-0.0071856603,-0.51309806,-1.3669207,-1.9544032,-2.3415568,-2.257461,-2.1996915,-1.8939478,-1.1518788,-0.8104336,-0.8251477,-0.86335766,-0.302526,-0.004176423,-0.023520753,0.21808603,0.65691394,1.1210961,1.0155119,0.8103414,0.5644635,0.4102021,0.28918576,0.20949271,0.08123181,0.044278212,0.06636576,0.054107733,0.029605601,-0.10498728,-0.29056984,-0.42952603,-0.60001373,-0.9817004,-1.2520144,-1.4431641,-1.6004455,-1.608784,-1.5976079,-1.6828783,-1.8287745,-1.8610582,-1.7016084,-1.5392281,-1.6139122,-1.8573325,-1.7151141,-1.8778303,-0.28345096,-0.28340495
2.0347724,1.9010427,1.9033728,1.944237,1.7919116,1.8829992,1.8448049,1.8184376,1.6372054,1.0916243,0.67582554,0.2169712,-0.08568713,-0.19045877,-0.44830284,-0.30928868,-0.014957085,0.14651844,0.2623728,0.41715968,0.55929065,0.72052485,0.70126617,0.57791704,0.17533831,-0.10183359,0.07761296,0.45647222,0.59974134,0.5972984,0.50271595,0.4263422,0.27186242,0.06514146,-0.20718788,-0.52072036,-0.5699701,-0.045015633,0.5021709,0.9785604,1.2827921,0.8508653,-0.045443296,-0.0137064755,1.497402,3.9889922,6.9258604,8.418228,9.661406,10.253197,10.186693,9.068772,7.498293,6.271055,4.658059,3.0622523,1.6333412,0.7356093,-0.11354986,-0.78645265,-1.5330573,-2.1163106,-2.2331471,-1.9156865,-1.2869048,-0.36834985,0.36101305,0.9458353,1.2711488,1.4771452,1.3837432,1.246426,1.6490375,2.179285,2.7339575,1.964807,0.69105476,-0.22826779,-0.51185834,-0.012034684,-0.14985314,-1.0903671,-1.149549,-0.5111445,0.1536287,0.6523626,1.0901151,0.97159374,0.35839427,-0.1428359,-0.21707858,-0.08738252,0.0046802163,0.26911938,-0.18319957,-0.67875946,-0.99049807,-1.4493487,-1.732651,-1.4525015,-1.1813519,-0.9766381,-0.86625445,-0.8535645,-0.8673234,-0.85318744,-0.85671484,-0.9177915,-0.9112396,-0.87089056,-0.87448794,-0.8859492,-1.0360973,-1.2402148,-1.4221008,-1.4117634,-0.92817545,-0.13406022,0.06362341,0.09325199,0.17557733,0.34581488,0.43731087,0.32784697,0.2053154,0.4759639,0.71142614,1.4990125,1.8592386,2.0124385,1.8423492,1.8423359
-2.0638077,-1.8496625,-1.8610098,-2.5743613,-2.5436213,-1.8485909,-1.7133344,-2.4706013,-2.481699,-1.8721322,-1.4222542,-1.1306292,-0.9543308,-0.9660233,-1.2682045,-1.2560022,-1.2067901,-1.2838122,-1.5820107,-2.0564964,-2.0883048,-1.736577,-1.266522,-1.0935551,-1.1670921,-1.6199896,-2.3440564,-2.5287335,-2.4323425,-2.2891922,-2.0849333,-1.8856025,-1.7571565,-1.8439949,-2.0941532,-1.8792858,-0.72331536,-0.41982728,-1.0869979,-1.9849912,-1.9695351,-1.6758164,-1.5911314,-2.091192,-2.559078,-2.362359,-1.7390606,-1.6675534,-1.8460082,-1.836956,-1.8383393,-1.8007619,-2.0005689,-2.1414,-2.151557,-2.1282218,-2.2493272,-2.3337655,-2.3076284,-2.391224,-2.415454,-2.2740293,-1.8251123,-1.6481994,-1.5793195,-1.2777596,-1.312643,-1.6186173,-1.8209717,-2.0487113,-1.9489189,-2.0498796,-2.1301582,-2.2720356,-2.3558447,-2.0102139,-1.840508,-1.9674911,-2.2152925,-2.0522714,0.23778152,4.058637,7.2962694,9.308071,11.065466,11.81057,11.873288,10.782317,9.727036,8.426644,6.1237893,3.861817,1.9535897,0.7293724,0.60508597,0.5216458,0.52085143,0.46174538,-0.4661246,-1.7440363,-2.1063561,-2.2330182,-2.2785375,-2.2351618,-2.1711793,-2.0944057,-2.0100238,-1.89172,-1.8256662,-1.7303045,-1.5048616,-1.2102828,-0.9275998,-0.7474268,-0.50562495,-0.3067215,-0.3407876,-0.7748849,-0.9131602,-0.7661711,-0.6601596,-0.46502432,0.112758815,0.6492064,0.092573404,-0.57297,-0.8053853,-1.099537,-1.4391031,-1.5202736,-1.6947191,-1.6946032
0.34631687,0.12944548,0.13748677,0.9919442,0.9943089,0.127958,0.039418817,0.8161739,0.48401487,-0.1834794,-0.6341076,-1.0975327,-1.083352,-1.2006677,-1.3697644,-1.391579,-1.4145851,-1.6730878,-1.6903399,-1.5700723,-1.8027579,-1.906909,-2.0472517,-2.2515285,-2.6413827,-2.6851494,-1.7803929,-1.0792955,-0.8190737,-0.6227793,-0.52299905,-0.47772616,-0.51943004,-0.60908675,-0.7388576,-1.0509197,-0.5170392,-0.05968505,0.33682385,0.4966393,0.42732912,0.008795053,-0.5397949,-0.6069542,-0.92256176,-1.0135763,-0.74092275,-0.85423934,-1.1712692,-1.1633759,-1.011179,-0.6961152,-0.7388752,-0.9350616,-1.269238,-1.4861066,-1.5951571,-1.6361063,-1.6897585,-1.5515873,-0.98658884,0.30082262,1.8934779,1.8113041,1.296365,0.7439621,0.24941568,0.21348713,-0.15388191,-0.43674827,-0.4320331,-0.21100155,-0.5154067,-0.5100983,-0.15639248,0.058311448,-0.34075987,-0.85881203,-1.1522602,-1.1966957,-1.3653456,-1.5025448,-1.3049822,-1.1546808,-0.5842756,0.14172943,0.5338828,1.0833473,0.86599576,0.48152316,0.088222735,0.57118297,1.4455179,2.245211,1.6828741,0.9608413,0.6148263,0.9577824,1.5191743,1.2540709,0.741899,0.50887233,0.51968825,0.5475086,0.63748854,0.6551963,0.7329664,0.74198896,0.7285466,0.6809895,0.6173626,0.53444755,0.35209274,0.19825628,0.029188871,-0.18980545,-0.6563856,-1.1520164,-1.6794078,-1.9863435,-2.1430879,-2.23346,-2.3094885,-2.2277417,-1.8528233,-1.6452924,-1.342149,-0.6215315,-0.29098457,-0.124106206,0.029704243,0.029680297
-3.5202062,-3.595325,-3.5931432,-2.5901423,-2.612612,-3.588974,-3.6166098,-2.7227936,-2.920615,-2.9743972,-3.0105805,-3.0804086,-3.029406,-2.901493,-3.0248618,-3.1189697,-3.2593372,-3.267521,-3.3048532,-3.3836014,-3.6468463,-3.654951,-3.478158,-3.3027825,-3.3148913,-2.9967735,-2.2430568,-1.9772638,-1.9414365,-1.924253,-1.9129772,-1.8881657,-1.8726795,-1.9538499,-2.0287085,-2.2176418,-1.8536246,-1.6792632,-2.0469902,-2.5835762,-2.9056616,-3.2480218,-3.447463,-3.4598837,-3.5736663,-3.3925843,-2.7651606,-2.7085547,-3.088327,-3.1180325,-2.812443,-2.2123957,-2.0819547,-2.2081242,-2.483965,-2.6930976,-2.801917,-2.844592,-2.9136605,-2.8905964,-2.6558974,-1.9117379,-0.7551922,-0.7324034,-1.3520187,-1.8004482,-2.211381,-2.321766,-2.320735,-2.3350556,-2.323247,-2.3405972,-2.235676,-2.1988962,-1.9874165,-2.1574817,-2.3768058,-2.5835266,-2.679018,-2.9306364,-3.2153358,-2.8144054,-2.0755894,-2.1429832,-2.2729325,-2.2112956,-2.6164834,-3.487204,-3.8348138,-3.835258,-4.0162272,-4.2125325,-4.2402544,-4.077449,-4.558615,-4.8912916,-4.805455,-4.134758,-3.252642,-2.975794,-3.0061574,-2.9033704,-2.7358615,-2.6593556,-2.5665057,-2.5168164,-2.465868,-2.441516,-2.4368656,-2.4491456,-2.464137,-2.4511585,-2.4492545,-2.475716,-2.4372394,-2.357851,-2.5633419,-2.9448862,-3.2415135,-3.389802,-3.5367184,-3.6799257,-3.8814318,-4.175134,-4.3591175,-4.0751877,-3.7379112,-3.2265472,-3.2597628,-3.0931158,-3.6205335,-3.6205487
-0.17464459,0.31065872,0.29709333,-1.9837388,-2.1029615,0.321615,0.56684834,-1.9834203,-1.883692,-1.8469169,-1.938591,-1.8857247,-1.5004239,-1.3921858,-1.3854362,-1.2065766,-0.79233056,-0.30967644,-0.122570485,-0.026208647,0.22751147,0.4150753,0.6457473,0.8008158,0.56312495,-0.20403379,-0.79554063,-0.9817937,-1.0571091,-1.0933752,-1.066349,-1.0165682,-0.9674608,-0.94666183,-0.85673904,-0.69402623,-0.28738105,-0.34714413,-0.107540175,0.55420667,0.8779609,0.5378072,-0.2109832,-0.4974007,-0.912991,-1.0968752,-0.5515977,0.089154124,0.8514407,1.6186624,1.8727973,1.2018516,0.4882627,0.089897215,-0.4231615,-0.9307697,-1.1151884,-1.1387664,-1.2378939,-1.4130571,-1.7638897,-2.2575893,-2.5467293,-2.312685,-1.4826078,-1.03006,-0.70734036,-0.03074804,1.3126079,2.234915,1.8369548,3.0660834,5.0044956,6.750435,9.1657,11.154205,11.827227,11.167328,9.795227,7.60968,3.4037604,0.5693473,-1.0418847,-0.5342991,-0.3814329,-0.60509706,-0.8382224,-1.1037014,-1.314242,-1.2969546,-1.0986705,-0.818784,-0.6018063,-0.55622506,-0.5147749,-0.55400634,-0.7045521,-0.75487995,-0.24075161,0.006392896,0.0024810731,0.041077077,0.06254578,0.05599761,0.03783077,0.0006734729,-0.06749046,-0.11993483,-0.19320661,-0.30299306,-0.47880566,-0.79504275,-1.1283525,-1.3262092,-1.5356252,-1.3990071,-0.4560005,0.9681012,0.8385059,0.31736723,0.10260017,0.081972465,-0.2323074,-0.8250325,-1.2713778,-1.1915131,-1.2342975,-1.3233588,-1.3480847,-1.3721385,0.5985097,0.5986811
-2.8258524,-2.84233,-2.8417187,-1.9099686,-1.9252242,-2.8376453,-2.8942904,-1.7387248,-1.9057128,-2.234198,-2.2914715,-2.1102514,-2.0784214,-2.0812352,-1.9869199,-2.0469093,-2.2531044,-2.4149258,-2.494492,-2.3699524,-1.9133555,-1.7240355,-1.8031459,-1.9656886,-2.0684838,-1.653569,-1.2481229,-0.7988255,-0.57033163,-0.37487394,-0.23442747,-0.25202543,-0.34730583,-0.4880761,-0.60649246,-0.9996743,-1.5294019,-1.4669118,-1.4840792,-1.5969574,-1.3080995,-0.94806594,-0.6765764,-0.6898857,-0.76208246,-1.0063928,-1.4224366,-1.2397879,-1.0487051,-1.2034464,-1.2745644,-1.3343992,-1.3377042,-1.2633696,-1.0076236,-0.7053105,-0.57056886,-0.51653874,-0.5415278,-0.48747802,-0.41770735,-0.31057262,-0.24409674,-0.44579053,-1.1057615,-1.550239,-1.6774104,-1.586945,-1.3946707,-1.1738346,-1.1583045,-1.238531,-1.1902019,-1.1399516,-1.1943471,-1.6595027,-1.7429488,-1.8363886,-2.0365603,-1.9236279,-1.5322006,-1.598647,-1.7143145,-2.0120757,-2.4241364,-2.559909,-2.3455927,-1.5354254,-1.2356794,-1.0149924,-0.88110304,-1.1608678,-1.4884341,-1.6216878,-1.5519516,-1.3871057,-1.1425455,-0.62465715,-0.5352599,-0.86948436,-1.0169142,-1.155476,-1.3178375,-1.4617145,-1.6146779,-1.7685362,-1.8588109,-1.9424965,-1.9739687,-2.064288,-2.1544225,-2.0975938,-1.891058,-1.7269666,-1.6284523,-1.5040641,-1.8936238,-2.4657679,-2.0257745,-1.4467894,-1.1855884,-1.2108201,-1.2583504,-1.5469842,-1.6769716,-1.8231766,-1.9989271,-2.500423,-2.5219173,-2.6221213,-2.9040146,-2.904107
-5.5501146,-5.2950463,-5.3088465,-6.586689,-6.6726017,-5.2896647,-5.1439147,-6.7192416,-6.6608453,-5.931691,-5.479398,-5.149115,-4.8103104,-4.550745,-4.4797726,-4.5132794,-4.463185,-4.1329536,-4.0057507,-4.062374,-4.0248785,-3.8687158,-3.5131502,-3.2934666,-3.403348,-3.194991,-2.7311084,-2.5477715,-2.4406152,-2.3263268,-2.1862159,-2.0916324,-2.0588698,-2.2865024,-2.5439386,-2.8014646,-2.4785955,-2.4509985,-3.1369915,-3.6921253,-3.9337878,-3.9937096,-3.8261108,-3.8137927,-4.0520906,-4.0034266,-3.6081467,-3.5551338,-3.717144,-3.4798496,-3.0749278,-2.724155,-2.7511878,-2.9153328,-3.0881906,-3.2267213,-3.3382664,-3.3677282,-3.4631898,-3.589994,-3.6755216,-3.52311,-3.305572,-3.689428,-4.483453,-4.780442,-4.912194,-5.0020657,-4.888027,-4.7959604,-4.8404226,-4.7156925,-4.4112477,-4.191762,-3.603664,-3.2188654,-3.4343367,-3.6550884,-3.9588363,-4.133798,-3.8792012,-2.8785214,-1.6034572,-1.3023019,-1.3393867,-1.1674128,-1.0698421,-1.0063508,-1.2524345,-1.5058726,-2.081327,-2.761581,-2.9791288,-2.8876119,-3.0610833,-3.0906475,-2.950936,-2.574033,-2.6652322,-3.5989225,-3.837039,-3.7996316,-3.743361,-3.7645783,-3.7896805,-3.8192458,-3.8554463,-3.8963418,-3.9178116,-3.9759471,-4.048931,-4.111231,-4.171217,-4.2238317,-4.2254663,-4.1261497,-4.058416,-4.2481003,-4.411454,-4.425996,-4.3664265,-4.3104925,-4.36528,-4.60051,-4.811429,-4.851261,-4.9639463,-5.376596,-5.7054095,-5.7245607,-5.1250043,-5.1248865
-0.9450086,-1.1677716,-1.1615084,0.83600736,0.9692253,-1.169841,-1.2389277,0.85563433,0.64529145,-0.1645891,-0.83334297,-1.4792651,-1.8518506,-1.8803668,-2.05052,-2.1495,-2.1309419,-1.9547254,-1.7476518,-1.4169832,-1.2423406,-1.0239638,-1.0304999,-1.1504707,-1.4220307,-1.8899677,-1.5551208,-1.0071957,-0.7686008,-0.5557116,-0.37364125,-0.24388552,-0.18622811,-0.23284212,-0.37932694,-0.34661868,0.3213299,0.94751835,1.3199527,1.400007,1.3060775,0.80904996,0.046719357,-0.27804303,-0.5670707,-0.24066472,0.249645,0.32113916,0.12842426,0.06430857,-0.03793311,0.117396794,0.005382953,-0.2577423,-0.6005297,-0.9307009,-1.0739503,-1.162948,-1.2892556,-1.2939303,-0.96413463,-0.17470312,-0.48437753,-1.7047572,-0.89151376,-0.03093332,0.3162847,0.35072806,0.45041183,0.41797853,0.28644803,0.038832217,0.019723475,0.3318411,1.0217445,0.61630696,-0.022607476,-0.39522776,-0.49283355,-0.98011386,-1.1437396,-0.5570845,-0.04130868,0.029794049,0.87891567,1.4867966,0.98829603,-0.31649497,-0.64972055,-0.5198035,-0.1944782,0.20825726,0.912778,1.0990871,0.82587916,0.49848402,0.1802023,-0.29114598,-0.5936917,-0.6584848,-0.5942404,-0.57613015,-0.5259687,-0.4748497,-0.3353396,-0.25986224,-0.20919356,-0.22332597,-0.1666987,-0.03667319,0.15888312,0.3579624,0.4795968,0.5312185,0.6053323,0.6527253,0.4681679,0.4999081,0.44902587,0.48438767,0.3813776,0.15430582,-0.043963,-0.3262904,-0.7617269,-1.0090462,-0.72204345,-0.1795679,-0.17722943,-0.2973013,-1.245051,-1.2449859
-1.463642,-1.4107819,-1.4124582,-1.5307062,-1.5106722,-1.4117811,-1.4357936,-1.4299448,-1.5522738,-1.6449277,-1.4356011,-1.2373111,-0.9343998,-0.96871275,-0.8195516,-0.91681516,-1.0432153,-0.6975882,-0.539426,-0.4810698,-0.4314411,-0.2918807,-0.21968836,-0.15298766,0.07940048,0.75322175,1.0450237,1.342139,1.5344224,1.7286181,1.8666615,1.9182436,1.9477905,1.9392643,1.8665178,1.5028064,0.697221,0.5179051,-0.017342955,-0.7049402,-0.5590267,-0.10770501,0.39212975,0.55068606,1.2749469,1.2797604,0.72629726,0.2394448,0.14097592,0.21699604,0.5963998,0.52322495,0.28485912,0.12093207,0.059874147,0.030792907,-0.10041218,-0.1217403,-0.2752085,-0.5181089,-0.78325623,-1.0424327,-0.6538901,-0.21345478,-0.7087593,-1.092073,-1.2083852,-1.1887485,-0.9282148,-0.6606756,-0.5912633,-1.0625553,-1.1049346,-1.0312086,-0.65780354,-0.41798025,-0.20571178,-0.33267954,-0.8669371,-1.188292,-1.280073,-1.3437815,-1.1588353,-0.64539254,-0.7594986,-1.2348182,-1.5178224,-1.5947189,-1.4735619,-1.4689729,-1.6430507,-1.4937041,-1.2031864,-0.8396517,-0.50687504,-0.1586427,0.14085563,0.69065934,0.4966162,0.15867788,0.24712795,0.28244,0.13903622,-0.02553086,-0.2038329,-0.36528528,-0.48164168,-0.6203649,-0.65264094,-0.77007234,-0.9899576,-1.126054,-1.1052032,-1.080793,-1.0951653,-1.0472058,-1.0917076,-1.8087914,-1.6842928,-1.451245,-1.3793774,-1.4114716,-1.5528793,-1.8460631,-1.8559729,-1.8221436,-1.9401089,-1.8977807,-1.6037953,-1.6950233,-1.4404566,-1.4405558
-2.68997,-2.4590309,-2.4700606,-3.6964598,-3.7749238,-2.4553022,-2.3387694,-3.604207,-3.090316,-2.0573344,-1.7998197,-1.4169688,-0.94480705,-0.6024213,-0.44387808,-0.48674032,-0.5769258,-0.4306007,-0.06882526,-0.09381536,0.24459079,0.6098411,0.70656073,0.6318756,0.13553718,-0.42926496,-0.6062085,-0.7709461,-0.90907484,-1.0666142,-1.1910429,-1.2568578,-1.2859874,-1.3841945,-1.6081415,-2.0225282,-2.019471,-2.1338093,-2.3826165,-2.1581936,-2.0364804,-2.53407,-3.279808,-3.3481922,-3.0992923,-2.86731,-2.3508065,-1.9736812,-1.8709528,-1.6116964,-1.3793257,-1.3547809,-1.4008825,-1.3583486,-1.3476272,-1.3874719,-1.433363,-1.4251611,-1.6303555,-1.9664476,-2.4966474,-2.990087,-3.2517638,-3.0777915,-3.039703,-3.0412169,-3.1229708,-3.1967824,-2.9639206,-2.7588928,-2.8211179,-2.60766,-2.2767923,-2.056478,-1.43555,-1.4250453,-2.1437106,-2.721452,-3.1786175,-2.73629,-2.3578155,-2.471895,-2.5059402,-2.4371269,-2.276306,-2.087687,-2.1207976,-2.2166572,-2.203643,-1.7705268,-1.6838772,-1.6304892,-1.3567443,-0.98875016,-1.1826886,-1.356676,-1.5215596,-1.6895325,-1.6402197,-2.1941223,-2.4204144,-2.4043508,-2.3116038,-2.3023758,-2.3320136,-2.3725367,-2.3793223,-2.4090638,-2.4755852,-2.5698838,-2.7205448,-2.8183854,-2.907445,-2.9632297,-3.0125859,-2.9286356,-2.6146128,-2.1327136,-1.9538424,-1.8681283,-1.7970557,-1.7502123,-1.7413865,-1.8300092,-1.8898708,-1.9225957,-2.062212,-2.4224563,-2.4912684,-2.561579,-2.3230953,-2.3230462
