0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150
-1.598191,-1.6420555,-1.6478338,-1.6709807,-1.8192954,-2.0107193,-2.1583242,-2.0846133,-1.7555312,-1.1974857,-0.9355402,-0.5664689,-0.34242582,-0.30270422,-0.34133312,-0.5596622,-0.36067885,-0.04379552,0.2274252,0.27352142,-0.19565271,-0.8420969,-1.3265629,-1.6335456,-1.6673074,-1.6849337,-1.6996589,-1.690627,-1.6744013,-1.5952203,-1.5261493,-1.521826,-1.4549519,-1.3567531,-1.1891196,-0.97052336,-0.60789937,-0.30640495,-0.3823207,-0.522634,-0.44986916,-0.4699012,-0.6189357,-0.92134273,-1.0536263,-1.0147226,-0.8848927,-0.87603974,-0.93820876,-0.7768785,-0.442565,-0.16242543,-0.10519928,-0.46245444,-0.8128437,-0.7806644,-0.824386,-1.077606,-1.0587506,-1.1389698,-1.1223078,-1.0841566,-1.079456,-1.0451334,-1.1347142,-1.3137587,-1.7191548,-1.829885,-2.1066184,-2.5465596,-2.516289,-2.4659264,-2.4471831,-2.4749427,-2.4500005,-2.3397515,-2.1710997,-1.8588339,-1.1295025,0.10460007,0.07603943,0.0061370134,0.13892132,-0.04667896,-0.2531204,-0.43305093,-0.41117066,-0.42587408,-0.50141793,-0.5494627,-0.3818149,-0.21077755,0.089151874,0.1736719,-0.18178955,-0.8080107,-1.6805048,-2.0709348,-2.0741005,-2.05128,-2.0162947,-1.9840436,-1.9448941,-1.8718259,-1.7018108,-1.4535662,-1.266222,-1.1526165,-1.1110575,-1.0752724,-1.1039923,-1.2296107,-1.3980478,-1.4980278,-1.5483305,-1.4923794,-1.1533976,-0.5293277,-0.029002152,0.38982633,0.7816299,1.037569,1.1091824,0.9631662,0.611712,0.28665996,-0.14242348,-0.7528845,-1.113787,-1.0020411,-0.87005204,-0.82413626,-0.7871132,-0.7182869,-0.69004714,-0.5680178,-0.46362108,-0.361052,-0.3971631,-0.5648629,-0.8872773,-1.2398859,-1.5370512,-1.6680413,-1.798112,-1.9176238,-1.7066052,-1.4859519,-1.1990643,-1.1989272,-1.1989362
-4.262545,-4.2981925,-4.3790517,-4.429283,-4.489472,-4.410928,-4.2597947,-4.191972,-4.004747,-3.449287,-3.0350666,-2.905745,-2.933815,-2.762568,-2.5980794,-2.4975114,-2.5967865,-2.8141866,-2.7384639,-2.3783832,-1.9737588,-1.5730386,-1.8399183,-2.0743234,-2.086461,-2.0775154,-2.1063128,-2.142227,-2.1638312,-2.2442372,-2.297517,-2.3097901,-2.3438702,-2.382374,-2.2817624,-2.1363342,-2.1038344,-2.2895944,-2.4595518,-2.5976377,-2.5913506,-2.367661,-2.11737,-1.8842952,-1.7671885,-1.7653456,-1.7953391,-1.8284513,-1.9879322,-2.309807,-2.7406237,-3.2346663,-3.738738,-3.8041718,-3.0079668,-3.072826,-3.108276,-3.0818307,-3.0960329,-2.988653,-2.9717357,-3.010768,-3.0248256,-3.0830183,-3.1087976,-3.1468027,-2.9164457,-2.242715,-1.7115235,-1.5213115,-1.3349121,-1.4208865,-1.5186436,-1.5141128,-1.4627233,-1.5015733,-1.5139595,-1.5178273,-1.6558082,-1.3229849,-2.0037332,-2.967869,-3.241911,-3.3594372,-3.2763672,-3.004572,-2.5503774,-2.4488144,-2.4759223,-2.7258863,-3.0170445,-3.22335,-3.186793,-2.8652802,-2.2458012,-1.4694371,-1.1252346,-0.91702926,-0.8023927,-0.7709904,-0.762174,-0.7521723,-0.762267,-0.7679459,-0.717374,-0.7520578,-0.7969057,-0.9986842,-1.4164805,-1.7653842,-1.8313787,-1.934809,-1.9828535,-2.018772,-2.1264372,-2.2308214,-2.233261,-2.008623,-1.5318689,-1.2104951,-1.425986,-1.512607,-1.2924316,-0.9379823,-0.6819174,-0.60952413,-0.55994445,-0.7450546,-1.145025,-1.7762856,-2.2887,-2.721512,-2.9836292,-3.0258536,-3.0575879,-3.100458,-3.1707034,-3.3134232,-3.3788874,-3.3684018,-3.4637904,-3.603714,-3.6895213,-3.7364562,-3.8336473,-4.0228953,-4.2034364,-4.272852,-3.8288326,-3.8288376,-3.8288093
-1.3595668,-1.3382013,-1.3189057,-1.2914958,-1.1649193,-1.0113986,-0.92378813,-0.7578091,-0.73795944,-1.0080299,-1.1941524,-1.3281989,-1.4418836,-1.152176,-0.9795862,-0.72651637,-0.79214406,-0.9339248,-0.91844296,-0.8612336,-0.66472715,-0.3368872,-0.13427854,-0.24480966,-0.18574452,-0.22013925,-0.29072833,-0.37254107,-0.43440518,-0.5616271,-0.66848946,-0.75253004,-0.8393519,-0.90349597,-0.7813739,-0.5863078,-0.6880003,-1.0769563,-1.6281896,-1.8551857,-1.6294945,-1.2384527,-1.0210874,-0.80639684,-0.8044738,-0.845952,-0.9070751,-0.8231461,-0.8295727,-0.8339775,-0.7163842,-0.6385153,-1.0076411,-1.466602,-1.7171199,-2.029022,-2.1386852,-2.0116634,-1.9849473,-1.8838153,-1.8371545,-1.8465302,-1.8489494,-1.9516943,-2.0033166,-2.0814288,-1.9253395,-1.5114542,-0.7838054,-0.30221868,-0.0455025,-0.10605541,-0.22735298,-0.32453093,-0.37547988,-0.4149119,-0.39891505,-0.36035955,-0.6331172,-0.56973815,-0.5706071,-0.8403194,-0.94142014,-0.9998441,-1.118595,-1.467653,-1.7720373,-1.6890835,-1.3211064,-1.1949494,-1.458328,-1.5619352,-1.5533888,-1.4350054,-1.1824647,-1.0057554,-0.51770943,-0.087160364,0.07595535,0.0562646,-0.032653533,-0.13009995,-0.22244734,-0.29332343,-0.3010565,-0.16300729,0.16074702,0.78372127,1.1943539,0.86953825,0.3802927,0.122539476,0.18601052,0.35995802,0.50271446,0.669968,0.90626776,0.8926183,1.0034721,1.5349989,1.6199546,1.4834387,1.3947662,1.3316014,1.3286895,1.5428417,1.7350408,1.7166493,1.485101,1.0823824,0.59657395,0.017252043,-0.560367,-1.0478944,-1.2856966,-1.406372,-1.4770241,-1.5382832,-1.5539448,-1.5571735,-1.7518935,-1.9826244,-2.1993914,-2.096902,-2.005632,-1.945337,-1.8763744,-1.8651003,-2.5900176,-2.590293,-2.5903053
-2.2866426,-2.234733,-2.1612976,-2.0984643,-1.9567945,-1.8164556,-1.6954263,-1.5258235,-1.3687468,-1.0943768,-1.036625,-1.1279916,-1.3406332,-1.3400496,-1.3625524,-1.3637283,-1.3769469,-1.2205713,-1.1135367,-1.220411,-0.9942228,-0.58315396,-0.35490105,-0.2460014,-0.15886605,-0.18149726,-0.2524152,-0.31065822,-0.34096107,-0.42905152,-0.5614519,-0.6683377,-0.8045238,-0.9596377,-1.0327309,-1.090112,-1.3131411,-1.7115219,-2.2107239,-2.389926,-2.2488146,-1.9961205,-1.8586841,-1.8443754,-2.0093338,-2.1747074,-2.3087215,-2.4454727,-2.577629,-2.7168977,-2.8201926,-2.6026962,-2.740672,-2.9771276,-2.4968073,-2.6806145,-2.4768815,-2.123068,-2.090383,-1.9972256,-2.010478,-2.1542647,-2.331149,-2.56464,-2.6224205,-2.8030024,-2.6488051,-1.5422102,-0.035802364,1.1251836,1.4466145,1.5640553,1.5840096,1.5685596,1.5167991,1.5346729,1.4911945,1.337482,0.83006144,-0.1928127,-1.3110198,-2.2147012,-2.431759,-2.54949,-2.6132195,-2.535987,-2.0816896,-1.1692708,-0.78000724,-0.6714869,-0.84396815,-0.9645381,-0.7876136,-0.40747732,0.21316151,1.4382111,2.8178735,3.4701486,3.6540618,3.679678,3.6803417,3.653116,3.6516354,3.6626127,3.7047162,3.5871558,3.3346336,2.9017692,2.0086427,1.0766358,0.6338442,0.6656242,0.8341521,0.9500534,0.9732232,0.9383048,0.6819683,0.16697377,-0.035781894,-0.20597172,-0.56400895,-0.92674685,-1.030721,-0.98498374,-1.0308809,-1.0724738,-1.076717,-0.9227055,-0.7640376,-0.8022621,-0.94935226,-1.2007308,-1.5223131,-1.819021,-2.0378053,-2.2031515,-2.350256,-2.5578842,-2.7594585,-2.8678608,-2.9362268,-2.8242965,-2.5337756,-1.9289353,-1.3166095,-0.6302664,-0.40214407,-0.5022274,-1.5635097,-1.5638299,-1.5638087
-1.1781437,-1.2675853,-1.2889073,-1.3358488,-1.3543681,-1.2364681,-1.0285361,-0.9859152,-1.1665313,-1.6086334,-1.775869,-2.0694098,-2.24,-2.01189,-1.9771771,-1.9510078,-1.9976262,-2.086474,-2.1876106,-2.0876708,-1.6851878,-0.5343138,0.0695833,-0.50095356,-0.6481409,-0.74196297,-0.86584634,-1.025352,-1.1047734,-1.3255072,-1.491353,-1.566505,-1.6371074,-1.6844277,-1.5662235,-1.3206645,-1.5529158,-2.0840056,-2.4276333,-2.4015553,-2.249563,-2.0907865,-2.0225005,-2.053493,-2.0832658,-2.0340118,-1.772914,-1.5280674,-1.4697621,-1.4635816,-1.2589251,-1.4317303,-1.7610569,-1.8155417,-1.5718454,-1.8897974,-2.1247966,-2.039176,-1.9451389,-1.8710561,-1.8362408,-1.7880051,-1.7736111,-1.8198212,-1.7695706,-1.6127584,-0.89341694,0.09624289,1.155417,0.9709949,0.69884145,0.4167297,0.25447935,0.2245121,0.25510883,0.22056574,0.20991603,0.19619483,-0.07552636,-0.5157189,-0.90989524,-1.3914583,-1.3393152,-1.4050907,-1.5423211,-1.678056,-1.326489,-1.2512282,-1.3967462,-1.7385786,-1.9899659,-1.9961545,-1.7874112,-1.3321419,-0.6472839,0.43023342,1.5750554,2.2185855,2.2864747,2.2431495,2.254292,2.284811,2.3364043,2.4167848,2.4486716,2.3541627,2.5766146,3.2705164,3.7133987,3.461522,2.5499718,1.5423391,1.0990319,0.9733009,0.81311464,0.53024715,0.2069942,-0.007492453,-0.5104871,-0.96073985,-1.3254659,-1.5367811,-1.3951399,-1.1501029,-1.0636916,-1.1897318,-1.3975759,-1.6810365,-1.8828138,-1.8618896,-1.5816247,-1.0801828,-0.84228444,-0.8558601,-0.9446446,-1.0563072,-1.1199173,-1.1810417,-1.2233477,-1.2075133,-1.1470779,-1.0187786,-0.91176605,-0.5984951,-0.38571137,-0.3831533,-0.50917387,-0.772406,-0.068715364,-0.06874943,-0.068727806
0.71739924,0.7897388,0.8473363,0.7408823,0.6337156,0.49548677,0.11477887,-0.34422553,-0.6669499,-0.85223085,-0.7480128,-0.35482228,-0.2356041,-0.84230524,-1.1122973,-1.6010123,-1.7368718,-1.5612319,-1.3964101,-1.3265709,-1.3122299,-1.5697253,-1.1365725,-0.66787297,-0.5155053,-0.41471568,-0.28375983,-0.15011969,-0.09931579,0.12688528,0.40010613,0.5243463,0.75182515,1.0528276,1.7448659,3.5737846,5.7206073,7.69956,9.089164,9.841912,10.218302,10.645976,10.81922,10.598589,10.119158,9.439667,8.126182,6.405188,4.205841,2.4422526,1.1587088,0.4404165,0.25300884,-0.16433874,-1.0307271,-1.3901963,-1.21907,-1.127458,-1.0602386,-1.0512486,-1.0626581,-1.0375712,-0.79505205,-0.5681079,-0.3361024,-0.00794369,-0.47733083,-1.033389,-0.7069898,-0.46758687,-0.33169702,-0.10382694,0.04419273,0.1056806,0.05329746,0.004116446,-0.17187789,-0.5576253,-1.060547,-1.9410143,-1.8347895,-1.4658291,-1.6067272,-1.8049636,-2.0258174,-2.384303,-2.419514,-1.9964752,-2.0863268,-2.1068766,-1.9133397,-1.7594199,-1.3975341,-1.1462419,-1.3334799,-1.6649346,-1.5138508,-1.2247245,-0.96732455,-0.78788954,-0.6625683,-0.59046435,-0.5008534,-0.37502107,-0.2095103,-0.083099425,-0.051919904,-0.19714403,-0.5749767,-0.9168087,-1.3223292,-1.4919746,-1.4567769,-1.3591404,-1.3456829,-1.531626,-1.9484633,-2.267145,-2.4778159,-2.283577,-1.8834879,-1.3864665,-0.87723356,-0.68393946,-0.3780083,0.04568878,0.455176,0.7224994,0.6307417,0.2840257,-0.037870347,-0.26252186,-0.37489158,-0.4622053,-0.5156653,-0.42808658,-0.2680388,-0.10247591,-0.050727427,-0.03728196,-0.07410285,-0.19139314,-0.18584079,-0.24884549,-0.045333028,0.49197507,0.76285726,0.847805,0.5141344,0.51450694,0.51447785
-0.7543805,-0.77354956,-0.83749884,-0.9095067,-1.0780011,-1.145978,-1.318958,-1.2668341,-1.1826258,-1.0797666,-1.2724793,-1.5404515,-1.7377652,-2.0096567,-2.0531802,-2.1025486,-1.9742199,-1.8501786,-1.8071781,-1.8235707,-2.0368783,-2.7039678,-2.624901,-2.537538,-2.5165663,-2.4722586,-2.4766824,-2.36369,-2.3452802,-2.3043652,-2.2585263,-2.2717109,-2.2906647,-2.2818685,-2.3934803,-2.4129033,-1.9391971,-1.0624074,-0.24759245,-0.110547766,-0.26885563,-0.5233911,-0.62136674,-0.7740798,-0.71298265,-0.71997714,-0.97337925,-1.2533023,-1.2425535,-1.1284628,-0.6857798,0.36633384,1.8710957,2.4225297,1.8888664,2.7259402,3.1391828,3.0357518,2.9710915,2.9050775,2.9464643,2.9712014,2.8579342,2.8277173,2.720473,2.4831185,1.9230838,1.2567121,0.65520287,-1.0346706,-1.6156309,-1.7617136,-1.7676275,-1.790456,-1.7855401,-1.7402816,-1.6771331,-1.5001918,-0.787228,0.71728915,1.6369873,2.3835728,2.628409,3.014905,2.94433,2.71054,1.5331241,-0.19270137,-0.56458604,-0.5937642,-0.33492944,-0.21826985,-0.40206572,-0.70139945,-1.2033046,-1.6408011,-2.404357,-3.1176205,-3.4353828,-3.6344552,-3.7148128,-3.7378883,-3.7320437,-3.6907685,-3.4453769,-2.8925505,-2.4235861,-1.9667931,-1.4805512,-1.0140023,-1.117463,-1.5009335,-1.8747568,-2.1065364,-2.2635515,-2.356431,-2.3363042,-2.1098945,-1.7609388,-1.4497875,-1.1358701,-0.8295488,-0.59875613,-0.48183623,-0.6065773,-0.6644311,-0.7329382,-0.84076256,-0.98087907,-1.0054177,-0.9331425,-0.8056037,-0.60129476,-0.3029728,-0.08448574,0.09986745,0.259203,0.51964957,0.6904504,0.7123639,0.68777496,0.43992183,0.18237197,-0.34791917,-0.8679291,-0.69336283,-0.4292524,-0.38549086,0.6265006,0.6266081,0.6266197
-0.7320504,-0.6960609,-0.73037255,-0.83839715,-0.9895427,-0.99486154,-1.0296181,-1.1740949,-1.3135394,-1.3727837,-1.5400324,-1.4543967,-1.2758259,-1.5870966,-1.8727171,-2.2849934,-2.290938,-2.0709982,-1.8126042,-1.9494429,-2.4061337,-3.02696,-2.9789526,-2.4536173,-2.3607502,-2.2981315,-2.238308,-2.1643107,-2.125353,-2.0033607,-1.9068645,-1.8523631,-1.8054668,-1.7477465,-1.7821712,-1.8569279,-1.5138872,-0.86947477,0.2739365,0.5916931,0.28643733,-0.05481022,-0.40418503,-0.69166803,-0.77699256,-0.88203263,-1.1442895,-1.3800886,-1.434412,-1.6437439,-2.0756638,-2.2413678,-1.9895899,-1.4876941,-1.276823,-0.9338704,-0.494122,-0.15871975,0.0854772,0.080202565,0.09883453,0.19085398,0.13304144,0.07674515,-0.05904925,-0.14464006,-0.49402034,-0.88897604,-2.0021603,-2.3142025,-2.217739,-2.0451655,-1.9480326,-1.9444715,-1.9820039,-1.9989116,-2.1097512,-2.365695,-2.5240817,-2.2882934,-2.000474,-1.6226863,-1.5889246,-1.8219582,-1.6854675,-1.4038821,-1.4203212,-2.1101146,-2.551671,-2.4182694,-1.6910691,-1.3037443,-1.0259064,-0.9192919,-1.1327738,-1.5076473,-2.3128428,-2.1772845,-1.9983692,-1.7780873,-1.6141099,-1.4918983,-1.3754028,-1.2493469,-1.1217985,-1.0476189,-1.1231143,-1.4539223,-1.7553936,-1.7035605,-1.4981489,-1.4561332,-1.5842956,-1.7361826,-1.8359525,-1.8600605,-1.7548392,-1.4949638,-1.2294786,-0.78085566,-0.5375463,-0.4007737,-0.3977509,-0.5086226,-0.54106355,-0.5261992,-0.5471422,-0.6971233,-0.9261988,-1.0715592,-1.0664532,-1.0562986,-1.0984008,-1.081208,-1.0346152,-0.9911209,-0.88875794,-0.72677934,-0.52766025,-0.29175308,0.060940206,0.22705477,0.19232982,-0.033659875,-0.16654044,-0.2537838,-0.3136621,-0.20756593,-0.4837427,-0.483617,-0.48360637
-2.667999,-2.6612008,-2.709987,-2.8038707,-2.9896245,-3.2093549,-3.1890812,-3.0921054,-2.9115562,-2.7688587,-2.9923608,-3.3367689,-3.325613,-3.4611492,-3.5461314,-3.7824116,-3.8799791,-3.8780818,-3.7868633,-3.7458954,-3.6878948,-3.1169171,-3.152522,-3.1405435,-3.1414452,-3.1184797,-3.0887766,-3.0564818,-3.0397604,-3.0060287,-3.0066457,-2.9952092,-3.0485039,-3.1297212,-3.3164577,-3.483588,-3.1926079,-2.511824,-1.549777,-1.5067124,-1.9273845,-2.196043,-2.3575385,-2.48049,-2.3801558,-2.3137012,-2.379001,-2.6151924,-2.7675695,-2.939268,-3.1614866,-3.1973186,-2.6003335,-1.6135545,-0.9042206,-0.6944934,-0.52181673,-0.39116925,-0.21224526,-0.17645496,-0.14819992,-0.120737165,-0.024943948,-0.02186364,-0.10407469,-0.26401502,-0.82329714,-1.0741249,-1.6041596,-2.5650096,-2.7960532,-2.7769625,-2.7510242,-2.7747798,-2.867127,-2.9793057,-3.182455,-3.4899373,-3.6496663,-3.4044857,-3.309669,-3.186138,-3.2430835,-3.2390418,-2.9495568,-2.6520789,-2.78468,-3.0338402,-3.218115,-3.2780452,-3.0294566,-2.8881652,-2.8974588,-2.8731413,-2.8185797,-2.3174314,-2.5580077,-2.740542,-2.7609096,-2.7054536,-2.6678898,-2.6382155,-2.6240828,-2.6240525,-2.5930474,-2.5612168,-2.683569,-2.9792023,-3.268978,-3.3045058,-3.3608298,-3.4579806,-3.6288564,-3.788713,-3.8976724,-3.9056978,-3.732262,-3.305089,-2.7982492,-2.424145,-2.31258,-2.28887,-2.3326027,-2.3701463,-2.4935064,-2.6779864,-2.8822448,-3.073627,-2.9529247,-2.4573097,-2.0306041,-1.9574659,-2.042145,-2.066786,-2.0757828,-2.1008666,-2.1573088,-2.1694484,-2.1226819,-2.0284762,-1.8678272,-1.8631394,-1.971512,-2.2811854,-2.4701383,-2.5275395,-2.4874258,-2.3074138,-2.7989204,-2.7990494,-2.7990003
-2.4004655,-2.3566744,-2.2870235,-2.3614516,-2.3525195,-2.1299143,-1.8610262,-1.6930306,-1.6209121,-1.1950786,-0.69868183,-0.17423506,-0.03406962,-0.21394363,-0.24598639,-0.47599298,-0.49410227,-0.44142526,-0.3329415,-0.45069978,-0.83374286,-1.6287496,-2.510595,-2.8281217,-2.8077478,-2.801537,-2.7670252,-2.7430754,-2.7134392,-2.6285722,-2.526117,-2.4717107,-2.3560793,-2.173824,-1.8429847,-1.5335631,-1.4363934,-1.4219117,-1.4061458,-0.84141093,-0.35888976,0.20812617,0.45062137,0.46336588,0.29858273,0.13294613,-0.3486134,-0.6751926,-1.1827046,-1.4525573,-1.6870818,-2.0798829,-2.6406865,-2.6223636,-2.553691,-2.7458086,-2.5480309,-2.4360828,-2.4841278,-2.4654388,-2.372096,-2.2125418,-1.8301462,-1.5457428,-1.3498147,-1.0342149,-1.1155643,-1.9808354,-2.55308,-3.06946,-2.994512,-3.0024247,-3.021649,-3.0058534,-2.975812,-2.894722,-2.8655393,-2.8877854,-3.0855048,-3.5456345,-3.411016,-3.0073984,-2.844119,-2.6499496,-2.6832352,-2.609705,-2.1897273,-1.9384978,-1.9362081,-1.9611602,-1.8933477,-2.0404289,-1.9792316,-1.8641673,-2.2758172,-2.8780444,-3.0718038,-3.247119,-3.2112145,-3.114602,-3.019104,-2.940844,-2.8572826,-2.685718,-2.282096,-1.6865116,-1.2479596,-0.89366674,-0.7809171,-0.83849096,-1.05874,-1.1578588,-1.3371375,-1.4988437,-1.6343567,-1.7410789,-1.7963636,-1.623821,-1.3703011,-0.7616786,-0.1679743,0.15327382,0.33433348,0.48556185,0.41982657,0.23503636,-0.15074387,-0.7591041,-1.3920519,-1.8791478,-2.2113395,-2.4606729,-2.706292,-2.7560544,-2.6553917,-2.445855,-2.2676325,-2.1303272,-2.218288,-2.4057777,-2.684993,-2.7906432,-2.7313309,-2.26879,-1.7095369,-0.98630196,-0.9292192,-1.1548314,-1.3476486,-1.3475661,-1.3475585
-1.240936,-1.1862763,-1.1591133,-1.1409825,-1.049793,-1.1486485,-1.084043,-0.811478,-0.5954472,-0.6060489,-0.6218545,-0.8690735,-1.0631562,-0.90269184,-0.65908754,-0.35244665,-0.34905607,-0.43111777,-0.5153866,-0.39966136,-0.3139668,1.0199132,2.978957,4.0338254,4.2704253,4.240113,4.193708,4.2017536,4.1768036,4.124903,4.0927916,4.0972815,4.125343,4.1043267,3.9514523,3.631802,3.019005,2.1710467,0.93874806,-0.15694256,-0.485106,-0.57170856,-0.3670262,0.11598264,0.46513546,0.63503873,0.97991216,1.2943053,1.7059164,1.9802151,1.9007919,1.925681,1.5741937,0.91264,0.48254114,-0.5892727,-1.1662962,-1.2555084,-1.1922159,-1.16687,-1.305746,-1.5386022,-1.7923404,-2.0411303,-2.2009027,-2.5284047,-2.3804426,-0.9269527,0.89214396,2.2737055,2.5348685,2.709822,2.7953687,2.8252919,2.768339,2.6423433,2.4898386,2.2789102,1.8379772,0.9354968,0.052528054,-0.91689557,-1.4315183,-1.384836,-1.1524975,-1.0217886,-0.91347075,-0.43370986,-0.136008,-0.12886532,-0.46586588,-0.6808467,-0.9109167,-1.0637167,-0.62120736,0.27251327,1.4475517,1.9346747,1.9707371,1.9111556,1.8452657,1.7661997,1.6939473,1.5898893,1.322927,0.9090272,0.59864247,0.1943981,-0.49658787,-1.075568,-1.0493683,-0.5948639,-0.16361213,0.09548321,0.2934122,0.42463237,0.3059529,-0.24762608,-0.82070535,-1.4515264,-1.7953243,-2.0768018,-2.3048139,-2.4801514,-2.5232513,-2.3493106,-1.9382348,-0.90614355,0.329813,1.2397606,1.7092534,1.9112961,2.0372186,2.034914,1.9840477,1.850494,1.6214765,1.1676524,0.857228,0.6837276,0.38470584,0.119598046,-0.10097459,-0.36685488,-0.7838797,-1.635352,-2.085807,-2.3492277,-2.469888,-2.46999,-2.470014
-5.52518,-5.515718,-5.5644393,-5.677372,-5.812069,-5.941423,-5.907727,-5.7065983,-5.4945374,-5.1596584,-5.0715923,-5.0231276,-4.924968,-4.873644,-4.7037354,-4.785134,-4.820366,-4.898126,-4.7320824,-4.377204,-4.311689,-3.9649541,-3.636853,-3.6289835,-3.625303,-3.6125953,-3.629209,-3.6232598,-3.6329806,-3.6446323,-3.6710794,-3.6757474,-3.721184,-3.778058,-3.831594,-3.7959404,-3.4524517,-2.9872098,-2.566985,-2.59859,-2.7799659,-2.7815294,-2.7007222,-2.6694183,-2.5308588,-2.5068314,-2.6317694,-2.9381082,-3.1721478,-3.4497337,-3.7830162,-3.839177,-3.5375826,-3.252894,-2.9349854,-2.959645,-2.8311937,-2.7988217,-2.6653206,-2.6080863,-2.5868058,-2.6306314,-2.66938,-2.7321856,-2.8780172,-3.1216216,-3.3808894,-3.142043,-2.6177652,-3.078866,-3.1462305,-3.117796,-3.1147857,-3.1454332,-3.2297103,-3.3375657,-3.5395687,-3.785756,-3.812319,-3.2216892,-3.7166224,-4.309745,-4.4658804,-4.4908366,-4.4093943,-4.27999,-4.3649774,-4.53198,-4.6137505,-4.8521047,-4.8637285,-4.897277,-4.892621,-4.7521996,-4.591124,-3.9122202,-3.6000566,-3.4381273,-3.4757018,-3.5227227,-3.5446181,-3.5457802,-3.558381,-3.5628045,-3.5227475,-3.4188623,-3.2982426,-3.1692812,-3.2512531,-3.5220952,-4.080827,-4.609719,-5.096697,-5.3911276,-5.5875034,-5.644749,-5.5033026,-5.0951576,-4.541926,-3.9465945,-3.5925694,-3.4114947,-3.2849865,-3.2965648,-3.5453115,-3.7133932,-3.8638277,-3.9916,-3.7760653,-3.22323,-2.8107543,-2.721928,-2.6930535,-2.5687637,-2.5144672,-2.4470894,-2.4457898,-2.5149586,-2.6086133,-2.6667938,-2.8447783,-3.205597,-3.5098207,-4.1052923,-5.01208,-5.614956,-5.7802725,-5.7730956,-4.9369774,-4.9368687,-4.9368505
-0.47477412,-0.4847267,-0.46803066,-0.42434704,-0.5176815,-0.6550764,-0.7441999,-1.0086049,-1.5845389,-2.174266,-2.2879982,-1.9129407,-1.4901606,-1.4514776,-1.4736251,-1.6017611,-1.5374632,-1.3776346,-1.185041,-1.2027802,-1.6234621,-2.2194228,-1.980846,-1.5098859,-1.3891788,-1.3663417,-1.3364713,-1.2767226,-1.2612176,-1.1413794,-1.0572983,-1.042963,-1.0114309,-0.95639575,-1.0617456,-1.2358557,-0.9977876,-0.3634411,0.25027478,0.23076792,0.05137493,-0.13127907,-0.2534606,-0.49853742,-0.6340287,-0.77943593,-1.0683475,-1.28501,-1.2510303,-1.0635731,-0.9132523,-0.9080111,-0.67689043,-0.45729154,-0.62401646,0.45179287,1.2210984,1.6309639,1.9037619,1.9399688,1.975897,2.0554528,2.1052468,2.2465687,2.2208788,1.9964721,0.9005239,-0.2935933,-1.7034339,-2.3240829,-2.4083686,-2.120563,-1.9027294,-1.8869915,-1.9362128,-1.9041555,-1.8004849,-1.5854001,-0.8629565,-0.1301276,-0.25085458,-0.35506937,-0.23625225,-0.3962182,-0.3812303,-0.32129955,-0.60975826,-1.2214518,-1.2633873,-1.0555167,-0.7899705,-0.56299645,-0.58280325,-0.73771477,-1.2708604,-1.9242548,-2.5711048,-2.6149607,-2.401668,-2.1671126,-2.0578659,-2.0108712,-1.96701,-1.9137399,-1.7954648,-1.6306943,-1.5768712,-1.5345542,-1.1816118,-0.7540126,-0.4691498,-0.46596193,-0.513686,-0.5804901,-0.66275996,-0.73466676,-0.71397495,-0.42835698,-0.011499345,0.44139296,0.5659275,0.41316867,0.05803901,-0.26833385,-0.6689141,-0.88847995,-1.097785,-1.3368232,-1.4097326,-1.1350248,-0.8518353,-0.7503621,-0.7042677,-0.6113412,-0.51995856,-0.38730854,-0.2855464,-0.14790475,-0.050506324,-0.015951157,0.03501168,-0.061064124,-0.30101278,-0.60994923,-0.46444452,-0.56714034,-0.48237604,-0.3792069,-1.2968537,-1.2966713,-1.2966764
