0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135
-2.4888442,-2.616439,-2.7023823,-2.8197846,-2.8592134,-2.9030926,-2.9399517,-2.900055,-2.7619328,-2.485495,-2.4722235,-2.2119038,-1.9764252,-1.486596,-1.233661,-1.2604027,-1.2078122,-1.0899707,-1.0870583,-1.3432626,-1.9440222,-1.9718611,-2.4101996,-2.2382166,-2.02638,-1.74124,-1.0097948,-0.38285375,-0.10113489,-0.057596646,-0.4611823,-0.88401264,-1.0960768,-1.038858,-0.84869623,-1.0722663,-0.7231704,-0.58336896,-0.68421996,-1.1800507,-1.0618219,-1.0101238,-1.1348381,-1.3718529,-1.2044384,-1.0068818,-1.0859512,-1.076977,-0.9960433,-0.9336773,-0.81872123,-0.7076972,-0.23936127,-0.029575974,0.0695161,-0.07780913,0.034275547,0.0135963075,-0.30415002,-0.8973845,-1.2342888,-1.2987463,-1.0851051,-0.47298616,0.21941023,0.49767947,0.37483037,0.081737824,-0.3272734,-0.508281,-0.29199177,0.23380318,0.6041779,0.43990642,0.04798919,-0.15006638,-0.35522926,-0.39477843,-0.38116938,-0.45889467,-0.5625283,-0.7482357,-1.0482612,-1.4639261,-1.7532666,-1.789465,-1.7679229,-1.7290177,-1.5385709,-1.3183861,-1.05314,-0.5500657,-0.14470787,0.06825563,0.07999243,0.09858161,0.21044496,0.14226079,0.040217936,-0.067343116,-0.4540857,-0.9801495,-1.5363231,-1.9943123,-2.1483192,-2.1286364,-2.0866673,-2.0109866,-1.8861213,-1.8232833,-1.8234692,-1.7922372,-1.6605552,-1.6111453,-1.5191628,-1.4779632,-1.3008833,-1.0457425,-0.72537935,-0.5797964,-0.63220227,-0.6474381,-0.68478197,-0.7555162,-0.84741783,-0.92009246,-0.9072308,-0.92281246,-0.961008,-1.0619369,-1.1505749,-1.1042905,-1.2114133,-1.1054202,-1.1038059,-1.1031917
-4.4255114,-4.464731,-4.4676185,-4.45776,-4.4371033,-4.4846773,-4.571117,-4.6042747,-4.4264555,-3.7403202,-3.3926988,-3.209444,-3.1295624,-2.9353385,-2.695891,-2.7849536,-2.9286377,-3.0369554,-3.0438387,-2.95758,-2.3884532,-1.7048945,-1.1782277,-1.2337025,-1.3095952,-1.3762431,-1.6641259,-1.8848369,-2.1932764,-2.3137977,-2.1611807,-1.9688005,-1.8436823,-1.8971245,-1.9018254,-1.8024577,-1.6523724,-1.5132105,-1.2096707,-0.72821844,-0.3717628,-0.6193957,-0.79788315,-0.9676919,-0.9935138,-1.0031977,-1.123926,-1.1272101,-1.2858495,-1.6769022,-2.0311432,-2.2830534,-2.7153068,-3.0550141,-3.1064754,-2.3870604,-1.2490652,0.45579168,2.9427137,6.436805,8.710308,9.894499,10.136124,9.890883,9.012991,8.075165,7.034304,6.240033,4.5111904,2.377424,0.9166572,0.13685721,-0.38830474,-1.4893408,-2.2607923,-2.9920595,-2.838949,-2.4484558,-2.575529,-2.707024,-2.5863438,-2.1770663,-2.0473597,-1.92765,-1.6978135,-1.386946,-1.3061054,-1.2386756,-1.2629098,-1.4019848,-1.659956,-1.9567785,-1.9053621,-1.4207281,-1.0369086,-1.1581413,-1.6219175,-1.7810638,-1.784143,-1.7924819,-1.8117273,-1.7025365,-1.6090889,-1.3942463,-1.2453508,-1.2301376,-1.2501026,-1.2069355,-1.2733176,-1.2870983,-1.3091172,-1.4175017,-1.5106798,-1.5737054,-1.6176586,-1.6686502,-1.8068187,-1.9928465,-2.3206215,-2.7787938,-3.3172855,-3.449396,-3.4602852,-3.6031623,-3.6904411,-3.721672,-3.752964,-3.699404,-3.6172926,-3.5863519,-3.5292096,-3.4320793,-3.4441655,-3.432263,-3.4321165,-3.4321086
-2.2467096,-2.1167347,-1.9942151,-1.8241011,-1.7608075,-1.7784305,-1.6811025,-1.6540322,-1.3833653,-1.1308942,-1.4750061,-1.7676642,-1.8876874,-2.0179822,-1.8335435,-1.6629323,-1.6699474,-1.8748742,-2.0028882,-2.2870402,-2.1844764,-1.7299894,0.124177486,1.4038495,1.9443073,2.291034,1.9967897,0.41380247,-0.6088644,-0.8810661,-0.9047184,-0.9528628,-1.1443499,-1.2971578,-1.2698337,-1.1246092,-1.0276105,-0.93292326,-0.94764984,-0.9726407,-1.6980355,-1.8376869,-1.2497123,-0.8335794,-0.96404827,-1.1785716,-1.2782135,-1.2797269,-1.1968238,-0.94577014,-0.8996231,-1.0214062,-1.473062,-1.5354121,-1.5319546,-1.1879967,-0.44678771,0.14655878,0.62937534,1.4897354,2.5176623,3.6003778,3.6906087,3.1746888,2.8179832,2.8360877,2.60677,2.2394981,1.5979365,0.82056546,0.26247004,-0.1977646,-0.24270976,-0.42654228,-0.87614286,-1.5358664,-1.9621031,-2.3982995,-2.3587701,-2.086381,-1.753874,-0.9708143,-0.66589344,-0.20681567,0.4184677,0.5541904,0.52614176,0.434255,0.3111333,0.2368516,0.25435302,0.08118445,-0.079609156,0.26574266,0.8058219,1.4826623,1.2940042,1.053568,0.8093068,0.56922,0.25522915,0.32849193,0.4310998,0.4795663,0.45049375,0.33322603,0.20815548,0.17764938,0.041458994,-0.013661712,-0.121595815,-0.3913647,-0.6116034,-0.82605225,-0.9853126,-1.0822399,-1.2242054,-1.4152884,-1.7075785,-1.7897017,-1.8373823,-1.9552627,-2.0724125,-2.1922257,-2.1581192,-2.191277,-2.2366166,-2.1270566,-2.0147293,-1.8197926,-1.6463865,-3.1216288,-1.3518832,-3.1205516,-3.1218166,-3.1221988
-3.4352267,-3.290009,-3.1706672,-3.0299587,-2.9984732,-2.9834728,-2.8787615,-2.8818965,-2.5696986,-1.8222046,-1.7996548,-2.071546,-2.1855328,-2.3756816,-2.242669,-2.0095081,-1.8587788,-2.0402818,-2.0111322,-1.7998612,-1.2350631,0.16068664,2.4351313,3.1708713,3.0063457,2.7163825,1.7616749,0.24438715,-0.55508405,-1.0609492,-1.3001232,-1.5847526,-2.0578642,-2.3881874,-2.6100173,-2.5276146,-2.2785342,-2.1220376,-1.9345264,-1.5381713,-1.4533103,-1.578831,-1.3492483,-1.2763343,-1.4801545,-1.6092204,-1.7550309,-1.91218,-2.2205262,-2.1536648,-2.3191679,-2.6464405,-2.945095,-2.7933931,-2.4301248,-1.8852865,-1.5483141,-1.2929863,-1.0125418,-0.31784123,0.6716544,1.2371173,1.1898166,0.5164887,-0.27292046,-0.8984267,-1.4223415,-1.391979,-1.0458257,-0.63266253,-0.65767324,-1.0785661,-1.5815942,-1.8293184,-2.1748295,-3.04263,-2.9705155,-2.7551837,-2.4056737,-2.101882,-1.7561204,-0.8955156,-0.5557829,-0.5584837,-0.3689054,-0.002952382,0.19460881,0.31050974,0.26446384,0.28909197,0.4135519,0.47543824,0.4525034,0.60350966,0.70047873,0.035371467,-0.86611766,-1.1632922,-1.1595284,-0.98990786,-0.887275,-0.7623216,-0.5261982,-0.066809356,0.40589172,0.6489315,0.7553674,0.863479,0.8423095,0.76572424,0.6863371,0.6228093,0.54262453,0.43684614,0.35918108,0.3309027,0.17111248,-0.068766505,-0.4436005,-0.9784454,-1.7625499,-2.3489506,-2.5824628,-2.8199706,-2.9637318,-2.9273105,-2.7762172,-2.7741375,-2.701576,-2.619388,-2.5777986,-3.422164,-2.3779607,-3.4204593,-3.422933,-3.423666
-0.82264984,-0.9197749,-1.0587442,-1.1262279,-1.0819693,-1.0923152,-1.0384778,-1.0477443,-0.6355226,-0.32778704,-0.7923503,-1.0266976,-1.0273417,-0.90958065,-0.863767,-0.88355815,-1.1180701,-1.7020679,-2.002215,-1.9522344,-1.1055185,0.08079013,0.6368426,0.27408576,0.25659317,0.31722903,0.20044982,0.110963374,-0.79638815,-1.3095193,-1.4846758,-1.4767662,-1.2918705,-1.2278881,-1.0927206,-0.97671336,-1.1706617,-1.3261626,-1.1969523,-0.86900747,-0.63332677,-0.7020082,-0.58057284,-0.32477683,0.046168208,-0.06974816,-0.31765783,-0.37686163,-0.34032822,-0.45723158,-0.81174254,-1.0571975,-1.3870665,-1.6030751,-1.8541538,-1.7514602,-1.5405128,-1.265101,-1.1564384,-1.1284595,-0.8777249,-0.05988296,0.3468048,-0.011444569,-0.7513106,-1.3862705,-1.8567173,-1.9249473,-1.744411,-0.7990964,-0.22159791,-0.23222296,-0.6505445,-1.0354972,-1.289258,-1.5107467,-1.8712982,-2.164201,-2.486503,-2.7587676,-2.7676125,-2.6522543,-1.900658,-0.9153514,-0.025932908,0.29776928,0.36105227,0.5254099,0.6645779,0.5761743,0.2518776,-0.46070677,-0.7375058,-0.6853412,-0.7677705,-1.3538446,-1.7507207,-1.6429763,-1.261223,-0.73639786,-0.31975558,-0.19172734,-0.071635514,0.043377906,0.18961158,0.15581459,0.04060954,0.07917023,0.118807614,0.1264407,0.17731625,0.10514879,0.20543581,0.25141972,0.26989174,0.24469933,0.22769266,0.17493212,0.17765266,0.27058944,0.31958568,0.19774629,-0.17456283,-0.46618047,-0.7860355,-0.90975237,-1.0628209,-1.2250404,-1.1477317,-1.1644945,-1.2289708,-0.39242655,-1.1166251,-0.3925194,-0.3925733,-0.39269525
1.2035639,1.2574329,1.3103957,1.2466325,1.1652563,1.0747775,0.9348679,0.67279625,-0.08388774,-0.46990845,-0.2816366,-0.39490587,-0.5323938,-0.723117,-0.622669,-0.33028334,0.033266626,0.4487617,0.8329562,0.48742294,-0.6343338,-1.2402337,-1.0385782,-0.87500405,-0.96070755,-1.1535112,-1.962381,-1.9524226,-1.2050128,-0.8487086,-0.7419028,-0.89315677,-1.0901979,-1.0363678,-0.887873,-1.027789,-0.5884926,-0.3243514,-0.06926344,-0.16769138,-0.7464243,-0.8169195,-0.7268337,-0.63223565,-0.28295898,-0.06636561,-0.028085344,-0.29150558,-0.5175916,-0.47603667,-0.5002254,-0.9669075,-1.0316852,-0.7738943,-0.13097031,0.1528987,0.13406545,0.29470465,-0.18053046,-1.0038481,-1.2176573,-1.3126838,-1.5598674,-1.4429419,-1.140552,-0.9831749,-0.7547241,-0.6463431,-0.79080546,-1.0517237,-1.1317483,-0.9849869,-0.86590904,-0.6309033,-0.5602412,-0.5276145,-0.8413449,-0.9669171,-0.7137599,-0.6029408,-0.65506935,-1.0227823,-1.300674,-1.1530141,-0.84229606,-0.6333953,-0.58153886,-0.5743864,-0.5681174,-0.7244818,-0.9294293,-0.936254,-0.60524064,-0.425843,-0.3328188,-0.043427497,0.18242022,0.26917893,0.45909628,0.82161474,1.2115066,1.411135,1.2283063,0.7238529,0.35953176,0.14934367,0.029425293,-0.06815153,-0.16662541,-0.2551855,-0.2783225,-0.28239182,-0.3661451,-0.43798834,-0.6153531,-0.77287245,-1.0367088,-1.2759968,-1.5786151,-1.8532853,-1.7048016,-1.2665195,-0.88764465,-0.57520014,-0.5311012,-0.5589405,-0.37447155,-0.3112181,-0.32560998,-0.2645105,-0.20820284,0.5470933,-0.2392979,0.546635,0.54790986,0.5483364
-0.34901825,-0.47407386,-0.5308404,-0.53269637,-0.475093,-0.33233368,-0.13287221,0.07224834,0.5460934,0.17140916,-0.08690292,0.08413264,0.17974643,0.70822865,1.5125167,2.156078,2.5776877,2.7539442,2.7879827,2.7348804,2.2328398,1.2136883,-0.7164861,-2.0561278,-2.5909932,-2.8001537,-2.5577116,-1.3919097,-0.13959575,0.41826615,0.47333682,0.2462819,-0.21145025,-0.49923816,-0.860757,-1.1088588,-1.2081345,-0.8803883,-0.4980168,-0.42535377,-0.6410985,-1.2599823,-1.5027333,-1.5507079,-1.4599904,-1.2859498,-1.1401082,-1.0396364,-0.6561277,-0.115920454,0.4115392,0.41068795,-0.13767277,-0.6002045,-1.0579438,-1.509079,-1.505851,-1.4989266,-1.5432951,-1.3989615,-1.599153,-2.153011,-2.4398375,-2.366912,-2.067308,-1.7854035,-1.3961806,-1.1171297,-1.0216118,-0.92036164,-0.6372268,-0.06768417,0.27823555,0.94367254,1.9030511,2.515533,1.9443655,1.6147685,0.9756826,0.6173758,0.2571587,-0.41143706,-0.7101106,-1.2864153,-1.9407818,-2.1481647,-2.1678357,-2.2345533,-2.2342176,-2.2019167,-1.9385024,-0.8503523,0.049349308,0.004062414,-0.4573004,-0.84272194,-0.61212933,-0.5274825,-0.5417615,-0.6424492,-0.8759904,-1.0826042,-1.3317852,-1.7354531,-2.0975232,-2.2303433,-2.2627385,-2.335861,-2.3399696,-2.3064528,-2.2839172,-2.2084265,-2.1320434,-2.0370717,-1.9098649,-1.7593839,-1.4668906,-1.1009169,-0.52250504,0.12295574,0.7578511,1.5416784,2.0612454,2.8073027,2.969041,2.5033355,1.9401419,1.244147,0.92225707,0.7328962,0.50221795,1.0620099,0.40893966,1.0616192,1.0622442,1.062395
1.219285,1.0755455,0.93118757,0.795506,0.7594885,0.67180514,0.5933633,0.5107349,-0.17663579,-1.4295803,-1.5417322,-1.3472986,-1.1641538,-0.6608629,-0.41109163,-0.35660815,-0.28958,-0.17135587,-0.30063903,-0.74511296,-1.446449,-1.2813035,-1.2087526,-1.1788528,-1.4535329,-1.7789357,-2.018673,-1.633582,-1.2383902,-0.42360535,0.40298462,1.2570412,2.207807,2.5877132,3.0141134,3.0540388,2.7170596,2.3319874,1.6744473,0.79837954,0.24086288,-0.336238,-1.0115904,-1.1684024,-0.5838393,-0.14075537,0.0909313,0.2641571,0.6505691,1.3655891,2.3032665,2.7786355,2.747204,2.2246373,1.724566,1.3703816,0.6233504,0.5191367,0.681857,0.5766152,0.43408304,-0.47061828,-0.8816933,-0.56109476,-0.01947841,0.23716706,0.19930032,-0.16733366,-0.9351126,-1.617433,-1.8465669,-1.7225761,-1.3027976,-0.7759531,-0.53643215,-0.7917061,-0.8683155,-0.7356822,-1.0696824,-1.170156,-1.3486834,-1.6445075,-1.7837462,-1.7919376,-1.8585129,-1.7876033,-1.7067938,-1.7252376,-1.7531149,-1.72366,-1.6922204,-1.4894009,-1.1319482,-1.01146,-0.91789615,-0.73082685,-0.30880117,-0.20463711,-0.2726961,-0.4217588,-0.6186966,-0.78518414,-0.9343063,-0.9520384,-0.8062914,-0.7268307,-0.6010105,-0.51135427,-0.21768981,0.012808859,0.16101444,0.37798426,0.60049605,0.73722893,0.83701086,0.8716977,0.9845758,1.0928006,1.1720537,1.0094361,0.69480103,0.64848906,0.8656987,1.0507227,1.231885,1.8443741,2.5514812,3.1426444,3.483089,3.6633344,3.8311682,3.3525863,3.8927684,3.352831,3.3519938,3.3516793
-2.6016884,-2.5784278,-2.5250983,-2.5951471,-2.660509,-2.6955104,-2.8840995,-3.0043402,-3.3943825,-3.244739,-3.066407,-2.809143,-2.5436897,-1.7289281,-0.9493294,-0.68210185,-0.5630251,-0.51906437,-0.733569,-1.361006,-2.1157691,-1.9484556,-2.200218,-2.7848885,-3.1142697,-3.3213043,-3.1024137,-2.6751304,-2.6934977,-2.2497973,-1.5723585,-0.8809866,-0.07475011,0.36642873,0.9696071,1.170639,1.0409079,0.7619474,0.35993704,-0.35295987,-0.38714683,-0.94518745,-1.5032122,-2.0783272,-2.5275736,-2.7544763,-2.9165092,-2.9490569,-3.0315466,-2.6377609,-1.9019594,-1.2651548,-1.0863876,-1.1836485,-1.2012926,-1.4098272,-1.7449002,-1.8467757,-1.8091804,-1.7050438,-1.8524925,-2.5394197,-2.8607025,-2.6109512,-2.3158326,-2.26488,-2.3021097,-2.5676918,-3.1714745,-3.7032752,-3.8578172,-3.8659692,-3.815988,-4.005807,-4.062724,-3.963883,-3.7676296,-3.3755913,-3.282796,-3.274077,-3.2415848,-2.9957147,-2.4985435,-2.328076,-2.6953945,-2.8055086,-2.8141966,-2.825345,-2.785116,-2.740336,-2.7121391,-2.5142188,-2.2577624,-2.2610784,-2.4251697,-2.912205,-3.1529233,-3.3042572,-3.3596034,-3.2926483,-3.222085,-3.0801263,-3.143906,-3.3749804,-3.4125009,-3.4215858,-3.4486027,-3.4786873,-3.536532,-3.600225,-3.6490505,-3.6583045,-3.7361634,-3.7707527,-3.7776704,-3.7410727,-3.7394755,-3.7579677,-3.798983,-3.9639344,-4.2334423,-4.382692,-4.3373337,-4.4305234,-4.585593,-4.3717084,-3.946505,-3.4508078,-3.4049573,-3.3165178,-3.1603837,-3.85228,-3.2433438,-3.8525214,-3.8527079,-3.8528452
-2.2987425,-2.1849432,-2.1284945,-2.0545127,-2.135976,-2.145486,-2.0049767,-1.9847882,-2.0040293,-1.7223517,-1.255598,-1.0992389,-1.1379399,-1.5086744,-1.8186148,-1.7914419,-1.572556,-0.945965,-0.43576103,-0.504295,-1.2746985,-1.6517498,-1.5467492,-1.7564433,-1.860855,-1.8150887,-1.9698288,-1.7270503,-1.1521333,-1.1208888,-1.3572371,-1.64803,-1.8558214,-1.861831,-1.8184471,-1.8338094,-1.4008113,-1.1271305,-0.85012174,-0.81223494,-1.4506367,-2.1636717,-2.2676702,-2.0283222,-1.1446562,-0.9600681,-1.3258808,-1.5355512,-1.8009114,-2.2458732,-2.7180932,-3.1625528,-3.2601235,-3.0176325,-2.2696419,-1.5914139,-1.3802938,-1.0662243,-0.55307996,-0.30098483,-0.5338455,-0.7807635,-0.94411814,-0.8714951,-0.5189599,-0.23292468,0.009337306,0.14171332,0.12946752,-0.21531688,-0.55876994,-0.8902573,-1.1341379,-1.2972817,-1.6307852,-1.823115,-1.5272135,-1.0422051,-0.4581741,-0.09062266,-0.03312006,-0.41752952,-0.4323428,-0.13730668,-0.44240165,-0.82029617,-0.9837608,-1.0541527,-1.00783,-0.88219637,-0.6574062,-0.14370865,-0.10204978,-0.21342948,-0.35765114,-0.3962873,-0.3112486,-0.2950855,-0.2020624,-0.13995665,-0.2587193,-0.29878277,-0.72887266,-1.4153719,-1.8430588,-1.9712982,-1.9968159,-1.9279349,-1.8764164,-1.8556378,-1.854699,-1.8386843,-1.7043171,-1.638221,-1.5488951,-1.4346573,-1.3494372,-1.3448458,-1.5202067,-1.9429319,-2.2733054,-2.2904139,-2.186585,-1.9456449,-1.9029707,-2.0055342,-2.0185626,-2.1954021,-2.2736952,-2.244242,-2.2302668,-1.5943561,-2.098329,-1.5942878,-1.5943319,-1.5943534
-0.45399666,-0.27436727,-0.23927936,-0.36422747,-0.46489143,-0.7128997,-0.971699,-1.1189291,-1.2441441,-1.3469694,-1.5531249,-1.8214943,-1.9545728,-2.169725,-2.2488809,-2.0933914,-1.9964104,-2.2211237,-2.410675,-2.443664,-2.0382211,-1.1190679,0.23689139,0.8876573,1.2820194,1.4897269,1.2966642,-0.18127532,-1.115868,-1.414849,-1.4224347,-1.35305,-1.307757,-1.4206897,-1.5526636,-1.5513375,-1.8714352,-1.99942,-1.9855464,-1.5493903,-0.9362911,-0.116959676,0.41965643,0.36223692,-0.49727634,-0.93460596,-1.0575639,-1.0236127,-1.2535552,-1.4077294,-1.6556381,-1.7267194,-2.1519432,-2.424615,-2.6393745,-2.5784552,-2.7514691,-3.0077124,-3.2768917,-3.0742574,-2.2785,-2.081347,-2.0718482,-2.3908281,-2.8151078,-3.0668967,-3.1524644,-3.0487103,-2.3461795,-1.3654321,-0.7675662,-0.671128,-1.1095662,-1.5394021,-1.689007,-1.4917505,-1.001588,-0.64835864,-0.44803664,-0.4402628,-0.4241659,-0.34578103,-0.41934454,-0.28209388,0.02433762,0.20388961,0.24758808,0.22637126,0.11996111,0.014496863,-0.13555783,-0.7267553,-1.1609737,-1.5162642,-1.8395336,-2.3791058,-2.6126382,-2.5593812,-2.4055037,-2.335043,-2.0732632,-1.6570759,-1.0302898,-0.22265042,0.3301146,0.63081366,0.83485115,0.956897,1.072132,1.1011536,1.1275455,1.1041232,0.98023045,0.8760704,0.7856521,0.72848684,0.57080734,0.44393587,0.1596609,-0.19628483,-0.812303,-1.3977281,-1.6240472,-1.8018131,-1.682909,-1.7543241,-1.8591535,-1.7549597,-1.783462,-1.766041,-1.7306749,-3.1908882,-1.7542548,-3.1900456,-3.1915174,-3.19202
-6.1187267,-6.106226,-6.0335636,-6.0612125,-6.061595,-6.041217,-6.059913,-6.0117493,-5.7640586,-5.123713,-5.116432,-4.9260473,-4.732976,-4.2521505,-3.6779609,-3.2195954,-2.8577487,-2.6245954,-2.660758,-3.0572433,-3.602381,-3.2938702,-3.3692212,-3.6927476,-3.8285046,-3.7857852,-3.3757367,-2.9539924,-3.3062503,-3.2264209,-3.0838504,-2.9661527,-2.846483,-2.8441696,-2.8878298,-3.0543113,-3.0857005,-2.9888966,-2.8018084,-2.7024002,-2.670879,-3.0151138,-3.1253273,-3.2311146,-3.7139106,-3.9147918,-4.1308746,-4.179923,-4.269991,-4.1096354,-3.7226708,-3.5289984,-3.871593,-4.2764454,-4.293662,-4.218232,-4.174779,-3.8898678,-3.5469475,-2.8163834,-2.5337958,-3.2769985,-3.8045082,-3.963702,-3.7777364,-3.580842,-3.5095675,-3.670048,-4.1597996,-4.499445,-4.4651074,-4.462384,-4.653318,-4.9663706,-5.035098,-5.033343,-4.8679533,-4.4537487,-4.2439575,-4.2259407,-4.328514,-4.499331,-4.441527,-4.407944,-4.621479,-4.592884,-4.5663247,-4.5600376,-4.521984,-4.5106163,-4.4953814,-4.1757226,-3.6550074,-3.3045268,-3.271896,-3.5152884,-3.6286712,-3.6948113,-3.6210518,-3.3884425,-3.1781995,-2.9618006,-3.032773,-3.3105578,-3.356867,-3.3179712,-3.2781427,-3.2435699,-3.1645641,-3.1275213,-3.098286,-3.0464962,-3.0027895,-2.9600103,-2.8468509,-2.679716,-2.5110338,-2.341514,-2.210167,-2.2578342,-2.6477036,-3.0737765,-3.2368035,-3.3960285,-3.7170134,-4.042668,-4.12869,-4.012858,-4.1366253,-4.1429205,-4.1195645,-4.597906,-4.2018447,-4.5984116,-4.598146,-4.598143
1.0384094,1.006043,0.91015506,0.8215147,0.7418957,0.667855,0.6063863,0.4926058,-0.07258546,-1.0634712,-0.7623456,-0.19681795,0.24717237,1.1283189,1.6110846,1.6136193,1.6119149,1.8023794,1.7730541,1.4055548,0.89677703,0.40825504,-0.6643785,-1.2210047,-1.5403342,-1.7420595,-1.8820355,-1.5627221,-0.9444573,-0.32486445,0.009684503,0.09959903,0.23833424,0.53021353,1.1088235,1.7117603,2.22734,2.5117488,2.5531406,1.9905205,1.5137489,1.011992,0.278444,-0.27543557,-0.22039115,-0.34895033,-0.488145,-0.5873494,-0.583803,-0.31557477,0.11308269,0.32852864,0.736835,1.2000005,1.9120696,2.3628316,2.1567507,1.815254,1.3509564,0.39224482,-0.5045919,-1.1075263,-1.3230352,-1.182773,-1.010186,-0.8785557,-0.6836081,-0.765805,-1.0250599,-1.6615037,-2.0582054,-2.1754484,-2.1004357,-1.8774709,-1.5967138,-1.132968,-0.96230954,-0.6075041,-0.65035707,-1.0067985,-1.200238,-1.3364977,-1.4124807,-1.1830454,-1.067631,-0.9294503,-0.81466055,-0.74632597,-0.5186074,-0.28719965,-0.07474685,0.107074216,-0.07334007,-0.43164137,-0.6762637,-0.4900848,-0.19867562,-0.07240727,-0.15348206,-0.5795108,-1.2883674,-1.8512964,-2.1994777,-2.225528,-1.9139941,-1.679913,-1.5184216,-1.4162453,-1.2863826,-1.2364157,-1.2264823,-1.1319306,-1.0048821,-0.9653921,-1.0022464,-1.1342876,-1.1404648,-0.942137,-0.50662136,-0.055189908,0.13100153,0.030971974,-0.044170797,-0.031662233,0.04397835,0.28853655,0.48065943,0.51229846,0.49573416,0.401305,0.3101452,0.38179138,0.09320505,0.38101393,0.3823667,0.38280743
-2.182126,-2.0128818,-1.9454972,-1.8892498,-1.853356,-2.03763,-2.1427245,-2.1622496,-1.5635293,0.093957245,0.7097328,0.7647345,0.9206222,0.6177448,0.25232935,0.09456435,-0.057377465,-0.52370054,-0.8772072,-0.9201562,-0.6352764,0.2361671,1.4274409,2.2226593,2.6907513,2.8224854,2.7612462,0.6090518,-0.8418592,-1.3341537,-1.4510353,-1.4261085,-1.395674,-1.4346937,-1.4214065,-1.4133745,-1.5971885,-1.7005935,-1.6393862,-0.99070036,-1.2025313,-1.6808145,-1.6359153,-1.2662376,-1.1594669,-1.3483489,-1.5313513,-1.6828187,-2.0654082,-2.6425405,-2.8523982,-2.7539115,-2.7167058,-2.6062584,-2.497456,-2.2694588,-2.430049,-2.6471717,-2.9373746,-2.775003,-1.9556518,-0.9900408,-0.65718234,-0.80602765,-1.4493301,-2.1292315,-2.6289887,-2.633937,-2.2595239,-1.3175845,-0.87208366,-0.8834479,-1.0836623,-1.0454648,-1.0446204,-1.3319734,-1.3325443,-1.4871132,-1.3529539,-1.1847507,-1.0301331,-0.668638,-0.18142468,0.12243411,0.36153492,0.5492822,0.5842695,0.58712727,0.36483258,0.20425591,0.069626756,-0.39014497,-0.8732357,-1.2023047,-1.4399955,-1.3900044,-0.82663774,0.08539262,1.5559762,3.92569,7.001514,8.872926,10.345036,11.402609,11.830718,11.88558,11.865541,11.873127,11.847751,11.788303,11.755713,11.692083,11.564121,11.432744,11.242191,11.014596,10.546038,9.99459,9.0205765,7.4664874,4.557672,1.3792427,-0.5928883,-1.7519813,-2.1461952,-2.4702744,-2.63863,-2.6879277,-2.495005,-2.3975434,-2.3957858,-2.4746826,-2.2419426,-2.4740431,-2.4750319,-2.4753826
-3.6663747,-3.6672506,-3.6009283,-3.599124,-3.5835757,-3.5656786,-3.452474,-3.317555,-3.0842385,-2.6414604,-2.5055223,-2.4101622,-2.3401554,-2.2947152,-2.3145397,-2.1576424,-1.9674325,-1.6438651,-1.4922087,-1.7869662,-2.4594798,-2.9662333,-3.3211493,-3.5261793,-3.4459183,-3.3134851,-3.0589733,-2.4203835,-2.0266523,-2.010106,-2.0366147,-2.060295,-2.079846,-2.089252,-2.1021323,-2.2118466,-2.0110788,-1.9255767,-1.7866023,-1.6432748,-1.555747,-1.3638785,-1.11996,-0.74896467,-0.6449603,-0.6918662,-0.9307379,-1.2400692,-1.9584541,-2.826717,-3.2418287,-3.291057,-2.9975867,-2.8724117,-2.6239185,-2.384008,-2.6322057,-2.609778,-2.3724046,-1.9905558,-1.9448076,-2.1111019,-2.060675,-2.0151863,-2.0029535,-1.9630845,-1.8942955,-1.9446337,-2.0660825,-2.0810797,-2.061609,-2.0792751,-2.1899228,-2.3886425,-2.4153528,-2.2971506,-1.8260896,-1.331634,-1.0670874,-1.0307534,-1.1139617,-1.4364502,-1.7036774,-1.9237298,-2.142029,-2.2175093,-2.231915,-2.1528773,-1.9874988,-1.7915716,-1.6460598,-1.394775,-1.4503387,-1.5871472,-1.6899493,-1.4616951,-1.1952966,-1.1145388,-1.07559,-1.2352946,-1.4520627,-1.4261682,-1.4642417,-1.7619795,-1.9537919,-2.0074382,-2.015132,-2.0188725,-1.9750042,-1.9097836,-1.8503532,-1.8497136,-1.8590375,-1.8411287,-1.7429564,-1.5502298,-1.3185425,-1.1118011,-0.9510255,-0.96281683,-1.0284896,-1.229949,-1.4532379,-1.6367998,-1.5717123,-1.6388233,-1.6198931,-1.672742,-1.7876118,-1.8224301,-1.8325092,-1.9401227,-1.8640487,-1.9401903,-1.9405917,-1.9408427
