0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162
-1.9199545,-1.9171704,-2.0061119,-2.0843532,-2.16044,-2.1653438,-2.161956,-2.2140546,-2.1998062,-2.0560281,-1.9726877,-1.8457193,-1.313351,-1.4026905,-1.3105916,-1.1750506,-1.2615372,-1.6922011,-2.016135,-2.4677408,-2.9093552,-3.211601,-3.3048646,-3.2538018,-3.1135132,-3.0522373,-2.9838722,-2.9350078,-2.9110484,-2.8753622,-2.8340125,-2.8300805,-2.784804,-2.766416,-2.6555715,-2.5328288,-2.3742423,-2.2711585,-2.090605,-1.991288,-1.9432694,-1.9511406,-1.8960817,-1.8378481,-1.8260314,-1.5860145,-0.9326558,0.35676625,1.5126839,2.1497157,2.274599,2.5283768,2.688522,2.1412005,1.6808112,1.075072,0.44402885,-0.7952794,-1.7637459,-2.6499157,-2.9442658,-3.0591917,-3.138194,-3.1936371,-3.2519407,-3.2799535,-3.2893991,-3.299571,-3.2375288,-2.9965963,-2.416582,-1.4215311,-0.9935862,-0.44188374,-0.44448352,-0.61488014,-0.8877441,-1.1744533,-1.4398315,-1.5243644,-1.423625,-1.333724,-1.2910523,-1.2825657,-1.2930788,-1.3570766,-1.388043,-1.3913679,-1.4089687,-1.4086585,-1.3889453,-1.4021692,-1.3768172,-1.3211882,-1.0893713,-0.54065543,0.3757028,0.97571206,1.4974046,1.7208395,2.1673725,2.515469,2.3684886,1.6192931,0.77324396,-0.010669579,-0.91966486,-1.5243708,-1.9349461,-2.0871918,-2.0224228,-2.2192674,-2.5363097,-2.7802172,-2.9506507,-3.0374465,-3.0949054,-3.1156945,-3.1196127,-3.207075,-3.2888386,-3.3344643,-3.3580647,-3.4172404,-3.3547685,-3.1367176,-2.9349349,-1.8366961,-1.0833075,-1.2154578,-1.3670053,-1.8627981,-2.1194634,-2.137757,-2.172757,-2.17594,-2.2143219,-2.242398,-2.2280288,-2.2147014,-2.2498255,-2.2381866,-2.1728635,-2.0919592,-2.0386724,-2.2612052,-2.4224772,-2.5676343,-2.5321865,-2.512125,-2.49839,-2.3855495,-2.2897754,-2.2247396,-2.1446505,-1.7053652,-2.0808723,-1.7053359,-1.7054031,-1.7594476,-1.9846212,-1.7053359,-1.7051078
-3.765121,-3.8104663,-3.891457,-3.9799414,-3.9730315,-4.001491,-4.09169,-4.037913,-3.9931521,-3.6492028,-3.2166,-2.675673,-2.5439634,-2.5134351,-2.2752714,-2.146319,-2.053741,-1.9972821,-1.9420487,-1.8652759,-1.7856132,-1.56227,-1.4431622,-1.4048791,-1.4917092,-1.625085,-1.6859548,-1.7226479,-1.7518463,-1.777837,-1.8152792,-1.8521994,-1.8898447,-1.899422,-1.926523,-1.9988618,-2.0885959,-2.0772057,-2.1230297,-2.110567,-1.9889154,-1.9252594,-1.8970523,-1.8375772,-1.8911998,-1.9901516,-1.9199308,-1.9467142,-1.830081,-1.9367452,-2.4934645,-3.0111935,-3.5917897,-3.75845,-3.4950147,-3.060413,-2.4535697,-1.7601231,-1.4485848,-1.3216811,-1.2855614,-1.2240183,-1.248539,-1.2880785,-1.3248833,-1.3450335,-1.3629792,-1.4238075,-1.5584235,-1.8140248,-2.4198704,-3.4968865,-4.3515606,-4.4283333,-3.83188,-3.0158129,-2.1828704,-1.5667455,-1.1545541,-0.7501627,-0.67807174,-0.6985718,-0.63610286,-0.54423517,-0.35616767,-0.15636484,0.03731399,0.24733838,0.36640677,0.3462475,0.31562513,0.463858,0.62723947,0.7420484,0.84929943,0.8085391,0.67169243,0.3401911,-0.42589077,-1.1937076,-1.7889282,-2.3824215,-2.0179312,-1.2849984,-1.0257864,-1.0562228,-1.2464368,-1.195303,-1.0813599,-1.0857407,-1.2195398,-1.2451361,-1.168032,-1.1810012,-1.1831454,-1.2822982,-1.3280041,-1.3317126,-1.2691851,-1.2574409,-1.3053954,-1.3643914,-1.4281635,-1.5221895,-1.6371555,-1.7674875,-2.0068827,-2.964291,-3.3834665,-3.09024,-2.7564576,-2.7848127,-2.7255144,-2.748039,-2.7868476,-2.7717702,-2.8038297,-2.8030415,-2.769005,-2.7518263,-2.7271974,-2.5728016,-2.8293595,-3.1751657,-3.3811712,-3.5388489,-3.7561085,-3.9515185,-3.936737,-3.8819053,-3.900534,-3.8974776,-3.9254436,-3.908427,-3.914508,-3.4867735,-3.8854728,-3.48678,-3.4867134,-3.481433,-3.789963,-3.4865026,-3.4865446
-1.9985883,-1.9348341,-1.934332,-1.9919646,-1.9220078,-1.9410087,-1.989422,-1.9531567,-1.8256748,-1.5770515,-1.155957,-0.7900084,-0.9622779,-0.9275093,-0.7266155,-0.56447196,-0.5185658,-0.5926466,-0.6037631,-0.58205163,-0.6615424,-0.49885327,-0.24438722,-0.06992528,0.09123507,0.07415031,0.06317639,0.024312615,-0.058413863,-0.107718855,-0.18162641,-0.21846277,-0.26980793,-0.33383104,-0.35058403,-0.4215039,-0.5303245,-0.5628447,-0.7062176,-0.8177137,-0.708386,-0.5909738,-0.56630117,-0.4331054,-0.22309446,0.048444998,0.34662488,0.3183222,0.01109007,-0.1666173,-0.43496585,-0.8123478,-1.239924,-1.6327248,-1.5839571,-1.2801647,-1.1422501,-1.2701206,-1.1124351,-1.0678802,-1.0092777,-0.9453254,-0.9691697,-1.0321246,-1.0806409,-1.0858607,-1.0849855,-1.083667,-1.0691794,-1.1569595,-1.4258612,-2.0131333,-2.2317834,-2.0495381,-1.7775861,-1.6576188,-1.2021949,-0.4242232,0.13501799,0.3762275,0.22927593,0.09694839,0.061777573,0.13438597,0.27665192,0.41884768,0.61582506,0.9151436,1.2221913,1.283258,1.2632008,1.5544922,2.0024743,2.3323178,2.658606,2.6002991,2.1606896,1.4589783,0.69951487,-0.033524603,-0.76568663,-1.7277827,-1.8269101,-1.643827,-1.5509088,-1.3496095,-1.1568184,-0.9974017,-0.74601424,-0.37609604,0.318299,1.1849278,1.9534864,2.3101714,2.4942074,2.4056873,2.3230186,2.2912335,2.3333797,2.2942777,2.2057002,2.0510917,1.8473642,1.5871279,0.8957108,-0.14312972,-1.2186636,-1.7159113,-1.9683468,-1.8991841,-1.567564,-0.8575058,-0.46035656,-0.4108615,-0.52316296,-0.5638834,-0.6645686,-0.7442568,-0.7264904,-0.9627912,-1.0880848,-1.6901425,-2.1031446,-2.0261607,-2.025253,-2.172412,-2.493171,-2.7586234,-2.6847546,-2.6295352,-2.6280227,-2.4196928,-2.468199,-2.390135,-2.3406765,-3.0576649,-2.2283134,-3.0576875,-3.0576255,-3.0030537,-1.9390117,-3.0575857,-3.0578284
-2.8081722,-2.7139397,-2.5502634,-2.500259,-2.4203944,-2.3987112,-2.4490142,-2.379317,-2.3004942,-2.269615,-1.9667611,-1.6777911,-1.8038737,-1.7962769,-1.751873,-1.8548634,-1.4869821,-1.1660849,-0.74772644,-0.055503145,0.5535424,1.699266,2.376461,2.6222486,2.8366287,2.946351,3.027718,3.072053,3.0458465,3.0090742,3.111424,3.1782072,3.2513857,3.2781172,3.3209643,3.2207313,3.0264983,2.949154,2.7810295,2.6342459,2.4663513,2.3736439,2.1441886,1.8542933,1.3483973,0.34161437,-0.5729302,-1.4524772,-1.9613776,-1.916963,-1.9340982,-2.1181543,-2.37162,-2.3030212,-2.0508208,-1.5606906,-0.5499364,0.61720455,1.2311854,1.6691729,1.9123566,2.059944,2.135893,2.1454191,2.1402688,2.1630852,2.175605,2.1241138,2.0625608,1.9182718,1.4248179,0.29194814,-1.0591791,-1.9420767,-1.6251355,-1.2302692,-1.0951872,-1.341111,-1.4954219,-1.733798,-1.864295,-1.8872912,-1.893373,-1.892617,-1.8904263,-1.9300992,-1.9480852,-1.9156896,-1.8667812,-1.9199619,-2.116896,-2.0556576,-1.7922184,-1.601636,-1.405932,-1.4292604,-1.6416426,-1.762881,-1.712091,-1.9357903,-2.1545005,-1.940442,-1.3638117,-0.22373332,0.4688498,0.5924562,0.5534422,0.761838,1.3202372,1.9271429,2.8635569,3.756917,4.3972807,4.7390594,5.0228086,5.037928,5.0405464,5.054372,5.1661124,5.2268944,5.2159424,5.051815,4.8119583,4.580266,4.3097754,3.9547942,2.6467724,-0.35118183,-1.8101525,-1.9807782,-1.7300315,-1.3329222,-1.0653505,-1.0820533,-1.2095168,-1.2715895,-1.403707,-1.4779434,-1.4763327,-1.6930449,-1.7149005,-2.453528,-2.9461389,-2.9386163,-3.0784416,-3.0218616,-2.9397645,-2.6598468,-2.57491,-2.572908,-2.4271765,-2.4772315,-2.6042013,-2.6395392,-2.5778515,-2.9100022,-2.4938645,-2.910028,-2.9099145,-2.8429163,-2.24149,-2.909835,-2.9101143
-0.6178347,-0.68727124,-0.78170407,-0.9088073,-0.9922265,-1.073828,-1.2487438,-1.2228858,-1.0828874,-0.5930909,-0.52040195,-0.61048025,-0.8041878,-0.95816725,-0.85287076,-0.7112104,-0.29921418,0.32478058,0.85936135,1.1797411,1.0999974,1.0137614,1.0827032,1.0350028,0.6623371,0.57165086,0.58315444,0.5405884,0.5235828,0.4930349,0.47721082,0.43310964,0.33012536,0.21581528,0.044415116,-0.16269338,-0.35068646,-0.5138129,-0.721522,-0.82278943,-0.8169026,-0.7657337,-0.60649145,-0.29033184,0.11519277,0.4601723,0.41698396,-0.2706065,-0.8616395,-1.3397528,-1.4582058,-1.6619604,-2.076889,-2.0179784,-1.5167603,-0.75326276,0.09741044,0.4052697,0.43748403,0.14272189,-0.13853812,-0.2925557,-0.42367607,-0.5208907,-0.56505024,-0.5779258,-0.5846327,-0.6098999,-0.6415925,-0.7278917,-0.9993811,-1.1542349,-1.1103423,-1.5205197,-1.4779185,-1.2982944,-1.1933208,-1.1545115,-1.0971471,-1.1218566,-1.3313841,-1.54978,-1.7073796,-1.7816317,-1.745182,-1.6457226,-1.4215891,-1.1514653,-0.93183374,-0.9607439,-1.0851195,-0.9093024,-0.5952084,-0.34654653,-0.074061155,-0.18103084,-0.6518965,-1.1224205,-1.4673423,-1.6582333,-1.7611058,-1.5068274,-1.0386935,0.027505845,0.6771849,1.2475502,1.4507132,1.5015522,1.205759,0.958653,1.089118,1.2936933,0.9911548,0.3961543,0.019596577,-0.17946726,-0.25544187,-0.2752824,-0.2702613,-0.2854471,-0.36620647,-0.46757323,-0.6133277,-0.7699873,-0.9790864,-1.1911896,-1.3174839,-1.3914497,-1.5270867,-1.1926908,-0.74378943,-0.5174623,-0.48045054,-0.62643266,-0.77560866,-0.86280113,-1.0063207,-1.0736406,-1.1040525,-1.3531241,-1.445226,-1.7298672,-1.6752031,-1.7379649,-1.7414229,-1.7536927,-1.782653,-1.710649,-1.5708675,-1.4252149,-1.2842414,-1.2140441,-1.2558641,-1.248342,-1.1740814,-0.8932704,-1.0961018,-0.89324933,-0.8932705,-0.8974935,-0.91868997,-0.89313173,-0.8930928
2.4500012,2.4992833,2.5248322,2.6807933,2.7503161,2.7451952,2.7648506,2.8541107,2.6558168,1.8182212,1.8201594,1.8836724,2.080912,1.5416498,1.2948418,0.9567633,0.60543585,0.25107062,0.14335403,0.032984972,-0.11819965,-0.024100572,0.26058155,0.34481192,0.48756427,0.51675725,0.5226461,0.5295654,0.54255867,0.50717264,0.5046396,0.46163243,0.40905917,0.3941523,0.37073305,0.38191813,0.34726918,0.32652503,0.36813155,0.3929354,0.34163558,0.34512925,0.31503615,0.10235973,-0.3419215,-0.79011893,-0.820122,-0.5037441,-0.13475098,0.5448415,0.8082363,0.8100158,0.72031045,0.7077398,0.57960606,0.17639121,-0.69469607,-0.94945115,-0.6843849,-0.40128917,-0.058316946,0.23842224,0.41438934,0.5529717,0.6328157,0.7040098,0.7186903,0.6566071,0.398534,0.15758143,-0.26068777,-0.33705688,0.71986085,2.234035,5.025468,7.539444,9.134842,9.471054,9.1151085,8.413969,8.147206,8.071082,7.970641,7.913412,7.785119,7.4468536,7.0606785,6.609718,6.095749,5.9060965,5.4687753,4.3851566,3.125389,2.136723,0.8732045,0.02942136,-0.97041065,-1.2339345,-1.707637,-1.9118791,-1.7360797,-1.466601,-1.3736714,-1.8908367,-1.8949502,-1.2848206,-0.9221761,-0.73947746,-0.7374232,-0.8332138,-1.2488462,-1.649102,-1.7485855,-1.6618272,-1.5536714,-1.4933057,-1.4704373,-1.484906,-1.5047641,-1.5839711,-1.6570342,-1.813134,-1.9936378,-2.1299024,-2.3947706,-2.6695986,-2.831776,-2.1436067,-1.151123,-0.84222615,-0.54766834,-0.50721616,-0.54811543,-0.57517457,-0.632218,-0.7221116,-0.8023405,-0.8561096,-0.8751328,-1.0247548,-1.0468645,-1.3735795,-1.1371751,-0.48517126,0.05517721,0.72311574,1.2326427,1.5779378,1.7091144,1.7761984,1.7063719,1.6120062,1.7533625,1.6699682,1.6622378,1.5947016,1.5795866,1.5947199,1.5946534,1.5642176,1.375499,1.594553,1.594693
-0.67062324,-0.7031566,-0.69231457,-0.633613,-0.75193304,-0.7615272,-0.6529007,-0.78478533,-0.90873307,-0.80716723,-0.8630112,-1.1720943,-1.4953158,-1.746691,-1.8828102,-1.8497205,-1.8863328,-2.0102954,-2.1311831,-2.1731906,-2.1682096,-2.64483,-2.9496622,-3.022592,-3.1001332,-3.1054459,-3.0636911,-3.0643992,-3.0289385,-3.008459,-2.9421077,-2.875524,-2.7538867,-2.6325033,-2.449515,-2.280879,-2.154684,-1.9887867,-1.6298332,-1.4190556,-1.2947667,-1.2334864,-1.2148207,-1.4696605,-1.7551937,-1.9545239,-1.9198804,-1.5676751,-1.1746138,-1.0519537,-0.87651354,-0.94107556,-1.0341281,-0.74985826,-0.52924895,-0.65527785,-0.7542405,-1.4528347,-2.002225,-2.4980516,-2.7636023,-2.8446496,-2.8695915,-2.8499465,-2.8370686,-2.8464804,-2.8660712,-2.8967915,-2.921555,-2.8617916,-2.496003,-1.6211288,-1.4920561,-1.2637886,-0.9910722,-0.5397673,-0.20954731,-0.5178537,-1.0683653,-1.5901196,-1.6531341,-1.6654966,-1.7563591,-1.8034881,-1.8333948,-1.9303265,-2.055503,-2.197339,-2.2737765,-2.2731428,-2.2631433,-2.2844298,-2.315604,-2.2518027,-2.1380482,-1.848304,-1.2245234,-0.6851823,-0.2179305,-0.0048348904,0.02401501,0.24734992,0.36778402,0.47025073,0.4697929,0.05197364,-0.2561537,-0.23971717,-0.027590886,0.007836524,-0.385072,-1.0471151,-1.5815191,-1.8769073,-2.0719872,-2.1541424,-2.2304897,-2.268864,-2.2885256,-2.3456283,-2.4025187,-2.438444,-2.4590244,-2.4633715,-2.3048353,-1.7900664,-1.3178284,-1.2188295,-1.1827824,-1.2295392,-1.8071175,-2.353166,-2.3036294,-2.2224715,-2.2050176,-2.2134104,-2.1632528,-2.1054783,-2.1161714,-1.9031725,-1.8841593,-1.3102926,-1.0483364,-1.3644027,-1.2986653,-1.2834958,-1.1479406,-1.0942415,-1.0413262,-1.0547264,-1.1176798,-1.2701914,-1.2543161,-1.3143909,-1.2908192,-0.8103087,-1.2968544,-0.8102842,-0.8103583,-0.85864085,-1.6185371,-0.8102393,-0.81009763
-0.6837144,-0.7660843,-0.77592826,-0.73719203,-0.7377754,-0.7414707,-0.6646866,-0.62787753,-0.9008329,-1.4444401,-1.7174907,-1.8816068,-1.6467879,-1.2986306,-1.2040784,-1.1655148,-1.4530454,-1.6576074,-1.6789069,-1.5657802,-1.4670447,-1.5080082,-1.5319623,-1.5813172,-1.6145604,-1.6031969,-1.5623293,-1.5452688,-1.5684427,-1.5429343,-1.533845,-1.5190408,-1.5311006,-1.5473096,-1.5617973,-1.5023286,-1.4419314,-1.4416957,-1.3151656,-1.2570169,-1.3181727,-1.3674845,-1.3400936,-1.5022616,-1.6103133,-1.5347828,-1.311448,-0.7499937,-0.19731563,-0.13356829,-0.29177538,-0.24586004,-0.036492944,-0.22543138,-0.5850105,-1.140837,-2.022774,-2.4236166,-2.4838123,-2.2447824,-2.112895,-2.068865,-2.0795777,-2.053311,-2.06666,-2.0714002,-2.0968902,-2.1172621,-2.1378708,-2.2344353,-2.2845051,-2.133693,-2.0601678,-1.8619276,-2.0731947,-2.0962338,-2.1092932,-1.9984697,-2.0680144,-2.1338296,-1.9940423,-1.89222,-1.9066923,-1.985272,-2.0621028,-2.125221,-2.224367,-2.1880517,-2.1009502,-1.925462,-1.7918644,-1.9480164,-2.280981,-2.5243547,-2.7353218,-2.744147,-2.5902696,-2.6110015,-2.7314062,-2.7999501,-2.68855,-2.553248,-2.5687222,-2.3861425,-1.8397143,-1.5475268,-1.4169861,-1.3927412,-1.2894448,-1.0738248,-1.0019782,-0.81846315,-0.67199564,-0.5879338,-0.5914227,-0.41531214,-0.28094938,-0.24992126,-0.25043532,-0.27143437,-0.24779423,-0.18463176,-0.12799203,-0.10893327,0.016434312,0.108838975,-0.6695807,-1.171683,-1.1355681,-1.5945244,-1.4434841,-1.6303811,-1.9295778,-1.838148,-1.6669298,-1.5556669,-1.4469179,-1.3536291,-1.3409477,-1.0570636,-1.0451378,-0.4792611,-0.37893075,-0.25514278,0.033355474,0.32086837,0.6515363,0.9140768,1.0848026,1.1600468,1.1680636,1.1324282,1.0712315,1.0770712,1.0485811,0.31266478,1.0040504,0.31266877,0.31268555,0.29743016,0.74908364,0.3126672,0.31273758
-2.1245031,-2.1624916,-2.1299229,-2.1409664,-2.1856318,-2.1864815,-2.1865778,-2.2520204,-2.3774626,-2.4967752,-2.843886,-3.0970263,-3.1153173,-2.9039795,-2.8828669,-2.8877296,-3.070823,-3.0922322,-2.9103038,-2.6587825,-2.6433187,-2.7032435,-2.690124,-2.6983323,-2.796517,-2.807577,-2.7818687,-2.7943554,-2.7892828,-2.789701,-2.8041906,-2.841044,-2.9019785,-2.9189925,-2.9555712,-2.9373717,-2.9055133,-2.8460689,-2.724279,-2.6238742,-2.5780132,-2.6009307,-2.5682125,-2.690807,-2.9373112,-3.1659384,-3.1645126,-2.9404225,-2.7145352,-3.0357466,-3.4948926,-3.7306616,-3.7024362,-3.535557,-3.588032,-3.794263,-3.8050065,-3.7793655,-3.7242036,-3.483438,-3.3909798,-3.3649087,-3.3988662,-3.387758,-3.4023533,-3.4273133,-3.4720917,-3.4921012,-3.5042758,-3.5253901,-3.5202641,-3.238618,-3.2157378,-3.2766862,-3.266846,-2.8965392,-2.4493797,-2.308148,-2.4511323,-2.4913068,-2.370128,-2.276979,-2.1968067,-2.1673632,-2.142936,-2.0835326,-2.0884922,-2.0855343,-2.0968046,-2.0493445,-2.0568197,-2.3813858,-2.920424,-3.2709756,-3.6558669,-3.870531,-3.768993,-3.5554209,-3.4234571,-3.7891035,-4.1869664,-4.4310036,-4.4929147,-4.475401,-3.9276729,-3.477044,-3.368702,-3.3835993,-3.2272036,-2.8667064,-2.4631758,-2.3193338,-2.4765868,-2.681208,-2.8890448,-2.9073899,-2.9193244,-2.9232373,-2.9110656,-2.8832216,-2.8569756,-2.8115113,-2.7843976,-2.743601,-2.503615,-2.1269388,-2.3712335,-2.684504,-2.325671,-2.4191,-1.9762697,-2.275734,-2.5361073,-2.5745692,-2.5610523,-2.5677319,-2.5498626,-2.4976733,-2.5023606,-2.418382,-2.386271,-2.119232,-1.885983,-1.9086618,-1.8417302,-1.852931,-1.8424418,-1.5768098,-1.5209725,-1.4763225,-1.4514987,-1.5388613,-1.5163276,-1.5606732,-1.6260531,-2.5097935,-1.6407781,-2.5098233,-2.5097265,-2.4949856,-1.8771248,-2.509622,-2.5097077
0.7624938,1.3009697,1.6252451,2.3692775,3.2175217,3.3156726,3.632391,4.0419436,5.675989,8.630461,9.946008,11.01354,11.650703,11.744192,11.818749,11.864047,11.716364,11.14467,10.433492,9.327329,7.7897115,3.9067218,1.6341735,0.36517552,-1.1724668,-1.636431,-1.7363614,-1.7809744,-1.7854326,-1.8019004,-1.7886047,-1.750015,-1.6525016,-1.5967925,-1.279399,-1.0525336,-0.84079194,-0.64215016,-0.31580913,-0.102152735,0.1165836,0.1899275,0.2134472,0.037250534,-0.31257388,-0.84287065,-1.1695011,-1.183922,-0.91491747,-0.44979456,-0.09544002,0.24884033,0.66151065,0.9705945,1.0209095,0.5807179,-0.22230512,-0.8776263,-1.5355041,-2.1528876,-2.2890968,-2.2892776,-2.2692218,-2.2743568,-2.2872136,-2.2748501,-2.257757,-2.2585037,-2.2189171,-2.182684,-2.029729,-1.3279321,0.062210463,0.87081635,1.2451655,0.94020903,0.31991705,0.2977096,0.4915772,0.4321483,0.3678683,0.38962895,0.5076772,0.65114796,0.7302201,0.73671603,0.6152402,0.3837536,0.04267825,-0.25054756,-0.48042604,-0.8403083,-1.110911,-1.2518532,-1.3089516,-1.200048,-0.9606733,-1.0700213,-1.569558,-1.9278551,-1.8614424,-1.4739482,-0.9529048,-0.82147276,-0.90453404,-0.77773523,-0.96029997,-1.085248,-1.1732489,-1.3135889,-1.4176619,-1.4347255,-1.3544816,-1.2793049,-1.2486682,-1.2545595,-1.2610785,-1.2376239,-1.1775048,-1.140575,-1.1393048,-1.1394908,-1.1841424,-1.3102032,-1.5837123,-1.9383625,-2.1303153,-1.7499022,-1.1572163,-1.142367,-1.1777382,-1.3044167,-1.3305812,-1.3318343,-1.3246715,-1.2810826,-1.3186436,-1.3443692,-1.2668412,-1.4842618,-1.5718312,-2.1916387,-2.7827368,-2.639296,-2.472004,-2.1551733,-2.0280237,-2.0309253,-2.054257,-2.083589,-2.1476893,-2.2042017,-2.140331,-2.1181443,-2.0805018,-1.221495,-2.1259851,-1.2214698,-1.2216263,-1.2484118,-2.1059332,-1.2217357,-1.2216139
-2.2122512,-2.2071157,-2.1321607,-2.079478,-2.0123346,-1.974251,-1.892272,-1.8166288,-1.6096269,-1.0501456,-1.0516081,-1.0838952,-1.3133308,-1.3364178,-1.4008025,-1.6605889,-1.6491923,-1.5463504,-1.3357158,-1.0242856,-0.60761535,0.30109495,1.029155,1.4080489,1.9292756,2.160034,2.159563,2.1734388,2.134328,2.1059122,2.0659113,1.9853853,1.9168823,1.8860725,1.6929393,1.5354582,1.3900601,1.2373953,0.8652795,0.60609955,0.45237705,0.36668858,0.22324781,0.3525396,0.5154097,0.5029463,0.29385322,-0.41156435,-1.1606734,-1.5422826,-1.6460207,-1.6695921,-1.4392974,-0.8695219,-0.54648197,0.045397997,0.8553186,1.8041605,2.5445616,3.020694,3.0845244,3.0445142,3.0196817,2.9929655,2.9883423,2.9698696,2.8997996,2.81915,2.6039798,2.284492,1.5699807,0.35586464,-0.687873,-1.6378198,-1.3342793,-1.0542173,-1.1791145,-1.3179069,-1.154626,-0.64353776,-0.5023659,-0.43696028,-0.39738125,-0.35036975,-0.26454455,-0.102303475,0.075200334,0.19841021,0.3765816,0.38772538,0.38325295,0.34842217,0.22051771,0.12798505,-0.10561617,-0.604699,-1.2614048,-1.7253627,-1.9803338,-2.0080996,-1.8643063,-1.375042,-1.158824,-1.2342591,-1.5156248,-1.7481354,-1.6129061,-1.5120784,-1.3353376,-1.1190603,-0.85357034,-0.6996529,-0.49170935,-0.28353363,-0.10777521,-0.12405971,-0.14739498,-0.14078337,-0.12854132,-0.09979844,-0.089889646,-0.0832929,-0.11299482,-0.1648919,-0.39528146,-0.7735106,-0.9211147,-1.4250909,-1.7768985,-1.2037928,-0.097257584,0.9369525,1.4803141,1.5214512,1.4578586,1.3880553,1.3525673,1.2969714,1.3391538,1.1302186,1.2695754,0.5605032,-0.5839502,-0.9877508,-1.2655464,-1.4910201,-1.8838015,-2.3948712,-2.5771973,-2.5982633,-2.5003552,-2.3772569,-2.3834713,-2.3575451,-2.4064956,-3.2977612,-2.4507804,-3.2977774,-3.29774,-3.2637954,-2.5166745,-3.297782,-3.2979164
-4.592037,-4.5724397,-4.556774,-4.4843183,-4.4662824,-4.4625072,-4.4582634,-4.483034,-4.476957,-4.480261,-4.4962034,-4.486086,-4.2711024,-4.1895475,-4.12253,-4.1131864,-4.1389494,-4.1320696,-3.9070587,-3.5753217,-3.4622746,-3.5994744,-3.6589904,-3.6343174,-3.6351514,-3.6189647,-3.598559,-3.6103296,-3.6212435,-3.6381507,-3.6530738,-3.7083235,-3.745513,-3.7317686,-3.714998,-3.6532526,-3.5690088,-3.4341536,-3.2232075,-3.0730429,-2.9334607,-2.905755,-2.8965042,-3.0498297,-3.4717329,-4.0380974,-4.2640905,-4.360395,-4.307167,-4.465154,-4.6895366,-4.911127,-4.785013,-4.301511,-3.9153728,-3.6972985,-3.4635856,-3.4093237,-3.4478078,-3.4590588,-3.4722278,-3.4828162,-3.5470378,-3.5742145,-3.6142159,-3.6564283,-3.7191243,-3.7627435,-3.817468,-3.875327,-3.9850035,-3.7722256,-3.6920655,-3.8795033,-3.4852064,-2.8541033,-2.5111425,-2.3833108,-2.4531233,-2.4627342,-2.4369705,-2.3929257,-2.3459823,-2.2827852,-2.1936572,-2.0953352,-2.0331275,-1.9895734,-1.9487476,-1.9462613,-1.9909886,-2.212077,-2.621112,-2.8380413,-3.0198934,-3.0899177,-2.6995738,-2.3455555,-2.3129447,-2.978675,-3.4621005,-3.766809,-3.6487722,-3.5542698,-3.211986,-3.3774931,-3.8619132,-4.1914244,-4.415571,-4.4973893,-4.4919415,-4.5916176,-4.7027073,-4.7746024,-4.8147163,-4.9021196,-4.9478316,-4.9482203,-4.880196,-4.858629,-4.886207,-4.924333,-4.9976993,-5.112503,-5.175659,-5.088486,-5.0694447,-5.089383,-4.9044676,-4.9774733,-4.953276,-5.313452,-5.372257,-5.4369287,-5.4968576,-5.539987,-5.610041,-5.632283,-5.6184883,-5.736166,-5.756509,-6.0185347,-6.179327,-6.0649943,-5.8228893,-5.7298355,-5.7468348,-5.595483,-5.460249,-5.360772,-5.3067493,-5.2047586,-5.109538,-5.11484,-5.1355534,-5.026821,-5.128183,-5.0268106,-5.026813,-5.052279,-5.298813,-5.026618,-5.0265365
