0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115
-2.413441,-2.4926112,-2.49683,-2.5457773,-2.618672,-2.6617594,-2.1595464,-2.8863392,-2.0255244,-1.3856292,-0.9874632,-0.9061256,-0.6703068,-0.44848815,-0.20819211,-0.13863042,-0.2548924,-0.8693954,-1.7215482,-1.3674012,-0.5637953,1.0003214,4.394276,7.9784184,11.346033,12.267593,10.946487,10.006521,8.928197,5.306942,1.540739,0.48994446,0.07625808,-0.25863582,-0.37188262,-0.26712397,-0.19215152,0.009829983,0.27851465,0.24516279,0.28881314,0.3621679,0.476508,0.3796326,-0.02835083,-0.53374434,-0.95305014,-1.4351695,-1.9055576,-2.3032546,-2.4978025,-2.4735215,-2.1119137,-1.719682,-1.6932753,-1.7719189,-1.9452264,-2.2678044,-2.3119879,-2.2912946,-2.2479491,-2.4407473,-2.6443837,-2.914288,-2.9181275,-1.7730565,-1.4128301,-1.626368,-1.6181698,-1.6659396,-1.3392892,-1.0800245,-1.1202885,-1.182522,-1.2382153,-1.4489028,-1.6916115,-1.7141736,-1.6121452,-1.6600353,-1.5812464,-1.6392192,-1.4827944,-1.0719198,-0.9320603,-0.5955244,-0.883994,-1.2416475,-1.3111918,-1.4072645,-1.4364276,-1.4390693,-1.3682946,-1.2561898,-1.2120636,-1.0494443,-0.3437261,0.3486904,0.43375847,0.2502537,-0.10557338,-0.740605,-1.1136196,-1.2139746,-1.1982915,-1.2314045,-1.3422807,-1.3864126,-1.4057178,-1.5017598,-1.4793488,-1.5650575,-2.1596365,-2.1597347,-2.1596715,-2.1596613
-4.344371,-4.332137,-4.338412,-4.3775787,-4.4894238,-4.61965,-3.7258644,-4.8797235,-4.3150787,-3.7543437,-3.4994648,-3.5165067,-3.5656488,-3.8649678,-4.0947294,-4.194565,-4.163347,-3.948954,-3.3620734,-3.159628,-2.9347818,-2.559988,-2.3145175,-1.9003419,-1.4359972,-1.0489198,-0.15092692,0.45465428,0.30280393,-0.7794906,-1.3580229,-1.5621929,-1.4153013,-0.65242827,0.015042007,0.21957448,0.3411516,0.5775985,0.858817,0.78311795,-0.02449071,-0.5666733,-0.77601206,-0.90125483,-0.87518954,-0.9173276,-1.0924401,-1.1679225,-1.1125469,-1.1629177,-1.2895103,-1.4923401,-1.8486054,-2.350581,-2.3686354,-2.3783174,-3.0060596,-3.3533428,-3.484707,-3.4161966,-3.2857053,-2.767959,-2.2625597,-1.9453328,-1.9455171,-2.3210764,-2.5265455,-3.3163877,-3.8622255,-4.0234118,-3.6098511,-3.4037154,-3.3044298,-2.9815016,-2.8673906,-3.018687,-3.354247,-3.5181775,-3.47327,-3.2642288,-3.2099576,-3.0907378,-2.8259833,-2.0603318,-1.6674635,-1.427532,-1.3550172,-0.92261606,-0.5613975,-0.3602856,-0.38279763,-0.40953368,-0.32914287,-0.2827111,-0.28666762,-0.26206762,-0.24756336,-0.28865767,-0.45432153,-0.62230235,-0.78653574,-0.9661781,-1.2504277,-1.6480289,-1.8278285,-2.7278175,-3.4039044,-3.453686,-3.5869615,-3.702866,-3.8026376,-3.8604376,-3.7259233,-3.7257042,-3.7259393,-3.7259834
-2.2606199,-2.1846414,-2.21734,-2.205796,-2.226082,-2.231097,-3.1333582,-1.519312,-0.8900881,-0.9475011,-1.202296,-1.2892992,-1.5209734,-1.8284004,-2.0756688,-2.1114807,-2.1609032,-2.4561627,-1.573112,-0.5122943,0.2544752,0.86253214,1.1470234,1.3879142,1.1438427,0.395266,0.43154913,0.81111413,1.1385925,0.6766486,0.06354776,-0.12870893,-0.29950503,-0.09357855,0.4031577,0.6860788,0.73626363,0.6476621,0.6630572,1.3269019,1.4397281,1.3853792,1.3438537,1.0977739,0.98030925,0.68880457,0.2435132,0.0035040379,-0.010007694,-0.1774483,-0.37758872,-0.5110766,-0.6957127,-1.2541735,-1.5465127,-2.063188,-2.936225,-3.1143441,-2.9781091,-2.6834474,-2.5736213,-2.3945656,-2.4027925,-2.0307138,-1.4219015,-2.2928648,-3.055547,-3.378962,-3.328102,-3.086131,-2.5751772,-2.39739,-2.2965474,-2.30327,-2.3280866,-2.4571257,-2.9059749,-3.4695928,-3.5807607,-3.386168,-3.2403924,-3.134481,-2.9103596,-2.0887074,-1.5350494,-0.5360065,0.30087867,1.0441513,1.6244041,2.376581,2.9376588,3.218099,3.3948517,3.360366,3.3310862,3.279748,2.9745197,2.676364,2.362834,1.766226,1.1649798,0.52204585,-0.13739675,-0.84510326,-1.104063,-2.0962923,-2.5363276,-2.465648,-2.4539506,-2.3187742,-2.3317134,-2.2746954,-3.1336184,-3.1329448,-3.1337333,-3.1338136
-2.0140712,-1.9157352,-2.0415123,-2.0320086,-1.8469532,-1.8409514,-2.7004325,-1.2268376,-1.2938659,-1.0916386,-0.94793075,-1.0588107,-1.2788852,-1.5736785,-1.5209732,-1.3838212,-0.99988395,-0.12513678,1.4398143,1.6531863,1.7086172,1.4911838,0.75512683,-0.19012147,-0.95406353,-1.5429399,-0.9769616,-0.5303873,-0.3564199,-0.44040564,-0.51212156,-0.68353426,-0.8085556,-0.45143068,-0.16777372,-0.210511,-0.31798992,-0.37649617,-0.19432338,-0.07076898,-0.41303486,-0.744517,-0.9763764,-1.0707302,-0.8164018,-0.55613655,-0.4049396,0.18807155,0.85156035,1.1199437,1.1281806,1.0239637,0.6142658,-0.08929163,-0.93503,-1.6260488,-2.2169728,-2.4495625,-2.5560074,-2.5307934,-2.4732752,-2.2820604,-1.7934848,-1.1501871,-0.42482537,-1.5830467,-2.8749712,-3.318493,-3.3966498,-3.310213,-3.0925899,-3.101726,-3.0388136,-2.9527836,-3.0884585,-3.5582163,-3.6315813,-3.4857054,-2.4240642,-1.9635446,-1.8718534,-1.8317964,-1.6183186,-1.1129805,-1.1231167,-0.8498248,-0.9283534,-0.9532806,-0.84830165,-0.39567944,-0.09940406,-0.0026245806,0.013107039,-0.10098239,-0.15442102,-0.31748152,-0.8064234,-1.3784175,-1.830347,-2.4594517,-2.680551,-2.5617738,-2.2310886,-1.8008168,-1.7788258,-2.4340522,-2.6083035,-2.6133585,-2.6136928,-2.527524,-2.5640292,-2.4103513,-2.7010846,-2.7000666,-2.7012541,-2.701386
-1.1639433,-1.282842,-1.301157,-1.3619313,-1.5194131,-1.6394405,-1.5084946,-1.1465595,-0.7092868,-0.36233956,-0.23306438,-0.26616776,-0.19981891,-0.42167804,-0.73930156,-1.0094302,-1.0935996,-0.77556217,-0.41725603,-0.6588037,-0.49266893,-0.33905908,-0.2292248,0.06069836,0.5191939,2.0801458,5.2901726,7.3447037,9.404078,10.598159,9.730417,7.8010736,6.1814537,6.1681376,6.184538,5.6971397,4.567905,2.564508,0.89886355,-0.012935601,-0.44863558,-0.8011486,-1.0353386,-0.9507884,-0.4604505,0.11080434,0.43040237,0.5041745,0.4775563,0.5106507,0.6004045,0.5659187,0.26061538,-0.5034209,-0.8496529,-1.2023176,-1.9192879,-2.2474189,-2.177867,-2.027074,-1.7260876,-1.2597208,-0.63197875,-0.17436475,-0.04823394,-1.4684815,-1.6338441,-1.7551403,-1.8173404,-1.8031149,-2.032844,-1.9275488,-1.6753423,-1.390278,-1.229692,-1.1732597,-1.3543488,-1.5675204,-1.8760173,-1.6505579,-1.5177695,-1.4016671,-0.91762245,0.06681003,0.9085685,2.6965795,2.9937122,2.4042559,1.183279,0.7381353,0.5126585,0.3230411,0.17916323,0.015444517,-0.061057426,-0.25340348,-0.8515495,-1.3217427,-1.6367326,-1.9418546,-2.0559316,-1.857135,-1.3894634,-1.2520676,-1.5043517,-1.9106396,-2.0208645,-1.9070129,-1.8255007,-1.6791476,-1.5668292,-1.5764604,-1.508575,-1.5087345,-1.5085014,-1.5084672
2.7324915,2.6409101,2.401998,2.289568,2.2496998,2.2696056,1.4717276,1.2135115,0.22360641,-0.13556704,0.09010946,0.13511775,0.2175292,0.41092247,0.7745861,1.0151678,1.2000575,1.0611489,0.17160681,0.051166058,-0.13879973,-0.60818756,-1.0079818,-1.1552249,-1.0246133,-0.7916914,-1.035634,-1.2792301,-1.173129,-0.6365659,-0.43689108,-0.38154534,-0.25892505,-0.5216892,-1.0634242,-1.2810321,-1.3653708,-1.5172247,-1.5582888,-1.4206902,-1.0531605,-0.49627993,-0.039332315,0.29057664,0.65538883,0.91515005,0.9780437,0.5744946,0.0061020255,-0.41045308,-0.7330153,-1.0382717,-1.369226,-1.4223157,-1.4522103,-1.1707349,-0.8699352,-0.5025899,-0.25993407,-0.12436791,0.11006146,0.005730748,-0.20221144,0.006859064,-0.22601047,-0.87543046,-1.0564644,-1.2753845,-1.8527803,-2.1958745,-1.2914691,-0.34674212,-0.0133654475,0.0074194074,-0.59069026,-1.1691827,-1.0290252,-0.3818141,0.07046152,0.39594314,0.58576006,0.59877187,0.7675231,0.016568542,-0.7064866,-0.63591516,-0.61096257,-0.7773912,-0.86700666,-0.8489669,-0.77065265,-0.7593136,-0.86750907,-1.0631558,-1.1774895,-1.209981,-1.2533976,-1.2373545,-1.0475152,-0.783507,-0.77711606,-1.0181445,-1.1982446,-1.0578475,-0.52745926,0.3339107,0.7177944,0.80718726,0.8113923,0.6922109,0.7072836,0.76396215,1.4718053,1.4714977,1.471817,1.4718664
-0.539406,-0.513787,-0.47779202,-0.47838882,-0.45101318,-0.4106248,-0.37117195,-0.81604636,-0.4387085,-0.3194819,-0.35072023,-0.4255312,-0.71925056,-0.7807927,-0.5517552,-0.7439183,-0.670465,-0.3566279,-0.4493882,-1.3462596,-1.8637438,-2.0647202,-1.6396601,-1.0070325,-0.6529967,-0.12419164,-0.02924785,-0.11452182,-0.027084261,-0.0701231,-0.50839895,-1.2833099,-1.7044445,-1.9651089,-2.481896,-2.575777,-2.4252949,-2.1771255,-1.5577806,-1.0703005,-0.66708386,-0.20555267,0.0747146,0.057678908,-0.120664746,-0.41049278,-0.46849033,-0.58395815,-0.9448234,-1.3598719,-1.6240382,-1.7154906,-1.2899158,-0.10612261,0.5968014,0.83620346,1.9585264,2.5463853,2.719533,2.6758852,2.4237468,1.824918,1.0552602,0.16401732,-0.6646853,0.7119769,2.3632166,3.30041,4.192935,4.333188,5.078409,5.870389,6.126719,5.8010654,5.0994573,4.0140705,3.450188,2.3663414,0.06400025,-0.7601385,-0.9309119,-0.85620767,-0.62037885,-0.24152206,0.41994554,0.28801584,-0.3364239,-0.69946826,-0.744504,-0.99799657,-1.3318936,-1.5632191,-1.734759,-1.7465408,-1.7805879,-1.6771743,-1.2886423,-0.58190507,0.15794584,0.5827529,0.8574319,0.67718434,0.32623106,0.094099954,-0.2470328,-0.09845628,-0.25482917,-0.43912783,-0.5663981,-0.76028603,-0.72583157,-0.9072156,-0.37083668,-0.3713485,-0.37071553,-0.3706693
-0.687513,-0.7000283,-0.6798075,-0.69998044,-0.63177776,-0.5555823,1.1493955,-1.0761021,-1.5530779,-1.9534816,-2.2391376,-2.1946647,-2.1048079,-1.965098,-1.7584772,-1.5793926,-1.5414214,-1.7742181,-1.8542285,-1.4874017,-1.5107754,-1.6806946,-1.8113524,-1.7444527,-1.5528599,-1.4876528,-1.5950899,-1.4693629,-1.2424892,-1.8095505,-2.0300741,-1.5122334,-1.0750118,-1.0424049,-1.237048,-1.6358538,-1.7373617,-1.6254841,-1.454004,-1.1776642,-0.99641514,-0.674129,-0.44506577,-0.38696343,-0.59756684,-0.6613898,-0.6751766,-0.7736838,-1.0123496,-1.166176,-1.361661,-1.59081,-1.7681239,-1.2640678,-0.85457563,-0.7526281,-0.40456393,0.032425046,0.1843024,0.16710609,-0.05378735,-0.4780159,-0.54076016,-0.97453874,-1.7590842,-1.3025339,-0.51835227,-0.58939517,-0.8275495,-0.91885126,-0.32719135,-0.17261781,-0.34824622,-0.64946157,-0.66825294,-0.49641293,-0.24388115,0.1114752,0.34950933,0.4890569,0.6509917,0.52879095,0.08524138,-0.3007815,-0.3420647,-1.0620942,-2.0220199,-2.381958,-2.2003615,-2.2437224,-2.3382525,-2.4430637,-2.5636384,-2.6492047,-2.7344587,-2.7707467,-2.6641364,-2.3075733,-1.7336547,-0.83310866,-0.29529315,0.010389462,-0.027309999,-0.48633704,-0.5099398,-0.09543997,0.20748833,0.3992881,0.43298054,0.5652044,0.5739771,0.642733,1.1496965,1.1491374,1.1497171,1.1497953
-2.432504,-2.376947,-2.3674889,-2.3741174,-2.3624845,-2.3577518,-1.7657751,-2.9371386,-2.990294,-3.2021275,-3.342217,-3.3929002,-3.4191513,-3.516858,-3.5315144,-3.48769,-3.3973236,-3.376618,-2.6639936,-2.4270682,-2.5475106,-2.60457,-2.4326935,-1.9332722,-1.7061139,-1.9157884,-2.361102,-2.285441,-1.9449887,-2.2653933,-2.4748087,-2.3879075,-2.3686981,-2.3119335,-2.552784,-2.8396077,-2.938776,-2.7902331,-2.6174035,-2.820909,-3.1133008,-3.1477213,-3.0052521,-2.9183273,-3.0327537,-2.9920459,-2.7294729,-2.3974407,-2.3953795,-2.536413,-2.7096696,-2.8810077,-2.823449,-2.035461,-0.9783384,-0.6370141,-0.626567,-0.58087105,-0.60277945,-0.5951058,-0.8068554,-1.162294,-1.2026283,-1.5207436,-2.2607453,-1.7685723,-1.0141257,-0.22529778,0.31402215,0.6729225,1.2472898,1.3953072,1.6436995,2.005629,2.2640615,1.9471297,1.7306226,1.7502832,0.05808717,-0.4301045,-0.4405663,-0.29410025,-0.29851395,-0.64911866,-0.22577913,-0.7370713,-1.7816364,-2.3229542,-2.3562393,-2.2529879,-2.2549343,-2.3565416,-2.5404615,-2.692242,-2.7829149,-2.9214072,-3.1289282,-3.0982008,-2.7908106,-2.2935705,-1.8844812,-1.6699338,-1.6502328,-1.8094747,-1.9738812,-1.8074005,-1.6860856,-1.6721376,-1.6891284,-1.6071035,-1.5891764,-1.5679653,-1.7658002,-1.7654786,-1.765857,-1.7659063
-2.2241857,-2.2112832,-2.336549,-2.332696,-2.181985,-2.112017,-2.4094334,-1.7101405,-1.1870786,-0.40441686,0.19573137,0.17839457,0.16415834,0.0812868,0.24638914,0.5002289,0.6289762,0.15817916,-0.89443773,-1.3102167,-1.5669785,-1.8229706,-1.7206566,-1.4163711,-1.0030946,-0.51858866,-0.7724044,-0.95392984,-0.87768185,-0.6339492,-0.5107601,0.13297215,0.37524414,-0.014993146,-0.43407091,-0.6448911,-0.72300243,-0.92527914,-0.9688915,-0.82986784,-0.4988348,-0.11831492,0.085562944,0.029280925,-0.18205436,-0.54618543,-1.08167,-1.4851819,-1.8308496,-2.0080109,-2.091268,-2.0909998,-2.12461,-2.2728753,-1.986482,-1.6678942,-1.7363127,-1.6839949,-1.636678,-1.4961193,-1.3086417,-1.100056,-0.9019954,-0.54550236,-1.1976488,-1.8362556,-1.6399808,-1.7884614,-1.8981843,-1.9929248,-1.879375,-2.0443344,-2.39039,-2.8439927,-3.2318692,-3.4840233,-3.409982,-2.7725754,-1.6973932,-1.2870448,-1.33948,-1.4673637,-1.3733472,-1.404842,-1.7183052,-1.429499,-1.1518204,-1.3071915,-1.7505839,-1.918659,-1.9573237,-2.0005095,-2.073318,-2.0107293,-1.8636942,-1.7093937,-1.3858793,-1.4003868,-1.6943706,-2.0785327,-2.4199588,-2.7799938,-3.0657005,-2.7283554,-2.351904,-2.403326,-2.3987217,-2.4073932,-2.4460692,-2.469374,-2.435746,-2.394948,-2.409358,-2.4094384,-2.4092364,-2.4092488
-1.6534176,-1.6098928,-1.6455662,-1.6733439,-1.6925483,-1.6337895,-2.4553266,-1.6061324,-1.7429768,-1.8230729,-1.969788,-1.9969842,-1.983419,-1.9640532,-2.0415065,-1.9704747,-1.977756,-1.909831,-1.2072265,-0.56193376,0.0047074854,0.5388255,0.27845475,-0.32708758,-1.5970212,-2.966287,-2.883687,-2.4593966,-1.837234,-1.500459,-1.5026042,-1.5770583,-1.4383631,-1.4295294,-1.3498954,-1.383655,-1.4925222,-1.6331952,-1.8225834,-2.0155623,-2.025876,-2.1629395,-2.1469226,-2.0324798,-1.762427,-1.4193544,-0.8656011,-0.35630035,0.099013716,0.43399686,0.53855985,0.45806968,-0.06206566,-0.8534477,-0.95969,-1.0932522,-1.9326153,-2.3460898,-2.4560702,-2.582452,-2.8357885,-2.705987,-1.8768461,-0.7078669,-0.05176138,-0.5098384,-0.87376547,-1.1335199,-1.3303025,-1.4371731,-2.4324374,-2.883514,-2.7312684,-2.5394883,-2.4019542,-2.3065257,-2.423798,-2.7626061,-2.1702847,-1.6939597,-1.7865064,-1.7982439,-2.0419953,-2.3732104,-2.2919004,-2.1884747,-1.7391473,-1.2775655,-0.4777556,0.26778165,0.79601425,1.1381233,1.3753345,1.3895137,1.3423626,1.1268504,0.54525393,-0.07756823,-0.5194769,-1.1673331,-1.4476726,-1.627842,-1.7606239,-1.983091,-2.0664575,-2.2762558,-2.279225,-2.2180421,-2.14221,-2.0881238,-2.1408677,-2.0826592,-2.4555645,-2.454967,-2.4556656,-2.4557405
-5.563162,-5.5002384,-5.47462,-5.453861,-5.3770638,-5.3393517,-5.1088734,-5.541886,-4.8123045,-4.2753096,-3.9536211,-3.9556594,-3.9529316,-4.0335207,-3.8851674,-3.6268919,-3.2117062,-3.1495657,-2.8974948,-2.7833803,-2.7088673,-2.4843836,-2.0479934,-1.4808962,-1.8334904,-2.6011882,-2.5280108,-2.1027057,-1.419939,-1.7508458,-2.5734668,-3.0657291,-3.2983966,-3.2710357,-3.548891,-3.8989663,-4.122952,-4.1561327,-3.7785761,-3.5831606,-3.4810176,-3.2102325,-2.9277432,-2.80228,-2.7782755,-2.6992831,-2.533258,-2.5291061,-2.7526445,-3.0152104,-3.3123121,-3.6048648,-3.886127,-3.7128515,-3.0325084,-2.5780077,-2.804529,-3.176477,-3.522606,-3.7983332,-4.2540207,-4.649727,-4.685788,-4.581046,-5.0362415,-4.7923603,-4.315012,-4.201694,-4.0077205,-3.911281,-3.2299001,-2.8105965,-2.602984,-2.306449,-2.2222457,-2.4573116,-2.7288742,-2.9410324,-3.6114883,-3.712388,-3.7631931,-3.6738653,-3.599516,-3.5629854,-2.9620762,-2.4842489,-2.7984776,-3.018705,-2.6924734,-2.5835264,-2.6049614,-2.669927,-2.805028,-2.9559708,-3.038011,-3.162741,-3.339881,-3.3469934,-3.1344323,-2.9668474,-2.910759,-3.1012268,-3.3751857,-3.7001057,-3.9501648,-4.3153777,-4.662571,-4.805917,-5.0174794,-5.230731,-5.3279,-5.3859262,-5.108673,-5.108861,-5.1086054,-5.1086044
0.31060994,0.21444413,0.26712865,0.24393049,0.33690992,0.48793626,-0.234318,0.14314961,-1.131708,-1.972817,-2.0434208,-1.990315,-1.5874119,-1.179668,-0.7996105,-0.5749457,-0.46047398,-0.769171,-1.36906,-1.4334152,-1.4590769,-1.2863487,-1.1352457,-0.76942426,0.5585458,1.499938,0.9746419,0.5661149,-0.057899177,-0.73255014,-0.47657025,0.41570687,0.8893523,0.45852345,-0.1624971,-0.23537199,-0.20749322,-0.17940582,-0.05938086,0.06320276,0.013995957,-0.26263314,-0.581915,-0.7226127,-1.1722604,-1.538659,-1.6946988,-1.8184664,-2.1331291,-2.233224,-2.1146998,-1.83122,-1.1821244,-0.24950224,-0.2440474,-0.30472097,1.1077764,2.501845,3.242636,3.5759926,3.5546114,2.7885125,1.8751264,0.9570383,1.5916483,6.224107,9.079924,9.930887,10.170724,9.83359,8.68182,7.3906884,7.367384,8.158648,8.766607,8.976735,9.077995,9.76838,10.724811,11.102665,11.343651,11.619728,11.598564,9.5081005,6.992697,3.1696343,0.82359457,-0.04219942,-0.7893679,-0.82064396,-0.75954485,-0.73011017,-0.7140547,-0.76579165,-0.89088464,-0.91610837,-0.6728791,-0.26606017,-0.019533858,0.13889779,0.09688419,-0.10127106,-0.39130712,-0.39927477,-0.20928818,0.14211428,0.2672964,0.41906595,0.2862436,0.24414548,0.21624109,0.20267099,-0.234308,-0.23465915,-0.23441418,-0.23433873
-1.7382402,-1.847323,-2.0443769,-2.2112088,-2.5739195,-2.66385,-1.9947703,-2.222742,-1.6817528,-1.1323109,-0.57413983,-0.55483353,-0.28601837,-0.20365795,0.2154158,0.8085092,2.2038121,4.8186917,9.199387,10.68734,11.525215,11.9696455,11.628655,10.234384,6.604064,1.4208384,-0.22985035,-0.45231682,-0.39958847,-0.049884975,0.1723704,-0.018099576,-0.115840286,0.04020691,0.13807979,-0.031142026,-0.23205999,-0.8150278,-1.4378868,-1.6854143,-1.2660562,-0.6957945,-0.07616036,1.0068196,3.198031,6.091138,8.702087,10.448511,11.395031,11.811018,11.943119,12.054331,12.0714035,11.397792,9.604084,7.563369,4.253812,1.5453441,0.21717119,-0.38076228,-0.51991487,-0.19815788,0.6115463,1.2303857,1.6536729,1.2265054,0.48439527,0.33353108,0.4168526,0.68475115,-1.1113096,-1.8248286,-1.9174874,-2.0643134,-2.5118318,-3.0141022,-3.1181521,-3.0587363,-1.8041719,-1.0991619,-1.0649554,-1.0722661,-1.065145,-1.2145555,-1.4467611,-0.87775165,-0.25197423,0.16397348,0.36428043,0.5128948,0.63426024,0.8300778,1.0910636,1.1462828,1.1157198,1.0876856,0.8186764,0.21040186,-0.5006215,-1.4252849,-1.879107,-2.1674132,-2.2839925,-2.1828341,-1.9757777,-2.0461993,-2.0993803,-2.0374122,-2.0296395,-1.9553227,-1.8514006,-1.8415662,-1.9948152,-1.9948523,-1.9948218,-1.9947805
-3.024414,-3.030664,-2.9663424,-2.9413426,-2.920023,-2.779565,-2.4823093,-2.3202686,-1.6913108,-1.1075246,-0.69996023,-0.6133779,-0.42655802,-0.33986706,-0.19322073,-0.09142652,0.14144446,-0.22989513,-1.3696752,-1.6869957,-1.7673649,-1.7361846,-1.6069636,-1.4394643,-1.5142785,-1.3199575,-0.75856704,-0.453103,-0.6866907,-1.3095937,-1.4074664,-1.3272457,-1.3887631,-2.0571592,-2.4252384,-2.4987798,-2.5171192,-2.574422,-2.5733037,-2.4728026,-1.9424267,-1.3479023,-0.73527074,-0.47121498,-0.61106837,-0.8626435,-0.93230855,-0.99686736,-1.2570461,-1.4629643,-1.6656348,-1.9384911,-2.3722825,-2.5741482,-2.0923517,-1.5019392,-1.7103984,-1.9848356,-2.1250067,-2.1334329,-2.2092736,-2.2194366,-1.9431304,-1.276572,-1.3399357,-2.1538024,-2.7553346,-3.1493843,-3.209197,-2.8904834,-2.6378334,-2.7165766,-2.8258638,-2.9571176,-3.0673494,-2.9823632,-2.671935,-1.9923916,-1.5642095,-1.6111071,-1.8005433,-1.8697059,-1.7300717,-1.1620227,-0.9037681,-1.2759156,-1.4667156,-1.2226096,-0.86678076,-0.5652007,-0.24751021,-0.007174894,0.06734746,0.099287175,0.13869894,0.10691152,-0.17956387,-0.6419356,-0.8769815,-1.0839612,-1.1554897,-1.186291,-1.2940992,-1.1305023,-0.7894851,-1.0426934,-1.3991346,-1.5100327,-1.6962637,-1.9425857,-2.0560293,-2.1096945,-2.4824114,-2.48206,-2.4823852,-2.482457
-0.76501334,-0.65033436,-0.57629085,-0.5181605,-0.49653807,-0.53298825,0.18202981,-0.31203815,-0.2827797,0.15101367,0.7014193,0.5619277,0.65982366,0.6195481,0.66726124,0.80118555,0.7582383,1.6291347,2.903868,2.753613,2.894712,2.9308958,2.5012789,2.0709033,1.7876194,1.0812083,1.1588551,1.3106474,1.0180904,1.5397161,2.2985382,3.0593855,4.459073,7.1283045,8.797089,9.418107,9.681089,9.748328,9.086083,7.6323524,5.544739,3.4823065,1.9189461,1.3899045,1.5845764,1.960877,2.081089,2.51823,3.4194322,3.7850025,3.8570323,3.8577259,3.695568,2.935628,2.0956295,1.9076037,1.6064696,0.9055683,0.5319054,0.54027736,1.071966,2.2816746,2.3128743,1.3432939,2.0898654,1.7165828,1.2557427,1.4922093,1.172673,1.2520933,1.1307364,1.32829,1.303275,1.1302004,0.70213675,0.27307785,0.12536234,-0.010469809,0.2028756,0.34475052,0.3713476,0.4744311,0.34676304,-0.8775115,-1.8552759,-1.1381263,0.23098671,0.7388456,0.7113311,0.9253481,1.3907732,1.7708949,2.055502,2.2598968,2.4402122,2.5219095,2.3427353,1.7676027,1.1963876,0.60608,0.26489988,0.1991739,0.40702313,0.6956265,0.8089747,0.568807,0.31624871,0.22829923,0.102008544,-0.056049872,-0.21064317,-0.20920737,0.18162358,0.18188974,0.18156397,0.18153965
-3.5992298,-3.5789132,-3.47425,-3.3628979,-3.1467707,-3.129018,-2.2210076,-3.049438,-2.0745203,-1.2889599,-0.9599252,-0.794905,-0.6473375,-0.5943694,-0.5495008,-0.5668343,-0.62733877,-1.0366654,-1.8097873,-1.8488724,-1.7155849,-1.2987349,-0.3780461,0.2863322,0.5670997,0.47127947,0.064596325,0.013715863,0.3140888,0.29266492,-0.5368861,-0.7393584,-0.6109667,-0.85229707,-1.172377,-1.4328346,-1.4359393,-1.1823364,-0.6647008,-0.4006214,-0.23415507,-0.09172296,-0.030088797,-0.19211577,-0.8392097,-1.5539818,-2.005032,-2.327792,-2.6145968,-2.74418,-2.7212596,-2.569525,-2.2670536,-1.9124234,-1.8405607,-2.026019,-2.2794456,-2.476462,-2.6521673,-2.78033,-2.8653,-2.9606462,-2.7459788,-2.4338593,-2.8324888,-2.719254,-2.5302694,-2.3352597,-2.2563837,-2.3945937,-2.3577642,-2.7354836,-2.9569757,-2.7902284,-2.38305,-1.9283068,-1.7823085,-1.5662622,-0.39640173,-0.22641629,-0.37360227,-0.4467071,-0.6834543,-0.5828538,-0.75511867,-1.1188272,-1.7745018,-2.029133,-1.814645,-2.0306685,-2.30421,-2.550305,-2.743931,-2.8087838,-2.7944767,-2.762282,-2.3242471,-1.873282,-1.8207545,-1.779823,-2.041157,-2.413259,-2.7176414,-2.7941084,-2.7926726,-2.7647557,-2.6620822,-2.7238777,-2.7557068,-2.7835844,-2.8743782,-2.912604,-2.220266,-2.2210712,-2.2201128,-2.2200274
