0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113
-1.4316688,-1.4934182,-1.5678737,-1.5754504,-1.5073259,-1.5017277,-1.4747956,-1.9946904,-1.4834598,-1.3994366,-1.992612,-1.4058656,-1.2633383,-1.2062988,-1.3116859,-1.1857014,-1.1075699,-2.020928,-0.97292584,-0.5914017,-0.113453,-0.031466067,0.009225309,-0.12549806,-0.21914646,-0.6107632,-1.0399919,-1.3470414,-1.9930234,-2.4470468,-2.204626,-1.5482612,-0.8382798,-0.43674785,0.10830487,0.2888079,0.057620704,0.11507428,0.2957911,0.26677716,-0.2080159,-0.5544553,-0.81469357,-0.9575753,-0.999908,-0.8274863,-0.5053834,-0.2378997,-0.071045145,0.07753666,-0.12378817,-0.45570228,-0.48434982,-0.46004874,-0.6393615,-1.0816712,-1.5509958,-1.7654223,-1.8185472,-1.7504392,-1.5360827,-1.1465229,-1.0584369,-1.1323915,-1.0529392,-0.5693264,-0.4210614,-0.30548465,-0.29866052,-0.34132707,-0.3721796,-0.3008079,-0.13614231,-0.11061522,-0.52915645,-0.7943289,-0.9446198,-1.1605451,-1.2708726,-1.346885,-1.450758,-1.6434675,-1.8861444,-2.1410944,-2.26375,-2.3791008,-2.439271,-2.4514656,-2.4154534,-2.2775583,-1.9008968,-1.2180651,-0.7429956,-0.5248319,-0.5544512,-1.1223048,-1.5542524,-1.6754262,-1.849236,-1.9336268,-1.9029465,-1.9141272,-1.7937051,-1.8540835,-1.8260645,-1.9822171,-2.1809227,-2.0097017,-1.9422677,-1.944317,-1.977395,-1.993188,-1.9935617,-1.9925485
-3.849845,-3.8953915,-3.9467347,-3.9241967,-3.8120713,-3.8187022,-3.8781366,-4.7313466,-3.8984737,-3.8920722,-4.7313128,-3.7674613,-3.8413346,-3.8696342,-3.711296,-3.71818,-3.7253041,-4.725435,-3.5688033,-3.3192577,-3.2152617,-3.2649548,-3.264442,-3.2232168,-3.2418718,-3.0692472,-2.0850992,-0.622803,-0.10662937,-0.14270541,-0.25618932,-0.17990637,-0.9993214,-2.516031,-3.12115,-3.0187123,-2.5183654,-2.030398,-1.6270919,-1.2746855,-0.4930035,0.6258888,1.6277146,2.270474,2.6185997,2.1926734,1.4869556,1.1067508,0.48460454,-0.42448753,-0.926075,-1.4186236,-1.9103978,-2.3309417,-2.760017,-3.0945046,-2.977943,-2.865073,-2.805677,-2.8314242,-2.8776755,-3.1394997,-3.8036902,-4.146994,-4.2489796,-4.3771954,-4.406287,-4.2538977,-3.8186314,-3.3542783,-3.1431246,-3.1200378,-3.0427566,-2.8156204,-2.191135,-1.6395161,-1.1496012,-0.7209692,-0.41408122,-0.11480947,0.324493,1.027204,1.4074211,1.5029323,1.5423188,1.5507231,1.4931111,1.5128891,1.4735829,1.1638448,0.5770495,-0.59240174,-2.6339388,-4.5104566,-5.054661,-5.2137384,-4.944848,-4.777441,-4.5767255,-4.3469725,-4.3348765,-4.297903,-4.329426,-4.2583604,-4.2426004,-4.1166673,-4.00568,-4.0922503,-4.203297,-4.2489715,-4.231969,-4.7315555,-4.7316923,-4.731314
-1.7029319,-1.7322783,-1.7899839,-1.8005947,-1.6849073,-1.615619,-1.5819243,-3.5744712,-1.5253382,-1.4756322,-3.5753188,-1.4193631,-1.5735368,-1.7430269,-1.7918739,-1.8756647,-2.1042044,-3.5780218,-1.9282206,-1.6723361,-1.5839598,-1.6120241,-2.0084243,-2.0070245,-2.0872538,-2.2527013,-1.8467658,-1.0489507,0.21723202,0.6644372,0.5816146,-0.053138573,-1.7263713,-2.872627,-2.7552178,-2.6117473,-2.6102607,-2.8011088,-2.9077544,-3.0560713,-2.6183457,-1.4385209,-0.31818533,0.44794646,1.6582814,2.4929442,2.9126623,2.8405733,2.5575259,2.239683,1.9273334,1.3994029,0.91785187,0.5079758,0.07985079,-0.38983712,-0.5766104,-0.5736514,-0.51823765,-0.49929807,-0.52799195,-0.7686151,-1.5175161,-2.5907469,-3.1442335,-3.5112772,-3.555472,-3.5141835,-3.442432,-3.2066069,-3.0931876,-3.0995517,-3.1498365,-3.2328548,-3.285606,-3.1876826,-2.9129083,-2.6234808,-2.3446448,-2.0542092,-1.6798708,-0.858217,-0.22167838,0.17962235,0.38543972,0.563737,0.71204305,0.82817936,0.95147586,0.97030115,0.6867744,0.015430331,-0.7043587,-1.3367534,-1.668398,-1.4624999,-0.9290799,-0.7650328,-0.5358722,-0.20958997,-0.2819081,-0.42891794,-0.57964796,-0.65728027,-0.76879376,-0.8545184,-1.1413743,-1.3576231,-1.5211121,-1.8541346,-2.1221728,-3.57529,-3.5753312,-3.5753906
-3.4257326,-3.3980613,-3.37323,-3.377151,-3.4460762,-3.474076,-3.4134235,-3.5452743,-3.3291934,-3.4913974,-3.5458913,-3.5672212,-3.8723354,-3.9560504,-4.0544143,-4.1792736,-4.3230658,-3.5386014,-4.312871,-4.062561,-3.4336643,-2.866682,-2.6536846,-2.6268973,-2.6207356,-2.9022973,-2.6401649,-1.6746992,-0.35587716,0.13263153,-0.084268,-0.6827957,-2.10927,-3.190044,-3.1266541,-2.6505141,-2.3542051,-2.0921717,-1.9689357,-2.1583505,-2.5059338,-2.3194046,-1.9194555,-1.3906198,-0.5218482,-0.30244792,-0.53192997,-0.9374796,-1.4992688,-2.1087942,-2.329113,-2.0064187,-1.6360483,-1.2148094,-0.6260261,-0.41510266,-0.23903069,-0.17738295,-0.1549922,-0.22514632,-0.42216328,-0.8606673,-1.5114492,-3.1353636,-4.070701,-3.8961368,-3.5719767,-3.226109,-2.8769002,-2.4356186,-2.2892263,-2.4160714,-2.5583081,-2.7043896,-2.8636093,-3.054638,-2.9547548,-2.8312478,-2.6823606,-2.471138,-2.0863855,-1.1646758,-0.4019165,0.00868234,0.33428335,0.60975766,0.8216542,0.91616154,0.9500886,0.7689657,0.28171045,-0.7248632,-2.611666,-3.8344584,-3.7132735,-3.597564,-3.181167,-3.034514,-2.4894307,-2.0447154,-2.2672267,-2.3992438,-2.5634327,-2.4383304,-2.416279,-2.242528,-2.03042,-2.1171412,-2.2065501,-2.3943691,-2.3987293,-3.545794,-3.5458107,-3.5458503
-1.157855,-1.1098902,-0.9691601,-0.88121015,-0.8355823,-0.9210177,-0.9315324,0.72224927,-1.0299103,-0.9285034,0.7243007,-1.1289812,-1.4742937,-1.7413931,-1.8504058,-2.0599394,-2.266236,0.65994644,-2.3880327,-2.354271,-2.1509917,-1.8259094,-1.7719538,-1.7831979,-1.8700877,-1.496232,-0.5657046,0.19269505,0.7320988,0.8483038,0.6919426,0.2590264,-0.81597775,-1.561095,-1.8055648,-1.5347004,-1.5372032,-1.8095119,-1.8593884,-1.9524403,-1.8138521,-1.4175141,-0.90447974,-0.48376015,0.013084207,0.060891613,-0.14229617,-0.22932467,-0.38058552,-0.56561697,-0.69231236,-1.0765846,-1.1497474,-0.96420145,-0.60157734,-0.7081401,-0.82345253,-0.8411919,-0.8359082,-0.87458676,-1.0319508,-1.4334189,-2.050589,-2.5320423,-2.8664885,-3.050198,-2.9982524,-2.84844,-2.605139,-2.5346634,-2.5577483,-2.6202936,-2.6496239,-2.6242175,-2.1481862,-1.1808691,-0.55125165,-0.35409683,-0.16776639,0.057967775,0.39410254,0.94090176,1.1743573,1.1768084,1.2357755,1.2512019,1.2529231,1.2311301,1.1786389,1.0044174,0.65161717,0.2812043,0.053842798,-0.23535123,-0.2435149,0.2378701,0.4728891,0.6470739,1.2468518,1.6310955,1.3940122,0.9233295,0.5046635,0.41310242,0.52961683,1.0276122,1.8910509,2.1630273,2.3404531,1.5910813,1.7244488,0.7249493,0.72487736,0.72471344
1.200619,1.2519544,1.3631226,1.4927955,1.4644506,1.3425474,1.4252177,1.5736017,1.5084174,1.41538,1.5734937,1.3499517,1.0064751,0.6740767,0.5284528,0.8009794,1.2024151,1.5918326,1.0119332,0.49711436,0.13275722,0.36229154,0.85278845,1.1459398,1.6528516,1.678889,0.842878,0.542377,0.2922904,-0.07151118,-0.48051247,-1.0073674,-1.7582469,-1.4410788,-1.2477622,-1.0077878,-0.7603022,-0.20291133,0.10073143,0.5330051,0.50492054,-0.074257046,-0.35404173,-0.4341071,-0.7674183,-1.0879029,-1.5023211,-1.6566519,-1.5886511,-1.3491409,-1.1147778,-1.0201945,-1.1533643,-1.1587012,-0.9543467,-0.65858746,-0.5545603,-0.6767078,-0.8088795,-0.96400046,-1.2234997,-1.5618633,-1.6078831,-1.2200749,-0.47035617,0.24786633,0.7237717,0.9670776,1.2944064,1.402373,1.5594769,1.5937407,1.6697435,1.5703552,1.3982263,0.9593611,0.6272393,0.33334672,0.10423598,0.1300531,0.3041927,0.43332064,0.4834636,0.42689273,0.24645767,-0.024201855,-0.22466445,-0.46178535,-0.8766218,-1.6470271,-2.3365128,-3.0535321,-3.2658238,-2.9777598,-2.7214346,-2.8484118,-2.3874655,-2.2397034,-2.1656783,-2.2640872,-2.4026694,-2.350569,-2.4019756,-2.2590227,-2.2185237,-1.8596855,-1.4301132,-1.1505512,-1.0554966,-0.38033903,0.10072293,1.5729887,1.5728533,1.5734138
-0.64907926,-0.6451068,-0.684478,-0.6399375,-0.6586805,-0.75540334,-0.7866982,-0.7829704,-0.763425,-0.75242233,-0.7827192,-0.68140304,-0.24509278,0.27960426,0.701567,0.541807,0.32720637,-0.7645395,0.26488024,0.4807707,0.66231316,0.13829765,0.23235112,0.35382268,0.30180687,0.092662215,-0.48962125,-0.93880606,-1.5570242,-1.845391,-1.6775355,-0.8160554,0.6546694,1.1404607,1.3004653,2.041515,2.602738,3.1633878,3.0775895,2.4833755,0.8490264,-0.25392962,-1.1030549,-1.685607,-2.029662,-1.9392054,-1.8441775,-1.8585916,-1.8199536,-1.558701,-1.3795047,-1.2474804,-1.2140214,-1.3176416,-1.6267927,-1.7196689,-1.9077253,-2.0019963,-2.055179,-2.0575213,-1.9192684,-1.4911455,-0.8553761,-0.0017966777,0.33789158,0.5411737,0.34634554,0.057939604,-0.09725399,-0.2493327,-0.16952789,0.09810078,0.13584146,-0.20232177,-0.8811252,-1.5956379,-1.914799,-2.0468485,-2.0916672,-2.2392745,-2.3465257,-2.5218582,-2.7797327,-2.9879694,-3.0873957,-3.1698966,-3.2191918,-3.2317762,-3.2276268,-3.1197495,-2.8965528,-2.2048893,-1.0717759,-0.51406586,-0.34364656,-0.30815125,-0.853601,-1.1600915,-1.6998571,-2.1005535,-2.0719135,-2.145823,-2.1416295,-2.295166,-2.2844925,-2.5269904,-2.7085416,-2.7311523,-2.6341364,-2.4934611,-2.3114357,-0.78309834,-0.78318346,-0.7828362
-0.38256383,-0.33019733,-0.21624921,-0.16415115,-0.2025517,-0.21038833,-0.2333141,0.74926543,-0.2578151,-0.27626163,0.74959576,-0.4107031,-0.54068005,-0.7967783,-0.85118127,-0.6359714,-0.18511057,0.7481533,0.09192594,0.2571311,0.12886013,-0.51178825,-0.9955362,-1.2157091,-1.1663632,-1.4598923,-2.270141,-2.7739086,-2.9411583,-2.9080634,-2.9462874,-2.924985,-1.9839513,-1.2222675,-0.865368,-1.2062879,-1.1928349,-0.8988341,-0.9737879,-1.101625,-1.3524094,-1.8634596,-2.1428168,-2.1595688,-2.4001555,-2.7111192,-2.8173928,-2.7466092,-2.5615754,-2.3318918,-2.3761811,-2.4375086,-2.4350934,-2.361266,-2.204241,-2.0531456,-2.2193027,-2.3151503,-2.4381645,-2.5420113,-2.5444856,-2.308888,-1.6244588,0.5033871,1.5732952,2.0503507,1.947145,1.9814156,2.1645298,2.5737395,2.458007,2.083769,1.7974966,1.5979098,1.2913157,0.913053,0.36439818,0.047984943,-0.16248864,-0.23345266,-0.5189054,-1.3322078,-1.83239,-2.0984137,-2.265563,-2.389523,-2.4765143,-2.534121,-2.5778966,-2.51762,-2.213653,-1.6495422,-1.1565561,-0.8865913,-0.9196024,-1.38921,-1.4784818,-1.3911726,-1.3621166,-1.369537,-1.3627248,-1.2343371,-1.0943074,-0.9612838,-0.96684766,-0.89047086,-0.6637795,-0.5031945,-0.51483434,-0.0142172575,0.2076538,0.7494676,0.7493935,0.7496244
-2.5446887,-2.5252047,-2.5188017,-2.4947228,-2.4534488,-2.45354,-2.5026577,-1.9919109,-2.5276494,-2.604746,-1.9908609,-2.7031822,-2.7993572,-2.8063726,-2.8211215,-2.7219512,-2.5145702,-2.004661,-2.566899,-2.6248684,-2.6436892,-2.7522578,-2.3596988,-2.2821321,-2.2115822,-2.5453033,-2.8550029,-3.0359058,-3.5108976,-3.5719883,-3.7377279,-3.759715,-2.8400571,-1.8516027,-1.2098018,-0.66462195,0.060029924,0.74831,0.53841454,0.5551514,0.7193287,0.47539917,0.35917628,0.36053625,-0.34324276,-1.2000235,-1.8070502,-1.9153174,-1.9105067,-2.143833,-2.4859233,-2.6011627,-2.4911287,-2.270506,-2.1578884,-2.22071,-2.506701,-2.6738927,-2.830419,-2.953249,-2.9733171,-2.690354,-1.7342199,1.6958398,3.8579428,4.1332793,3.8858986,3.5499692,3.3871248,3.4893708,3.5069213,3.4776964,2.9879103,2.2403505,1.6032386,0.89633405,0.29895598,-0.012052149,-0.2903685,-0.4552617,-0.62103564,-1.3280709,-1.8897524,-2.2824578,-2.5620227,-2.8099694,-2.985106,-3.1411796,-3.3271008,-3.418639,-3.2380157,-2.6245973,-1.6200619,-0.86738425,-0.95697355,-1.3862934,-1.5456775,-1.5193267,-1.6747059,-1.858633,-1.8681569,-1.8790493,-1.9461901,-1.9979922,-2.044818,-2.2704506,-2.4637556,-2.5320091,-2.5802028,-2.3979766,-2.392932,-1.9911,-1.9911276,-1.9908557
-3.0578792,-3.022045,-2.9557872,-2.8942332,-2.8798466,-2.8627682,-2.7447042,-1.6735824,-2.6796515,-2.7080884,-1.6720219,-2.6336925,-2.7439504,-2.8384664,-2.744606,-2.6860723,-2.521263,-1.7163332,-2.4872985,-2.4799626,-2.3315718,-1.9082167,-1.2787966,-0.88853097,-0.49804068,-0.38619408,-0.930666,-1.6084547,-2.3054762,-2.666778,-2.9189994,-3.3052297,-3.0702558,-2.4324975,-1.9994521,-1.914784,-2.1375234,-2.036856,-1.7419193,-1.3131809,-0.82173204,-0.65832853,-0.66307145,-0.74435645,-0.92655075,-0.8913053,-0.42853338,0.258276,0.8407085,0.98853636,0.805364,0.31014538,-0.30534074,-0.9074986,-1.557899,-2.3250847,-2.6809459,-2.6340055,-2.558467,-2.4739594,-2.4874568,-2.7769399,-3.111994,-3.1819344,-2.8490117,-2.8249006,-2.7002597,-2.506938,-2.3878558,-2.1830025,-2.0665605,-2.1149368,-2.0374355,-1.6174563,-0.6788984,-0.06430215,-0.22914743,-0.48448718,-0.71467793,-0.89265496,-1.075518,-1.348663,-1.4912727,-1.579866,-1.6595305,-1.7463112,-1.803062,-1.8167567,-1.906157,-2.1880922,-2.622119,-3.0962975,-3.3187747,-3.3436942,-3.4643068,-3.690036,-3.7361555,-3.6745024,-3.741451,-3.8427286,-3.8180141,-3.7756157,-3.635191,-3.4403129,-3.3823867,-3.0385284,-2.6993246,-2.5339007,-2.514189,-2.2171273,-2.0297098,-1.6719675,-1.6720929,-1.6717651
-1.8233926,-1.8325995,-1.8286278,-1.8288699,-1.8019725,-1.7040304,-1.6815214,-2.8948457,-1.7281916,-1.7603668,-2.895665,-2.1119976,-2.5150728,-2.8458655,-2.9394405,-2.7133658,-2.651606,-2.8941371,-2.6508965,-2.7482226,-2.4414492,-1.8419659,-1.6224895,-1.4895278,-1.4116584,-1.0269996,-0.0053491294,1.0692993,2.469286,2.9914525,3.0628088,2.3488846,0.5665472,-1.3819542,-2.1247394,-1.9237416,-1.7180833,-1.8087767,-1.8286247,-1.892195,-1.9845083,-1.769015,-1.5693152,-1.3793344,-0.81262666,-0.47728038,-0.5048703,-0.83559036,-1.1601623,-1.3142014,-1.185694,-0.40762016,0.4564753,1.3803165,2.2680047,2.9125438,3.3499904,3.5118248,3.6171134,3.6467316,3.6911502,3.7538939,3.688845,2.2001772,-0.32207468,-1.5926741,-2.164721,-2.4333491,-2.577815,-2.3523874,-2.2790463,-2.3949578,-2.429737,-2.2681906,-1.7272327,-1.012172,-0.20961273,0.3563068,0.76768947,0.86805016,0.6565453,0.66441226,0.71992165,0.8324106,0.87386596,0.9540116,1.0570414,1.0118704,0.9394325,0.8872518,0.6313832,0.43121436,0.45936978,-0.24572667,-0.57289976,0.018122867,0.26802418,0.025114194,0.105377614,0.25739023,0.33402365,0.58502114,0.6481898,0.3911702,0.22620988,-0.22022936,-0.961578,-1.4525399,-1.6480349,-1.7918898,-2.1219528,-2.8953834,-2.8953161,-2.895689
-5.965809,-5.9723787,-5.9868145,-5.922803,-5.8327637,-5.8730707,-5.869897,-5.9450274,-5.8911734,-5.9746084,-5.9433713,-5.9609346,-6.01241,-5.931872,-5.6937714,-5.5524673,-5.3704653,-5.9636602,-5.2960515,-5.1338444,-4.773248,-4.5214887,-3.8013258,-3.6034226,-3.5060835,-3.8315897,-4.1982646,-3.9803548,-4.002386,-4.1302314,-4.3062897,-4.25993,-3.9807487,-3.5485835,-2.8575263,-1.658463,-0.786601,0.009621978,0.21878019,0.3959328,0.22752148,-0.02563101,-0.2799209,-0.50399876,-1.2416117,-2.0433173,-2.6469293,-2.8557997,-3.0433679,-3.4050646,-3.7930722,-4.1375694,-4.1911736,-3.9629207,-3.8265414,-3.7722049,-3.9286692,-4.0690947,-4.1807427,-4.2978077,-4.3659477,-4.374963,-4.3016415,-3.23316,-2.254666,-1.8016534,-1.8034366,-1.696724,-1.4129199,-0.99477816,-0.7729735,-0.6910081,-0.79734296,-1.0499251,-1.2698759,-1.9394364,-2.1591153,-2.0052862,-1.8644514,-1.8439832,-1.922211,-2.1822886,-2.7275696,-3.2440982,-3.6439433,-4.00953,-4.25254,-4.4832063,-4.7828546,-5.0991325,-5.3372955,-5.261971,-4.7273245,-4.404137,-4.5150537,-4.756525,-5.1399417,-5.356189,-5.6836543,-5.925478,-5.9069486,-5.9052105,-5.8963213,-5.946826,-5.9538565,-6.1507716,-6.4002743,-6.508811,-6.5545864,-6.4617696,-6.4778504,-5.94376,-5.944001,-5.943268
1.4961545,1.5702767,1.679365,1.5943654,1.5330112,1.6519841,1.5857146,3.5331347,1.4764249,1.5565205,3.5322819,1.5054969,1.6270957,1.6476648,1.5985371,1.5932404,1.6157584,3.5397897,1.4496129,0.9777964,0.1538493,-0.26860663,0.00064623356,0.2849459,0.6406001,0.3800995,0.18795896,-0.12732267,-1.0729649,-1.5134512,-1.224844,-0.3985398,0.8425374,1.4375818,1.7232957,1.994078,2.4059587,2.81287,2.3973682,2.0719943,1.0532994,-0.3844054,-0.5963836,-0.51626587,-0.6746513,-0.7953156,-0.84821457,-0.6941078,-0.33354944,0.092865825,0.13887306,0.21348982,0.28927773,0.24814904,0.22811346,0.29350048,0.085209936,-0.06541683,-0.116417855,0.025669008,0.47900578,1.7779119,4.0803328,6.7803893,7.673184,7.8716335,7.8373766,7.7262,7.6647744,7.5307236,7.44388,7.5248146,7.4586782,7.0354013,5.8208146,3.740553,1.9740218,1.1844616,0.5414994,0.2481262,0.11171673,-0.793491,-1.0796378,-1.0188086,-0.8940258,-0.73240256,-0.63344806,-0.5106474,-0.192423,0.5592854,2.0925791,4.244907,5.9912233,6.9218616,7.236047,6.898224,6.790659,6.8962736,6.7041426,6.3380685,6.4094048,6.4817915,6.6508684,6.824724,6.8539968,6.750619,6.418313,6.0922356,5.878734,5.604022,5.0278435,3.5328035,3.533209,3.5321436
-1.8387208,-1.9595721,-2.086423,-2.294462,-2.4031565,-2.2941775,-2.1811528,-3.085703,-2.2692304,-2.1279469,-3.0865502,-2.5294957,-2.7781506,-3.062015,-3.1705914,-3.3181188,-3.3778024,-3.1075504,-3.344198,-3.0246513,-1.9632161,-0.96655035,-0.7665495,-0.80184805,-0.8997834,-0.79893154,-0.017569706,0.7857085,2.2143002,2.7987962,2.8456788,2.5071583,1.4235591,0.2652496,-0.46682072,-0.8054903,-1.2044243,-1.7611456,-2.0035977,-2.4221363,-2.4264603,-1.673614,-1.2654428,-1.023382,-0.67549264,-0.62630844,-0.81558144,-1.1213856,-1.4675386,-1.6187615,-1.3961811,-1.3343159,-1.2776738,-0.8059792,0.43505958,1.8450719,2.6840045,2.8853033,2.967064,2.9005167,2.7686768,2.503216,1.9686999,-0.044801295,-1.7588327,-2.0548031,-2.076552,-2.0187006,-1.9006145,-1.6786546,-1.6633759,-1.8604908,-2.0363503,-2.2004585,-2.0943518,-1.0837954,0.3508952,1.2988042,2.2106326,3.2424588,4.230894,5.6129713,6.359334,6.6671658,6.8231325,6.9506836,7.0796137,7.0851865,7.0063367,6.803377,6.374287,5.4604435,3.7982125,1.7557104,0.8082539,1.3538501,1.5281909,1.0402085,1.1522752,1.4316304,1.5320156,1.6596754,1.524628,1.2267234,1.2009878,0.61206603,-0.30764768,-0.88034856,-1.0078393,-1.4607146,-1.8074963,-3.0853596,-3.0849466,-3.086426
-3.1178784,-3.1938078,-3.3238933,-3.351038,-3.236469,-3.1901608,-3.1507769,-3.3448167,-3.1528594,-3.141913,-3.3437643,-2.9284353,-2.9354029,-2.875956,-2.6338873,-2.5604882,-2.558769,-3.3479867,-2.4396992,-2.2660985,-2.06195,-1.8262827,-1.297018,-1.116801,-0.96586716,-0.95913184,-1.156613,-0.81176966,-0.51958436,-0.60854495,-0.87492156,-1.317522,-2.0466824,-1.8465815,-0.764368,1.9927819,4.065003,5.356146,6.521878,7.8163958,9.018757,8.958337,8.263242,7.3273563,5.273237,3.193987,1.3951709,0.7531917,0.10539604,-0.9035891,-1.3079736,-1.3910137,-1.2189717,-0.84975815,-0.5908303,-0.44121748,-0.3859578,-0.3568001,-0.39916873,-0.4881421,-0.66890067,-1.1366072,-1.7653061,-1.8155866,-1.1871003,-0.767122,-0.39295697,0.26529896,1.476926,2.382256,2.8751888,3.0345495,3.7778845,5.030852,6.718205,7.399515,7.3387837,7.230231,7.0495777,6.7942405,6.3959894,5.5951138,4.5193663,3.6242614,2.8621726,2.0785728,1.4077067,0.8251684,0.012650162,-0.82858783,-1.5741415,-2.3465583,-2.9817648,-3.1467137,-3.195419,-3.249773,-3.3054132,-3.3513331,-3.4861531,-3.5003939,-3.4244697,-3.275577,-3.2294059,-3.1654582,-3.1594048,-3.2487764,-3.5174994,-3.6434345,-3.7330852,-3.5675735,-3.4774055,-3.3439975,-3.3439572,-3.3437214
-1.1447473,-1.0498774,-0.9803808,-1.1241126,-1.4201313,-1.4761727,-1.5630352,1.6116047,-1.7479179,-1.7971678,1.6136786,-2.1252604,-2.2963624,-2.4220076,-2.7042274,-2.8800828,-2.9793973,1.5315671,-3.1297855,-2.7778382,-1.5732162,-0.38637275,0.06658386,0.08054531,0.01567398,0.45498186,2.2044623,3.3848794,4.2610846,4.4971275,4.3825107,4.1946588,3.6179662,2.4379368,0.99311817,-0.09688727,-0.48295033,-1.0322707,-1.1905756,-1.3943865,-1.3013465,-0.45390424,0.56174904,1.4285549,2.6236298,3.1303654,3.1677845,2.8648376,2.3158615,1.6587044,1.3439633,1.0277975,0.83425653,0.58830893,0.6858301,1.2554426,2.000859,2.321923,2.5048614,2.596114,2.6424065,2.5065515,1.8452177,0.38670313,-0.59972566,-1.2524238,-1.5774167,-1.808965,-1.7685707,-1.5629396,-1.4939382,-1.5282861,-1.439299,-1.2276056,-0.92358655,-0.56074536,0.20365143,0.53167224,0.75105226,1.1202431,1.7931777,2.6094933,3.054842,3.2851195,3.4344344,3.578158,3.700858,3.7937713,3.9087892,3.8823018,3.5383863,2.9803405,2.188647,1.469501,1.1105685,1.6302152,2.2522292,2.3830063,2.5224595,2.8693645,2.7008007,2.509159,2.1796107,1.9791179,2.0050948,1.9257288,2.0432067,1.9787066,2.076048,1.678865,1.3124244,1.6139867,1.6138607,1.6139458
-2.1708097,-2.1413918,-2.0972703,-2.0581646,-1.9443247,-1.8748112,-1.8262028,-1.058481,-1.741254,-1.7631309,-1.0564667,-1.2565737,-0.85503924,-0.5276536,-0.3000561,-0.21428926,-0.14798203,-1.0716064,-0.0074127913,-0.024661705,-0.44614774,-0.41131267,-0.27740538,-0.3357746,-0.34408763,-0.5088362,-1.227646,-1.6398885,-2.452396,-3.0036037,-3.0806937,-2.906363,-1.9604683,-0.5480261,0.3327781,0.6615566,-0.006572485,-0.3599921,-0.07048416,0.03394425,-0.23495007,-0.8676419,-1.5874,-2.1355968,-2.6802197,-2.7015927,-2.1378438,-1.6041645,-1.1598043,-0.6792668,-0.5652404,-0.7371526,-0.8633052,-0.91663945,-1.0334518,-1.3731792,-1.8398983,-2.0985556,-2.258832,-2.365026,-2.4207067,-2.3928719,-2.367777,-2.2926126,-1.5167284,-1.1091619,-0.74526405,-0.3802017,-0.58213603,-0.7953634,-0.92998147,-0.96886516,-0.92899746,-0.6977899,-0.53958184,-0.8725553,-1.4541695,-1.8556299,-2.083109,-2.2955449,-2.6135588,-3.100006,-3.4753776,-3.7520514,-3.9147973,-4.038898,-4.0897436,-4.085823,-4.0423822,-3.8861325,-3.5615518,-2.9700527,-2.0817492,-1.3024945,-0.7997963,-1.3632432,-1.8341908,-1.6413053,-1.9481231,-2.1494923,-2.0853958,-2.006373,-1.8443847,-1.7337689,-1.677016,-1.5501747,-1.345,-1.0314063,-0.97330916,-1.0261492,-1.2207141,-1.0568703,-1.0571798,-1.0562854
-1.9630326,-1.89893,-1.7598728,-1.7131312,-1.6663162,-1.555271,-1.4744738,-0.17297149,-1.3069003,-1.2777959,-0.17216909,-1.0336355,-0.8215582,-0.89336365,-0.945013,-0.65957135,-0.336991,-0.18086919,-0.095971674,-0.0827322,-0.11671601,-0.43006322,-0.62244844,-0.74992174,-0.7284253,-0.87877464,-1.8409996,-2.770173,-3.3879247,-3.5206366,-3.4906864,-3.2980285,-2.0312238,-0.84476334,-0.28442177,-0.18670925,-0.5813625,-0.81279016,-0.9565602,-1.1236736,-1.5132993,-2.3515239,-2.8234806,-3.0725205,-3.404738,-3.4964647,-3.2617233,-3.0491314,-2.7432764,-2.179031,-1.8626115,-1.4414405,-1.1996224,-1.0456427,-1.0219495,-1.3591697,-1.8868104,-2.1883483,-2.4146652,-2.6064677,-2.7106714,-2.4745793,-1.6363885,0.14926012,1.5622237,1.9991639,2.2146497,2.4804225,1.9941243,1.5776334,1.3034334,1.2577486,1.0487393,0.8528533,0.18841992,-0.94828886,-1.8590134,-2.1945007,-2.4242532,-2.5269256,-2.6549673,-3.0213346,-3.149488,-3.2217903,-3.257626,-3.2627535,-3.244557,-3.2308183,-3.1531315,-2.9042587,-2.350354,-1.3822597,-0.17111401,0.7282498,1.1648784,0.40176302,-0.031695124,0.17945272,-0.046860896,-0.18648614,-0.14555736,-0.0052611344,0.16553426,0.25597933,0.29742926,0.3473142,0.36228707,0.5961032,0.55221725,0.4855146,0.21004641,-0.17254068,-0.17275852,-0.17213577
