0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124
-1.8020226,-1.852692,-1.882266,-1.9291961,-1.9084666,-1.98753,-2.0262434,-2.012251,-1.9796574,-1.947289,-1.9602146,-2.21182,-2.2406578,-2.3027973,-2.2196846,-2.0402582,-2.057313,-2.0993803,-2.2583437,-2.0224316,-1.779896,-1.5354285,-1.3629228,-1.2494187,-1.3249234,-1.4493647,-1.0559084,-1.0585904,-1.193001,-1.3299754,-1.4791456,-1.4820993,-1.4248163,-1.3459536,-1.2856725,-1.0668381,-0.8057685,-0.31339604,0.90459716,1.4476942,1.2697234,0.775628,0.3109094,-0.04641586,-0.38681933,-0.3707007,-0.16202341,-0.2086896,-0.38566235,-0.72573376,-0.9183177,-0.93128574,-0.74149215,-0.5484109,-0.49227196,-0.44414374,-0.36188686,-0.13028505,-0.18468736,-0.3313686,-0.88581187,-1.3408828,-1.6672225,-2.06273,-2.2410743,-2.2274866,-2.1938915,-2.1152916,-1.9715114,-1.7785988,-1.57476,-0.9674721,0.4287911,1.5802028,1.8451066,1.719095,0.8588413,-0.65272367,-1.03264,-1.1254784,-1.2007517,-1.3067602,-1.428705,-1.5360878,-1.381489,-1.2246654,-1.3547832,-1.8158996,-2.0282168,-2.0645878,-2.1346283,-2.1655927,-2.200836,-2.23593,-2.268024,-2.0717428,-1.0321956,0.04766719,0.38000146,0.23158923,-0.50128675,-1.2138126,-1.544584,-1.5988455,-1.7923352,-1.7950099,-1.6851075,-1.5778418,-1.4533105,-1.2642537,-0.9255054,-0.78488517,-0.8085283,-1.1108495,-1.5288451,-1.8857019,-2.069849,-2.0984886,-1.9522083,-1.9730774,-1.8787282,-1.8476286,-1.9874706,-1.9875281,-1.987464
-4.1507754,-4.1519327,-4.157616,-4.2151785,-4.2252693,-3.9745824,-4.2248855,-4.3057733,-4.397702,-4.42879,-4.2004395,-3.7966857,-3.5274622,-3.648013,-3.6920233,-3.5244427,-3.1703181,-2.5958352,-2.423841,-2.3747244,-2.371617,-2.2563047,-2.2668855,-2.1893601,-1.9260082,-1.3045944,-1.0294203,-0.90725017,-0.81161046,-0.75955045,-0.69967335,-0.6768187,-0.6243864,-0.80343646,-1.0937227,-1.1544175,-1.2475774,-1.5317678,-2.2219546,-1.9238231,-1.3713946,-0.570324,0.7868464,3.003107,6.217866,8.828807,10.272526,10.365818,9.784578,8.444187,6.820662,4.738347,2.4310737,0.8428913,-0.12284782,-0.6228888,-0.5406717,-0.68444455,-0.50624985,-0.26973185,0.51640916,1.2778487,1.7080116,2.0869026,2.3194447,2.356032,2.331345,2.415047,2.6029303,2.5677686,2.4557145,2.267612,1.5454692,0.29921526,-0.83763313,-1.913593,-2.2611086,-2.4198878,-2.3217182,-2.1501303,-2.0822296,-1.9296396,-1.9498746,-2.4929745,-2.871961,-3.097077,-3.0631504,-2.491034,-1.8999257,-1.1323357,-0.3791144,-0.20730469,-0.18501705,-0.17013559,-0.31336483,-0.7981857,-2.1754308,-3.5971994,-4.3602834,-4.708015,-4.800693,-4.5298915,-4.1983256,-4.038802,-3.9107606,-3.584035,-3.4152088,-3.302124,-3.3020296,-3.4671636,-3.5730057,-3.6052623,-3.6466599,-3.6843529,-3.688822,-3.7634635,-3.6839714,-3.7550383,-3.9311342,-4.10116,-4.2056856,-4.273395,-3.9746385,-3.9746633,-3.974606
-2.328657,-2.244413,-2.2493362,-2.2466435,-2.2461345,-3.0244992,-2.172306,-2.2072802,-2.3000321,-2.1332033,-1.6653605,-1.2326441,-0.9404209,-0.9219016,-1.0091561,-1.4054513,-1.3228354,-1.236007,-1.0699282,-0.8322219,-0.71807003,-0.44143102,-0.49893445,-0.45739394,-0.21297696,-0.073970824,-0.3214159,0.20044312,0.7283678,1.2191819,1.6707263,1.7995888,1.7801579,1.3917406,0.71450424,0.24579525,-0.25268626,-0.94903266,-2.0237334,-2.4488115,-2.412286,-2.2102013,-1.9656367,-1.5421839,-0.7727339,-0.15994601,0.4929756,1.0538064,1.3589007,1.4046245,1.2056539,1.1860971,1.1568555,0.8844294,0.5902493,0.33905682,0.24596155,0.07732573,0.15951048,0.09000577,0.04369013,0.29985356,0.90644693,1.5603426,2.0216608,2.1706195,2.3141966,2.543129,2.768729,2.8892627,2.8370266,2.472472,1.5533915,0.20655718,-0.97839427,-2.2290184,-2.6690698,-2.5831423,-2.4363744,-2.3119378,-2.2547572,-2.1084888,-1.9900057,-1.9858568,-1.9630418,-1.78777,-1.6614124,-1.1817825,-0.43124264,0.59342307,1.4804549,1.8229752,1.9463439,2.031325,2.1322274,2.0941749,0.98136985,-0.5643239,-1.4447181,-1.7478067,-1.8687239,-1.8935716,-1.7533706,-1.4428456,-1.4832351,-1.4609191,-1.5491762,-1.5616803,-1.5784556,-1.6642137,-1.7838365,-1.854742,-1.8980805,-1.9020963,-1.9349315,-1.9253485,-1.8516315,-1.8236735,-1.8298665,-1.9583932,-2.1588101,-2.2141883,-3.02444,-3.024326,-3.024495
-2.3697262,-2.2861087,-2.2868423,-2.2596447,-2.2420495,-2.4408288,-2.1908016,-2.206386,-2.2399278,-2.1157787,-1.7404896,-1.4603429,-1.2466445,-1.3726658,-1.5921378,-1.5818875,-1.1317333,-0.64803547,-0.41564664,-0.52177006,-0.6419981,-0.426775,-0.5472975,-0.45836484,-0.065674216,0.9867483,1.4382936,1.7593286,1.9698746,2.0810099,2.1252494,2.0380626,1.6581856,0.88434815,0.17540143,-0.2326695,-0.5073397,-0.86421454,-1.6811692,-1.9556321,-1.8305113,-1.6291809,-1.3283969,-0.9758955,-0.5036943,-0.2067197,-0.044377238,0.14744654,0.22573659,0.18354726,-0.06844795,-0.3882284,-0.63496023,-0.7647549,-0.5203703,-0.12636732,-0.07520935,-0.39389938,-0.21617475,0.042197436,1.4177637,2.3779564,2.9033766,3.4629421,3.808383,3.8707788,3.9073508,3.9634273,3.868475,3.786971,3.621592,3.1747415,2.02494,0.034974262,-1.528857,-2.6471088,-2.5618956,-1.8700507,-1.5358033,-1.403318,-1.4511526,-1.3158574,-1.1918292,-1.4603186,-1.4905725,-1.3541238,-1.1663724,-0.49187243,0.15367204,0.8886711,1.6988294,2.110571,2.3046618,2.4166143,2.5239208,2.5164623,1.3873308,-1.3460723,-2.6539264,-2.908547,-2.7859957,-2.4075012,-1.84609,-1.4364454,-1.269048,-1.3608618,-1.5082371,-1.6543546,-1.8437353,-1.9592533,-2.12182,-2.2615278,-2.4200706,-2.4348032,-2.3235824,-2.0426672,-1.8456825,-1.7391106,-1.834223,-1.8315531,-1.9415871,-1.9223478,-2.4408112,-2.4406176,-2.4408548
-1.191091,-1.2574651,-1.2326837,-1.3340402,-1.3630342,0.097326905,-1.421227,-1.4404333,-1.4563776,-1.3589472,-0.942224,-0.56344044,-0.24197435,-0.46641687,-0.34437442,-0.37270954,-0.3210582,-0.5105097,-0.47014487,-0.6781931,-0.84116924,-1.1830001,-1.359715,-1.4266826,-1.4410182,-1.1433129,-0.53929806,-0.19046092,-0.10978311,0.01674062,0.23076886,0.31026918,0.1953955,-0.0146280825,-0.34237733,-0.5290046,-0.69143564,-1.2608774,-2.146748,-2.5630617,-2.5501313,-2.4440737,-2.1387043,-1.4372904,0.0010679513,1.47786,2.7290645,3.4470265,3.7843118,4.134092,4.351269,4.4858637,4.4667583,4.214828,3.7042947,2.9885278,2.0120091,-0.49942154,-1.2060423,-1.2362568,-0.8249313,-0.42655832,-0.17521358,-0.030819237,0.0070111454,-0.014195949,0.031098932,0.12838307,0.26291853,0.32175887,0.23734912,0.04440552,-0.09445199,-0.07961376,-0.21013245,-0.6166141,-0.98760796,-0.75110096,-0.94291484,-1.0301852,-1.0464616,-1.1857306,-1.4157879,-2.1458435,-2.5578804,-2.7867882,-2.8851278,-2.6251,-1.704495,-0.33728385,0.54331857,0.69921756,0.70975393,0.73477805,0.66062075,0.34082916,-0.43354988,-0.37496483,-1.0534302,-1.5928435,-1.5006261,-1.236819,-1.0526816,-1.0046762,-1.1672134,-1.2565678,-1.2511506,-1.2280443,-1.1946309,-1.1349379,-1.2193604,-1.3509929,-1.4363931,-1.3199432,-1.0769273,-0.7633915,-0.61160976,-0.6311184,-0.6765927,-0.64661896,-0.706669,-0.75643253,0.09737787,0.0973506,0.097419634
3.638097,3.6310048,3.6031725,3.4981523,3.532714,2.9463165,3.5891159,3.754065,4.113962,4.834767,5.8442216,6.761244,7.4280124,6.7586184,7.2980824,8.794333,9.498823,10.586436,10.947208,11.225846,11.31023,11.71221,11.881329,12.039059,12.043695,10.6917515,8.414223,6.069663,4.428033,2.9934673,1.6409173,0.9989966,0.47268257,0.047169432,-0.31681344,-0.5748409,-0.7630447,-0.7320697,0.49528882,1.7878788,2.1129313,2.1050994,2.0598018,2.006356,1.6757662,1.4797517,1.4539902,1.3538032,1.118493,0.6789409,0.34096563,-0.07598774,-0.44672972,-0.68589425,-0.94865,-1.0935374,-0.9860138,-0.65607965,-0.52629006,-0.55463403,-0.67460734,-0.8464438,-0.9238935,-1.0370271,-1.1748998,-1.2353998,-1.2653332,-1.2411312,-1.2305827,-1.3012424,-1.4151261,-1.6842953,-2.2120657,-2.5185757,-2.1533313,-0.92269015,0.43870667,2.5638287,4.5721006,5.2128534,5.9529953,7.196741,8.534759,9.457064,9.71982,9.979774,9.9393425,9.515694,8.33962,6.8076916,5.1254015,4.1144867,3.5009515,2.8927212,1.852932,0.59450036,-1.4799248,-1.9240515,-1.3826932,-1.3321524,-1.3373306,-1.2756302,-1.2450349,-1.0198109,-0.65678144,-0.3417678,-0.2686661,-0.22356632,-0.35691127,-0.52817667,-0.58867025,-0.4677633,-0.47102123,-0.5784608,-0.48126394,-0.3865563,-0.1219309,0.15331687,0.26261884,0.47043929,0.67180383,0.9974646,2.9460447,2.9459553,2.9461284
-0.22370332,-0.2761599,-0.26540816,-0.14648852,-0.07947256,-0.65044594,-0.12967798,0.014786765,0.16963558,0.05875933,-0.35993165,-0.70893794,-1.0298994,-0.98390156,-0.76303566,-0.82567906,-1.3581982,-2.0315652,-2.2751355,-2.3545668,-2.4806433,-2.5107036,-2.3022807,-1.9999219,-1.6441123,-0.9516352,-0.93312174,-1.1226995,-1.1964287,-1.300684,-1.3648249,-1.3030016,-0.7539215,1.2070199,4.3208785,6.360897,8.039352,10.190637,11.750845,10.947031,10.144871,9.305351,8.278286,7.149923,5.3938065,3.1535585,0.8891248,-0.42979676,-1.1515381,-1.6962221,-1.76998,-1.6470969,-1.2875973,-0.9664112,-0.80616224,-0.7277169,-0.64034426,-0.14983445,-0.12936234,-0.06798677,-0.13517341,-0.35236764,-0.40008023,-0.5730278,-0.85624576,-0.98481286,-1.2656751,-1.6948054,-2.213481,-2.6078773,-2.8491673,-2.9056458,-2.6463451,-1.9041234,-0.9663125,0.17134325,0.43868855,-0.3124991,-0.53061616,-0.51710206,-0.39193726,-0.42363822,-0.80943435,-1.2713819,-1.4638972,-1.4880021,-1.3584514,-1.4819039,-1.6384685,-2.3143167,-2.6792154,-2.7681851,-2.8174016,-2.8560147,-2.9812636,-2.970165,-2.4567611,-1.7510444,-0.95644575,-0.17580366,-0.023687959,-0.22811265,-0.65161514,-1.0566689,-1.1876819,-1.1514015,-1.0630326,-1.0258415,-0.88750947,-0.56292194,-0.057411745,0.2806972,0.5737149,0.58472794,0.3668766,0.053659096,-0.26315808,-0.5651117,-0.6145859,-0.9131049,-0.9781599,-1.0738122,-0.6505256,-0.6506316,-0.65048313
0.47375914,0.47552565,0.52497256,0.5718683,0.56290543,-0.27339676,0.6242411,0.5751364,0.6093755,0.7932894,0.70810914,0.4027955,0.61058736,0.6451237,0.07201673,-0.48541686,-0.61034346,-0.69956607,-0.5552887,-0.30855843,-0.06218867,0.29943588,0.36359942,0.17498401,-0.08015123,-0.6284531,-0.77788246,-0.9082275,-0.9755288,-1.1056252,-1.2810819,-1.3140174,-1.337701,-1.407906,-1.3938942,-1.4149852,-1.4498142,-1.7785571,-1.7124501,-1.640502,-1.6376891,-1.6200404,-1.610172,-1.7117243,-1.8931282,-1.8460324,-1.5537446,-1.2424264,-0.94961596,-0.7733927,-0.7632119,-1.0004483,-1.3383586,-1.4631262,-1.4265809,-1.288849,-1.1738368,-0.8625842,-0.9236581,-1.0790503,-1.580078,-1.6368155,-1.554771,-1.5662276,-1.5689623,-1.481537,-1.2834909,-0.93367636,-0.39034188,0.1355918,0.6631384,1.7579209,3.635954,5.613577,6.929267,8.096682,8.650817,9.191612,9.556309,9.668957,9.332147,8.909381,8.249378,6.9272723,5.778635,4.3101025,2.9396384,1.6347373,-0.06770486,-1.1881651,-1.5910206,-1.6787374,-1.7370211,-1.8415148,-2.0120854,-2.1794841,-1.8361825,-1.1311545,-0.8198517,-0.7116609,-0.69069326,-0.9342874,-1.3069794,-1.1300431,-0.92604446,-0.8733884,-0.9290527,-0.9999092,-1.1533815,-1.2704896,-1.3721281,-1.2155588,-0.990788,-0.8149103,-0.7500929,-0.97794545,-1.1254363,-1.1593256,-1.2417264,-1.4360282,-1.5973088,-1.5140857,-0.2735113,-0.2735804,-0.27353075
-2.7918077,-2.764512,-2.7666173,-2.6890278,-2.6379163,-3.6181746,-2.600537,-2.6577392,-2.7281785,-2.9559517,-3.2233868,-3.316512,-3.1548727,-3.3542461,-3.2889931,-2.6455693,-2.5425677,-2.4188523,-2.3474493,-2.2649567,-2.3653533,-2.1061661,-2.0212555,-2.0360262,-2.0351276,-1.4436264,-1.2925079,-1.788238,-2.0657425,-2.3260512,-2.5689464,-2.633469,-2.685144,-2.6397028,-2.3975825,-2.2273955,-2.1181993,-2.3248281,-2.317084,-2.1707911,-2.0457077,-1.8241944,-1.5285704,-1.3456511,-1.2064724,-1.05357,-1.0755066,-1.2855234,-1.4537092,-1.8045881,-2.1981707,-2.5933986,-2.7461782,-2.6853778,-2.6695678,-2.755281,-3.0051575,-3.0680308,-3.0009665,-3.026774,-3.1449313,-3.1366515,-3.1760983,-3.3512118,-3.59857,-3.6926098,-3.787499,-3.8955772,-3.9642484,-3.9994273,-3.995223,-3.7666683,-2.9568443,-1.7623582,-1.0814759,-0.8159853,-0.56978023,-0.3510725,0.056729604,0.074530944,0.049419537,-0.08934972,-0.31945205,-0.7401047,-1.076999,-1.3961565,-1.5735099,-1.8176239,-1.9932684,-2.4770641,-3.0886583,-3.3526635,-3.4407582,-3.5391564,-3.7032397,-3.8294234,-3.5629961,-3.2016072,-3.2267265,-3.1965127,-2.993785,-2.8475475,-2.6695652,-2.1933079,-2.145849,-2.2797332,-2.3451061,-2.3829713,-2.469735,-2.5467186,-2.524805,-2.4602246,-2.3334064,-2.35219,-2.4167047,-2.8602035,-3.0711083,-3.106829,-3.153308,-3.5195293,-3.7102618,-3.728929,-3.6180944,-3.618053,-3.6181023
-1.90555,-1.8662682,-1.8868465,-1.9194041,-1.9170504,-0.12809211,-1.9370351,-1.8638308,-1.7344546,-1.4756033,-1.1975776,-0.84956884,-0.4900717,-0.7673526,-0.58880657,-0.047435585,0.27330124,0.8166188,0.6642863,0.62683845,0.819501,0.97413665,1.3371923,1.6317232,1.5336249,0.50716853,-0.30532238,-0.78904,-1.0212733,-1.0948608,-0.9556793,-0.59013855,-0.3917678,-0.48244965,-0.86342853,-1.3418523,-1.9225013,-2.171751,-1.3174971,-0.5021137,-0.09046799,0.23230223,0.440021,0.6637614,0.8772722,1.1114324,1.0428647,0.64428306,0.12800461,-0.5168779,-0.93968433,-1.3610002,-1.8303089,-2.1495924,-2.1410558,-1.6853664,-0.95691586,0.33022463,0.43609434,0.2518101,-0.75692934,-1.4841162,-1.6530263,-1.7838044,-1.9796762,-2.0209825,-2.0245175,-1.9819435,-1.982249,-2.066464,-2.144477,-2.3341837,-2.6773386,-3.045776,-2.9469857,-2.4000025,-2.129063,-1.5703042,-1.1392998,-1.1073879,-1.1771033,-1.1608883,-1.0221839,-0.085925385,0.49995303,0.8785505,1.2461909,1.182454,0.35262927,-0.7519339,-1.4793775,-1.8593848,-2.0420232,-2.183073,-2.4497752,-2.7343812,-2.7698183,-1.7910705,-0.97899675,-1.140113,-1.5286365,-1.7741932,-2.1005924,-2.7528539,-3.0524218,-2.9883094,-2.7801657,-2.5793407,-2.3165555,-2.298643,-2.2320764,-2.2738457,-2.4637616,-2.7646043,-2.895258,-2.8209186,-2.700945,-2.5264297,-2.4415057,-1.9936507,-1.3674,-1.050071,-0.12797679,-0.1278861,-0.12799367
-1.5497565,-1.5699425,-1.5777196,-1.598001,-1.6410915,-1.9644772,-1.6579102,-1.7931073,-2.0101814,-2.17467,-2.1968286,-2.1207323,-1.9596218,-2.0389757,-2.0922968,-1.7807434,-1.4976324,-1.2878219,-1.172474,-1.1365695,-1.0577593,-0.7732295,-0.8185488,-0.7294294,-0.5022075,-0.41486177,-0.46826398,-0.157762,-0.06341885,-0.08475122,-0.21497782,-0.3844845,-0.52904624,-0.8162913,-1.0186825,-1.0970616,-1.228755,-1.5435262,-1.9190645,-1.810317,-1.6877344,-1.5047626,-1.4152007,-1.4913738,-1.7107201,-2.0289268,-2.28106,-2.3570626,-2.4278936,-2.4565694,-2.4377756,-2.2632623,-2.1080847,-2.0566988,-2.130546,-2.3991797,-2.6313622,-2.862879,-2.6677318,-2.6257467,-2.501903,-2.3559213,-2.1803215,-1.7978156,-1.3264747,-1.1652229,-1.0435976,-0.87364346,-0.7927531,-0.7631874,-0.80399203,-1.0771548,-1.6161492,-1.9943421,-2.2749557,-2.6751294,-2.5547032,-2.02078,-1.5647112,-1.518482,-1.5185944,-1.2717273,-0.9451743,-0.97130686,-1.2035842,-1.349551,-1.3477267,-1.0724957,-0.8921002,-0.5878829,-0.31466523,-0.15541342,-0.09927374,-0.088811174,0.007944614,-0.17043003,-0.6715168,-1.6573159,-2.2055888,-2.0710309,-1.4950573,-0.9379816,-0.26966876,0.44416538,1.367838,1.9865277,2.2712667,2.5144563,2.7367141,2.7263503,2.5015578,2.2503812,2.0248408,1.8732431,1.6364622,1.3928802,1.2710297,1.1820126,1.0483339,0.81142527,0.27119195,0.037556157,-1.9643731,-1.9642485,-1.964432
-5.9533615,-5.9584804,-5.9650974,-5.9243264,-5.885291,-5.1084747,-5.8747807,-5.8617907,-5.8734336,-5.902829,-5.884317,-5.743335,-5.520427,-5.791864,-5.6069083,-4.9360886,-4.75198,-4.633854,-4.655123,-4.5823417,-4.5457506,-4.0625634,-3.8087444,-3.4629014,-3.0796201,-2.311044,-1.977629,-2.132577,-2.3330107,-2.655308,-3.0393078,-3.2009661,-3.1406398,-2.6464603,-1.4895267,-0.59880996,-0.19076389,-0.38781622,-0.06908703,0.6301478,0.9266642,1.1645353,1.345772,1.5287277,1.4862846,0.992102,-0.059771355,-1.0535562,-1.7857075,-2.5245864,-3.0724335,-3.5735023,-3.8198442,-3.8260381,-3.8965454,-3.950963,-4.023705,-3.7553358,-3.5477715,-3.5660238,-3.6995387,-3.784374,-3.7716813,-3.9046588,-4.1382656,-4.2284174,-4.336688,-4.424913,-4.5159283,-4.6288266,-4.719284,-4.6896834,-4.3234496,-3.6908162,-3.3364024,-3.1752257,-3.292355,-3.6423388,-3.1819923,-3.1265707,-3.1551561,-3.0659835,-2.975002,-3.3300633,-3.6437407,-3.803061,-3.8127153,-3.931991,-3.9600563,-4.1079025,-4.198781,-4.232686,-4.271553,-4.3529177,-4.518462,-4.628004,-4.43034,-4.273186,-4.3998394,-4.4646564,-4.494847,-4.487206,-4.452845,-4.173354,-3.840444,-3.5528545,-3.3464875,-3.151267,-3.0274634,-3.0054297,-2.8599498,-2.7757478,-2.7158108,-2.8878727,-3.106449,-3.6626663,-3.8654912,-4.0005045,-4.0898066,-4.5160627,-5.0450873,-5.277437,-5.1084394,-5.108526,-5.108414
0.48923856,0.4246894,0.4156967,0.3859119,0.35502976,-0.44896308,0.33998302,0.29794937,0.37040985,0.3610375,0.05699776,-0.27298898,-0.39590594,-0.32990915,-0.37194428,-0.23799348,-0.41719794,-0.22875173,0.037575442,0.3621201,0.30942124,0.5935067,0.7084913,0.68230605,0.62163794,0.63730985,0.31073588,-0.06535195,-0.1909288,-0.16971438,-0.15069133,-0.14326754,-0.09769873,-0.25157285,-0.35476917,-0.18857984,0.26819742,1.2006618,2.133533,1.7945997,1.4118512,1.0342077,0.55253047,-0.08066139,-0.7997408,-1.1020849,-1.210163,-1.4954691,-1.8181697,-2.2386208,-2.4257433,-2.259977,-1.7718832,-1.3790977,-1.1408452,-0.875578,-0.74377215,-0.2847643,-0.092086256,-0.105896086,-0.70799375,-1.3200656,-1.7806139,-2.0541182,-2.0852337,-2.016783,-1.9821832,-1.9874382,-1.9689722,-1.8821583,-1.6985329,-1.2132227,-0.28016734,0.38964188,0.5287958,0.8280655,1.0389072,1.6214924,2.3116481,2.352739,2.0851567,1.6404797,1.1975389,1.1790402,1.37334,1.4808022,1.5008501,1.2969624,0.92635983,0.061279323,-0.7308825,-0.98129094,-1.0518098,-1.1246041,-1.1635869,-0.9389788,0.064562365,1.4821677,3.0613573,4.6530113,5.756215,5.5767612,5.260236,4.494728,3.3562717,2.3486247,1.72077,1.2034733,0.74104905,0.5822555,0.56469125,0.65390044,0.7659468,0.5855076,0.20208299,-0.3917859,-0.7503455,-0.9139909,-0.86677086,-0.90723634,-0.56058896,-0.43021524,-0.44906965,-0.449241,-0.44904903
-1.3666121,-1.4153409,-1.4741898,-1.640419,-1.694993,-1.8553543,-1.7428061,-1.8763914,-1.9834552,-1.9268298,-1.6833005,-1.4108181,-1.1006339,-0.9595593,-1.0793871,-0.97084326,-0.63355786,-0.0888432,0.22530735,0.36461517,0.4229145,0.57120466,0.4735671,0.4509542,0.64998555,1.0306101,1.1663094,1.782239,2.281157,2.6637793,2.893592,2.7492394,2.6956449,2.7982197,2.690215,2.5175853,2.2000356,1.0549495,-0.7001685,-1.4656067,-1.6275225,-1.6767323,-1.5650874,-1.2701643,-0.8145378,-0.533646,-0.30772728,0.068909526,0.24560535,0.2762643,0.083591074,-0.34833312,-1.0610634,-1.5769113,-1.7971022,-1.853169,-1.7252166,-1.6468315,-1.344377,-1.0994946,-0.22959436,0.27522287,0.69572556,1.0786622,1.4035211,1.5238563,1.6551416,1.7795929,1.7972496,1.6881881,1.4733887,1.0689145,0.17995495,-0.5453705,-0.6858655,-0.47880748,-0.14946705,0.5508103,0.5036951,0.4785058,0.35628563,0.31809643,0.3758623,-0.111099534,-0.32418048,-0.33329612,-0.3329307,0.055587374,0.9355726,1.9502414,2.4734123,2.7705896,2.9458504,3.0363593,3.132899,3.059601,2.5557303,0.4938591,-1.1297833,-1.1763976,-0.7358692,-0.16831869,0.38184687,0.903599,1.3806465,1.4199777,1.2671824,1.1382627,0.852079,0.5114481,-0.0020475984,-0.30810824,-0.5560696,-0.75657976,-0.8492638,-0.76054585,-0.57846504,-0.47134042,-0.48599184,-0.5625353,-0.98539025,-1.0519482,-1.8554196,-1.8554265,-1.855382
-2.5013404,-2.5599794,-2.5722795,-2.575275,-2.6171787,-2.395361,-2.5977654,-2.591059,-2.5363812,-2.4242604,-2.2166436,-1.9735041,-1.7989279,-1.9082133,-1.8831979,-1.6634133,-1.7399628,-1.8619254,-1.9225596,-1.8539968,-1.7772251,-1.4247845,-1.1341387,-0.73790896,-0.5773814,-0.64542735,-0.9652637,-1.4559658,-1.6697519,-1.8336138,-1.9543655,-1.9217272,-1.9281518,-1.9768424,-1.9678015,-2.017456,-2.0727124,-1.6908298,1.0928152,5.1528244,6.9118204,8.335966,9.462634,10.047054,9.900968,8.83463,6.6712475,4.10516,1.8779247,-0.38293552,-1.5473292,-2.226618,-2.4551196,-2.4524035,-2.5118017,-2.571051,-2.4158087,-1.5944685,-1.1436412,-1.1542324,-1.5749283,-2.0489206,-2.2088106,-2.3427408,-2.5222914,-2.5969791,-2.680625,-2.7319932,-2.7545953,-2.8475356,-2.9421544,-3.0778053,-3.1862469,-3.0855315,-2.9355974,-2.5827649,-2.327198,-2.0067003,-1.4491761,-1.389671,-1.3457444,-1.1725435,-0.95831966,-0.99912655,-1.1528742,-1.26117,-1.1402942,-1.194242,-1.709141,-2.2227402,-2.5517716,-2.6606977,-2.7064385,-2.7640784,-2.8533776,-3.109711,-3.2984362,-2.6351793,-2.2345552,-2.0057971,-1.6509674,-1.2970827,-1.1427983,-1.1843303,-1.0159581,-0.6555618,-0.4845509,-0.38394517,-0.45657414,-0.6568776,-0.8794373,-0.9684466,-0.9977629,-1.0686542,-1.0735775,-1.342974,-1.2774286,-1.2480376,-1.3114297,-1.6296153,-2.2543116,-2.515374,-2.395423,-2.3954802,-2.3953874
-2.2830615,-2.2235217,-2.2275677,-2.1327872,-2.0893736,-0.41844127,-2.0330234,-1.9788555,-2.002695,-1.9198172,-1.3406931,-0.9374031,-0.82424206,-0.8671911,-0.9232512,-1.0553272,-0.777893,0.074176334,0.20013362,-0.045218028,-0.12433741,-0.30565476,-0.09398344,-0.25871432,-0.6113452,-0.6065042,-0.39981025,0.46019378,1.0238581,1.4252517,1.8331981,1.9319099,2.0830035,2.306899,2.3812537,2.5257895,2.8006816,3.0368652,1.3469216,-0.6984873,-1.207795,-1.3436832,-1.3177736,-1.1127528,-0.75181556,-0.78971267,-1.0539187,-1.0285783,-0.8769418,-0.43920875,-0.103979066,0.28034744,0.50240755,0.5694245,0.82536536,1.1111275,1.5837643,1.7972145,2.0125263,2.6322908,5.644368,7.8269033,8.738948,9.226421,9.562824,9.645456,9.732972,9.789479,9.780524,9.758114,9.697395,9.484957,8.750959,7.6594405,6.3461275,4.1146736,2.6822565,1.2887065,0.7088015,0.97116816,1.2956117,1.6788146,1.7555707,1.4518112,1.3928702,1.6691412,2.71461,4.8827586,7.154923,8.345044,8.906007,9.113571,9.218491,9.332839,9.490036,9.544363,9.048332,7.1987915,3.6259446,1.717746,1.3461256,1.7567515,1.8277898,1.0959848,0.6554149,0.55135953,0.39533436,0.29281777,0.24958463,0.26315212,0.06474209,-0.09847529,-0.32368064,-0.26049572,-0.1161644,-0.06045501,0.00059975684,-0.06894659,-0.23538038,-0.31651676,-0.3960979,-0.47283608,-0.41836858,-0.4183399,-0.41836375
