0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126
-1.8940296,-1.8194282,-1.6569732,-2.5057323,-1.7215543,-1.712985,-1.5963309,-2.494193,-2.4933095,-1.1875026,-2.493383,-1.3421577,-1.6908001,-1.3959606,-0.8692817,-0.1238779,0.032864302,0.03213285,0.19722858,0.41747656,0.44037923,0.47986603,0.17622939,-0.025564302,-0.3103779,-1.1568735,-1.0541582,-1.0934913,-1.335374,-1.6789566,-1.6868575,-1.6546295,-1.8157909,-1.7767944,-1.5871525,-0.82882434,-0.351723,-0.6600011,-1.3341086,-1.7943375,-1.5164651,-0.7082366,-0.44928628,-0.36419916,0.13180402,0.17639568,-0.11220184,-0.5378382,-0.9619368,-0.9275598,-0.78955495,-0.7373265,-0.7174395,-0.82816464,-0.8201225,-0.53977853,-0.057633866,-0.26675504,-0.78662777,-0.54650605,-0.06407097,0.28094512,0.1987696,-0.18167135,-0.032922372,0.27181157,0.11109987,0.52027154,0.3587393,-1.0383036,-1.3845838,-0.732981,0.06335342,0.8040429,1.0362424,1.0126507,0.66068184,0.17810537,0.28754592,-0.09002571,-0.9097603,-1.0535246,-1.0776149,-0.850916,-0.55239844,-0.6306386,-0.94623655,-1.2217607,-1.3469017,-1.3630995,-1.4441793,-1.518954,-1.6059026,-1.6058095,-1.5583912,-1.4530845,-1.3687121,-1.244534,-0.58395004,-0.11284551,0.0171448,0.62114644,0.9811329,0.9492054,0.7522583,0.5499487,0.45946848,0.34714916,0.28627312,0.13852224,-0.15596898,-0.38778105,-0.5647371,-0.79327905,-1.1436942,-1.2967744,-1.6175816,-2.2489371,-2.9192684,-3.2970126,-3.3051372,-2.9850464,-2.8620226,-2.5099757,-2.4929614,-2.4942956,-2.4926333
-4.1258936,-4.1445637,-4.1110716,-3.4012773,-4.055281,-4.052688,-3.9489744,-3.3889604,-3.387992,-3.993661,-3.3879323,-3.6522949,-3.407543,-3.5904322,-3.640557,-3.340844,-3.0893333,-2.8893077,-2.8348851,-2.663766,-2.5493803,-2.3514774,-1.7637295,-0.6892019,0.36990547,0.32884502,-0.86144316,-1.6016506,-1.365216,-1.645503,-2.4024234,-2.4606147,-2.4908009,-2.4228354,-2.1642134,-1.6429832,-1.1761311,-0.694544,0.20532191,1.6119229,1.7518778,0.19761078,-1.3114196,-2.072773,-2.7282233,-2.9111567,-2.87243,-2.88697,-3.0711794,-3.3861222,-3.5818396,-3.6686778,-3.6013112,-3.2666094,-3.1557188,-3.1908197,-3.2849984,-3.2329655,-3.1775346,-3.2437177,-3.2316616,-3.0156732,-2.8894532,-2.8575778,-2.8942165,-2.8722095,-2.7750874,-2.9377356,-2.9673657,-2.5720832,-2.4995604,-2.405746,-2.3406987,-2.389896,-2.1681752,-1.5794892,-0.58334494,0.032792658,-0.0065805614,0.4685525,0.918188,0.8020419,0.676601,0.3901879,0.078552976,0.04681059,0.016727917,-0.05284273,-0.43686387,-0.78678465,-1.2319944,-1.5281901,-1.5937542,-1.3797201,-1.0306854,-1.0964807,-1.0281277,-1.0199146,-1.4612173,-1.9081818,-2.242463,-2.719083,-2.925316,-3.0523596,-3.087237,-3.175016,-3.2512655,-3.3004205,-3.4073958,-3.47441,-3.631977,-3.7976487,-3.9157033,-3.9864933,-4.02359,-4.094405,-3.9327068,-3.6619365,-3.2653012,-3.0329225,-3.0576694,-3.4427876,-3.7414925,-3.3997943,-3.3873146,-3.3880663,-3.3870132
-2.111456,-1.9210403,-1.6803179,-3.136237,-1.624151,-1.5400178,-1.0897858,-3.1534789,-3.1546793,-1.3599343,-3.1545544,-0.8459317,-0.25008088,-0.3261556,-0.5688937,-1.0421528,-1.0705372,-1.1421826,-1.2017695,-1.2637837,-1.2823638,-1.3619447,-1.0568669,-0.9632504,-0.72640264,0.33822876,-0.1331128,-1.1448765,-2.030979,-2.4612522,-2.1132088,-1.8740203,-1.6322807,-1.5722933,-1.627726,-1.173415,-1.036936,-0.9143982,-1.0490682,-1.3813229,-1.5335183,-2.2313888,-2.368763,-2.31833,-2.2929475,-2.006133,-1.8378246,-1.7597703,-1.640049,-1.748782,-1.9272522,-2.0195467,-2.1971965,-2.172244,-2.062674,-2.215723,-2.4707696,-2.7799788,-2.6145325,-2.4398937,-2.1983433,-1.6866014,-1.4162806,-1.4931417,-2.3214655,-3.2922127,-3.311097,-3.2646685,-3.0706515,-2.248973,-1.6723117,-1.5206711,-1.6088638,-1.7035682,-1.5362614,-1.0805535,-0.21178679,-0.0925343,-0.3159455,0.40418443,1.3064688,1.4693747,1.4208186,1.2002162,0.7294679,0.594998,0.39938152,0.17463359,-0.22229238,-0.41786832,-0.63099647,-0.8597561,-1.038832,-0.8625065,-0.578127,-0.7125522,-0.69693166,-0.78394616,-1.2236269,-2.0372267,-2.9937005,-3.520893,-3.49779,-3.3170862,-3.155544,-2.97315,-2.8601418,-2.7864583,-2.6701252,-2.554852,-2.4467518,-2.2418418,-2.2116199,-2.2446406,-2.248228,-2.196639,-2.056557,-1.7788876,-1.4371297,-1.4407237,-1.462614,-1.9046305,-2.1960027,-3.1355498,-3.1557674,-3.1540163,-3.1561253
-2.7509348,-2.6759274,-2.5544543,-2.884914,-2.4732924,-2.4007711,-2.1535542,-2.8834305,-2.8833647,-2.4797873,-2.8832827,-2.0522156,-1.6250396,-1.9588281,-2.178913,-2.2758808,-2.0190773,-1.4789591,-1.2480676,-1.3330187,-1.398391,-1.5297072,-1.6866682,-2.0223725,-2.1180277,-1.2838084,-1.7425575,-2.790771,-3.072887,-2.76799,-2.393874,-2.3876748,-2.3164737,-2.3327897,-2.0913153,-1.718519,-1.0478418,-0.06284839,0.7446666,1.0377346,1.016014,-0.24351138,-1.1706029,-1.7296076,-2.237737,-1.9912874,-1.6382368,-1.3300965,-1.0440791,-0.8768195,-0.8083259,-0.7470593,-0.7053893,-0.5953876,-0.6225006,-0.80074465,-1.2152947,-1.5669334,-1.9250975,-2.2560685,-2.276012,-2.1198366,-1.9310452,-1.6740756,-1.5406091,-1.6391308,-1.5540042,-1.4185796,-1.1330675,-0.8892145,-1.0135827,-1.1652119,-1.2628809,-1.3076013,-1.2575663,-0.9725603,-0.14876261,0.6148891,1.3606861,2.0646715,2.4427462,2.3465927,2.234355,1.8561704,1.5927935,1.7460282,1.7757316,1.44093,0.8636155,0.45687905,0.20450085,0.29450282,0.20383191,0.22729194,0.15617698,-0.006167099,-0.1938988,-0.50587726,-1.3110623,-2.409018,-3.491836,-3.9117699,-3.7882943,-3.6671836,-3.556781,-3.4876604,-3.4749253,-3.4483395,-3.40413,-3.420363,-3.4287145,-3.4208498,-3.3559604,-3.2541394,-3.0221186,-3.0615726,-3.0793092,-2.9579067,-2.6912642,-2.6206698,-2.829615,-3.2492824,-3.2728648,-2.8912704,-2.883472,-2.8838518,-2.8833451
-1.9010258,-1.9197435,-1.8287011,-0.8477789,-1.8224206,-1.7594564,-1.3893491,-0.8399154,-0.8393473,-1.4615855,-0.8394327,-1.3188308,-1.1081934,-0.98701835,-0.91388494,-0.9865898,-1.0640047,-1.2173682,-1.4502336,-1.767879,-1.8022888,-1.845998,-1.8022966,-1.6125244,-1.0135362,-0.5009956,-1.014739,-1.4007123,-1.175497,-1.451745,-1.5958306,-1.3786843,-1.2987485,-1.3258893,-1.3954697,-1.261287,-0.27013478,0.7439822,1.4624927,2.0973256,1.8000374,0.8657391,-0.086433426,-0.8322251,-1.8767452,-2.601118,-2.656064,-2.5737631,-2.3756392,-1.9103912,-1.2883629,-0.780507,-0.60622716,-0.82165784,-1.3197367,-1.6100581,-1.7938741,-2.1023598,-2.4375157,-2.6838017,-2.8408308,-2.8531432,-2.7427392,-2.5111854,-1.8894513,-1.1431637,-0.2067833,0.1676738,0.6560792,0.37406927,-0.4281464,-0.7369212,-1.2098649,-1.7454393,-1.7672641,-1.1269969,0.39725113,1.6637781,1.9832834,2.6669428,3.4013796,3.4776568,3.3159547,2.922038,2.4409394,2.191983,2.3352714,2.8648198,3.3821025,3.5119677,3.346665,2.9842768,3.0041704,3.1602104,3.5467834,3.6648066,3.5645096,3.4233928,2.8566706,1.9541874,0.9522116,-0.46753168,-1.3665749,-1.8357033,-1.9228687,-1.9075758,-1.8579912,-1.8114328,-1.8189657,-1.8851569,-2.00987,-1.9239926,-2.027847,-2.0175486,-1.777266,-1.4503977,-0.7898169,-0.11256488,0.15495591,0.11993598,-0.21101761,-0.6771968,-0.9998408,-0.8329598,-0.8379691,-0.8366479,-0.8380276
2.0468664,1.9296417,1.7475998,2.1131291,1.6366831,1.630904,1.4475046,2.109936,2.1097982,1.3578793,2.1098585,1.1148317,0.73342943,0.711146,0.66378796,0.3208591,0.20632413,0.29929554,0.5933305,1.3027515,1.8361726,2.0356598,1.4765897,0.9681713,0.73329675,-0.055385605,-0.04221105,-0.17046143,-0.82376325,-0.9940574,-0.40525386,-0.12461117,-0.024184817,-0.046805993,0.18242466,1.3777544,1.9386008,1.3225783,0.51266384,-0.27636665,-0.90402466,-1.1713651,-0.79492086,-0.07951466,1.0859311,2.1612496,2.4078867,2.3776271,1.8641615,1.2515124,1.1554667,1.1836246,1.1253988,0.5601252,-0.034679018,-0.66832083,-1.2397364,-1.5039034,-1.1487212,-0.29302666,0.7259573,1.6811597,1.9890281,1.6256725,0.7795921,0.11217746,-0.49376872,-0.65129614,-0.81481296,-1.2921734,-1.1360651,-0.44212443,0.24547854,0.5250803,0.5255357,0.10474824,-0.93773127,-1.9114151,-1.8325037,-1.6978829,-1.6641676,-1.6129744,-1.5398751,-1.3450832,-0.99836963,-0.6816232,-0.19862497,0.34615383,0.76288724,0.81985056,0.58958197,-0.08352561,-0.4396444,-0.57310545,-0.7095901,-0.7174989,-0.8645661,-1.0834303,-1.3976643,-1.7212918,-2.187702,-1.679293,-1.0045543,-0.5951803,-0.35645586,-0.14476949,8.4497035e-05,0.11799119,0.33838147,0.58791673,1.1039994,1.6432561,1.8449669,1.622529,1.1961224,0.51909745,-0.3489125,-0.52419245,0.21316001,1.2890165,1.604542,1.93524,2.363213,2.1206594,2.1103017,2.1120484,2.1101377
-1.4304537,-1.4537344,-1.6027986,-0.47822383,-1.6461682,-1.6799452,-1.9707004,-0.4671688,-0.46619675,-1.4809334,-0.4661703,-1.7075423,-2.2198162,-1.7083727,-1.006397,-0.6875683,-0.7557741,-1.0119671,-1.0307484,-1.4862366,-1.4981039,-1.3810174,-1.5713714,-1.5864667,-1.6842123,-1.4061761,0.5432875,2.6708043,3.1725156,3.7331948,4.236739,4.0950913,3.7878215,3.7407312,3.0350325,1.6962248,-0.2121545,-1.2220443,-1.3473327,-0.7230929,2.1150708,6.3097763,8.990229,10.923763,12.240593,12.510898,12.545584,12.446335,11.746582,10.1293745,8.786132,7.683079,6.382508,3.679423,2.923,3.9768562,6.6019106,8.908066,10.786223,12.071308,12.354172,12.270386,11.901205,10.919521,8.977575,5.75397,2.024391,0.12250295,-0.8161153,-1.1353298,-0.9725197,-0.23207192,0.47390845,0.76446474,0.695777,0.5109334,-0.053677842,-0.5120554,-0.9209485,-1.6889274,-1.9904847,-1.7219086,-1.5682132,-1.1600226,-0.66653085,-0.40587723,-0.39980817,-0.58141166,-0.73778194,-0.7963648,-0.9540987,-1.2439458,-1.550889,-1.7811584,-1.992359,-1.8156103,-1.697335,-1.4683273,-0.60774624,0.0035125986,0.81754905,2.512155,3.4086876,3.691175,3.7025824,3.6898997,3.5945377,3.5291357,3.4802823,3.347745,3.087663,2.6405137,2.5856671,2.5706146,2.4376624,2.0357547,1.495547,0.5798754,-0.29212016,-0.93450606,-1.0048202,-0.70696914,-0.88260984,-0.4868586,-0.46602005,-0.46812597,-0.46562198
0.9873459,0.96168274,1.051779,1.6934655,1.1729503,1.265517,1.4231911,1.6942701,1.6942351,1.1494358,1.694207,1.3313231,1.6446362,1.3827852,1.1755215,1.4656599,1.612603,1.6848898,2.0688424,2.2547638,1.9515609,1.640641,0.7538649,-0.233812,-1.3278089,-2.2066398,-1.6429025,-0.66397065,-0.18594536,-0.16884063,-0.23765366,-0.28424704,-0.3947571,-0.49072492,-0.26875943,0.36713332,0.4515749,-0.3512711,-1.2536062,-1.4614718,-1.5273886,-1.0282792,-0.6863984,-0.40185052,0.112081066,0.09722138,-0.18425052,-0.5649294,-1.1379858,-1.816375,-2.1373262,-2.410347,-2.4950953,-2.3610163,-2.2157726,-2.1441526,-1.8474731,-1.2711252,-0.92967653,-0.37766504,-0.1697285,-0.4959361,-0.85298294,-1.1327993,-1.0925466,-1.1163652,-1.3352184,-1.0748191,-0.43493438,-0.24637048,-0.2468819,0.07098448,0.4202458,0.4618928,0.42520723,-0.20564008,-1.2455192,-1.299949,-1.0053104,-0.98156726,-1.3890047,-1.3955262,-1.3406632,-1.195847,-1.3762256,-1.6958354,-2.0171316,-2.0813878,-1.8803978,-1.7535527,-1.6117074,-1.6108336,-1.728131,-1.9124019,-2.2715456,-2.4083843,-2.4612632,-2.442816,-2.2480528,-1.822078,-1.3946867,-0.678764,-0.2678537,-0.04625559,0.050478756,0.06307443,0.0909514,0.05240909,0.025429316,0.081159085,0.12620832,0.111110665,0.17428584,0.22992092,0.24449074,0.23602258,0.48186126,0.2995011,0.30815852,0.6607993,1.0014929,1.5504234,1.7543681,1.6992009,1.694444,1.6950336,1.6943407
-2.3741033,-2.4038677,-2.4285746,-2.0454774,-2.3417215,-2.2975495,-2.422305,-2.025706,-2.0243897,-2.3936443,-2.0243893,-2.5637245,-2.6284347,-2.7068446,-2.5847526,-2.4646542,-2.3184865,-2.038005,-1.7523048,-1.5638669,-1.3863292,-1.443592,-1.773553,-1.8501823,-2.237697,-2.782436,-2.2416627,-1.21386,-0.48452866,-0.4329367,-0.33245188,-0.27952236,-0.45996654,-0.5051167,-0.14026983,0.6821015,0.31551743,-0.6602203,-1.3766812,-1.9202497,-2.1077697,-1.4751835,-1.196865,-1.0991129,-0.9374278,-1.0445867,-1.3651153,-1.7221562,-1.8892612,-1.8525223,-1.7984815,-1.9834986,-2.170991,-2.564178,-2.7064757,-2.5980659,-2.295292,-1.8393319,-1.6817919,-1.426427,-1.403326,-1.7935951,-2.2518954,-2.475403,-2.1540465,-2.0871296,-2.1031182,-1.8181863,-0.98208714,-0.44319734,-0.5285604,-0.4484536,-0.21559145,-0.0506479,-0.14155868,-0.6101287,-1.3925627,-1.3552513,-1.2718949,-2.0294747,-2.9016461,-3.0494137,-2.9449193,-2.692675,-2.6648455,-2.7686107,-3.0269308,-3.2743864,-3.3838863,-3.4816384,-3.7041025,-3.8017943,-3.7290406,-3.7027829,-3.7209334,-3.6650314,-3.6133404,-3.5195532,-3.1091547,-2.4601355,-1.6244464,-0.4755358,0.17760059,0.34530652,0.3679665,0.21760398,0.07104477,-0.05316332,-0.20517588,-0.37196386,-0.707923,-1.2883725,-1.4710021,-1.6465355,-1.9027241,-2.3083165,-2.4629948,-2.6739116,-2.797707,-2.913817,-2.8408556,-2.6259727,-2.481917,-2.0495796,-2.0237103,-2.02562,-2.0231717
-1.8868848,-1.8765763,-1.85577,-0.81442404,-2.0274186,-1.9964664,-1.7993579,-0.7987404,-0.7970053,-1.4010575,-0.7968205,-1.2901206,-1.0475143,-0.933655,-0.70801365,-0.40013048,-0.13847068,0.37067515,0.80319977,1.9927248,2.4549546,2.9554048,2.8251615,1.7517382,0.09611516,-2.5244305,-3.3888824,-3.463168,-2.6471033,-1.9062742,-1.3970406,-1.294824,-0.35583705,2.2255454,7.371827,10.779102,12.552883,12.548965,10.863558,7.92119,3.210483,-0.3043143,-0.9085138,-0.65223134,-0.39663076,-0.27031028,-0.19553001,-0.26253888,-0.71916807,-1.0902656,-1.4090698,-1.7821894,-2.1153126,-2.4770243,-2.5598636,-2.5803175,-2.6114995,-2.2652252,-1.6877186,-1.255239,-0.87602675,-0.58861446,-0.689781,-0.9973265,-1.5602218,-1.995397,-2.0276055,-1.7538079,-1.3812759,-1.3655732,-1.3539593,-1.2089167,-0.8857843,-0.59088403,-0.43313104,-0.453292,-0.78762555,-1.1915523,-1.0107181,-0.5115231,-0.35059983,-0.28741616,-0.06313422,0.4163682,1.0105062,1.2174281,1.3885224,1.3603808,1.2211665,1.0068737,0.4871915,0.03414482,-0.42625836,-0.6114962,-0.8958545,-1.0748869,-1.5576432,-2.0352173,-2.6183286,-2.8255486,-2.3332999,-2.0272195,-1.9140675,-1.9733799,-2.0552187,-2.2128565,-2.3915262,-2.4488301,-2.5624979,-2.5901995,-2.5781665,-2.5802157,-2.348797,-2.1827376,-2.302633,-2.5012157,-2.4667065,-2.0069873,-1.1990533,-0.915381,-1.070488,-1.4046068,-1.4232463,-0.81436163,-0.7960069,-0.7971318,-0.7956368
-0.8335718,-0.8848201,-1.0342283,-2.3379643,-1.0208697,-1.0186555,-1.1236439,-2.3335557,-2.3334053,-1.5233191,-2.333344,-1.5009826,-1.2776878,-1.5006475,-1.5510647,-1.5467099,-1.3163466,-0.9152428,-0.8567487,-0.9703747,-1.0624595,-1.2062005,-0.66508216,-0.42147946,-0.6328103,-0.256907,-0.7361414,-1.4886775,-1.5297232,-1.8107662,-1.7147297,-1.4709818,-1.2027589,-1.0480479,-0.7010809,-0.81850195,-1.3077667,-1.503111,-1.4438486,-1.3323683,-1.4024298,-1.6239219,-2.0103936,-2.3164642,-2.302768,-1.8564377,-1.5152441,-0.9851049,0.18329564,1.1040373,1.3470068,1.4120744,1.5285143,2.0163467,2.3116393,2.3389068,1.9174415,1.4601474,0.61680067,-0.67017317,-1.2593215,-1.1495851,-0.68987215,-0.03596419,0.27154708,0.5935728,1.4368429,1.4274454,1.1824188,1.370844,1.1020308,0.39685136,-0.23970003,-0.52267563,-0.45681757,-0.3965299,-0.23597986,-0.14055742,-0.44165033,-0.5150379,-0.4313244,-0.54052305,-0.5218887,-0.82957906,-1.2363092,-1.29298,-1.1937947,-1.1508452,-1.2586397,-1.4015453,-1.6914681,-1.6280904,-1.6657953,-1.7306448,-1.8278732,-2.040749,-2.1184192,-2.2000623,-2.5894527,-2.6785324,-2.8471694,-3.171782,-3.2048826,-3.102467,-2.963749,-2.7922456,-2.6607282,-2.6006243,-2.4767613,-2.3931527,-2.3162472,-2.3412442,-2.3706658,-2.4733448,-2.377022,-2.2286866,-2.247282,-2.1257067,-2.0906558,-2.1475084,-2.27026,-2.3672295,-2.0679734,-2.3396196,-2.333416,-2.3336575,-2.3331614
-5.4357414,-5.4094033,-5.3571663,-5.057871,-5.328633,-5.2883053,-5.3312116,-5.0293217,-5.0271363,-4.995236,-5.0270634,-5.222137,-5.363019,-5.178177,-4.750271,-4.508633,-4.511334,-4.4364886,-4.3259916,-3.9377894,-3.5325327,-3.318573,-3.4308956,-3.4689083,-3.7591162,-4.3230076,-4.137835,-3.7984133,-3.3646452,-3.015492,-2.4887476,-2.39296,-2.46852,-2.2587578,-1.7230749,-1.2486264,-1.7452149,-2.6510792,-2.9591303,-2.380866,-1.7824748,-0.76796824,-0.3237165,-0.14164847,0.091878444,0.2688356,0.09886888,-0.15466982,-0.25072,-0.14432158,-0.17288563,-0.4885985,-0.8803925,-1.8210413,-2.148398,-1.6694083,-0.5755247,0.20024619,0.09453216,0.05715716,0.5242375,1.0971897,1.461095,1.6712974,1.6779227,0.7114339,-0.6407449,-1.2157018,-1.4415793,-1.9383267,-2.5714917,-2.3694336,-2.015921,-1.7483675,-1.6363969,-1.7616119,-2.1877189,-2.4204497,-2.7644796,-3.344781,-3.7818937,-3.8178391,-3.7170718,-3.553194,-3.439969,-3.3377335,-3.3083868,-3.3066983,-3.376822,-3.4879577,-3.852434,-4.1751747,-4.409446,-4.5360193,-4.7654676,-4.8851547,-5.114931,-5.2153516,-5.0298033,-4.543482,-3.5561407,-2.1799445,-1.4552557,-1.4000181,-1.4755096,-1.6979437,-1.9089196,-2.0929966,-2.2859156,-2.5350132,-2.9891667,-3.7357237,-3.9359565,-4.0752864,-4.3371525,-4.811038,-5.168086,-5.586522,-5.924137,-6.21816,-6.25428,-6.1086607,-6.035901,-5.0616007,-5.025926,-5.0283513,-5.0251017
0.5290486,0.46320567,0.39596227,-0.49828646,0.29840213,0.23497984,0.059660792,-0.5085615,-0.5095429,0.1676231,-0.50965965,-0.04021108,-0.5357579,-0.48772132,-0.3742623,-0.2427946,-0.23035705,-0.2075755,0.33990812,0.6788609,0.94415545,0.9846729,0.24865428,-0.30326545,-0.301402,-0.29609123,0.5982187,1.3995652,1.5043494,1.9541228,2.492085,2.6728773,2.4143267,2.168673,1.8999207,2.275069,1.6527658,0.6450334,-0.13947973,-0.9782679,-1.1663084,-0.30543002,0.23868756,0.8937811,1.8114282,1.839389,1.556315,1.1333376,0.6949146,0.5224312,0.39566845,0.31413478,0.12988544,-0.18407628,-0.09366399,0.10260202,0.5418759,1.365583,2.113601,2.6972058,2.7017813,2.4363673,2.214325,1.9550375,1.8547516,1.3375995,0.22562197,-0.37233588,-0.76049304,-0.89389724,-0.45950788,-0.07170269,0.43650466,0.70778036,0.5069739,0.014337793,-0.71753764,-0.994068,-1.233657,-1.8894787,-2.5531912,-2.4014587,-2.2190673,-1.8858498,-1.7712483,-1.9304247,-2.2365096,-2.4111047,-2.2215931,-2.0130196,-1.9397293,-1.9629865,-1.8429531,-1.834672,-1.8053148,-1.5630467,-1.5013219,-1.4412489,-0.99017787,-0.3717036,0.2813378,1.4422013,2.2796338,2.7491894,2.9575214,3.1454468,3.1763246,3.2179813,3.2860172,3.3337731,3.4164174,3.2331238,3.1853776,3.0814927,2.858861,2.674134,2.447352,2.0929961,1.3611072,0.8744731,0.814042,0.6386311,0.38825724,-0.50202763,-0.51057017,-0.51097935,-0.51090115
-1.4863315,-1.5256121,-1.6090353,-0.9441097,-1.7236543,-1.8008925,-1.8477639,-0.939061,-0.93873686,-1.9253471,-0.93886757,-1.840647,-1.5470707,-1.7661645,-2.0277152,-1.8335309,-1.6032479,-0.98093176,-0.6399123,-0.5348534,-0.44110975,-0.17480192,0.98109347,1.9051559,2.5954149,3.4046283,2.961963,1.8729529,0.98913366,-0.17495748,-0.7052619,-0.5813589,-0.44699457,-0.4404037,-0.40304026,-0.51285565,-0.5381763,-0.12057338,-0.23347944,-1.0058318,-1.2160981,-1.1244056,-0.9482986,-0.9434595,-1.432732,-1.5460691,-1.3701322,-1.0379322,-0.42683557,0.017124891,0.24049285,0.76791835,1.8022082,3.5289707,4.0826764,4.06274,3.2011824,1.7471842,0.3331067,-0.8504269,-1.3299633,-1.4902533,-1.2674644,-0.8479278,-0.5424508,0.08403376,1.1057788,1.2285018,0.82138306,0.62616944,0.2126305,-0.3827625,-0.8718252,-1.2336326,-1.2780282,-1.0946054,-0.65130275,-0.5689889,-0.89931506,-0.9052589,-0.10135845,0.122355,0.2552018,0.16913086,0.22394285,0.4835604,0.8806612,1.1147147,1.0038372,0.7920586,0.78735507,1.3895489,2.0875263,2.4415967,2.8577201,2.9532022,3.055478,3.0440702,2.6636684,2.1768932,1.1372372,-0.09632482,-0.6829697,-0.88870835,-0.9096739,-0.87445754,-0.80159885,-0.7781919,-0.7496242,-0.7174453,-0.625423,-0.5195646,-0.5781958,-0.6858698,-0.7236115,-0.8621501,-1.3354177,-1.3831995,-1.1476214,-0.89312404,-0.97423816,-1.2189124,-1.2879632,-0.94487697,-0.93819946,-0.93883765,-0.9381207
-2.2492604,-2.2644734,-2.204699,-2.747677,-2.2410693,-2.2344718,-2.32472,-2.7321775,-2.7309165,-2.0498662,-2.730774,-2.0600564,-2.2981555,-2.296205,-2.0731835,-1.9532809,-1.8568792,-1.7095926,-1.7663884,-1.297436,-0.87795436,-0.72426635,-0.85405064,-1.054524,-1.0752581,-1.6648898,-2.2130818,-2.4038706,-2.2127862,-2.2332284,-2.0389087,-1.8447772,-1.7282305,-1.4801787,-0.908319,-0.18206596,-0.29532123,-1.0426416,-1.5233809,-1.3060889,-1.2289006,-1.6553535,-2.0705974,-2.1782696,-1.8666542,-1.458043,-1.5397762,-1.6610087,-1.5455363,-1.3001673,-1.1624429,-1.0464439,-0.8484639,-0.6239091,-0.7747778,-0.9818125,-1.4018582,-1.8437123,-2.0188212,-2.0330083,-1.5957141,-1.0053172,-0.70542604,-0.64193916,-0.6906575,-0.36610216,-0.0327501,-0.33217782,-0.7752681,-0.66450083,-0.8675778,-1.2938833,-1.4318922,-1.2949358,-0.94963217,-0.64970297,-0.6136404,-0.91142976,-1.3255427,-1.2630391,-1.3512114,-1.5462122,-1.5505053,-1.7575145,-2.046262,-2.1618242,-2.3767064,-2.6809242,-2.9974523,-3.2161548,-3.5275912,-3.6424756,-3.6815782,-3.6863346,-3.6534936,-3.7188277,-3.7370439,-3.8158765,-4.2122145,-4.0800834,-3.258828,-2.454611,-2.0898082,-2.0169308,-2.0082417,-2.0328565,-2.113437,-2.149517,-2.2348664,-2.2889113,-2.407339,-2.7839363,-2.7939403,-2.8167129,-2.9590344,-3.3179092,-3.397327,-3.278078,-3.0420716,-2.982461,-3.0170674,-3.0049572,-2.9403663,-2.7482922,-2.73031,-2.7313876,-2.729797
-0.8187196,-0.7874371,-0.68791777,-0.7897107,-0.5648424,-0.48309675,-0.28798407,-0.7931291,-0.7935139,-0.53833914,-0.79357696,-0.35954896,0.21135868,-0.1642499,-0.6046569,-0.44847897,-0.19328251,0.7314471,1.4995176,1.3740336,1.1435264,1.0891672,1.8255337,2.3028321,2.8490987,3.9723058,3.1031117,1.9721781,1.8145114,2.0577166,1.5432162,1.5457071,1.4696355,0.90686923,0.077501126,-0.5043124,0.7672579,3.5164104,7.301675,9.922367,11.2888975,10.590635,9.034533,6.5369425,2.6931295,0.6115427,0.60133475,0.7408906,0.39497796,-0.38279536,-0.8391695,-0.7685456,-0.36634082,0.72498214,1.2356188,1.1188153,0.7513753,0.9993763,1.3821268,1.050578,0.39465,0.11358358,0.2803575,0.51024866,0.024974793,0.23702823,1.3051065,1.612977,1.5706959,1.9117846,2.2606695,1.8172308,0.9310349,0.033301204,-0.3127868,0.0964831,1.1068408,0.84468675,0.260118,0.6187855,1.0148046,0.7536125,0.4371807,0.02698186,-0.033027127,0.35334507,1.1686363,2.2000296,3.0277228,4.048005,5.91872,7.6354084,8.650555,9.060756,9.419979,9.489924,9.5255165,9.527826,9.234703,8.528939,6.958856,4.155907,2.318519,1.4856868,1.2457471,1.1604841,1.2818441,1.2589233,1.2818274,1.2675301,1.2128627,1.2537822,0.8612108,0.536381,0.17234622,-0.4151491,-1.4218394,-1.8245581,-1.4921323,-0.8805086,-0.99785465,-1.4733608,-1.7122936,-0.81000125,-0.7948595,-0.79830414,-0.79471993
