0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164
-1.8083205,-0.49774352,-1.8575109,-1.8500378,-1.8322399,-1.8062682,-1.8685558,-1.6014497,-1.0164772,-0.5531666,-0.5906469,-0.69197464,-0.90046847,-1.0683413,-1.057791,-0.8605434,-1.526424,-0.94570386,-0.12462701,0.43078583,0.8221903,0.7882867,0.5266893,0.37371498,-0.080120265,-0.9928248,-1.5573872,-1.7485763,-1.9659436,-1.6768401,-0.7807528,0.03278926,0.41762784,-0.15116148,-0.8706249,-1.1132343,-1.1917604,-0.8026226,-0.24100246,-0.28377786,-0.86527604,-0.964684,-0.44022644,0.07346657,0.031026512,-0.13223524,-0.28608853,-0.5242074,-1.1380591,-1.9688613,-2.280839,-1.9631844,-1.3367281,-0.9684639,-0.7146582,-0.8742322,-1.7220323,-2.1256652,-1.6782879,-1.0336328,-0.6414133,-0.7452809,-0.70590997,-0.8069273,-0.8833272,-0.8871137,-0.79680574,-0.71196514,-0.6943086,-0.7152007,-0.76093996,-0.77535474,-0.97428095,-1.4231696,-1.4235203,-1.0831298,-0.8466678,-0.92803407,-0.8848,-0.67454106,-0.26390496,0.07623997,-0.7298484,-1.2188016,-0.789901,-0.38932097,-0.16483209,-0.15507507,-0.3752405,-0.47768676,-0.82969856,-1.3839066,-1.5762346,-1.6910031,-1.8086419,-1.9094307,-1.9348711,-1.9210886,-1.8547075,-1.865082,-1.7933247,-1.650995,-1.7707307,-1.7685747,-1.7727216,-1.7891321,-1.737395,-1.9231524,-1.9639133,-2.0409951,-2.1720948,-2.4202368,-2.6018329,-2.4329963,-2.1677904,-1.753806,-1.4454049,-1.4892536,-1.4980068,-1.3634821,-1.0456288,-0.6851013,-0.16426188,0.2371896,0.32127243,0.41568214,0.4278201,0.45100203,0.39407593,0.2978019,0.3456285,0.29451168,0.37596834,0.3921454,0.3155849,0.11047355,-0.041758593,-0.066503905,0.24054071,1.1306479,1.4368441,1.4857967,1.5842874,1.691206,1.548843,1.331879,1.04409,0.62651634,0.20067589,-0.03626193,-0.15934141,-0.17149422,-0.17148289,-0.19866037,-0.30407697,-0.39452708,-0.41022825,-0.40196925,-0.37743092,-0.27118635,-0.25760657,-0.49975863,-0.50141305,-0.49781963,-0.497748
-3.4085007,-3.013016,-3.4821203,-3.4932373,-3.4727762,-3.4101791,-3.4771233,-3.0603995,-2.1028779,-1.761574,-1.5610976,-1.2760366,-1.1462036,-0.95963746,-0.010997772,0.8188502,1.1199614,1.505298,0.3736628,-1.6870161,-2.5307064,-2.7674537,-2.4987822,-2.1137722,-1.8664925,-1.5978374,-1.3829464,-1.3449014,-1.4552594,-2.017352,-3.0341172,-4.5383863,-4.5718207,-3.720459,-2.856738,-2.859603,-2.8890567,-3.3302317,-3.4103723,-2.6185148,-1.741185,-1.1867554,-1.0392447,-1.2967874,-1.2262372,-0.9054246,-0.5991552,-0.32254446,-0.043149233,-0.20245051,-0.5171641,-0.7988477,-1.7627157,-3.4499993,-4.097133,-4.3744764,-4.579743,-4.24936,-3.322563,-3.032492,-2.8604097,-2.3886304,-2.2162154,-2.110497,-2.106587,-2.1073787,-2.2582717,-2.4281902,-2.5140898,-2.691258,-2.8079467,-2.9399354,-3.0373645,-3.1109557,-3.032124,-2.914723,-2.6273396,-2.7000775,-2.9054122,-3.3356783,-3.820322,-3.3505807,-2.5108356,-2.2623906,-2.6883502,-2.6123457,-2.4325783,-2.1685848,-1.6731749,-1.3012631,-1.268515,-1.4393551,-1.5153439,-1.5949657,-1.6778826,-1.7571929,-1.8869882,-2.0493188,-2.1624055,-1.9941695,-2.0268486,-2.1971936,-2.309058,-2.4799743,-2.5595427,-2.523687,-2.200889,-1.9922729,-1.760328,-1.6439474,-1.5394057,-1.4291881,-1.3316131,-1.3164827,-1.3379316,-0.9814408,-1.2449747,-1.5116452,-1.4111512,-1.447018,-1.5368285,-1.6550937,-1.8243855,-1.9907632,-2.043305,-2.0678365,-2.0513735,-2.054837,-2.0400155,-2.0177646,-2.0327387,-1.9793222,-2.0321467,-2.0740185,-2.0897188,-2.1543906,-2.3005152,-2.48943,-2.644926,-2.5746,-2.1716557,-2.101164,-2.4330213,-2.6034284,-2.5328453,-2.4091082,-2.269763,-2.2137516,-2.2595103,-2.377699,-2.3810422,-2.4504175,-2.5008428,-2.6058016,-2.6614134,-2.6608052,-2.7413986,-2.8285995,-2.9451437,-3.1096756,-3.2553701,-3.01541,-3.0178096,-3.013007,-3.0129519
-2.1393898,-3.4911773,-1.8933274,-1.800752,-1.7426864,-1.7462363,-1.6472505,-1.7210516,-1.4793687,-1.3673162,-1.3377409,-1.2360168,-0.8196778,-0.7617539,-0.8709303,-0.96835697,-0.29006946,-0.6903994,-1.7309103,-1.8515215,-1.9896505,-1.732037,-1.1970168,-0.55120564,0.10892618,1.0073376,1.3659668,1.5026213,1.545593,1.3079512,0.78499043,-0.37462008,-0.5940162,-0.30755743,-0.9071735,-1.8169588,-2.0706372,-3.107785,-3.517408,-2.6843548,-1.9033556,-1.3749979,-0.87040305,-0.6738301,-0.56026036,-0.3676683,-0.38253894,-0.54529446,-0.8060689,-0.9802536,-0.92550004,-0.9039929,-1.3095748,-2.0789444,-1.8554533,-1.4139556,-0.7847075,-0.49359098,-0.72788507,-1.7803769,-2.1085715,-1.8182095,-1.68924,-1.5192523,-1.4369866,-1.3940372,-1.5000637,-1.6323458,-1.686989,-1.7400842,-1.8295089,-1.8128251,-1.6612808,-1.511668,-1.3814241,-1.1822293,-0.83812827,-0.9939893,-1.1364636,-1.2805843,-1.6018217,-1.3440875,-1.0642203,-1.2333732,-1.562168,-1.5915849,-1.5617806,-1.3717399,-0.9078964,-0.7034683,-0.14241824,0.7207877,0.86495364,0.8347242,0.7469281,0.59803456,0.3236735,0.06856206,-0.22165179,-0.27862325,-0.4650635,-0.8233834,-0.8559605,-0.9240478,-1.1959376,-1.391598,-1.4108331,-1.2740545,-0.9852314,-0.80852425,-0.7290208,-0.79252076,-0.8639643,-1.3981096,-2.0143476,-2.44672,-2.0930407,-1.3221403,-0.6374986,-0.36283255,-0.17159817,-0.077432975,-0.05380404,0.03894463,0.062309287,0.09253398,0.09703896,0.06667532,0.063153945,0.06552362,0.028415807,0.01073201,-0.09836066,-0.25464228,-0.42320627,-0.7142398,-1.1236855,-1.5777489,-2.1623788,-2.9360883,-2.9559293,-2.581008,-2.2730496,-1.8497434,-1.8148502,-1.884749,-1.8535597,-1.7530651,-1.6410298,-1.4842724,-1.213268,-1.1063135,-1.0246524,-1.0442818,-1.1131228,-1.1811848,-1.2349291,-1.3143255,-1.5195134,-1.7238858,-1.9693922,-3.4931536,-3.494969,-3.4912972,-3.4912448
-2.9368844,-2.2760363,-2.8820872,-2.916989,-2.9992795,-3.1150026,-3.1148324,-3.368352,-3.1044483,-2.240517,-1.7792494,-1.7506258,-1.494374,-1.4279145,-1.7297442,-1.6721702,-0.8982779,-0.8774388,-1.2547593,-1.7967439,-1.9210628,-1.7996175,-1.4319887,-1.1183445,-0.4607464,0.77040195,1.6209836,1.9523039,2.1524677,1.8917899,0.7589022,-0.9031865,-1.6301086,-0.982583,-0.78184426,-1.4639323,-1.4905205,-1.7991729,-1.4564524,-1.2347718,-1.7812409,-2.1901672,-2.490482,-2.3422422,-1.971843,-1.4122015,-0.82262814,0.035930037,1.4181454,2.6796346,3.4688206,3.3521028,1.4472663,-1.1921738,-1.6147773,-1.3537253,-1.1961579,-1.2540944,-1.6843243,-2.3018556,-2.3208766,-1.8524052,-1.848728,-1.7973868,-1.8367825,-1.8207569,-1.9908819,-2.2177486,-2.3625288,-2.5029068,-2.749113,-3.004483,-2.94074,-2.55152,-1.992053,-1.6235034,-1.2218263,-1.3011307,-1.5246075,-1.7906215,-2.099468,-1.4571866,-1.0805019,-1.3526542,-1.6896513,-1.6882143,-1.5031683,-1.2072465,-0.77888256,-0.44567406,-0.26857418,-0.35398498,-0.41663837,-0.3828955,-0.36679614,-0.34932488,-0.39647695,-0.48056808,-0.334065,0.037151605,-0.29470336,-0.7550938,-0.84518397,-1.043246,-1.1956762,-1.1540233,-0.9523698,-0.8910886,-1.027753,-1.1128864,-1.1901119,-1.1634929,-0.8803277,-0.81968194,-0.6663374,-0.15161379,0.15646341,0.561547,0.92942107,1.0498599,1.109299,1.1307967,1.0284967,0.9968047,1.0186548,1.0458257,1.05579,1.0420209,1.0744529,1.1476876,1.1513417,1.1926041,1.1677055,1.149744,1.1284988,1.110502,0.9956259,0.77174556,0.39847344,-0.1940704,-0.3388564,-0.5618678,-1.0592688,-1.1705422,-1.0662642,-0.8537166,-0.6292536,-0.4745709,-0.44491467,-0.39130303,-0.34372237,-0.47881448,-0.6194733,-0.807376,-0.92409885,-0.9408405,-1.0203336,-1.1007557,-1.219027,-1.4158871,-1.5977176,-2.2753687,-2.2751708,-2.2759051,-2.2759538
-1.8184187,-0.46363744,-1.9458404,-2.032554,-2.1208909,-2.0832825,-2.1701307,-2.2902904,-2.0328407,-1.5110261,-1.3230959,-1.2653334,-1.0674003,-0.91539896,-0.542737,-0.6962948,-0.50437814,-1.4086031,-2.3525467,-2.2283988,-2.2839792,-1.6540201,-0.7498064,-0.24447334,-0.19270185,-0.31102136,-0.22507116,-0.27580464,-0.22892016,-0.34050125,-0.54327863,-1.1539149,-1.5782268,-1.9942021,-1.9350734,-2.3506908,-2.5869997,-2.7135043,-2.2663026,-1.4970231,-0.77479476,-0.49270284,-0.99721444,-1.5347385,-1.6767033,-1.5502963,-1.5000558,-1.2875975,-0.8949611,-0.921304,-1.1395549,-1.3507662,-1.4617828,-0.9223212,-1.3201615,-1.5342703,-1.9175942,-1.6720755,-1.1644727,-1.291776,-1.4180148,-1.3024559,-1.1691004,-1.1496841,-1.192606,-1.198059,-1.2072028,-1.371753,-1.4429352,-1.733349,-2.0031173,-2.5605664,-2.839652,-2.6511893,-2.0111363,-1.0544183,-1.1289617,-1.4705917,-1.7388396,-1.9132769,-1.9439671,-1.267641,-1.4086368,-2.1096654,-3.0205753,-3.390633,-3.495176,-3.5047498,-3.0490832,-2.049472,-0.8214569,0.41360074,0.5286142,0.5150946,0.45821652,0.42632926,0.34971344,-0.029699057,-0.54063123,-0.6366733,-0.5250056,-0.66743314,-0.7391746,-0.9774642,-1.2588338,-1.3577201,-1.4312514,-1.4475445,-1.3495206,-1.2962857,-1.3191655,-1.3707271,-1.4148188,-1.7041565,-2.1765544,-1.9655463,-1.0863547,-0.29786727,0.0034840703,-0.046766996,-0.2533731,-0.6199974,-1.0068383,-1.219249,-1.214722,-1.2123467,-1.1495357,-1.1102104,-1.0373498,-1.0745437,-1.0764345,-0.96836555,-0.82738054,-0.6886544,-0.6644206,-0.71271586,-0.81395537,-0.9976404,-1.287896,-1.7733676,-1.9240723,-1.9403853,-2.190086,-2.0836768,-1.820754,-1.746268,-1.5485001,-1.1235042,-0.91672516,-0.6329273,-0.35813937,-0.21829678,-0.11057076,-0.008297443,0.0052538365,0.079474404,0.1692591,0.24072681,0.38731873,0.27974716,0.14567123,-0.4650936,-0.46637976,-0.4635089,-0.46349117
2.4940255,0.98537934,2.3761222,2.242931,2.1703548,2.08118,1.9620255,1.4064108,0.5580495,0.29390305,0.33861667,0.6596055,0.9978421,1.2516823,1.0976092,0.70106345,0.47611785,-0.17816421,-0.4655517,0.4898554,1.1118821,1.7823805,1.8571889,1.2976483,1.0552584,0.81861794,0.79033357,0.64212424,0.3735601,-0.037252665,-0.9055121,-0.25476784,0.39065823,1.1955456,1.4976987,1.719718,1.719608,1.7068245,1.3116109,0.8426618,1.113583,1.7989872,2.6854718,2.6947436,2.0342686,1.3783761,0.84456474,0.22841042,-0.9465964,-1.2604246,-1.4133567,-1.7112668,-1.5272834,-0.67947406,-0.23526187,0.27447343,0.11331938,-0.4720965,-1.1076369,-1.392375,-1.0411592,-0.85457224,-0.66121536,-0.55856436,-0.5621552,-0.49435705,-0.4625488,-0.47319776,-0.42183077,-0.35095036,-0.18417704,0.27290314,0.48596835,0.47276592,0.28134304,0.29330346,0.25614253,0.35754153,0.34484,0.04650238,-0.4605753,-1.1127186,-1.0532075,-0.5829493,-0.55545723,-0.5565389,-0.49116158,-0.5021434,-0.76354235,-0.9403231,-0.9523126,-0.71595186,-0.5119806,-0.46525803,-0.5339734,-0.66358167,-0.6387353,-0.35058823,0.22456086,0.568822,0.40063894,0.39559492,0.5551446,0.89322466,0.88553846,0.8945749,1.136236,1.0673914,0.72025275,0.51122534,0.29235667,-0.06369282,-0.2227585,-0.055197764,0.06838513,0.15162167,0.7736534,0.9217919,0.7013022,0.5039343,0.4850639,0.6399655,0.9524726,0.98700154,0.9174797,0.747692,0.6595726,0.69989175,0.6809237,0.6322577,0.5972877,0.5828606,0.5742826,0.57559377,0.656361,0.48116702,0.03407732,-0.57589936,-1.1517476,-1.7287965,-1.924621,-1.898242,-1.4345019,-0.9778444,-0.34145868,0.35631418,0.7675673,0.8330406,0.76899695,0.33125493,-0.13876528,-0.46837723,-0.7961635,-1.2293178,-1.388405,-1.3245775,-1.4045072,-1.4811345,-1.4547487,-1.3468765,-1.1828401,0.98199826,0.97880095,0.9852039,0.9853158
-0.78035134,1.361336,-0.9147988,-0.93659604,-0.93248105,-0.9109704,-0.8604856,-0.48063338,0.20831674,0.59621394,0.69125247,0.699082,0.3145816,0.27882394,-0.35631356,-0.73066497,-1.2477596,-0.8175733,0.4218279,0.7442969,1.0115224,1.0791686,0.7627332,0.38193586,-0.25350273,-1.3594115,-1.910623,-2.2930253,-2.7447987,-2.6063623,-1.9244196,-1.4807278,-0.8258825,-0.77818024,-1.3230989,-1.6045673,-1.5173717,-0.82645404,0.070209324,-0.1541698,-1.1047374,-1.906417,-2.3891706,-2.2420564,-2.054913,-1.9017096,-1.6859068,-1.3566991,-0.9182596,-1.1775097,-1.0663176,-0.94683915,-0.784495,-0.7237925,-0.4058536,-0.009879291,1.2413046,1.6612186,1.112108,1.3688772,2.0475898,2.275707,2.078418,1.7649344,1.6179247,1.5121588,1.5683118,1.7377001,1.8568714,1.979861,2.006457,2.1492357,2.180764,1.7667058,0.8384263,0.31399018,-0.8821969,-1.0434604,-1.1827564,-1.3920972,-1.0702574,-0.8567001,-1.0651473,-1.1924214,-0.6217462,-0.28995135,-0.25540698,-0.43272483,-0.7059979,-0.7301572,-0.9371029,-1.301667,-1.2902055,-1.2578518,-1.2486346,-1.291358,-1.3416936,-1.4674876,-1.7299612,-1.9555799,-1.923223,-1.8921227,-1.9242663,-2.028505,-2.202227,-2.2614622,-2.2540436,-2.193687,-2.2548256,-2.1819174,-2.3449602,-2.6207538,-2.8902605,-2.6311092,-2.1978865,-1.9443526,-2.039399,-2.3592713,-2.467738,-2.422576,-2.26287,-2.1323586,-1.819589,-1.4619446,-1.3716333,-1.2549597,-1.2188026,-1.2199951,-1.2954599,-1.2783804,-1.212637,-1.2491474,-1.2823176,-1.2994083,-1.3586564,-1.4474474,-1.4388856,-1.2767572,-0.78325856,0.36212766,1.519438,2.0282252,2.4141064,2.56909,2.7261853,2.791586,2.7541568,2.5405416,2.2935634,2.2414875,1.9890945,1.87921,1.7737501,1.5265682,1.2315438,0.7980232,0.59336424,0.5297636,0.4621485,0.6970802,0.8398134,1.3604026,1.359251,1.361462,1.3614655
0.39525515,-0.9038971,0.5129782,0.51964164,0.5295915,0.61475,0.5465413,0.69116545,0.3182366,-0.5262706,-1.1822133,-1.3587719,-1.4069321,-1.5786737,-1.9737854,-1.9933721,-2.255949,-2.2524567,-1.4994984,-0.9798975,-0.6591399,-0.8389277,-1.2086115,-1.3357971,-1.4275553,-1.6287256,-1.5798172,-1.4365191,-1.3692651,-1.2953916,-1.4686457,-1.4074484,-1.4472305,-1.555391,-1.3897216,-0.5339453,-0.41498768,-0.60657275,-1.0903087,-1.61649,-1.7234643,-1.4732535,-0.976003,-0.6999484,-0.6786022,-0.7212082,-0.83000046,-1.2176726,-1.7247154,-1.6738887,-1.7506709,-1.850436,-1.8542368,-1.89289,-1.87091,-1.6693114,-1.727434,-1.9896151,-1.9014702,-1.2508658,-0.68745106,-0.2863966,-0.3063523,-0.3602587,-0.36060655,-0.34858572,-0.3127232,-0.20132765,-0.15451011,-0.0335961,0.09175348,0.15046978,-0.059654832,-0.37169236,-0.43635756,-0.9069233,-1.240511,-1.0333978,-0.9117989,-0.87799275,-0.9916812,-1.4445243,-1.4118464,-0.8279694,-0.42108986,-0.33448887,-0.27770525,-0.39022118,-0.92542815,-1.1058779,-1.3159171,-1.5591323,-1.3635771,-1.1507065,-0.8656126,-0.30773598,0.6691373,2.5386558,5.388729,7.405204,7.982776,8.329305,8.412222,8.723761,9.653082,10.349453,10.919895,11.056899,10.979627,10.776775,10.59215,10.443501,10.459731,10.791536,10.689978,9.464165,7.3886156,4.5374303,2.442354,1.4931395,0.9122384,0.86630243,0.6089275,-0.2443577,-0.5670965,-0.80588126,-0.9046289,-0.9536724,-1.0984914,-1.0911154,-1.1191776,-1.1975694,-1.3628639,-1.5156933,-1.6122805,-1.7748191,-1.9964964,-2.228474,-2.4452791,-2.4706883,-2.4916668,-2.6780615,-2.9158888,-3.2844696,-3.5453248,-3.592223,-3.7429597,-3.9046874,-3.9777074,-4.0470934,-4.0892353,-4.1097302,-4.0959725,-3.9613926,-3.7930164,-3.5889606,-3.4355104,-3.2711284,-3.022852,-2.7774734,-2.4079452,-0.90553606,-0.90711707,-0.90385276,-0.903846
-2.3635147,-4.2328987,-2.3143752,-2.2804117,-2.2504218,-2.3191514,-2.2979822,-2.4232235,-2.7982955,-3.5470247,-3.375389,-3.0152311,-3.0121233,-3.0668848,-2.8467855,-2.579884,-3.0983357,-3.2558787,-3.3991203,-3.8289073,-3.5941563,-3.4433026,-3.359934,-2.8894002,-2.4246485,-2.487165,-2.5679135,-2.54901,-2.5673013,-2.4514358,-2.3533585,-3.0530412,-3.3919158,-3.2465553,-2.4102554,-2.0808098,-2.0198514,-2.0062585,-1.7105541,-1.2322983,-1.5051918,-1.6978445,-1.9719594,-2.2023458,-2.3202255,-2.5077076,-2.6896892,-2.890942,-2.8164828,-2.8829648,-2.9721246,-2.9357524,-2.6783705,-3.0548532,-3.2402225,-3.1168015,-2.5744617,-2.104183,-1.329967,-0.44882554,0.26330304,0.4800768,0.5726879,0.6486412,0.62056065,0.54432464,0.48406857,0.50875056,0.513453,0.5460026,0.57392395,0.47243613,0.2854148,-0.36968938,-0.5891683,-1.192259,-2.0401325,-1.9951288,-1.9450697,-1.8832315,-1.9031034,-2.0024393,-2.4470224,-3.0531416,-3.0505266,-2.8880904,-2.767046,-2.675119,-2.6269612,-2.0686111,-1.6522344,-1.9593844,-2.121532,-2.1835856,-2.2366939,-2.2673788,-2.1449199,-1.709015,-0.8577034,-0.2822734,-0.42550653,-0.7610198,-0.91546607,-1.0126544,-0.9369641,-0.7174592,-0.3612051,-0.3124966,-0.45056015,-0.546844,-0.78845584,-1.2016244,-1.6011262,-1.5761864,-1.332952,-0.9258474,-0.82881206,-1.6768515,-2.1971705,-2.3663158,-2.3492851,-2.2255201,-2.1717782,-2.2639234,-2.2811809,-2.2796688,-2.2685227,-2.2636282,-2.322601,-2.3195958,-2.3302064,-2.3479373,-2.4523146,-2.5957212,-2.7266612,-2.8957572,-3.1481094,-3.3965697,-3.5246696,-3.3398316,-3.123415,-3.4160237,-3.8919725,-4.292114,-4.4246407,-4.5232058,-4.7035675,-5.050808,-5.3485255,-5.4666576,-5.536027,-5.6123953,-5.691382,-5.648189,-5.522546,-5.363689,-5.2906566,-5.1312013,-4.97019,-4.796831,-4.6144075,-4.232669,-4.2320976,-4.232931,-4.2329197
-2.3785772,-1.2496312,-2.3589268,-2.3534071,-2.302354,-2.2755518,-2.3482544,-2.1974518,-2.0617018,-2.092718,-1.819407,-1.2752097,-0.86628634,-0.8738982,-0.7603356,-1.1197739,-1.8548853,-2.226998,-2.136796,-1.1397308,-0.7884257,-0.60707664,-1.1929758,-1.6553729,-1.408068,-1.3736309,-1.5794375,-1.7674854,-2.0343132,-2.2936351,-1.661461,-0.09054167,0.6080959,0.79216856,-0.30304495,-0.5161826,-0.365131,1.6044241,5.504494,9.034679,11.210934,12.223586,12.836586,12.905107,13.035967,13.016763,12.758688,12.012375,9.939891,7.481143,4.802945,3.0041409,0.7558153,0.03128755,-0.057744488,0.0409206,-0.42444056,-0.8138801,-1.4076915,-2.0448563,-2.2509642,-2.4549596,-2.5227618,-2.627975,-2.7257402,-2.728958,-2.6581695,-2.442614,-2.2002015,-2.014714,-1.7774191,-1.299175,-0.9387647,-0.5243499,-0.952008,-1.919957,-2.595153,-2.4508295,-2.36867,-2.3666842,-1.7611908,-0.80953383,-0.5700909,-0.2854789,-0.4513144,-0.31528252,-0.16519272,-0.05065591,-0.20742834,-0.5724392,-0.40362495,-0.80363166,-1.2508833,-1.4726615,-1.5865628,-1.6634709,-1.7027276,-1.6649911,-1.374845,-1.3601296,-1.5583444,-1.5516658,-1.5667636,-1.6081158,-1.6783844,-1.6532996,-1.421145,-1.4807925,-1.4730651,-1.6268636,-1.8194516,-2.0886755,-2.292158,-2.2890675,-2.295073,-1.775297,-1.3771238,-1.5534525,-1.7920401,-1.9394693,-2.031807,-2.035043,-2.0063357,-2.0601282,-2.0573971,-2.0535293,-2.0582356,-2.070393,-2.052634,-2.0645494,-2.0477197,-2.0427055,-2.0052195,-1.96242,-1.9185495,-1.8733668,-1.8159008,-1.6971908,-1.4233586,-1.0147648,-1.1695254,-1.4776081,-1.514449,-1.5372076,-1.3319746,-1.0781498,-1.087782,-1.4299163,-1.8993455,-2.2786512,-2.511393,-2.6177032,-2.7682717,-2.836763,-2.8179417,-2.6879187,-2.617918,-2.5257344,-2.3166294,-2.2379513,-2.1578135,-1.2507656,-1.2522516,-1.2495126,-1.2494963
-1.9105623,-3.3969169,-1.8525157,-1.8577348,-1.8709738,-1.929704,-1.8468478,-2.2462442,-2.3349226,-1.522105,-0.72712857,-0.5440124,-0.3751216,-0.17554344,-0.16398132,-0.12155241,0.710416,-0.07352091,-0.6194176,-1.2206104,-1.2483933,-0.7509203,-0.0831697,0.39339787,0.8514278,1.5806129,1.7938179,1.7454127,1.581612,0.8139487,0.32814908,-1.4411265,-1.755912,-1.1774656,0.026030213,0.62672013,1.1740202,0.8796634,0.754627,0.7695843,-0.12998942,-0.86428124,-1.4142364,-1.4046582,-1.2287532,-1.254745,-1.3837694,-1.4729522,-1.517751,-1.5617524,-1.6505207,-1.7797817,-2.3466704,-2.043099,-1.4525945,-1.5288577,-1.7986372,-1.6132797,-1.8541198,-2.5824847,-2.8420076,-2.3992631,-2.0542953,-1.7532942,-1.5943985,-1.5621613,-1.6990085,-1.8957455,-2.0566041,-2.0552182,-2.1201043,-2.0080009,-1.7607243,-0.91048694,0.09842925,0.6834725,1.9209795,2.2842379,2.2931612,2.0350378,1.387073,0.9021224,0.05124725,-1.1079353,-1.1436946,-1.053188,-0.9609957,-0.7027718,-0.3480304,-0.23967667,-0.20292886,-0.19027457,-0.13752148,-0.0026308596,0.14431088,0.35330197,0.57398367,0.57528436,0.19367276,-0.2902464,-0.8567107,-1.3177818,-1.453238,-1.6444638,-1.632215,-1.4113214,-1.2437675,-1.159284,-1.3191752,-1.3860428,-1.2974424,-1.0132356,-0.6196035,-0.4273497,-0.089594744,0.07898741,0.18124433,0.8229816,1.3285577,1.5457377,1.6442418,1.5860912,1.4219234,1.4034545,1.4294039,1.4410746,1.4470932,1.4058626,1.3731651,1.3767657,1.3107293,1.2960768,1.1917609,1.0582289,0.9695288,0.9845325,0.937914,0.78028953,0.46105576,-0.16162768,-0.4970647,-0.87599224,-1.4428524,-1.681149,-1.7959962,-1.8774168,-1.9351065,-2.0072362,-1.9681089,-1.8194739,-1.7071996,-1.6502137,-1.5477973,-1.467304,-1.3911061,-1.5117161,-1.5804105,-1.6801752,-1.8975408,-2.1836128,-2.381572,-3.394456,-3.3924537,-3.396884,-3.3969612
-5.479833,-4.1582685,-5.559738,-5.528769,-5.475974,-5.470524,-5.445596,-5.2570972,-4.7740836,-4.6533585,-4.125516,-3.6519635,-3.7014146,-3.7566805,-3.7622952,-3.3710113,-3.693018,-3.8901763,-4.451739,-4.5994244,-4.169524,-3.6065838,-3.455192,-3.1674502,-2.6369762,-2.4417396,-2.45713,-2.4955227,-2.6388528,-2.7290463,-2.575681,-3.5515418,-3.6386847,-3.4226556,-3.0055478,-2.697005,-2.5945208,-2.4041116,-1.9189327,-1.8527491,-2.6372404,-2.9847107,-2.9033356,-2.740635,-2.7033484,-2.7845078,-2.9041624,-3.1065469,-3.1164837,-3.4745097,-3.8160956,-3.840378,-3.6330853,-4.034385,-4.263839,-4.2431574,-4.197791,-3.9995425,-3.4877927,-3.1210318,-2.703127,-2.5170164,-2.410012,-2.3695893,-2.432509,-2.499413,-2.6188807,-2.643024,-2.6177237,-2.6119297,-2.6122103,-2.388317,-2.38071,-2.4653986,-2.5161753,-2.7402341,-2.8866105,-2.706077,-2.6981518,-2.7862918,-2.9206634,-3.2022097,-3.997086,-4.846101,-4.823139,-4.517767,-4.345681,-4.2582603,-4.158119,-3.7325883,-3.515975,-3.9214735,-4.140019,-4.2494335,-4.3766365,-4.5213356,-4.6059127,-4.6199102,-4.468886,-4.4911585,-4.7434278,-4.940525,-5.091761,-5.2446203,-5.2506943,-5.0972595,-4.69239,-4.621855,-4.7678323,-4.9091306,-5.071507,-5.252542,-5.2358403,-4.7040753,-3.956647,-2.815526,-2.3545625,-2.7305121,-2.8697062,-2.9473958,-2.900303,-2.826364,-2.7573779,-2.6929526,-2.6669092,-2.6261835,-2.6111977,-2.6090393,-2.6421382,-2.6456573,-2.6614807,-2.6737158,-2.7777271,-2.898067,-2.98595,-3.066197,-3.162979,-3.2136817,-2.9863753,-2.2898567,-1.7776225,-2.1446521,-2.7271004,-2.9808416,-2.9083982,-2.9085627,-3.0210114,-3.363153,-3.6103063,-3.612918,-3.6452575,-3.6724014,-3.7548182,-3.849702,-3.9335809,-4.0369167,-4.152223,-4.235073,-4.347192,-4.3157034,-4.3056903,-4.158704,-4.158977,-4.158244,-4.158218
