0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116
-1.6870742,-1.7060207,-1.7387419,-1.7290899,-1.6502264,-1.5634544,-1.4881691,-1.3986274,-1.2065946,-0.5631696,0.16478929,0.23383549,0.26486626,0.21753335,-0.012212843,-0.57690775,-1.1498392,-1.7913971,-2.2979436,-2.074844,-1.4982255,-0.72079086,-0.4967636,-0.23277901,-0.18464923,0.08544934,0.48187134,0.75417995,0.662722,0.45395932,-0.007990211,-0.3020059,-0.37260208,-0.46236748,-0.536339,-0.7248013,-0.72705364,-0.7046634,-0.5893059,-0.32092476,0.0062219948,0.3932374,0.49201578,0.37195614,0.29725918,0.29180935,0.11045122,-0.3278774,-0.96891016,-1.4300003,-1.5323105,-1.559294,-1.5428958,-1.4236937,-1.3107939,-1.3037734,-1.3716557,-1.867058,-1.8589574,-1.7058117,-1.5427916,-1.0930407,-1.1533862,-1.131263,-1.0517685,-0.9464305,-1.01915,-1.1847615,-1.371676,-1.4822533,-1.762684,-2.1044443,-2.3474631,-2.4333553,-2.444979,-2.4838915,-2.5120735,-2.4108558,-1.9993194,-1.5634605,-1.0615503,-0.60097384,-0.88218296,-1.2013104,-1.7912579,-1.8308111,-1.8056319,-2.1386878,-2.5878682,-3.227758,-3.6562052,-3.494306,-3.506266,-3.2754319,-2.6344392,-2.6726775,-2.7087178,-2.7962143,-2.7959795,-2.6691043,-2.9321322,-3.107004,-3.2911787,-3.5132425,-3.2561545,-3.1530635,-2.5476127,-2.2729242,-2.3744388,-2.2760196,-2.3981454,-2.4014616,-2.4390123,-2.7966573,-2.6081378,-2.796354,-2.7958586
-4.209589,-4.224323,-4.2440176,-4.2282376,-4.255452,-4.2443366,-4.245902,-4.1275654,-3.9524033,-3.4952035,-3.5723028,-3.5528772,-3.391757,-3.3792093,-3.2707028,-2.8170571,-1.5641401,-0.7293618,-0.62759864,-0.61067426,-0.74061143,-1.4404284,-2.7458467,-3.2977557,-3.4097013,-3.203957,-2.7418642,-2.3562217,-1.7622931,-1.2249902,-0.801594,-0.5025252,-0.400134,-0.17750728,0.05614172,0.39614797,0.8161048,0.9968081,0.8582516,0.43155286,0.055699673,-0.51118124,-1.0123692,-1.52067,-1.9903113,-2.3694675,-2.518456,-2.6016762,-2.5865703,-2.5468829,-2.6223505,-2.7172234,-2.82222,-3.0215058,-3.248583,-3.4436746,-3.80811,-3.941684,-3.8015187,-3.4415452,-2.850235,-2.5227582,-2.355428,-2.2103224,-1.8967674,-1.7326238,-1.301116,-0.6857737,-0.18814838,0.10369155,0.37600747,0.35973948,0.09597151,-0.2732983,-0.5848639,-0.6572068,-0.7380567,-1.0226576,-1.7295675,-2.6409972,-4.090413,-5.1074805,-5.002063,-4.813445,-4.408074,-4.206524,-4.2654347,-3.9642918,-3.8908553,-3.7807279,-3.6484869,-3.6503496,-3.522858,-3.534478,-3.8572586,-4.019265,-4.054888,-4.3277307,-4.3277597,-4.032509,-3.9244192,-3.8375518,-3.720932,-3.5411403,-3.684779,-3.5831857,-4.041095,-4.043412,-4.104876,-4.1408954,-4.1252537,-4.1991663,-4.2436047,-4.3276587,-4.325573,-4.3276544,-4.327757
-2.3492386,-2.1960437,-2.055826,-2.0012255,-1.9193896,-1.8541625,-1.8555856,-1.7556534,-1.7669275,-1.6480573,-1.6445702,-1.9156286,-2.0564232,-2.2387843,-2.3206835,-2.1736531,-1.134814,0.09885447,0.7218586,0.6026366,-0.08909465,-1.8165083,-2.9627228,-3.123426,-2.9432106,-3.036909,-3.4473612,-3.677249,-3.7302628,-3.7475967,-3.3442068,-2.7033515,-2.360182,-1.7009103,-0.9922889,0.036225498,0.8940457,1.6887255,2.176615,2.3165877,2.1653595,1.8895776,1.7867341,1.7685487,1.4705329,1.1834472,0.92329097,0.6074959,0.2645595,-0.097960815,-0.29619786,-0.5304883,-0.7718989,-1.0426596,-1.2892224,-1.479593,-1.9293737,-2.486055,-2.9075933,-3.062516,-3.1646059,-3.2847314,-3.5004702,-3.4318113,-3.2659068,-3.1707406,-3.0414908,-2.776413,-2.417746,-2.0888066,-1.5553262,-1.0206454,-0.6974949,-0.5939904,-0.57838714,-0.5816977,-0.49115166,-0.42466414,-0.56082857,-0.9941653,-1.2589643,-1.583844,-1.9263233,-1.8063341,-1.4347118,-1.478282,-2.0183225,-1.9120467,-1.9101281,-1.5756497,-1.4258476,-1.4613168,-1.3038914,-1.2838237,-1.8119204,-1.8779898,-1.8650575,-2.8253255,-2.8255572,-1.7612448,-1.6961794,-1.5933616,-1.5060186,-1.3464696,-1.1603607,-1.1306634,-1.385697,-1.6874654,-1.6648343,-1.6496392,-1.4939983,-1.4818356,-1.5216026,-2.8246846,-1.819552,-2.8251326,-2.8256872
-3.7928681,-3.6753874,-3.5972648,-3.6142898,-3.6362333,-3.6910849,-3.7368546,-3.806717,-3.8806963,-3.7412875,-3.0809288,-2.7230222,-2.5151782,-2.5170097,-2.6545448,-2.7625182,-1.6315931,-0.10580946,0.5611823,0.38980103,-0.19175592,-1.9822811,-3.314147,-3.3630495,-2.9002478,-2.5449672,-2.5124588,-2.5807514,-2.6331532,-2.8785224,-2.8715165,-2.7347012,-2.6600144,-2.5295703,-2.356186,-1.9581579,-1.5453782,-1.1542072,-0.9900273,-1.2505169,-1.7891871,-2.4663908,-2.8254907,-2.7352045,-2.4221556,-1.9924468,-1.4888091,-1.1305623,-1.0287304,-1.0415921,-1.0520581,-1.1851232,-1.3851067,-1.6741135,-1.9479865,-2.1309888,-2.5578723,-3.316022,-3.4207072,-2.9342055,-2.5594149,-2.481902,-2.6831481,-2.6558008,-2.6773672,-2.6159384,-2.371326,-1.9500129,-1.4655842,-0.93638134,-0.24839276,0.31992155,0.6597364,0.840639,0.85476387,0.80078375,0.68124944,0.48232436,-0.06542364,-0.88141555,-2.3942273,-3.407805,-3.416094,-3.0864754,-2.2958302,-2.240501,-2.2967205,-1.793814,-1.4335034,-0.7467257,-0.6836436,-0.8555223,-0.5170939,-0.85623974,-1.3775129,-1.4679201,-1.4338937,-2.859725,-2.860106,-1.8326696,-1.5634159,-1.3691959,-0.96743095,-0.9515958,-1.1536776,-1.2657717,-1.7649301,-2.0459979,-1.9921355,-1.9963943,-1.7793813,-1.918876,-1.8303379,-2.8590202,-2.212439,-2.8593922,-2.8601851
-1.1182492,-1.0989733,-1.118458,-1.1896266,-1.2432196,-1.2704532,-1.3462945,-1.5169737,-1.9404119,-1.9381328,-1.6678224,-1.7249693,-1.7601205,-1.9359162,-1.8480436,-0.9555118,0.07859178,0.8586863,1.1225283,1.0740478,0.6135088,-0.374243,-1.3755445,-1.8070812,-1.8119949,-1.943939,-2.3463047,-2.5014,-2.3049989,-2.1988745,-1.9804394,-1.8829663,-1.9456601,-2.0349264,-2.0875661,-1.8633726,-1.468695,-1.1634177,-0.9848,-0.9993216,-1.1263205,-1.1204593,-1.1728529,-1.6294487,-1.8658035,-1.6716326,-1.0346608,-0.56728506,-0.7879946,-1.1241001,-1.2455461,-1.4069862,-1.5675825,-1.8056983,-2.035441,-2.2054195,-2.500453,-2.4133677,-1.977788,-1.6251404,-1.4459547,-1.2480719,-0.9446126,-0.79684544,-0.6379489,-0.6334521,-0.2454017,0.2158519,0.5819187,0.8148625,0.98142576,0.8017977,0.52006054,0.29393256,0.04670611,-0.06227854,-0.19535887,-0.381482,-0.6893079,-1.1177509,-1.175373,-1.1532061,-1.5262914,-1.5132979,-1.8107836,-1.7772148,-1.6892102,-1.6200793,-1.5090454,-1.3282342,-1.3935863,-1.5142206,-1.521765,-1.6324148,-1.5869563,-1.5824974,-1.5494406,-1.3823395,-1.3822038,-1.4502869,-1.4701133,-1.4766124,-1.3639214,-1.3033595,-1.5577492,-1.6424732,-1.8833894,-1.7341266,-1.6989207,-1.6897762,-1.6048653,-1.6565323,-1.6465847,-1.3824989,-1.6267827,-1.3821265,-1.3820437
2.1416314,2.1760168,2.1796193,2.149924,2.1239188,2.0564504,1.9545267,1.728838,1.3081362,0.6576874,0.32701546,0.52471936,0.8948425,1.3856006,1.7562311,1.3342713,0.56364906,0.5070346,0.15649387,-0.31888387,-0.9471811,-2.1073327,-1.8984671,-1.7475133,-1.6186099,-1.283945,-0.577938,0.012653351,0.577764,0.8258946,0.6501199,0.3902169,0.35350725,0.30785614,0.43416196,0.59281504,0.69122446,0.5074174,0.17594114,-0.19490352,-0.4372382,-0.18434599,0.33943072,0.95677584,1.2332518,1.3812563,1.5087012,1.5761483,1.1637216,0.7204809,0.58506435,0.24192977,-0.29169714,-0.7164303,-0.9907884,-1.1972399,-1.5239118,-1.236511,-0.55581975,0.10505153,0.68577445,0.59602356,0.33732575,0.2196061,0.09406395,0.07781519,0.020197675,0.048472777,0.20924544,0.38434806,0.37760746,0.15940484,-0.14235194,-0.32951432,-0.6050332,-0.8592993,-1.2232618,-1.6332971,-2.211335,-2.6536407,-2.648025,-1.9853106,-1.470051,-1.1120868,-0.71346605,-0.44526604,0.060600847,0.6511842,0.92767113,0.7584585,0.37200302,0.16107698,0.3338537,0.58821774,1.2902567,1.3049588,1.2962903,1.8343425,1.8343229,1.0801728,0.9506829,0.79108274,0.5818384,0.14973062,0.03307739,0.27357918,0.69323695,0.9835068,1.2102255,1.2989252,1.3019994,1.2551967,1.3674016,1.8342978,1.404712,1.8342475,1.8343204
-0.21592467,-0.28682795,-0.38661593,-0.43019786,-0.39405409,-0.39385527,-0.29928347,-0.2961038,-0.2983628,0.04880449,0.06793693,-0.04370156,0.011774793,-0.0071903467,0.04310614,-0.18611296,-0.9596044,-1.7070355,-1.8888941,-1.54945,-0.5779491,0.9254704,1.1722058,1.0155324,1.350815,2.1103473,3.4740844,3.7302809,3.268949,2.8706465,2.0156906,1.3944736,1.0122818,0.45803925,-0.22659816,-1.2136971,-1.8575976,-2.0185027,-1.9628544,-1.7076406,-1.364965,-0.9454875,-0.6445638,-0.38537103,-0.35908914,-0.4656188,-0.77641094,-1.0877492,-1.3383908,-1.4591203,-1.462891,-1.3643141,-1.3072693,-1.169118,-1.1088377,-1.0994292,-1.1468203,-1.3007698,-1.557868,-1.3739493,-1.5425513,-1.7359064,-1.7476869,-1.858608,-1.8560157,-1.9885356,-2.0831172,-2.1619174,-2.2171674,-2.2891858,-2.5060053,-2.781704,-2.968414,-3.0443602,-3.049031,-3.042979,-2.9833417,-2.9146123,-2.7108536,-2.3534658,-1.6718905,-0.8450072,-0.33238074,-0.62614566,-1.147139,-1.2754252,-1.202564,-1.6032577,-1.7590582,-2.1949623,-2.509492,-2.6245584,-2.9055939,-2.7805045,-2.2919817,-2.1008022,-2.0632353,-1.2043594,-1.2041388,-2.1089153,-2.2384079,-2.323702,-2.5134053,-2.7529821,-2.853612,-2.8272617,-2.193821,-2.081392,-2.0150108,-1.9802957,-2.0555847,-1.936795,-1.9516541,-1.2048582,-1.6492646,-1.2045832,-1.2040635
0.44284353,0.466297,0.5557461,0.5704363,0.5454401,0.53483754,0.4942847,0.44966495,0.4456203,0.38590017,0.14464915,-0.48823735,-0.92607456,-0.89001626,-1.1861402,-1.988397,-2.7955585,-3.281538,-3.2180824,-3.2304108,-3.1069257,-1.9209739,-0.79121864,-0.32671982,-0.47425207,-0.5382637,-0.40774122,-0.43671218,-0.6776273,-0.97953844,-1.4576137,-1.7591832,-1.848781,-1.999902,-2.0936499,-2.174158,-2.260142,-2.4541562,-2.6457968,-2.7958255,-2.8585505,-2.7225041,-2.552339,-2.6319566,-2.8300967,-2.9269142,-2.753432,-2.3556376,-1.985198,-1.8993615,-1.9026899,-1.8611041,-1.7625773,-1.5644352,-1.1902001,-0.8429693,0.54869413,2.2907472,2.4462123,1.5762376,1.2529173,1.0718433,0.68126917,0.5504917,0.391236,0.45262653,0.33807078,0.143671,-0.1478299,-0.42722577,-0.96796227,-1.3760211,-1.5484599,-1.5989608,-1.5974902,-1.6017307,-1.6363993,-1.6482131,-1.4651113,-0.9548203,-0.5820713,-0.5128757,-0.10530484,-0.1515261,0.2069111,0.34520167,0.6379443,1.2717838,1.9371381,2.4590037,2.8543453,2.7245476,2.5513353,2.7428145,2.5143113,2.6186075,2.6746485,2.400668,2.400639,2.9377038,2.968258,2.846483,3.0738032,3.0264516,3.0871282,3.048217,2.5840642,2.7415996,2.6669755,2.621109,2.5003211,2.414348,2.4347072,2.4007745,2.3145494,2.400838,2.4006696
-1.9934162,-2.0580797,-2.122849,-2.1219754,-2.2005363,-2.3474174,-2.413064,-2.5657105,-2.6641154,-2.7196918,-2.5369039,-2.440094,-2.2519321,-2.072701,-2.2026918,-2.7895794,-3.353788,-3.8069186,-3.8817415,-3.937378,-3.8620596,-2.620509,-1.0460074,-0.32609951,0.32643676,1.226649,1.9818189,2.0818744,1.6841104,1.6001959,1.2036573,0.9870596,0.8650129,0.70995116,0.50228965,0.24288821,-0.13142881,-0.70033884,-1.2959543,-1.7307254,-1.8505359,-1.9665811,-2.3000984,-3.0518775,-3.2208908,-3.069737,-2.6575603,-2.340213,-2.3449278,-2.4543362,-2.475603,-2.4557664,-2.460621,-2.3539805,-2.0609026,-1.8391783,-0.91430414,0.46000326,0.79252285,0.030491613,-0.7506812,-1.1300157,-1.0427006,-1.0817454,-1.157701,-1.2663921,-1.3415668,-1.4012126,-1.4760033,-1.5639218,-1.8429399,-2.2216291,-2.5238345,-2.6727788,-2.7493215,-2.793888,-2.853675,-2.8876367,-2.7260408,-2.3807707,-2.2160902,-1.9358153,-1.762421,-2.0298245,-2.138574,-2.2454796,-2.337758,-2.4005117,-2.3369575,-2.411356,-2.3512821,-2.101326,-2.170772,-2.040197,-2.2073865,-2.1629372,-2.1411011,-1.9973421,-1.99743,-2.0033445,-2.130305,-2.1177096,-2.180628,-2.2633944,-2.3003101,-2.4437127,-2.1961646,-2.3344064,-2.2492034,-2.1480186,-2.1395183,-2.0917702,-2.1511908,-1.9974852,-1.8095297,-1.9975555,-1.997506
-3.1306767,-3.1173124,-3.1051455,-3.095872,-3.0565882,-2.9834251,-2.974461,-2.8310666,-2.7331095,-2.7142365,-2.4180338,-1.7435932,-1.100153,-0.66146725,-0.47063008,-0.7128189,-1.5811145,-2.2847786,-2.8787456,-3.26587,-3.768232,-3.8035588,-2.9243865,-2.6415715,-2.2033575,-2.2258353,-2.221096,-2.0109494,-1.5037546,-1.2173779,-1.0145477,-0.9679643,-0.9315993,-0.9261585,-0.7898254,-0.8695861,-0.74766594,-0.68453777,-0.528654,-0.0066851974,1.0385844,1.8795843,1.996958,1.6874361,1.1423819,0.3963005,-0.5139806,-1.3021452,-1.9807527,-2.3931131,-2.5196617,-2.5925577,-2.693625,-2.8973393,-3.1538072,-3.3209643,-3.6148643,-3.5655441,-2.7815113,-1.9982216,-1.3735886,-0.9623907,-0.8061948,-0.70099145,-0.7697605,-0.7685948,-1.0175972,-1.297488,-1.4383004,-1.547827,-1.7671905,-1.8948526,-1.9660082,-2.0350866,-2.1064575,-2.139853,-2.2293441,-2.366447,-2.7477489,-3.0467305,-3.2218044,-3.204294,-3.3049839,-3.3301091,-3.447912,-3.2246437,-2.9555345,-2.517231,-2.4754152,-2.5829813,-2.6218863,-2.681047,-2.5786948,-2.5075808,-2.103785,-2.2735686,-2.314773,-2.3863459,-2.3861988,-2.4698343,-2.4314709,-2.4761052,-2.4977741,-2.4307046,-2.5154715,-2.5135865,-2.5656967,-2.4619005,-2.3883915,-2.4454658,-2.5894942,-2.637607,-2.5585144,-2.3864112,-2.5969086,-2.3862019,-2.386045
-1.6452074,-1.5893235,-1.5750606,-1.6357818,-1.6730514,-1.7997936,-1.8929639,-2.0883384,-2.3379426,-2.6975193,-2.5486715,-2.1341002,-1.8670664,-1.74136,-1.5645602,-0.59711987,0.78602815,2.3569002,2.9776921,2.8961985,2.3671281,0.5051455,-1.5219047,-2.29099,-2.2648835,-2.1250243,-2.3215108,-2.4500937,-2.2898235,-2.0023906,-1.5570385,-1.1568133,-1.0056835,-0.8349628,-0.8345382,-0.60544306,-0.38995767,-0.11316645,0.033010945,-0.015296973,-0.44888753,-1.1084714,-1.3867341,-1.1070943,-0.37817037,0.4745543,1.3835676,1.9534528,2.487297,2.9234495,3.0763164,3.195491,3.2533176,3.1665173,2.9758801,2.9544516,2.5463252,0.8745259,-0.84424603,-1.8162253,-1.9398702,-1.8683333,-1.2603025,-0.67697555,-0.1858252,-0.12650228,-0.11492008,-0.13228467,-0.025317729,0.084973186,0.3681141,0.5924673,0.7596181,0.81551665,0.7610316,0.6475755,0.5732473,0.48895508,0.3107878,0.14530979,0.031682268,-0.83174694,-1.5708847,-1.4339414,-1.4852906,-1.6426847,-1.8135529,-2.1425061,-2.1363716,-1.7816478,-1.5031096,-1.4663558,-1.4699235,-1.6185356,-2.0889812,-2.000658,-2.018807,-2.904407,-2.9047575,-1.6769357,-1.414113,-1.2371614,-1.0727001,-0.9726369,-0.7834514,-1.2887398,-1.3379074,-1.6172655,-1.6458608,-1.7270535,-1.6768672,-1.7529392,-1.5628892,-2.9037561,-1.5198306,-2.9043005,-2.9049897
-5.8856564,-5.8901196,-5.901882,-5.8955927,-5.8727074,-5.856761,-5.848894,-5.819726,-5.734168,-5.4361405,-4.9139895,-4.326043,-3.794301,-3.5977235,-3.609871,-3.985802,-4.3202715,-4.3315606,-4.4955916,-4.5346127,-4.5047536,-3.961078,-3.2366164,-2.9025114,-1.8830564,-0.86115,0.30573034,0.83633065,1.0632246,1.3816429,1.184382,1.0448747,0.8461761,0.562474,0.16883674,-0.35181102,-0.84101033,-1.488733,-2.0421517,-2.4982114,-2.7252042,-2.9408484,-3.230786,-3.7737098,-3.9439766,-3.7936401,-3.373157,-3.175269,-3.2107987,-3.3715982,-3.4687629,-3.535854,-3.7473576,-3.9437392,-4.0897684,-4.202435,-4.386205,-4.4526863,-4.2940774,-4.1176286,-4.0292296,-3.8795638,-3.5633845,-3.30174,-2.9221702,-2.8349905,-2.6950717,-2.5088975,-2.3601098,-2.3551486,-2.6355448,-3.2181063,-3.7805977,-4.1945643,-4.5299883,-4.721401,-4.8912177,-5.0889635,-5.292472,-5.328287,-5.3531027,-5.3313584,-5.42778,-5.7366157,-6.1685095,-6.186262,-6.069915,-6.307804,-6.398202,-6.647279,-6.713501,-6.532883,-6.525123,-6.4287014,-6.427255,-6.4029055,-6.4068565,-6.1688895,-6.168763,-6.313319,-6.385932,-6.431257,-6.506404,-6.480092,-6.320761,-6.387842,-6.231131,-6.3119745,-6.2665434,-6.2058916,-6.259822,-6.2512007,-6.2782,-6.1692133,-6.078018,-6.168973,-6.16868
1.9443442,1.794632,1.7021633,1.7160606,1.6786426,1.6952429,1.7220366,1.8534336,1.9508015,1.4417846,1.2255385,0.9554229,0.9794567,1.3380616,1.3804815,0.95867896,0.3412342,-0.54739505,-1.1573765,-0.92456275,-0.27419585,1.1058037,2.0648375,2.340425,2.355366,2.708552,2.9497228,2.9866524,2.5071297,1.7469746,0.6676835,0.13051736,-0.0097421855,-0.23251507,-0.43448287,-0.5147019,-0.61003023,-0.65640175,-0.80052674,-0.7529248,-0.38607198,0.13224147,0.3775401,0.35098475,0.28690165,0.20876649,0.17785484,0.38965404,0.35751218,0.069378994,-0.02699785,0.05633816,0.32796258,0.89876056,1.7548094,2.3477583,3.965522,5.6851234,6.367958,6.3181257,5.8063164,5.47187,4.496584,3.2456813,1.6773562,1.050873,0.46025318,0.04604064,-0.2849731,-0.38344797,-0.6470879,-0.5440711,-0.14423646,0.38015944,1.0878987,1.4723577,1.7351886,2.3045697,4.0522256,5.896187,7.5954003,8.69808,9.027312,8.892167,8.383095,8.297377,8.289127,7.5134296,6.7944164,5.711628,5.349285,5.5446386,5.5652494,5.4042397,5.6293883,5.1491146,4.7481775,3.6336863,3.6336513,4.5210314,4.7327433,4.481632,4.2512035,4.424737,4.540656,4.8275223,5.0310845,5.2363577,4.9164267,4.677827,4.439936,4.350235,4.579153,3.6332722,4.3001847,3.633252,3.6334696
-2.3450387,-2.361249,-2.425379,-2.5327644,-2.61758,-2.7937474,-2.909717,-3.0339007,-3.0056288,-2.3941069,-1.2955179,-0.8706321,-0.76229566,-0.76661766,-0.72261006,-0.10469444,1.0822742,2.6496382,3.2293534,3.1643546,2.8460782,1.591949,0.0018692762,-0.5837365,-0.8751159,-1.297606,-1.9754097,-2.4370375,-2.681948,-2.9325485,-2.609696,-2.1760588,-2.0465825,-1.7867014,-1.6021421,-1.098646,-0.65164983,-0.34743932,-0.24128094,-0.433251,-0.9553709,-1.6819279,-1.8943685,-1.7212298,-1.8036238,-1.7473612,-1.2005396,-0.08819869,1.136396,1.8029046,1.9457293,2.0217772,1.9915248,1.806288,1.4401883,1.1686778,0.46654367,-1.0526855,-1.5236034,-1.1435245,-0.78130054,-0.6672834,0.32779014,1.1459562,2.1958594,2.8178263,4.090866,5.52277,6.5795627,7.3894644,8.331441,8.953202,9.240016,9.370743,9.373028,9.336721,9.2240505,9.062232,8.523748,7.5676436,5.3268147,1.8117176,-0.4333513,-0.83605087,-1.6439998,-2.1518521,-2.0943425,-2.3311338,-2.3706427,-2.1799064,-2.1085253,-2.172284,-2.0588834,-2.1914542,-2.355154,-2.2259333,-2.2823286,-2.8734689,-2.873598,-1.9585788,-1.8258413,-1.8272991,-1.6043165,-1.3543321,-1.3809775,-1.6946309,-1.8734217,-2.1018243,-1.89224,-1.9716858,-1.8256464,-1.8109965,-1.6882174,-2.8730412,-1.7254298,-2.873331,-2.8736906
-2.9570868,-3.092836,-3.1858501,-3.153708,-3.1464849,-3.093954,-3.0506816,-2.8015816,-2.451004,-2.2523742,-2.315537,-1.8253301,-1.3317952,-1.1764826,-1.0887847,-1.2092834,-1.3984503,-0.88898724,-0.9393252,-1.1862866,-1.706122,-2.3389566,-2.0633833,-1.4930348,0.3419339,2.2930863,3.8047154,4.8726664,6.2640805,7.4974833,8.297353,8.390572,8.441134,8.451806,8.504435,8.092682,7.1188116,5.374625,3.749164,2.4482455,1.6798302,0.68746084,-0.3096921,-1.0563865,-0.9655113,-0.5735404,0.08402425,0.53068346,0.7497617,0.8205602,0.7924545,0.73458713,0.57270014,0.4360391,0.36258337,0.15571363,-0.3719692,0.047911346,1.5747635,4.00072,6.0071473,6.8474503,7.7467165,8.214779,8.475011,8.597475,8.384525,7.8995237,7.295601,6.591003,5.0694246,3.1118052,1.5643238,0.5814032,-0.08107245,-0.49134433,-0.9536073,-1.5002477,-2.1674361,-2.6291482,-3.1400506,-3.059854,-2.953766,-3.0854707,-3.2149878,-3.141204,-3.002103,-2.9890049,-3.0324295,-3.0577548,-2.8486018,-2.6923797,-2.6623535,-2.727038,-2.761992,-2.7198377,-2.7569532,-2.595066,-2.5949001,-2.4502444,-2.1794713,-1.9619946,-1.9710054,-1.8324863,-1.732625,-2.0467296,-1.9355605,-2.139163,-1.92801,-2.0760489,-2.2468503,-2.2340646,-2.0861857,-2.5951293,-1.9547476,-2.5950308,-2.5947943
-1.4119343,-1.3893318,-1.4240733,-1.4531265,-1.6188729,-1.9151866,-2.0475981,-2.2788768,-2.2142348,-1.8071332,-0.436508,0.24289224,0.38674206,0.23560947,0.44575703,2.0453048,3.9628963,4.9189014,5.247306,5.1478844,4.9960413,4.355048,2.9651113,2.0219274,0.9524981,0.24723136,-0.4808619,-0.7289863,-0.5973239,-0.811039,-0.66894186,-0.4114177,-0.39553243,-0.32112867,-0.1592559,0.45665792,1.2291151,1.9686251,2.4431388,2.6792407,2.4962525,1.9063796,1.3777697,0.8635606,0.44411123,0.20562015,0.13958365,0.42002606,1.1538842,1.6975539,1.8278853,1.9889308,2.0955796,1.961803,1.7943935,1.6952938,1.3366808,0.48647717,-0.0010246187,-0.48958644,-0.80961156,-0.9275259,-0.7384645,-0.5495827,-0.36449566,-0.33355632,-0.08744267,0.27187797,0.6653783,1.0593953,1.614465,2.087408,2.3280299,2.3713741,2.3843155,2.4147942,2.437974,2.395317,2.1485739,1.6803232,1.3391395,0.84446716,0.4745917,0.8475443,1.2805927,0.89437425,0.4937593,0.38228503,0.16445237,0.19298896,0.24516612,0.1634558,0.26281047,-0.0032429146,-0.31714168,-0.52558625,-0.57789916,0.10152836,0.10163237,-0.9081677,-0.7375209,-0.63981235,-0.37192833,-0.3798848,-0.29887325,-0.081631936,-0.26916468,-0.46655607,-0.8090358,-0.9049141,-0.7571274,-0.9200243,-0.8269774,0.10136534,-1.1038393,0.10163048,0.101711154
-3.2669797,-3.272406,-3.1905978,-3.107394,-2.944909,-2.552105,-2.349824,-1.8758948,-1.2367499,-0.84403926,-0.7889337,-0.30623716,-0.0017813444,0.010104418,-0.15701926,-0.7024781,-1.6657549,-2.486436,-3.2611313,-3.381431,-3.3083084,-2.4329085,-0.82354414,-0.31179005,0.06722683,-0.3390051,-0.5581532,-0.41492218,-0.239497,-0.3951387,-0.6926107,-1.0929853,-1.2167904,-1.4586068,-1.5837445,-2.035437,-2.440835,-2.7633185,-2.811699,-2.5006685,-1.8976738,-1.2178836,-0.6775168,-0.23002443,-0.2652375,-0.49449533,-0.97313774,-1.4791768,-1.828757,-2.1322494,-2.2057002,-2.2744396,-2.367195,-2.4453378,-2.5739474,-2.6044807,-2.757831,-3.1273088,-2.757184,-2.3043494,-1.5495024,-0.81247777,-0.91608316,-1.0342221,-1.1703558,-1.14002,-1.3126502,-1.5986795,-1.9014478,-2.1849897,-2.6082678,-2.9652882,-3.191315,-3.3106036,-3.3234463,-3.309629,-3.3238826,-3.272526,-3.0563364,-2.6496162,-2.2172022,-1.624211,-1.5163374,-1.7031479,-1.9822452,-1.8723085,-1.6468108,-1.9397326,-2.4056983,-2.9210315,-2.9165583,-2.666092,-2.6491652,-2.5791433,-2.4320812,-2.8070254,-2.8985748,-2.7245853,-2.724347,-3.0579717,-3.1200287,-3.123878,-3.03372,-2.7180552,-2.554586,-2.5740323,-2.6872618,-2.5904794,-2.7357113,-2.7674308,-2.8998246,-2.9219165,-3.0404544,-2.7250667,-3.2842968,-2.72469,-2.7241979
