0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
-2.8091407,-2.7865922,-2.7909665,-2.8096542,-3.0688112,-2.4940267,-2.2817364,-2.064797,-1.8806283,-1.4258841,-0.47706673,0.050040364,0.5781109,0.6720811,0.6377374,0.2109172,-0.24261269,-0.8760463,-1.213625,-1.325439,-1.0138919,-0.91109043,-0.8838372,-1.2584026,-1.7299981,-1.8363361,-1.9358351,-1.9939485,-1.8374573,-1.9198176,-1.847875,-2.143032,-2.309981,-2.5952158,-2.5979328,-2.6197443,-2.8093696,-2.8348684,-2.8180482,-2.7876263,-2.7326262,-2.6638737,-2.5799341,-2.2894752,-1.7928692,-1.0836687,-0.5988743,-0.75691414,-0.45937777,0.017209662,-0.032323048,-0.47678927,-0.5382019,-0.30557638,0.053441975,0.31104243,-0.039340556,-0.2016824,-0.25964475,-0.2981088,-0.3090621,-0.3523675,-0.39539796,-0.4058511,-0.37995327,-0.38314545,-0.48025078,-0.5868726,-0.65890455,-0.62670624,-0.7593324,-1.2880111,-1.9044709,-2.3237917,-2.405158,-2.2420464,-2.095057,-1.9490669,-1.8203566,-1.7469162,-1.7037666,-1.655648,-1.6007771,-1.5497849,-1.5398886,-1.5824265,-1.6610882,-1.5477936,-0.95676005,0.13513952,0.4586299,0.6035392,0.83645636,0.49347413,-0.03059645,-0.6415328,-0.88102615,-1.1334981,-1.4412372,-1.8817482,-2.1557026,-2.2574682,-2.2757683,-2.2869096,-2.3603847,-2.3715987,-2.3122003,-2.252322,-2.1766412,-2.0978217,-2.0940294,-2.070255,-2.005363,-2.0182748,-2.0108798,-1.9216697,-1.9138813,-2.2554672,-2.758354,-3.1387405,-3.3018231,-3.3464766,-3.4542847,-3.5077577,-3.4982877,-3.0708208,-3.06875,-3.0686734
-4.6254983,-4.6293783,-4.6169233,-4.6479154,-4.4007354,-4.7606645,-4.7326226,-4.7362123,-4.664092,-4.317283,-3.6520038,-3.4476562,-3.283434,-3.1314762,-2.9842777,-2.4962373,-1.360924,0.024021368,0.31527817,-0.44310114,-1.4792647,-2.254733,-3.0101328,-3.726356,-4.0305614,-4.004244,-3.86768,-3.7798915,-3.8574598,-3.838242,-3.9709108,-4.1358175,-4.2312813,-4.15285,-3.7096157,-3.253481,-2.672624,-2.372829,-2.3065372,-2.3237617,-2.3897946,-2.4456034,-2.4767878,-2.640709,-2.8966045,-3.3846111,-3.7682595,-4.2062664,-4.593688,-4.5010705,-4.1480303,-3.497499,-3.3645859,-3.0983062,-2.7616417,-2.3593924,-1.8855481,-1.7118996,-1.5736582,-1.4939437,-1.4697294,-1.4303039,-1.4079876,-1.4149094,-1.4920156,-1.6119685,-1.6327363,-1.6368992,-1.5887356,-1.4168975,-1.0585629,-0.3552398,0.83018744,2.186796,3.0561414,3.394726,3.3003068,3.142103,3.1415992,3.180634,3.119894,3.0465763,2.9608648,2.8021622,2.6595643,2.5365663,2.144918,1.2130282,-0.00052060187,-0.9952326,-1.5674651,-2.1584752,-2.4456642,-2.4169214,-2.1121316,-1.7688999,-1.5528593,-1.493963,-1.6716876,-1.9233654,-2.2004592,-2.4046395,-2.6071367,-2.664875,-2.6925936,-2.7924736,-3.016214,-3.2642279,-3.4418006,-3.5399985,-3.5972404,-3.6858027,-3.9938307,-4.280161,-4.4971747,-4.7135854,-4.7626495,-4.595313,-4.339526,-4.2263527,-4.378524,-4.569101,-4.6203003,-4.5208015,-4.479645,-4.400169,-4.400523,-4.4005384
-3.0883567,-2.9440591,-2.7822497,-2.709544,-4.050027,-2.5347009,-2.3893428,-2.2965796,-2.1266856,-1.6511034,-0.8571672,-0.7345486,-1.1418073,-1.3562138,-1.5819032,-1.3030216,-0.929942,-0.21918596,0.21177319,0.18177465,-0.3932551,-1.2599164,-2.1216614,-2.8117616,-2.9466267,-3.034538,-3.2487547,-3.1587608,-3.151693,-3.1140912,-3.2232273,-3.3653593,-3.411477,-3.537942,-3.0838103,-2.2895327,-1.1189451,-0.4776894,-0.31294125,-0.28463703,-0.30389798,-0.31578505,-0.3215804,-0.39138407,-0.46705985,-0.7690303,-1.2643647,-1.9953127,-2.590346,-3.0572174,-2.9322026,-2.3223515,-2.2102447,-2.5399063,-3.28476,-3.4414706,-3.1568625,-3.113215,-3.0709887,-3.0703113,-3.1066868,-3.083117,-3.071969,-3.0587327,-3.0397286,-2.986102,-2.8902302,-2.803961,-2.6904564,-2.4424367,-1.9422321,-0.7822033,1.4609525,4.5617566,7.088645,8.747786,9.656115,10.154468,10.478264,10.642025,10.762487,10.862122,10.958793,11.049457,11.143246,11.197065,11.1977825,11.020408,10.372666,8.582149,6.6456213,4.7493224,3.0076933,0.99792016,0.6992298,0.36107308,0.40381733,0.309864,0.058963314,-0.055736795,-0.17587128,-0.3343845,-0.50668186,-0.57947624,-0.6838434,-0.8048167,-1.0645585,-1.4449723,-1.8081744,-2.0118682,-2.172122,-2.4411752,-2.9054022,-3.1549053,-3.2309065,-3.2282107,-3.1051877,-3.0347676,-2.8702135,-2.7224264,-2.8473225,-3.1826422,-3.378321,-3.3927672,-3.3107955,-4.0492463,-4.0497794,-4.0498056
-1.7796242,-1.7157702,-1.6166956,-1.5568086,-2.2998867,-1.7380824,-1.7263671,-1.7359247,-1.6310885,-1.345909,-0.8737352,-0.6521828,-0.9672792,-1.1748031,-1.3687127,-0.87768936,-0.22917178,0.47218594,0.8019939,0.79825264,0.16542518,-0.7325373,-1.3827088,-1.8545069,-2.0114205,-1.9615545,-1.8678732,-1.7360462,-1.8675392,-1.8107033,-2.0122848,-2.1480184,-2.0840898,-1.6875328,-0.85848105,-0.329888,0.27567148,0.64021033,0.7951315,0.86187816,0.87042457,0.92016333,1.0105214,1.1299546,1.2883629,1.3297839,1.1631536,0.34451997,-0.617799,-1.5080335,-1.5762088,-1.4615918,-1.7735806,-2.319579,-2.9641151,-2.9985394,-2.4891896,-2.329164,-2.1916368,-2.1162033,-2.0335581,-1.9697778,-1.9618318,-1.9160726,-1.8450463,-1.7895126,-1.8087856,-1.7574428,-1.7851591,-1.7380451,-1.7002673,-1.4430201,-0.8129462,0.11964497,0.90901506,1.8284091,2.5356417,2.9362907,3.216971,3.3828437,3.4931984,3.5466142,3.5886998,3.564148,3.585177,3.5184207,3.3421028,2.6954656,1.670723,0.08907001,-0.95999867,-1.3536248,-1.373956,-1.021661,-0.47889093,0.37929285,0.9293337,1.159658,1.2873974,1.4125051,1.4209262,1.2919474,1.206247,1.0999905,1.0538967,1.0048077,0.844559,0.53287464,0.21544178,0.025145799,-0.07130176,-0.30882794,-0.86076236,-1.3030183,-1.694551,-2.2937245,-2.7135196,-2.565057,-2.0677097,-1.5930065,-1.3718014,-1.3961091,-1.3234594,-1.3164505,-1.322535,-2.2992992,-2.2999847,-2.3000145
-0.5889252,-0.6509235,-0.63432693,-0.7182579,-0.49059147,-0.7208216,-0.5324183,-0.5124695,-0.39346218,-0.23359291,0.009042375,-0.114839315,-0.553974,-0.7159549,-0.8011873,-0.38058716,0.25948018,0.8102282,1.0158869,0.62373793,-0.119882196,-0.47355616,-0.691391,-0.9836871,-1.5544797,-2.078516,-2.2765915,-2.2281978,-2.362585,-2.3448687,-2.3897495,-2.264895,-2.1688612,-1.9724417,-1.6152446,-1.2510598,-0.9170228,-0.9651882,-1.046355,-1.1068962,-1.2457972,-1.2981894,-1.257694,-1.2704864,-1.2460728,-1.3355178,-1.5478173,-1.7252878,-2.0535257,-2.2187061,-1.8467333,-1.2557218,-1.1598918,-1.0013139,-0.92105246,-1.035774,-0.96458536,-0.9071337,-0.8732216,-0.8474888,-0.7711159,-0.71843624,-0.64435077,-0.6423482,-0.6959473,-0.72935784,-0.76945865,-0.88035214,-1.0402067,-1.2466699,-1.2392644,-0.8335092,-0.13000119,0.7720406,1.3336376,1.4584191,1.2249281,0.85133284,0.5774631,0.39759612,0.26125854,0.12614736,-0.03633535,-0.23522946,-0.34946957,-0.341607,-0.28553784,-0.39870146,-0.8474686,-1.1247952,-1.07353,-1.0271271,-1.2616937,-1.2038144,-0.68844837,-0.0032253861,0.25308418,0.21530896,0.071881115,-0.013532996,-0.09411031,-0.10873926,-0.18173337,-0.17449468,-0.19697112,-0.12204325,-0.050983965,-0.054907978,-0.14661932,-0.3429159,-0.5631063,-0.7092782,-0.9516235,-1.1579053,-1.2242222,-1.2327918,-1.3257928,-1.6082442,-1.5081528,-1.4304813,-1.3419685,-1.3174583,-1.2011569,-1.1217945,-1.1712625,-0.4905084,-0.49010617,-0.4901021
2.1104016,2.1184733,2.1490588,2.1518931,2.005501,2.182069,2.1398087,1.9974439,1.6665789,0.91303813,0.020136118,0.16317856,1.1002816,1.1913909,0.95484865,0.19543698,-1.0121838,-1.5525612,-1.8524203,-2.2430162,-2.4390597,-2.118207,-1.611676,-1.3429779,-1.1264765,-0.6718706,-0.023835763,0.10467464,0.12738709,0.17326161,0.30244803,0.31097165,-0.0035035047,-1.0136045,-1.5617983,-1.6083633,-1.4356362,-1.3375616,-1.3390989,-1.3061352,-1.3073783,-1.3612963,-1.419745,-1.661575,-2.1088333,-2.7445993,-3.1290452,-3.3144922,-3.3146107,-2.6665516,-1.8466938,-2.3500955,-2.7923646,-2.871755,-2.196632,-0.7048458,-0.12749404,-0.05435726,-0.045078173,0.01039353,0.1379683,0.1818892,0.19247626,0.20453268,0.19337754,0.005061552,-0.10865091,-0.12710302,-0.01442907,0.049029727,0.022856448,-0.47254136,-1.4357901,-2.0934756,-2.180695,-1.833503,-1.5995529,-1.474742,-1.4319246,-1.4281079,-1.4655367,-1.5089514,-1.5249188,-1.5527785,-1.5533646,-1.5627493,-1.7023093,-1.8467119,-1.7473843,-1.1252471,-0.71468925,-0.5727153,-0.38037688,-0.244365,-0.42015082,-0.848956,-1.2360643,-1.4686383,-1.288217,-1.0841677,-1.1267669,-1.3252168,-1.4464717,-1.4225016,-1.4104459,-1.487937,-1.6610988,-1.8688242,-1.9243512,-1.8467684,-1.7613207,-1.766871,-1.8956621,-1.9270389,-1.8715135,-1.7812259,-1.4076564,-0.6940055,0.05884689,0.5379589,1.0495892,1.2876582,1.305705,1.4648788,1.5513995,2.0051527,2.0058877,2.0059025
-0.6379372,-0.71716213,-0.8300898,-0.81500846,-0.6642478,-0.7468589,-0.9362906,-0.9369179,-0.9407244,-0.9224137,-1.0486853,-1.3602324,-1.4215217,-1.2331392,-0.95158505,-0.86678565,-1.027407,-1.7285815,-1.892554,-1.5170739,-0.5575025,0.23234574,0.3841815,0.10183708,-0.31017363,-0.9020589,-1.8573244,-2.15605,-2.1760507,-2.3384404,-2.4648924,-2.657313,-2.4975424,-2.34628,-2.3160949,-2.4802845,-2.6770723,-2.6997962,-2.7231715,-2.7236102,-2.7195542,-2.7209468,-2.7446785,-2.74165,-2.6502757,-2.185183,-1.6977777,-1.0917941,-1.0876939,-0.49395043,0.6107158,1.8364804,2.434136,2.9975715,3.888309,5.4182997,5.360248,5.1645083,4.956869,4.9529266,4.8773613,4.5984373,4.494281,4.2432046,4.0794754,3.761158,3.6004748,3.0438807,2.6261892,2.0981152,1.3568693,0.49047267,-0.51153344,-1.437151,-1.9799687,-2.3814726,-2.5046802,-2.427823,-2.3146996,-2.283254,-2.2535305,-2.2123384,-2.165013,-2.1219912,-2.116013,-2.1799471,-2.1491876,-1.6822059,-0.6646239,1.2079526,0.9393407,0.39348853,-0.43982887,-1.0611426,-1.2454051,-1.4485908,-1.8329835,-2.254632,-2.656922,-3.0525885,-3.256157,-3.269834,-3.218278,-3.1589065,-3.174131,-3.128058,-3.011819,-2.797448,-2.583611,-2.4290123,-2.3260427,-2.1960926,-1.7885114,-1.5371289,-1.4181198,-1.2437813,-1.018154,-0.91775674,-1.140317,-1.3879678,-1.4126121,-1.3981035,-1.4950736,-1.802145,-1.9176149,-0.6657549,-0.6643094,-0.6642629
0.60360414,0.6121846,0.6095751,0.63507974,1.075347,0.6913241,0.6338674,0.64644957,0.5862611,0.23263323,-0.07197085,-0.025367677,0.26362264,0.34466836,0.3852773,-0.124189585,-0.59421587,-0.9061353,-0.9896323,-0.7828513,-0.5636957,-0.3928432,-0.24342263,-0.12914559,-0.14815044,0.0841552,0.007809341,-0.085515976,-0.06528255,-0.08980155,-0.05766049,-0.21449849,-0.412745,-0.64578265,-0.68877035,-0.9623155,-1.359189,-1.6480439,-1.6558166,-1.6452243,-1.5998108,-1.6252601,-1.6657157,-1.6387391,-1.5644009,-1.2618177,-0.76311934,-0.4884282,-0.7347272,-0.4533452,-0.5879109,-0.8145889,-0.7880453,-0.36040142,0.26504558,0.335509,0.21325283,0.16339724,0.1049575,0.047186054,0.028270379,0.023404114,-0.017558545,0.0042811558,0.038358606,0.048206605,0.022164062,0.035090093,0.037190564,-0.073841386,-0.27094394,-0.7091229,-1.244895,-1.7815443,-2.0155692,-2.2068338,-2.3638773,-2.3933218,-2.3895092,-2.3911,-2.389309,-2.3856537,-2.3515353,-2.2889953,-2.2487197,-2.2753477,-2.4263816,-2.5418906,-2.1598706,-1.1936154,-0.2985989,0.18982214,0.8273945,1.1326376,0.9345701,0.085427046,-0.74228513,-1.0941408,-1.2502365,-1.3303925,-1.3300259,-1.3349361,-1.3505509,-1.391712,-1.4320685,-1.4594179,-1.4936773,-1.4789569,-1.4395373,-1.3992847,-1.3081495,-1.1745621,-1.0550683,-1.0173836,-0.9494974,-0.7910509,-0.5697185,-0.29647505,-0.010206468,0.28668845,0.6362492,0.6921034,0.8977463,1.10778,1.3303976,1.0755672,1.0752535,1.0752404
-2.103787,-2.0921292,-2.0893226,-2.1193583,-2.6646686,-2.2831492,-2.3936243,-2.4679265,-2.567267,-2.7339983,-2.889949,-2.8903654,-2.6222057,-2.5594885,-2.4964986,-2.7067776,-2.9055223,-2.987124,-2.9094615,-2.4197943,-1.7195519,-0.8712398,-0.40301827,-0.21734422,-0.44387656,-0.5486425,-0.5550639,-0.5323272,-0.4913653,-0.53770053,-0.57081133,-0.7841445,-1.0362539,-1.2192197,-1.1455387,-1.5226657,-2.2614856,-2.728214,-2.7731838,-2.7674742,-2.751817,-2.7733898,-2.7967339,-2.7899609,-2.7162008,-2.3437538,-1.6691384,-0.85519046,-0.772178,-0.92902076,-0.91400135,-0.787321,-0.6152328,-0.15205413,0.7928291,1.749063,2.1215818,2.189711,2.213934,2.2543154,2.313435,2.3104992,2.2476258,2.2805176,2.3134904,2.363205,2.4072504,2.4934871,2.5317054,2.4995413,2.4001582,2.2027037,1.8070569,1.3522686,0.9787787,0.4684113,-0.095801264,-0.54719365,-0.90663546,-1.191951,-1.4265686,-1.6103873,-1.732278,-1.799856,-1.8758566,-2.0198338,-2.4342556,-3.1150866,-3.376546,-2.7744043,-2.3682244,-2.382275,-2.6697288,-3.1328359,-3.382602,-3.5552266,-3.538817,-3.336174,-3.188839,-3.1471477,-3.0317316,-2.9192681,-2.8352008,-2.8520315,-2.850561,-2.8401546,-2.8729923,-2.8074868,-2.7040734,-2.625773,-2.5877879,-2.4837081,-2.3605156,-2.297886,-2.2578287,-2.085425,-1.9130638,-1.8642117,-2.077511,-2.1740768,-2.2921836,-2.3119757,-2.4097743,-2.3382707,-2.1889853,-2.6629963,-2.6648645,-2.6649194
-1.7351491,-1.6917331,-1.6652918,-1.6448269,-1.0212181,-1.5131919,-1.2876165,-1.0415148,-0.7766604,-0.30695415,0.41356498,0.96067834,1.5659631,1.6451604,1.4274836,0.7531808,-0.6747006,-1.7948112,-2.501534,-3.3067844,-3.5806866,-3.233244,-2.6982198,-2.055078,-1.4223242,-0.91673166,-0.6578227,-0.9321966,-1.1167107,-1.1947396,-1.2314968,-1.3556057,-1.3043499,-1.2339957,-1.2540102,-1.281447,-1.7315471,-2.0243835,-2.1306424,-2.183783,-2.1875992,-2.2042017,-2.1823869,-2.169941,-2.1758342,-2.374301,-2.407141,-2.632667,-2.9324002,-2.709659,-2.3797662,-2.6041608,-2.9737382,-3.0583534,-3.1301274,-3.0261598,-2.582492,-2.435112,-2.3932924,-2.3337772,-2.3143585,-2.3527617,-2.4271793,-2.475655,-2.430685,-2.4036434,-2.2514896,-2.146626,-1.9636911,-1.782705,-1.6266108,-1.5209539,-1.6033177,-1.705982,-1.6547656,-1.5767529,-1.4240758,-1.1919005,-0.96609414,-0.827947,-0.7507635,-0.69306093,-0.6362647,-0.53131497,-0.40333182,-0.2410728,-0.2125037,-0.44595042,-0.7547128,-1.227118,-1.0117816,-0.65137994,-0.04477042,0.35311866,-0.105605215,-1.0332887,-1.31353,-1.378097,-1.530623,-1.7968496,-2.009149,-2.131864,-2.1739051,-2.2113333,-2.2174683,-2.2381546,-2.2443056,-2.2839055,-2.3150353,-2.3242896,-2.3224418,-2.318151,-2.3479543,-2.3667598,-2.4340453,-2.526155,-2.425443,-2.1498196,-1.8603381,-1.6519961,-1.5947652,-1.5052454,-1.6526995,-1.609818,-1.6686722,-1.0214491,-1.0207889,-1.0207756
-1.1477522,-1.1032327,-1.056194,-1.0222471,-2.5717192,-1.3572598,-1.58957,-1.7733234,-1.8386582,-1.7306982,-1.2925296,-0.93020105,-0.9719492,-1.1798819,-1.3848736,-1.2822101,-1.2424917,-1.0720543,-0.85531646,-0.7449692,-1.1503288,-1.8368542,-2.2504854,-2.2857752,-2.3740268,-2.349728,-1.6527808,-1.1675375,-0.88923955,-0.74977577,-0.6211692,0.47843045,1.5096958,3.7310443,5.667906,6.5792365,7.3598776,7.591777,7.6839895,7.7799554,7.780595,7.756227,7.724322,7.7009544,7.6096992,7.359819,7.036559,6.240958,4.647447,1.4395581,-0.6795346,-1.2675637,-1.3360269,-1.4342237,-1.6585658,-1.8383949,-1.6582825,-1.4422157,-1.2488102,-1.1515955,-1.0050356,-0.83801883,-0.6913055,-0.5623873,-0.5604929,-0.5644433,-0.5937965,-0.40923095,-0.3123455,-0.1493298,-0.049232244,0.12755099,0.4299502,0.7447448,0.90206265,1.0043763,0.9904461,0.80104613,0.5683756,0.44264126,0.32360038,0.21971877,0.13226587,-0.0027292669,-0.13800862,-0.2558985,-0.42534798,-0.8525181,-1.3519427,-1.6984993,-1.9958007,-2.0061438,-1.7039442,-1.1527436,-0.64403784,-0.06539573,0.28411824,0.459476,0.68386596,0.94696933,1.1117611,1.1835057,1.1889248,1.2120099,1.2570324,1.219825,1.0007143,0.79454315,0.6209719,0.477324,0.30674794,0.0701254,-0.28686625,-0.47083667,-0.5827223,-0.8168847,-1.1651567,-1.2931451,-1.3895972,-1.5875101,-1.9601189,-2.1066887,-2.0378737,-2.0098524,-1.9698349,-2.571045,-2.571782,-2.5717974
-5.5170794,-5.5194764,-5.5538645,-5.5625024,-5.540701,-5.5462637,-5.5174694,-5.4516926,-5.374555,-5.199568,-5.0684633,-5.120845,-4.5761337,-4.2760983,-4.082577,-4.177264,-4.3629074,-4.5903406,-4.8053064,-4.9819345,-4.988524,-4.8711348,-4.9673805,-5.1910315,-5.3696175,-5.079301,-4.4609814,-4.302571,-4.1792054,-4.1856823,-4.2004094,-4.307343,-4.325461,-4.4572315,-4.478943,-4.6039767,-4.6843386,-4.5685787,-4.498416,-4.463715,-4.4833465,-4.549485,-4.599516,-4.7194276,-4.8401527,-4.8998747,-4.6602135,-4.331266,-4.2954855,-4.012404,-3.45051,-2.4604802,-1.948914,-1.2190274,-0.04970886,1.2772971,1.802884,1.9759573,2.0698042,2.2032409,2.260388,2.159435,2.0773447,1.9875993,1.8959688,1.5969045,1.5138855,1.4152567,1.4328377,1.5312698,1.5251718,1.4273505,1.1993884,1.0420346,1.0983654,0.93404394,0.48254454,0.037107795,-0.32284677,-0.60818714,-0.85912067,-1.0613118,-1.2237351,-1.3568954,-1.5103683,-1.708137,-2.17141,-3.0025167,-3.5643313,-3.567424,-3.9423912,-4.3209925,-4.4302163,-4.4942274,-4.3816624,-4.150513,-4.0776625,-3.9843583,-4.093207,-4.386061,-4.6560993,-4.8520074,-5.0259304,-5.076497,-5.132102,-5.235508,-5.424405,-5.571933,-5.617919,-5.603273,-5.618947,-5.6643114,-5.7324905,-5.828063,-5.9257727,-6.0558634,-6.0797987,-6.1306224,-6.4099503,-6.700409,-6.9074087,-6.8883295,-6.896062,-6.803024,-6.679213,-5.539936,-5.540308,-5.540319
0.21262833,0.13989086,0.05591899,-0.020189464,1.6678742,-0.01006493,-0.07450318,-0.006783843,-0.090916544,-0.5074883,-1.1108769,-0.5804819,0.36585617,0.7323409,1.117064,0.9397358,0.9172608,1.7203774,2.3845284,4.0677495,5.7560773,6.738879,7.0286694,7.423278,8.260596,9.137064,10.293539,10.564183,10.616108,10.642996,10.542242,10.313923,10.106888,8.91919,7.102535,5.4648323,2.6898043,0.6760069,0.11973521,-0.06262109,-0.15466176,-0.31672576,-0.42848453,-0.33138677,-0.07336363,0.48755687,0.8637742,0.72935754,0.73413056,1.3060975,1.6869596,1.4011261,0.97286665,0.7510166,0.8493371,1.4302244,1.6169592,1.6262622,1.6516821,1.7317461,1.8509868,1.8291422,1.8040493,1.87842,1.9839071,2.1187837,2.133096,2.141332,2.1818686,2.0276906,1.8174353,1.229209,0.3581288,-0.54323053,-1.1297824,-1.5593152,-1.7476405,-1.7405691,-1.7758117,-1.8448753,-1.9153204,-1.9488374,-1.921171,-1.8636848,-1.8542373,-1.9462137,-2.1997576,-2.2128854,-1.674489,-0.71091014,-0.069725275,0.3182608,0.8168902,0.93525434,0.6042144,0.03457153,-0.59000236,-0.96117055,-0.93938756,-0.4625421,0.4147653,1.3663332,2.3405252,2.6581123,2.8620934,3.1596146,3.657627,4.4127064,5.0487432,5.400569,5.5062766,5.682397,6.1664743,6.6202345,6.938698,7.4015646,7.7447925,7.741433,7.3877077,6.790283,5.603214,4.6070623,4.2670574,3.4507837,2.9527717,1.6668465,1.6676985,1.6677228
-1.149579,-1.1819475,-1.209981,-1.242948,-1.7259403,-1.5601103,-1.6699634,-1.6619794,-1.5485327,-1.357247,-0.9536253,-0.52299047,-0.2550165,-0.24775684,-0.24113406,0.17564143,0.51106143,0.80947316,0.9118991,0.4304969,-0.5643999,-1.8615348,-2.580881,-2.8186078,-2.4191442,-2.1435213,-1.227369,-0.7639305,-0.7258341,-0.5576131,-0.6757334,-0.34394172,0.0007495284,1.1581275,2.444113,3.211255,4.1224422,4.515852,4.5574484,4.58158,4.5272956,4.502164,4.4490995,4.2911606,4.0125,3.2654023,2.5205555,1.6123605,0.84220064,0.038929224,0.18153179,1.4859264,1.6263795,1.2067314,0.30743334,-0.61847126,-0.8001237,-0.82637477,-0.7617684,-0.7758649,-0.8072261,-0.83163595,-0.82325447,-0.89050925,-1.0105894,-1.2844483,-1.4493,-1.5079405,-1.5742753,-1.6332697,-1.7224206,-1.6338272,-1.0933878,-0.3483257,0.044691324,0.21280475,0.1862851,0.10768838,0.064036,0.11300939,0.10196482,0.0445583,-0.018451825,-0.22489808,-0.43148223,-0.5948442,-0.6004402,-0.7740059,-1.1081812,-1.2586633,-1.3063221,-1.1969371,-0.7290413,0.50198996,1.7699083,4.032631,5.1383,5.6244483,6.0902724,6.3907776,6.465516,6.3618917,6.2256804,6.1914706,6.2237196,6.066494,5.836684,5.4257193,5.088559,4.909883,4.863025,4.4742546,3.572455,2.560739,1.6266822,0.15219867,-1.1992998,-1.8446994,-1.9553722,-1.8188584,-1.7051533,-1.7480519,-1.6457322,-1.6346405,-1.527641,-1.7255695,-1.7257427,-1.7257615
-3.2423997,-3.2360432,-3.238903,-3.215232,-2.7073526,-3.122764,-2.9885073,-2.817704,-2.6529503,-2.5434344,-2.5396433,-2.4187682,-1.744853,-1.5197589,-1.5673167,-2.2407675,-3.2136288,-3.208065,-3.3009083,-3.5447392,-3.977756,-4.0767245,-4.009253,-3.7145429,-3.3009944,-2.7521229,-2.0039828,-1.9377872,-1.8905768,-1.8963208,-1.9171175,-1.8339847,-1.6513267,-1.5047703,-1.6818821,-1.592155,-1.3209405,-1.0787592,-1.0224835,-1.0094228,-1.0183954,-1.1134224,-1.219565,-1.5279949,-2.0089414,-2.7010436,-3.0939689,-3.2227864,-3.0307007,-2.83428,-2.7917573,-2.5839796,-2.3832245,-1.9163094,-1.4339448,-1.1662471,-1.0902777,-1.0904981,-1.1252532,-1.0687821,-1.0793269,-1.1680717,-1.2508662,-1.3374007,-1.4099773,-1.5428631,-1.4645371,-1.3080897,-1.0582862,-0.7949954,-0.6449538,-0.52215254,-0.5828714,-0.7687747,-0.47202718,0.04599482,0.3606195,0.4486122,0.4619083,0.4925959,0.45273402,0.40359175,0.35153997,0.2949711,0.21291383,0.13436335,-0.1908345,-0.8966537,-1.5400472,-2.064465,-2.376401,-2.412261,-2.276565,-2.194283,-2.4143825,-2.7236807,-2.7564502,-2.5940576,-2.4215887,-2.4930496,-2.6941912,-2.8980236,-3.0869908,-3.1195726,-3.1149077,-3.2181163,-3.4881663,-3.7382464,-3.8461256,-3.863872,-3.8924203,-3.9611812,-4.1436167,-4.2595215,-4.335449,-4.3789444,-4.12364,-3.7530546,-3.5819616,-3.572228,-3.566423,-3.4878535,-3.464329,-3.3312263,-3.2314343,-2.7060847,-2.7069046,-2.7069225
0.15466592,0.14468828,0.18480635,0.2534894,0.6885494,0.1957014,0.23511577,0.28671813,0.5851541,1.2744277,2.0456927,2.750824,2.7643917,2.8919737,3.2791386,5.575465,8.651461,10.048232,10.487002,10.407766,9.9186325,9.2283325,8.624868,7.753556,6.154318,4.2641363,2.314861,1.8915713,1.6308944,1.6496809,1.8177148,2.120524,2.1892312,2.2349339,1.9766848,2.094022,2.5951085,2.892921,2.9149756,2.8723288,2.8131323,2.7594106,2.7210643,2.5485349,2.3363197,1.8811662,1.2749189,0.75266093,0.87200725,0.56458324,0.04511486,0.017719045,0.025307655,0.20002902,0.5982991,0.71104705,0.7603146,0.80388504,0.8256596,0.76589394,0.6694232,0.61575454,0.6156869,0.5505264,0.35123897,0.013432413,-0.16429587,-0.37798727,-0.5323102,-0.6333272,-0.39042014,0.107353345,0.43061352,0.5532268,0.3566891,0.4758207,0.6700236,0.8218971,0.9377171,1.025754,1.1463968,1.2147415,1.2196754,1.1787931,1.115765,1.0847521,1.1530963,1.050299,0.14030352,-0.91488016,-0.87340105,-0.4718005,0.14264393,1.741005,3.2484014,4.923699,5.2040176,5.320741,5.636909,5.9321814,6.041936,6.012542,5.802421,5.7778726,5.797716,5.706818,5.3977537,4.995148,4.6767664,4.4952726,4.38208,4.2253776,3.8949144,3.701733,3.5234985,3.2335896,2.4958792,1.5731964,1.081071,1.0622222,0.81370854,0.62326944,0.5542163,0.42536053,0.24704006,0.68774927,0.68871677,0.6887285
