0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123
-0.71386886,-1.3592978,-1.4455931,-1.4967036,-1.7076439,-1.8766736,-1.8920552,-1.7930732,-1.4571953,-1.1487236,-0.8962115,-0.7304797,-0.72027576,-0.75369525,-0.7563896,-1.0854187,-1.4542718,-1.8726974,-2.3528152,-2.4696698,-2.3185081,-1.990167,-1.5348594,-0.9636021,-0.62201905,-0.45513746,-0.35648435,-0.36834726,-0.41868976,-0.6745583,-0.82981217,-0.98185253,-1.163905,-1.3127975,-1.7077829,-2.3479028,-2.9030294,-2.9704862,-2.5185914,-1.9960493,-1.5541263,-1.2893314,-1.0841906,-0.96801543,-0.67450714,-0.5805712,-0.59562916,-0.642103,-0.87280184,-1.2525495,-2.148901,-2.4609704,-2.094674,-0.8600257,-0.067665264,0.38367245,0.72494936,0.59658206,-0.06443247,-0.67445356,-1.7692653,-2.2267666,-1.4791989,0.05821211,0.94592834,1.2174377,1.0686966,0.33697808,-0.9098636,-1.1458086,-1.3450946,-1.5791534,-1.4307206,-1.3675525,-1.194596,-0.837986,-0.5860515,-0.492208,-0.38005343,-0.37384433,-0.43394315,-0.54210436,-0.6872953,-0.83437544,-0.9776286,-1.1432743,-1.3002055,-1.2805307,-1.2098823,-1.0998836,-0.91932416,-0.53475946,-0.02378846,0.82040477,1.4927514,1.7451165,2.7534199,4.064195,4.7408795,4.8008094,4.7629466,4.6993313,4.6466174,4.646042,4.588729,4.6866975,4.7908688,4.8039155,4.621817,4.3050923,3.9223406,3.5009384,3.293387,3.0101266,1.5197104,0.010107279,-0.7164297,-1.3429928,-1.474929,-1.4932699,-1.6708249,-1.3647777,-1.3636934,-1.3637286
-3.2749221,-2.953135,-2.9683137,-2.8026524,-2.5496483,-2.5169988,-2.6330297,-2.7401972,-3.017509,-3.255502,-3.3110921,-3.1050618,-2.968953,-2.813714,-2.6076672,-2.1196904,-1.0767123,0.13451415,1.5355,2.6874266,3.6501954,3.9289746,3.9256196,3.4883673,2.9206948,2.4470115,1.5275668,0.48913515,-0.7850896,-1.8343478,-2.5739336,-2.7408957,-2.7414296,-2.7615027,-2.6324065,-2.1945968,-1.6653728,-1.8659241,-2.367114,-2.646322,-2.7908635,-2.8552585,-2.928495,-2.7949994,-2.2428064,-1.5332878,-0.66260433,-0.05463189,0.7492108,1.3226708,2.1177511,2.261487,2.2941995,0.96070707,-1.6554512,-3.1246777,-3.5546045,-3.638462,-3.4568796,-3.157023,-1.5775368,-1.0394073,-1.6143247,-2.3734324,-3.181543,-3.7227356,-3.8217494,-3.482912,-2.878502,-2.1847637,-1.5600064,-0.5000126,0.20312437,0.537441,0.6162626,0.7337195,0.62807745,0.43263885,0.27521536,0.12980807,0.17447332,0.2038643,0.23639676,0.31400687,0.39809108,0.4561783,0.46647304,0.4198193,0.3692764,0.32321796,0.15277584,-0.14252089,-0.46187,-0.8672519,-1.3393135,-1.7305225,-2.116911,-2.5007715,-2.6597497,-2.7089734,-2.795673,-2.901709,-2.9235551,-2.9439282,-2.8916786,-2.852436,-2.8815558,-2.9312425,-2.94707,-2.922038,-3.0235603,-3.2726345,-3.4790883,-3.8680146,-3.9474392,-3.503938,-3.2128263,-3.0876818,-3.081288,-2.9606404,-3.056999,-2.915888,-2.9163678,-2.9163556
-2.1422253,-1.6155096,-1.6920364,-1.690036,-1.5844462,-1.5306381,-1.498069,-1.5626428,-1.985468,-2.522417,-2.997839,-3.0697052,-2.9341173,-2.8905454,-3.1828477,-3.336587,-3.2703352,-2.541638,-1.9471624,-1.1503236,-0.3630086,0.15471278,0.5299564,0.9164402,1.3209723,1.6402072,1.526371,1.3236833,0.9492867,0.4824273,-0.14095831,-0.38365537,-0.4260546,-0.59827745,-0.6415621,-0.41324478,0.08678743,1.0707433,1.8440529,1.7681656,1.6594507,1.527924,1.324853,0.7448778,0.69036263,1.1415937,1.6604846,2.014702,2.0773785,1.7717006,1.2427627,0.9678134,0.4890659,-0.2798641,-1.585885,-2.4167118,-2.6241007,-2.604919,-2.7225504,-2.722582,-1.8735638,-1.0289755,-0.85976243,-0.97794926,-1.4441153,-2.0739663,-2.612113,-3.5296793,-3.8672485,-3.7147868,-3.3668783,-2.585071,-1.8316157,-1.033062,-0.49192703,0.12553194,0.5901656,0.8701577,1.0387489,1.1846611,1.3402581,1.4571524,1.5751038,1.6935669,1.8142864,1.8734393,1.8917488,1.980704,1.9605112,1.9651942,1.9043167,1.6909733,1.2876456,0.727105,0.27848393,0.20716488,-0.24818599,-1.0912627,-1.4756953,-1.7788554,-2.0566537,-2.180979,-2.2557333,-2.292967,-2.2598124,-2.232172,-2.2403643,-2.2750528,-2.2426176,-2.152283,-2.1117668,-2.3110173,-2.5382087,-2.613503,-2.6800437,-2.8069808,-2.8918495,-2.569381,-2.4281087,-2.4285958,-2.2848096,-3.6239455,-3.6257086,-3.6257446
-3.2309039,-2.2043293,-2.269915,-2.2735722,-2.2609057,-2.158262,-2.16063,-2.2696793,-2.5442574,-2.6036644,-2.551411,-2.2925944,-2.0951238,-2.0910296,-2.2816143,-2.209929,-1.364812,0.67876446,2.1193984,2.907755,3.2219086,3.2214706,2.9426007,2.489112,2.113301,1.7859232,1.2566404,0.7049514,-0.061391592,-0.71350116,-1.2867022,-1.3469641,-1.2279259,-1.2494607,-1.0064666,-0.45096275,0.22293848,0.55494595,0.1472463,-0.62464166,-1.3446076,-1.777904,-2.201407,-2.8303208,-2.580967,-1.8865201,-0.9399241,-0.22410502,0.2801627,0.5429579,0.99268997,1.0910956,0.9021236,-0.72878087,-2.8889194,-3.345083,-3.2211308,-2.7864738,-2.5902295,-2.4778051,-1.1711495,-0.2957591,-0.7317164,-2.2906575,-4.0062256,-4.569972,-4.795966,-4.496585,-3.8403926,-3.7760735,-3.8977575,-3.7605371,-3.2670636,-2.4854429,-1.8243203,-1.1457312,-0.4808448,-0.033268407,0.31732503,0.9024724,1.2716367,1.6314273,1.983954,2.292573,2.5389714,2.8134065,3.0211227,3.1906772,3.2584434,3.3136497,3.3804064,3.3063254,3.0476003,2.5777297,1.9281116,0.34834483,-1.4122641,-2.3763144,-2.5971537,-2.7110577,-2.7759228,-2.7760377,-2.7932675,-2.8007889,-2.7731147,-2.8692942,-2.8930075,-2.8998687,-2.787128,-2.5947437,-2.4871125,-2.5586894,-2.6828148,-2.8083682,-2.4856281,-2.3411193,-2.3372617,-2.9192376,-2.8736525,-2.899337,-2.8462615,-3.3262305,-3.328814,-3.3288689
-1.2293112,-1.2178673,-1.2821856,-1.2748572,-1.1332611,-1.1077576,-1.3100827,-1.4897565,-1.7401304,-2.0334039,-2.2137985,-2.1444535,-2.1311643,-2.1911902,-2.0682156,-1.582967,-0.65642536,0.6881833,2.5360074,3.7263174,4.260271,4.3640237,4.429349,4.5154676,4.598559,4.81384,5.070356,5.192686,5.1754065,4.8559813,4.099674,3.2188258,2.4941792,2.1472058,2.2194514,2.528114,3.1445756,3.971672,4.216864,4.118691,3.908389,3.7585962,3.4855046,1.7329047,-0.95490986,-1.275759,-1.2584175,-1.0409837,-0.6953873,-0.123378545,0.6239732,0.7672982,0.82940495,-0.011784941,-1.0331305,-2.1292293,-2.6940465,-2.8880682,-2.5434778,-1.994946,1.0853696,3.0374103,3.2254398,2.5641475,1.5539691,0.6014275,-0.324342,-2.6232972,-3.0722694,-3.133029,-2.936222,-2.1248536,-0.88495094,-0.07832718,0.36774236,0.5239912,0.40667126,0.23874456,-0.020418495,-0.16973068,-0.14381078,-0.13834341,-0.00857906,0.13862456,0.25725827,0.28786224,0.32402003,0.4156138,0.48342144,0.58056194,0.69132876,0.7113962,0.66243625,0.4658239,0.1808927,-0.761946,-1.6049787,-2.0095177,-2.1030734,-1.9720814,-1.7573752,-1.6394715,-1.5227207,-1.4795542,-1.3652999,-1.3823249,-1.3636917,-1.3035886,-1.1336282,-0.82745,-0.68682104,-0.6018059,-0.5223431,-0.7194839,-0.65993327,-0.6647239,-0.79720646,-1.6017215,-1.7999126,-1.7384527,-1.8824677,-0.09860729,-0.096852034,-0.09676975
-0.39146888,-0.72626626,-0.69308674,-0.76904064,-0.9140216,-0.88857067,-0.7247513,-0.5832531,-0.010796845,0.41240767,1.0176725,1.2281668,1.0410306,1.0813258,1.5195395,1.4938142,0.7251471,0.2268444,0.16301104,0.02380456,-0.21452715,-0.40021053,-0.51705116,-0.54514146,-0.50881416,-0.3596195,-0.111265995,0.08537352,0.35757416,0.54192764,0.71132267,0.73247856,0.50535816,0.17341426,-0.10419911,-0.2901673,-0.49617755,-1.0584705,-1.5763197,-1.4743662,-1.3096135,-1.1637449,-0.95526344,0.07642201,0.7943162,0.4655054,0.054385394,-0.27679598,-0.7436809,-0.89591205,-0.35679674,-0.31207857,-1.0552065,-2.0349183,-1.2373707,0.53407687,1.8309963,3.4882283,4.4704604,4.757573,3.1549675,0.65519875,-1.0814646,-2.1010284,-1.8453598,-1.3878572,-0.8380605,0.12135701,1.0930109,1.9292463,2.2674036,2.2644963,1.315156,0.7609,0.4035244,0.5157346,0.66326237,0.6280057,0.64728177,0.9292217,0.98823833,1.0636277,1.1894138,1.2538297,1.2269104,1.1982402,1.032356,0.68070745,0.3944085,0.07912924,-0.30210447,-0.73663557,-1.0788783,-1.4134579,-1.6379728,-2.152247,-2.2039871,-1.4697524,-0.72968423,-0.30684423,-0.0015006736,0.0969162,0.20318359,0.33874384,0.41928542,0.37473696,0.46541703,0.6450663,0.7744138,0.95495015,0.91257346,0.72344804,0.5962262,0.119140014,0.094843544,0.86427176,1.5015169,2.0679355,1.9803839,2.0663354,2.0482912,2.5395572,2.5397944,2.5398014
-2.3935864,-2.7684083,-2.7493296,-2.5799174,-2.473048,-2.4988508,-2.3316023,-2.2261648,-2.3123493,-2.3423,-2.5326185,-2.4100146,-2.4329963,-2.378733,-2.408856,-2.512508,-2.5143533,-3.2584734,-3.9088957,-4.0403514,-3.9244735,-3.8020763,-3.7311563,-3.5793986,-3.465991,-3.3998456,-3.2925224,-3.2385488,-3.1577187,-3.0268128,-2.670518,-2.498925,-2.3638983,-2.1107683,-1.8877263,-2.0952337,-2.455266,-2.5517645,-2.2449942,-1.852866,-1.5114515,-1.3473396,-1.3085964,-1.5391881,-1.7302318,-2.0131729,-2.272419,-2.367814,-2.7954545,-3.2591379,-3.2707665,-2.3725715,-0.2338339,2.9381566,5.837018,7.261752,7.7908087,7.974428,7.601443,6.9735794,4.3181057,1.4476496,0.4795881,0.34208417,0.44171318,0.7030731,0.4730106,0.20363182,-0.4667958,-0.68623245,-0.7064993,-0.85188067,-1.0479647,-1.6806479,-2.144166,-2.4766693,-2.583128,-2.6365871,-2.7195103,-2.7704234,-2.8323655,-2.8870845,-2.9386773,-2.9719467,-3.0068772,-3.075025,-3.1419783,-3.187978,-3.1912136,-3.1760902,-3.1241803,-3.0077672,-2.8736649,-2.465785,-1.8630247,-0.96941125,-0.18018235,0.63301677,1.2543805,1.4102327,1.5857944,1.5036104,1.4532962,1.3693241,1.279273,1.3243301,1.294374,1.0078748,0.61996657,0.21964645,-0.073348746,-0.18384892,-0.19392982,0.26043108,0.113093615,-0.5577612,-1.2761532,-1.4711208,-1.5555851,-1.7210387,-1.8583504,-0.6011364,-0.60252243,-0.6025089
5.0579233,5.5579314,5.6007032,5.706404,6.2399445,6.3701305,6.709609,7.0550056,7.650075,8.2686615,8.403332,8.764716,8.915144,8.876082,8.544222,7.921669,7.0678167,6.3952913,4.706773,2.6340113,1.1287513,0.41166976,0.055731356,-0.33374467,-0.5962481,-0.8013228,-0.9360013,-1.1608198,-1.4009744,-1.6467354,-1.8209763,-2.0299175,-2.104772,-2.1489155,-2.3495407,-2.6544633,-2.6426015,-2.8374372,-2.8856473,-2.6456826,-2.346978,-2.1749349,-1.9887623,-1.2479308,-0.43006238,-0.3930146,-0.53421295,-0.6814766,-0.95460606,-1.2894726,-1.7600759,-2.4442205,-2.8192909,-2.2617588,-1.152189,-0.54663336,-0.17309062,-0.22860895,-0.7111499,-1.2173326,-2.5226762,-3.0016816,-2.8883119,-2.145405,-1.1024547,-0.6758303,-0.37783188,0.0044234395,-0.06923303,-0.09423067,-0.3621465,-1.0230606,-1.7328513,-2.2225096,-2.5458093,-2.5839636,-2.5390823,-2.4936562,-2.2568135,-2.0676398,-2.0056677,-1.9640305,-1.9978776,-2.0200043,-1.9950371,-1.9652321,-1.8914664,-1.7855968,-1.714869,-1.677523,-1.5347202,-1.3348318,-1.207084,-1.0286933,-0.7320465,-0.23412897,-0.1551875,0.14419417,0.19023032,0.3119003,0.32290137,0.35491997,0.32709393,0.33004564,0.26217204,0.21056657,0.08721411,0.13060972,0.26740363,0.29421368,0.23042311,-0.02550733,-0.07856903,-0.49728674,-0.69579524,-0.3909708,-0.02896627,0.78913414,0.89577365,0.8143233,0.95755225,1.09504,1.0984433,1.0984657
-1.7745697,-2.199532,-2.1529722,-2.0596578,-1.4334459,-1.1982541,-0.7140358,0.054733597,0.6926689,1.9433606,3.2018204,4.024666,3.9414237,4.1790733,4.0950427,3.5598483,2.7555342,2.1545842,1.0217365,-0.646204,-1.8061317,-2.3816369,-2.687718,-2.902257,-3.013986,-3.004276,-2.8715205,-2.7754936,-2.664768,-2.5387306,-2.2910597,-2.1330159,-1.9938952,-1.7860744,-1.7162883,-1.9905679,-2.4894214,-3.2588975,-3.4178278,-3.149361,-2.869835,-2.6858945,-2.5019379,-2.0466218,-2.0303216,-2.1908827,-2.4301934,-2.5273356,-2.6419964,-2.7842903,-3.05263,-3.4524612,-3.3304439,-2.0683968,0.27734786,1.2220875,1.1036206,0.54140127,-0.0883455,-0.72134817,-2.2024786,-3.012513,-3.052018,-2.506177,-1.4486883,-0.76876855,-0.58442557,-0.2542944,0.4338743,0.5516848,0.45237562,-0.1771704,-1.0119963,-1.9174293,-2.6148372,-3.3513403,-3.7736502,-3.9420674,-3.9593863,-4.0203085,-3.9989004,-3.9678159,-3.921573,-3.8500972,-3.7878113,-3.7671657,-3.7937074,-3.8498092,-3.9132664,-3.97059,-3.9910407,-3.9559436,-3.925629,-3.8089316,-3.533976,-2.836546,-2.1109848,-1.428365,-1.002731,-0.6580205,-0.4818228,-0.53900397,-0.56277007,-0.60812116,-0.7244177,-0.78686225,-0.92807555,-1.0694765,-1.2380003,-1.4025397,-1.6236429,-1.8263254,-1.8085994,-1.9352283,-2.182975,-2.3051639,-2.449623,-2.5385716,-2.5738196,-2.6031747,-2.4946508,-2.3644507,-2.3615763,-2.3615885
-3.0767527,-2.835785,-2.8598666,-2.8115456,-2.9595618,-3.0125642,-2.971632,-3.019226,-2.6691086,-2.2592254,-1.5102947,-1.097687,-1.044235,-0.9245615,-0.30993688,0.45573765,0.70795757,-0.012572765,-0.47840652,-0.73119533,-1.1639552,-1.4145994,-1.4217871,-1.2528577,-1.034043,-0.67043674,-0.33265078,-0.11600251,0.108220026,-0.07789359,-0.58756655,-0.9588969,-1.0524268,-1.1205962,-1.3504846,-1.4008067,-1.1120379,-0.95560575,-0.4665853,0.7399883,1.8882903,2.6098294,3.3673844,6.20455,9.153564,9.837537,10.053361,9.922507,9.578753,9.01487,7.473695,4.912134,1.8254995,-1.8932558,-3.1980863,-2.783391,-2.2540212,-1.4965812,-0.95060587,-0.67731774,-1.2436311,-2.7456558,-4.185409,-4.7579937,-4.5977445,-4.436306,-3.9688377,-2.9406936,-0.9820261,-0.09175273,0.70818883,2.4423566,3.7863798,4.4059377,4.8948255,5.2141037,5.0209885,4.453766,4.1721115,3.678256,3.2077062,2.7348773,2.108905,1.5281935,1.1436777,0.89475286,0.6025389,0.26771423,0.11765012,-0.03523189,-0.23600444,-0.4227221,-0.51202035,-0.7370577,-1.2101796,-1.9292263,-1.7361069,-1.5459666,-1.4548724,-1.5003119,-1.5667195,-1.5916508,-1.5977521,-1.5980339,-1.5708017,-1.5575755,-1.5982494,-1.6230875,-1.621084,-1.5660331,-1.4476645,-1.5350153,-1.788857,-2.2375622,-2.43601,-1.9811552,-1.4479659,-1.4951224,-1.4972804,-1.2782586,-1.4504738,-0.73657954,-0.7371964,-0.73716664
-1.415637,-1.285149,-1.3478861,-1.2169778,-0.9831509,-0.8772999,-0.7745001,-0.7758355,-1.1342983,-1.6766216,-1.7572469,-1.5846937,-1.5713041,-1.5035377,-1.4946771,-1.4012867,-0.9850755,-0.072408676,0.44853097,0.588729,0.623486,0.44767696,0.05431717,-0.48206005,-0.8888175,-1.1746708,-1.3730043,-1.2566878,-0.9185681,-0.05707234,0.85760283,1.5430406,2.251171,2.5514936,2.4673243,1.9966251,1.4781872,0.92092997,0.048348963,-0.76420385,-1.3658416,-1.6529182,-1.8365593,-2.05936,-2.2873094,-2.334683,-2.2616382,-2.2876139,-2.0924535,-1.5542716,-0.68866867,-0.00014829263,0.13994874,-0.38485992,-1.506063,-2.3245368,-2.715578,-2.7824347,-2.629491,-2.3349,-0.71831006,0.76549244,0.9145968,0.4488205,-0.5387511,-1.3608941,-2.1919866,-3.0919294,-2.6268249,-2.3094356,-2.2360334,-1.967679,-1.7410941,-1.5055661,-1.4387069,-1.7515597,-1.9089798,-1.7755432,-1.5866426,-1.3338552,-1.2247876,-1.0934932,-0.9178332,-0.8291403,-0.76786256,-0.72598696,-0.72700536,-0.70183706,-0.76254284,-0.85408735,-0.9820898,-1.2565471,-1.6959181,-2.00138,-1.9679229,-1.295458,-1.6285559,-2.1804914,-2.4301233,-2.4508762,-2.3816733,-2.3293645,-2.3095152,-2.311689,-2.2890484,-2.3494327,-2.3662055,-2.3565106,-2.3068948,-2.25607,-2.1951704,-2.0881906,-1.952403,-1.8765858,-1.7655715,-2.0304878,-2.2598038,-2.2483215,-2.2350383,-2.3501105,-2.143219,-2.5434465,-2.5462778,-2.546315
-5.4694986,-5.677908,-5.684312,-5.532419,-5.2866063,-5.240191,-5.150122,-4.933994,-4.6627827,-4.14133,-3.1049113,-2.265833,-2.1951745,-1.8896989,-1.3042347,-1.0566206,-0.9090595,-1.6965218,-2.3485687,-2.903141,-3.1507275,-3.3300257,-3.5011077,-3.7172315,-3.856349,-3.7777627,-3.6127508,-3.502558,-3.4300666,-3.3318424,-3.0918791,-3.0292835,-3.0815065,-3.038674,-3.131092,-3.5352452,-4.0236487,-5.0857997,-5.72159,-5.7249413,-5.5616984,-5.408798,-5.2858205,-4.8962607,-4.543103,-4.5832863,-4.5431347,-4.5017166,-4.726633,-4.9690304,-4.9258604,-4.913107,-4.600982,-3.8427887,-2.3458872,-1.255976,-0.81230116,-0.6804191,-1.0532155,-1.592009,-3.0061731,-4.139556,-4.889728,-5.099394,-4.709851,-4.258844,-4.154377,-3.6163244,-2.509864,-2.0169973,-1.8089976,-1.981418,-2.5972207,-3.3029563,-3.8026521,-4.3191266,-4.605603,-4.7406106,-4.6910024,-4.58259,-4.5255356,-4.471906,-4.4397736,-4.4043713,-4.3868003,-4.383907,-4.479811,-4.5962586,-4.69105,-4.7754674,-4.8832197,-5.038635,-5.2373476,-5.3262916,-5.264777,-4.962035,-4.447854,-3.6978064,-2.9944348,-2.6292853,-2.341308,-2.4148197,-2.44003,-2.505937,-2.5570564,-2.5982418,-2.7381,-2.9576783,-3.2082582,-3.4468412,-3.7742043,-4.089962,-4.1853347,-4.4291,-4.863638,-5.279318,-5.5059,-5.524558,-5.619726,-5.6747127,-5.5955954,-4.7208567,-4.7209754,-4.720953
1.6343529,0.9399853,0.9528969,0.8386483,0.5580709,0.34053677,0.35928065,0.40001088,0.90148973,1.3801292,1.466232,1.7184825,1.5856264,1.5390981,1.4276533,0.74750423,-0.35243323,-1.505352,-1.9349263,-2.2582955,-2.5490842,-2.5996418,-2.4289203,-2.1233819,-1.8488301,-1.7630249,-1.5754907,-1.4110662,-1.0970036,-0.7921096,-0.41088188,-0.23673233,-0.09606829,0.2191205,0.595939,1.0873462,1.3300618,2.4131174,4.240284,5.2962666,5.8164845,5.946018,5.937153,5.6671643,4.0513396,2.4052405,0.73584497,0.023888573,-0.637125,-1.076414,-1.641543,-1.6620305,-1.2589891,-0.008692011,1.4522495,2.252284,2.5261998,2.385633,2.2154744,2.1043277,0.83519363,0.64050984,2.2694287,4.6797037,6.0843306,6.5843573,6.9515963,7.7192707,8.626008,8.770902,8.418166,7.0919275,5.529155,4.1532135,2.890507,1.7623495,0.80509174,0.36160597,0.21308061,-0.36370018,-0.72526664,-1.0970143,-1.4361567,-1.6777489,-1.8324577,-2.009964,-2.1745434,-2.2691605,-2.3290005,-2.3509078,-2.2994256,-2.0681818,-1.7868087,-1.5131729,-1.2635193,-0.9323472,-0.17384557,0.78267604,1.1225164,1.4012151,1.5531507,1.5693605,1.4889159,1.4465787,1.2229493,1.201028,1.2274568,1.1804545,0.99934167,0.75870985,0.62319696,0.57821083,0.7312197,0.75548416,0.52412015,0.33584213,0.02869898,-0.2701828,-0.27703217,-0.40508893,-0.52528274,-0.4848552,-0.481505,-0.48147717
-0.42678344,-0.48793247,-0.5173129,-0.8592177,-1.07859,-1.0823716,-1.1130302,-1.1117526,-1.0490797,-1.0011916,-0.48985454,0.2411584,0.40006453,0.5330618,0.7372642,1.6654497,3.7046444,6.398937,7.5351934,7.795807,7.776663,7.6490164,7.2393093,6.5476785,5.8809485,5.2234955,4.3441906,3.6708636,2.760715,2.1922913,1.7024553,1.5554233,1.3062631,1.0983914,1.3208992,1.7122763,1.8779333,1.6418439,0.5480479,-0.47725156,-1.2478336,-1.6458843,-1.9906368,-2.7128642,-2.7203262,-2.1347952,-1.5659529,-1.3260899,-0.39215484,0.9449779,2.7308965,3.566638,3.586403,2.8896685,0.532964,-1.1045682,-1.9437016,-2.30232,-2.271843,-2.0189173,-0.7113232,0.3028165,0.10059099,-0.7134644,-2.0344925,-2.8305979,-3.3558269,-2.9630928,-1.8523017,-1.9042603,-2.0903025,-2.1023757,-1.6996777,-1.0802214,-0.5957153,-0.11596049,0.26455674,0.61759573,1.240916,1.8901577,2.0532246,2.2094836,2.3644674,2.4890096,2.6361902,2.8371696,2.989559,3.081857,3.1246307,3.1374073,3.1744173,3.1435437,3.0713334,2.9980924,2.897716,1.9413532,-0.067490734,-1.3317809,-2.0549254,-2.3626847,-2.5064263,-2.4879968,-2.4871237,-2.45441,-2.4469812,-2.5022135,-2.4519334,-2.4042373,-2.352995,-2.320587,-2.3650506,-2.3547523,-2.2201607,-2.244144,-2.2969627,-2.5264225,-2.7855444,-2.6927946,-2.528751,-2.3135762,-2.1285195,-2.0039768,-2.0049005,-2.004906
-2.1902986,-2.77885,-2.837031,-2.9108164,-2.7584577,-2.7737427,-2.6651235,-2.4814825,-2.026077,-1.2397768,0.24569812,1.0043107,1.1689235,1.731653,3.2160554,4.872432,6.4530993,5.3373594,3.6760597,2.3687782,1.2344418,0.19109477,-0.66408044,-1.4851015,-1.9864917,-2.1857343,-2.210326,-2.0715375,-1.6118343,-0.8028156,0.22248483,1.1878675,1.8529804,2.2480836,2.2081056,2.0443597,1.6616002,-0.3424854,-2.4637704,-3.3357472,-3.742446,-3.8577375,-3.8517206,-3.4197583,-2.6276424,-2.550584,-2.567378,-2.697613,-2.7766047,-2.6806376,-1.8702246,-1.2983152,-1.0322971,-1.6146994,-1.9625738,-1.6528897,-1.4709964,-1.3173925,-1.3442891,-1.6410828,-2.0360792,-2.1212206,-2.621331,-3.2790375,-3.3244119,-3.1708012,-2.853602,-2.1589036,-0.6093475,0.35637105,0.8908627,1.2834203,0.64803445,0.10112846,-0.14701724,-0.3926628,-0.4903297,-0.41162333,-0.18809953,-0.13055003,-0.16704768,-0.2268157,-0.38083088,-0.55711854,-0.7359124,-0.91208696,-1.2188925,-1.5656135,-1.7895954,-1.9934074,-2.2883813,-2.6494014,-2.9277382,-3.175229,-3.2520652,-3.0207996,-2.814445,-2.5089123,-2.3400364,-2.181205,-1.9926723,-1.9354678,-1.8702838,-1.8515027,-1.8301587,-1.8532974,-1.9343452,-1.95056,-1.9858303,-1.9620298,-1.9913383,-2.0089128,-2.0018857,-2.3400578,-2.683824,-2.7756062,-2.8112068,-2.9612703,-2.9687214,-2.8013864,-2.77952,-2.4787395,-2.4788043,-2.4787855
2.3735957,3.6465597,3.7151132,4.1243305,4.3956685,4.549797,4.4290066,4.5080676,3.4540849,2.2296767,1.0650762,0.39991155,0.4970762,0.53138185,0.44371665,0.9379268,1.6020796,1.9659791,1.7578917,2.0965798,2.3594854,2.420246,2.3199346,2.2245631,2.2410429,2.2244294,2.1520953,2.0959764,1.9607837,2.1267328,2.4206977,2.636476,2.9874845,3.504436,4.728821,6.3140535,7.327069,7.7543406,7.5487213,7.296949,7.001247,6.806139,6.6200256,5.6069927,3.2843199,2.855756,3.1211586,3.6784694,4.406807,4.7284126,4.411853,4.473453,4.8004994,4.173504,2.7011473,0.9836461,-0.048353836,-0.15307719,0.74054086,2.306652,5.451642,6.4657736,6.227479,5.393427,4.709358,4.36618,4.071737,2.2977715,0.7101141,0.55014116,0.80150414,1.6853004,2.5936518,3.292892,3.534039,3.4033089,3.0396287,2.8739893,2.6898394,2.6817985,2.774509,2.896083,3.1326022,3.4336054,3.7127419,4.016317,4.3011546,4.444421,4.49377,4.547475,4.493858,4.3180113,3.9536147,3.425796,2.7103083,2.1504202,1.778276,1.0879319,0.47247195,0.21601747,-0.12622035,-0.23617408,-0.1927804,-0.12772,-0.008273207,0.023851633,0.2533996,0.401519,0.55992144,0.81857336,0.86608964,0.8446564,0.78050965,0.16819562,-0.8051781,-1.2468698,-0.93295825,-0.8933748,-0.84278333,-0.78692615,-0.7950401,0.6208663,0.6244023,0.624436
-2.7877536,-2.5372152,-2.5494096,-2.5224888,-2.8959444,-3.0495377,-3.1677566,-3.3122969,-2.9999378,-2.6299107,-2.120736,-1.8889557,-1.8976845,-2.0182595,-1.9080703,-2.2028682,-2.6674538,-3.4018986,-3.5301342,-3.5838757,-3.6204417,-3.5855646,-3.459465,-3.2083907,-3.0284615,-2.8202605,-2.5391016,-2.315168,-2.0086663,-1.9637713,-1.9715261,-2.1664345,-2.3840759,-2.4950473,-2.8120008,-3.2976294,-3.7832322,-4.0128407,-3.589502,-2.9703133,-2.386608,-2.0259035,-1.7008713,-1.0014251,-0.3773425,-0.3013188,-0.22104925,-0.24019244,-0.37376016,-0.68313956,-1.4321897,-2.3389874,-3.049962,-3.4289885,-3.4493594,-3.014501,-2.5601633,-2.2121425,-2.2042594,-2.2932913,-3.2326527,-4.0583186,-4.3134418,-3.6144862,-2.4214554,-1.5242314,-0.6692332,0.84668255,0.43105435,-0.06000936,-0.40781248,-0.93576854,-1.310249,-1.5790205,-1.5895741,-1.5826426,-1.7503223,-1.9505004,-2.0217352,-2.2482312,-2.473685,-2.7116947,-3.0053713,-3.2493067,-3.4008844,-3.5037618,-3.6102762,-3.6835022,-3.7044284,-3.6811538,-3.6762676,-3.585245,-3.3726113,-3.0448914,-2.7955525,-2.5398667,-1.8381759,-1.3138561,-1.0364642,-0.9886408,-0.92716134,-0.85973895,-0.86744624,-0.8702744,-0.8953979,-0.85925937,-0.9447479,-0.9703211,-1.041347,-1.1728202,-1.1751124,-1.237171,-1.3375875,-1.2437348,-1.2866421,-1.5534697,-1.7913195,-2.1093755,-2.211963,-2.185246,-2.5208259,-1.3855639,-1.3865174,-1.3864946
