0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137
-1.847456,-1.8519531,-1.8463365,-1.7902187,-1.7934219,-1.6431156,-1.4854383,-1.4449036,-1.3106526,-1.1453514,-1.0711204,-0.85807556,-0.7787143,-0.65824986,-0.5373847,-0.6461115,-0.98198783,-1.2993664,-1.4759955,-1.4621336,-1.3763387,-1.2181797,-0.886987,-0.22014385,0.47985798,0.4341586,0.5988754,0.7324791,0.5455469,0.3159844,0.45352823,0.54648775,0.117928565,-0.5957967,-0.9811591,-0.95839304,-0.98231417,-1.336091,-1.5074027,-1.5426043,-1.4508833,-0.9331227,-0.08419019,0.92635936,1.4118764,1.6748269,1.7572575,1.6411399,1.3689171,0.93659294,0.6246919,0.49961603,0.40942734,0.40789765,0.4432077,0.4318022,0.39445132,0.33668163,0.26365155,0.28627533,0.35309407,0.512499,0.61704177,0.59209406,0.17398936,-0.2939874,-0.8386178,-1.3827643,-1.9198685,-2.296047,-2.429952,-2.325431,-1.765003,-1.2426445,-1.0509506,-0.8954823,0.020065665,-0.072965056,-0.80503386,-1.8389752,-2.2510514,-2.5078113,-2.7136154,-2.6609144,-2.4330966,-1.5627049,-0.5724071,0.86656654,1.3605418,1.6866744,1.4986509,1.2676259,1.0528595,0.84558743,0.24381657,-0.41777813,-0.9789555,-1.1646183,-1.2637876,-1.3824488,-1.5035951,-1.5626527,-1.5588367,-1.5279537,-1.6434711,-1.837667,-1.9272197,-1.8249027,-1.908309,-2.3924108,-2.2167058,-1.8054357,-1.562903,-1.5010133,-1.6997449,-1.7543132,-1.7816072,-1.7247534,-1.6211799,-1.7225988,-1.9950522,-2.047421,-2.1257007,-2.3834672,-2.5136104,-2.5497928,-2.583913,-2.4799776,-2.4758658,-2.6197448,-2.42047,-2.2880292,-2.3239255,-2.221881,-1.930714,-1.9300427,-1.9300139,-1.9299446
-3.874021,-3.9482317,-3.9641128,-4.0233417,-4.0980816,-4.1829023,-4.148099,-3.9502428,-3.605682,-2.9405982,-2.356528,-1.9516642,-1.7027473,-1.6036525,-1.4915395,-1.3175627,-0.8830705,-0.5578754,-0.41164577,-0.42042822,-0.6086909,-1.102123,-1.7105875,-2.3289442,-2.511829,-2.2968159,-2.4973032,-2.7086267,-2.5925186,-2.5090623,-2.445901,-2.2810948,-2.3998857,-2.4759383,-2.0843868,-2.1507726,-2.0919094,-1.6980352,-1.4562812,-1.3573248,-1.3046727,-1.2211312,-1.2173592,-1.0499294,-2.6301765,-2.9880028,-2.9451392,-2.7414477,-2.5777314,-2.2716892,-2.0666742,-2.3317883,-2.5150561,-2.625946,-2.628275,-2.6001635,-2.620279,-2.6741664,-2.6127036,-2.4067583,-2.0531635,-1.5439215,-0.84753954,-0.7525822,-0.8747217,-1.068217,-1.2730862,-1.2763937,-1.2261727,-1.0693531,-1.0932899,-1.2872834,-1.7378986,-2.4967911,-2.8861012,-3.8391256,-5.0261717,-4.6668887,-4.530873,-4.060485,-3.8159935,-3.6999977,-3.637675,-3.4665787,-3.367441,-3.3438506,-3.390329,-3.209287,-2.7995265,-2.5818415,-2.4157116,-2.5611305,-2.5887017,-2.3858902,-2.2196221,-2.0774632,-1.9678069,-1.88881,-1.8669207,-1.8614552,-1.8547692,-1.8696637,-1.8670387,-1.8261539,-1.7974055,-1.9366969,-2.0981846,-2.0725167,-1.898536,-2.0124516,-2.3769574,-2.6391363,-2.824562,-2.9223745,-2.896068,-2.8084035,-2.765418,-2.7355468,-2.7156386,-2.693405,-2.7439837,-2.729942,-2.7057993,-2.7679791,-2.7272625,-2.723477,-2.7687807,-2.942766,-3.0514247,-3.1287656,-3.183988,-3.1371713,-3.130498,-3.1023705,-3.0917923,-3.0912786,-3.0912516,-3.0912294
-3.9376888,-3.7883496,-3.5210745,-3.3763058,-3.2893384,-3.2425935,-3.2767375,-2.980174,-2.7610064,-2.0683658,-1.978933,-1.9929519,-1.8128939,-1.7590247,-1.6943877,-1.8000989,-1.7072065,-1.692858,-1.7514961,-1.8036836,-1.8579133,-1.8200564,-1.570446,-1.5373005,-2.173679,-2.395937,-2.0695717,-2.004719,-1.7832525,-1.7227114,-1.7516949,-1.8534029,-2.0493681,-2.2348905,-2.1184876,-2.0574276,-1.9740791,-1.5428326,-1.3162557,-1.2609308,-1.2029928,-1.0585891,-1.4360471,-1.7001537,-2.5572543,-2.4386568,-2.2882397,-2.236918,-2.4222672,-2.7499743,-2.9413044,-3.0174313,-2.936139,-2.8675508,-2.8388689,-2.7716875,-2.727742,-2.716868,-2.5330982,-2.3245728,-2.0377274,-1.9218731,-2.3047915,-2.0897322,-1.3302822,-0.7338938,-0.14515063,0.48198798,1.0474088,1.5478089,1.8392141,2.0397565,1.9290192,0.6484085,-0.3874497,-2.0250287,-3.605796,-3.6677227,-3.614167,-3.3553324,-3.3685498,-3.2215824,-3.0435898,-2.7442815,-2.8874824,-3.4444156,-3.7286656,-3.6498284,-3.4880366,-3.286839,-3.1941712,-3.0706716,-2.4080327,-1.7372313,-1.4372573,-1.1273261,-0.9786835,-0.8366578,-0.78259933,-0.77737427,-0.80335283,-0.8211756,-0.81931573,-0.855889,-1.0136155,-1.2201741,-1.8057241,-2.7363367,-3.6129148,-3.9473798,-3.9560533,-3.6838837,-3.4440305,-3.2909863,-3.2166111,-3.2279463,-3.2746463,-3.2919753,-3.2886777,-3.2784545,-3.2619843,-3.1786005,-3.109088,-3.0532727,-2.931767,-2.932577,-2.9614213,-2.959979,-2.9550896,-2.8363185,-2.8878093,-2.830025,-2.8060935,-2.8508656,-4.196685,-4.1966066,-4.1965976,-4.1966286
-2.7764723,-2.6823444,-2.5836298,-2.5460796,-2.512408,-2.5763264,-2.6437645,-2.4908955,-2.4862523,-1.7985353,-1.5838449,-1.4965034,-1.5854394,-1.7727416,-1.7117152,-1.7122879,-1.5590694,-1.5986,-1.8834991,-2.0649083,-2.1302464,-1.9711462,-1.7477341,-1.7748953,-2.1667156,-2.0909367,-2.0148559,-1.9635162,-1.6468916,-1.3331268,-1.2027044,-1.1716585,-0.9434273,-0.5309313,0.355336,0.7918087,0.83954155,1.2796342,1.4796481,1.5161943,1.4085158,1.0279626,0.481879,-0.75871706,-2.302538,-2.395031,-2.2065797,-2.1172335,-2.177217,-2.2179875,-1.872319,-1.6811929,-1.4091158,-1.2945163,-1.3019645,-1.3124492,-1.3104789,-1.2970353,-1.0948052,-0.9204749,-0.8143166,-0.94191146,-0.43061998,0.50683904,1.6566651,2.9923167,4.0636187,4.543963,4.8315663,4.8353586,4.9767694,5.3442254,5.251711,4.467186,3.9161444,2.0729022,-1.4917829,-2.4653344,-2.7209477,-2.6724658,-2.5846775,-2.4624963,-2.3709738,-2.2321374,-2.2200704,-2.1873684,-2.2635422,-2.1171312,-1.8282694,-1.6834354,-1.291106,-0.68462276,0.08231296,0.57787013,1.2250644,1.8263507,2.140728,2.325941,2.485345,2.5403824,2.6443796,2.6430497,2.6414447,2.601541,2.5515163,2.365393,1.9433981,1.3505256,0.47081345,-0.3559468,-1.6246016,-1.8871756,-1.8304706,-1.9686503,-1.9920621,-2.1374218,-2.2474773,-2.4381342,-2.7079792,-2.901763,-2.943793,-2.9123688,-2.8604455,-2.7476664,-2.6864443,-2.7148268,-2.6003625,-2.3029575,-2.0793588,-1.650538,-1.5799186,-1.6595652,-1.5797164,-1.6071578,-2.4654307,-2.4653904,-2.4653869,-2.4653802
-0.6874809,-0.64559484,-0.5334421,-0.51551455,-0.48326433,-0.65512955,-0.69386214,-0.61586297,-0.67765546,-0.7381221,-1.0675645,-1.3022348,-1.6051645,-1.7313315,-1.6841736,-1.615647,-1.4543494,-1.2859432,-0.82848555,-0.6186342,-0.61319566,-0.7422637,-0.95812744,-1.3046712,-1.776233,-1.9358793,-2.1522226,-2.3862326,-2.360405,-2.2406683,-2.2225413,-2.2413034,-2.2846289,-1.8341042,-0.8846477,0.3706602,1.3542674,1.6672947,1.5346384,1.3915842,1.1643438,0.6710707,-0.0038292408,-0.7102934,-1.5059563,-1.441556,-1.36749,-1.0668921,-0.9502386,-0.79572207,-0.98249066,-1.334803,-1.582041,-1.7490757,-1.8466754,-1.9063482,-1.986724,-2.1178336,-2.2668521,-2.2023814,-1.8789,-1.3018637,-0.5667173,-0.7927175,-1.0138764,-1.3071427,-1.7560458,-1.8742311,-1.7365887,-1.4592253,-1.1133726,-0.8201517,-0.83489436,-1.1579762,-1.3207668,-1.7479718,-2.6044476,-3.0186796,-3.177775,-2.9397821,-2.8969188,-2.8613026,-2.8000035,-2.6047826,-2.7032743,-2.565832,-2.3081038,-2.3853412,-2.4231455,-2.0930402,-1.8371453,-1.6776203,-1.3687699,-0.94787407,-0.6123346,-0.36654842,-0.19743139,-0.1703127,-0.093498945,-0.070267856,-0.035084605,-0.044858754,-0.036580443,0.027221859,0.1692239,0.047098637,-0.13952905,-0.73894024,-1.0600641,-1.1063188,-1.2039319,-1.2751703,-1.2500893,-1.2736119,-1.149307,-0.98932755,-1.0523233,-1.1090858,-1.2247444,-1.119388,-1.0117831,-0.92112154,-0.7998748,-0.64317125,-0.57512975,-0.5225869,-0.3440054,-0.13672116,-0.026490942,0.389642,0.38541353,0.09585592,-0.069090575,-0.10505792,0.7992017,0.79957926,0.79960024,0.79959804
5.5691524,5.6349125,5.9407773,6.011777,6.067078,6.2245564,6.2375746,6.6484375,7.373502,8.597643,9.768079,10.720135,11.136219,11.332596,11.499898,11.531065,11.686949,11.491145,10.974056,10.501953,9.795339,8.624618,6.6630526,3.3325815,0.7487875,-0.29407445,0.26406923,1.088906,2.1818836,3.3553114,5.1576595,7.922323,10.243351,10.690131,10.070315,9.015041,8.1397705,6.449771,5.32442,4.629241,3.5169706,0.9935626,-0.6390319,-1.9207597,-1.2505796,-1.2541442,-1.3550817,-1.449586,-1.3630214,-1.0422232,-0.5629147,-0.2714352,-0.1184438,-0.071913,-0.09533717,-0.08059818,-0.08719653,-0.08315285,-0.06929229,-0.22722153,-0.4456448,-1.0884886,-1.680866,-1.905153,-1.6848443,-1.2510296,-0.75783396,-0.5775664,-0.6969731,-1.0092554,-1.4776354,-1.9683784,-2.580441,-3.2978754,-3.4024124,-3.2520947,-2.134541,-1.4599137,-1.1461852,-1.2930561,-1.5988765,-1.7907953,-1.8769145,-1.8561256,-1.7379665,-1.4962609,-1.4470538,-0.9012389,-0.85408604,-1.432199,-1.9951783,-2.191381,-1.9938073,-1.6202662,-1.147313,-0.84538376,-0.6277175,-0.5406251,-0.4997827,-0.5236096,-0.56814516,-0.58774817,-0.52102226,-0.5271949,-0.6248809,-0.8859868,-1.022423,-1.2136927,-1.4365422,-1.8412788,-1.6243862,-0.65628844,0.22784264,0.4413361,0.21483783,-0.35058355,-0.5054088,-0.42550725,-0.35386613,-0.6621391,-0.9475405,-1.1224672,-1.2588514,-1.5254163,-1.8875387,-2.132738,-2.2459407,-1.9878681,-1.8075392,-1.2132535,-0.36837006,-0.15763353,-0.2169192,-0.08287297,1.2685955,1.2694877,1.2695204,1.2696178
-0.9367974,-0.8901317,-1.0360559,-0.9918026,-0.9630594,-0.75328016,-0.7538757,-1.0359896,-1.206905,-1.3488023,-1.6028838,-1.6598921,-1.8895457,-1.979449,-1.9334258,-1.8852243,-1.6621935,-1.3713932,-1.3645799,-1.2485397,-1.0338922,-0.6666499,0.4624184,3.3643425,6.7862124,9.910711,12.037737,12.424366,12.530842,12.3623,11.794418,10.293926,7.6453276,4.8814,3.3987527,2.0037878,0.5742552,-0.7703666,-1.2921741,-1.4846789,-1.6170568,-1.4889793,-0.9140587,0.539968,1.3144406,2.2128086,2.7798867,3.1879907,3.8517802,4.0638494,3.3785918,2.7963939,2.3141224,2.0302358,2.1212416,2.0492485,1.9403949,1.866751,1.5478916,1.2762098,0.96416694,0.91787404,0.421825,-0.28236634,-0.8192664,-1.3394628,-1.7646542,-2.1781573,-2.5055676,-2.8265257,-3.1804247,-3.3432174,-3.3384166,-2.8776104,-2.28988,-1.6508808,-0.71053845,-0.4774254,-0.7170632,-1.3224182,-1.3758572,-1.5111732,-1.6574199,-1.9585108,-1.6873263,-1.2856475,-1.1083764,-0.7288952,-0.44533935,-0.5890264,-0.77620894,-0.84201604,-0.9639148,-1.3101726,-1.6167281,-1.828867,-1.9863101,-2.1071599,-2.1721013,-2.1810327,-2.2138457,-2.2622535,-2.3330963,-2.4131796,-2.5434718,-2.686997,-2.5409105,-2.0835147,-1.5121589,-1.0706366,-0.015113443,0.08272909,-0.5421781,-0.6799914,-0.5845161,-0.35650685,-0.25600693,-0.24491645,-0.20147109,-0.27571133,-0.41673616,-0.3502854,-0.4675879,-0.6678154,-0.87669504,-0.92702866,-0.9279381,-1.0831295,-1.2683451,-1.6460671,-1.4746063,-1.3670751,-1.3599331,-1.3472358,0.5097474,0.51026356,0.510283,0.5103345
1.0714895,0.85744417,0.39227682,0.2874904,0.25386068,0.2305499,0.2606779,-0.12433919,-0.4444496,-1.4403203,-1.5343232,-1.1564021,-0.81440616,-0.5269206,-0.37071145,-0.305543,-0.22518924,-0.36236548,-0.7268084,-0.9393902,-1.1791734,-1.5552826,-2.0391064,-2.2079964,-1.4171934,-0.812425,-0.39758742,-0.1144408,-0.1618505,-0.25719014,-0.32528055,-0.19375025,-0.36815876,-0.88124764,-1.256283,-1.7513379,-2.2482595,-2.5373588,-2.5416558,-2.52599,-2.621099,-2.8690422,-2.7452545,-2.2735453,-1.0564036,-0.8747891,-1.0481125,-1.2170424,-1.2424839,-1.2250245,-0.83185476,-0.4493454,-0.18157959,0.06488775,0.13414523,0.19844812,0.3138694,0.4357873,0.6430363,0.61609733,0.43125176,0.25397086,-0.03801915,-0.40821818,-0.90671515,-1.1387926,-1.1301439,-1.3410755,-1.4509895,-1.6431274,-1.7122736,-1.8241205,-1.9062984,-1.1846476,-0.44044966,0.36239782,1.31258,1.9745407,2.1146507,2.275125,2.0223427,1.8317155,1.8528534,1.7910359,1.5610561,0.9001458,-0.113558844,-0.81564474,-1.2938832,-1.6930648,-1.9925468,-2.1723533,-2.4763815,-2.5454738,-2.5356534,-2.3152428,-1.8420333,-1.5933667,-1.4507236,-1.2630539,-1.163215,-1.0070739,-0.9021133,-0.7808424,-0.5638075,0.68306774,2.6788843,5.614924,7.93398,8.763029,9.411802,9.673307,10.061327,10.484299,10.574645,10.629675,10.597147,10.567352,10.5760145,10.455399,10.21941,10.071242,9.955135,9.6855345,9.294743,9.144107,8.863853,8.393419,8.147306,7.4127197,6.8661757,6.541745,6.477212,6.6224146,4.5447392,4.543876,4.543837,4.5437684
-2.3588276,-2.4282491,-2.5244284,-2.5815935,-2.6862574,-2.6885452,-2.7082362,-2.933813,-2.9400256,-3.1746597,-3.022363,-2.7303255,-2.5085392,-2.2913177,-2.2311451,-2.203356,-1.9876449,-1.8566648,-1.7558887,-1.6845245,-1.6559668,-1.8866307,-2.123614,-1.8916874,-1.1494877,-0.56408453,-0.41605845,-0.40635827,-0.442878,-0.3912854,-0.45559806,-0.43987885,-0.9857592,-1.6729125,-1.7819355,-1.8838782,-2.2410102,-2.8319926,-3.114582,-3.2142901,-3.4075024,-3.657555,-3.6442027,-3.1446595,-2.8617494,-2.8328323,-2.621415,-2.3345778,-1.7535396,-1.2963862,-0.8064917,-0.53664815,-0.46686852,-0.32585666,-0.27462098,-0.26002714,-0.2271575,-0.1893214,-0.08569071,-0.11051643,-0.36560202,-0.7617774,-1.3049512,-1.8705442,-2.296402,-2.4765735,-2.4856832,-2.499037,-2.5128448,-2.7408075,-3.0107794,-3.2557068,-3.31385,-2.512458,-1.6500561,-1.01181,-0.55673385,-0.38812912,-0.54396784,-1.0810709,-1.5624478,-1.825095,-1.9411546,-1.8476332,-2.0066721,-2.0970325,-2.2704868,-2.5660455,-2.739708,-3.0888605,-3.1556,-3.0409226,-2.718922,-2.85073,-3.0901856,-3.0894086,-2.9245725,-2.8182764,-2.7713363,-2.7091513,-2.6706328,-2.6063356,-2.5527534,-2.5425487,-2.6111302,-2.4549863,-1.9739523,-0.94055253,-0.122192495,-0.025813842,0.274166,0.88770247,1.2007495,1.4890721,1.3397958,1.3423008,1.35972,1.35713,1.3063216,0.8466292,0.37757036,0.117720574,-0.17476195,-0.4813667,-0.8651396,-1.0787334,-1.2921102,-1.4993867,-1.8171616,-2.2346635,-2.4450905,-2.4563887,-2.4374495,-2.424237,-2.3641324,-2.3642817,-2.3642905,-2.3642988
-1.5237484,-1.5032979,-1.4681106,-1.4010147,-1.249798,-1.07855,-0.7804773,-0.17770997,0.020874519,0.13257684,0.503343,0.8978248,0.9619378,0.98102176,1.2709904,1.3962907,1.2796535,0.87856996,0.700163,0.6892308,0.6180028,0.2552636,-0.5205773,-1.638797,-2.0308328,-1.6940744,-1.3375846,-1.188824,-1.1446078,-1.0581577,-0.7155775,-0.22942291,0.40906426,0.3923319,-0.15310702,-0.6737324,-0.8306565,-1.4205911,-1.8606061,-2.114336,-2.503078,-3.2601237,-3.5690327,-3.5646284,-2.304783,-1.8346268,-1.9605482,-2.4387808,-2.7049704,-2.4873767,-1.934186,-1.8502821,-2.0203133,-2.1492083,-2.1044874,-2.1240437,-2.158372,-2.1532476,-2.1187887,-2.0627198,-1.9402816,-1.883893,-1.9684081,-1.2476242,-0.5946609,-0.44159073,-0.5358275,-0.7496836,-1.1559565,-1.6647844,-2.1819344,-2.515831,-2.865028,-3.3663414,-3.436953,-3.4980042,-2.8449874,-2.7295325,-2.8863397,-3.4743867,-3.565226,-3.6715565,-3.7588105,-3.714911,-3.4040098,-2.5221772,-1.9071581,-1.0069404,-0.6373091,-0.77362627,-1.0680215,-1.4630752,-1.414828,-1.2255645,-1.423804,-1.7496977,-2.0263572,-2.1063478,-2.1134691,-2.146135,-2.1008039,-2.0909953,-2.0448694,-2.0058002,-1.9781532,-2.1292417,-2.2773173,-2.4917297,-2.298212,-2.2947493,-1.6859266,-1.4237609,-1.4046383,-1.4590862,-1.5753071,-1.7108605,-1.7899266,-1.7902963,-1.7769104,-1.8410617,-1.935054,-1.9100053,-1.9604204,-2.0513737,-2.257345,-2.2803636,-2.069603,-2.002335,-2.0660913,-1.8445089,-1.670448,-1.932101,-2.0013275,-1.8409653,-0.99992895,-0.99977255,-0.9997654,-0.9997508
-1.6379039,-1.5701615,-1.5474832,-1.6535674,-1.7466906,-1.936486,-2.1838708,-2.1503203,-2.2511456,-2.1586905,-2.084,-2.1688123,-2.1207085,-2.105025,-2.1386998,-2.0885522,-1.9048606,-1.7145293,-1.6796815,-1.6845627,-1.5488813,-1.2677081,-0.7185006,-0.052127928,-0.14209032,-0.6969706,-1.943286,-2.2115583,-2.0454597,-1.8358113,-1.7589027,-1.6575673,-1.7246574,-1.6939002,-1.2993274,-0.85514355,-0.26367322,0.680893,1.223929,1.4576335,1.6725184,1.8149065,1.3375596,0.4777445,-1.3778619,-1.6755279,-1.3416505,-1.212227,-1.3292542,-1.6455061,-1.815527,-1.6654775,-1.4315298,-1.3711706,-1.4153802,-1.3598228,-1.3595853,-1.3282647,-1.2062488,-1.2160845,-1.3578501,-1.7454183,-2.2271564,-2.1544318,-1.7977192,-1.2629426,-0.67571473,0.02892191,0.73807824,1.4702246,2.0635943,2.3595922,2.3753407,2.246303,2.026966,1.6954682,-0.14588572,-1.1556008,-1.3950734,-1.2711082,-1.1486173,-0.9853144,-0.9201134,-1.1258534,-1.2982454,-1.5310448,-1.4930621,-1.4356546,-1.3541303,-1.2880801,-0.96346116,-0.4195063,0.24984801,0.5370955,0.89343214,1.3316491,1.6442566,1.8048741,1.8379014,1.8614714,1.865098,1.864557,1.8827815,1.9001727,1.8353424,1.7409725,1.3831581,0.66269064,-0.06803657,-0.47444868,-1.3010557,-1.7952917,-2.0947342,-1.849616,-1.5564439,-1.4403052,-1.3094696,-1.310915,-1.3864527,-1.4623739,-1.416192,-1.4269868,-1.4487401,-1.340219,-1.2279613,-1.3055724,-1.5455676,-1.7251779,-1.7126384,-1.8026817,-2.171174,-2.3641484,-2.419959,-2.444497,-2.8377888,-2.8377917,-2.8377979,-2.8377893
-5.538722,-5.5319276,-5.546711,-5.513919,-5.51515,-5.3372574,-5.21905,-5.110387,-4.9882965,-5.0198984,-4.9740753,-4.6437316,-4.4702983,-4.363284,-4.172949,-4.099343,-3.7959309,-3.7573805,-3.7802982,-3.7376146,-3.6934805,-3.8092973,-3.7165432,-2.7897265,-1.561959,-1.298454,-1.2545736,-0.67732084,-0.020997316,0.252663,0.3839984,0.4558697,-0.3198468,-1.3886154,-1.684834,-1.886182,-2.2100546,-2.7263846,-2.9708164,-3.0756981,-3.276866,-3.4649234,-3.4325643,-2.9479125,-3.2262049,-2.919572,-2.5682206,-2.4489257,-2.1875677,-1.8343818,-1.6410391,-1.7489983,-1.9335713,-2.0088763,-1.9986976,-2.0012398,-2.0801482,-2.148899,-2.042131,-1.8804483,-1.8448405,-1.9431756,-2.946464,-3.6671877,-3.8020554,-3.8879766,-3.9884632,-4.129579,-4.2332745,-4.3248186,-4.549799,-4.770008,-4.901505,-4.858243,-4.7349195,-4.771476,-4.3968987,-4.002111,-4.157207,-4.5567274,-4.810854,-5.0300865,-5.184207,-5.2056003,-5.1327095,-4.954025,-4.813189,-4.1367264,-3.636393,-3.76508,-3.594788,-3.4151554,-3.1518664,-2.942093,-3.0679,-3.215506,-3.238447,-3.2027617,-3.2429047,-3.2795045,-3.3079717,-3.3353412,-3.318591,-3.289823,-3.4103928,-3.664749,-3.7562099,-3.5742986,-3.3937526,-3.7115188,-3.6668093,-3.4565492,-3.4675822,-3.1759317,-3.2056713,-3.1943033,-3.1360853,-3.108172,-3.1205506,-3.399106,-3.7261536,-3.8723586,-4.02013,-4.268759,-4.546644,-4.6565075,-4.6705303,-4.798663,-5.0912867,-5.4935975,-5.649397,-5.629099,-5.620687,-5.554741,-4.298689,-4.297839,-4.297803,-4.29773
0.98769265,0.95342886,0.83506733,0.74935186,0.6034797,0.5806044,0.47672096,0.02450183,-0.5460791,-1.5199724,-1.1929694,-0.63216263,-0.16219705,0.2853264,0.3062002,0.30423683,0.2731773,0.55826426,0.7649243,0.82406664,0.90402293,0.84682274,0.705089,0.86502725,1.5461186,2.3686347,2.937612,2.6419864,1.8128878,1.2459251,1.0470269,1.0448794,0.73929536,0.2157653,-0.14102584,-0.37478113,-0.8154322,-1.4218979,-1.6228318,-1.6347564,-1.6035154,-1.3005855,-0.45436728,0.020662352,0.94506544,1.3056185,1.3999188,1.1262248,0.88549507,0.20503229,-0.16768941,0.1978069,0.44368392,0.7095294,0.74987644,0.78648615,0.8500304,0.90010256,0.7358845,0.5053534,0.33162963,0.3268525,0.0054224017,-0.26265916,-0.7546405,-1.1637971,-1.3601373,-1.5700738,-1.6144252,-1.5843636,-1.2644031,-0.7686089,0.08677709,1.9119906,3.0892572,4.2974973,5.9697404,6.71906,6.883894,7.1265182,7.269058,7.2909245,7.243917,7.3336334,7.2902365,7.0021114,6.430338,3.9995222,2.0243826,1.3099288,0.5439956,0.014377475,-0.5725964,-1.1318791,-1.3631233,-1.3233365,-1.1681123,-1.0901427,-1.0721588,-1.0549972,-1.1205301,-1.0564818,-0.9621779,-0.9541009,-1.0115039,-0.7512261,-0.34922576,0.13882005,-0.27335924,-0.62095356,0.21869357,1.3916067,2.4927433,3.1291432,3.1129456,2.9952326,2.9193835,2.85822,2.893988,2.6727743,2.585589,2.4526033,2.33329,2.3485386,2.1388936,1.9485817,1.5163803,1.287694,1.2485147,0.8741195,0.2703805,0.025891647,0.029573455,-0.009461984,0.061341837,0.060965404,0.060944006,0.060934514
-1.8873923,-1.7869908,-1.7765124,-1.9627652,-2.0127926,-2.277598,-2.5180159,-2.5093513,-2.1327531,-1.2130969,-0.7838773,-0.53753245,-0.45286608,-0.45359892,-0.32047582,-0.23840597,-0.22179817,-0.13007705,-0.4493135,-0.74920404,-0.87705827,-0.68865514,-0.34651607,0.041704237,-0.0023590922,-0.34168357,-1.534822,-1.9854658,-2.0569913,-1.9589832,-1.8466383,-1.7084814,-0.3273304,2.7904134,5.939394,8.249529,9.33325,10.343314,10.791524,11.038803,11.271709,11.290295,10.432431,7.922329,3.2928162,1.5548373,1.2859726,1.2661891,0.6876009,-0.2103721,-0.9734523,-1.2386804,-1.3243904,-1.4661515,-1.5105847,-1.5068024,-1.5122303,-1.5120665,-1.5313709,-1.6878583,-1.8363221,-2.1460176,-1.6436343,-1.0209086,-0.17246163,0.91156006,1.9566648,2.8264132,3.3712249,3.9198036,4.409726,4.46444,4.2156706,3.6017182,3.0115669,1.6487906,-1.373109,-2.6107745,-2.862644,-2.7373202,-2.4391775,-2.330407,-2.2930446,-2.1803017,-2.1916704,-2.0369642,-1.7549078,-1.159895,-0.6841286,-0.169262,0.99411464,2.3257751,3.527398,4.225561,4.988914,5.691189,6.199189,6.264936,6.24942,6.2439857,6.1949573,6.1835537,6.200133,6.2980285,6.4310923,6.373829,6.080607,5.297723,4.206051,3.1153674,0.68504405,-0.41119415,-0.86085594,-0.6609543,-0.4472597,-0.459465,-0.48842615,-0.62470263,-0.93934655,-1.0311964,-0.93753695,-0.8639553,-0.73582685,-0.533324,-0.45011652,-0.5449784,-0.8407117,-1.2550528,-1.204493,-1.2106725,-1.3608367,-1.5069366,-1.4470291,-1.4961057,-2.222931,-2.2232795,-2.223291,-2.2233377
-2.3491879,-2.4503121,-2.5162022,-2.6034653,-2.6207888,-2.5425084,-2.3824995,-2.0261137,-1.6414751,-1.0871232,-0.84731007,-0.7701068,-0.74234486,-0.9193765,-1.0169795,-0.9825287,-0.90041244,-1.0183625,-1.0696218,-1.0471781,-1.0215276,-1.1279825,-1.3660688,-1.9071889,-2.274156,-2.7641659,-2.8896384,-2.3814821,-1.8072569,-1.4719303,-1.0841936,-0.3764569,0.41900742,0.40886837,-0.18905444,-0.7810333,-0.88194406,-1.2863904,-1.4641213,-1.5669346,-1.7082683,-1.8559489,-1.8490973,-1.580318,-1.6533678,-1.4370987,-1.0892357,-1.0220864,-0.9761905,-0.96394277,-0.93616205,-1.0201635,-1.1703253,-1.281691,-1.306433,-1.2846792,-1.345352,-1.4090923,-1.2641418,-0.90385413,-0.44765782,-0.2233319,-1.1346579,-1.5792551,-1.5572197,-1.7115227,-2.0007095,-2.0944068,-2.1496868,-2.190814,-2.39657,-2.7029328,-3.0697687,-3.5703492,-3.771099,-4.042137,-3.562016,-3.128357,-2.9325824,-2.888524,-2.7928402,-2.8158283,-2.9159467,-2.9358144,-2.8381524,-2.6839025,-2.2623594,-1.5733292,-1.2339168,-1.5109178,-1.8093653,-2.0472703,-2.0164022,-1.955153,-2.0553935,-2.1916757,-2.1509633,-2.109977,-2.1522222,-2.1647089,-2.1439183,-2.155766,-2.1115024,-2.0584352,-2.0613172,-2.3102603,-2.5026143,-2.5624506,-2.284313,-2.312125,-2.1429865,-1.7751724,-1.623635,-1.433146,-1.3963907,-1.4809669,-1.3621862,-1.1597648,-1.065101,-1.0709834,-1.0492897,-1.0395749,-1.1310152,-1.28896,-1.5638993,-1.7054832,-1.8266311,-2.072195,-2.2789342,-2.5669866,-2.9254427,-3.1188946,-3.164301,-3.0478668,-2.3301353,-2.3295407,-2.3295121,-2.329465
