0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146
-1.6503247,-1.6922972,-1.8087626,-2.032658,-2.1464987,-2.2716076,-2.3735414,-2.381493,-2.3452773,-2.1975327,-1.9747875,-1.668795,-1.3295482,-1.1256986,-1.050212,-1.0277896,-1.3302017,-2.0785632,-2.9870307,-3.304947,-2.8721337,-2.4030707,-2.0019531,-1.5421168,-1.6466478,-1.9902995,-1.8911444,-1.7353734,-1.5880302,-1.4303063,-1.2945367,-1.3235986,-1.2993901,-1.3359025,-1.3561149,-1.3923881,-1.2961633,-1.1432521,-1.1624458,-1.2965937,-1.2273718,-0.89915943,-0.69259423,-0.7158644,-1.0662843,-1.5174867,-1.9345251,-1.7862113,-1.3861716,-0.8881881,0.12855983,0.46471074,0.26539755,-0.42442062,-1.1420529,-1.3269153,-1.5896606,-1.8695698,-1.9210961,-1.9279507,-1.8798938,-1.8009682,-1.7225144,-1.6353896,-1.5656142,-1.5201952,-1.4791918,-1.500026,-1.4677683,-1.4523683,-1.4755439,-1.5704746,-1.677955,-1.5646685,-0.7669673,0.40650663,0.67444545,0.0935756,0.4560662,0.60342145,0.61903644,0.43777132,-0.032146465,-0.6947998,-1.4200814,-2.323227,-2.7037833,-2.8393996,-2.8686328,-2.9580073,-3.007142,-2.8769097,-1.8233416,-0.2903629,0.5305479,0.9712101,0.1797857,-0.6922817,-1.1756074,-1.8914709,-1.9232372,-1.6523759,-1.3284323,-1.0731907,-0.8923402,-0.6801297,-0.5777647,-0.35377425,-0.08946952,-0.0831801,-0.49588042,-1.0706279,-1.6848757,-2.2398648,-2.8021665,-3.194966,-3.4215736,-3.5076632,-3.400116,-3.182078,-2.78327,-2.213153,-1.7008511,-1.612545,-1.7106928,-1.7153056,-1.7285205,-1.8211172,-1.893899,-2.0200016,-2.0436423,-2.0194287,-1.974911,-1.9236491,-1.9024321,-1.9714217,-2.0260003,-2.0314121,-2.0715737,-2.1300597,-2.1455998,-2.152596,-2.071153,-2.0371814,-2.0718381,-2.0704563,-2.0705576
-2.8927207,-2.9982333,-2.9768507,-2.8742883,-2.6042764,-2.2899036,-1.9557922,-1.9008777,-2.0039086,-2.1261573,-2.1383812,-2.0753658,-2.0468345,-2.0226355,-1.7996278,-1.1837541,-0.10873085,1.9530019,3.1965067,3.6650772,3.4190073,2.7827582,1.5860231,-1.7784177,-2.6979077,-3.517473,-3.672539,-3.5948799,-3.4494457,-3.3400521,-3.1758504,-3.0245597,-2.9385862,-2.914146,-2.8634295,-2.8502643,-2.5083923,-2.022947,-1.4256314,0.49010596,5.7139616,8.9456835,10.03395,10.067486,9.339603,7.6822186,4.4863486,1.0968523,-1.1398274,-2.5894122,-4.045058,-4.222469,-3.9907837,-3.6384652,-3.36827,-3.3561869,-3.4337344,-3.3553867,-3.2549436,-3.153536,-3.1082692,-3.093121,-3.1273816,-3.1895962,-3.2061367,-3.2314658,-3.2330997,-3.2348537,-3.2557333,-3.2746458,-3.3125184,-3.3665156,-3.4672608,-3.5122156,-3.667694,-3.4566479,-2.6867728,-2.5247247,-2.8711033,-3.2173285,-3.2740033,-3.172186,-3.0031252,-2.7169461,-2.4999647,-2.2596698,-2.4025483,-2.286896,-2.0268087,-1.8636978,-1.7838699,-1.8184224,-2.7757406,-3.6578436,-4.241943,-4.0896273,-3.2522664,-2.6598825,-2.5913734,-2.2711835,-2.1416984,-2.4291718,-2.6644258,-2.539609,-2.3342874,-1.9997828,-1.3324655,-0.94366515,-0.7397405,-0.6267022,-0.59584713,-0.47017556,-0.27095422,-0.06908557,0.06915486,0.095506966,0.04544896,-0.21496153,-0.54168916,-1.0136125,-1.719401,-2.7863076,-3.8858747,-4.494111,-4.7425127,-4.818513,-4.8586364,-4.9278803,-4.8795447,-4.7386413,-4.6593747,-4.566564,-4.6076202,-4.5464473,-4.449293,-4.2717814,-4.1886935,-4.1793947,-4.072241,-4.021496,-3.969627,-4.0369916,-3.8377445,-3.7206366,-3.571958,-3.5707057,-3.5708275
-2.0081422,-2.008301,-1.8747456,-1.3936219,-0.85757715,-0.6510114,-0.43322456,-0.30184662,-0.14518183,0.00460105,0.030691914,0.11406526,0.1955766,0.4773336,0.7743231,1.0596877,0.8997373,0.5552775,0.7783776,0.8652278,0.33880123,-0.15622644,-0.58675337,-1.289161,-1.3843007,-1.5455463,-1.755336,-1.8658293,-1.9866283,-2.1221542,-2.2617278,-2.2553992,-2.135395,-2.0456214,-1.9434172,-1.9756066,-2.0335429,-1.9326761,-1.7447124,-1.2444161,0.50322986,1.7587953,2.726543,3.3110347,3.6275969,3.4294672,2.5164986,1.3681028,0.11477536,-0.59089756,-0.9261461,-0.86510116,-0.8566401,-0.6336032,0.012417406,1.0947794,1.7576594,1.941474,1.9445509,2.0270588,1.9813268,1.9350667,1.8451259,1.7538221,1.7216467,1.6803911,1.6302172,1.6181067,1.5693548,1.5163057,1.481127,1.4155858,1.2839954,1.3069857,1.3231199,0.9696102,0.4119617,-0.27056938,-0.61116135,-0.831199,-0.8565289,-0.6118188,-0.35598537,0.04997149,0.2642467,0.6654134,0.7373494,0.82252496,0.9026096,0.9293502,1.0265509,1.2085465,1.089079,0.49451628,-0.2687393,-0.47916365,-0.5654217,-0.7108025,-0.6589835,-0.7902936,-0.8185209,-1.3341174,-1.4972723,-1.300988,-0.8129298,0.09222954,1.2955731,1.7756785,1.9825027,2.1566672,2.1240566,2.0322692,1.900182,1.7175072,1.4911848,1.3725059,1.2428036,1.0547166,0.9133008,0.856812,0.83048433,0.6079134,0.26795024,-0.04591465,-0.31231356,-0.39233768,-0.40767106,-0.54345787,-0.6794966,-0.69040334,-0.6739457,-0.63347566,-0.5387506,-0.6375496,-0.81409955,-1.0279565,-0.8699623,-0.99437344,-1.2467768,-1.3608371,-1.422674,-1.4381692,-1.5335486,-1.546473,-2.7850041,-2.7863522,-2.7862148
-2.3086596,-2.1638494,-1.9605384,-1.520117,-1.2266197,-0.98720956,-0.8172985,-0.89551073,-0.8338447,-0.89303726,-1.0902964,-1.2443768,-1.4263957,-1.6291453,-1.7320088,-1.1378685,0.06875646,1.3824044,1.9806165,1.9199884,1.0722235,-0.18952385,-2.2650054,-3.5547142,-3.2816305,-2.8619614,-2.7654524,-2.8565059,-2.8703883,-2.8990445,-2.9082234,-2.9054704,-2.8708642,-2.9312553,-2.9493136,-2.851457,-2.4704735,-1.9865938,-1.5458503,-1.2051224,-0.3036388,0.17859587,0.47836968,0.67592394,0.6879175,0.21114495,-0.44754818,-0.973081,-1.3777113,-1.3929675,-1.4561704,-1.3377616,-1.0976309,-0.58908504,0.1534966,0.70528144,0.9184042,1.23025,1.3481498,1.4446716,1.4809682,1.4597425,1.4087106,1.3281842,1.2607825,1.2031637,1.0967962,1.073908,0.99419904,0.8741163,0.7723379,0.67019427,0.51574314,0.37103212,-0.041467488,-0.47961396,-0.9704937,-1.4440916,-1.5768384,-1.6035763,-1.4830105,-1.4204253,-1.2401237,-0.8925555,-0.5385066,0.30084944,0.7859598,1.3554718,1.6185035,1.7767664,1.9236579,2.0767717,1.6559169,0.49623656,-0.7462274,-1.2654517,-1.2048272,-0.8973882,-0.84880316,-0.9459877,-1.2373562,-1.7363579,-1.7841506,-1.7177005,-1.8488705,-2.0307698,-2.0900326,-1.7981281,-1.5766811,-1.3369656,-0.98621273,-0.47588512,0.2611671,0.9974654,1.7035255,2.1535563,2.3732173,2.3154354,2.0515518,1.6968873,1.1111927,0.16840932,-0.8382468,-1.4256823,-1.657881,-1.7972314,-1.8969686,-1.8945878,-1.8246903,-1.7190521,-1.8965681,-1.947864,-1.9984012,-2.0300603,-2.0248945,-1.8875154,-1.8394618,-2.0098474,-2.1206286,-2.1086502,-1.9989604,-1.8614979,-2.0906658,-2.1833997,-2.3126502,-2.3138924,-2.3137572
-0.44065654,-0.609213,-0.65862536,-0.7908852,-0.6422214,-0.49202546,-0.2935742,-0.19478568,-0.1780019,-0.3095839,-0.41517684,-0.59596926,-0.8167836,-1.009584,-1.1739752,-0.99433255,-0.5747715,0.42084646,0.59045374,0.32397234,-0.25935572,-0.72830176,-0.7853219,-1.1888801,-1.2392335,-1.0200322,-1.2372859,-1.3924953,-1.6187655,-1.7584879,-1.7718111,-1.7481742,-1.7163978,-1.7563337,-1.8629066,-1.8686242,-1.8663111,-1.8405161,-1.7618158,-1.3307624,0.3830173,2.0995054,3.0447602,3.529687,4.041113,4.336004,4.6758385,4.356592,3.2765055,1.7511835,-0.2856161,-1.0746338,-0.9833727,-0.45810604,-0.36052454,-0.49500352,-0.8798512,-1.0838289,-1.2222853,-1.2992957,-1.4733773,-1.5702462,-1.616265,-1.7009135,-1.7271305,-1.7896601,-1.8604183,-1.8920767,-1.956765,-2.0279486,-2.1186192,-2.0760047,-1.966459,-1.8247664,-2.054222,-2.6174433,-3.0972192,-2.9629993,-2.9374094,-2.8284287,-2.5387173,-1.8888628,-1.1138668,-0.29592508,0.08140296,0.43833685,0.14220288,-0.13705239,-0.053206682,0.16430542,0.35386166,0.4173025,0.1510056,0.32199782,0.38539886,0.032937884,0.30116102,0.3480686,-0.18369214,-1.2760661,-1.7363284,-2.2087233,-2.1457226,-1.9455488,-1.9041305,-1.5615547,-0.6119125,-0.24612996,0.013156399,0.4907584,1.2803926,2.0225954,2.7638955,3.3758907,4.0083117,4.3924646,4.736267,4.9896865,5.048517,4.873514,4.756075,4.8048143,4.99562,5.106769,5.124256,5.2321925,5.3358035,5.3637505,5.4722843,5.6233387,5.706045,5.8158193,5.798074,5.8884697,6.0293365,6.040522,5.949459,5.934964,5.9582806,5.845452,5.5325136,5.4361625,5.594832,5.7359715,4.4557557,4.4509416,4.4514503
7.560353,7.5718336,7.4887543,7.079298,6.760816,6.7770057,6.723032,6.568365,6.465814,6.358947,6.3342123,6.3366127,6.1324954,5.0147686,3.4385595,2.2019844,0.6533903,-0.83252096,-0.73986924,-1.0472717,-1.545239,-1.7030506,-1.6631769,-1.3453655,-1.2236724,-1.4572911,-1.4665263,-1.418129,-1.0994716,-0.7836889,-0.43643427,-0.32431555,-0.29774305,-0.3356203,-0.269706,-0.28875178,-0.22724216,-0.119276,0.21297565,0.7747745,0.87490916,0.60732615,0.5804972,0.5148321,0.2053041,-0.105513304,-0.4862581,-0.827142,-0.8159379,-0.4677896,0.07202747,0.8167664,1.5959513,1.5567757,0.5348096,-0.47300425,-0.88855636,-0.91855514,-0.9160728,-0.89535457,-0.84634554,-0.8695328,-0.8768083,-0.8597392,-0.8519449,-0.8387625,-0.7936716,-0.7584006,-0.7385137,-0.75531805,-0.71050024,-0.67450035,-0.77856755,-1.058703,-1.8506632,-2.828127,-3.1123562,-2.331789,-1.8957639,-1.1843266,-0.5997057,-0.37417686,-0.4231436,-0.7881647,-1.2647096,-1.542619,-1.1032047,-0.40760234,-0.016940147,0.37486294,0.3348967,-0.0456793,-1.070331,-1.7660617,-1.23472,-0.7402287,-0.4785494,0.07555902,0.6274092,1.206199,1.6260283,2.5340033,3.124214,3.3487968,3.65079,3.7158384,3.3495207,2.9771802,2.711259,2.442689,2.2834475,1.863078,1.1919,0.60184187,0.18271141,-0.08707631,-0.3608665,-0.7160546,-0.9976357,-1.3034538,-1.5325472,-1.509903,-1.0727587,-0.4369949,-0.2408038,-0.20812574,-0.20495445,-0.31336528,-0.42307872,-0.5081874,-0.6424773,-0.76323783,-0.8293914,-0.8262558,-0.83504343,-0.69330764,-0.69342625,-0.82463694,-0.7644015,-0.68531424,-0.6281651,-0.67248416,-0.43476084,-0.40915978,2.171123,2.1772108,2.1764765
0.19619831,0.16054182,0.022952817,-0.36453345,-0.7207508,-0.82294,-1.0290527,-1.064108,-1.1689459,-1.5981195,-1.8890843,-2.1957319,-2.332702,-2.3531733,-2.2763073,-2.1408472,-1.7592945,-2.0286682,-2.7856853,-2.8801413,-2.3074136,-1.6133337,-0.1386293,1.9000218,2.0718627,2.2069893,2.357869,2.5490851,2.775839,3.0471935,3.5842786,3.678574,3.720153,3.3504953,3.2414145,3.257742,3.0908308,2.6361897,1.913106,0.9687227,-0.79873717,-1.6622812,-1.999455,-2.1543767,-2.230287,-1.9794543,-1.7236834,-1.4971303,-1.2143632,-1.2243587,-1.15432,-0.84719247,-0.5795127,-0.7410872,-0.64758706,-1.2543999,-1.9533149,-2.2712915,-2.3217692,-2.3395457,-2.2836485,-2.2279122,-2.1330523,-2.052265,-2.0400867,-1.9788558,-1.9326344,-1.9161417,-1.8311446,-1.7967598,-1.808631,-1.939508,-2.0935898,-2.1194925,-1.7114471,-0.972456,-0.7368474,-0.83670634,-0.67965376,-0.43000627,-0.24503686,-0.307767,-0.5239291,-0.78284764,-1.06509,-2.1185775,-2.8369274,-3.2562883,-3.3924065,-3.4497628,-3.5007048,-3.5972233,-3.2514656,-2.63542,-2.6560493,-2.05138,-2.1116362,-2.3112476,-2.3238974,-2.5545826,-2.651039,-2.4243345,-2.078052,-1.8981282,-2.0080142,-2.3552692,-2.4877262,-2.4711077,-2.5041351,-2.524518,-2.4796734,-2.4710038,-2.525753,-2.6608367,-2.7816696,-2.862926,-2.8882546,-2.806519,-2.588706,-2.2832432,-1.8489134,-1.191862,-0.2054855,0.41355813,0.65241677,0.7982358,0.9612897,1.0476944,0.96762073,0.7614851,0.88308805,0.68837196,0.65965647,0.54889756,0.4725111,0.2392703,0.1142054,0.32495216,0.24406491,0.31667507,0.42637187,0.5438719,0.41163677,0.38857678,0.97983277,0.98008657,0.98006284
-1.4487936,-1.3167841,-1.2298393,-1.1574697,-1.147057,-1.1392114,-1.1474241,-1.2011036,-1.2775677,-1.1991206,-1.2253704,-1.2934581,-1.351034,-1.3511062,-1.3626224,-1.5150189,-1.7380118,-1.5852411,-1.399471,-1.1797411,-0.89136046,-0.8008443,-0.54780114,-0.22350478,-0.040756136,-0.20983239,-0.20297065,-0.15935048,-0.008965824,0.09163286,-0.0067347363,-0.17451508,-0.29405203,-0.31732586,-0.35087737,-0.41285932,-0.62204397,-0.7543,-0.84906113,-0.7489259,-1.0203208,-1.120264,-1.0384723,-0.96452993,-0.9458748,-1.0085837,-1.3823581,-1.4819003,-1.0210406,-0.7192869,-0.94407153,-1.1563709,-1.3773582,-1.8435694,-2.3602073,-2.2214088,-1.9244617,-1.9307303,-1.9393299,-1.9087044,-1.8049744,-1.7620075,-1.7328647,-1.6913782,-1.6764807,-1.6442533,-1.5844834,-1.5572404,-1.5365888,-1.5093083,-1.4565363,-1.4587893,-1.5039256,-1.7087466,-1.8758202,-1.8842323,-1.8093042,-1.8271854,-1.5558598,-1.1539061,-0.8608938,-0.9572638,-1.1807157,-1.3660555,-1.6255572,-2.0546474,-2.0728297,-1.974092,-1.9860013,-2.090101,-2.1199841,-2.0926952,-2.060195,-2.1085508,-1.938662,-1.5720935,-1.7240258,-2.1318052,-2.1244931,-1.6376314,-1.3716177,-1.2571156,-1.4918536,-1.7549926,-1.8529173,-1.9002484,-1.8843799,-1.8662133,-1.7734783,-1.8677683,-2.1676173,-2.4372115,-2.6628625,-2.79603,-2.8844402,-2.8712654,-2.8671093,-2.8396368,-2.8188329,-2.6770754,-2.4379041,-2.1459548,-1.9467056,-1.7026536,-1.3820496,-1.3162057,-1.2976938,-1.2653816,-1.2192224,-1.2621363,-1.3497071,-1.3044012,-1.3735433,-1.1439494,-0.95395184,-0.8697529,-0.9780694,-0.9027884,-0.7309664,-0.76899946,-0.7099571,-0.768445,-0.5269107,-0.489563,0.27176,0.27248216,0.2724399
-3.2163265,-3.1332774,-3.1222787,-3.1211386,-3.161716,-3.1826572,-3.1824474,-3.2145147,-3.1945536,-3.111846,-3.055385,-3.0501356,-3.1282225,-3.163644,-3.2044435,-3.2336814,-3.190256,-3.1089134,-3.2420545,-2.961812,-2.1388264,-1.4226489,-0.06754151,1.3770174,1.6086738,1.2784641,0.92227364,1.0011605,1.2058609,1.3442993,1.4383402,1.3559719,1.4266548,1.3365791,1.0021387,0.77191377,0.4556652,0.09668934,-0.20729616,-0.3062075,-0.7242976,-0.9336619,-1.1250834,-1.319438,-1.5444126,-1.7506399,-2.3241498,-2.4876568,-2.3258874,-2.552993,-3.2301836,-3.3806577,-3.2668526,-3.3314629,-3.0023885,-2.1762042,-2.0709932,-2.2266946,-2.2765589,-2.2887604,-2.2451847,-2.2302985,-2.199663,-2.182488,-2.1994195,-2.2055256,-2.1834536,-2.178061,-2.197414,-2.2205596,-2.2458172,-2.323316,-2.4224548,-2.6016004,-2.492239,-1.9350569,-1.7385446,-2.6792214,-3.1183095,-3.3840756,-3.410758,-3.4926782,-3.4879794,-3.2463918,-2.9162889,-2.980618,-3.0378385,-3.0391207,-3.0256596,-3.057561,-3.0566874,-2.997808,-3.1057496,-3.365777,-3.7551332,-3.6436028,-3.5749764,-3.354951,-2.7568417,-2.1943574,-2.0829175,-2.0728621,-2.0887668,-2.0391245,-2.197919,-2.652072,-3.16938,-3.3462791,-3.385303,-3.442278,-3.5414534,-3.572423,-3.5499475,-3.5297294,-3.5147595,-3.5117154,-3.511995,-3.520625,-3.51964,-3.4782517,-3.4003344,-3.2238405,-2.958064,-2.82655,-2.7555761,-2.797637,-2.868875,-2.9328814,-3.0164332,-3.145431,-3.1555715,-3.1902738,-3.2359219,-3.2184496,-3.1664283,-3.0092072,-3.1660287,-3.109326,-2.9534082,-2.9449933,-3.0577717,-3.0590258,-3.048241,-3.0225077,-3.1409445,-3.1408937,-3.1408634
1.9045308,2.3073528,3.15656,5.0742083,6.621199,7.0329504,7.5163727,7.5526886,7.684065,8.488538,9.206999,9.681425,10.106692,10.477942,10.711596,10.875179,10.318579,7.6987896,4.5285454,1.7504992,0.11980441,-0.94205797,-1.7189693,-2.1840024,-2.3355663,-2.5331643,-2.562016,-2.4965777,-2.3660555,-2.353758,-2.3214486,-2.3379447,-2.4124105,-2.433995,-2.2559671,-2.0400052,-1.5839969,-1.0785987,-0.6816614,-0.46089813,-0.026742727,0.10230279,-0.03558916,-0.466461,-1.2879057,-2.032839,-2.4018738,-2.155222,-1.7448304,-1.0149848,-0.12324901,-0.02084596,-0.09143271,-0.6242955,-1.4279618,-1.9221838,-2.519754,-3.0258617,-3.1861885,-3.2331705,-3.2948675,-3.3013396,-3.2983398,-3.2504725,-3.216435,-3.1970627,-3.1811967,-3.2057915,-3.1658196,-3.124774,-3.0945368,-3.0814962,-3.1196964,-3.0668368,-2.842434,-2.2607105,-1.5406187,-1.5903392,-1.6366414,-1.4498594,-1.4401876,-1.4784026,-1.5925865,-2.0093985,-2.313619,-2.707861,-2.8804662,-2.7868097,-2.6554265,-2.5735974,-2.623247,-2.7169285,-2.947091,-1.9096571,-1.1367779,-0.8570924,-0.7962024,-0.8161859,-1.1229651,-0.9944757,0.06431015,2.8859415,5.117238,6.856635,7.9123907,8.680878,9.0026,8.913678,8.758064,8.429971,8.001541,7.554624,6.918375,6.1053343,4.9508376,3.8469954,2.657577,1.1947974,0.0905406,-0.9809356,-1.6650853,-1.749542,-1.7203674,-1.8550794,-2.0073247,-2.1033707,-2.1784058,-2.3271801,-2.3936396,-2.4477878,-2.4670005,-2.4986486,-2.4730039,-2.4289694,-2.4012456,-2.3890867,-2.4478383,-2.454233,-2.422432,-2.4787078,-2.656406,-2.763664,-2.7193313,-2.6907208,-0.7079127,-0.70476663,-0.7050799
-3.2315588,-3.2000458,-3.1693535,-3.0369005,-2.9134383,-2.928661,-2.9446518,-2.9745896,-2.7913399,-2.3693511,-2.1701865,-2.1203477,-2.1961124,-2.3852203,-2.4989002,-2.6271951,-2.7478576,-2.6052096,-2.2932472,-2.095067,-2.3384426,-2.5877647,-3.150527,-3.5610504,-3.6154833,-3.2425444,-3.0190878,-2.9802027,-2.9816425,-3.0324416,-2.866193,-2.6109,-2.4867435,-2.4498248,-2.2407944,-2.131702,-1.9829026,-1.8286633,-1.7691977,-1.9129208,-2.174538,-2.5121737,-2.6069174,-2.57859,-2.678444,-3.0949478,-3.28814,-3.0916278,-3.2707822,-3.3717847,-3.0164096,-2.4657624,-2.1192276,-1.198885,2.7462454,7.4272375,9.649801,10.658784,11.050781,11.247884,11.400187,11.494881,11.540195,11.564014,11.59314,11.617107,11.674076,11.687908,11.732779,11.783858,11.809892,11.804552,11.692187,11.556421,11.350527,10.276748,6.950425,1.7836208,0.30114236,-1.1441122,-1.8538868,-1.9829243,-1.8584261,-1.4076886,-0.5871769,0.7661339,1.3420668,1.5612146,1.5249478,1.5124408,1.5150638,1.4032066,0.4771148,-0.41742766,-1.5263135,-2.130065,-2.0900486,-1.4442604,-0.8274992,0.35790715,0.6437103,0.534105,0.24162707,-0.1473693,-0.5474145,-1.1059555,-1.9200523,-2.1870573,-2.271332,-2.0740073,-1.4496748,-0.68329173,0.33751306,1.4241097,2.4784741,3.2426395,3.7900143,4.2109537,4.2701216,4.129448,3.6992116,3.1251926,2.6657786,2.2357247,1.708579,1.2724373,0.9051035,0.64879423,0.2747792,-0.02338034,-0.052043438,-0.01991415,0.19206017,0.004289806,-0.33543426,-0.60591435,-0.73705244,-0.9533943,-1.1907954,-1.4770267,-2.0350747,-2.1795554,-2.4335759,-2.5537064,-3.5792434,-3.5806258,-3.5804892
-4.415169,-4.401967,-4.382224,-4.37146,-4.3591137,-4.298272,-4.2662654,-4.283478,-4.2967353,-4.3855724,-4.4045196,-4.3862624,-4.364829,-4.4840336,-4.649948,-4.5868797,-4.5561757,-4.533478,-4.967349,-5.3766813,-5.451838,-5.3350554,-4.9637537,-4.4827385,-4.5303955,-4.4931464,-4.3180933,-4.0198092,-3.6759892,-3.3696036,-2.746632,-2.4127433,-2.2479744,-2.4274545,-2.518593,-2.530496,-2.3124075,-2.1417437,-2.16486,-2.096631,-1.7076883,-1.3410168,-1.4407542,-1.7041975,-2.1315222,-2.5331461,-3.2950168,-3.747645,-3.783595,-3.9647412,-4.1932635,-3.8745325,-3.518214,-3.4836824,-3.3537135,-3.0594604,-3.2240996,-3.36574,-3.3473449,-3.2931886,-3.223667,-3.1766896,-3.1424346,-3.1121366,-3.1016877,-3.0642164,-3.0077252,-3.0060456,-2.9836075,-2.974164,-2.9671288,-3.0138197,-3.215627,-3.398422,-3.161766,-2.5287573,-2.805745,-4.380833,-4.9206038,-5.249693,-5.21369,-5.1310897,-4.967349,-4.6572685,-4.296069,-4.1976156,-4.338679,-4.3096385,-4.2467537,-4.1906333,-4.1783,-4.190063,-4.2259994,-4.273524,-4.6665535,-4.4792433,-4.4409895,-4.361738,-3.8527057,-3.220365,-2.947676,-2.6759763,-2.7370696,-2.8694317,-3.058309,-3.3902798,-3.4917207,-3.3671,-3.2620573,-3.1891558,-3.211463,-3.2766156,-3.3604724,-3.4656782,-3.6232402,-3.764917,-3.9159374,-4.148165,-4.280098,-4.4465103,-4.580091,-4.6033726,-4.494464,-4.4973226,-4.6218615,-4.735654,-4.842194,-4.9835463,-5.1037264,-5.235673,-5.180024,-5.2394023,-5.225546,-5.2853136,-5.3250995,-5.299342,-5.4149995,-5.3660393,-5.325367,-5.2921424,-5.4147944,-5.4254875,-5.4018574,-5.3779716,-4.7243924,-4.723607,-4.723621
-1.3886672,-1.2634714,-1.2758883,-1.3163848,-1.4905527,-1.7524748,-1.9957783,-2.0322392,-2.0955253,-1.9810512,-1.7657626,-1.5206943,-1.1268222,-0.85322046,-0.5791033,-0.47204867,-0.39378852,-0.7803638,-0.7513005,1.0991504,4.2241187,6.141765,8.072006,9.040334,8.988089,8.803441,8.679738,8.7349205,8.621565,8.289559,7.798285,7.3703346,7.0071363,7.109548,6.9405117,6.819827,6.247643,5.400098,4.145136,1.8043523,-1.5237554,-2.1833174,-2.0091846,-1.8945892,-1.8915293,-2.0084753,-1.98061,-1.5367758,-0.9952767,-0.49563026,0.475904,0.93605506,1.0158467,0.3797871,-0.29800552,-0.41640764,0.041318566,0.14101046,0.1175067,0.038614556,0.0267867,0.009087741,0.062152967,0.12787169,0.12422575,0.088242084,0.025298432,-0.010188848,-0.057381585,-0.1549105,-0.25928137,-0.471059,-0.5904149,-0.7185728,-0.67547613,-0.67709255,-0.65847456,-0.19470559,-0.12869938,-0.11570271,-0.35491273,-0.6725168,-0.914214,-1.3040253,-1.4660871,-1.9448328,-1.9123068,-1.7053808,-1.6061401,-1.6548986,-1.6239595,-1.4152627,-0.7320192,-0.1859603,0.38421813,0.79710245,0.40090775,-0.23499669,-0.43756434,-0.46915886,-0.4975576,-0.23964491,-0.085107885,-0.09270774,-0.13892558,-0.31670982,-0.57675457,-0.7090823,-0.84250396,-1.0300064,-1.2603872,-1.4423174,-1.6109034,-1.7762041,-1.9561138,-2.112619,-2.1315255,-1.905019,-1.6130215,-1.1596189,-0.53280365,0.2972201,1.0716648,1.582728,1.9196731,1.9878261,1.9611913,1.9260772,1.7799315,1.5202067,1.3790935,1.3547783,1.3905663,1.4728904,1.4798045,1.3517195,1.1614339,1.1192122,1.1060442,0.9573195,0.7110998,0.61340284,0.49628583,0.42654344,-0.25914976,-0.25779867,-0.2580399
-1.6286329,-1.7288084,-1.8825421,-2.0340805,-2.0998764,-2.0115886,-1.9648757,-2.1802578,-2.1159708,-1.5238672,-1.0761467,-0.796175,-0.63411707,-0.5619881,-0.6243598,-0.85137755,-1.4506626,-0.77434313,0.74190795,1.0931981,0.55484843,0.20575707,-0.87400997,-1.2929504,-0.9575114,0.05791816,0.14474137,-0.15664306,-0.5847174,-0.8821343,-1.0436432,-1.0621129,-1.0517173,-1.0891635,-1.1738029,-1.2261097,-1.2183117,-1.0396495,-0.81484497,-0.5453304,0.38852304,0.5548487,0.62209237,0.89466465,1.0847499,0.6043558,0.11186983,-0.22364667,-0.69032633,-0.80927503,-0.8158471,-0.48639244,0.024307117,1.0282614,2.357214,2.1815047,2.03942,2.107136,2.0927289,2.1607764,2.1489525,2.1053238,2.0361187,1.9401815,1.9115933,1.8661864,1.8047808,1.806167,1.7767897,1.7076366,1.701409,1.7733387,1.7939183,1.7568495,1.046956,0.45096922,-0.21539313,-0.9219252,-0.87435114,-0.5778326,0.27344924,1.800488,3.7236674,6.0927267,7.9847345,9.646276,10.405611,10.935858,11.066635,11.10612,11.1294565,11.167391,10.342507,8.411713,3.7390418,0.6270581,-0.0472371,0.30046418,0.52969563,1.1975331,1.3077897,0.97455,0.52843124,0.08637572,0.17371212,0.80459183,1.9588163,2.7632265,3.5375724,4.5736856,5.9464583,6.8606005,7.513739,7.9423695,8.202035,8.258173,8.257586,8.1008005,7.81858,7.3179407,6.542328,5.318388,3.6128542,2.3600006,1.7151842,1.2645156,0.8764494,0.5784299,0.37731093,0.3067432,0.26863304,0.30507478,0.50894034,0.39351076,0.10953131,-0.03019455,0.06969944,-0.16856882,-0.44401255,-0.5789393,-0.6597415,-0.73223734,-0.8748815,-1.0073657,-1.8970017,-1.8999656,-1.8996441
