0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
-2.088332,-2.0488367,-2.0300653,-2.0505574,-2.0968502,-2.390613,-2.0506568,-2.1218438,-1.9122088,-1.6229329,-0.9569615,-0.9363125,-1.0918144,-1.0745898,-1.1785364,-1.3232551,-0.83448464,0.39706278,0.87529886,1.0353836,0.93872535,0.62035155,0.31142735,0.077110365,-0.49506557,-1.3175932,-1.2657242,0.105157584,1.0225697,1.3231645,1.3652784,1.349802,0.8079482,0.09766859,-0.3639496,-0.5670514,-0.61771727,-0.41080707,-0.4179281,-0.52853304,-0.6763942,-0.7382431,-0.8126563,-0.9530393,-1.0447052,-1.0736959,-0.87532514,-0.22336748,0.47521323,0.90948343,1.4741092,2.0531101,2.5184772,2.7584834,2.8437428,2.9146047,2.9475808,2.955172,2.7455647,1.6207592,0.20631796,-0.95576185,-1.0021825,-0.07538304,0.77524847,1.0472449,1.3106608,1.2981379,0.87973833,0.34528294,-0.42643487,-1.3833977,-1.8357378,-1.9567773,-1.8603034,-1.4729465,-1.0472734,-0.9099185,-0.9261873,-1.0376303,-0.90944874,-0.80609167,-0.32881922,0.26063025,0.77686286,0.98529106,0.918754,0.9390744,0.8872502,0.91836405,0.87454987,0.9251983,0.78347147,0.4152106,0.14399481,0.050993025,-0.60231185,-2.3891423,-2.3906724
-2.2823467,-2.3406172,-2.3323567,-2.3900135,-2.392345,-0.62221587,-2.1290903,-1.9526151,-1.579239,-0.9118861,-0.75193256,-1.2051919,-1.7832272,-1.8335873,-1.8323417,-1.5840061,-1.1713499,-1.0434148,-1.4684253,-1.625341,-1.6251409,-1.6743741,-1.7206285,-1.8198631,-1.7542527,-1.6449734,-0.7247569,1.8428428,4.5553746,7.2507515,9.277371,10.193309,10.3474655,9.870183,9.269939,8.850996,8.27826,6.9022236,5.7260475,3.5445232,1.8510468,0.8293138,0.19103274,0.13561729,-1.1237193,-1.7298534,-1.5871929,-0.56110847,0.3233598,0.8030409,0.99629694,0.9673956,0.8843974,0.7364516,0.6704825,0.67077374,0.7598599,0.85469157,0.69570374,0.0001899004,-0.4251982,-0.44258046,0.18399465,3.1518376,6.936041,7.8651714,8.560331,8.730902,8.927853,8.850525,8.392622,6.8506956,4.39497,2.4620738,0.15681079,-0.60599166,-0.26028967,0.105409995,0.4077282,0.3722383,0.3965496,0.65066755,0.9030576,0.95342714,1.0502396,0.9847108,0.9472132,0.7674124,0.77741337,0.36792547,0.40637022,0.15198387,0.0755133,-0.09823486,-0.30002546,-0.45751628,-1.0521646,-0.61997885,-0.62170696
2.6484265,2.6965566,2.5725322,2.543602,2.4578185,2.2076106,2.247603,2.0130394,1.2979771,0.24492571,0.122804314,0.73225665,1.3349626,1.4496047,1.3203946,0.7191421,-0.071227014,-0.70727336,-0.8463937,-0.8352397,-0.7411214,-0.6974051,-0.88586843,-1.1711483,-1.307132,-0.9604711,-0.18709517,-0.008278951,-0.207489,-0.48204526,-0.73636556,-1.2005006,-1.6056156,-1.5192977,-1.4646366,-1.5897193,-1.7468877,-1.8294849,-1.6602807,-1.3704948,-1.0426872,-0.8688363,-0.80584115,-0.71847564,-0.6037471,-0.59168154,-0.80576515,-1.4485835,-1.6259754,-1.4709785,-0.8548434,-0.2855314,-0.0076682754,0.018164247,0.058742177,0.07742447,0.059809685,-0.083972834,-0.58095014,-1.6973379,-1.5100273,-0.76393324,-0.1420185,0.1298313,-0.36250156,-0.57836723,-0.8879244,-1.4416238,-1.6976198,-1.8666923,-1.8236704,-1.4595408,-1.0499253,-0.748197,-0.43093202,0.116438404,0.4922189,0.13602218,-0.1571011,-0.45988005,-0.81569326,-0.92903256,-0.8710935,-0.59077567,-0.24073671,-0.11594489,-0.10153243,-0.110781215,-0.10411338,0.13146451,0.37376124,0.5825382,0.7651038,0.87764,0.95557487,1.047941,1.2393448,2.2066967,2.2071896
0.6878833,0.71659404,0.6049448,0.7789087,0.6790359,0.87037134,0.4715787,0.48198497,0.27526796,0.11431597,-0.71264386,-1.0946705,-1.0482078,-1.0991616,-0.991656,-0.72864586,-0.670267,-1.3563167,-1.499527,-1.4283384,-1.2140594,-0.6746286,-0.04723595,0.4198858,0.63814706,-0.2238498,-1.5029539,-2.2557929,-2.423073,-2.2028484,-1.907788,-1.7740833,-0.99089456,0.8665814,2.2075448,2.6639295,2.871503,2.9337735,2.950045,2.9302626,2.2095797,1.744501,1.409115,1.404654,1.1042498,0.7771139,0.20920184,-0.55361164,-1.0642593,-1.2980678,-1.8860075,-2.4217765,-2.678649,-2.6143138,-2.5683613,-2.5363188,-2.5248322,-2.4434142,-2.0562875,-0.58623254,0.16460402,0.5007562,0.18549705,-0.32840675,-0.31640354,-0.39527434,-0.8932349,-0.9031862,-0.6206659,-0.1597594,0.9462905,2.0037487,2.1979437,2.2987003,2.0272512,1.8221544,1.1324573,0.5925776,0.31164363,0.1656128,-0.20196798,-0.58288866,-1.1438153,-1.6606268,-1.7775549,-1.732246,-1.6759446,-1.6432219,-1.7756212,-1.758767,-1.6918893,-1.6499877,-1.6606505,-1.5070119,-1.5005519,-1.464077,-1.0935359,0.8668891,0.8701301
0.531108,0.63699603,0.6468768,0.61973506,0.60091954,0.8305937,0.46489054,0.47631687,0.25148934,-0.16985142,-0.33487374,0.093399435,0.57234746,0.62647367,0.70306396,0.8642303,0.3739406,-0.7701752,-0.96375006,-0.9735011,-1.0045179,-1.0981114,-1.538616,-1.9725357,-2.1295738,-1.4311492,-0.7609697,-1.308393,-1.7301159,-1.9066656,-1.7506533,-2.1128883,-2.43927,-2.4365783,-2.0014298,-1.4637345,-1.2033448,-0.9953035,-0.7960665,-0.35101467,0.06811917,0.25541788,0.35515916,0.26488325,0.46996126,0.4737748,0.22485732,-0.4588549,-1.0681261,-1.4940636,-1.7836503,-1.9910336,-2.2623038,-2.2950132,-2.2757697,-2.2892194,-2.404662,-2.5431664,-2.6697917,-2.3628404,-1.701562,-1.0934122,-1.3589069,-2.017647,-2.0958192,-2.0764937,-2.2510715,-2.4928348,-2.5107803,-2.5180407,-2.266711,-1.4415786,-0.78418237,-0.55673826,-0.48503366,-0.9514209,-1.2578201,-1.4593318,-1.4029295,-1.1664246,-1.1540248,-1.0005741,-0.88831425,-0.8776555,-1.0273713,-0.9243287,-0.92601043,-0.8156477,-0.8269977,-0.45566145,-0.323284,-0.1985856,-0.064677,0.12809145,0.3537828,0.58904344,0.95840573,0.83135253,0.8307956
-3.1164727,-3.0447025,-2.9806464,-2.8859339,-2.7786448,-3.5359564,-2.8012013,-2.8269734,-2.8955278,-2.9492788,-3.0353637,-2.8879619,-2.4667945,-2.296253,-2.163584,-1.7915969,-1.4758205,-2.180063,-2.4271102,-2.4656305,-2.452663,-2.3504496,-2.178035,-1.929008,-1.5604696,-1.4534674,-1.7721701,-2.2370906,-2.3598986,-2.2403338,-2.0994115,-2.136042,-1.7198462,-0.79790545,0.28375915,1.0951898,1.5987893,1.9064898,2.134942,2.6223254,2.8826098,2.8850522,3.065866,3.126629,3.2515786,3.1278782,2.7171426,1.7578235,1.1118596,0.7927056,0.36901248,-0.28777716,-1.3240793,-1.7844328,-1.8784933,-1.9571058,-2.1631942,-2.541958,-3.0172923,-2.918509,-2.2781518,-2.0825548,-2.6278281,-3.1958454,-3.0267742,-3.1292007,-3.3280768,-3.454563,-3.472024,-3.4244342,-3.3071423,-3.246362,-3.399753,-3.4957862,-3.7879765,-4.0971293,-4.331793,-4.606036,-4.552076,-4.4837265,-4.422561,-4.285778,-4.1277723,-4.1086407,-4.189457,-4.1688414,-4.1504884,-4.0452476,-4.102111,-3.9151258,-3.8866076,-3.8399892,-3.880402,-3.9299045,-3.9393916,-3.9098892,-3.6979804,-3.5369382,-3.5361106
-1.6943394,-1.6169717,-1.7920601,-1.7458642,-1.8122327,-1.2078406,-1.5890145,-1.2912393,-1.0038528,-0.65530884,0.101774305,0.8714149,1.3707898,1.5135926,1.4365442,1.0068303,0.24526301,-1.4224322,-1.9826475,-2.0299532,-1.7713752,-1.0736547,-0.006806344,2.1561,6.6671243,10.276635,11.987429,11.99261,11.304271,10.218481,7.826824,3.6508567,0.01969985,-1.9802277,-2.6016083,-2.6612322,-2.5287018,-2.4221377,-2.3823338,-2.281773,-2.2389386,-2.2832794,-2.2600996,-2.0602064,-1.9117177,-2.012179,-2.3423288,-2.7924798,-2.973444,-2.9058628,-2.559026,-2.4684553,-2.4978473,-2.5505583,-2.548753,-2.5669823,-2.5983498,-2.7434144,-3.000554,-3.3874483,-3.14388,-2.0636163,-1.349571,-1.8938032,-2.3848479,-2.4235754,-2.7483194,-3.062912,-3.2794137,-3.4421601,-3.4633422,-3.1164749,-2.7088253,-2.4560401,-2.1803353,-2.2708347,-2.553042,-2.9820254,-3.326417,-3.3756676,-3.473043,-3.2876835,-2.9678078,-2.4047008,-2.006881,-1.9476066,-2.0215569,-2.1022873,-2.0269966,-1.9181218,-1.7415116,-1.6249685,-1.6272168,-1.6536484,-1.8566103,-1.9221637,-2.0534573,-1.2090782,-1.2081553
-1.8153703,-1.8926817,-1.8852456,-1.9816115,-1.9960599,-2.3332276,-2.1335394,-2.2658267,-2.05631,-1.6148818,-0.8602048,-0.23698929,0.5936218,1.0540522,1.9704916,5.424214,9.654934,11.811281,12.206491,12.17073,12.107834,11.992762,11.852794,11.529507,9.865609,6.6190267,2.179342,-0.8113899,-1.5289937,-1.7111425,-1.650017,-1.1154199,-0.83229476,-0.99286574,-1.1385709,-1.107907,-1.103567,-1.0038809,-0.91010046,-0.76169354,-0.4532606,-0.19547528,-0.04685387,-0.15996453,-0.17383075,-0.24099967,-0.18780944,0.18040745,0.48010522,0.7698192,1.1974951,1.5066943,1.8809209,1.994453,1.9764047,1.9678948,1.9916105,1.9402807,1.7510695,0.7273841,-0.31756812,-1.5080647,-1.7609698,-1.462148,-1.2461269,-1.2574215,-1.0337548,-0.96858615,-1.0708992,-1.2952044,-1.8351696,-2.1842134,-2.1416066,-2.0231822,-1.7756598,-1.3093905,-0.8252607,-0.6256293,-0.5090574,-0.8035296,-0.8771742,-1.1983526,-1.3927404,-1.5897086,-1.5989609,-1.69262,-1.8165517,-1.9116163,-1.9262774,-1.9909613,-2.0318809,-2.1004844,-2.1505241,-2.133429,-2.0300035,-1.9001532,-1.7591827,-2.3329482,-2.333064
-5.6970887,-5.621375,-5.654259,-5.562007,-5.528844,-5.3492427,-5.461832,-5.3788366,-5.271246,-5.04039,-5.298889,-5.200763,-4.683244,-4.3847346,-4.1022415,-3.4563892,-2.4420092,-2.6559403,-2.8620362,-2.9043453,-2.8849428,-2.7848415,-2.5580187,-2.1788485,-1.8162452,-2.419207,-2.9165552,-2.7125597,-2.6588738,-2.5252795,-2.4502053,-2.5726395,-2.078115,-0.87664235,0.2625479,1.0241693,1.4120765,1.5848033,1.6038105,1.6787614,1.4860221,1.3476985,1.3333082,1.3928386,1.2467461,0.97648054,0.56486475,0.015985832,-0.27780923,-0.23002781,-0.51096666,-1.1735303,-2.0469818,-2.5146651,-2.6490755,-2.7211084,-2.8478045,-3.1308804,-3.416988,-3.2245991,-3.2692513,-3.2479637,-3.346884,-3.785475,-3.6095433,-3.7120085,-3.8922875,-3.936698,-3.9417796,-3.8591628,-3.6451182,-3.5917997,-3.8671,-3.9548798,-4.210418,-4.3451843,-4.559207,-4.849841,-4.894062,-5.0155125,-5.229525,-5.4692,-5.7001433,-5.8282747,-5.874845,-5.921751,-5.9783535,-5.9272985,-6.0189347,-6.0658035,-6.09009,-6.1659336,-6.2574363,-6.3222113,-6.444419,-6.483964,-6.3627853,-5.351961,-5.3494587
0.21413863,0.21955556,0.22777323,0.20369804,0.21065411,0.52573955,0.15641648,0.22764307,0.080173016,-0.17401484,-0.3437485,0.31486788,1.1901267,1.2909508,1.1940362,0.7362077,-0.09931128,-0.4849622,-0.19075051,0.03641717,0.251207,0.58618927,0.7373569,0.8070866,0.8345318,1.1095878,0.74659854,-0.29100305,-0.94779503,-1.2355194,-1.6418456,-1.9744847,-1.7465274,-1.1338528,-0.84609634,-1.1146332,-1.4036088,-1.439048,-1.0740166,-0.39872512,0.020844497,0.1670973,0.28327808,0.36868188,0.8894875,1.1479015,0.8928699,0.050008,-0.6280633,-0.9724764,-1.2490592,-1.352665,-1.1360042,-0.7975167,-0.65937084,-0.5622344,-0.62744856,-0.46224135,0.262797,2.4579074,4.607891,6.009536,6.1043863,5.9831266,4.535066,3.257667,1.8430245,0.84953976,0.4467489,0.27897412,0.1513063,-0.23480171,-0.3209604,-0.25984874,-0.16185692,-0.231902,-0.29174018,-0.4609143,-0.46922657,-0.3257838,-0.1686489,0.03167963,0.28741902,0.39032745,0.2435408,0.21106502,0.2839195,0.21138039,0.16238946,0.105771005,0.08839613,0.047266245,0.13487786,0.19045347,0.2805784,0.21378472,0.16957915,0.5245129,0.52562886
-1.6246262,-1.7066814,-1.8055294,-1.9142294,-2.0219622,-2.3277478,-2.162622,-2.2019386,-2.0591846,-1.6554214,-0.8504803,-0.4899627,-0.31520307,-0.24893896,-0.2507165,0.067862816,0.5374002,1.9655442,2.614324,2.814033,2.7697685,2.2865045,1.5706506,0.81981313,-0.28305784,-1.0258229,-0.95751786,0.04530282,0.9810282,1.512151,1.7463253,1.671815,1.0767188,0.4466052,-0.062454045,-0.5306325,-0.94183695,-1.315706,-1.5295159,-1.7788621,-1.883616,-1.8005407,-1.6994693,-1.7346653,-1.4240218,-1.0117188,-0.1882811,1.3315587,2.517433,3.1559465,3.7432828,4.190836,4.698709,4.655258,4.5701776,4.526504,4.6172986,4.649019,4.354673,3.3513002,1.6171929,-0.31813234,-0.6043866,0.16761956,0.46612787,0.25938904,0.2896044,0.25931627,0.076437205,-0.14592686,-0.32498765,-0.5115017,-0.4877905,-0.5530073,-0.6045146,-0.3331128,0.14391023,0.28887475,0.26805758,-0.2577891,-0.45141184,-1.0493959,-1.4558172,-1.746626,-1.7803956,-1.8817842,-1.9579709,-2.2421455,-2.168551,-2.4047656,-2.4575448,-2.4957235,-2.4302864,-2.2644644,-2.0971243,-1.9464811,-1.83339,-2.3258207,-2.3276215
-2.2326446,-2.2860656,-2.4352727,-2.4777868,-2.5665312,-2.2887154,-2.4852872,-2.2724118,-2.0711303,-2.168541,-2.2623165,-2.1676173,-1.913629,-1.8152053,-1.7650568,-1.6826141,-1.4913116,-1.6990778,-1.9438477,-2.0127316,-2.0753016,-2.1144953,-2.205083,-2.2116847,-2.232594,-2.5798178,-2.2611907,-1.534101,-1.367282,-1.1671039,-0.67086256,-0.5356971,-0.85221887,-1.2364833,-1.3517659,-1.3477666,-1.3212335,-1.4912269,-1.4992025,-1.4743547,-1.4457952,-1.4667525,-1.3817031,-1.1843346,-1.0670416,-1.1404207,-1.4052242,-1.8246124,-2.2081883,-2.28663,-1.9498694,-1.7767909,-1.8584266,-2.0144095,-2.0664964,-2.0801847,-2.0655684,-2.1485183,-2.3656273,-2.5981784,-2.5414739,-2.1273243,-1.6282704,-1.9177781,-2.2717576,-2.2885528,-2.300069,-2.1762505,-2.1444018,-2.1124127,-2.0771666,-1.9485836,-1.8247043,-1.7924674,-1.8441598,-1.7795843,-1.7558308,-1.9645181,-2.170547,-2.3757443,-2.5134242,-2.6067498,-2.5342052,-2.2474105,-2.181281,-2.1876767,-2.1959193,-2.139935,-2.1980002,-2.220215,-2.2644897,-2.329659,-2.3629048,-2.3549352,-2.4297185,-2.4657705,-2.4734092,-2.2893023,-2.288749
-1.3778697,-1.4327927,-1.2492399,-1.3225094,-1.3477057,0.20124415,-1.2727958,-1.1476996,-0.4335152,0.6232363,1.4221994,1.7058227,1.758599,1.8606497,2.0147724,2.1328487,1.4647307,2.2570858,2.6167903,2.6435652,2.5693126,2.29878,1.9157859,1.4025017,0.58468634,1.1831164,1.6889299,2.4946165,3.3452697,3.6049137,3.7836416,4.6674213,4.987192,4.4758706,3.7724094,3.242436,2.9314284,2.3025072,1.745969,0.95776963,0.46869054,0.33444864,0.3899566,0.42971343,0.52006364,0.9704122,2.015737,3.4727771,4.0853286,4.3582115,4.7111607,5.2244015,5.651016,5.673916,5.655883,5.6458097,5.7329345,5.778788,5.441862,4.452742,3.804382,2.165624,1.3376157,2.184154,1.759348,1.7072597,2.542887,3.0599265,3.1378608,3.221416,2.9295363,2.2856684,1.9110959,1.6602275,1.610687,1.8872356,2.740731,3.7016845,4.154634,3.8738384,3.7293024,3.181111,3.1231093,3.463142,3.5490227,3.5561402,3.6109085,3.601575,3.4731908,3.0326984,2.765151,2.3549502,2.0268123,1.6592739,1.1695344,0.9239173,0.4592312,0.20304863,0.2016113
-2.666701,-2.540957,-2.5748937,-2.467165,-2.3851824,-1.0863079,-1.7409306,-1.295054,-1.1465149,-1.1737971,-1.3821254,-0.9235302,-0.43106717,-0.36606842,-0.4709378,-0.96983457,-0.78980166,-1.2983744,-1.6781507,-1.7840744,-1.757946,-1.6263645,-1.4492581,-1.044011,-0.045387298,-0.06822169,-0.06382859,-0.026480496,-0.21453172,-0.2861175,-0.46618152,-1.3259782,-2.039438,-2.3705797,-2.3441567,-2.0548213,-1.812383,-1.7083089,-1.7650766,-1.8263783,-1.7526481,-1.7568489,-1.8305783,-1.7700456,-1.8063898,-1.8906739,-2.149382,-2.4524992,-2.5188007,-2.4017477,-2.4396207,-2.6489112,-2.764759,-2.7053275,-2.6790557,-2.663309,-2.671074,-2.5800114,-2.023464,-0.7119546,-0.3758182,0.6953504,1.3408415,0.53365993,-0.060691774,-0.5719596,-1.1188511,-1.370152,-1.5096288,-1.6319859,-1.6176026,-1.5539756,-1.5116329,-1.3284287,-0.76987684,-0.82717866,-1.4187758,-1.6981345,-1.9116911,-1.8549728,-1.9694883,-1.8799167,-1.8859384,-1.7636802,-1.6739956,-1.7282348,-1.7119724,-1.6561542,-1.6334763,-1.7759767,-1.8244965,-1.9082925,-2.0029418,-2.1047943,-2.3612072,-2.5745192,-2.8605113,-1.0902886,-1.0866283
-2.3995008,-2.1751542,-2.0077398,-1.9339452,-1.6924516,-1.364493,-1.2014276,-1.0902616,-1.2519685,-1.7373636,-2.086227,-1.5107784,-1.0128558,-0.9764315,-1.0188582,-1.2797647,-1.3413422,-1.8764696,-2.004091,-2.0331323,-2.0904763,-2.2285194,-2.3982387,-2.4022222,-2.0586216,-1.7854286,-1.2938466,-1.2421483,-1.4366994,-1.7017801,-2.2158456,-3.1320128,-3.6862,-3.695494,-3.3118062,-2.8246355,-2.5172844,-2.271874,-2.2214127,-2.0841928,-1.8319908,-1.7057774,-1.6739402,-1.6798961,-1.5639211,-1.5874342,-1.8618352,-2.4358191,-2.817722,-3.0464253,-3.208319,-3.3646116,-3.4509318,-3.3540492,-3.2867866,-3.2646923,-3.3309798,-3.3983178,-3.202098,-2.3208044,-1.592944,-0.51667523,-0.3560089,-1.0393627,-1.3869206,-1.9658468,-2.3118458,-2.6960473,-2.8678122,-2.988818,-2.8277383,-2.2147493,-1.9190239,-1.849664,-1.7254523,-2.03251,-2.3102474,-2.5544345,-2.616521,-2.5061498,-2.5271163,-2.317116,-2.2592745,-2.4634829,-2.6209133,-2.6378965,-2.5964694,-2.5260043,-2.480162,-2.4546247,-2.4205546,-2.3750644,-2.282695,-2.3587937,-2.3375473,-2.4008152,-2.5123358,-1.3670905,-1.3647428
-1.1322095,-1.0187225,-0.9395302,-0.80622363,-0.6803266,-1.0174781,-0.47831488,-0.43241403,-0.77387995,-1.1144117,-1.2756363,-1.0418706,-0.5420072,-0.35734615,0.01606153,0.6293144,0.66912395,-0.8055367,-1.7905862,-2.1127186,-2.1921916,-2.2098503,-2.2492113,-2.233201,-1.8982056,-1.5855712,-1.4382517,-1.7808639,-2.3025432,-2.7214274,-2.969697,-3.226862,-2.9317098,-2.010718,-0.93635416,-0.28320342,0.09026319,0.39668888,0.5750197,0.84713066,0.81002015,0.68279624,0.4562484,0.45781583,0.42926508,0.27240956,-0.17823789,-1.0224485,-1.5256596,-1.7039502,-1.8351758,-2.253004,-2.780177,-2.924449,-2.9393702,-2.9707236,-3.0905056,-3.2989643,-3.3977456,-2.6322622,-1.1798276,-6.9737434e-06,-0.10294424,-0.6567314,-1.1883705,-1.8218658,-2.628373,-3.0008316,-3.064658,-2.9666982,-2.5449896,-1.7042274,-1.0414802,-0.6995863,-0.66549945,-0.86402786,-1.294682,-1.6249695,-1.8101653,-1.7035348,-1.7119827,-1.6178968,-1.8412528,-2.3075054,-2.6363904,-2.7166018,-2.6262107,-2.5027616,-2.6572042,-2.588583,-2.5945463,-2.6015198,-2.5506625,-2.4752705,-2.347663,-2.3020167,-2.1867187,-1.0202694,-1.0178161
-0.46932995,-0.15207592,-0.081659704,0.25710765,0.5697187,0.16950655,1.9982574,3.4803376,5.4499464,8.165374,9.850826,10.7625,11.392832,11.535489,11.564526,10.87228,8.334913,3.725514,0.9484768,0.02915477,-0.103768855,-0.026447896,-0.11912322,-0.29741523,-0.16237631,-0.5521873,-0.79874706,-0.68037766,-0.8670442,-0.7610579,-0.43497375,-0.31410152,-0.30007482,-0.06434863,0.4180003,0.5986271,0.58908653,0.50089383,0.4539821,0.3393292,-0.0017317832,-0.3056754,-0.47762388,-0.2286949,0.020620942,0.14791825,-0.08830279,-0.64795977,-0.77780426,-0.6061516,-0.38705742,-0.48677188,-0.801435,-0.973858,-0.9929762,-1.0432774,-1.1239971,-1.3130962,-1.4521542,-1.1828618,-0.2549445,1.3111602,2.2268806,1.8365426,0.8855986,0.097312115,-1.1098043,-1.5795676,-1.7051443,-1.6318328,-1.4305911,-1.0598311,-0.64891946,-0.43272844,-0.39476728,-0.44997907,-0.86680055,-1.2798887,-1.7649796,-1.9884956,-2.182201,-2.2487063,-2.290598,-2.0626676,-1.9496416,-2.0350974,-2.0982866,-2.1534846,-2.217678,-2.3781986,-2.3528624,-2.4626062,-2.5321307,-2.532678,-2.7135942,-2.7452106,-2.6271527,0.16270356,0.16845989
-1.7576873,-1.568711,-1.5454949,-1.4790181,-1.5371315,-1.2210362,-1.5159177,-1.6531308,-1.4450635,-1.0834693,-0.4795816,-0.46869934,-0.6471031,-0.6612126,-0.8090988,-1.2173746,-1.6637254,-1.7401495,-1.5994558,-1.5268153,-1.6445396,-1.8657048,-2.0275402,-1.8613055,-1.2721779,-0.53994566,1.0569017,3.0681715,3.6999311,3.2373123,1.9500747,0.9336321,-0.22674122,-1.4475358,-2.1264968,-2.1802385,-1.9375458,-1.4946823,-1.3577287,-1.3115256,-1.454844,-1.5493953,-1.6556246,-1.7118865,-1.813208,-1.9191318,-1.9527345,-1.771723,-1.5883875,-1.5548891,-1.4440694,-1.186562,-0.828566,-0.63347745,-0.58273757,-0.52231807,-0.43858337,-0.34002128,-0.40682167,-0.9023657,-1.7667432,-2.2832775,-2.0101848,-0.93285906,0.8114336,1.3942871,1.4718928,1.1924913,0.74666107,0.23823172,-0.56692374,-1.639796,-2.215923,-2.400997,-2.41656,-2.251544,-2.048856,-1.9904299,-2.04741,-2.165521,-2.1695693,-2.203401,-1.9569054,-1.5903058,-1.1873498,-0.9572919,-0.9231829,-0.7011508,-0.73883903,-0.41177958,-0.39804864,-0.019882843,0.001595214,-0.17302415,-0.23462752,-0.24995199,-0.8161755,-1.2198539,-1.2211026
-2.4304757,-2.470006,-2.5552514,-2.5919552,-2.656468,-2.0416496,-2.5916133,-2.4458091,-2.4312646,-2.497987,-2.8306198,-2.6869245,-2.2714348,-2.0923357,-1.8694806,-1.4736295,-0.7088654,-1.1864507,-1.4682559,-1.5164467,-1.4807645,-1.381419,-1.4372042,-1.5521955,-1.5363908,-1.858155,-1.8841836,-2.0773365,-2.4724607,-2.554986,-2.308054,-2.4553733,-2.4816532,-2.3508635,-2.2328186,-1.9107416,-1.6726501,-1.6198778,-1.6017292,-1.5011439,-1.4511402,-1.4950119,-1.5025058,-1.4451034,-1.5329651,-1.7445209,-2.1326756,-2.669467,-2.946985,-2.951385,-3.0496783,-3.1164315,-3.04959,-3.0055377,-2.9892578,-2.9378839,-2.9311252,-2.795153,-2.2724214,-1.105907,-0.79270446,-0.24896964,-0.4316461,-1.4879148,-1.7550522,-1.6061747,-1.6253123,-1.4695616,-1.3523827,-1.3014765,-1.1108912,-0.7813925,-0.53500175,-0.4034574,-0.27431047,-0.5365831,-0.77273285,-0.7161641,-0.61550516,-0.3070675,-0.33818814,-0.53326213,-1.0385828,-1.3653624,-1.6962183,-1.83798,-1.8924291,-1.7584034,-1.9476969,-1.8874772,-1.9127393,-1.9912617,-1.9951148,-1.9181724,-1.899751,-1.8216405,-1.835791,-2.0431852,-2.0415833
-0.29384273,-0.15158658,-0.1935266,-0.20384242,-0.2554146,1.0713462,-0.25403112,-0.24113569,0.15257147,0.46873206,1.2901855,0.8741474,0.54817307,0.31395867,0.19893938,0.042467758,0.040830396,-0.30018225,-0.50937736,-0.6716665,-0.8954051,-1.2045903,-1.4960468,-1.3563471,-0.325478,1.1355424,2.06448,1.7084763,0.9742186,0.5250739,0.6598326,1.3528526,1.3850563,0.8942018,0.25174218,-0.13304742,-0.25951466,-0.40850365,-0.47210014,-0.55089456,-0.5048538,-0.41827977,-0.37471542,-0.29096985,-0.18334466,-0.08389208,0.067094386,0.41448897,0.47053063,-0.015536487,-0.6318069,-0.8738272,-0.7909971,-0.70007914,-0.63291335,-0.5436305,-0.39910555,-0.20945017,-0.11208053,-0.4583027,-0.3965359,0.38700247,0.8718881,1.1497388,0.9235416,0.9509633,1.1483068,1.277936,1.1766754,0.9320814,0.25380498,-1.0408378,-1.6076891,-1.5797193,-1.4577887,-1.259274,-1.2888794,-1.4965,-1.5680783,-1.5414865,-1.5077174,-1.5244408,-1.3282816,-1.0742755,-0.87871295,-0.6245035,-0.5247333,-0.40983298,-0.29382855,-0.12137735,-0.10665334,0.21649396,0.3846126,0.45497662,0.6028653,0.63702154,0.59886944,1.0712588,1.071244
-3.250487,-3.2866569,-3.3763187,-3.3129008,-3.325482,-3.4644384,-3.3524776,-3.282543,-3.25279,-3.0073152,-3.3392973,-3.4096937,-3.100834,-2.9232912,-2.7689362,-2.5135965,-1.7644856,-1.8695047,-2.0422254,-2.03786,-1.9104977,-1.5915191,-1.1499228,-0.86018217,-0.81787586,-1.7475405,-2.699154,-3.045152,-3.248844,-3.1674738,-2.7322745,-2.2630045,-1.5600628,-0.7135506,-0.19731994,0.016158799,0.05328802,0.017390117,0.041390985,0.15968573,0.1547474,0.05526516,0.10798949,0.21744142,0.08413631,-0.16986941,-0.61390775,-1.2460701,-1.3586729,-1.0865188,-0.94319564,-1.02437,-1.33217,-1.5665908,-1.6321981,-1.6475438,-1.7460519,-1.8157921,-1.543141,-0.24964759,0.49770665,0.4167672,-0.24196586,-1.3511391,-1.9082034,-2.0441418,-2.37215,-2.263172,-2.0124857,-1.6721402,-1.144744,-0.80539,-1.0085967,-1.0661539,-1.1983867,-1.3737067,-1.6608787,-1.8934219,-1.9334297,-1.9053435,-1.9921296,-2.1181664,-2.4136255,-2.630833,-2.8082447,-2.9746652,-3.029086,-2.9732215,-3.1147213,-3.1926486,-3.2282352,-3.3624752,-3.4672418,-3.5229776,-3.6987538,-3.7618823,-3.610602,-3.4661696,-3.464476
